"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rootMeanSquareVoltage.mean.y"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1.160706837520014e-17,3.0177603727273827e-15,1.1606770637726195e-24,-7.7378471056882676e-20,5.1584324251672299e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.0001,0.0038938778141501952,3.3149238507222516e-07,-0.022099492338148344,5.2388851441473641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00018559270543161546,0.0038988136844449626,6.6512980697453302e-07,-0.044341987131635535,11.01891765227748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00020000000000000001,0.0038988242531505434,7.2130124582899278e-07,-0.048086749721932852,11.992261175667156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00030000000000000003,0.003898830366884337,1.1111841892399627e-06,-0.074078945949330843,18.748203822905268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00040000000000000002,0.0038988303531809873,1.5010672245349244e-06,-0.1000711483023283,25.504149654496928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00050000000000000001,0.0038988303515004098,1.8909502596495987e-06,-0.12606335064330657,32.260095479840494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00060000000000000006,0.003898830351083207,2.2808332947453277e-06,-0.15205555298302187,39.016041304527498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00069999999999999999,0.0038988303510027371,2.6707163298360071e-06,-0.1780477553224005,45.771987129039502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
