"Time","dcPowerSupply.v","dcPowerSupply.i","bufferCapacitor.v","bufferCapacitor.i"
0,0.050499491,-49.999496,0,49.999496
1.00001e-05,0.055499438,-49.999447,0.0049999971,49.999447
2.00002e-05,0.060499378,-49.999393,0.0099999886,49.999393
3.0000299e-05,0.065499313,-49.999344,0.014999976,49.999344
4.0000399e-05,0.070499249,-49.999294,0.019999959,49.999294
5.0000501e-05,0.07549917,-49.999245,0.024999935,49.999245
6.0000599e-05,0.08049909,-49.999195,0.029999906,49.999195
7.00007e-05,0.085499011,-49.999146,0.034999873,49.999146
8.0000798e-05,0.090498924,-49.999096,0.039999835,49.999096
9.0000904e-05,0.09549883,-49.999046,0.044999793,49.999046
0.000100001,0.10049873,-49.998997,0.049999744,49.998997
0.0001100011,0.10549863,-49.998943,0.054999691,49.998943
0.0001200012,0.11049852,-49.998894,0.059999634,49.998894
0.0001300013,0.1154984,-49.998844,0.064999573,49.998844
0.0001400014,0.12049828,-49.998795,0.069999501,49.998795
0.00015000151,0.12549816,-49.998745,0.074999429,49.998745
0.0001600016,0.13049804,-49.998695,0.07999935,49.998695
0.0001700017,0.1354979,-49.998646,0.084999271,49.998646
0.00018000181,0.14049776,-49.998596,0.089999184,49.998596
0.0001900019,0.14549762,-49.998547,0.09499909,49.998547
0.000200002,0.15049747,-49.998493,0.099998988,49.998493
0.00021000209,0.15549731,-49.998444,0.10499889,49.998444
0.0002200022,0.16049716,-49.998394,0.10999878,49.998394
0.0002300023,0.16549699,-49.998344,0.11499867,49.998344
0.0002400024,0.17049682,-49.998295,0.11999854,49.998295
0.00025000249,0.17549665,-49.998245,0.12499843,49.998245
0.00026000259,0.18049647,-49.998196,0.1299983,49.998196
0.0002700027,0.18549629,-49.998146,0.13499816,49.998146
0.0002800028,0.1904961,-49.998096,0.13999802,49.998096
0.00029000291,0.1954959,-49.998047,0.14499788,49.998047
0.00030000301,0.20049571,-49.997993,0.14999774,49.997993
0.00031000309,0.20549551,-49.997944,0.15499759,49.997944
0.00032000319,0.21049529,-49.997894,0.15999742,49.997894
0.0003300033,0.21549508,-49.997845,0.16499726,49.997845
0.0003400034,0.22049487,-49.997795,0.1699971,49.997795
0.00035000351,0.22549464,-49.997746,0.17499693,49.997746
0.00036000361,0.23049441,-49.997696,0.17999674,49.997696
0.00037000369,0.23549418,-49.997646,0.18499656,49.997646
0.0003800038,0.24049394,-49.997597,0.18999638,49.997597
0.0003900039,0.2454937,-49.997543,0.19499618,49.997543
0.00040000401,0.25049344,-49.997494,0.19999598,49.997494
0.00041000411,0.25549319,-49.997444,0.20499578,49.997444
0.00042000419,0.26049295,-49.997395,0.20999557,49.997395
0.00043000429,0.26549268,-49.997345,0.21499535,49.997345
0.0004400044,0.2704924,-49.997295,0.21999514,49.997295
0.0004500045,0.27549213,-49.997246,0.22499491,49.997246
0.00046000461,0.28049186,-49.997196,0.22999468,49.997196
0.00047000471,0.28549156,-49.997147,0.23499446,49.997147
0.00048000479,0.29049128,-49.997093,0.23999421,49.997093
0.0004900049,0.29549098,-49.997044,0.24499397,49.997044
0.00050000497,0.30049068,-49.996994,0.24999373,49.996994
0.00051000511,0.30549037,-49.996944,0.25499347,49.996944
0.00052000518,0.31049007,-49.996895,0.25999323,49.996895
0.00053000532,0.31548977,-49.996845,0.26499295,49.996845
0.00054000539,0.32048944,-49.996796,0.26999268,49.996796
0.00055000553,0.32548913,-49.996746,0.27499241,49.996746
0.0005600056,0.3304888,-49.996696,0.27999213,49.996696
0.00057000568,0.33548847,-49.996647,0.28499186,49.996647
0.00058000581,0.34048814,-49.996593,0.28999156,49.996593
0.00059000589,0.34548777,-49.996544,0.29499125,49.996544
0.00060000602,0.35048744,-49.996494,0.29999098,49.996494
0.0006100061,0.35548708,-49.996445,0.30499068,49.996445
0.00062000618,0.36048672,-49.996395,0.30999035,49.996395
0.00063000631,0.36548635,-49.996346,0.31499004,49.996346
0.00064000639,0.37048599,-49.996296,0.31998974,49.996296
0.00065000652,0.3754856,-49.996246,0.32498941,49.996246
0.0006600066,0.38048524,-49.996197,0.32998908,49.996197
0.00067000667,0.38548484,-49.996143,0.33498874,49.996143
0.00068000681,0.39048445,-49.996094,0.33998841,49.996094
0.00069000688,0.39548406,-49.996044,0.34498808,49.996044
0.00070000702,0.40048367,-49.995995,0.34998772,49.995995
0.00071000709,0.40548328,-49.995945,0.35498735,49.995945
0.00072000723,0.41048285,-49.995895,0.35998699,49.995895
0.0007300073,0.41548243,-49.995846,0.36498663,49.995846
0.00074000738,0.42048204,-49.995796,0.36998627,49.995796
0.00075000752,0.42548162,-49.995747,0.3749859,49.995747
0.00076000759,0.43048117,-49.995697,0.37998551,49.995697
0.00077000773,0.43548074,-49.995644,0.38498515,49.995644
0.0007800078,0.44048029,-49.995594,0.38998476,49.995594
0.00079000788,0.44547987,-49.995544,0.39498436,49.995544
0.00080000801,0.45047942,-49.995495,0.39998397,49.995495
0.00081000809,0.45547897,-49.995445,0.40498355,49.995445
0.00082000822,0.46047848,-49.995396,0.40998316,49.995396
0.0008300083,0.46547803,-49.995346,0.41498274,49.995346
0.00084000838,0.47047758,-49.995296,0.41998231,49.995296
0.00085000851,0.4754771,-49.995247,0.42498189,49.995247
0.00086000859,0.48047662,-49.995193,0.42998147,49.995193
0.00087000872,0.48547614,-49.995144,0.43498105,49.995144
0.0008800088,0.49047565,-49.995094,0.4399806,49.995094
0.00089000887,0.49547514,-49.995045,0.44498014,49.995045
0.00090000901,0.50047463,-49.994995,0.44997969,49.994995
0.00091000908,0.50547415,-49.994946,0.45497924,49.994946
0.00092000922,0.51047367,-49.994896,0.45997879,49.994896
0.00093000929,0.51547313,-49.994846,0.46497834,49.994846
0.00094000943,0.52047259,-49.994797,0.46997786,49.994797
0.0009500095,0.5254721,-49.994747,0.4749774,49.994747
0.00096000958,0.53047156,-49.994694,0.47997692,49.994694
0.00097000971,0.53547102,-49.994644,0.48497644,49.994644
0.00098000979,0.54047048,-49.994595,0.48997593,49.994595
0.00099000987,0.54546994,-49.994545,0.49497545,49.994545
0.001,0.55046439,-49.994495,0.49996996,49.994495
0.001,0.55046439,-49.994495,0.49996996,49.994495
0.0010000099,0.5504694,-49.994495,0.49997494,49.994495
0.0010100101,0.55546886,-49.994446,0.50497442,49.994446
0.0010200102,0.56046826,-49.994396,0.50997394,49.994396
0.0010300103,0.56546772,-49.994347,0.5149734,49.994347
0.0010400104,0.57046717,-49.994297,0.51997292,49.994297
0.0010500106,0.57546657,-49.994244,0.52497238,49.994244
0.0010600106,0.58046597,-49.994194,0.52997184,49.994194
0.0010700107,0.58546543,-49.994144,0.5349713,49.994144
0.0010800108,0.59046483,-49.994095,0.53997082,49.994095
0.0010900109,0.59546423,-49.994045,0.54497027,49.994045
0.0011000111,0.60046363,-49.993996,0.54996967,49.993996
0.0011100111,0.60546303,-49.993946,0.55496913,49.993946
0.0011200112,0.61046243,-49.993896,0.55996859,49.993896
0.0011300113,0.61546183,-49.993847,0.56496805,49.993847
0.0011400114,0.62046117,-49.993793,0.56996745,49.993793
0.0011500116,0.62546057,-49.993744,0.57496691,49.993744
0.0011600116,0.63045996,-49.993694,0.57996631,49.993694
0.0011700117,0.6354593,-49.993645,0.58496571,49.993645
0.0011800118,0.64045864,-49.993595,0.58996511,49.993595
0.0011900119,0.64545804,-49.993546,0.59496456,49.993546
0.001200012,0.65045738,-49.993496,0.59996396,49.993496
0.0012100121,0.65545672,-49.993446,0.60496336,49.993446
0.0012200122,0.66045606,-49.993397,0.6099627,49.993397
0.0012300123,0.6654554,-49.993347,0.6149621,49.993347
0.0012400124,0.67045474,-49.993294,0.6199615,49.993294
0.0012500125,0.67545408,-49.993244,0.6249609,49.993244
0.0012600126,0.68045336,-49.993195,0.62996024,49.993195
0.0012700127,0.6854527,-49.993145,0.63495964,49.993145
0.0012800128,0.69045198,-49.993095,0.63995898,49.993095
0.0012900128,0.69545132,-49.993046,0.64495832,49.993046
0.001300013,0.7004506,-49.992996,0.64995772,49.992996
0.0013100131,0.70544994,-49.992947,0.65495706,49.992947
0.0013200132,0.71044922,-49.992897,0.6599564,49.992897
0.0013300133,0.7154485,-49.992844,0.66495574,49.992844
0.0013400133,0.72044778,-49.992794,0.66995507,49.992794
0.0013500135,0.72544706,-49.992744,0.67495435,49.992744
0.0013600136,0.73044634,-49.992695,0.67995369,49.992695
0.0013700137,0.73544556,-49.992645,0.68495303,49.992645
0.0013800138,0.74044484,-49.992596,0.68995231,49.992596
0.0013900138,0.74544412,-49.992546,0.69495165,49.992546
0.001400014,0.75044334,-49.992496,0.69995093,49.992496
0.0014100141,0.75544262,-49.992447,0.70495021,49.992447
0.0014200142,0.76044184,-49.992397,0.70994949,49.992397
0.0014300143,0.76544106,-49.992344,0.71494883,49.992344
0.0014400145,0.77044028,-49.992294,0.71994811,49.992294
0.0014500145,0.77543956,-49.992245,0.72494739,49.992245
0.0014600146,0.78043878,-49.992195,0.72994661,49.992195
0.0014700147,0.785438,-49.992146,0.73494589,49.992146
0.0014800148,0.79043716,-49.992096,0.73994517,49.992096
0.001490015,0.79543638,-49.992046,0.74494445,49.992046
0.001500015,0.8004356,-49.991997,0.74994367,49.991997
0.0015100151,0.80543476,-49.991947,0.75494295,49.991947
0.0015200152,0.81043398,-49.991894,0.75994217,49.991894
0.0015300153,0.81543314,-49.991844,0.76494139,49.991844
0.0015400155,0.82043236,-49.991795,0.76994061,49.991795
0.0015500155,0.82543153,-49.991745,0.77493984,49.991745
0.0015600156,0.83043069,-49.991695,0.77993912,49.991695
0.0015700157,0.83542985,-49.991646,0.78493828,49.991646
0.0015800158,0.84042901,-49.991596,0.7899375,49.991596
0.0015900159,0.84542817,-49.991547,0.79493672,49.991547
0.001600016,0.85042733,-49.991497,0.79993594,49.991497
0.0016100161,0.85542649,-49.991447,0.8049351,49.991447
0.0016200162,0.86042565,-49.991394,0.80993432,49.991394
0.0016300163,0.86542475,-49.991344,0.81493348,49.991344
0.0016400164,0.87042391,-49.991295,0.8199327,49.991295
0.0016500165,0.87542301,-49.991245,0.82493186,49.991245
0.0016600166,0.88042212,-49.991196,0.82993102,49.991196
0.0016700167,0.88542128,-49.991146,0.83493018,49.991146
0.0016800168,0.89042038,-49.991096,0.83992934,49.991096
0.0016900169,0.89541948,-49.991047,0.8449285,49.991047
0.001700017,0.90041858,-49.990997,0.84992766,49.990997
0.0017100171,0.90541768,-49.990948,0.85492682,49.990948
0.0017200172,0.91041678,-49.990894,0.85992599,49.990894
0.0017300172,0.91541582,-49.990845,0.86492509,49.990845
0.0017400174,0.92041492,-49.990795,0.86992425,49.990795
0.0017500175,0.92541403,-49.990746,0.87492335,49.990746
0.0017600176,0.93041307,-49.990696,0.87992245,49.990696
0.0017700177,0.93541217,-49.990646,0.88492161,49.990646
0.0017800177,0.94041121,-49.990597,0.88992071,49.990597
0.0017900179,0.94541025,-49.990547,0.89491981,49.990547
0.001800018,0.95040929,-49.990498,0.89991891,49.990498
0.0018100181,0.95540833,-49.990444,0.90491802,49.990444
0.0018200182,0.96040738,-49.990395,0.90991712,49.990395
0.0018300184,0.96540642,-49.990345,0.91491622,49.990345
0.0018400184,0.97040546,-49.990295,0.91991526,49.990295
0.0018500185,0.9754045,-49.990246,0.92491436,49.990246
0.0018600186,0.98040354,-49.990196,0.9299134,49.990196
0.0018700187,0.98540252,-49.990147,0.9349125,49.990147
0.0018800189,0.99040157,-49.990097,0.93991154,49.990097
0.0018900189,0.99540055,-49.990047,0.94491059,49.990047
0.001900019,1.0003996,-49.989998,0.94990969,49.989998
0.0019100191,1.0053985,-49.989944,0.95490873,49.989944
0.0019200192,1.0103976,-49.989895,0.95990777,49.989895
0.0019300194,1.0153965,-49.989845,0.96490681,49.989845
0.0019400194,1.0203955,-49.989796,0.96990579,49.989796
0.0019500195,1.0253944,-49.989746,0.97490484,49.989746
0.0019600196,1.0303935,-49.989697,0.97990388,49.989697
0.0019700197,1.0353924,-49.989647,0.98490286,49.989647
0.0019800197,1.0403914,-49.989597,0.9899019,49.989597
0.0019900198,1.0453904,-49.989548,0.99490088,49.989548
0.0020000001,1.0503793,-49.989494,0.99988991,49.989494
0.0020000001,1.0503793,-49.989494,0.99988991,49.989494
0.0020000199,1.0503893,-49.989494,0.99989992,49.989494
0.0020100202,1.0553882,-49.989445,1.0048989,49.989445
0.0020200203,1.0603871,-49.989395,1.0098979,49.989395
0.0020300203,1.0653862,-49.989346,1.0148969,49.989346
0.0020400204,1.0703851,-49.989296,1.0198959,49.989296
0.0020500205,1.075384,-49.989246,1.0248948,49.989246
0.0020600206,1.0803829,-49.989197,1.0298938,49.989197
0.0020700207,1.0853819,-49.989147,1.0348928,49.989147
0.0020800207,1.0903808,-49.989098,1.0398917,49.989098
0.0020900208,1.0953796,-49.989048,1.0448906,49.989048
0.0021000211,1.1003785,-49.988995,1.0498897,49.988995
0.0021100212,1.1053774,-49.988945,1.0548886,49.988945
0.0021200213,1.1103764,-49.988895,1.0598875,49.988895
0.0021300213,1.1153752,-49.988846,1.0648865,49.988846
0.0021400214,1.1203741,-49.988796,1.0698854,49.988796
0.0021500215,1.125373,-49.988747,1.0748843,49.988747
0.0021600216,1.1303718,-49.988697,1.0798832,49.988697
0.0021700216,1.1353707,-49.988647,1.0848821,49.988647
0.0021800217,1.1403695,-49.988598,1.0898811,49.988598
0.0021900218,1.1453685,-49.988544,1.09488,49.988544
0.0022000221,1.1503673,-49.988495,1.0998789,49.988495
0.0022100222,1.1553662,-49.988445,1.1048778,49.988445
0.0022200223,1.160365,-49.988396,1.1098766,49.988396
0.0022300223,1.1653638,-49.988346,1.1148756,49.988346
0.0022400224,1.1703626,-49.988297,1.1198745,49.988297
0.0022500225,1.1753615,-49.988247,1.1248733,49.988247
0.0022600226,1.1803603,-49.988197,1.1298722,49.988197
0.0022700226,1.1853591,-49.988148,1.1348711,49.988148
0.0022800227,1.1903579,-49.988098,1.1398699,49.988098
0.0022900228,1.1953567,-49.988045,1.1448689,49.988045
0.0023000231,1.2003555,-49.987995,1.1498677,49.987995
0.0023100232,1.2053543,-49.987946,1.1548665,49.987946
0.0023200233,1.2103531,-49.987896,1.1598654,49.987896
0.0023300233,1.2153519,-49.987846,1.1648642,49.987846
0.0023400234,1.2203506,-49.987797,1.169863,49.987797
0.0023500235,1.2253494,-49.987747,1.1748618,49.987747
0.0023600236,1.2303482,-49.987698,1.1798607,49.987698
0.0023700236,1.235347,-49.987648,1.1848595,49.987648
0.0023800237,1.2403457,-49.987598,1.1898583,49.987598
0.0023900238,1.2453445,-49.987545,1.1948571,49.987545
0.0024000241,1.2503433,-49.987495,1.1998559,49.987495
0.0024100242,1.255342,-49.987446,1.2048547,49.987446
0.0024200242,1.2603408,-49.987396,1.2098535,49.987396
0.0024300243,1.2653395,-49.987347,1.2148522,49.987347
0.0024400244,1.2703382,-49.987297,1.219851,49.987297
0.0024500245,1.275337,-49.987247,1.2248498,49.987247
0.0024600246,1.2803357,-49.987198,1.2298486,49.987198
0.0024700246,1.2853343,-49.987148,1.2348474,49.987148
0.0024800247,1.2903332,-49.987095,1.2398461,49.987095
0.002490025,1.2953318,-49.987045,1.2448449,49.987045
0.0025000251,1.3003305,-49.986996,1.2498436,49.986996
0.0025100252,1.3053292,-49.986946,1.2548424,49.986946
0.0025200252,1.3103279,-49.986897,1.2598411,49.986897
0.0025300253,1.3153266,-49.986847,1.2648399,49.986847
0.0025400254,1.3203253,-49.986797,1.2698386,49.986797
0.0025500255,1.3253239,-49.986748,1.2748374,49.986748
0.0025600255,1.3303226,-49.986698,1.2798361,49.986698
0.0025700256,1.3353213,-49.986649,1.2848347,49.986649
0.0025800257,1.34032,-49.986595,1.2898334,49.986595
0.002590026,1.3453186,-49.986546,1.2948322,49.986546
0.0026000261,1.3503172,-49.986496,1.2998309,49.986496
0.0026100262,1.3553159,-49.986446,1.3048296,49.986446
0.0026200262,1.3603145,-49.986397,1.3098283,49.986397
0.0026300263,1.3653132,-49.986347,1.314827,49.986347
0.0026400264,1.3703119,-49.986298,1.3198256,49.986298
0.0026500265,1.3753104,-49.986248,1.3248243,49.986248
0.0026600265,1.3803091,-49.986198,1.329823,49.986198
0.0026700266,1.3853077,-49.986145,1.3348217,49.986145
0.0026800267,1.3903062,-49.986095,1.3398203,49.986095
0.002690027,1.3953049,-49.986046,1.3448189,49.986046
