"time","body.Q[1]","body.Q[2]","body.Q[3]","body.Q[4]","body.r_0[1]","body.r_0[2]","body.r_0[3]","body.v_0[1]","body.v_0[2]","body.v_0[3]","body.w_a[1]","body.w_a[2]","body.w_a[3]","bodyBox.body.Q[1]","bodyBox.body.Q[2]","bodyBox.body.Q[3]","bodyBox.body.Q[4]","bodyBox.body.w_a[1]","bodyBox.body.w_a[2]","bodyBox.body.w_a[3]","bodyBox.r_0[1]","bodyBox.r_0[2]","bodyBox.r_0[3]","bodyBox.v_0[1]","bodyBox.v_0[2]","bodyBox.v_0[3]","bodyCylinder.body.Q[1]","bodyCylinder.body.Q[2]","bodyCylinder.body.Q[3]","bodyCylinder.body.Q[4]","bodyCylinder.body.w_a[1]","bodyCylinder.body.w_a[2]","bodyCylinder.body.w_a[3]","bodyCylinder.r_0[1]","bodyCylinder.r_0[2]","bodyCylinder.r_0[3]","bodyCylinder.v_0[1]","bodyCylinder.v_0[2]","bodyCylinder.v_0[3]","bodyShape.body.Q[1]","bodyShape.body.Q[2]","bodyShape.body.Q[3]","bodyShape.body.Q[4]","bodyShape.body.w_a[1]","bodyShape.body.w_a[2]","bodyShape.body.w_a[3]","bodyShape.r_0[1]","bodyShape.r_0[2]","bodyShape.r_0[3]","bodyShape.v_0[1]","bodyShape.v_0[2]","bodyShape.v_0[3]","pointMass.r_0[1]","pointMass.r_0[2]","pointMass.r_0[3]","pointMass.v_0[1]","pointMass.v_0[2]","pointMass.v_0[3]"
0,0,0,0,1,0.20000000000000001,-0.5,0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,0,0,0,1,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,0.20000000000000001,-0.5,0.10000000000000001,0,0,0,0,0,0,1,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,0.20000000000000001,-0.5,0.10000000000000001,0,0,0,0.094060914913212348,0.078926479011874218,0.094060914913212348,0.98796543435596318,0,0,0,0.20000000000000001,-0.5,0.10000000000000001,0,0,0,0.20000000000000001,-0.5,0.10000000000000001,0,0,0
0.002,-0.00010599283167975806,-9.9999344935077208e-05,-8.8002325875848592e-05,0.99999998551062053,0.19978481083294083,-0.50019962174881172,0.099792412494588811,-0.11518726525969228,-0.099620459915344961,-0.10758502926101052,-0.11197900648923582,-0.10000000000000001,-0.076005988193468391,-0.0001336826091806407,-9.9996320560123743e-05,-3.2589725094300462e-05,0.99999998553380276,-0.16733946888324214,-0.10000000000000001,0.034826667238822766,0.19997285482157837,-0.50000230332040341,0.099986432910733197,-0.027145045162342476,-0.0023039367702375716,-0.013564996139269659,-0.00014317388270658357,-9.9995283682651934e-05,-1.3591736640220669e-05,0.99999998465872353,-0.1863130624610167,-0.10000000000000001,0.072821129856687039,0.19996526329868813,-0.49999757277469853,0.099982638688031714,-0.034735998229880778,0.0024258800557879867,-0.017358351058075479,0.094060923989273321,0.078925981498818423,0.094060322000240684,0.98796552968610363,0,-0.0011113458267924996,-0.0010944619865030202,0.20000040642129144,-0.49998257573846594,0.099994040602040021,0.00040641606346661065,0.017424065651553376,-0.0059593318868615963,0.1999920000708372,-0.49999961330342396,0.0999960000354186,-0.0079998835509817144,0.00038669437114557508,-0.0039999417754908572
0.0040000000000000001,-0.00022394534488112962,-0.00019999510302942257,-0.00015201945534380764,0.99999994337026166,0.19953926215229231,-0.50039847546267813,0.099569673587332194,-0.13035905491191629,-0.09923207361181216,-0.11515111193255667,-0.12391396315711456,-0.10000000000000001,-0.052028088915223092,-0.00033463072084034329,-0.00019997247549610132,6.9631394305531949e-05,0.99999992159237627,-0.23449560767255984,-0.10000000000000001,0.16961979164732746,0.19989142794184869,-0.50000922616795718,0.09994575483424363,-0.05427915170432069,-0.0046220026011834061,-0.027109632265442874,-0.00037255576539234765,-0.00019996471874669591,0.00014559742500553727,0.99999990000884642,-0.27236779708639913,-0.10000000000000001,0.24555367011659338,0.19986107191049676,-0.49999031553130274,0.099930588399269854,-0.069450482820369849,0.0048258821292807208,-0.034686771506747718,0.094060951216997341,0.078924488965647563,0.094058543268472239,0.98796581567171537,0,-0.0022226778943697924,-0.0021889104228242527,0.20000162561059168,-0.49993030574780395,0.099976163350576033,0.00081275890969510951,0.034845388251421465,-0.011917738524887082,0.19996800093355305,-0.49999845324512548,0.099984000466776524,-0.015999128836470602,0.00077335789013288885,-0.0079995644182353012
0.0060000000000000001,-0.00035381473971024058,-0.00029998372627019441,-0.00019207168459651282,0.999999873966673,0.19926338766528351,-0.50059654491800742,0.099331822313463006,-0.14551223755643777,-0.098836140270862294,-0.12269667973269666,-0.13580165541414105,-0.10000000000000001,-0.028072761743336561,-0.00060264528459350562,-0.00029990846268295102,0.00030656139279061244,0.99999972644680635,-0.30140561162296059,-0.10000000000000001,0.30425321454616672,0.19975576147742488,-0.50002081617432004,0.099878016296561331,-0.081381539531022951,-0.0069741541398124106,-0.040623514506105123,-0.00068785624671099976,-0.0002998826643348899,0.00047736928511754313,0.99999960452129044,-0.35806110863733043,-0.10000000000000001,0.417990489059064,0.19968750200994634,-0.4999783122249149,0.099843925165157651,-0.10410934257942302,0.0071667924953713403,-0.051968200280181273,0.09406099659503149,0.078922001429709177,0.094055578738580975,0.98796629229849187,0,-0.0033339825534300879,-0.003283331867025487,0.20000365735147574,-0.49984319813627776,0.099946370980576585,0.0012189559176575993,0.052261247068143793,-0.017874302193840605,0.19992800447482337,-0.49999651991630167,0.099964002237411684,-0.023997102733973569,0.0011599599534034338,-0.011998551366986784
0.0080000000000000002,-0.00049555363482607065,-0.00039996160418537236,-0.0002081870996599664,0.9999997755576957,0.19895722893845549,-0.5007938164993313,0.099078902116444365,-0.1606436186904304,-0.098433979694316595,-0.13022013387311634,-0.14763881288928149,-0.10000000000000001,-0.004146601281807623,-0.00093745136328626832,-0.000399783852071315,0.0006779522590029352,0.99999925086899322,-0.36800559240877556,-0.10000000000000001,0.43859815629467558,0.19956594588070103,-0.50003716726778535,0.099783292636648091,-0.10843095979224,-0.009380572932633861,-0.054096009447589292,-0.001088662163045169,-0.00039972292732546005,0.00098128521545004163,0.99999884605713529,-0.44328819415073156,-0.10000000000000001,0.58992027195680097,0.19944470927859306,-0.49996172383734577,0.099722765602515959,-0.13867768728357399,0.0094151240237109173,-0.069185180137440766,0.094061060120970041,0.078918518922019371,0.094051428447530422,0.98796695954219704,0,-0.0044452458632847757,-0.0043777125902086317,0.20000650125725675,-0.49972126739104039,0.099904668378651709,0.0016249329434018748,0.069668864275338291,-0.023828085914628438,0.19987201406589292,-0.49999381347990995,0.099936007032946458,-0.031993158712295404,0.0015464693092555597,-0.015996579356147702
0.01,-0.00064911230191314723,-0.00049992515877552183,-0.00020039891629154875,0.99999964428410149,0.19862083242676845,-0.50099027879250457,0.098810958746884031,-0.17575002639742632,-0.098026896754150175,-0.13771988767382221,-0.15942219513647998,-0.10000000000000001,0.019743841575477095,-0.0013387241525292164,-0.00049957833703856295,0.0011834537575307626,0.99999827883668502,-0.43423227005286541,-0.10000000000000001,0.57252674141228654,0.19932210531976419,-0.50005840503676524,0.09966167588560125,-0.1354062616642053,-0.011861081453049718,-0.067516529427519067,-0.0015744783104608793,-0.00049945946981522064,0.0016567390254845743,0.99999726338330019,-0.52794532341975986,-0.10000000000000001,0.76113332163500569,0.1991329047266534,-0.49994076371923962,0.099567253779662898,-0.17312077764185593,0.011538098533573319,-0.086320325404746892,0.094061141791682679,0.078914041482991859,0.094046092443483775,0.98796781736946138,0,-0.0055564539688634992,-0.0054720389477931142,0.20001015682420648,-0.49956453238428844,0.099851061910516029,0.0020306163281424371,0.087065480180345448,-0.029778158824374883,0.19980003409877348,-0.49999033414824928,0.099900017049386738,-0.039986654327629677,0.0019328549035617772,-0.019993327163814838
0.012,-0.00081443704642381075,-0.00059987084738912042,-0.0001687486704782829,0.99999947418543678,0.19825425258291837,-0.50118592381475813,0.098528041842416772,-0.19082830978663393,-0.097616176993393713,-0.14519436627559124,-0.17114859442226982,-0.10000000000000001,0.043592055303748531,-0.0018060580228776667,-0.00059927170937752142,0.001822551254899159,0.9999965286613548,-0.50002306235602956,-0.10000000000000001,0.70591198613337902,0.19902441833168444,-0.50008470541265737,0.09951328514592879,-0.1622863346092962,-0.014434929308135371,-0.080874502208453283,-0.002144676756739473,-0.00059906637552132149,0.0025028549856179957,0.99999438858325995,-0.61193005576159309,-0.10000000000000001,0.93142166931564252,0.1987523886518171,-0.49991572820643843,0.099377578262593233,-0.20740392254976364,0.01350411078431704,-0.1033562693686082,0.094061241602868717,0.078908569168191792,0.094039570792660995,0.98796886573671316,0,-0.0066675930849463341,-0.0065662973639874717,0.20001462335994749,-0.49937301905621823,0.099785560325968678,0.0024359328428751655,0.10444835110711917,-0.035723595461920193,0.19971207061111879,-0.49998608221316487,0.099856035305559393,-0.047976950603708844,0.0023190858498067526,-0.023988475301854422
0.014,-0.00099147233043642754,-0.00069979513356387612,-0.00011328158974072848,0.99999925721805938,0.19785754744491538,-0.50138074501710628,0.098230202843741524,-0.20587531892847585,-0.097203099350340938,-0.15264199588085758,-0.18281480917884266,-0.10000000000000001,0.067391529202919229,-0.0023390116334636047,-0.00069884374422309243,0.0025946580138581964,0.99999365417576069,-0.56531556176654085,-0.10000000000000001,0.83862703449349629,0.19867308747570872,-0.50011626560228839,0.099338251570900454,-0.18905001993577966,-0.017121079813742879,-0.094159330005927425,-0.002798571137655765,-0.0006985177040581029,0.0035186392567587064,0.99998964957162706,-0.69514032968052275,-0.10000000000000001,1.1005777315087961,0.19830350084256865,-0.49988694829381503,0.099153947411524848,-0.241492345268704,0.015282166070135338,-0.12027560151794567,0.094061359549709692,0.078902102039864169,0.094031863569242771,0.9879701045917566,0,-0.0077786494191726041,-0.00766047425596813,0.2000199000890367,-0.49914675645936091,0.099708173424622237,0.0028408092583740926,0.12181473331773614,-0.041663470344718283,0.19960813036576558,-0.49998105800155507,0.09980406518288279,-0.055963408380979331,0.0027051312526155638,-0.027981704190489665
0.016,-0.0011801592879453445,-0.00079969449598722795,-3.404963362002724e-05,0.99999898327617842,0.19743078157457652,-0.50157473849468615,0.097917496448843108,-0.22088790894252636,-0.096788929555761849,-0.16006120628187373,-0.19441765244418183,-0.10000000000000001,0.091135760775742328,-0.0029370784785644694,-0.00079827421022412074,0.0034990554719445273,0.99998924641173026,-0.63004773844041229,-0.10000000000000001,0.97054538125629686,0.19826835919852318,-0.50015332180326588,0.099136728295914869,-0.21567609403429661,-0.019937965493916635,-0.10736037986514943,-0.0035353684043450953,-0.00079778750251033304,0.0047028820609977756,0.9999823736474891,-0.7774748669350523,-0.10000000000000001,1.2683948094619899,0.19778665322477879,-0.49985481855213942,0.098896605700679624,-0.27535115027617857,0.016842391958538785,-0.13706085009175109,0.094061495626442365,0.07889464017245508,0.094022970861950578,0.98797153387274694,0,-0.0088896091809138253,-0.0087545560426175485,0.20002598608429614,-0.49888577933147271,0.099618912923757186,0.0032451724211472574,0.13916188581645825,-0.047596858914273739,0.19948822145013612,-0.49997526190434582,0.099744110725068058,-0.063945388840722275,0.0030909602330883865,-0.031972694420361138
0.018000000000000002,-0.0013804344110927977,-0.00089956543613074075,6.8885831899994043e-05,0.99999864021787799,0.19697402864774949,-0.50176790400059068,0.097589981903346348,-0.23586294241288247,-0.096374911831471469,-0.16745043254028466,-0.20595395862579302,-0.10000000000000001,0.11481826088867049,-0.0035996610992982325,-0.00089754287451956005,0.0045348407680594009,0.99998283589068004,-0.69415813834540852,-0.10000000000000001,1.1015411075756392,0.19781054158862199,-0.50019616301380421,0.098908899335082151,-0.24214322108998579,-0.022903116021735639,-0.12046696065850135,-0.0043541267663133121,-0.00089684981535372488,0.0060540720174493039,0.99997179232842326,-0.85883360269820008,-0.099999999999999992,1.4346676807624481,0.19720235908333825,-0.49981981880955378,0.098605848345625302,-0.30894524310912086,0.018156817380700952,-0.15369444477248553,0.094061649825983987,0.07888618365748222,0.094012892779850837,0.98797315350728854,0,-0.010000458582127763,-0.0098485291453648,0.20003288020647669,-0.49859013035654765,0.099517793220980824,0.003648949300510592,0.15648707204842019,-0.053522838108543198,0.19935235380393745,-0.4999686944019977,0.099676176901968727,-0.071922253711068806,0.0034765419387587592,-0.035961126855534403
0.02,-0.0015922327236658439,-0.00099940446303374477,0.00019546045287874942,0.99999821388884713,0.19648736523573873,-0.50196024240008874,0.097247719898353707,-0.25079728438944132,-0.095962281007863706,-0.17480811148098499,-0.21742056950580199,-0.10000000000000001,0.13843254578920625,-0.0043261333938536999,-0.00099662949922011009,0.0057010525842389271,0.99997389430871231,-0.75758554829638547,-0.10000000000000002,1.2314885974477143,0.19729996265185934,-0.5002450929199842,0.0986549586893576,-0.26843001898507668,-0.026033633845394932,-0.13346835910439556,-0.0052538578476467798,-0.00099567868341233633,0.0075706025318471697,0.99995704486691872,-0.93911700137701404,-0.099999999999999978,1.5991918829424525,0.19655116447417659,-0.4997824515561366,0.098281986970669158,-0.34223945876714257,0.019198364603483429,-0.17015878365264189,0.094061822140830503,0.078876732591909096,0.094001629438500267,0.98797496341459889,0,-0.011111183833161922,-0.01094237998405327,0.20004058124894653,-0.49825985474376799,0.099404829565669511,0.0040520669112079997,0.17378755708330129,-0.05944048541271716,0.19920053795670462,-0.49996135600348213,0.099600268978352308,-0.07989336485703756,0.0038618455237770196,-0.03994668242851878
0.021999999999999999,-0.0018154853760474967,-0.0010992081051777504,0.0003456020119431133,0.9999976881541478,0.19597087552894793,-0.50215175756842667,0.096890774926520609,-0.26568780638105849,-0.095552251563301202,-0.18213268448412195,-0.22881434539774487,-0.10000000000000001,0.16197214419466183,-0.0051157934788194368,-0.0010955138423319557,0.006996575638055438,0.99996183748973333,-0.82026929409113691,-0.10000000000000002,1.3602628410702751,0.19673700225159335,-0.50030045726926675,0.098375126342991018,-0.29451500576347767,-0.029345739305475519,-0.14635381189423879,-0.0062334496049755812,-0.0010942481452480368,0.0092506155205156516,0.99993718444685842,-1.0182266821877937,-0.099999999999999964,1.7617644721267589,0.19583370072913053,-0.49974328615510261,0.097925375887958924,-0.37519846798246642,0.01994180604304439,-0.1864361867618021,0.094062012562372468,0.078866287086994349,0.09398918097049172,0.98797696350386832,0,-0.012221771144749538,-0.012036094978906162,0.20004908782776307,-0.49789500434647876,0.099280039448330124,0.0044544523792057217,0.19106060999946756,-0.065348879662656151,0.19903278598794796,-0.49995324729269236,0.099516392993973982,-0.087858084589135979,0.0042468401638273241,-0.04392904229456799
0.024,-0.0020501194306054545,-0.0011989729136750479,0.00051922995224215444,0.99999704493289843,0.19542465179568708,-0.50234245648791109,0.096519215505010983,-0.28053138786389198,-0.095146011480832307,-0.18942259840576761,-0.24013216826692158,-0.10000000000000001,0.18543060197937958,-0.0059678595325705708,-0.0011941756642538286,0.008420131465600755,0.99994602853513259,-0.88214938926900155,-0.10000000000000002,1.4877397051123378,0.19612209589940025,-0.50036264240241024,0.098069650162027705,-0.32037658508906663,-0.032854466704880972,-0.15911250174130248,-0.0072916600405080623,-0.0011925322555885636,0.01109198727254938,0.99991118474543461,-1.096065762985224,-0.099999999999999964,1.9221846695369411,0.19505069068128353,-0.49970295439963014,0.097536415192557943,-0.40778677669261654,0.020364385483535724,-0.20250890279138106,0.09406222108082489,0.07885484726920941,0.093975547526547978,0.98797915367409306,0,-0.013332206728286956,-0.013129660550799723,0.20005839837082282,-0.49749563806950542,0.099143442737998883,0.004856032982086248,0.20830350534145828,-0.071247101535980156,0.19884911162449101,-0.49994436893314875,0.099424555812245505,-0.095815775828909475,0.0046314950641298744,-0.047907887914454737
0.026000000000000002,-0.0022960606183546235,-0.0012986954482474735,0.00071626097415752128,0.99999626422601517,0.19484878895987603,-0.50253234710919037,0.096133111469299912,-0.29532491179546233,-0.094744737514096553,-0.19667630238601336,-0.25137092849101694,-0.10000000000000001,0.20880147320585588,-0.0068815237723579455,-0.0012925947335209391,0.0099703881396721369,0.99992577984056874,-0.94316614518050546,-0.10000000000000002,1.613795488893526,0.19545569778620225,-0.50043204533013674,0.097738787361682566,-0.34599313178611646,-0.036574339058274792,-0.17173360004659624,-0.0084272053317991577,-0.0012905050918682881,0.013092507771560969,0.99987794407475317,-1.1725380187221235,-0.099999999999999964,2.0802527420631378,0.19420288780590303,-0.49966210298101771,0.09711552028254597,-0.43996887308009081,0.020444399435857262,-0.21835917926911,0.094062447686013975,0.078842413270066067,0.093960729263398657,0.98798153381597087,0,-0.014442476796355496,-0.014223063121777358,0.20006851124405006,-0.4970618171406494,0.098995060087278139,0.0052567360697789072,0.22551352027010246,-0.077134232591900567,0.19864952913743683,-0.49993472161468078,0.099324764568718416,-0.10376580181192528,0.0050157794450839,-0.051882900905962641
0.028000000000000001,-0.0025532302949669507,-0.0013983722942387238,0.00093660283064805905,0.99999532416163095,0.19424339061211218,-0.50272144066332669,0.095732536968359927,-0.31006527040584492,-0.094349575650737968,-0.20389225185866147,-0.26252754078602569,-0.10000000000000001,0.2320783325295287,-0.0078558929392162722,-0.0013907508367275159,0.011645838866622574,0.9999003576333646,-1.0032606721631045,-0.10000000000000001,1.7383075556348724,0.19473832214513215,-0.50050910390865,0.097382825223972513,-0.37134291027479688,-0.040518497510058232,-0.18420622869863337,-0.0096386630938775138,-0.0013881407812703257,0.015249683109349949,0.9998362948023034,-1.2475489742182817,-0.099999999999999964,2.2357715692597186,0.19329114417487278,-0.49962143992864244,0.096663155848604465,-0.47170911511055796,0.020163006652108541,-0.23396921488258701,0.094062692366502568,0.078828985237434229,0.093944726357268263,0.98798410380980273,0,-0.01555256756315963,-0.015316289115480861,0.20007942461141076,-0.49659361035677985,0.098834914701891208,0.0056564891743463939,0.24268793851815554,-0.083009356604020451,0.19843405456770688,-0.49992430611266647,0.09921702728385344,-0.11170752652909258,0.0053996625635999726,-0.055853763264546288
0.029999999999999999,-0.0028215466120332247,-0.00149800005948836,0.0011801566770475059,0.99999420103356385,0.19360856673371538,-0.50290975067572019,0.095317569322897241,-0.3247493641731547,-0.093961643075325688,-0.21106890774403175,-0.27359894024466069,-0.10000000000000001,0.25525477458009843,-0.0088900113009423246,-0.0014886238165179367,0.013444848217366898,0.99986898529488055,-1.0623748047158756,-0.10000000000000001,1.8611543259332459,0.19397052828086941,-0.50059427989150318,0.097002073565943231,-0.39640411828697536,-0.044698770680038358,-0.19651948603077138,-0.010924510531303304,-0.0014854135752529012,0.01756081217394586,0.99978501013565579,-1.3210057662944903,-0.099999999999999964,2.3885466136717528,0.19231638559132755,-0.49958170554388326,0.096179823353743435,-0.50297184648694149,0.01950404814089084,-0.24932122421523437,0.094062955109917579,0.078814563331325888,0.093927538998851687,0.98798686352628262,0,-0.01666246524544536,-0.016409324958053997,0.20009113648778534,-0.49609109210343294,0.098663031672684809,0.0060552200045288513,0.25982405019510102,-0.088871559494637029,0.19820270526652192,-0.49991312326582044,0.099101352633260961,-0.11964031472888563,0.0057831137132074691,-0.059820157364442815
0.032000000000000001,-0.0031009247603377525,-0.001597575370111173,0.0014468175829901017,0.99999286934330134,0.19294443320149593,-0.50309729282378102,0.094888288783192776,-0.33937410087122855,-0.09358203347806919,-0.21820473580451802,-0.28458207992409701,-0.10000000000000001,0.27832441077271358,-0.009982865575422337,-0.0015861935385747506,0.015365662400535475,0.99983084709562453,-1.1204510148389835,-0.10000000000000001,1.9822151346430019,0.19315291674608021,-0.50068805890099721,0.096596862836984279,-0.4211549088369303,-0.049125931488382651,-0.20866245444608414,-0.012283132213523201,-0.0015822977861188168,0.020023002953081712,0.99972281175808031,-1.392816935986998,-0.099999999999999978,2.5383855523140832,0.19127960534097438,-0.49954367373310421,0.095666057940136828,-0.53372141267348927,0.018453527960982256,-0.26439743867818721,0.094063235903023318,0.078799147722931978,0.093909167392166315,0.98798981282668186,0,-0.017772156061329966,-0.017502157076991504,0.20010364475058284,-0.49555434191910708,0.098479437828657743,0.0064528564157434343,0.27691915070779993,-0.094719928970987188,0.19795549979235627,-0.49990117397121286,0.098977749896178122,-0.12756353177032936,0.0061661022169482516,-0.063781765885164682
0.034000000000000002,-0.0033912769763920492,-0.0016970948729122899,0.0017364745043777139,0.9999913018450497,0.19225111181581597,-0.50328408483300668,0.094444778535752616,-0.3539363969047955,-0.093211812320799614,-0.22529820743149542,-0.29547393299233571,-0.10000000000000001,0.30128087345177346,-0.011133385324278329,-0.0016834399216913063,0.017406409263775537,0.9997850922462248,-1.1774325408970536,-0.099999999999999992,2.1013704900966381,0.19228613017950141,-0.50079094487707354,0.096167544504038416,-0.44557341890646124,-0.053809476294579092,-0.22062421926069312,-0.013712821584216628,-0.0016787678517277414,0.022633174196851319,0.99964837802523066,-1.4628927290596354,-0.10000000000000001,2.6850988878582989,0.19018186524144601,-0.4995081404107885,0.095122428867769809,-0.56392226482487451,0.017000035652390968,-0.27918016723494565,0.094063534731713291,0.078782738594747895,0.093889611754701688,0.98799295156283318,0,-0.018881626231055933,-0.018594771901881451,0.20011694713895839,-0.49498344452568871,0.098284161747234061,0.0068493264454810481,0.29397054204075362,-0.10055355495666121,0.19769245792137816,-0.49988845918477448,0.098846228960689078,-0.1354765437814778,0.0065485974350371363,-0.067738271890738902
0.036000000000000004,-0.0036925122716037562,-0.0017965552384376108,0.0020490097235135408,0.99998946959533141,0.19152873084484343,-0.50347014664005341,0.093987124972009034,-0.36843317813400611,-0.09285201329270254,-0.23234780021511039,-0.30627149471716925,-0.10000000000000001,0.32411781809783385,-0.012340437876406568,-0.0017803429713126049,0.0195650877674345,0.99973083943258234,-1.2332634669346516,-0.099999999999999992,2.2185022015050175,0.19137085707533524,-0.50090346051651757,0.095714492910944804,-0.4696377824496899,-0.058757474166388921,-0.2323938775709361,-0.015211773173790655,-0.0017747984014943124,0.025388039192979786,0.9995603531120465,-1.5311452779250658,-0.10000000000000002,2.8285002647758604,0.18902430146714008,-0.49947592312345351,0.094549542368056419,-0.59353901515331775,0.01513503019539568,-0.29365182874785012,0.094063851580929558,0.078765336141627243,0.093868872318675273,0.98799627957694125,0,-0.019990861977275367,-0.019687155864684579,0.20013104124111583,-0.49437849030475894,0.098077233914930131,0.0072445583327175374,0.31097553345205786,-0.10637152982611228,0.19741360076016565,-0.4998749799267444,0.098706800380082824,-0.14337871774286445,0.0069305687688956613,-0.071689358871432227
0.037999999999999999,-0.004004536714372584,-0.0018959531590764457,0.0023842994165994809,0.99998734200169448,0.19077742447459387,-0.50365550016927196,0.093515417413714191,-0.38286137956899524,-0.092503639949248456,-0.2393519976918223,-0.31697178127053061,-0.10000000000000001,0.34682892270707411,-0.013602833887862716,-0.0018768827705115333,0.021839579169276199,0.99966718111729258,-1.2878886972686621,-0.099999999999999978,2.3334933622499601,0.19040782812059617,-0.50102614393375988,0.095238103445034583,-0.49332614343940334,-0.063976638203593075,-0.24396054463626271,-0.016778091713829772,-0.0018703642404676085,0.0282841241136184,0.99945735561812521,-1.5974885457606613,-0.10000000000000005,2.968406414750572,0.18780811856063145,-0.49944785554927951,0.09394803864744744,-0.62253646021000741,0.012852692966142353,-0.30779496305939619,0.094064186434742056,0.078746940569753801,0.093846949329807361,0.98799979670178184,0,-0.021099849524921954,-0.020779295399608776,0.20014592450709895,-0.49373957481834752,0.097858686565701417,0.0076384805116577791,0.32793144125100571,-0.11217294832971358,0.19711895063408413,-0.49986073727627495,0.098559475317042067,-0.1512694214599381,0.007311985659819705,-0.075634710729969051
0.040000000000000001,-0.0043272534063840433,-0.0019952853524301513,0.0027422135559820112,0.99998488687536313,0.18999733291058551,-0.50384016917790331,0.093029748153797179,-0.3972179472471894,-0.092167660147411748,-0.24630929048051795,-0.32757183249185856,-0.10000000000000001,0.36940789293329024,-0.014919328014051589,-0.0019730395576232724,0.024227647311542245,0.99959318818820531,-1.341254142836777,-0.099999999999999978,2.4462287258957089,0.18939781707399933,-0.50115953969248905,0.094738792871955607,-0.51661676150859515,-0.06947211471598537,-0.25531341316158696,-0.018409795201105604,-0.0019654405086657212,0.031317772344236348,0.9993379876796713,-1.6618387511191315,-0.10000000000000006,3.1046380275525931,0.18653458946404378,-0.49942476927507257,0.093318591678022353,-0.65087987628785815,0.010150264471479719,-0.3215923901907487,0.094064539276326922,0.078727552096954423,0.093823843047693853,0.98800350276065085,0,-0.022208575101626021,-0.021871176943517617,0.20016159424630994,-0.49306679890386768,0.097628553712983554,0.0080310216535474759,0.34483559030630179,-0.11795690810195027,0.19680853111548272,-0.49984573237279456,0.098404265557741358,-0.15914802373907391,0.0076928175974874296,-0.079574011869536956
0.042000000000000003,-0.0046605624232277671,-0.0020945485583655403,0.003122615842633074,0.99998207048653387,0.18918860243648053,-0.50402417947991951,0.09253021249584098,-0.41149983639736137,-0.091845011410343722,-0.25321817519119433,-0.33806870937324535,-0.10000000000000001,0.39184845693019765,-0.016288616626304497,-0.0020687936509616095,0.026726935126368596,0.999507914926131,-1.3933065370796907,-0.099999999999999992,2.5565943247956664,0.18834164088307759,-0.50130420895606564,0.094216999498462753,-0.53948790423515569,-0.075247688805174837,-0.26644169277607671,-0.020104809187942541,-0.0020600025254511678,0.03448513489018204,0.99920084492994565,-1.7241139465828497,-0.10000000000000006,3.2370188700700826,0.18520505708190202,-0.49940751409525547,0.092661910204154194,-0.67853471873293281,0.0070277175602375648,-0.33502704812920214,0.094064910087965081,0.078707170952683467,0.093799553745787828,0.9880073975673761,0,-0.023317024937301027,-0.02296278693552321,0.20017804762626892,-0.49236026871860866,0.097386871164680769,0.0084221106249243432,0.36168531253917668,-0.12372250915367551,0.19648236702787422,-0.4998299664162098,0.098241183513937111,-0.16701389421181009,0.0080730341114633106,-0.083506947105905047
0.043999999999999997,-0.0050043608770599943,-0.0021937395457609491,0.0035253637213418314,0.99997885762132488,0.18835138541469204,-0.5042075585087451,0.092016908732060351,-0.42570401555648152,-0.091536589504807184,-0.26007715688451299,-0.34845949969229745,-0.10000000000000001,0.41414437649537261,-0.017709341797379201,-0.0021641256276271684,0.029334970289751214,0.99941040383391588,-1.4439938414642097,-0.10000000000000001,2.6644783041410802,0.18724015979404987,-0.50146070826818567,0.093673182982884184,-0.56191810291532496,-0.081305376428196449,-0.27733475194122731,-0.021860977852937318,-0.0021540261540068497,0.037782188594957036,0.99904452555610179,-1.7842349378228539,-0.10000000000000007,3.3653777000758835,0.18382093103529296,-0.49939691571884809,0.091978735602447501,-0.70546731703704479,0.0034883640998358612,-0.34808236470218767,0.094065298851026269,0.07868579737830203,0.093774081711732252,0.988011480926274,0,-0.024425185265108808,-0.024054111817936569,0.2001952816723184,-0.49162009575522264,0.097133676528431814,0.0088116765774610938,0.37847795016622093,-0.12946885496478566,0.19614048446322949,-0.49981344066774125,0.098070242231614743,-0.17486640371534928,0.0084526047895906314,-0.087433201857674642
