"time","inertia4.phi","inertia4.w","inertia5.phi","inertia5.w","inertia6.phi","inertia6.w","relativeStates.phi_rel","relativeStates.w_rel","springDamper1.phi_rel","springDamper1.w_rel","springDamper2.phi_rel","springDamper2.w_rel","springDamper3.phi_rel","springDamper3.w_rel"
0,0,0,0,3,0,0,0,0,1,2,0.002,-2,1,2
0.00022000000000000001,0,0,0.00065922058008515306,2.9926823654654302,0,0,0,0,1.0001976708088172,-0.20228035664022373,0.0015600359941207527,-1.9995163808441887,1.0001976708088172,-0.20228035664022373
0.00044000000000000002,0,0,0.0013166747317380878,2.9839339941545684,0,0,0,0,0.99991136364514188,-2.3996264430239154,0.0011202840064892413,-1.9980671609813008,0.99991136364514188,-2.3996264430239154
0.00066,0,0,0.0019720476398028515,2.973762320328162,0,0,0,0,0.99914229733526538,-4.5909839191240653,0.00068095677128222562,-1.9956551978174613,0.99914229733526538,-4.5909839191240653
0.00088000000000000003,0,0,0.0026250270651254726,2.9621753945530918,0,0,0,0,0.99789190644486614,-6.7753066207161821,0.00024226573338591566,-1.9922837768028987,0.99789190644486614,-6.7753066207161821
0.0011000000000000001,0,0,0.0032753025535377693,2.949181919002057,0,0,0,0,0.99616184988150369,-8.9515538991245265,-0.0001955784060002235,-1.9879566296916242,0.99616184988150369,-8.9515538991245265
0.00132,0,0,0.0039225656774333501,2.9347912380957788,0,0,0,0,0.99395400874165996,-11.11869143271398,-0.00063236585504215868,-1.982677929913409,0.99395400874165996,-11.11869143271398
0.0015400000000000001,0,0,0.0045665101091577481,2.9190133601417427,0,0,0,0,0.99127049381721211,-13.275691457097999,-0.0010678877652829525,-1.9764523074888813,0.99127049381721211,-13.275691457097999
0.0017600000000000001,0,0,0.0052068318223986087,2.9018589570351421,0,0,0,0,0.98811364630130849,-15.421533436638601,-0.0015019363647596545,-1.9692848501727527,0.98811364630130849,-15.421533436638601
0.00198,0,0,0.005843229216358845,2.8833393477192186,0,0,0,0,0.98448603277184166,-17.555204489383339,-0.0019343050509840266,-1.9611810932552054,0.98448603277184166,-17.555204489383339
0.0022000000000000001,0,0,0.0064754031304226321,2.8634664393300664,0,0,0,0,0.98039042563171286,-19.675699475188729,-0.0023647884398588946,-1.9521469804228626,0.98039042563171286,-19.675699475188729
0.0024200000000000003,0,0,0.0071030571752793764,2.8422527881439317,0,0,0,0,0.97582982474909463,-21.782022058835299,-0.0027931825435884364,-1.9421889065978173,0.97582982474909463,-21.782022058835299
0.00264,0,0,0.0077258979023462019,2.8197116059400869,0,0,0,0,0.97080746025608045,-23.873185270527284,-0.0032192848782551038,-1.9313137233090334,0.97080746025608045,-23.873185270527284
0.0028600000000000001,0,0,0.0083436348205396405,2.795856781112168,0,0,0,0,0.96532679965288137,-25.948211547724021,-0.0036428944608147191,-1.9195287528783773,0.96532679965288137,-25.948211547724021
0.0030800000000000003,0,0,0.0089559805440060977,2.7707027102239286,0,0,0,0,0.95939149225066711,-28.006133339871038,-0.0040638120188947408,-1.9068416771093271,0.95939149225066711,-28.006133339871038
0.0033,0,0,0.0095626507576323308,2.7442644106280736,0,0,0,0,0.95300540657322053,-30.045992918355722,-0.0044818398929519594,-1.8932606121362654,0.95300540657322053,-30.045992918355722
0.0035200000000000001,0,0,0.010163364737846563,2.7165574986985552,0,0,0,0,0.94617262518423795,-32.06684412702284,-0.0048967823945130304,-1.8787940973846808,0.94617262518423795,-32.06684412702284
0.0037400000000000003,0,0,0.010757845119824333,2.6875981639674946,0,0,0,0,0.9388974351351288,-34.067751623436116,-0.0053084456697723992,-1.863451076777159,0.9388974351351288,-34.067751623436116
0.00396,0,0,0.011345818202480203,2.6574031592690077,0,0,0,0,0.93118432589958977,-36.047791902087994,-0.005716637907457597,-1.8472408941958736,0.93118432589958977,-36.047791902087994
0.0041800000000000006,0,0,0.011927014060853332,2.6259897925008762,0,0,0,0,0.92303798707703866,-38.006053674510518,-0.0061211694184959507,-1.8301732887396067,0.92303798707703866,-38.006053674510518
0.0044000000000000003,0,0,0.012501166548825346,2.5933759303138184,0,0,0,0,0.91446330963324096,-39.941637875875259,-0.0065218526353488515,-1.8122583972013819,0.91446330963324096,-39.941637875875259
0.00462,0,0,0.013068013652902366,2.5595799717189731,0,0,0,0,0.90546537851793352,-41.853658861861895,-0.0069185023631029175,-1.7935067388319978,0.90546537851793352,-41.853658861861895
0.0048400000000000006,0,0,0.013627297181072523,2.5246208628298183,0,0,0,0,0.89604947633422927,-43.741243361688511,-0.0073109355642879863,-1.7739292230936963,0.89604947633422927,-43.741243361688511
0.0050600000000000003,0,0,0.014178763543861697,2.4885180416510786,0,0,0,0,0.88622106805913936,-45.603533118438257,-0.0076989719111813376,-1.7535371180597974,0.88622106805913936,-45.603533118438257
0.00528,0,0,0.014722163153206536,2.4512914847265108,0,0,0,0,0.87598581418832966,-47.439682854204094,-0.0080824333579653067,-1.7323420775057179,0.87598581418832966,-47.439682854204094
0.0055000000000000005,0,0,0.015257250955377411,2.4129616640201852,0,0,0,0,0.86534955849490458,-49.24886207524456,-0.0084611445212023038,-1.7103561157159735,0.86534955849490458,-49.24886207524456
0.0057200000000000003,0,0,0.015783786552380483,2.3735495305629328,0,0,0,0,0.85431832306383249,-51.030255487559643,-0.008834932770862499,-1.6875915973911584,0.85431832306383249,-51.030255487559643
0.00594,0,0,0.0163015342986252,2.3330765077326174,0,0,0,0,0.84289830643870667,-52.78306332359557,-0.0092036282986042214,-1.6640612338125798,0.84289830643870667,-52.78306332359557
0.0061600000000000005,0,0,0.016810263259848697,2.2915645041921153,0,0,0,0,0.83109588777009946,-54.506501196700903,-0.0095670640820387318,-1.6397780911937347,0.83109588777009946,-54.506501196700903
0.0063800000000000003,0,0,0.0173097475010505,2.2490358798733174,0,0,0,0,0.81891761662864082,-56.199801083586102,-0.0099250760974444515,-1.6147555699225482,0.81891761662864082,-56.199801083586102
0.0066,0,0,0.017799765759928809,2.2055134257846882,0,0,0,0,0.80637020496794454,-57.862210249239553,-0.010277503117696554,-1.589007388922651,0.80637020496794454,-57.862210249239553
0.0068200000000000005,0,0,0.018280101553418096,2.1610203529362759,0,0,0,0,0.79346052385909738,-59.49299160943611,-0.010624186789965094,-1.5625475789803047,0.79346052385909738,-59.49299160943611
0.0070400000000000003,0,0,0.018750544239839104,2.1155803204770063,0,0,0,0,0.78019561711835805,-61.091427252478994,-0.010964972317975807,-1.5353905085835982,0.78019561711835805,-61.091427252478994
0.00726,0,0,0.019210888193561638,2.0692173863814505,0,0,0,0,0.76658268156806297,-62.65681572095113,-0.011299707950163046,-1.5075508455447113,0.76658268156806297,-62.65681572095113
0.0074800000000000005,0,0,0.019660933033571446,2.0219559898274158,0,0,0,0,0.75262906207675728,-64.188472785353198,-0.011628245142272212,-1.4790435467754202,0.75262906207675728,-64.188472785353198
0.0077000000000000002,0,0,0.020100483642229671,1.9738209294426639,0,0,0,0,0.73834224438313956,-65.685731521137114,-0.011950438584243142,-1.4498838439099733,0.73834224438313956,-65.685731521137114
0.00792,0,0,0.020529350773143426,1.9248374151271408,0,0,0,0,0.72372987480162021,-67.14794430039332,-0.012266146566856569,-1.4200872819057166,0.72372987480162021,-67.14794430039332
0.0081399999999999997,0,0,0.02094735069049445,1.8750309989116778,0,0,0,0,0.70879973573253663,-68.574481635707031,-0.012575230789785218,-1.3896696705444149,0.70879973573253663,-68.574481635707031
0.0083600000000000011,0,0,0.021354305187364125,1.8244275671624886,0,0,0,0,0.69355974313695246,-69.964732246438729,-0.012877556378885328,-1.3586470793574197,0.69355974313695246,-69.964732246438729
0.0085800000000000008,0,0,0.021750041356010472,1.7730533101015207,0,0,0,0,0.6780179354578818,-71.318102313300528,-0.013172991754899232,-1.3270358157744166,0.6780179354578818,-71.318102313300528
0.0088000000000000005,0,0,0.022134392852850158,1.7209347759994189,0,0,0,0,0.66218249674453999,-72.63401965883422,-0.013461409432214825,-1.2948524696852801,0.66218249674453999,-72.63401965883422
0.0090200000000000002,0,0,0.022507198998350054,1.6680988027196335,0,0,0,0,0.64606173023327773,-73.911930792687045,-0.013742685470431275,-1.2621138618020888,0.64606173023327773,-73.911930792687045
0.0092399999999999999,0,0,0.022868304971620197,1.6145725122187224,0,0,0,0,0.62966405729272135,-75.151301563921479,-0.014016699606456844,-1.2288370412899494,0.62966405729272135,-75.151301563921479
0.0094599999999999997,0,0,0.02321756137879807,1.5603832717276689,0,0,0,0,0.61299800275774841,-76.351615748175092,-0.014283334995521606,-1.1950392570104333,0.61299800275774841,-76.351615748175092
0.0096800000000000011,0,0,0.023554825768168104,1.5055587535840458,0,0,0,0,0.59607222093402068,-77.512380058170947,-0.01454247917126825,-1.1607380075104843,0.59607222093402068,-77.512380058170947
0.0099000000000000008,0,0,0.023879961564682538,1.4501268642922882,0,0,0,0,0.57889546768949263,-78.633120639413562,-0.014794023389828945,-1.1259509866260753,0.57889546768949263,-78.633120639413562
0.010120000000000001,0,0,0.024192838334676465,1.3941157417196202,0,0,0,0,0.56147660057857895,-79.713383954441767,-0.015037862806406708,-1.0906960833775896,0.56147660057857895,-79.713383954441767
0.01034,0,0,0.024493331125040423,1.337553709488984,0,0,0,0,0.54382456099648935,-80.752734610475414,-0.015273896069534021,-1.0549913471595918,0.54382456099648935,-80.752734610475414
0.01056,0,0,0.024781322281794436,1.2804693407781111,0,0,0,0,0.52594840271988119,-81.750761378796014,-0.015502026478798918,-1.0188550423973701,0.52594840271988119,-81.750761378796014
0.01078,0,0,0.025056700179191663,1.2228913857925314,0,0,0,0,0.50785726264761022,-82.707073006777179,-0.015722161194404807,-0.98230559172296528,0.50785726264761022,-82.707073006777179
