"time","smpm.is[1]","smpm.is[2]","inertiaLoad.w","multiSensor.flange_a.phi"
0,-75.660425586960585,141.44362891320873,0,0
5.0000000000000002e-05,-75.660519159575159,141.44362445313618,0.015642044099638219,3.9105110315584043e-07
0.0001,-75.660799877137208,141.44361107239962,0.031284087809795913,1.5642043960723159e-06
0.00015000000000000001,-75.661267738800106,141.44358876944236,0.04692613070666618,3.5194598220194641e-06
0.00020000000000000001,-75.661922743164254,141.44355754166941,0.062568172503748978,6.2568173341622902e-06
0.00025000000000000001,-75.662764888261847,141.44351738544805,0.07821021292869311,9.7762768325149085e-06
0.00030000000000000003,-75.66379417149443,141.44346829611101,0.093852250691411121,1.4077837902201586e-05
0.00035,-75.665010589854759,141.44341026794589,0.10949428640877064,1.9161500741599124e-05
0.00040000000000000002,-75.666414139732652,141.4433432942042,0.12513632008077172,2.5027265350707528e-05
0.00045000000000000004,-75.668004816962409,141.44326736709925,0.14077835170741435,3.16751317295268e-05
0.00050000000000000001,-75.669782616664151,141.44318247781374,0.15642037991999866,3.9105099215388508e-05
0.00055000000000000003,-75.671747533484876,141.4430886164883,0.17206240406148626,4.731716749018159e-05
0.00060000000000000006,-75.673899561710584,141.44298577221588,0.18770442515624444,5.6311337049862687e-05
0.00065000000000000008,-75.676238694952872,141.44287393305706,0.20334644320427309,6.608760789443182e-05
0.00069999999999999999,-75.678764926267476,141.44275308603412,0.21898845820557225,7.6645980023888927e-05
0.00075000000000000002,-75.681478247119088,141.44262321718077,0.23463046474088675,8.798644911199726e-05
0.00080000000000000004,-75.684378649765819,141.44248431142796,0.25027246445599194,0.00010010901647259313
0.00085000000000000006,-75.687466125835016,141.44233635267204,0.26591445860556723,0.00011301368310729754
0.00090000000000000008,-75.690740666158007,141.44217932378251,0.28155644718961259,0.0001267004490161105
0.00095,-75.694202261009906,141.44201320659099,0.29719843020812797,0.00014116931419903196
0.001,-75.697850900109231,141.44183798189061,0.31284040766111348,0.00015642027865606198
0.0010500000000000002,-75.701686572618001,141.44165362943659,0.32848237954856907,0.00017245334238720055
0.0011000000000000001,-75.705709267141444,141.44146012794587,0.34412434587049473,0.00018926850539244762
0.00115,-75.70991897172793,141.44125745509729,0.35976630662689041,0.00020686576767180325
0.0012000000000000001,-75.714315673151518,141.44104558756612,0.37540825927546662,0.00022524512622679703
0.00125,-75.718899357066036,141.44082450101681,0.3910501992779018,0.00024440657570476442
0.0013000000000000002,-75.723670011355949,141.44059416994125,0.40669213197764398,0.00026435012240796587
0.0013500000000000001,-75.728627621840687,141.44035456786588,0.42233405737469304,0.00028507576633640127
0.0014,-75.733772173781929,141.44010566727897,0.43797597546904898,0.00030658350749007072
0.0014500000000000001,-75.739103651883497,141.4398474396308,0.45361788626071198,0.00032887334586897428
0.0015,-75.744622040291191,141.43957985533345,0.46925978974968185,0.00035194528147311174
0.0015500000000000002,-75.75032732259254,141.43930288376103,0.48490168593595878,0.00037579931430248336
0.0016000000000000001,-75.756219481816672,141.43901649324957,0.50054357481954248,0.00040043544435708892
0.00165,-75.762298497131582,141.43872065125777,0.51618544674369016,0.00042585365782830194
0.0017000000000000001,-75.768564351930436,141.438415323974,0.53182730603990758,0.00045205396090994428
0.00175,-75.775017028460979,141.43810047657678,0.54746915532576157,0.00047903635734499703
0.0018000000000000002,-75.781656507516487,141.43777607325018,0.56311099460125269,0.00050680084713346024
0.0018500000000000001,-75.78848276933067,141.4374420771403,0.57875282386638049,0.00053534743027533395
0.0019,-75.795495793577444,141.43709845035525,0.59439464312114509,0.00056467610677061802
0.0019500000000000001,-75.802695559370633,141.43674515396512,0.6100364523655466,0.00059478687661931266
0.002,-75.810082045263854,141.43638214800214,0.6256782515995849,0.00062567973982141775
0.0020500000000000002,-75.817655228055614,141.43600939151932,0.64132003810936422,0.00065735469138112517
0.0021000000000000003,-75.825415081763197,141.43562684264171,0.65696180413520233,0.00068981171701421571
0.00215,-75.833361586706928,141.43523445811843,0.6726035575136603,0.00072305083114642917
0.0022000000000000001,-75.841494719196589,141.43483219383018,0.68824529824473857,0.00075707203377776641
0.0022500000000000003,-75.84981445498029,141.43442000461994,0.70388702632843692,0.00079187532490822699
0.0023,-75.858320769244131,141.43399784429278,0.71952874176475534,0.0008274607045378106
0.0023500000000000001,-75.867013636611929,141.43356566561582,0.73517044455369385,0.00086382817266651788
0.0024000000000000002,-75.875893031144926,141.43312342031857,0.75081213469525254,0.00090097772929434851
0.0024499999999999999,-75.884958926341412,141.43267105909251,0.76645381218943121,0.00093890937442130216
0.0025000000000000001,-75.894211290511251,141.43220853182294,0.78209546846365452,0.00097762308869423008
