"time","inertiaLoad.phi","inertiaLoad.w","smpm.is[1]","smpm.is[2]","smpm.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","currentController.PI_d.x","currentController.PI_q.x"
0,0,0,0,0,-0.50552761152221515,0,75.660425586960585,-119.64246737676385
5.0000000000000002e-05,4.019464257563355e-11,2.9827490142696309e-06,-0.039430359174569926,0.073713191951307738,-0.50547740722965095,-7.9388479336680475e-05,75.571307245051159,-119.50154379310268
0.0001,5.1584222267741667e-10,1.8654543892610035e-05,-0.11505919485712217,0.21509756584112347,-0.50538111360533766,-0.00023165858548831707,75.482261211060148,-119.36073455043451
0.00015000000000000001,2.1881131962064244e-09,5.1183665440995724e-05,-0.20035703545156364,0.3745573435812245,-0.50527250902161225,-0.00040339681226596747,75.393311237940793,-119.2200772091383
0.00020000000000000001,5.9338516899344679e-09,0.00010166514352603876,-0.28825315319082601,0.53887404429673724,-0.50516059620867793,-0.00058036782702059885,75.304463566000905,-119.07958163652826
0.00025000000000000001,1.265924960244767e-08,0.0001703973666995044,-0.37672095046372633,0.70425900128086449,-0.50504795551075432,-0.00075849217124396729,75.215719895976122,-118.93925052138374
0.00030000000000000003,2.3278764904566062e-08,0.00025743234193729151,-0.46529397219258639,0.86984018211924297,-0.50493518083689215,-0.00093683159193981428,75.127080524627331,-118.79908433233975
0.00035,3.8707695962231662e-08,0.00036277489984521555,-0.55380460481114979,1.035304229576631,-0.50482248559931164,-0.0011150495270661127,75.038545479886835,-118.65908311292493
0.00040000000000000002,5.9861026875190239e-08,0.00048640802323734816,-0.64222373675017197,1.2005967108018309,-0.50470990686401362,-0.001293088274044802,74.950114665189247,-118.51924670979764
0.00045000000000000004,8.7922277802097277e-08,0.00062830479686843169,-0.7305447895535242,1.3657053134939183,-0.50459745300694758,-0.0014709357636646708,74.861787927683764,-118.37957488042495
0.00050000000000000001,1.2375120786967418e-07,0.00078844523278054867,-0.81876574532641644,1.5306262540331752,-0.50448512659737554,-0.0016485887858376056,74.773565153850257,-118.24006744469571
0.00055000000000000003,1.6813622296821033e-07,0.00096681105949217858,-0.90688439130259169,1.6953553812009492,-0.50437293045267695,-0.0018260436611366791,74.685446239915379,-118.10072423796605
0.00060000000000000006,2.2284034903820428e-07,0.001163360769333882,-0.99489989144554236,1.8598911011627892,-0.50426086563732375,-0.002003300443381293,74.597430950123723,-117.96154488621163
0.00065000000000000008,2.8838816761856749e-07,0.0013780820306474489,-1.0828118779643128,2.0242327171324215,-0.50414893261959792,-0.0021803589088949748,74.509519214434292,-117.82252927831219
0.00069999999999999999,3.6450738087945832e-07,0.0016109812445040562,-1.1706205417658051,2.1883805907927405,-0.50403713115642523,-0.0023572191737828746,74.421711069203695,-117.68367747194763
0.00075000000000000002,4.537163635801803e-07,0.0018619989123635776,-1.2583260224134321,2.35233491013692,-0.50392546107010094,-0.0025338839580566755,74.33400617646889,-117.54498893097986
0.00080000000000000004,5.5497179955576718e-07,0.0021311596833726411,-1.3459282620816246,2.5160955972793486,-0.50381392243424472,-0.0027103521348657575,74.246404676241724,-117.40646387752095
0.00085000000000000006,6.7018111254640374e-07,0.002418418481552621,-1.4334274397155689,2.6796629314777252,-0.50370251502100671,-0.00288662591174489,74.158906312481648,-117.26810190539382
0.00090000000000000008,8.0058701772961515e-07,0.0027237459395573469,-1.5208236698174815,2.843037090785141,-0.50359123868458622,-0.0030627067227520766,74.071510918376291,-117.129902749971
0.00095,9.4585899966895565e-07,0.0030471498614443419,-1.6081169649561564,3.0062181057471338,-0.50348009340896893,-0.003238594269386939,73.984218538252406,-116.9918664815746
0.001,1.1088874285749348e-06,0.0033885619117196035,-1.6953077978997009,3.1692067642385799,-0.50336907859218816,-0.0034142922847809113,73.897028783941849,-116.85399248443848
0.0010500000000000002,1.2883336981627295e-06,0.0037480137383434581,-1.78239594967853,3.3320027013648157,-0.50325819451303044,-0.0035897990400228725,73.809941835215454,-116.71628104374014
0.0011000000000000001,1.4871092152512257e-06,0.0041254365086629404,-1.8693819039148691,3.4946067100909977,-0.50314744055570249,-0.0037651182890182928,73.722957301071332,-116.57873153923529
0.00115,1.7048032195150821e-06,0.0045208399340391529,-1.9562655923557115,3.6570186785302048,-0.50303681680708456,-0.0039402495021416259,73.636075236674586,-116.44134405843207
0.0012000000000000001,1.9420221996755769e-06,0.0049342096770801699,-2.043047111695746,3.819238755752044,-0.50292632314403396,-0.0041151934406693756,73.549295560576482,-116.3041184721386
0.00125,2.2006888901570764e-06,0.0053655002826176875,-2.1297267733087297,3.9812674334821394,-0.50281595917006061,-0.0042899525426398849,73.462618014559126,-116.16705437076466
0.0013000000000000002,2.481067240294914e-06,0.0058147055106524109,-2.2163046199160199,4.1431047792119395,-0.50270572483073506,-0.0044645271427424379,73.376042563174906,-116.03015169808255
0.0013500000000000001,2.7839776635374432e-06,0.0062818059658737305,-2.3027807843578509,4.3047510027462668,-0.50259561995687829,-0.0046389182812660223,73.289569096244563,-115.89341027932379
