"time","pipe1.mediums[1].T","pipe1.mediums[2].T","pipe1.mediums[2].p","pipe10.mediums[1].T","pipe10.mediums[2].T","pipe11.mediums[1].T","pipe11.mediums[2].T","pipe11.mediums[2].p","pipe2.mediums[1].T","pipe2.mediums[2].T","pipe2.mediums[2].p","pipe3.mediums[1].T","pipe3.mediums[2].T","pipe3.mediums[2].p","pipe4.mediums[1].T","pipe4.mediums[1].p","pipe4.mediums[2].T","pipe4.mediums[2].p","pipe5.mediums[1].T","pipe5.mediums[2].T","pipe6.mediums[1].T","pipe6.mediums[2].T","pipe6.mediums[2].p","pipe7.mediums[1].T","pipe7.mediums[1].p","pipe7.mediums[2].T","pipe7.mediums[2].p","pipe8.mediums[1].T","pipe8.mediums[2].T","pipe9.mediums[1].T","pipe9.mediums[2].T"
0,293.14999999999998,293.14999999999998,247334.02393881037,293.14999999999998,293.14999999999998,293.14999999999998,293.14999999999998,164377.25643065013,293.14999999999998,293.14999999999998,245513.5570291937,293.14999999999998,293.14999999999998,242470.51784765098,293.14999999999998,217701.34634096417,293.14999999999998,198247.00427379558,293.14999999999998,293.14999999999998,293.14999999999998,293.14999999999998,177017.88227872501,293.14999999999998,236242.18353831966,293.14999999999998,199832.62278188445,293.14999999999998,293.14999999999998,293.14999999999998,293.14999999999998
0.040000000000000001,293.57249277970283,293.1696615815593,247341.99778086939,293.15004874402729,293.15008837783245,293.15003210861806,293.15194261440968,164380.72006925635,293.15400784200443,293.15087523570702,245521.43273122885,293.15587245239783,293.15214880837408,242478.23133724093,293.15117516207761,217707.71501013692,293.15090196470624,198252.3133233698,293.15001738289243,293.15003141429906,293.15001738289243,293.15003141429906,177022.03102165437,293.15005958653757,236249.55355137677,293.1501976137933,199838.01060648393,293.18111701967308,293.18121431861471,293.15000238323853,293.1500979534606
0.080000000000000002,293.97097994987348,293.21142314620693,247349.49649471894,293.15017112166049,293.15017686558696,293.15008719988748,293.15265825154569,164384.02859678885,293.16852832581492,293.15510876830439,245528.84549220381,293.17590828886154,293.16063736241222,242485.50116868506,293.15310598957348,217713.75992413869,293.15191467999125,198257.3697699414,293.15006116513018,293.15006284253849,293.15006116513018,293.15006284253849,177025.99090372917,293.15017836447856,236256.50881918668,293.15039286798861,199843.13758744372,293.21209009760935,293.21242809416725,293.15000816645301,293.15019426886073
0.12,294.34547891209871,293.27392443468727,247356.47200249811,293.15037373767831,293.15026674643349,293.1501511657317,293.15290272037106,164387.13865992948,293.19766390393028,293.16624289318457,245535.74775820333,293.21404634121222,293.18087225389479,242492.27900121437,293.15729092045359,217719.43902419432,293.15329257835037,198262.12141395186,293.1501339943822,293.15009444903598,293.1501339943822,293.15009444903598,177029.71210041377,293.15047825102857,236263.00350945172,293.15058848404533,199847.94964910613,293.24291177300637,293.24364062192763,293.15001746616059,293.15028894107468
0.16,294.69680317335803,293.3551198094475,247362.97333806107,293.1506675731693,293.15035950371254,293.15021844569981,293.15298622805733,164390.07835748605,293.24334482667166,293.18752428576386,245542.18880780172,293.27121840020055,293.21650491878756,242498.61174760215,293.16572183571361,217724.80210428266,293.15556211801885,198266.61368472356,293.15024010464555,293.15012642837439,293.15024010464555,293.15012642837439,177033.22905157285,293.15115804761615,236269.09062079724,293.15079125464803,199852.49155202421,293.27357922836813,293.27485116517153,293.15003038453494,293.15038202370607
0.20000000000000001,295.02629450249316,293.45251789469029,247369.04856479444,293.15107251528883,293.15045696706483,293.15028690907207,293.15304669714914,164392.87380730853,293.30602720306558,293.22157961191351,245548.21633253142,293.34664069238141,293.26946056873948,242504.5442658269,293.18058848653885,217729.89125314588,293.1595271373543,198270.8875762992,293.1503869550566,293.15015902337797,293.1503869550566,293.15015902337797,177036.57336875677,293.15248407434348,236274.82001482538,293.15101337867497,199856.80416308279,293.30409267987847,293.30605894492555,293.15004712354511,293.15047361191904
0.23999999999999999,295.33529601268538,293.56375629551474,247374.73703380549,293.15162210360205,293.15056143105522,293.15035645374155,293.15312452346365,164395.54504799229,293.38512885726527,293.27008755207191,245553.86895299915,293.43864633211064,293.34003180756486,242510.11265713008,293.20391428521958,217734.73577535833,293.16621335044243,198274.97393115633,293.15058694228571,293.15019254084802,293.15058694228571,293.15019254084802,177039.76913081613,293.1547662564613,236280.23079316708,293.15127336214334,199860.91862104909,293.33445277255726,293.33726317735136,293.15006815273688,293.15056381081831
0.28000000000000003,295.62510931574508,293.68669485210449,247380.07234422796,293.15236717475602,293.15067589977258,293.15042820282895,293.15320766233452,164398.10702768702,293.4792422544416,293.33360023355021,245559.17922725857,293.54505844760416,293.42707222598722,242515.3474548012,293.23728194291505,217739.35570301855,293.17679793750659,198278.89527285477,293.15085874682757,293.15022738420942,293.15085874682757,293.15022738420942,177042.83418659613,293.15833610589425,236285.35382952407,293.15159709270876,199864.85815101414,293.36466067131335,293.36846310054256,293.15009434882813,293.15065273934789
0.32000000000000001,295.8969380957887,293.81943008346343,247385.0815620393,293.15337736597058,293.15080442456878,293.15050350677092,293.15328800317599,164400.57011356787,293.58666261539793,293.41180878752789,245564.17311389672,293.66373937579618,293.52877929629142,242520.27318237518,293.28172663585241,217743.76429222958,293.1924930134287,198282.66703860956,293.15122794521795,293.15026409836668,293.15122794521795,293.15026409836668,177045.78091413149,293.16352263188048,236290.21200449683,293.1520179068329,199868.63905190825,293.3947176151467,293.39965796435882,293.15012713958754,293.15074053491918
0.35999999999999999,296.15191047876141,293.96024239536479,247389.78675155484,293.15473831704747,293.1509522386437,293.15058389374781,293.15336611913938,164402.94156765286,293.70563846113441,293.50387359622545,245568.87160079728,293.79272764066314,293.64318932108358,242524.90981335181,293.33780085863748,217747.97091583622,293.21444788345246,198286.29992981136,293.1517260527886,293.15030338805019,293.1517260527886,293.15030338805019,177048.61799881773,293.1706359769932,236294.82250021753,293.15257526823819,199872.27291455271,293.42462496916136,293.43084703013324,293.15016853970792,293.15082736061078
