"time","aimc.is[1]","aimc.is[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.phi","loadInertia.w"
0,-40.585068279163757,-0.47135738505209651,9.3463587117294407e-13,5.1102623794626783e-15,-40.585068279163757,-23.976076722343223,0,157.07963267948966
5.0000000000000002e-05,-40.203461555038118,-1.2116752362902707,9.329814519198078e-13,5.4219621958933643e-15,-40.585068279163757,-23.976076722343223,0.0078539816339744835,157.07963267948966
0.0001,-39.811935228351089,-1.9516941247945794,9.3222950843653994e-13,8.0024830628645197e-15,-40.585068279163757,-23.976076722343226,0.015707963267948963,157.07963267948966
0.00015000000000000001,-39.410585902365227,-2.6912314619774196,9.3579784638513437e-13,5.8714365130220871e-15,-40.585068279163764,-23.976076722343223,0.02356194490192345,157.07963267948966
0.00020000000000000001,-38.999512604021234,-3.4301047780667631,9.4041950984179317e-13,2.4372178824859162e-15,-40.585068279163771,-23.976076722343219,0.031415926535897934,157.07963267948966
0.00025000000000000001,-38.578816759504413,-4.168131767127889,9.4489204761070738e-13,-1.1068459469296518e-15,-40.585068279163771,-23.976076722343215,0.039269908169872421,157.07963267948966
0.00030000000000000003,-38.14860216921943,-4.9051303320445632,9.4925863267503262e-13,-4.7289539824336688e-15,-40.585068279163778,-23.976076722343212,0.047123889803846908,157.07963267948966
0.00035,-37.708974982178958,-5.6409186294488558,9.5362521773935787e-13,-8.3510620179376826e-15,-40.585068279163785,-23.976076722343208,0.054977871437821388,157.07963267948966
0.00040000000000000002,-37.260043669813143,-6.3753151145882061,9.5799180280368291e-13,-1.1973170053441698e-14,-40.585068279163785,-23.976076722343205,0.062831853071795868,157.07963267948966
0.00045000000000000004,-36.801918999205803,-7.1081385861189172,9.6081910984199125e-13,-1.6753764220860084e-14,-40.585068279163792,-23.976076722343198,0.070685834705770362,157.07963267948966
0.00050000000000000001,-36.334714005764354,-7.8392082308148492,9.5609029280880779e-13,-2.722122248943059e-14,-40.585068279163785,-23.976076722343187,0.078539816339744828,157.07963267948966
0.00055000000000000003,-35.858543965329957,-8.5683436681804412,9.5136147577562434e-13,-3.768868075800112e-14,-40.585068279163785,-23.97607672234318,0.086393797973719322,157.07963267948966
0.00060000000000000006,-35.373526365735039,-9.2953649949567776,9.4663265874244089e-13,-4.8156139026571638e-14,-40.585068279163778,-23.976076722343169,0.094247779607693802,157.07963267948966
0.00065000000000000008,-34.879780877814802,-10.020092829510135,9.4190384170925743e-13,-5.8623597295142156e-14,-40.585068279163771,-23.976076722343159,0.10210176124166828,157.07963267948966
0.00069999999999999999,-34.37742932588035,-10.742348356091677,9.3717502467607398e-13,-6.9091055563712662e-14,-40.585068279163764,-23.976076722343148,0.10995574287564276,157.07963267948966
0.00075000000000000002,-33.86659565766022,-11.46195336895758,9.3244620764289053e-13,-7.9558513832283192e-14,-40.585068279163757,-23.976076722343137,0.11780972450961724,157.07963267948966
0.00080000000000000004,-33.347405913718319,-12.178730316338569,9.2771739060970707e-13,-9.002597210085371e-14,-40.58506827916375,-23.976076722343127,0.12566370614359174,157.07963267948966
0.00085000000000000006,-32.819988196355183,-12.892502344248257,9.2298857357652362e-13,-1.0049343036942423e-13,-40.58506827916375,-23.976076722343116,0.13351768777756623,157.07963267948966
0.00090000000000000008,-32.284472638000594,-13.603093340119159,9.1914150972450786e-13,-1.0844589710385353e-13,-40.585068279163742,-23.976076722343109,0.14137166941154072,157.07963267948966
0.00095,-31.740991369105526,-14.310327976255847,9.1701790718464085e-13,-1.1148259976501538e-13,-40.585068279163742,-23.976076722343109,0.14922565104551519,157.07963267948966
0.001,-31.189678485540782,-15.014031753094415,9.1489430464477364e-13,-1.1451930242617723e-13,-40.585068279163735,-23.976076722343105,0.15707963267948968,157.07963267948966
0.0010500000000000002,-30.630670015510916,-15.714031042257698,9.1277070210490643e-13,-1.1755600508733911e-13,-40.585068279163735,-23.976076722343105,0.16493361431346421,157.07963267948966
0.0011000000000000001,-30.064103885991251,-16.4101531293954,9.1064709956503942e-13,-1.2059270774850096e-13,-40.585068279163728,-23.976076722343102,0.17278759594743864,157.07963267948966
0.00115,-29.490119888696594,-17.102226256798801,9.0852349702517221e-13,-1.2362941040966281e-13,-40.585068279163728,-23.976076722343098,0.18064157758141311,157.07963267948966
0.0012000000000000001,-28.908859645589491,-17.790079665779466,9.0639989448530509e-13,-1.2666611307082468e-13,-40.585068279163721,-23.976076722343098,0.18849555921538763,157.07963267948966
0.00125,-28.32046657393742,-18.47354363880126,9.0427629194543788e-13,-1.2970281573198653e-13,-40.585068279163714,-23.976076722343095,0.1963495408493621,157.07963267948966
0.0013000000000000002,-27.725085850926479,-19.152449541355743,9.0215268940557077e-13,-1.327395183931484e-13,-40.585068279163714,-23.976076722343095,0.20420352248333659,157.07963267948966
0.0013500000000000001,-27.122864377841172,-19.826629863570162,9.0002908686570366e-13,-1.3577622105431025e-13,-40.585068279163707,-23.976076722343091,0.21205750411731106,157.07963267948966
0.0014,-26.51395074381875,-20.49591826153798,8.9790548432583645e-13,-1.3881292371547213e-13,-40.585068279163707,-23.976076722343091,0.21991148575128555,157.07963267948966
0.0014500000000000001,-25.89849518918707,-21.160149598361755,8.9578188178596934e-13,-1.4184962637663398e-13,-40.5850682791637,-23.976076722343088,0.22776546738526005,157.07963267948966
0.0015,-25.276649568394973,-21.819159984898246,8.9365827924610223e-13,-1.4488632903779583e-13,-40.5850682791637,-23.976076722343088,0.23561944901923451,157.07963267948966
0.0015500000000000002,-24.648567312544476,-22.472786820195573,8.9153467670623501e-13,-1.479230316989577e-13,-40.585068279163693,-23.976076722343084,0.24347343065320901,157.07963267948966
0.0016000000000000001,-24.014403391534039,-23.120868831612551,8.894110741663679e-13,-1.5095973436011955e-13,-40.585068279163693,-23.976076722343084,0.25132741228718347,157.07963267948966
0.00165,-23.374314275821991,-23.763246114610304,8.8728747162650079e-13,-1.5399643702128143e-13,-40.585068279163686,-23.97607672234308,0.25918139392115797,157.07963267948966
0.0017000000000000001,-22.728457897819748,-24.399760172206371,8.8516386908663358e-13,-1.5703313968244328e-13,-40.585068279163686,-23.97607672234308,0.26703537555513246,157.07963267948966
0.00175,-22.076993612924429,-25.030253954081381,8.8304026654676647e-13,-1.6006984234360513e-13,-40.585068279163679,-23.976076722343077,0.27488935718910695,157.07963267948966
0.0018000000000000002,-21.420082160200256,-25.654571895328974,8.8175530545950976e-13,-1.6196153602438918e-13,-40.585068279163679,-23.976076722343077,0.28274333882308139,157.07963267948966
0.0018500000000000001,-20.75788562271865,-26.272559954838972,8.8087065236692273e-13,-1.6330668356511883e-13,-40.585068279163679,-23.976076722343073,0.29059732045705589,157.07963267948966
0.0019,-20.090567387566537,-26.884065653304869,8.799859992743358e-13,-1.6465183110584846e-13,-40.585068279163679,-23.976076722343073,0.29845130209103032,157.07963267948966
0.0019500000000000001,-19.418292105533162,-27.488938110845723,8.7910134618174876e-13,-1.6599697864657809e-13,-40.585068279163679,-23.97607672234307,0.30630528372500487,157.07963267948966
0.002,-18.741225650484878,-28.087028084233538,8.7821669308916173e-13,-1.6734212618730774e-13,-40.585068279163679,-23.976076722343066,0.31415926535897931,157.07963267948966
0.0020500000000000002,-18.059535078438316,-28.678188003716794,8.773320399965748e-13,-1.6868727372803737e-13,-40.585068279163671,-23.976076722343066,0.32201324699295381,157.07963267948966
0.0021000000000000003,-17.373388586341783,-29.262272009431069,8.7644738690398777e-13,-1.7003242126876703e-13,-40.585068279163671,-23.976076722343063,0.3298672286269283,157.07963267948966
0.00215,-16.682955470575173,-29.839135987387785,8.7556273381140073e-13,-1.7137756880949665e-13,-40.585068279163671,-23.976076722343063,0.33772121026090274,157.07963267948966
0.0022000000000000001,-15.988406085178607,-30.40863760503219,8.746780807188138e-13,-1.7272271635022631e-13,-40.585068279163671,-23.976076722343059,0.34557519189487723,157.07963267948966
0.0022500000000000003,-15.289911799820157,-30.970636346361786,8.7379342762622677e-13,-1.7406786389095594e-13,-40.585068279163671,-23.976076722343056,0.35342917352885173,157.07963267948966
0.0023,-14.587644957512989,-31.52499354659648,8.7290877453363973e-13,-1.7541301143168556e-13,-40.585068279163671,-23.976076722343056,0.36128315516282616,157.07963267948966
0.0023500000000000001,-13.881778832092159,-32.071572426392166,8.720241214410528e-13,-1.7675815897241522e-13,-40.585068279163671,-23.976076722343052,0.36913713679680071,157.07963267948966
0.0024000000000000002,-13.172487585462044,-32.610238125588857,8.7113946834846577e-13,-1.7810330651314485e-13,-40.585068279163671,-23.976076722343048,0.37699111843077515,157.07963267948966
0.0024499999999999999,-12.45994622462436,-33.14085773648555,8.7025481525587874e-13,-1.7944845405387448e-13,-40.585068279163671,-23.976076722343048,0.38484510006474965,157.07963267948966
0.0025000000000000001,-11.744330558497943,-33.663300336633043,8.693701621632918e-13,-1.8079360159460413e-13,-40.585068279163664,-23.976076722343045,0.39269908169872414,157.07963267948966
0.0025500000000000002,-11.025817154540391,-34.177437021137266,8.6848550907070477e-13,-1.8213874913533376e-13,-40.585068279163664,-23.976076722343041,0.40055306333269869,157.07963267948966
0.0026000000000000003,-10.304583295182816,-34.683140934464475,8.6760085597811774e-13,-1.8348389667606341e-13,-40.585068279163664,-23.976076722343041,0.40840704496667313,157.07963267948966
0.00265,-9.5808069340879456,-35.180287301741089,8.667162028855308e-13,-1.8482904421679304e-13,-40.585068279163664,-23.976076722343038,0.41626102660064757,157.07963267948966
0.0027000000000000001,-8.854666652242777,-35.668753459539943,8.6583154979294377e-13,-1.8617419175752267e-13,-40.585068279163664,-23.976076722343038,0.42411500823462212,157.07963267948966
0.0027500000000000003,-8.1263416138963791,-36.148418886145663,8.6494689670035674e-13,-1.8751933929825232e-13,-40.585068279163664,-23.976076722343034,0.43196898986859655,157.07963267948966
0.0028,-7.3960115223538097,-36.619165231291639,8.6406224360776981e-13,-1.8886448683898195e-13,-40.585068279163664,-23.976076722343031,0.43982297150257105,157.07963267948966
0.0028500000000000001,-6.6638565756369985,-37.080876345361119,8.6317759051518277e-13,-1.902096343797116e-13,-40.585068279163664,-23.976076722343031,0.44767695313654554,157.07963267948966
0.0029000000000000002,-5.9300574220235873,-37.53343830804544,8.6229293742259574e-13,-1.9155478192044123e-13,-40.585068279163657,-23.976076722343027,0.45553093477052004,157.07963267948966
0.0029499999999999999,-5.1947951154746264,-37.976739456452151,8.6140828433000881e-13,-1.9289992946117086e-13,-40.585068279163657,-23.976076722343024,0.46338491640449447,157.07963267948966
0.0030000000000000001,-4.4582510709623193,-38.410670412656131,8.6052363123742177e-13,-1.9424507700190051e-13,-40.585068279163657,-23.976076722343024,0.47123889803846897,157.07963267948966
0.0030500000000000002,-3.7206070197085097,-38.835124110686976,8.5963897814483474e-13,-1.9559022454263014e-13,-40.585068279163657,-23.97607672234302,0.47909287967244346,157.07963267948966
0.0031000000000000003,-2.9820449643452136,-39.249995822945955,8.5875432505224781e-13,-1.9693537208335979e-13,-40.585068279163657,-23.976076722343016,0.48694686130641796,157.07963267948966
0.00315,-2.2427471340082619,-39.655183186045917,8.5786967195966078e-13,-1.9828051962408942e-13,-40.585068279163657,-23.976076722343016,0.49480084294039239,157.07963267948966
