"time","firstOrder1A.c.v","firstOrder1B.y","firstOrder2A.c.v","firstOrder2B.y","PIA.c.v","PIB.x","addA.opAmp.v_out","addB.y"
0,0,0,0,0,0,0,0,0
0.00050000000000000001,-1.6810818318965932e-27,0,-5.8411177276002251e-29,0,4.5782487710445924e-28,0,1.6806336405184112e-27,0
0.001,-1.6547452860194927e-27,0,-1.3428608682783741e-28,0,1.1727409993924844e-27,0,1.6543041162010495e-27,0
0.0015,-4.0887411762543295e-27,0,-4.2955713570979912e-28,0,2.1245395973859e-27,0,4.0876510814681789e-27,0
0.002,-6.6460182075717987e-27,0,-7.3565656470024036e-28,0,3.0876512430509403e-27,0,6.6442463199482187e-27,0
0.0025000000000000001,-7.4560969993344535e-27,0,-1.0911284813563616e-27,0,3.8276714244808373e-27,0,7.4541091375077859e-27,0
0.0030000000000000001,-8.0827682410885918e-27,0,-1.4517831453365047e-27,0,4.5442731649136748e-27,0,8.0806133031300437e-27,0
0.0035000000000000001,-8.7094394828427316e-27,0,-1.812437809316648e-27,0,5.2608749053465123e-27,0,8.7071174687738254e-27,0
0.0040000000000000001,-9.3361107245968699e-27,0,-2.1730924732967913e-27,0,5.9774766457793505e-27,0,9.3336216343745593e-27,0
0.0045000000000000005,-9.7952098916951704e-27,0,-2.5474722590860304e-27,0,6.520503834920472e-27,0,9.7925984015560618e-27,0
0.0050000000000000001,-1.0214746306927877e-26,0,-2.9250924630032514e-27,0,7.022551123818432e-27,0,1.0212022964676773e-26,0
0.0054999999999999997,-1.0634282722160584e-26,0,-3.3027126669204723e-27,0,7.5245984127163933e-27,0,1.0631447527711388e-26,0
0.0060000000000000001,-1.1053819137393291e-26,0,-3.680332870837694e-27,0,8.0266457016143532e-27,0,1.1050872090832099e-26,0
0.0065000000000000006,-1.1473355552625998e-26,0,-4.0579530747549149e-27,0,8.5286929905123145e-27,0,1.1470296653931286e-26,0
0.0070000000000000001,-1.1892891967858704e-26,0,-4.4355732786721359e-27,0,9.0307402794102745e-27,0,1.1889721216987425e-26,0
0.0074999999999999997,-1.2312428383091411e-26,0,-4.8131934825893568e-27,0,9.5327875683082358e-27,0,1.2309145780108136e-26,0
0.0080000000000000002,-1.2731964798324118e-26,0,-5.1908136865065778e-27,0,1.0034834857206196e-26,0,1.2728570343185799e-26,0
0.0085000000000000006,-1.3063609176265716e-26,0,-5.5404790433199212e-27,0,1.0082579143948682e-26,0,1.3060126301787899e-26,0
0.0090000000000000011,-1.3340694963798077e-26,0,-5.8727915533896917e-27,0,9.8483168669544611e-27,0,1.3337138215786497e-26,0
0.0094999999999999998,-1.3617780751330438e-26,0,-6.2051040634594616e-27,0,9.6140545899602407e-27,0,1.3614150129785094e-26,0
0.01,-1.3894866538862802e-26,0,-6.5374165735292315e-27,0,9.3797923129660202e-27,0,1.3891162043740644e-26,0
0.010500000000000001,-1.4171952326395166e-26,0,-6.8697290835990043e-27,0,9.1455300359717984e-27,0,1.4168173957782289e-26,0
0.010999999999999999,-1.4449038113927527e-26,0,-7.2020415936687741e-27,0,8.911267758977578e-27,0,1.4445185871780887e-26,0
0.0115,-1.4726123901459891e-26,0,-7.534354103738544e-27,0,8.6770054819833561e-27,0,1.4722197785693388e-26,0
0.012,-1.5003209688992255e-26,0,-7.8666666138083153e-27,0,8.4427432049891357e-27,0,1.4999209699735034e-26,0
0.012500000000000001,-1.5280295476524618e-26,0,-8.1989791238780852e-27,0,8.2084809279949153e-27,0,1.5276221613733631e-26,0
0.013000000000000001,-1.5557381264056979e-26,0,-8.5312916339478565e-27,0,7.9742186510006934e-27,0,1.5553233527732228e-26,0
0.0135,-1.5834467051589343e-26,0,-8.8636041440176264e-27,0,7.739956374006473e-27,0,1.5830245441730826e-26,0
0.014,-1.6111552839121707e-26,0,-9.1959166540873963e-27,0,7.5056940970122511e-27,0,1.6107257355686376e-26,0
0.014500000000000001,-1.6388638626654068e-26,0,-9.5282291641571676e-27,0,7.2714318200180307e-27,0,1.6384269269728021e-26,0
0.014999999999999999,-1.6665724414186432e-26,0,-9.8605416742269375e-27,0,7.0371695430238103e-27,0,1.6661281183769666e-26,0
0.0155,-1.6942810201718793e-26,0,-1.0192854184296707e-26,0,6.8029072660295884e-27,0,1.6938293097725216e-26,0
0.016,-1.7219895989251157e-26,0,-1.0525166694366479e-26,0,6.568644989035368e-27,0,1.7215305011723813e-26,0
0.016500000000000001,-1.7494952349650527e-26,0,-1.08482169510045e-26,0,6.4722648315900154e-27,0,1.7490288039591602e-26,0
0.017000000000000001,-1.7763328149487664e-26,0,-1.1140777300423005e-26,0,6.8297713080244477e-27,0,1.7758592288111254e-26,0
0.017500000000000002,-1.8031703949324801e-26,0,-1.1433337649841509e-26,0,7.1872777844588786e-27,0,1.802689653654481e-26,0
0.018000000000000002,-1.8300079749161937e-26,0,-1.1725897999260011e-26,0,7.5447842608933095e-27,0,1.8295200785021415e-26,0
0.018499999999999999,-1.8568455548999068e-26,0,-1.2018458348678513e-26,0,7.9022907373277375e-27,0,1.8563505033454971e-26,0
0.019,-1.8836831348836205e-26,0,-1.2311018698097017e-26,0,8.2597972137621698e-27,0,1.8831809281931575e-26,0
0.0195,-1.9105207148673341e-26,0,-1.2603579047515521e-26,0,8.6173036901966007e-27,0,1.910011353040818e-26,0
0.02,-1.9373582948510478e-26,0,-1.2896139396934024e-26,0,8.9748101666310316e-27,0,1.9368417778884784e-26,0
0.020500000000000001,-1.9641958748347614e-26,0,-1.3188699746352528e-26,0,9.3323166430654625e-27,0,1.9636722027275292e-26,0
0.021000000000000001,-1.9910334548184748e-26,0,-1.348126009577103e-26,0,9.6898231194998934e-27,0,1.9905026275837992e-26,0
0.021500000000000002,-2.0178710348021885e-26,0,-1.3773820445189535e-26,0,1.0047329595934324e-26,0,2.0173330524228501e-26,0
0.021999999999999999,-2.0447086147859019e-26,0,-1.4066380794608037e-26,0,1.0404836072368752e-26,0,2.0441634772705105e-26,0
0.022499999999999999,-2.0715461947696155e-26,0,-1.435894114402654e-26,0,1.0762342548803185e-26,0,2.0709939021181709e-26,0
0.023,-2.0983837747533289e-26,0,-1.4651501493445045e-26,0,1.1119849025237616e-26,0,2.0978243269615266e-26,0
