"Time","pipe2.mediums[1].p","pipe2.mediums[1].T","pipe2.mediums[2].p","pipe2.mediums[2].T","pipe2.mediums[3].p","pipe2.mediums[3].T","pipe2.mediums[4].p","pipe2.mediums[4].T","pipe2.mediums[5].p","pipe2.mediums[5].T","pipe3.mediums[1].p","pipe3.mediums[1].T","pipe3.mediums[2].p","pipe3.mediums[2].T","pipe3.mediums[3].p","pipe3.mediums[3].T","pipe3.mediums[4].p","pipe3.mediums[4].T","pipe3.mediums[5].p","pipe3.mediums[5].T","pipe1.mediums[1].p","pipe1.mediums[1].T","pipe1.mediums[2].p","pipe1.mediums[2].T","pipe1.mediums[3].p","pipe1.mediums[3].T","pipe1.mediums[4].p","pipe1.mediums[4].T","pipe1.mediums[5].p","pipe1.mediums[5].T","pipe4.mediums[1].p","pipe4.mediums[1].T","pipe4.mediums[2].p","pipe4.mediums[2].T","pipe4.mediums[3].p","pipe4.mediums[3].T","pipe4.mediums[4].p","pipe4.mediums[4].T","pipe4.mediums[5].p","pipe4.mediums[5].T","junction1.medium.p","junction1.medium.T","junction1.mC_scaled[1]","junction1.mC_scaled[2]","junction2.medium.p","junction2.medium.T","junction2.mC_scaled[1]","junction2.mC_scaled[2]","pipe5.mediums[1].p","pipe5.mediums[1].T","pipe5.mediums[2].p","pipe5.mediums[2].T","pipe5.mediums[3].p","pipe5.mediums[3].T","pipe5.mediums[4].p","pipe5.mediums[4].T","pipe5.mediums[5].p","pipe5.mediums[5].T","pipe6.mediums[1].p","pipe6.mediums[1].T","pipe6.mediums[2].p","pipe6.mediums[2].T","pipe6.mediums[3].p","pipe6.mediums[3].T","pipe6.mediums[4].p","pipe6.mediums[4].T","pipe6.mediums[5].p","pipe6.mediums[5].T","pipe7.mediums[1].p","pipe7.mediums[1].T","pipe7.mediums[2].p","pipe7.mediums[2].T","pipe7.mediums[3].p","pipe7.mediums[3].T","pipe7.mediums[4].p","pipe7.mediums[4].T","pipe7.mediums[5].p","pipe7.mediums[5].T","pipe8.mediums[1].p","pipe8.mediums[1].T","pipe8.mediums[2].p","pipe8.mediums[2].T","pipe8.mediums[3].p","pipe8.mediums[3].T","pipe8.mediums[4].p","pipe8.mediums[4].T","pipe8.mediums[5].p","pipe8.mediums[5].T"
0.108,140008.02,317.45728,138231.38,334.85654,136324.95,342.95032,134341.27,346.71796,132304.38,348.47235,128443.36,306.61392,122677.05,306.6192,116639.8,306.62476,110290.18,306.63055,103575.13,306.6366,149101.19,280,147292.72,280.00003,145462.05,280.00006,143608.34,280.00009,141730.7,280.00015,139854.28,280.01663,137991.73,280.02194,136104.09,280.02872,134190.31,280.03729,132249.31,280.04813,140779.45,280.01251,0,0,131264.59,306.60904,0,0,139998.06,317.43414,138218.5,334.83694,136308.8,342.9364,134321.55,346.70862,132280.86,348.46609,131239.06,306.57303,125585.35,306.57278,119677.11,306.57242,113477.18,306.5719,106938.5,306.57126,148199.58,280,146377.28,280,144532.3,280,142663.77,280,140770.75,280,139844.05,280,137978.36,279.99997,136087.44,279.99997,134170.25,279.99982,132225.66,279.99951
0.112,140008.56,317.45535,138231.98,334.85526,136325.61,342.94937,134341.95,346.71716,132305.06,348.47168,128444.02,306.60318,122677.63,306.60699,116640.28,306.61102,110290.52,306.61517,103575.27,306.61951,149101.23,280,147292.86,280.00003,145462.3,280.00003,143608.69,280.00006,141731.16,280.00009,139854.81,280.01212,137992.33,280.01599,136104.72,280.02094,134190.98,280.02719,132250,280.03506,140779.95,280.00912,0,0,131265.28,306.59964,0,0,139998.05,317.43414,138218.48,334.83694,136308.78,342.9364,134321.53,346.70862,132280.83,348.46609,131239.05,306.57336,125585.33,306.57327,119677.09,306.57309,113477.16,306.57275,106938.48,306.57227,148199.58,280,146377.28,280,144532.28,280,142663.75,279.99997,140770.73,279.99997,139844.03,280,137978.34,279.99997,136087.42,280,134170.23,280,132225.64,279.99991
0.116,140008.95,317.45398,138232.41,334.85434,136326.06,342.9487,134342.42,346.71661,132305.55,348.47119,128444.48,306.59561,122678.05,306.59839,116640.62,306.60138,110290.75,306.60443,103575.36,306.60757,149101.27,280,147292.97,280,145462.47,280.00003,143608.94,280.00006,141731.47,280.00009,139855.2,280.00891,137992.75,280.01175,136105.17,280.01541,134191.45,280.02002,132250.47,280.02585,140780.31,280.00671,0,0,131265.77,306.59299,0,0,139998.03,317.43414,138218.45,334.83694,136308.75,342.9364,134321.5,346.70862,132280.8,348.46609,131239.02,306.57352,125585.3,306.57355,119677.05,306.57355,113477.13,306.57349,106938.47,306.5733,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,279.99997,139844.02,279.99997,137978.33,279.99997,136087.41,280,134170.2,280.00003,132225.61,280.00006
0.12,140009.23,317.45294,138232.72,334.8537,136326.39,342.94821,134342.77,346.71622,132305.89,348.47086,128444.82,306.59003,122678.35,306.5921,116640.87,306.59427,110290.91,306.59656,103575.43,306.59885,149101.3,280,147293.05,280,145462.59,280.00003,143609.11,280.00006,141731.7,280.00006,139855.47,280.00656,137993.05,280.00864,136105.5,280.01132,134191.8,280.01474,132250.83,280.01904,140780.58,280.00491,0,0,131266.11,306.5881,0,0,139998.02,317.43411,138218.44,334.83691,136308.73,342.9364,134321.48,346.70862,132280.78,348.46609,131238.98,306.57358,125585.27,306.57367,119677.03,306.57376,113477.11,306.57388,106938.45,306.57394,148199.56,280,146377.27,280,144532.27,280,142663.72,280,140770.7,280,139844,279.99997,137978.3,279.99997,136087.38,280,134170.19,280.00006,132225.59,280.00012
0.124,140009.44,317.45221,138232.95,334.85321,136326.64,342.94785,134343.02,346.71594,132306.14,348.47061,128445.06,306.586,122678.56,306.58752,116641.04,306.58917,110291.04,306.59088,103575.48,306.59262,149101.31,280,147293.09,280,145462.69,280.00003,143609.23,280.00003,141731.88,280.00006,139855.67,280.00485,137993.27,280.00638,136105.73,280.00836,134192.05,280.01089,132251.08,280.0141,140780.77,280.00363,0,0,131266.36,306.58456,0,0,139998.02,317.43411,138218.44,334.83691,136308.73,342.9364,134321.47,346.70865,132280.77,348.46613,131238.98,306.57355,125585.27,306.57358,119677.02,306.57367,113477.1,306.57382,106938.45,306.57401,148199.56,280,146377.27,280,144532.27,280,142663.72,280,140770.7,280,139844,280,137978.3,279.99997,136087.38,279.99997,134170.17,280,132225.58,280.00006
0.12800001,140009.58,317.45166,138233.11,334.85284,136326.81,342.94757,134343.2,346.71573,132306.33,348.47043,128445.24,306.58298,122678.73,306.58411,116641.17,306.58533,110291.12,306.58661,103575.51,306.58795,149101.33,280,147293.14,280,145462.75,280,143609.33,280.00003,141732,280.00003,139855.81,280.00357,137993.42,280.0047,136105.91,280.00616,134192.22,280.00803,132251.27,280.01041,140780.89,280.00269,0,0,131266.55,306.58191,0,0,139998.02,317.43408,138218.44,334.83691,136308.72,342.93643,134321.47,346.70865,132280.77,348.46616,131238.98,306.57346,125585.27,306.57349,119677.02,306.57352,113477.1,306.57364,106938.45,306.57382,148199.56,280,146377.27,280,144532.27,280,142663.72,280,140770.7,280,139844,280,137978.3,280,136087.38,279.99997,134170.17,279.99994,132225.58,279.99997
0.132,140009.7,317.45123,138233.23,334.85254,136326.95,342.94739,134343.34,346.71555,132306.47,348.47031,128445.38,306.58063,122678.84,306.58148,116641.27,306.58237,110291.2,306.58331,103575.54,306.58432,149101.33,280,147293.17,280,145462.8,280,143609.41,280,141732.09,280.00003,139855.94,280.00259,137993.55,280.00342,136106.05,280.00449,134192.36,280.00586,132251.41,280.00757,140781,280.00195,0,0,131266.69,306.57986,0,0,139998.02,317.43411,138218.44,334.83691,136308.73,342.93643,134321.48,346.70865,132280.78,348.46616,131239,306.57339,125585.28,306.57336,119677.04,306.57333,113477.12,306.5733,106938.46,306.57336,148199.56,280,146377.27,280,144532.27,280,142663.72,280,140770.7,280,139844,280,137978.31,280,136087.38,279.99997,134170.19,279.99991,132225.59,279.99988
0.13600001,140009.8,317.45087,138233.34,334.85229,136327.06,342.9472,134343.45,346.71542,132306.59,348.47018,128445.5,306.57864,122678.95,306.57922,116641.36,306.57983,110291.26,306.58051,103575.56,306.58121,149101.34,280,147293.19,280,145462.84,280,143609.47,280,141732.17,280,139856.03,280.00177,137993.66,280.00235,136106.16,280.00305,134192.48,280.00397,132251.53,280.00513,140781.09,280.00134,0,0,131266.81,306.57809,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.93643,134321.5,346.70868,132280.8,348.46619,131239.02,306.57324,125585.3,306.57315,119677.05,306.573,113477.13,306.57281,106938.47,306.57266,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280.00003,137978.31,280,136087.39,279.99997,134170.2,279.99988,132225.61,279.99973
0.14,140009.88,317.45056,138233.44,334.85211,136327.16,342.94705,134343.56,346.7153,132306.7,348.47009,128445.6,306.57693,122679.04,306.57727,116641.43,306.57764,110291.3,306.57806,103575.58,306.57855,149101.34,280,147293.22,280,145462.89,280,143609.52,280,141732.25,280,139856.11,280.00107,137993.75,280.0014,136106.25,280.0018,134192.58,280.00235,132251.62,280.00302,140781.17,280.00079,0,0,131266.91,306.5766,0,0,139998.03,317.43411,138218.47,334.83691,136308.77,342.93643,134321.52,346.70868,132280.81,348.46619,131239.03,306.57312,125585.31,306.57294,119677.08,306.57269,113477.15,306.57236,106938.48,306.57202,148199.58,280,146377.27,280,144532.28,280,142663.73,280,140770.73,280,139844.02,280.00003,137978.33,280.00003,136087.41,279.99997,134170.22,279.99982,132225.62,279.9996
0.14399999,140009.95,317.45029,138233.52,334.85193,136327.25,342.94693,134343.64,346.71521,132306.78,348.47,128445.69,306.57547,122679.12,306.57565,116641.49,306.57584,110291.35,306.57605,103575.59,306.57632,149101.36,280,147293.23,280,145462.92,280,143609.56,280,141732.3,280,139856.17,280.00046,137993.83,280.00058,136106.33,280.00076,134192.67,280.00098,132251.72,280.00125,140781.23,280.00034,0,0,131267,306.57532,0,0,139998.05,317.43411,138218.47,334.83691,136308.77,342.93643,134321.52,346.70868,132280.81,348.46619,131239.03,306.57297,125585.32,306.57275,119677.08,306.57245,113477.16,306.57208,106938.48,306.57175,148199.58,280,146377.27,280,144532.28,280,142663.75,280,140770.73,280,139844.03,280.00003,137978.33,280.00003,136087.42,279.99997,134170.22,279.99976,132225.62,279.99945
0.148,140010,317.45013,138233.56,334.85181,136327.3,342.94684,134343.7,346.71515,132306.84,348.46997,128445.74,306.57452,122679.16,306.57458,116641.53,306.57465,110291.38,306.57474,103575.61,306.57489,149101.36,280,147293.25,280,145462.94,280,143609.59,280,141732.34,280,139856.22,280.00006,137993.88,280.00006,136106.39,280.00006,134192.72,280.00006,132251.78,280.00009,140781.28,280.00006,0,0,131267.06,306.57449,0,0,139998.05,317.43411,138218.47,334.83691,136308.77,342.93643,134321.52,346.70868,132280.83,348.46622,131239.05,306.57288,125585.33,306.57263,119677.09,306.5723,113477.16,306.57193,106938.48,306.57159,148199.58,280,146377.27,280,144532.28,280,142663.75,280,140770.73,280,139844.03,280.00003,137978.34,280.00003,136087.42,279.99994,134170.22,279.99973,132225.64,279.99936
0.152,140010.02,317.45004,138233.59,334.85175,136327.33,342.94678,134343.73,346.71512,132306.88,348.46994,128445.77,306.57401,122679.2,306.57397,116641.55,306.57397,110291.39,306.57397,103575.61,306.57407,149101.36,280,147293.25,280,145462.95,280,143609.61,280,141732.36,280,139856.25,279.99985,137993.91,279.99979,136106.42,279.99969,134192.75,279.9996,132251.81,279.99948,140781.3,279.99988,0,0,131267.09,306.57404,0,0,139998.05,317.43411,138218.47,334.83691,136308.78,342.93643,134321.53,346.70868,132280.83,348.46622,131239.05,306.57288,125585.34,306.5726,119677.09,306.57224,113477.16,306.57181,106938.48,306.57144,148199.58,280,146377.27,280,144532.28,280,142663.75,280,140770.73,280,139844.03,280.00003,137978.34,280.00003,136087.42,279.99994,134170.23,279.99973,132225.64,279.99933
0.156,140010.03,317.45001,138233.61,334.85172,136327.34,342.94678,134343.75,346.71509,132306.89,348.46991,128445.79,306.57382,122679.2,306.57376,116641.56,306.57373,110291.4,306.5737,103575.62,306.5737,149101.36,280,147293.25,280,145462.95,280,143609.62,280,141732.38,280,139856.27,279.99979,137993.91,279.99969,136106.42,279.99957,134192.77,279.99942,132251.83,279.99927,140781.31,279.99985,0,0,131267.11,306.57388,0,0,139998.05,317.43411,138218.47,334.83691,136308.78,342.93643,134321.53,346.70868,132280.83,348.46619,131239.05,306.57294,125585.33,306.57269,119677.09,306.57236,113477.16,306.57196,106938.48,306.57156,148199.58,280,146377.27,280,144532.28,280,142663.75,280,140770.73,280,139844.03,280,137978.34,280,136087.42,279.99997,134170.23,279.99976,132225.64,279.99939
0.16,140010.03,317.45004,138233.61,334.85175,136327.34,342.94678,134343.75,346.71509,132306.89,348.46991,128445.78,306.57394,122679.2,306.57391,116641.56,306.57385,110291.4,306.57382,103575.62,306.57382,149101.36,280,147293.25,280,145462.95,280,143609.62,280,141732.38,280,139856.25,279.99985,137993.91,279.99979,136106.42,279.99969,134192.77,279.99957,132251.81,279.99945,140781.31,279.99988,0,0,131267.09,306.57401,0,0,139998.05,317.43411,138218.47,334.83691,136308.77,342.9364,134321.52,346.70865,132280.83,348.46616,131239.03,306.57309,125585.32,306.57291,119677.08,306.57266,113477.15,306.57236,106938.48,306.57205,148199.58,280,146377.27,280,144532.28,280,142663.75,280,140770.73,280,139844.03,280,137978.33,280,136087.42,279.99997,134170.22,279.99985,132225.62,279.99957
0.164,140010.03,317.45004,138233.61,334.85175,136327.34,342.94678,134343.75,346.71509,132306.89,348.46991,128445.79,306.57391,122679.21,306.57385,116641.57,306.57379,110291.4,306.57373,103575.62,306.57367,149101.36,280,147293.25,280,145462.95,280,143609.62,280,141732.38,280,139856.27,279.99982,137993.91,279.99976,136106.42,279.99966,134192.77,279.99954,132251.83,279.99939,140781.31,279.99985,0,0,131267.11,306.57397,0,0,139998.05,317.43411,138218.47,334.83691,136308.77,342.9364,134321.52,346.70865,132280.81,348.46616,131239.03,306.57318,125585.31,306.57306,119677.07,306.57285,113477.15,306.57263,106938.48,306.57233,148199.58,280,146377.27,280,144532.28,280,142663.75,280,140770.73,280,139844.03,280,137978.33,280,136087.41,280,134170.22,279.99991,132225.62,279.99969
0.168,140010.05,317.45001,138233.62,334.85172,136327.36,342.94675,134343.77,346.71506,132306.91,348.46988,128445.8,306.57373,122679.22,306.57364,116641.58,306.57355,110291.41,306.57346,103575.62,306.57336,149101.36,280,147293.27,280,145462.95,280,143609.62,280,141732.38,280,139856.27,279.99976,137993.92,279.99966,136106.44,279.99954,134192.78,279.99939,132251.84,279.99918,140781.33,279.99982,0,0,131267.12,306.57382,0,0,139998.03,317.43411,138218.47,334.83691,136308.77,342.9364,134321.52,346.70865,132280.81,348.46616,131239.03,306.57321,125585.31,306.57309,119677.07,306.57294,113477.15,306.57272,106938.48,306.57245,148199.58,280,146377.27,280,144532.28,280,142663.73,280,140770.73,280,139844.02,280,137978.33,280,136087.41,280,134170.22,279.99991,132225.62,279.99976
0.17200001,140010.05,317.44998,138233.62,334.85172,136327.36,342.94675,134343.78,346.71506,132306.91,348.46988,128445.81,306.57358,122679.23,306.57346,116641.59,306.57336,110291.41,306.57324,103575.62,306.57312,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.39,280,139856.28,279.99969,137993.94,279.99957,136106.45,279.99942,134192.8,279.99924,132251.84,279.99899,140781.33,279.99976,0,0,131267.12,306.57367,0,0,139998.03,317.43411,138218.47,334.83691,136308.77,342.9364,134321.52,346.70865,132280.81,348.46616,131239.03,306.57327,125585.31,306.57315,119677.07,306.57303,113477.14,306.57281,106938.48,306.57257,148199.58,280,146377.27,280,144532.28,280,142663.73,280,140770.73,280,139844.02,280,137978.33,280,136087.41,280,134170.22,279.99994,132225.62,279.99979
0.176,140010.06,317.44995,138233.64,334.85168,136327.38,342.94675,134343.78,346.71506,132306.92,348.46988,128445.82,306.57346,122679.23,306.57333,116641.59,306.57318,110291.41,306.57306,103575.62,306.57291,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.39,280,139856.28,279.99963,137993.94,279.99951,136106.45,279.99936,134192.8,279.99915,132251.86,279.99884,140781.34,279.99973,0,0,131267.14,306.57358,0,0,139998.03,317.43411,138218.47,334.83691,136308.77,342.9364,134321.52,346.70865,132280.81,348.46616,131239.03,306.5733,125585.3,306.57321,119677.06,306.57309,113477.14,306.57291,106938.48,306.57266,148199.58,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.33,280,136087.41,280,134170.2,279.99994,132225.62,279.99982
0.18000001,140010.06,317.44995,138233.64,334.85168,136327.38,342.94672,134343.8,346.71503,132306.92,348.46985,128445.83,306.57336,122679.24,306.57321,116641.59,306.57306,110291.42,306.57291,103575.62,306.57275,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.39,280,139856.28,279.99957,137993.94,279.99945,136106.47,279.99927,134192.81,279.99905,132251.86,279.99875,140781.34,279.99969,0,0,131267.14,306.57349,0,0,139998.03,317.43411,138218.45,334.83691,136308.77,342.9364,134321.52,346.70865,132280.81,348.46613,131239.02,306.57333,125585.3,306.57324,119677.06,306.57315,113477.14,306.573,106938.47,306.57278,148199.58,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.33,280,136087.41,280,134170.2,279.99997,132225.61,279.99985
0.184,140010.06,317.44992,138233.64,334.85168,136327.39,342.94672,134343.8,346.71503,132306.94,348.46985,128445.83,306.57327,122679.24,306.57312,116641.59,306.57297,110291.42,306.57281,103575.62,306.57263,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.41,280,139856.3,279.99954,137993.95,279.99942,136106.47,279.99921,134192.81,279.99896,132251.88,279.99866,140781.34,279.99966,0,0,131267.16,306.57343,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239.02,306.57336,125585.3,306.5733,119677.05,306.57321,113477.13,306.57306,106938.47,306.57291,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.33,280,136087.41,280,134170.2,279.99997,132225.61,279.99988
0.18799999,140010.06,317.44992,138233.66,334.85168,136327.39,342.94672,134343.8,346.71503,132306.94,348.46985,128445.84,306.57324,122679.25,306.57309,116641.6,306.57291,110291.42,306.57275,103575.62,306.57257,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.41,280,139856.3,279.99954,137993.95,279.99939,136106.47,279.99918,134192.81,279.99893,132251.88,279.9986,140781.34,279.99963,0,0,131267.16,306.57339,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239.02,306.57336,125585.3,306.57333,119677.05,306.57324,113477.13,306.57315,106938.47,306.573,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.2,279.99997,132225.61,279.99991
0.192,140010.06,317.44992,138233.66,334.85168,136327.39,342.94672,134343.8,346.71503,132306.94,348.46985,128445.84,306.57321,122679.25,306.57306,116641.6,306.57291,110291.42,306.57272,103575.62,306.57254,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.41,280,139856.3,279.99951,137993.95,279.99936,136106.47,279.99918,134192.81,279.9989,132251.88,279.99857,140781.34,279.99963,0,0,131267.16,306.57336,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239.02,306.57339,125585.29,306.57336,119677.05,306.5733,113477.12,306.57321,106938.47,306.57312,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.2,279.99997,132225.61,279.99991
0.19599999,140010.06,317.44992,138233.66,334.85168,136327.39,342.94672,134343.8,346.71503,132306.94,348.46985,128445.83,306.57327,122679.25,306.57312,116641.6,306.57297,110291.42,306.57278,103575.62,306.57263,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.41,280,139856.3,279.99954,137993.95,279.99939,136106.47,279.99921,134192.81,279.99896,132251.88,279.99863,140781.34,279.99966,0,0,131267.16,306.57343,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239,306.57339,125585.29,306.57336,119677.05,306.5733,113477.12,306.57324,106938.46,306.57315,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.2,279.99997,132225.61,279.99991
0.2,140010.06,317.44992,138233.64,334.85168,136327.39,342.94672,134343.8,346.71503,132306.94,348.46985,128445.83,306.57333,122679.24,306.57318,116641.59,306.57303,110291.42,306.57288,103575.62,306.57272,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.41,280,139856.3,279.99957,137993.95,279.99942,136106.47,279.99924,134192.81,279.99899,132251.86,279.99872,140781.34,279.99966,0,0,131267.14,306.57346,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239,306.57339,125585.29,306.57336,119677.05,306.57333,113477.12,306.57324,106938.46,306.57318,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.19,279.99997,132225.61,279.99994
0.204,140010.06,317.44995,138233.64,334.85168,136327.38,342.94672,134343.8,346.71503,132306.92,348.46985,128445.83,306.57339,122679.24,306.57327,116641.59,306.57312,110291.42,306.57297,103575.62,306.57281,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.39,280,139856.28,279.9996,137993.94,279.99945,136106.47,279.9993,134192.81,279.99905,132251.86,279.99878,140781.34,279.99969,0,0,131267.14,306.57352,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239,306.57343,125585.29,306.57336,119677.05,306.57333,113477.12,306.57327,106938.46,306.57321,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.19,279.99997,132225.61,279.99994
0.208,140010.06,317.44995,138233.64,334.85168,136327.38,342.94675,134343.78,346.71503,132306.92,348.46985,128445.82,306.57346,122679.23,306.57333,116641.59,306.57318,110291.42,306.57306,103575.62,306.57291,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.39,280,139856.28,279.9996,137993.94,279.99948,136106.45,279.99933,134192.81,279.99911,132251.86,279.99887,140781.34,279.99969,0,0,131267.14,306.57358,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239,306.57343,125585.29,306.57339,119677.05,306.57333,113477.12,306.57327,106938.46,306.57321,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.19,279.99997,132225.59,279.99994
0.212,140010.06,317.44995,138233.64,334.85172,136327.38,342.94675,134343.78,346.71506,132306.92,348.46985,128445.82,306.57352,122679.23,306.57339,116641.59,306.57327,110291.41,306.57315,103575.62,306.573,149101.36,280,147293.27,280,145462.97,280,143609.64,280,141732.39,280,139856.28,279.99963,137993.94,279.99951,136106.45,279.99936,134192.8,279.99918,132251.86,279.99893,140781.34,279.99973,0,0,131267.14,306.57364,0,0,139998.03,317.43411,138218.45,334.83691,136308.75,342.9364,134321.5,346.70865,132280.8,348.46613,131239,306.57343,125585.29,306.57339,119677.05,306.57336,113477.12,306.5733,106938.46,306.57324,148199.56,280,146377.27,280,144532.28,280,142663.73,280,140770.72,280,139844.02,280,137978.31,280,136087.39,280,134170.19,279.99997,132225.59,279.99994
