"Time","aimc.idq_rr[2]","mass.s","aimc.idq_sr[1]","mass.v","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","vfController.x","aimc.idq_sr[2]"
4.362,51.826412,28.096588,-62.402714,4.8822751,-70.239143,18.320938,52.57225,1192.6987,-38.020607
4.3629999,51.922005,28.101467,-62.203892,4.8744154,-72.844391,18.052679,41.421024,1192.899,-38.344479
4.3639998,52.01622,28.106337,-62.003368,4.8665557,-72.538635,17.783903,28.634169,1193.099,-38.667332
4.3649998,52.109051,28.1112,-61.801151,4.8586965,-69.347641,17.514618,14.728102,1193.2986,-38.989162
4.3660002,52.2005,28.116055,-61.597248,4.8508368,-63.411495,17.244829,0.25964469,1193.4979,-39.309959
4.3670001,52.290562,28.120901,-61.391659,4.842977,-54.977783,16.974546,-14.196479,1193.697,-39.629715
4.368,52.379234,28.12574,-61.184391,4.8351173,-44.390667,16.703773,-28.07052,1193.8956,-39.948421
4.369,52.466515,28.130571,-60.975449,4.8272576,-32.076263,16.43252,-40.82008,1194.0941,-40.266068
4.3699999,52.552402,28.135395,-60.764839,4.8193979,-18.525051,16.160793,-51.951073,1194.2921,-40.582645
4.3709998,52.63689,28.140211,-60.552567,4.8115382,-4.271975,15.888597,-61.036526,1194.4899,-40.898148
4.3720002,52.719978,28.145018,-60.338638,4.8036785,10.124895,15.615942,-67.732491,1194.6874,-41.212563
4.3730001,52.801666,28.149818,-60.123055,4.7958188,24.106302,15.342834,-71.790497,1194.8845,-41.525883
4.3740001,52.881947,28.15461,-59.905827,4.7879591,37.133476,15.06928,-73.066093,1195.0813,-41.8381
4.375,52.960823,28.159393,-59.686958,4.7800994,48.708717,14.795286,-71.523331,1195.2778,-42.149204
4.3759999,53.038284,28.164171,-59.46645,4.7722397,58.394093,14.520863,-67.234901,1195.474,-42.45919
4.3769999,53.114338,28.168938,-59.244316,4.76438,65.827591,14.246015,-60.378181,1195.6699,-42.768047
4.3779998,53.188972,28.173698,-59.020557,4.7565198,70.736099,13.970749,-51.227249,1195.8655,-43.075764
4.3790002,53.262192,28.178452,-58.795181,4.7486601,72.944855,13.695074,-40.141399,1196.0607,-43.382336
4.3800001,53.333992,28.183197,-58.568188,4.7408004,72.382988,13.418997,-27.550508,1196.2556,-43.687752
4.381,53.404369,28.187933,-58.339592,4.7329407,69.085037,13.142523,-13.937994,1196.4503,-43.992001
4.382,53.47332,28.192663,-58.10939,4.7250805,63.188477,12.865662,0.17805918,1196.6445,-44.295082
4.3829999,53.540848,28.197384,-57.877598,4.7172208,54.927395,12.588419,14.264779,1196.8386,-44.596977
4.3839998,53.606941,28.202097,-57.644211,4.7093611,44.622623,12.310802,27.794666,1197.0322,-44.897686
4.3850002,53.671608,28.206802,-57.409241,4.7015009,32.668762,12.032819,40.265259,1197.2256,-45.197193
4.3860002,53.734837,28.2115,-57.172691,4.6936412,19.518661,11.754476,51.217587,1197.4187,-45.495499
4.3870001,53.796631,28.21619,-56.934574,4.685781,5.6659107,11.47578,60.252724,1197.6115,-45.792587
4.388,53.856991,28.220871,-56.694885,4.6779213,-8.3738785,11.196739,67.045906,1197.8038,-46.088451
4.3889999,53.915909,28.225546,-56.453636,4.6700611,-22.082367,10.91736,71.357681,1197.996,-46.383083
4.3899999,53.973385,28.230211,-56.210835,4.6622014,-34.957592,10.63765,73.041718,1198.1877,-46.676476
4.3909998,54.029415,28.234869,-55.966484,4.6543412,-46.532192,10.357615,72.049187,1198.3792,-46.96862
4.3920002,54.084003,28.239519,-55.720589,4.646481,-56.390095,10.077266,68.429382,1198.5704,-47.25951
4.3930001,54.137146,28.244164,-55.47316,4.6386213,-64.181107,9.7966051,62.326836,1198.7612,-47.549133
4.3940001,54.188835,28.248796,-55.224197,4.6307611,-69.632881,9.5156431,53.974972,1198.9518,-47.837486
4.395,54.239079,28.253424,-54.973713,4.622901,-72.559883,9.2343864,43.686657,1199.142,-48.124557
4.3959999,54.287865,28.258043,-54.721714,4.6150408,-72.869095,8.9528427,31.841999,1199.3319,-48.410343
4.3969998,54.335201,28.262653,-54.468201,4.6071806,-70.562317,8.6710186,18.873899,1199.5215,-48.694828
4.3979998,54.381081,28.267258,-54.213181,4.5993204,-65.734993,8.3889217,5.2519379,1199.7108,-48.978012
4.3990002,54.425507,28.271852,-53.956665,4.5914602,-58.571751,8.1065598,-8.534831,1199.8998,-49.259884
4.4000001,54.468472,28.27644,-53.698658,4.5836005,-49.338783,7.8239393,-21.995514,1200.0884,-49.540436
4.401,54.509979,28.281019,-53.439163,4.5757399,-38.373474,7.5410686,-34.654827,1200.2767,-49.819656
4.402,54.550026,28.285591,-53.178192,4.5678797,-26.07163,7.2579546,-46.069733,1200.4647,-50.097546
4.4029999,54.588608,28.290155,-52.915745,4.5600195,-12.872855,6.9746051,-55.844677,1200.6525,-50.374092
4.4039998,54.625725,28.294712,-52.651836,4.5521593,0.7554034,6.6910276,-63.644962,1200.8398,-50.649284
4.4050002,54.661381,28.299261,-52.386467,4.5442991,14.334554,6.4072294,-69.207748,1201.027,-50.923119
4.4060001,54.695568,28.303801,-52.119648,4.5364389,27.391695,6.1232181,-72.350395,1201.2137,-51.195591
4.4070001,54.728291,28.308332,-51.851383,4.5285783,39.476009,5.8390012,-72.975891,1201.4001,-51.466686
4.408,54.759541,28.312859,-51.581684,4.5207181,50.174133,5.5545864,-71.075226,1201.5863,-51.736397
4.4089999,54.789322,28.317375,-51.310551,4.5128579,59.124008,5.2699804,-66.726654,1201.7721,-52.004723
4.4099998,54.817635,28.321884,-51.037994,4.5049973,66.026756,4.9851918,-60.092007,1201.9576,-52.271648
4.4109998,54.844471,28.326384,-50.764019,4.4971371,70.656189,4.7002273,-51.41013,1202.1428,-52.53717
4.4120002,54.869835,28.330877,-50.488636,4.4892764,72.865723,4.4150953,-40.987831,1202.3278,-52.801281
4.4130001,54.893723,28.335363,-50.211849,4.4814162,72.592407,4.1298032,-29.188608,1202.5123,-53.063969
4.414,54.916138,28.33984,-49.933666,4.4735556,69.858093,3.8443573,-16.419634,1202.6965,-53.32523
4.415,54.937073,28.344311,-49.654099,4.4656954,64.767715,3.5587661,-3.1174445,1202.8805,-53.58506
4.4159999,54.956532,28.348772,-49.373146,4.4578347,57.504734,3.2730372,10.267138,1203.0641,-53.843445
4.4169998,54.97451,28.353226,-49.09082,4.4499741,48.324059,2.9871778,23.284346,1203.2474,-54.100376
4.4180002,54.991009,28.357672,-48.807125,4.4421134,37.542645,2.7011957,35.500526,1203.4304,-54.355854
4.4190001,55.006023,28.36211,-48.522076,4.4342532,25.528166,2.4150982,46.512444,1203.6132,-54.609867
4.4200001,55.019558,28.366541,-48.235668,4.4263926,12.686178,2.1288929,55.96035,1203.7955,-54.862408
4.421,55.031612,28.370962,-47.947918,4.4185319,-0.55379826,1.8425869,63.539391,1203.9775,-55.113468
4.4219999,55.042179,28.375378,-47.658833,4.4106712,-13.752771,1.5561881,69.009056,1204.1593,-55.363045
4.4229999,55.051266,28.379784,-47.368412,4.4028106,-26.476854,1.2697039,72.200317,1204.3407,-55.611122
4.4239998,55.058865,28.384184,-47.076672,4.3949499,-38.311462,0.98314148,73.02034,1204.5219,-55.857704
4.4250002,55.064976,28.388575,-46.783615,4.3870893,-48.874641,0.69650871,71.454582,1204.7026,-56.102772
4.4260001,55.069603,28.392958,-46.48925,4.3792286,-57.829155,0.40981305,67.566368,1204.8831,-56.346329
4.427,55.072742,28.397333,-46.193584,4.3713679,-64.892883,0.12306185,61.493866,1205.0632,-56.58836
4.428,55.074398,28.401699,-45.896626,4.3635068,-69.847313,-0.16373742,53.44471,1205.2432,-56.828865
4.4289999,55.074562,28.406059,-45.598381,4.3556461,-72.543846,-0.45057732,43.688473,1205.4226,-57.067833
4.4299998,55.073238,28.410412,-45.298859,4.3477855,-72.907684,-0.73745036,32.54723,1205.6019,-57.305256
4.4310002,55.070423,28.414755,-44.998066,4.3399243,-70.939377,-1.0243486,20.384604,1205.7808,-57.54113
4.4320002,55.066124,28.41909,-44.696011,4.3320637,-66.71386,-1.3112646,7.5936384,1205.9594,-57.775448
4.4330001,55.060329,28.42342,-44.3927,4.3242025,-60.377205,-1.5981909,-5.4160643,1206.1377,-58.008202
4.434,55.053051,28.42774,-44.088142,4.3163419,-52.141068,-1.8851199,-18.23155,1206.3157,-58.239388
4.4349999,55.044281,28.432053,-43.782349,4.3084807,-42.27523,-2.172044,-30.449606,1206.4933,-58.468994
4.4359999,55.034019,28.436356,-43.475319,4.3006201,-31.098383,-2.458956,-41.689346,1206.6707,-58.697018
4.4369998,55.022266,28.440653,-43.167072,4.2927589,-18.967516,-2.7458477,-51.603897,1206.8477,-58.92345
4.4380002,55.009026,28.444942,-42.857605,4.2848978,-6.2662849,-3.0327115,-59.890827,1207.0244,-59.148285
4.4390001,54.994293,28.449223,-42.546932,4.2770371,6.607275,-3.31954,-66.301033,1207.2008,-59.371517
4.4400001,54.978069,28.453497,-42.235062,4.269176,19.253298,-3.6063256,-70.645821,1207.3768,-59.593136
4.441,54.960358,28.457762,-41.921997,4.2613149,31.282482,-3.8930607,-72.802017,1207.5526,-59.813145
4.4419999,54.941151,28.462019,-41.607754,4.2534537,42.327972,-4.1797371,-72.71492,1207.7281,-60.031525
4.4429998,54.920456,28.466269,-41.292336,4.2455926,52.056351,-4.4663482,-70.399178,1207.9033,-60.248276
4.4439998,54.89827,28.47051,-40.975746,4.2377315,60.177441,-4.7528858,-65.937462,1208.0781,-60.463394
4.4450002,54.874596,28.474743,-40.658001,4.2298703,66.452629,-5.0393419,-59.477074,1208.2526,-60.676868
4.4460001,54.849426,28.47897,-40.339108,4.2220092,70.701477,-5.3257093,-51.224716,1208.4268,-60.888691
4.447,54.822769,28.483187,-40.019073,4.2141476,72.80645,-5.6119804,-41.439445,1208.6007,-61.098862
4.448,54.794621,28.487398,-39.697903,4.2062864,72.715698,-5.8981471,-30.424212,1208.7743,-61.307373
4.4489999,54.764984,28.4916,-39.375607,4.1984253,70.443802,-6.1842027,-18.516188,1208.9475,-61.514214
4.4499998,54.733856,28.495794,-39.052197,4.1905642,66.070465,-6.4701385,-6.0762472,1209.1205,-61.719379
4.4510002,54.701241,28.499981,-38.727676,4.1827025,59.737366,-6.7559481,6.5221248,1209.2931,-61.922867
4.4520001,54.667133,28.50416,-38.402058,4.1748414,51.643124,-7.0416226,18.9041,1209.4655,-62.124668
4.4530001,54.631538,28.508331,-38.075348,4.1669798,42.036705,-7.3271556,30.704647,1209.6375,-62.324776
4.454,54.594452,28.512495,-37.747555,4.1591187,31.209436,-7.6125383,41.579178,1209.8091,-62.523186
4.4549999,54.555882,28.516649,-37.418686,4.151257,19.485882,-7.8977642,51.213459,1209.9805,-62.719891
4.4559999,54.51582,28.520796,-37.088753,4.1433954,7.2139049,-8.1828251,59.332413,1210.1515,-62.914886
4.4569998,54.474274,28.524937,-36.757763,4.1355343,-5.2457876,-8.4677143,65.707687,1210.3223,-63.108166
4.4580002,54.43124,28.529068,-36.425724,4.1276727,-17.530323,-8.7524223,70.163712,1210.4927,-63.299721
4.4590001,54.386719,28.533192,-36.092644,4.1198111,-29.285215,-9.0369434,72.582092,1210.6628,-63.489552
4.46,54.340714,28.537308,-35.758533,4.1119494,-40.174503,-9.32127,72.904327,1210.8326,-63.677643
4.461,54.293224,28.541416,-35.423401,4.1040878,-49.890194,-9.6053934,71.132729,1211.0021,-63.863998
4.4619999,54.244251,28.545515,-35.087254,4.0962262,-58.160744,-9.8893061,67.329567,1211.1713,-64.048607
4.4629998,54.193794,28.549608,-34.750103,4.0883646,-64.758354,-10.173001,61.614517,1211.3402,-64.231468
4.4640002,54.141853,28.553692,-34.411953,4.080503,-69.504898,-10.456471,54.160526,1211.5087,-64.412567
4.4650002,54.088432,28.557768,-34.072819,4.0726414,-72.276329,-10.739709,45.188213,1211.677,-64.591911
4.4660001,54.033531,28.561838,-33.732704,4.0647798,-73.005508,-11.022705,34.959003,1211.8448,-64.769485
4.467,53.977146,28.565899,-33.391621,4.0569177,-71.683342,-11.305453,23.767254,1212.0125,-64.945282
4.4679999,53.919285,28.569952,-33.049576,4.0490561,-68.358299,-11.587946,11.931554,1212.1798,-65.119301
4.4689999,53.859947,28.573996,-32.706581,4.0411944,-63.134312,-11.870175,-0.21449721,1212.3467,-65.291542
4.4699998,53.799129,28.578033,-32.36264,4.0333323,-56.167126,-12.152134,-12.331778,1212.5134,-65.46199
4.4710002,53.736839,28.582064,-32.017769,4.0254707,-47.659351,-12.433813,-24.085129,1212.6797,-65.630638
4.4720001,53.673069,28.586084,-31.671972,4.0176086,-37.854214,-12.715207,-35.152573,1212.8458,-65.797493
4.473,53.60783,28.590097,-31.325258,4.0097466,-27.028334,-12.996307,-45.234013,1213.0115,-65.96254
4.474,53.541115,28.594105,-30.97764,4.0018849,-15.483699,-13.277106,-54.05917,1213.1769,-66.125778
4.4749999,53.472931,28.598103,-30.629124,3.9940228,-3.5390692,-13.557595,-61.394604,1213.342,-66.287201
4.4759998,53.403275,28.602093,-30.27972,3.9861608,8.4789228,-13.83777,-67.049576,1213.5067,-66.4468
4.4770002,53.33215,28.606075,-29.929438,3.9782987,20.244745,-14.117619,-70.880653,1213.6713,-66.604576
4.4780002,53.25956,28.610048,-29.578283,3.9704366,31.442747,-14.397138,-72.794983,1213.8353,-66.760521
4.4790001,53.185501,28.614016,-29.226271,3.9625745,41.775536,-14.676318,-72.752113,1213.9993,-66.914627
4.48,53.109978,28.617973,-28.873404,3.9547124,50.97171,-14.955153,-70.764389,1214.1627,-67.066895
4.4809999,53.03299,28.621925,-28.519697,3.9468503,58.79277,-15.233632,-66.895905,1214.3259,-67.217323
4.4819999,52.95454,28.625868,-28.165157,3.938988,65.039032,-15.511752,-61.260132,1214.4888,-67.365891
4.4829998,52.874634,28.629803,-27.809793,3.9311259,69.554413,-15.789502,-54.016247,1214.6514,-67.512611
4.4840002,52.793266,28.63373,-27.453615,3.9232635,72.229965,-16.066875,-45.364307,1214.8137,-67.657471
4.4850001,52.710438,28.63765,-27.096632,3.9154012,73.006111,-16.343866,-35.539433,1214.9756,-67.800461
4.4860001,52.62616,28.641562,-26.738855,3.9075389,71.873566,-16.620466,-24.805187,1215.1372,-67.941589
4.487,52.540424,28.645464,-26.380291,3.8996766,68.872871,-16.896667,-13.446301,1215.2986,-68.080833
4.4879999,52.453236,28.649361,-26.020952,3.8918142,64.092705,-17.172462,-1.760973,1215.4596,-68.218208
4.4889998,52.364597,28.653248,-25.660845,3.8839519,57.666908,-17.447844,9.9470291,1215.6202,-68.353699
4.4899998,52.274509,28.657127,-25.299982,3.8760893,49.770428,-17.722803,21.376299,1215.7806,-68.487297
4.4910002,52.182976,28.660999,-24.93837,3.868227,40.614265,-17.997335,32.235504,1215.9407,-68.619011
4.4920001,52.089993,28.664864,-24.576019,3.8603644,30.439571,-18.271431,42.250729,1216.1005,-68.748817
4.493,51.995571,28.66872,-24.21294,3.8525019,19.511091,-18.545084,51.172207,1216.2599,-68.876732
4.494,51.899704,28.672569,-23.849142,3.8446393,8.1101055,-18.818285,58.780365,1216.4191,-69.002739
4.4949999,51.802399,28.676411,-23.484636,3.8367767,-3.4729168,-19.091028,64.890953,1216.5779,-69.126839
4.4959998,51.703655,28.680243,-23.119429,3.8289142,-14.945769,-19.363306,69.35923,1216.7363,-69.249023
4.4970002,51.603477,28.684069,-22.753532,3.8210514,-26.021877,-19.635111,72.083038,1216.8945,-69.369293
4.4980001,51.501865,28.687885,-22.386955,3.8131888,-36.427391,-19.906437,73.004799,1217.0524,-69.48764
4.4990001,51.398823,28.691694,-22.019709,3.805326,-45.907845,-20.177273,72.112312,1217.21,-69.604065
4.5,51.294346,28.695496,-21.6518,3.7974632,-54.234196,-20.447615,69.438446,1217.3672,-69.718552
4.5009999,51.188446,28.699289,-21.283241,3.7896004,-61.208157,-20.717455,65.059723,1217.524,-69.831108
4.5019999,51.08112,28.703075,-20.914042,3.7817376,-66.666641,-20.986784,59.093781,1217.6807,-69.941734
4.5029998,50.97237,28.706852,-20.54421,3.7738748,-70.485283,-21.255596,51.695969,1217.837,-70.050407
4.5040002,50.862202,28.710623,-20.173758,3.7660117,-72.580948,-21.523884,43.054989,1217.9929,-70.157143
4.5050001,50.75061,28.714384,-19.802692,3.7581489,-72.913162,-21.791639,33.387859,1218.1487,-70.261925
4.506,50.637608,28.71814,-19.431028,3.7502859,-71.484528,-22.058855,22.934256,1218.304,-70.364761
4.507,50.52319,28.721886,-19.058771,3.7424228,-68.340034,-22.325525,11.950393,1218.459,-70.46563
4.5079999,50.407356,28.725624,-18.685932,3.7345598,-63.565395,-22.59164,0.70264107,1218.6138,-70.564545
4.5089998,50.290119,28.729355,-18.312521,3.7266967,-57.284428,-22.857195,-10.539,1218.7682,-70.661499
4.5100002,50.171471,28.733078,-17.938549,3.7188337,-49.655552,-23.122181,-21.507397,1218.9222,-70.756485
4.5110002,50.051422,28.736792,-17.564026,3.7109704,-40.867535,-23.386589,-31.944593,1219.076,-70.849495
4.5120001,49.92997,28.740499,-17.188961,3.7031074,-31.134619,-23.650415,-41.607784,1219.2295,-70.940529
4.513,49.807117,28.744198,-16.813364,3.6952441,-20.691078,-23.913652,-50.274826,1219.3827,-71.029594
4.5139999,49.682869,28.74789,-16.437246,3.6873808,-9.7854595,-24.176291,-57.749161,1219.5355,-71.116669
4.5149999,49.557228,28.751574,-16.060617,3.6795175,1.325447,-24.438324,-63.864056,1219.688,-71.201767
4.5159998,49.430195,28.755249,-15.683488,3.6716542,12.382702,-24.699743,-68.486053,1219.8402,-71.284866
4.5170002,49.301773,28.758917,-15.305867,3.6637907,23.131256,-24.960546,-71.517593,1219.9921,-71.365982
4.5180001,49.171967,28.762577,-14.927765,3.6559274,33.325779,-25.22072,-72.898781,1220.1437,-71.445107
4.5190001,49.040775,28.766228,-14.549192,3.6480639,42.736176,-25.480263,-72.608162,1220.2949,-71.522224
4.52,48.908203,28.769873,-14.170158,3.6402004,51.152634,-25.739162,-70.66275,1220.4459,-71.597351
4.5209999,48.774254,28.773508,-13.790675,3.6323369,58.390125,-25.997414,-67.117004,1220.5966,-71.670464
4.5219998,48.638931,28.777138,-13.410752,3.6244733,64.292252,-26.255011,-62.061115,1220.7468,-71.741577
4.5229998,48.502235,28.780758,-13.030399,3.6166098,68.734352,-26.511946,-55.618408,1220.8969,-71.810677
4.5240002,48.36417,28.78437,-12.649628,3.6087461,71.625916,-26.768209,-47.942104,1221.0466,-71.877769
4.5250001,48.224739,28.787975,-12.268446,3.6008825,72.912025,-27.023796,-39.211437,1221.1959,-71.942841
4.526,48.083946,28.791573,-11.886866,3.5930188,72.574165,-27.2787,-29.627279,1221.3451,-72.00589
4.527,47.941792,28.79516,-11.504897,3.585155,70.63002,-27.532913,-19.407349,1221.4938,-72.066925
4.5279999,47.798279,28.798742,-11.122549,3.5772913,67.132622,-27.786428,-8.7811375,1221.6422,-72.125938
4.5289998,47.653416,28.802315,-10.739834,3.5694273,62.168617,-28.03924,2.0153232,1221.7904,-72.182922
4.5300002,47.507202,28.805882,-10.35676,3.5615635,55.8559,-28.291338,12.744751,1221.9381,-72.237869
4.5310001,47.359638,28.809439,-9.97334,3.5536995,48.340549,-28.542717,23.173822,1222.0857,-72.290794
4.5320001,47.210732,28.812988,-9.5895824,3.5458355,39.793247,-28.793371,33.078205,1222.2329,-72.341682
4.533,47.060482,28.81653,-9.2054987,3.5379715,30.405207,-29.043291,42.247292,1222.3798,-72.390533
4.5339999,46.908894,28.820065,-8.8210993,3.5301075,20.38373,-29.292471,50.488552,1222.5262,-72.43734
4.5349998,46.755974,28.823591,-8.4363937,3.5222435,9.9475136,-29.540905,57.631413,1222.6725,-72.482117
4.5359998,46.601723,28.827108,-8.0513935,3.5143793,-0.67821121,-29.788584,63.530582,1222.8185,-72.524841
4.5370002,46.44614,28.83062,-7.6661077,3.506515,-11.266582,-30.035503,68.068787,1222.9641,-72.565521
4.5380001,46.289238,28.834122,-7.2805476,3.498651,-21.59395,-30.281654,71.158821,1223.1094,-72.604149
4.539,46.131012,28.837616,-6.8947234,3.4907866,-31.444571,-30.527031,72.744987,1223.2544,-72.640732
4.54,45.971466,28.841105,-6.508646,3.4829223,-40.615025,-30.771627,72.803764,1223.399,-72.675255
4.5409999,45.810612,28.844584,-6.1223259,3.4750581,-48.918304,-31.015434,71.343819,1223.5433,-72.707733
4.5419998,45.648441,28.848053,-5.7357731,3.4671936,-56.187489,-31.258448,68.405373,1223.6874,-72.738144
4.5430002,45.48497,28.851517,-5.3489981,3.4593291,-62.278881,-31.500658,64.058853,1223.8312,-72.766502
4.5440001,45.32019,28.854973,-4.9620118,3.4514647,-67.074677,-31.74206,58.403,1223.9746,-72.792801
4.5450001,45.154114,28.858419,-4.5748243,3.4436002,-70.484962,-31.982647,51.562397,1224.1177,-72.817039
4.546,44.98674,28.86186,-4.1874471,3.4357357,-72.449181,-32.222412,43.684528,1224.2604,-72.839203
4.5469999,44.818077,28.865292,-3.7998905,3.427871,-72.936882,-32.461346,34.936401,1224.403,-72.859314
4.5479999,44.648121,28.868715,-3.4121647,3.4200063,-71.947914,-32.699444,25.500858,1224.545,-72.87735
4.5489998,44.476883,28.872131,-3.0242805,3.4121416,-69.511963,-32.936703,15.572627,1224.6869,-72.893311
4.5500002,44.304367,28.87554,-2.6362486,3.4042768,-65.687485,-33.173107,5.3542099,1224.8285,-72.907211
4.5510001,44.130569,28.878941,-2.2480795,3.3964121,-60.560085,-33.408661,-4.9483061,1224.9696,-72.919037
4.552,43.955502,28.882332,-1.8597841,3.3885472,-54.240421,-33.643349,-15.129429,1225.1106,-72.928787
4.553,43.779163,28.885717,-1.471373,3.3806822,-46.861584,-33.877167,-24.988342,1225.2511,-72.936455
4.5539999,43.601562,28.889093,-1.0828567,3.3728173,-38.576122,-34.110111,-34.332821,1225.3914,-72.942055
4.5549998,43.422699,28.892462,-0.69424587,3.3649523,-29.552725,-34.342171,-42.982891,1225.5314,-72.945572
4.5560002,43.242577,28.895824,-0.30555198,3.3570874,-19.972664,-34.573341,-50.774178,1225.671,-72.947014
4.5570002,43.061203,28.899178,0.083214626,3.3492222,-10.026046,-34.803616,-57.560886,1225.8103,-72.946373
4.5580001,42.878578,28.902523,0.47204316,3.341357,0.092030451,-35.03299,-63.218342,1225.9493,-72.943649
4.559,42.69471,28.905859,0.86092281,3.3334918,10.185335,-35.261452,-67.645096,1226.088,-72.938843
4.5599999,42.509602,28.909189,1.2498426,3.3256266,20.060316,-35.488998,-70.764511,1226.2264,-72.931953
4.5609999,42.323254,28.91251,1.638792,3.3177612,29.529776,-35.715618,-72.525848,1226.3645,-72.922974
4.5619998,42.135677,28.915825,2.02776,3.309896,38.416363,-35.941315,-72.904839,1226.5023,-72.911911
4.5630002,41.946869,28.91913,2.4167354,3.3020306,46.555782,-36.166073,-71.903725,1226.6398,-72.898758
4.5640001,41.756836,28.922428,2.8057079,3.2941651,53.799725,-36.389885,-69.550789,1226.7769,-72.883522
4.5650001,41.565586,28.925718,3.1946661,3.2862995,60.018402,-36.612751,-65.899445,1226.9137,-72.866188
4.566,41.373119,28.929001,3.5836,3.278434,65.102699,-36.834663,-61.026775,1227.0502,-72.846771
4.5669999,41.17944,28.932276,3.9724987,3.2705684,68.965881,-37.055614,-55.03178,1227.1864,-72.825264
4.5679998,40.984554,28.935543,4.3613505,3.2627027,71.544884,-37.275593,-48.033134,1227.3223,-72.801659
4.5689998,40.788464,28.938801,4.7501445,3.254837,72.801048,-37.494598,-40.166706,1227.4578,-72.775963
4.5700002,40.591175,28.942053,5.1388707,3.2469714,72.720505,-37.712624,-31.582745,1227.593,-72.748177
4.5710001,40.392693,28.945295,5.5275173,3.2391055,71.314003,-37.929661,-22.442911,1227.728,-72.718292
4.572,40.193024,28.94853,5.9160733,3.2312396,68.616318,-38.145702,-12.917128,1227.8625,-72.68631
4.573,39.992165,28.951757,6.3045282,3.2233737,64.685226,-38.360744,-3.1803536,1227.9969,-72.652237
4.5739999,39.790127,28.954977,6.6928716,3.2155077,59.600121,-38.574776,6.5906725,1228.1309,-72.616074
4.5749998,39.586914,28.958189,7.0810924,3.2076416,53.46019,-38.7878,16.220646,1228.2645,-72.577805
4.5760002,39.382526,28.961391,7.4691796,3.1997755,46.382328,-38.999802,25.538824,1228.3979,-72.537445
4.5770001,39.176975,28.964588,7.8571219,3.1919093,38.498775,-39.210781,34.382004,1228.531,-72.494987
4.5780001,38.970261,28.967775,8.2449093,3.1840432,29.954487,-39.420727,42.597309,1228.6637,-72.450432
4.579,38.762386,28.970957,8.6325302,3.1761768,20.904379,-39.629635,50.04472,1228.7961,-72.403778
4.5799999,38.55336,28.974129,9.0199747,3.1683104,11.510422,-39.837498,56.599339,1228.9282,-72.355026
4.5809999,38.343182,28.977293,9.4072304,3.160444,1.9386889,-40.044312,62.153343,1229.0601,-72.304176
4.5819998,38.131863,28.98045,9.7942877,3.1525776,-7.6436162,-40.250069,66.617569,1229.1915,-72.251228
4.5830002,37.919403,28.983599,10.181134,3.144711,-17.071083,-40.454762,69.922775,1229.3226,-72.19619
4.5840001,37.705811,28.986738,10.56776,3.1368446,-26.18293,-40.65839,72.020493,1229.4535,-72.139046
4.585,37.491089,28.989872,10.954155,3.128978,-34.825695,-40.860939,72.883537,1229.584,-72.079803
4.586,37.275242,28.992996,11.340307,3.1211112,-42.855751,-41.062412,72.506104,1229.7142,-72.018471
4.5869999,37.058277,28.996115,11.726206,3.1132445,-50.141579,-41.262798,70.903526,1229.8441,-71.955032
4.5879998,36.840195,28.999224,12.11184,3.1053777,-56.565823,-41.46209,68.111656,1229.9738,-71.889503
4.5890002,36.621002,29.002325,12.497199,3.0975108,-62.027016,-41.660282,64.185913,1230.103,-71.821877
4.5900002,36.400707,29.005419,12.882273,3.0896437,-66.441032,-41.857372,59.200027,1230.2319,-71.752151
4.5910001,36.179314,29.008505,13.26705,3.0817769,-69.742203,-42.053352,53.244511,1230.3606,-71.680328
4.592,35.956821,29.011581,13.651517,3.0739098,-71.884102,-42.248219,46.424839,1230.489,-71.606415
4.5929999,35.733242,29.014652,14.035666,3.0660424,-72.839989,-42.441959,38.859478,1230.6169,-71.530403
4.5939999,35.508575,29.017714,14.419484,3.0581753,-72.602913,-42.634571,30.677689,1230.7446,-71.452293
4.5949998,35.282833,29.020769,14.802962,3.050308,-71.185516,-42.82605,22.017237,1230.8721,-71.372101
4.5960002,35.056015,29.023815,15.186088,3.0424407,-68.619453,-43.016392,13.021987,1230.9991,-71.289803
4.5970001,34.828125,29.026854,15.568851,3.0345733,-64.954597,-43.205585,3.8394587,1231.1259,-71.205421
4.598,34.599174,29.029884,15.951239,3.0267057,-60.257885,-43.393627,-5.381619,1231.2523,-71.118942
4.599,34.369164,29.032906,16.333242,3.0188382,-54.611973,-43.580513,-14.49373,1231.3785,-71.030373
4.5999999,34.138103,29.035921,16.714851,3.0109706,-48.113625,-43.766235,-23.352911,1231.5043,-70.93972
4.6009998,33.905991,29.038929,17.096052,3.0031028,-40.871937,-43.95079,-31.820992,1231.6299,-70.84697
4.6020002,33.672836,29.041927,17.476833,2.9952352,-33.006393,-44.134167,-39.767685,1231.755,-70.752136
4.6030002,33.438644,29.044918,17.857187,2.9873674,-24.644787,-44.316368,-47.072514,1231.8799,-70.655212
4.6040001,33.203419,29.047903,18.237101,2.9794993,-15.921079,-44.497379,-53.62653,1232.0045,-70.556206
4.605,32.967171,29.050879,18.616562,2.9716315,-6.9731913,-44.6772,-59.333828,1232.1287,-70.455116
4.6059999,32.729897,29.053846,18.995562,2.9637635,2.0592108,-44.855824,-64.112801,1232.2527,-70.351936
4.6069999,32.491608,29.056805,19.374086,2.9558952,11.036911,-45.033245,-67.897163,1232.3762,-70.246681
