"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","Re_1[1]","Re_1[2]","Re_1[3]","Re_2[1]","Re_2[2]","Re_2[3]","mflow_test","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0,0,0,4.8609999999999998,4.8609999999999998,4.8609999999999998,7.5410000000000004,7.5410000000000004,7.5409999999999995,4.8609999999999998,4.8609999999999998,4.8609999999999998,7.5410000000000004,7.5410000000000004,7.5409999999999995,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0
0.000202,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0003232,0.017747649122807019,2.02,6.4868432059205459,11.852425978764785,60.420776722651212,8.3726351637151222,12.55495448849819,60.449430881913422,6.8188872514358208,12.825097660316487,65.730843714548229,8.5772829131659911,13.432182462338398,65.755057786747713,354.38596491228066,354.38596491228066,354.3859649122806,354.38596491228066,354.38596491228066,354.3859649122806,2.02,2.02,0.12692030912951266,0.2017961173041205
0.00040400000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.00064639999999999999,0.035495298245614038,4.04,7.5540356461520233,14.759414479818743,76.118800991623317,9.0654848468195208,15.225000729838609,76.136859393678066,8.2218580645174963,16.475794781109183,85.288853400403283,9.5455192544207108,16.852652609202167,85.303238352657502,708.77192982456131,708.77192982456131,708.7719298245612,708.77192982456131,708.77192982456131,708.7719298245612,4.04,4.04,0.25384041380600131,0.40318501787864891
0.00060599999999999998,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.00096959999999999993,0.053242947368421049,6.0599999999999996,8.3832147327527977,16.827979408277642,87.131754114471192,9.6660645089054089,17.189722219734342,87.145537141611669,9.3534323594521993,19.197357150387866,99.699829643725053,10.422775572562772,19.477234123351405,99.710357296026046,1063.1578947368419,1063.1578947368419,1063.1578947368419,1063.1578947368419,1063.1578947368419,1063.1578947368419,6.0599999999999996,6.0599999999999996,0.3807601095767712,0.60416752347114411
0.00080800000000000002,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0012928,0.070990596491228075,8.0800000000000001,9.0745114953111052,18.484309942869068,95.899516685989596,10.20005806094357,18.785678700968422,95.910895103325544,10.322942549279043,21.451591810707228,111.58300522470594,11.224094371088388,21.676652022941298,111.59141021860648,1417.5438596491226,1417.5438596491226,1417.5438596491224,1417.5438596491226,1417.5438596491226,1417.5438596491224,8.0800000000000001,8.0800000000000001,0.50767919198978639,0.80474445417089147
0.00101,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.001616,0.08873824561403508,10.1,9.6740056852562795,19.887447437318102,103.30372582005637,10.683325536073813,20.148613873710772,103.31353184578029,11.182605534404816,23.413547386463808,121.90124593059834,11.963690681530315,23.602922899521879,121.90828839798641,1771.9298245614034,1771.9298245614029,1771.9298245614032,1771.9298245614034,1771.9298245614029,1771.9298245614032,10.1,10.1,0.63459745659399902,1.0049166284122668
0.001212,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0019391999999999999,0.1064858947368421,12.119999999999999,10.207190400896984,21.116407410444669,109.77595403980578,11.12642935784638,21.348553002189412,109.78463799208237,11.961841469694825,25.17130732960732,131.13240308263653,12.652609022037417,25.335414036910091,131.13848899967178,2126.3157894736837,2126.3157894736837,2126.3157894736837,2126.3157894736837,2126.3157894736837,2126.3157894736837,12.119999999999999,12.119999999999999,0.76151469893967827,1.2046848629781115
0.0014140000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0022623999999999999,0.12423354385964912,14.140000000000001,10.689827900615278,22.216883360921891,115.56359048330839,11.536799622245569,22.426922672473228,115.57142648865549,12.679064279113513,26.776377435644921,139.55364896976249,13.299250020753732,26.921558497168519,139.5590225916398,2480.7017543859643,2480.7017543859647,2480.7017543859643,2480.7017543859643,2480.7017543859647,2480.7017543859643,14.140000000000001,14.140000000000001,0.88843071457874079,1.4040499730029965
0.001616,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0025856,0.14198119298245615,16.16,11.135282172458291,23.225213111313856,120.86247422589537,11.922366495552168,23.417661501669237,120.86963949665534,13.348466950146102,28.266718403426662,147.36887855584834,13.911598209104268,28.397081427525833,147.37369681563513,2835.0877192982452,2835.0877192982452,2835.0877192982448,2835.0877192982452,2835.0877192982452,2835.0877192982448,16.16,16.16,1.0153452990650784,1.6030127719765863
0.001818,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.0029088,0.15972884210526314,18.18,11.601628509865169,24.294020973401665,126.50564634635435,12.332738462771371,24.470773902774202,126.51221689382118,14.011836489075943,29.757844352344929,155.21585000204843,14.524059902435866,29.875394691472209,155.22018994340146,3189.4736842105258,3189.4736842105249,3189.4736842105253,3189.4736842105258,3189.4736842105249,3189.4736842105253,18.18,18.18,1.1422582479548888,1.8015740717469697
