"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","inductor.i"
4.9678001,0,1,1,1,0,1,1,0,0,0,1,0,2.6968412,0.10289449,6286.731,10.106544,13.343499,0.015097541,4.9616666,4.9483333,4.9549999,4.9516668,4.9583335,4.9650002,13.360485
4.9679999,0,1,1,1,0,1,1,0,0,0,1,0,2.6968412,0.11020678,6286.731,10.378578,13.343499,0.017770279,4.9616666,4.9483333,4.9549999,4.9516668,4.9583335,4.9650002,13.366343
4.9682002,0,1,1,1,0,1,1,0,0,0,1,0,2.6968412,0.11415279,6286.731,10.461184,13.343499,0.020443851,4.9616666,4.9483333,4.9549999,4.9516668,4.9583335,4.9650002,13.368817
4.9683332,0,1,1,1,0,1,1,0,0,0,1,0,2.6968412,0.11490507,6286.731,10.466842,13.343499,0.022226341,4.9616666,4.9483333,4.9549999,4.9516668,4.9583335,4.9650002,13.368587
4.9683332,0,1,1,1,0,1,1,0,0,0,1,0,2.6968412,0.11490507,6286.731,10.466842,13.343499,0.022226341,4.9616666,4.9483333,4.9549999,4.9516668,4.9583335,4.9650002,13.368587
4.9683332,0,1,1,1,0,1,1,0,0,0,1,0,2.6968412,0.11490507,6286.731,10.466842,13.343499,0.022226362,4.9616666,4.9483333,4.9549999,4.9516668,4.9583335,4.9650002,13.368587
4.9683332,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.11490507,6286.731,10.466842,13.343499,0.022226362,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.368587
4.9684,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.11471695,6286.731,10.467564,13.343499,0.023117581,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.367908
4.9685998,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.1118971,6286.731,10.512074,13.343499,0.02579079,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.363624
4.9688001,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.10570434,6286.731,10.708525,13.343499,0.028462807,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.35599
4.9689999,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.09616302,6286.731,11.168322,13.343499,0.031132964,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.345046
4.9692001,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.083310798,6286.731,11.998716,13.343499,0.033800609,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.33084
4.9693999,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.067198455,6286.731,13.301097,13.343499,0.03646509,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.313438
4.9696002,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.047889568,6286.731,15.169422,13.343499,0.039125774,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.292916
4.9698,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.025460344,6286.731,17.688721,13.343499,0.041782051,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.269361
4.9699697,0,1,1,1,0,1,1,0,0,0,0,0,2.6968412,0.0040118955,6286.731,20.397585,13.343499,0.044035576,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.247034
4.9699697,0,1,1,1,1,0,1,0,0,0,0,1,2.6968412,0.0040118955,6286.731,20.397585,13.343499,0.044035576,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.247034
4.9699998,0,1,1,1,1,0,1,0,0,0,0,1,2.6968412,0.0080905696,6286.731,20.951574,13.343499,0.044433445,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.250963
4.9699998,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0,6285.4727,0,13.330033,0,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.250963
4.9702001,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.025460938,6285.4727,3.2450149,13.330033,0.0026526847,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.275371
4.9703999,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.04789006,6285.4727,5.7642913,13.330033,0.0053099399,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.296655
4.9706001,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.067198843,6285.4727,7.632597,13.330033,0.0079711331,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.314739
4.9707999,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.083311073,6285.4727,8.9349642,13.330033,0.010635618,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.329562
4.9710002,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.096163183,6285.4727,9.7653503,13.330033,0.013302737,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.341072
4.9712,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.10570444,6285.4727,10.225153,13.330033,0.015971825,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.349232
4.9713998,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.11189719,6285.4727,10.421617,13.330033,0.018642206,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.354016
4.9716001,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.11471699,6285.4727,10.466135,13.330033,0.021313205,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.355416
4.9716668,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.11490507,6285.4727,10.466842,13.330033,0.022203537,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.355131
4.9716668,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.11490507,6285.4727,10.466842,13.330033,0.022203537,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.355131
4.9716668,0,1,1,1,1,0,1,0,0,0,0,1,2.4271708,0.11490507,6285.4727,10.466842,13.330033,0.022203559,4.9616666,4.9683332,4.9549999,4.9516668,4.9583335,4.9650002,13.355131
4.9716668,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.11490507,6285.4727,10.466842,13.330033,0.022203559,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.355131
4.9717999,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.11415272,6285.4727,10.472521,13.330033,0.023984145,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.353434
4.9720001,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.11020665,6285.4727,10.55512,13.330033,0.026654353,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.348083
4.9721999,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.1028943,6285.4727,10.827152,13.330033,0.029323157,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.339395
4.9724002,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.092244484,6285.4727,11.398827,13.330033,0.031989891,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.32741
4.9726,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.078299284,6285.4727,12.375615,13.330033,0.034653906,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.312184
4.9727998,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.061113726,6285.4727,13.85661,13.330033,0.037314553,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.293786
4.973,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.040755644,6285.4727,15.932957,13.330033,0.039971214,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.272295
4.9731998,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.017305378,6285.4727,18.686409,13.330033,0.04262327,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.247804
4.9733067,0,1,1,1,1,0,0,0,0,0,0,1,2.4271708,0.0035692258,6285.4727,20.456306,13.330033,0.044035263,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.233554
4.9733067,1,0,1,1,1,0,0,1,0,0,0,1,2.4271708,0.0035692258,6285.4727,20.456306,13.330033,0.044035263,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.233554
4.9733334,1,0,1,1,1,0,0,1,0,0,0,1,2.4271708,0.0071914694,6285.4727,20.947851,13.330033,0.044388559,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.23705
4.9733334,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0,6284.3555,0,13.316567,0,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.23705
4.9734001,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.0088178804,6284.3555,1.1664662,13.316567,0.00088275509,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.245546
4.9735999,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.033278804,6284.3555,4.1619453,13.316567,0.0035342593,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.268977
4.9738002,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.054677043,6284.3555,6.4553895,13.316567,0.0061901361,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.289258
4.974,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.07292816,6284.3555,8.1251316,13.316567,0.0088497475,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.306317
4.9741998,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.087960124,6284.3555,9.2593327,13.316567,0.011512444,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.320095
4.9744,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.099713609,6284.3555,9.9546022,13.316567,0.014177564,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.330546
4.9745998,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.10814223,6284.3555,10.314469,13.316567,0.016844438,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.337637
4.9748001,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.11321272,6284.3555,10.447751,13.316567,0.019512393,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.341349
4.9749999,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.11490507,6284.3555,10.466843,13.316567,0.02218073,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.341674
4.9749999,1,0,1,1,1,0,0,1,0,0,0,1,2.1574409,0.11490507,6284.3555,10.466843,13.316567,0.022180753,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,13.341674
4.9749999,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.11490507,6284.3555,10.466843,13.316567,0.022180753,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.341674
4.9752002,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.11321262,6284.3555,10.48595,13.316567,0.024848837,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.338619
4.9754,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.10814208,6284.3555,10.619228,13.316567,0.027515976,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.332207
4.9755998,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.099713378,6284.3555,10.979095,13.316567,0.030181499,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.322467
4.9758,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.087959781,6284.3555,11.67437,13.316567,0.032844745,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.309448
4.9759998,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.072927713,6284.3555,12.808578,13.316567,0.035505064,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.29321
4.9762001,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.054676492,6284.3555,14.478333,13.316567,0.038161818,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.273824
4.9763999,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.033278145,6284.3555,16.771801,13.316567,0.040814389,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.251374
4.9766002,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.0088171214,6284.3555,19.767307,13.316567,0.043462172,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.225958
4.9766431,1,0,1,1,1,0,0,1,0,0,0,0,2.1574409,0.003125838,6284.3555,20.515224,13.316567,0.044034861,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.220073
4.9766431,1,0,1,0,1,1,0,1,0,1,0,0,2.1574409,0.003125838,6284.3555,20.515224,13.316567,0.044034861,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.220073
4.9766665,1,0,1,0,1,1,0,1,0,1,0,0,2.1574409,0.0062924544,6284.3555,20.944551,13.316567,0.044343673,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.223136
4.9766665,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0,6283.3657,0,13.303102,0,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.223136
4.9768,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.017306104,6283.3657,2.2473528,13.303102,0.0017642125,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.239824
4.9770002,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.04075627,6283.3657,5.0007787,13.303102,0.0044144741,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.26227
4.9772,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.061114244,6283.3657,7.0771065,13.303102,0.0070689088,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.281539
4.9773998,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.078299694,6283.3657,8.5580921,13.303102,0.0097268736,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.297565
4.9776001,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.092244782,6283.3657,9.534874,13.303102,0.012387714,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.310293
4.9777999,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.10289449,6283.3657,10.106544,13.303102,0.015050768,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.319682
4.9780002,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.11020678,6283.3657,10.378579,13.303102,0.017715363,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.325703
4.9782,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.11415279,6283.3657,10.461184,13.303102,0.020380823,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.32834
4.9783335,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.11490507,6283.3657,10.466843,13.303102,0.022157922,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.328216
4.9783335,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.11490507,6283.3657,10.466843,13.303102,0.022157922,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.328216
4.9783335,1,0,1,0,1,1,0,1,0,1,0,0,1.8877363,0.11490507,6283.3657,10.466843,13.303102,0.022157945,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,13.328216
4.9783335,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.11490507,6283.3657,10.466843,13.303102,0.022157945,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.328216
4.9784002,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.11471695,6283.3657,10.467564,13.303102,0.023046473,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.32759
4.9786,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.1118971,6283.3657,10.512074,13.303102,0.025711635,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.323467
4.9787998,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.10570434,6283.3657,10.708525,13.303102,0.028375637,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.315994
4.9790001,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.09616302,6283.3657,11.168322,13.303102,0.031037811,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.305209
4.9791999,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.083310805,6283.3657,11.998716,13.303102,0.033697505,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.291163
4.9794002,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.067198455,6283.3657,13.301097,13.303102,0.036354065,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.27392
4.9796,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.047889572,6283.3657,15.169422,13.303102,0.039006863,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.253555
4.9798002,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.025460346,6283.3657,17.688721,13.303102,0.041655283,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.230158
4.97998,1,0,1,0,1,1,0,0,0,1,0,0,1.8877363,0.0026817331,6283.3657,20.574343,13.303102,0.044034362,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.206593
4.97998,1,1,0,0,1,1,0,0,1,1,0,0,1.8877363,0.0026817331,6283.3657,20.574343,13.303102,0.044034362,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.206593
4.98,1,1,0,0,1,1,0,0,1,1,0,0,1.8877363,0.0053935326,6283.3657,20.941675,13.303102,0.044298783,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.209221
4.98,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0,6282.5024,0,13.289636,0,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.209221
4.9801998,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.025460938,6282.5024,3.2450149,13.289636,0.0026443528,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.233794
4.9804001,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.04789006,6282.5024,5.7642913,13.289636,0.0052933097,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.255244
4.9805999,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.067198843,6282.5024,7.632597,13.289636,0.007946237,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.273495
4.9808002,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.083311081,6282.5024,8.9349651,13.289636,0.01060249,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.288482
4.9809999,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.096163183,6282.5024,9.7653503,13.289636,0.013261409,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.300156
4.9812002,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.10570444,6282.5024,10.225154,13.289636,0.015922328,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.308478
4.9814,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.11189719,6282.5024,10.421617,13.289636,0.018584576,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.313426
4.9815998,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.11471699,6282.5024,10.466135,13.289636,0.021247473,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.314988
4.9816666,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.11490507,6282.5024,10.466843,13.289636,0.022135112,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.314756
4.9816666,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.11490507,6282.5024,10.466843,13.289636,0.022135112,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.314756
4.9816666,1,1,0,0,1,1,0,0,1,1,0,0,1.6180599,0.11490507,6282.5024,10.466843,13.289636,0.022135133,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.314756
4.9816666,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.11490507,6282.5024,10.466843,13.289636,0.022135133,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.314756
4.9818001,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.11415272,6282.5024,10.472522,13.289636,0.023910346,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.313167
4.9819999,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.11020665,6282.5024,10.55512,13.289636,0.026572516,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.307977
4.9822001,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.1028943,6282.5024,10.827152,13.289636,0.029233314,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.299449
4.9823999,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.092244484,6282.5024,11.398828,13.289636,0.031892076,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.287623
4.9826002,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.078299284,6282.5024,12.375615,13.289636,0.034548149,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.272557
4.9828,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.06111373,6282.5024,13.85661,13.289636,0.037200887,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.254316
4.9829998,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.040755648,6282.5024,15.932957,13.289636,0.039849669,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.232983
4.9832001,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.01730538,6282.5024,18.686409,13.289636,0.04249388,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.208649
4.9833164,1,1,0,0,1,1,0,0,1,0,0,0,1.6180599,0.0022366038,6282.5024,20.633718,13.289636,0.04403377,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.19311
4.9833164,1,1,0,1,0,1,0,0,1,0,1,0,1.6180599,0.0022366038,6282.5024,20.633718,13.289636,0.04403377,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.19311
4.9833331,1,1,0,1,0,1,0,0,1,0,1,0,1.6180599,0.0044944021,6282.5024,20.939274,13.289636,0.044253893,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.195304
4.9833331,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0,6281.7822,0,13.276169,0,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.195304
4.9833999,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.0088178804,6281.7822,1.1664662,13.276169,0.00087997381,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.203856
4.9836001,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.033278804,6281.7822,4.1619453,13.276169,0.0035231565,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.227453
4.9837999,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.054677043,6281.7822,6.4553895,13.276169,0.006170745,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.247899
4.9840002,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.07292816,6281.7822,8.1251316,13.276169,0.0088221012,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.265123
4.9842,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.087960124,6281.7822,9.2593336,13.276169,0.011476575,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.279066
4.9843998,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.099713609,6281.7822,9.9546022,13.276169,0.014133506,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.28968
4.9846001,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.10814223,6281.7822,10.314469,13.276169,0.016792223,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.296935
4.9847999,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.11321272,6281.7822,10.447751,13.276169,0.019452054,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.300809
4.9850001,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.11490507,6281.7822,10.466843,13.276169,0.022112301,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.301296
4.9850001,1,1,0,1,0,1,0,0,1,0,1,0,1.3483206,0.11490507,6281.7822,10.466843,13.276169,0.022112321,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,13.301296
4.9850001,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.11490507,6281.7822,10.466843,13.276169,0.022112321,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.301296
4.9851999,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.11321262,6281.7822,10.485951,13.276169,0.024772348,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.298403
4.9854002,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.10814208,6281.7822,10.619228,13.276169,0.027431458,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.29215
4.9856,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.099713378,6281.7822,10.979095,13.276169,0.030088985,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.282571
4.9857998,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.087959789,6281.7822,11.67437,13.276169,0.03274427,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.269711
