"Time","orifice1.port_b.m_flow","orifice1.port_b.p","orifice1.port_b.h_outflow","orifice2.port_b.m_flow","orifice2.port_b.p","orifice2.port_b.h_outflow"
0.071999997,2.0917931,100000,266674.75,2.0917931,100000,266674.75
0.072999999,2.0915689,100000,266674.75,2.0915689,100000,266674.75
0.074000001,2.0913446,100000,266674.75,2.0913446,100000,266674.75
0.075000003,2.0911205,100000,266674.75,2.0911205,100000,266674.75
0.075999998,2.0908961,100000,266674.75,2.0908961,100000,266674.75
0.077,2.0906718,100000,266674.75,2.0906718,100000,266674.75
0.078000002,2.0904474,100000,266674.75,2.0904474,100000,266674.75
0.079000004,2.0902231,100000,266674.75,2.0902231,100000,266674.75
0.079999998,2.0899987,100000,266674.75,2.0899987,100000,266674.75
0.081,2.0897744,100000,266674.75,2.0897744,100000,266674.75
0.082000002,2.0895498,100000,266674.75,2.0895498,100000,266674.75
0.082999997,2.0893254,100000,266674.75,2.0893254,100000,266674.75
0.083999999,2.0891008,100000,266674.75,2.0891008,100000,266674.75
0.085000001,2.0888765,100000,266674.75,2.0888765,100000,266674.75
0.086000003,2.0886519,100000,266674.75,2.0886519,100000,266674.75
0.086999997,2.0884273,100000,266674.75,2.0884273,100000,266674.75
0.088,2.0882027,100000,266674.75,2.0882027,100000,266674.75
0.089000002,2.0879781,100000,266674.75,2.0879781,100000,266674.75
0.090000004,2.0877535,100000,266674.75,2.0877535,100000,266674.75
0.090999998,2.0875287,100000,266674.75,2.0875287,100000,266674.75
0.092,2.0873041,100000,266674.75,2.0873041,100000,266674.75
0.093000002,2.0870795,100000,266674.75,2.0870795,100000,266674.75
0.093999997,2.0868547,100000,266674.75,2.0868547,100000,266674.75
0.094999999,2.0866299,100000,266674.75,2.0866299,100000,266674.75
0.096000001,2.0864053,100000,266674.75,2.0864053,100000,266674.75
0.097000003,2.0861804,100000,266674.75,2.0861804,100000,266674.75
0.097999997,2.0859556,100000,266674.75,2.0859556,100000,266674.75
0.098999999,2.0857308,100000,266674.75,2.0857308,100000,266674.75
0.1,2.0855057,100000,266674.75,2.0855057,100000,266674.75
0.101,2.0852809,100000,266674.75,2.0852809,100000,266674.75
0.102,2.0850561,100000,266674.75,2.0850561,100000,266674.75
0.103,2.084831,100000,266674.75,2.084831,100000,266674.75
0.104,2.0846062,100000,266674.75,2.0846062,100000,266674.75
0.105,2.0843811,100000,266674.75,2.0843811,100000,266674.75
0.106,2.084156,100000,266674.75,2.084156,100000,266674.75
0.107,2.083931,100000,266674.75,2.083931,100000,266674.75
0.108,2.0837059,100000,266674.75,2.0837059,100000,266674.75
0.109,2.0834808,100000,266674.75,2.0834808,100000,266674.75
0.11,2.0832558,100000,266674.75,2.0832558,100000,266674.75
0.111,2.0830307,100000,266674.75,2.0830307,100000,266674.75
0.112,2.0828054,100000,266674.75,2.0828054,100000,266674.75
0.113,2.0825803,100000,266674.75,2.0825803,100000,266674.75
0.114,2.082355,100000,266674.75,2.082355,100000,266674.75
0.115,2.08213,100000,266674.75,2.08213,100000,266674.75
0.116,2.0819046,100000,266674.75,2.0819046,100000,266674.75
0.117,2.0816793,100000,266674.75,2.0816793,100000,266674.75
0.118,2.081454,100000,266674.75,2.081454,100000,266674.75
0.119,2.0812287,100000,266674.75,2.0812287,100000,266674.75
0.12,2.0810032,100000,266674.75,2.0810032,100000,266674.75
0.121,2.0807779,100000,266674.75,2.0807779,100000,266674.75
0.122,2.0805526,100000,266674.75,2.0805526,100000,266674.75
0.123,2.080327,100000,266674.75,2.080327,100000,266674.75
0.124,2.0801017,100000,266674.75,2.0801017,100000,266674.75
0.125,2.0798762,100000,266674.75,2.0798762,100000,266674.75
0.126,2.0796506,100000,266674.75,2.0796506,100000,266674.75
0.127,2.0794251,100000,266674.75,2.0794251,100000,266674.75
0.12800001,2.0791996,100000,266674.75,2.0791996,100000,266674.75
0.12899999,2.078974,100000,266674.75,2.078974,100000,266674.75
0.13,2.0787485,100000,266674.75,2.0787485,100000,266674.75
0.131,2.0785227,100000,266674.75,2.0785227,100000,266674.75
0.132,2.0782971,100000,266674.75,2.0782971,100000,266674.75
0.133,2.0780714,100000,266674.75,2.0780714,100000,266674.75
0.134,2.0778458,100000,266674.75,2.0778458,100000,266674.75
0.13500001,2.07762,100000,266674.75,2.07762,100000,266674.75
0.13600001,2.0773942,100000,266674.75,2.0773942,100000,266674.75
0.13699999,2.0771685,100000,266674.75,2.0771685,100000,266674.75
0.138,2.0769427,100000,266674.75,2.0769427,100000,266674.75
0.139,2.0767169,100000,266674.75,2.0767169,100000,266674.75
0.14,2.0764909,100000,266674.75,2.0764909,100000,266674.75
0.141,2.0762651,100000,266674.75,2.0762651,100000,266674.75
0.142,2.0760393,100000,266674.75,2.0760393,100000,266674.75
0.14300001,2.0758133,100000,266674.75,2.0758133,100000,266674.75
0.14399999,2.0755873,100000,266674.75,2.0755873,100000,266674.75
0.145,2.0753615,100000,266674.75,2.0753615,100000,266674.75
0.146,2.0751355,100000,266674.75,2.0751355,100000,266674.75
0.147,2.0749094,100000,266674.75,2.0749094,100000,266674.75
0.148,2.0746834,100000,266674.75,2.0746834,100000,266674.75
0.149,2.0744572,100000,266674.75,2.0744572,100000,266674.75
0.15000001,2.0742311,100000,266674.75,2.0742311,100000,266674.75
0.15099999,2.0740051,100000,266674.75,2.0740051,100000,266674.75
0.152,2.0737789,100000,266674.75,2.0737789,100000,266674.75
0.153,2.0735526,100000,266674.75,2.0735526,100000,266674.75
0.154,2.0733266,100000,266674.75,2.0733266,100000,266674.75
0.155,2.0731003,100000,266674.75,2.0731003,100000,266674.75
0.156,2.0728741,100000,266674.75,2.0728741,100000,266674.75
0.15700001,2.0726478,100000,266674.75,2.0726478,100000,266674.75
0.15800001,2.0724216,100000,266674.75,2.0724216,100000,266674.75
0.15899999,2.0721953,100000,266674.75,2.0721953,100000,266674.75
0.16,2.0719688,100000,266674.75,2.0719688,100000,266674.75
0.161,2.0717425,100000,266674.75,2.0717425,100000,266674.75
0.162,2.071516,100000,266674.75,2.071516,100000,266674.75
0.163,2.0712898,100000,266674.75,2.0712898,100000,266674.75
0.164,2.0710633,100000,266674.75,2.0710633,100000,266674.75
0.16500001,2.0708368,100000,266674.75,2.0708368,100000,266674.75
0.16599999,2.0706103,100000,266674.75,2.0706103,100000,266674.75
0.167,2.0703838,100000,266674.75,2.0703838,100000,266674.75
0.168,2.0701573,100000,266674.75,2.0701573,100000,266674.75
0.169,2.0699306,100000,266674.75,2.0699306,100000,266674.75
0.17,2.0697041,100000,266674.75,2.0697041,100000,266674.75
0.171,2.0694776,100000,266674.75,2.0694776,100000,266674.75
0.17200001,2.0692508,100000,266674.75,2.0692508,100000,266674.75
0.17299999,2.0690241,100000,266674.75,2.0690241,100000,266674.75
0.17399999,2.0687976,100000,266674.75,2.0687976,100000,266674.75
0.175,2.0685709,100000,266674.75,2.0685709,100000,266674.75
0.176,2.0683441,100000,266674.75,2.0683441,100000,266674.75
0.177,2.0681171,100000,266674.75,2.0681171,100000,266674.75
0.178,2.0678904,100000,266674.75,2.0678904,100000,266674.75
0.17900001,2.0676637,100000,266674.75,2.0676637,100000,266674.75
0.18000001,2.0674369,100000,266674.75,2.0674369,100000,266674.75
0.18099999,2.06721,100000,266674.75,2.06721,100000,266674.75
0.182,2.066983,100000,266674.75,2.066983,100000,266674.75
0.183,2.0667562,100000,266674.75,2.0667562,100000,266674.75
0.184,2.0665293,100000,266674.75,2.0665293,100000,266674.75
0.185,2.0663023,100000,266674.75,2.0663023,100000,266674.75
0.186,2.0660753,100000,266674.75,2.0660753,100000,266674.75
0.18700001,2.0658484,100000,266674.75,2.0658484,100000,266674.75
0.18799999,2.0656211,100000,266674.75,2.0656211,100000,266674.75
0.189,2.0653942,100000,266674.75,2.0653942,100000,266674.75
0.19,2.0651672,100000,266674.75,2.0651672,100000,266674.75
0.191,2.06494,100000,266674.75,2.06494,100000,266674.75
0.192,2.0647128,100000,266674.75,2.0647128,100000,266674.75
0.193,2.0644855,100000,266674.75,2.0644855,100000,266674.75
0.19400001,2.0642586,100000,266674.75,2.0642586,100000,266674.75
0.19499999,2.0640314,100000,266674.75,2.0640314,100000,266674.75
0.19599999,2.0638041,100000,266674.75,2.0638041,100000,266674.75
0.197,2.0635767,100000,266674.75,2.0635767,100000,266674.75
0.198,2.0633495,100000,266674.75,2.0633495,100000,266674.75
0.199,2.0631223,100000,266674.75,2.0631223,100000,266674.75
0.2,2.0628948,100000,266674.75,2.0628948,100000,266674.75
0.20100001,2.0626674,100000,266674.75,2.0626674,100000,266674.75
0.20200001,2.0624402,100000,266674.75,2.0624402,100000,266674.75
0.20299999,2.0622127,100000,266674.75,2.0622127,100000,266674.75
0.204,2.0619853,100000,266674.75,2.0619853,100000,266674.75
0.205,2.0617578,100000,266674.75,2.0617578,100000,266674.75
0.206,2.0615304,100000,266674.75,2.0615304,100000,266674.75
0.207,2.0613027,100000,266674.75,2.0613027,100000,266674.75
0.208,2.0610752,100000,266674.75,2.0610752,100000,266674.75
0.20900001,2.0608478,100000,266674.75,2.0608478,100000,266674.75
0.20999999,2.0606201,100000,266674.75,2.0606201,100000,266674.75
0.211,2.0603924,100000,266674.75,2.0603924,100000,266674.75
0.212,2.0601649,100000,266674.75,2.0601649,100000,266674.75
0.213,2.0599372,100000,266674.75,2.0599372,100000,266674.75
0.214,2.0597095,100000,266674.75,2.0597095,100000,266674.75
0.215,2.0594819,100000,266674.75,2.0594819,100000,266674.75
0.21600001,2.0592539,100000,266674.75,2.0592539,100000,266674.75
0.21699999,2.0590262,100000,266674.75,2.0590262,100000,266674.75
0.21799999,2.0587986,100000,266674.75,2.0587986,100000,266674.75
0.219,2.0585706,100000,266674.75,2.0585706,100000,266674.75
0.22,2.0583429,100000,266674.75,2.0583429,100000,266674.75
0.221,2.058115,100000,266674.75,2.058115,100000,266674.75
0.222,2.0578871,100000,266674.75,2.0578871,100000,266674.75
0.223,2.0576591,100000,266674.75,2.0576591,100000,266674.75
0.22400001,2.0574312,100000,266674.75,2.0574312,100000,266674.75
0.22499999,2.0572033,100000,266674.75,2.0572033,100000,266674.75
0.226,2.0569754,100000,266674.75,2.0569754,100000,266674.75
0.227,2.0567472,100000,266674.75,2.0567472,100000,266674.75
0.228,2.0565193,100000,266674.75,2.0565193,100000,266674.75
0.229,2.0562911,100000,266674.75,2.0562911,100000,266674.75
0.23,2.0560629,100000,266674.75,2.0560629,100000,266674.75
0.23100001,2.055835,100000,266674.75,2.055835,100000,266674.75
0.23199999,2.0556068,100000,266674.75,2.0556068,100000,266674.75
0.233,2.0553787,100000,266674.75,2.0553787,100000,266674.75
0.234,2.0551505,100000,266674.75,2.0551505,100000,266674.75
0.235,2.0549221,100000,266674.75,2.0549221,100000,266674.75
0.236,2.0546939,100000,266674.75,2.0546939,100000,266674.75
0.237,2.0544658,100000,266674.75,2.0544658,100000,266674.75
0.23800001,2.0542374,100000,266674.75,2.0542374,100000,266674.75
0.23899999,2.0540092,100000,266674.75,2.0540092,100000,266674.75
0.23999999,2.0537808,100000,266674.75,2.0537808,100000,266674.75
0.241,2.0535524,100000,266674.75,2.0535524,100000,266674.75
0.242,2.053324,100000,266674.75,2.053324,100000,266674.75
0.243,2.0530956,100000,266674.75,2.0530956,100000,266674.75
0.244,2.0528672,100000,266674.75,2.0528672,100000,266674.75
0.245,2.0526385,100000,266674.75,2.0526385,100000,266674.75
0.24600001,2.0524101,100000,266674.75,2.0524101,100000,266674.75
0.24699999,2.0521817,100000,266674.75,2.0521817,100000,266674.75
0.248,2.0519531,100000,266674.75,2.0519531,100000,266674.75
0.249,2.0517244,100000,266674.75,2.0517244,100000,266674.75
0.25,2.0514958,100000,266674.75,2.0514958,100000,266674.75
0.25099999,2.0512671,100000,266674.75,2.0512671,100000,266674.75
0.252,2.0510385,100000,266674.75,2.0510385,100000,266674.75
0.25299999,2.0508099,100000,266674.75,2.0508099,100000,266674.75
0.25400001,2.0505812,100000,266674.75,2.0505812,100000,266674.75
0.255,2.0503526,100000,266674.75,2.0503526,100000,266674.75
0.25600001,2.0501237,100000,266674.75,2.0501237,100000,266674.75
0.257,2.049895,100000,266674.75,2.049895,100000,266674.75
0.25799999,2.0496662,100000,266674.75,2.0496662,100000,266674.75
0.259,2.0494373,100000,266674.75,2.0494373,100000,266674.75
0.25999999,2.0492084,100000,266674.75,2.0492084,100000,266674.75
0.26100001,2.0489795,100000,266674.75,2.0489795,100000,266674.75
0.26199999,2.0487506,100000,266674.75,2.0487506,100000,266674.75
0.26300001,2.0485218,100000,266674.75,2.0485218,100000,266674.75
0.264,2.0482929,100000,266674.75,2.0482929,100000,266674.75
0.26499999,2.0480638,100000,266674.75,2.0480638,100000,266674.75
0.266,2.0478349,100000,266674.75,2.0478349,100000,266674.75
0.26699999,2.0476058,100000,266674.75,2.0476058,100000,266674.75
0.26800001,2.0473766,100000,266674.75,2.0473766,100000,266674.75
0.26899999,2.0471478,100000,266674.75,2.0471478,100000,266674.75
0.27000001,2.0469186,100000,266674.75,2.0469186,100000,266674.75
0.271,2.0466893,100000,266674.75,2.0466893,100000,266674.75
0.27200001,2.0464602,100000,266674.75,2.0464602,100000,266674.75
0.273,2.046231,100000,266674.75,2.046231,100000,266674.75
0.27399999,2.0460019,100000,266674.75,2.0460019,100000,266674.75
0.27500001,2.0457726,100000,266674.75,2.0457726,100000,266674.75
0.27599999,2.0455434,100000,266674.75,2.0455434,100000,266674.75
0.27700001,2.0453141,100000,266674.75,2.0453141,100000,266674.75
0.278,2.0450847,100000,266674.75,2.0450847,100000,266674.75
0.27900001,2.0448554,100000,266674.75,2.0448554,100000,266674.75
0.28,2.044626,100000,266674.75,2.044626,100000,266674.75
0.28099999,2.0443966,100000,266674.75,2.0443966,100000,266674.75
0.28200001,2.0441673,100000,266674.75,2.0441673,100000,266674.75
0.28299999,2.0439377,100000,266674.75,2.0439377,100000,266674.75
0.28400001,2.0437083,100000,266674.75,2.0437083,100000,266674.75
0.285,2.0434787,100000,266674.75,2.0434787,100000,266674.75
0.28600001,2.0432494,100000,266674.75,2.0432494,100000,266674.75
0.287,2.0430198,100000,266674.75,2.0430198,100000,266674.75
0.28799999,2.0427902,100000,266674.75,2.0427902,100000,266674.75
0.289,2.0425606,100000,266674.75,2.0425606,100000,266674.75
0.28999999,2.042331,100000,266674.75,2.042331,100000,266674.75
0.29100001,2.0421011,100000,266674.75,2.0421011,100000,266674.75
0.292,2.0418715,100000,266674.75,2.0418715,100000,266674.75
0.29300001,2.041642,100000,266674.75,2.041642,100000,266674.75
0.294,2.0414121,100000,266674.75,2.0414121,100000,266674.75
0.29499999,2.0411823,100000,266674.75,2.0411823,100000,266674.75
0.296,2.0409527,100000,266674.75,2.0409527,100000,266674.75
0.29699999,2.0407228,100000,266674.75,2.0407228,100000,266674.75
0.29800001,2.040493,100000,266674.75,2.040493,100000,266674.75
0.29899999,2.0402632,100000,266674.75,2.0402632,100000,266674.75
0.30000001,2.0400333,100000,266674.75,2.0400333,100000,266674.75
0.301,2.0398033,100000,266674.75,2.0398033,100000,266674.75
0.30199999,2.0395734,100000,266674.75,2.0395734,100000,266674.75
0.303,2.0393434,100000,266674.75,2.0393434,100000,266674.75
0.30399999,2.0391135,100000,266674.75,2.0391135,100000,266674.75
0.30500001,2.0388834,100000,266674.75,2.0388834,100000,266674.75
0.30599999,2.0386534,100000,266674.75,2.0386534,100000,266674.75
0.30700001,2.0384233,100000,266674.75,2.0384233,100000,266674.75
0.308,2.0381932,100000,266674.75,2.0381932,100000,266674.75
0.30899999,2.0379632,100000,266674.75,2.0379632,100000,266674.75
0.31,2.0377331,100000,266674.75,2.0377331,100000,266674.75
0.31099999,2.0375028,100000,266674.75,2.0375028,100000,266674.75
0.31200001,2.0372727,100000,266674.75,2.0372727,100000,266674.75
0.31299999,2.0370424,100000,266674.75,2.0370424,100000,266674.75
0.31400001,2.0368121,100000,266674.75,2.0368121,100000,266674.75
0.315,2.0365818,100000,266674.75,2.0365818,100000,266674.75
0.31600001,2.0363517,100000,266674.75,2.0363517,100000,266674.75
0.317,2.0361211,100000,266674.75,2.0361211,100000,266674.75
0.31799999,2.0358908,100000,266674.75,2.0358908,100000,266674.75
0.31900001,2.0356605,100000,266674.75,2.0356605,100000,266674.75
0.31999999,2.0354302,100000,266674.75,2.0354302,100000,266674.75
0.32100001,2.0351996,100000,266674.75,2.0351996,100000,266674.75
0.322,2.0349693,100000,266674.75,2.0349693,100000,266674.75
0.32300001,2.0347388,100000,266674.75,2.0347388,100000,266674.75
0.324,2.0345082,100000,266674.75,2.0345082,100000,266674.75
0.32499999,2.0342777,100000,266674.75,2.0342777,100000,266674.75
0.32600001,2.0340471,100000,266674.75,2.0340471,100000,266674.75
0.32699999,2.0338166,100000,266674.75,2.0338166,100000,266674.75
0.32800001,2.033586,100000,266674.75,2.033586,100000,266674.75
0.329,2.0333552,100000,266674.75,2.0333552,100000,266674.75
0.33000001,2.0331247,100000,266674.75,2.0331247,100000,266674.75
0.331,2.0328939,100000,266674.75,2.0328939,100000,266674.75
0.33199999,2.0326631,100000,266674.75,2.0326631,100000,266674.75
0.333,2.0324326,100000,266674.75,2.0324326,100000,266674.75
0.33399999,2.0322018,100000,266674.75,2.0322018,100000,266674.75
0.33500001,2.031971,100000,266674.75,2.031971,100000,266674.75
0.336,2.0317402,100000,266674.75,2.0317402,100000,266674.75
0.33700001,2.0315092,100000,266674.75,2.0315092,100000,266674.75
0.338,2.0312784,100000,266674.75,2.0312784,100000,266674.75
0.33899999,2.0310476,100000,266674.75,2.0310476,100000,266674.75
0.34,2.0308166,100000,266674.75,2.0308166,100000,266674.75
0.34099999,2.0305855,100000,266674.75,2.0305855,100000,266674.75
0.34200001,2.0303545,100000,266674.75,2.0303545,100000,266674.75
0.34299999,2.0301237,100000,266674.75,2.0301237,100000,266674.75
0.34400001,2.0298927,100000,266674.75,2.0298927,100000,266674.75
0.345,2.0296614,100000,266674.75,2.0296614,100000,266674.75
0.34599999,2.0294304,100000,266674.75,2.0294304,100000,266674.75
0.347,2.0291994,100000,266674.75,2.0291994,100000,266674.75
0.34799999,2.0289681,100000,266674.75,2.0289681,100000,266674.75
0.34900001,2.0287371,100000,266674.75,2.0287371,100000,266674.75
0.34999999,2.0285058,100000,266674.75,2.0285058,100000,266674.75
0.35100001,2.0282745,100000,266674.75,2.0282745,100000,266674.75
0.352,2.0280433,100000,266674.75,2.0280433,100000,266674.75
0.35299999,2.027812,100000,266674.75,2.027812,100000,266674.75
0.354,2.0275807,100000,266674.75,2.0275807,100000,266674.75
0.35499999,2.0273495,100000,266674.75,2.0273495,100000,266674.75
0.35600001,2.0271182,100000,266674.75,2.0271182,100000,266674.75
0.35699999,2.0268867,100000,266674.75,2.0268867,100000,266674.75
0.35800001,2.0266554,100000,266674.75,2.0266554,100000,266674.75
0.359,2.0264239,100000,266674.75,2.0264239,100000,266674.75
0.36000001,2.0261924,100000,266674.75,2.0261924,100000,266674.75
0.361,2.0259609,100000,266674.75,2.0259609,100000,266674.75
0.36199999,2.0257294,100000,266674.75,2.0257294,100000,266674.75
0.36300001,2.0254979,100000,266674.75,2.0254979,100000,266674.75
0.36399999,2.0252664,100000,266674.75,2.0252664,100000,266674.75
0.36500001,2.0250349,100000,266674.75,2.0250349,100000,266674.75
0.366,2.0248032,100000,266674.75,2.0248032,100000,266674.75
0.36700001,2.0245717,100000,266674.75,2.0245717,100000,266674.75
0.368,2.0243399,100000,266674.75,2.0243399,100000,266674.75
0.36899999,2.0241082,100000,266674.75,2.0241082,100000,266674.75
0.37,2.0238764,100000,266674.75,2.0238764,100000,266674.75
0.37099999,2.0236447,100000,266674.75,2.0236447,100000,266674.75
0.37200001,2.0234129,100000,266674.75,2.0234129,100000,266674.75
0.373,2.0231812,100000,266674.75,2.0231812,100000,266674.75
0.37400001,2.0229492,100000,266674.75,2.0229492,100000,266674.75
0.375,2.0227175,100000,266674.75,2.0227175,100000,266674.75
0.37599999,2.0224855,100000,266674.75,2.0224855,100000,266674.75
0.377,2.0222538,100000,266674.75,2.0222538,100000,266674.75
0.37799999,2.0220218,100000,266674.75,2.0220218,100000,266674.75
0.37900001,2.0217898,100000,266674.75,2.0217898,100000,266674.75
0.38,2.0215578,100000,266674.75,2.0215578,100000,266674.75
0.38100001,2.0213258,100000,266674.75,2.0213258,100000,266674.75
0.382,2.0210938,100000,266674.75,2.0210938,100000,266674.75
0.38299999,2.0208616,100000,266674.75,2.0208616,100000,266674.75
0.384,2.0206296,100000,266674.75,2.0206296,100000,266674.75
0.38499999,2.0203974,100000,266674.75,2.0203974,100000,266674.75
0.38600001,2.0201654,100000,266674.75,2.0201654,100000,266674.75
0.38699999,2.0199332,100000,266674.75,2.0199332,100000,266674.75
0.38800001,2.019701,100000,266674.75,2.019701,100000,266674.75
0.389,2.0194688,100000,266674.75,2.0194688,100000,266674.75
0.38999999,2.0192366,100000,266674.75,2.0192366,100000,266674.75
0.391,2.0190043,100000,266674.75,2.0190043,100000,266674.75
0.39199999,2.0187719,100000,266674.75,2.0187719,100000,266674.75
0.39300001,2.0185397,100000,266674.75,2.0185397,100000,266674.75
0.39399999,2.0183072,100000,266674.75,2.0183072,100000,266674.75
0.39500001,2.0180748,100000,266674.75,2.0180748,100000,266674.75
0.396,2.0178425,100000,266674.75,2.0178425,100000,266674.75
0.39700001,2.0176101,100000,266674.75,2.0176101,100000,266674.75
0.398,2.0173776,100000,266674.75,2.0173776,100000,266674.75
0.39899999,2.0171452,100000,266674.75,2.0171452,100000,266674.75
0.40000001,2.0169125,100000,266674.75,2.0169125,100000,266674.75
0.40099999,2.01668,100000,266674.75,2.01668,100000,266674.75
0.40200001,2.0164473,100000,266674.75,2.0164473,100000,266674.75
0.403,2.0162148,100000,266674.75,2.0162148,100000,266674.75
0.40400001,2.0159822,100000,266674.75,2.0159822,100000,266674.75
0.405,2.0157495,100000,266674.75,2.0157495,100000,266674.75
0.40599999,2.0155168,100000,266674.75,2.0155168,100000,266674.75
0.40700001,2.0152841,100000,266674.75,2.0152841,100000,266674.75
0.40799999,2.0150514,100000,266674.75,2.0150514,100000,266674.75
0.40900001,2.0148187,100000,266674.75,2.0148187,100000,266674.75
0.41,2.014586,100000,266674.75,2.014586,100000,266674.75
0.41100001,2.014353,100000,266674.75,2.014353,100000,266674.75
0.412,2.0141201,100000,266674.75,2.0141201,100000,266674.75
0.41299999,2.0138874,100000,266674.75,2.0138874,100000,266674.75
0.414,2.0136545,100000,266674.75,2.0136545,100000,266674.75
0.41499999,2.0134215,100000,266674.75,2.0134215,100000,266674.75
0.41600001,2.0131886,100000,266674.75,2.0131886,100000,266674.75
0.417,2.0129557,100000,266674.75,2.0129557,100000,266674.75
0.41800001,2.0127225,100000,266674.75,2.0127225,100000,266674.75
0.419,2.0124896,100000,266674.75,2.0124896,100000,266674.75
