"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","velocity[1]","velocity[2]","velocity[3]","Nu[1]","Nu[2]","Nu[3]","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","input_v_0.y","input_v_1.y","input_v_2.y"
0,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0,0,0,0,0,0,0.71497391981315694,7.0103632414369255,996.99922480620171,0,0,0,0,0,0
0.000202,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.28233723636363639,0.01845152073411406,2.02,83.586094687094374,194.72967953796129,1041.2222265095543,0.71497391981315694,7.0103632414369255,996.99922480620171,18389.069999999996,18389.069999999992,18389.069999999996,2.02,0.012692030912951267,0.19997346825239459
0.00040400000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.56467447272727278,0.03690304146822812,4.04,143.3753637293658,355.94500707136098,1941.4650001859925,0.71497391981315694,7.0103632414369255,996.99922480620171,36778.139999999992,36778.139999999985,36778.139999999992,4.04,0.025384041380600127,0.39594799770430011
0.00060599999999999998,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0.84701170909090906,0.055354562202342188,6.0599999999999996,196.69771504735979,506.30223048296619,2795.1248447229168,0.71497391981315694,7.0103632414369255,996.99922480620171,55167.209999999985,55167.209999999985,55167.209999999985,6.0599999999999996,0.038076010957677119,0.58800355652184222
0.00080800000000000002,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.1293489454545456,0.073806082936456241,8.0800000000000001,246.22677136340076,649.96657721232873,3619.8579904578596,0.71497391981315694,7.0103632414369255,996.99922480620171,73556.279999999984,73556.27999999997,73556.279999999984,8.0800000000000001,0.050767919198978641,0.77621851371999506
0.00101,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.4116861818181818,0.092257603670570287,10.1,293.12048717537152,788.82690958523381,4423.7198331331874,0.71497391981315694,7.0103632414369255,996.99922480620171,91945.349999999977,91945.349999999948,91945.349999999977,10.1,0.063459745659399908,0.96066967114135871
0.001212,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.6940234181818181,0.11070912440468438,12.119999999999999,338.01949856688259,923.96092269715848,5211.3262657939686,0.71497391981315694,7.0103632414369255,996.99922480620171,110334.41999999997,110334.41999999997,110334.41999999997,12.119999999999999,0.07615146989396783,1.1414322947954514
0.0014140000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.9763606545454546,0.12916064513879844,14.140000000000001,381.32724923433619,1056.0633982916509,5985.6633305100304,0.71497391981315694,7.0103632414369255,996.99922480620171,128723.48999999998,128723.48999999998,128723.48999999998,14.140000000000001,0.088843071457874068,1.318580145571292
0.001616,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2.2586978909090911,0.14761216587291248,16.16,423.31946084922964,1185.6182662787862,6748.8168387550222,0.71497391981315694,7.0103632414369255,996.99922480620171,147112.55999999997,147112.55999999994,147112.55999999997,16.16,0.10153452990650784,1.4921855093358227
0.001818,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2.541035127272727,0.16606368660702656,18.18,464.1955671903533,1312.981196473663,7502.3235836237473,0.71497391981315694,7.0103632414369255,996.99922480620171,165501.62999999995,165501.62999999995,165501.62999999998,18.18,0.11422582479548889,1.6623192264304321
0.0020200000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2.8233723636363637,0.18451520734114057,20.199999999999999,504.10598060461552,1438.42415809607,8247.361274573741,0.71497391981315694,7.0103632414369255,996.99922480620171,183890.69999999995,183890.6999999999,183890.69999999995,20.199999999999999,0.12691693568070048,1.8290507205776341
0.002222,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.1057095999999995,0.20296672807525468,22.219999999999999,543.16784733609654,1562.1615547773911,8984.8601685776521,0.71497391981315694,7.0103632414369255,996.99922480620171,202279.76999999993,202279.76999999993,202279.76999999996,22.219999999999999,0.13960784211832225,1.9924480272096834
0.0024239999999999999,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.3880468363636362,0.22141824880936875,24.239999999999998,581.47476234772569,1684.3665504482256,9715.5729318200938,0.71497391981315694,7.0103632414369255,996.99922480620171,220668.83999999994,220668.83999999994,220668.83999999994,24.239999999999998,0.15229852366486318,2.1525778212307012
0.0026259999999999999,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.6703840727272721,0.23986976954348277,26.259999999999998,619.10307215054456,1805.1817840996343,10440.120566564054,0.71497391981315694,7.0103632414369255,996.99922480620171,239057.90999999989,239057.90999999992,239057.90999999995,26.259999999999998,0.16498895987719453,2.3095054442236274
0.0028280000000000002,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.9527213090909092,0.25832129027759687,28.280000000000001,656.11613512065685,1924.7266876528706,11159.023825522712,0.71497391981315694,7.0103632414369255,996.99922480620171,257446.97999999995,257446.97999999995,257446.97999999995,28.280000000000001,0.17767913031258281,2.4632949311131025
0.0030300000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,4.2350585454545451,0.27677281101171097,30.300000000000001,692.56730016566064,2043.1026506702749,11872.72541412807,0.71497391981315694,7.0103632414369255,996.99922480620171,275836.04999999993,275836.04999999999,275836.04999999993,30.300000000000001,0.1903690145287226,2.6140090362951742
0.0032320000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,4.5173957818181822,0.29522433174582496,32.32,728.50204918661177,2160.3967672753024,12581.606118875137,0.71497391981315694,7.0103632414369255,996.99922480620171,294225.11999999994,294225.11999999988,294225.11999999994,32.32,0.20305859208376947,2.7617092592444648
0.003434,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,4.7997330181818185,0.31367585247993912,34.340000000000003,763.95957573361773,2276.6846190371589,13285.996800582592,0.71497391981315694,7.0103632414369255,996.99922480620171,312614.18999999994,312614.19,312614.18999999994,34.340000000000003,0.21574784253637319,2.9064558696092724
0.0036359999999999999,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,5.0820702545454539,0.33212737321405311,36.359999999999999,798.97397268553038,2392.0323841080708,13986.187494390868,0.71497391981315694,7.0103632414369255,996.99922480620171,331003.25999999989,331003.25999999989,331003.25999999995,36.359999999999999,0.22843674544571024,3.0483079318048367
0.0038380000000000003,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,5.3644074909090902,0.35057889394816721,38.380000000000003,833.57514213320758,2506.4984641704859,14682.434436859632,0.71497391981315694,7.0103632414369255,996.99922480620171,349392.32999999984,349392.32999999996,349392.32999999996,38.380000000000003,0.2411252803715172,3.1873233291148018
