"time","filter.x[1]","filter.x[2]","load.phi","load.w"
0,563.18623550229211,563.18623550229211,0,10
0.000202,563.20527399899311,563.1863154232517,0.0020315188053036518,10.114104212293368
0.00040400000000000001,563.26247058344518,563.18681769598879,0.0040861874294717939,10.228997687974235
0.00060599999999999998,563.35792521101087,563.18806417323549,0.0061641453968500296,10.344689162533086
0.00080800000000000002,563.49175267620899,563.19042260954313,0.0082655546727543657,10.461188690331634
0.00101,563.66406166650802,563.19423944369771,0.010390571299072749,10.57850583693749
0.001212,563.87496159593479,563.19986283895912,0.012539354041695174,10.696650265583934
0.0014140000000000001,564.12457479020679,563.20768154487678,0.01471208204925642,10.81563281363494
0.001616,564.41301543778968,563.21805706051532,0.016908928463701321,10.935463722702258
0.001818,564.74039726938838,563.23135120230302,0.019130067421554341,11.056153250631668
0.0020200000000000001,565.10682767551066,563.24790751361343,0.021375676134944132,11.177711402942373
0.002222,565.51241905186282,563.26808378770977,0.023645929878852872,11.300148394148421
0.0024239999999999999,565.95728005497062,563.29223177784127,0.025941007282229433,11.423474374538966
0.0026259999999999999,566.4415139075071,563.32069782689837,0.028261093242152282,11.547699468263854
0.0028280000000000002,566.96523197601527,563.35383638642998,0.030606363261475308,11.672833838648653
0.0030300000000000001,567.52853769048215,563.39199236834338,0.032977000123895726,11.798887549969827
0.0032320000000000001,568.13151279785086,563.43548216062277,0.035373203687551313,11.925870304402382
0.003434,568.7742699872656,563.48466285554503,0.037795149444961415,12.053792320848407
0.0036359999999999999,569.45690784858152,563.53987464148508,0.04024302359262396,12.182663590216411
0.0038380000000000003,570.17948572478485,563.60142425222966,0.042717038824819656,12.312493530502381
0.0040400000000000002,570.94211278273781,563.66966089214475,0.045217374196910201,12.443292287014406
0.0042420000000000001,571.74488180849607,563.74491981239953,0.047744219817039933,12.57506976588259
0.004444,572.58782499390099,563.82749883695226,0.050297797026987133,12.707834908614426
0.004646,573.47104542557463,563.91773957932014,0.052878290625410204,12.841597785318697
0.0048479999999999999,574.39462367032331,564.01596974321217,0.055485897018935297,12.976368107602577
0.0050499999999999998,575.35859241712433,564.12249373458189,0.058120831322756361,13.11215475189436
0.0052519999999999997,576.36301674452511,564.2376317204205,0.060783295995635506,13.248967159624678
0.0054540000000000005,577.40795377994243,564.36169999863228,0.063473496603290394,13.386814633524942
0.0056560000000000004,578.4934289910492,564.49500438205678,0.066191645490907877,13.525705846233619
0.0058580000000000004,579.61947280659342,564.63785115314738,0.068937955274715787,13.665649587681473
0.0060600000000000003,580.78611365580559,564.79054511696154,0.071712639925456692,13.806654620897
0.0062620000000000002,581.9933690012889,564.95338709288603,0.074515916164193063,13.948729496244985
0.0064640000000000001,583.24124337639068,565.12667632020543,0.077347999766628026,14.091882449322284
0.0066660000000000001,584.529731411331,565.31070977133743,0.080209107168427968,14.236121495533736
0.006868,585.85882854336569,565.50577972121926,0.083099461146827647,14.381454764817924
0.0070699999999999999,587.22851871720616,565.71217653863118,0.086019284295859477,14.527890117247198
0.0072719999999999998,588.63877016440301,565.93018711600791,0.088968800216100111,14.675435065762612
0.0074739999999999997,590.08950850080373,566.16009240445464,0.091948230867058986,14.824096120630662
0.0076760000000000005,591.58069977715957,566.40217502337748,0.094957804740596424,14.973880813165268
0.0078779999999999996,593.11228191813814,566.65671297848542,0.097997750113500259,15.124796025079188
0.0080800000000000004,594.68418317021633,566.92398135210419,0.10106829686303347,15.276848438010038
0.0082819999999999994,596.29626220108025,567.20424398230296,0.10416967127454436,15.430043062218388
0.0084840000000000002,597.94843203019627,567.49777067825823,0.10730210678419443,15.584386280618768
0.008686000000000001,599.6405770755091,567.80482569709829,0.11046583678828095,15.739883811248317
0.0088880000000000001,601.3725668205683,568.12566964242194,0.11366109582795049,15.896541042964076
