"Time","loadInertia.w","loadInertiaQS.w"
0,157.07964,157.07964
9.9999997e-05,157.07964,157.07964
0.00019999999,157.07964,157.07964
0.00030000001,157.07964,157.07964
0.00039999999,157.07964,157.07964
0.00050000002,157.07964,157.07964
0.00060000003,157.07964,157.07964
0.00069999998,157.07964,157.07964
0.00079999998,157.07964,157.07964
0.00089999998,157.07964,157.07964
0.001,157.07964,157.07964
0.0011,157.07964,157.07964
0.0012000001,157.07964,157.07964
0.0013,157.07964,157.07964
0.0014,157.07964,157.07964
0.0015,157.07964,157.07964
0.0015,157.07964,157.07964
0.0016,157.07964,157.07964
0.0017,157.07964,157.07964
0.0018,157.07964,157.07964
0.0019,157.07964,157.07964
0.0020000001,157.07964,157.07964
0.0020999999,157.07964,157.07964
0.0022,157.07964,157.07964
0.0023000001,157.07964,157.07964
0.0024000001,157.07964,157.07964
0.0024999999,157.07964,157.07964
0.0026,157.07964,157.07964
0.0027000001,157.07964,157.07964
0.0027999999,157.07964,157.07964
0.0029,157.07964,157.07964
0.003,157.07964,157.07964
0.0031000001,157.07964,157.07964
0.0031999999,157.07964,157.07964
0.0033,157.07964,157.07964
0.0034,157.07964,157.07964
0.0035000001,157.07964,157.07964
0.0035999999,157.07964,157.07964
0.0037,157.07964,157.07964
0.0038000001,157.07964,157.07964
0.0038999999,157.07964,157.07964
0.0040000002,157.07964,157.07964
0.0041,157.07964,157.07964
0.0041999999,157.07964,157.07964
0.0043000001,157.07964,157.07964
0.0044,157.07964,157.07964
0.0044999998,157.07964,157.07964
0.0046000001,157.07964,157.07964
0.0046999999,157.07964,157.07964
0.0048000002,157.07964,157.07964
0.0049000001,157.07964,157.07964
0.0049999999,157.07964,157.07964
0.0051000002,157.07964,157.07964
0.0052,157.07964,157.07964
0.0052999998,157.07964,157.07964
0.0054000001,157.07964,157.07964
0.0055,157.07964,157.07964
0.0055999998,157.07964,157.07964
0.0057000001,157.07964,157.07964
0.0057999999,157.07964,157.07964
0.0059000002,157.07964,157.07964
0.0060000001,157.07964,157.07964
0.0060999999,157.07964,157.07964
0.0062000002,157.07964,157.07964
0.0063,157.07964,157.07964
0.0063999998,157.07964,157.07964
0.0065000001,157.07964,157.07964
0.0066,157.07964,157.07964
0.0066999998,157.07964,157.07964
0.0068000001,157.07964,157.07964
0.0068999999,157.07964,157.07964
0.0070000002,157.07964,157.07964
0.0071,157.07964,157.07964
0.0071999999,157.07964,157.07964
0.0073000002,157.07964,157.07964
0.0074,157.07964,157.07964
0.0074999998,157.07964,157.07964
0.0076000001,157.07964,157.07964
0.0077,157.07964,157.07964
0.0077999998,157.07964,157.07964
0.0078999996,157.07964,157.07964
0.0080000004,157.07964,157.07964
0.0081000002,157.07964,157.07964
0.0082,157.07964,157.07964
0.0082999999,157.07964,157.07964
0.0083999997,157.07964,157.07964
0.0085000005,157.07964,157.07964
0.0086000003,157.07964,157.07964
0.0087000001,157.07964,157.07964
0.0088,157.07964,157.07964
0.0088999998,157.07964,157.07964
0.0089999996,157.07964,157.07964
0.0091000004,157.07964,157.07964
0.0092000002,157.07964,157.07964
0.0093,157.07964,157.07964
0.0093999999,157.07964,157.07964
0.0094999997,157.07964,157.07964
0.0096000005,157.07964,157.07964
0.0097000003,157.07964,157.07964
0.0098000001,157.07964,157.07964
0.0098999999,157.07964,157.07964
0.0099999998,157.07964,157.07964
0.0101,157.07964,157.07964
0.0102,157.07964,157.07964
0.0103,157.07964,157.07964
0.0104,157.07964,157.07964
0.0105,157.07964,157.07964
0.0106,157.07964,157.07964
0.0107,157.07964,157.07964
0.0108,157.07964,157.07964
0.0109,157.07964,157.07964
0.011,157.07964,157.07964
0.0111,157.07964,157.07964
0.0112,157.07964,157.07964
0.0113,157.07964,157.07964
0.0114,157.07964,157.07964
0.0115,157.07964,157.07964
0.0116,157.07964,157.07964
0.0117,157.07964,157.07964
0.0118,157.07964,157.07964
0.0119,157.07964,157.07964
0.012,157.07964,157.07964
0.0121,157.07964,157.07964
0.0122,157.07964,157.07964
0.0123,157.07964,157.07964
0.0124,157.07964,157.07964
0.0125,157.07964,157.07964
0.0126,157.07964,157.07964
0.0127,157.07964,157.07964
0.0128,157.07964,157.07964
0.0129,157.07964,157.07964
0.013,157.07964,157.07964
0.0131,157.07964,157.07964
0.0132,157.07964,157.07964
0.0133,157.07964,157.07964
0.0134,157.07964,157.07964
0.0135,157.07964,157.07964
0.0136,157.07964,157.07964
0.0137,157.07964,157.07964
0.0138,157.07964,157.07964
0.0139,157.07964,157.07964
0.014,157.07964,157.07964
0.0141,157.07964,157.07964
0.0142,157.07964,157.07964
0.0143,157.07964,157.07964
0.0144,157.07964,157.07964
0.0145,157.07964,157.07964
0.0146,157.07964,157.07964
0.0147,157.07964,157.07964
0.0148,157.07964,157.07964
0.0149,157.07964,157.07964
0.015,157.07964,157.07964
0.0151,157.07964,157.07964
0.0152,157.07964,157.07964
0.0153,157.07964,157.07964
0.0154,157.07964,157.07964
0.0155,157.07964,157.07964
0.0156,157.07964,157.07964
0.015699999,157.07964,157.07964
0.015799999,157.07964,157.07964
0.015900001,157.07964,157.07964
0.016000001,157.07964,157.07964
0.016100001,157.07964,157.07964
0.0162,157.07964,157.07964
0.0163,157.07964,157.07964
0.0164,157.07964,157.07964
0.0165,157.07964,157.07964
0.0166,157.07964,157.07964
0.0167,157.07964,157.07964
0.016799999,157.07964,157.07964
0.016899999,157.07964,157.07964
0.017000001,157.07964,157.07964
0.017100001,157.07964,157.07964
0.017200001,157.07964,157.07964
0.0173,157.07964,157.07964
0.0174,157.07964,157.07964
0.0175,157.07964,157.07964
0.0176,157.07964,157.07964
0.0177,157.07964,157.07964
0.0178,157.07964,157.07964
0.017899999,157.07964,157.07964
0.017999999,157.07964,157.07964
0.018100001,157.07964,157.07964
0.018200001,157.07964,157.07964
