"time","opAmp.out.v","opAmp.out.i"
0,15,-0.00062500000000000001
0.00050000000000000001,15,-0.00062500000000000001
0.001,15,-0.00062500000000000001
0.0015,15,-0.00062500000000000001
0.002,15,-0.00062500000000000001
0.0025000000000000001,15,-0.00062500000000000001
0.0030000000000000001,15,-0.00062500000000000001
0.0035000000000000001,15,-0.00062500000000000001
0.0040000000000000001,15,-0.00062500000000000001
0.0045000000000000005,15,-0.00062500000000000001
0.0050000000000000001,15,-0.00062500000000000001
0.0054999999999999997,15,-0.00062500000000000001
0.0060000000000000001,15,-0.00062500000000000001
0.0065000000000000006,15,-0.00062500000000000001
0.0070000000000000001,15,-0.00062500000000000001
0.0074999999999999997,15,-0.00062500000000000001
0.0080000000000000002,15,-0.00062500000000000001
0.0085000000000000006,15,-0.00062500000000000001
0.0090000000000000011,15,-0.00062500000000000001
0.0094999999999999998,15,-0.00062500000000000001
0.01,15,-0.00062500000000000001
0.010500000000000001,15,-0.00062500000000000001
0.010999999999999999,15,-0.00062500000000000001
0.0115,15,-0.00062500000000000001
0.012,15,-0.00062500000000000001
0.012500000000000001,15,-0.00062500000000000001
0.013000000000000001,15,-0.00062500000000000001
0.0135,15,-0.00062500000000000001
0.014,15,-0.00062500000000000001
0.014500000000000001,15,-0.00062500000000000001
0.014999999999999999,15,-0.00062500000000000001
0.0155,15,-0.00064062500000000003
0.016,15,-0.00065625000000000004
0.016500000000000001,15,-0.00067187499999999995
0.017000000000000001,15,-0.00068749999999999996
0.017500000000000002,15,-0.00070312499999999997
0.018000000000000002,15,-0.0007187500000000001
0.018499999999999999,15,-0.000734375
0.019,15,-0.00075000000000000002
0.0195,15,-0.00076562500000000003
0.02,15,-0.00078125000000000004
0.020500000000000001,15,-0.00079687500000000006
0.021000000000000001,15,-0.00081250000000000007
0.021500000000000002,15,-0.00082812500000000009
0.021999999999999999,15,-0.00084374999999999988
0.022499999999999999,15,-0.0008593749999999999
0.023,15,-0.00087499999999999991
0.0235,15,-0.00089062500000000003
0.024,15,-0.00090625000000000005
0.024500000000000001,15,-0.00092187499999999995
0.025000000000000001,15,-0.00093749999999999997
0.025500000000000002,15,-0.00095312499999999998
0.026000000000000002,15,-0.00096874999999999999
0.026499999999999999,15,-0.00098437499999999979
0.027,-15,0.00087500000000000013
0.0275,-15,0.00085937500000000011
0.028000000000000001,-15,0.0008437500000000001
0.028500000000000001,-15,0.00082812500000000009
0.029000000000000001,-15,0.00081249999999999996
0.029500000000000002,-15,0.00079687499999999995
0.029999999999999999,-15,0.00078125000000000015
0.030499999999999999,-15,0.00076562500000000014
0.031,-15,0.00075000000000000012
0.0315,-15,0.000734375
0.032000000000000001,-15,0.00071874999999999999
0.032500000000000001,-15,0.00070312499999999997
0.033000000000000002,-15,0.00068749999999999996
0.033500000000000002,-15,0.00067187499999999995
0.034000000000000002,-15,0.00065625000000000004
0.034500000000000003,-15,0.00064062500000000003
0.035000000000000003,-15,0.00062500000000000001
0.035500000000000004,-15,0.00062500000000000001
0.036000000000000004,-15,0.00062500000000000001
0.036499999999999998,-15,0.00062500000000000001
0.036999999999999998,-15,0.00062500000000000001
0.037499999999999999,-15,0.00062500000000000001
0.037999999999999999,-15,0.00062500000000000001
