"time","body.Q[1]","body.Q[2]","body.Q[3]","body.Q[4]","body.w_a[1]","body.w_a[2]","body.w_a[3]","bodyBox.body.Q[1]","bodyBox.body.Q[2]","bodyBox.body.Q[3]","bodyBox.body.Q[4]","bodyBox.body.frame_a.r_0[1]","bodyBox.body.frame_a.r_0[2]","bodyBox.body.frame_a.r_0[3]","bodyBox.body.w_a[1]","bodyBox.body.w_a[2]","bodyBox.body.w_a[3]","bodyBox1.body.Q[1]","bodyBox1.body.Q[2]","bodyBox1.body.Q[3]","bodyBox1.body.Q[4]","bodyBox1.body.w_a[1]","bodyBox1.body.w_a[2]","bodyBox1.body.w_a[3]","bodyBox2.body.Q[1]","bodyBox2.body.Q[2]","bodyBox2.body.Q[3]","bodyBox2.body.Q[4]","bodyBox2.body.frame_a.r_0[1]","bodyBox2.body.frame_a.r_0[2]","bodyBox2.body.frame_a.r_0[3]","bodyBox2.body.w_a[1]","bodyBox2.body.w_a[2]","bodyBox2.body.w_a[3]","bodyBox2.v_0[1]","bodyBox2.v_0[2]","bodyBox2.v_0[3]","sphericalSpherical.v_CM_0[1]","sphericalSpherical.v_CM_0[2]","sphericalSpherical.v_CM_0[3]","sphericalSpherical1.v_CM_0[1]","sphericalSpherical1.v_CM_0[2]","sphericalSpherical1.v_CM_0[3]"
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1.7293360840298064e-20,4.1537358024143228e-17,-2.808318574562499e-17,0,4.2889531650845971e-33,0,0,0,-6.9088755544459847e-16,0,1.0722382912711494e-32
0.00040000000000000002,2.848043828431352e-20,2.5099498033097197e-13,-4.1982279033468211e-07,0.99999999999991185,0,2.9263970933020382e-09,-0.0041982276563258441,0.00019999999828461228,2.0066107617151778e-11,8.1968749259545718e-08,0.99999997999999679,0.99999999999964739,-8.3972434008699237e-07,-5.0275447858524464e-13,1,3.1592320268218573e-07,0.00081968740705877052,0.00019999999828461233,2.0037543094188471e-11,8.1851779832281342e-08,0.99999997999999679,1,3.1547319553826366e-07,0.00081851771290794714,0.00019999999828461664,2.0066114958879321e-11,8.1968749267565757e-08,0.99999997999999679,0.99999999999964717,-8.397243400865264e-07,-5.0275290421248857e-13,1.0000000000000002,3.1592320263500817e-07,0.00081968740705921038,-3.5256844333812412e-09,-0.0041986214533903726,-2.9308540732970201e-09,-1.7628423146128174e-09,-0.0020993107266949473,-1.4654269612016102e-09,-1.7628421976797658e-09,-0.0020993107266951655,-1.4654270339203991e-09
0.00080000000000000004,9.1138267293405268e-19,2.0079309402413663e-12,-1.6792910898344652e-06,0.99999999999859002,0,1.1705587381942907e-08,-0.0083964553119181429,0.00039999998627711489,1.6052652957559582e-10,3.2787493346935291e-07,0.99999991999994853,0.99999999999435896,-3.3588972172865226e-06,-4.0219779464005993e-12,1,1.2636925541403722e-06,0.0016393743419562837,0.00039999998627704306,1.6029801733940848e-10,3.2740705585013817e-07,0.99999991999994864,1,1.2618925259816746e-06,0.0016370349543243525,0.00039999998627779723,1.6052673474145389e-10,3.2787493341914058e-07,0.99999991999994853,0.99999999999435885,-3.3588972174037676e-06,-4.0217124741388929e-12,1.0000000000000044,1.2636925512386567e-06,0.0016393743419587685,-2.8205478047679455e-08,-0.0083972429059241439,-1.1723419493924138e-08,-1.4102737914889994e-08,-0.0041986214529600068,-5.8617073605677344e-09,-1.4102739245472746e-08,-0.0041986214529620156,-5.8617098149727168e-09
0.0012000000000000001,5.3472315706890025e-18,6.4141326754120714e-12,-3.7784049185199765e-06,0.99999999999286182,0,2.6337569996035213e-08,-0.012594682964986934,0.00059999995616357273,5.1278574279864917e-10,7.3771845492335757e-07,0.99999981999973797,0.99999999997144196,-7.5575186714146986e-06,-1.2847802517487807e-11,1,2.8433076491183522e-06,0.0024590604414537133,0.00059999995616324931,5.1205578381364881e-10,7.3666573048405938e-07,0.99999981999973875,1,2.8392575866966433e-06,0.0024555513615216701,0.00059999995616655808,5.1278650803278398e-10,7.3771845448642494e-07,0.99999981999973797,0.99999999997144196,-7.5575186719441069e-06,-1.2846632485416627e-11,1.0000000000000138,2.8433076375097732e-06,0.0024590604414578918,-9.519348046731818e-08,-0.012595864355414238,-2.637770048282893e-08,-4.7596740025809513e-08,-0.0062979321777012721,-1.3188840775274508e-08,-4.7596740271242094e-08,-0.0062979321777071251,-1.3188850213095029e-08
0.0016000000000000001,2.9164375454504704e-17,1.6063329708154524e-11,-6.717164272976179e-06,0.99999999997743982,0,4.6822340954996617e-08,-0.016792910605632705,0.0007999998902163914,1.2842023868998212e-09,1.3114989067627135e-06,0.9999996799991766,0.99999999990974253,-1.3435588693883566e-05,-3.2175587571667182e-11,1,5.0547667766615802e-06,0.0032787448589283287,0.00079999989021597767,1.2823743044301884e-09,1.3096273974412619e-06,0.99999967999917905,1,5.0475666687832094e-06,0.0032740660890504623,0.00079999989022024238,1.2842033697217614e-09,1.3114989061954517e-06,0.9999996799991766,0.99999999990974275,-1.3435588694568985e-05,-3.2174082371172447e-11,1.0000000000000175,5.054766761608491e-06,0.0032787448589335516,-2.2564380425954935e-07,-0.016794485789620329,-4.6893674732867813e-08,-1.1282190170814263e-07,-0.0083972428948026947,-2.3446825155316016e-08,-1.1282190221275579e-07,-0.0083972428948101262,-2.3446837430363156e-08
0.002,6.8934485926117599e-17,3.038209089070495e-11,-1.0495569153891413e-05,0.9999999999449215,0,7.3159901126535035e-08,-0.020991138236001336,0.00099999979235484439,2.4289328589549902e-09,2.0492163776663386e-06,0.99999949999798299,0.99999999977964471,-2.0993107286449256e-05,-6.0856724178099566e-11,1,7.8980703095685272e-06,0.0040984277813892189,0.00099999979235443066,2.4254752352312935e-09,2.0462921452772728e-06,0.99999949999798898,1,7.8868201445895966e-06,0.0040925793236605227,0.00099999979235875923,2.4289338642781587e-09,2.0492163771055562e-06,0.99999949999798299,0.99999999977964471,-2.099310728714875e-05,-6.0855202021215535e-11,1.0000000000000178,7.8980702942504006e-06,0.0040984277813950086,-4.4071055146752398e-07,-0.020993107211195169,-7.3271346772576997e-08,-2.2035527603089898e-07,-0.010496553605589827,-3.6635660947031131e-08,-2.2035527568036694e-07,-0.010496553605597621,-3.6635673349361131e-08
0.0024000000000000002,1.711067907205878e-16,5.1312684605217138e-11,-1.5113619535573727e-05,0.99999999988578925,0,1.0535024292835981e-07,-0.025189365827868803,0.001199999649302222,4.1022531204325942e-09,2.9508701954142071e-06,0.99999927999580784,0.99999999954307128,-3.0230074387448316e-05,-1.0278166509213892e-10,1,1.1373215175054147e-05,0.004918108494362387,0.0011999996493018673,4.0964134995394517e-09,2.9466593026485626e-06,0.99999927999582028,1,1.1357014945131162e-05,0.0049110903518041352,0.0011999996493057556,4.1022540390978464e-09,2.9508701949349262e-06,0.99999927999580784,0.99999999954307095,-3.0230074388083448e-05,-1.0278030327852175e-10,1.0000000000000158,1.1373215161160188e-05,0.0049181084943684464,-7.6154782636822586e-07,-0.025191728585072282,-1.0551071135982932e-07,-3.8077391471675732e-07,-0.01259586429252876,-5.2755344339544541e-08,-3.8077391285523179e-07,-0.012595864292536105,-5.2755355729980719e-08
0.0028,4.8837061226730898e-16,8.5239794897216669e-11,-2.0571315333567756e-05,0.99999999978841048,0,1.4339334143573271e-07,-0.02938759328845621,0.0013999994174149191,6.8145910622206337e-09,4.016458150264085e-06,0.99999901999226937,0.99999999915348314,-4.1146489794178762e-05,-1.7073922563159196e-10,1,1.5480191272165411e-05,0.0057377846492070381,0.0013999994174145772,6.8048903848870754e-09,4.0107266626941392e-06,0.99999901999229246,1,1.5458140981947708e-05,0.0057295968278854043,0.0013999994174187984,6.8145920675320997e-09,4.0164581497382156e-06,0.99999901999226937,0.99999999915348314,-4.1146489794879814e-05,-1.7073773824941697e-10,1.0000000000000178,1.5480191256848345e-05,0.0057377846492135736,-1.2093097288077009e-06,-0.029390349795979098,-1.4361175043329501e-07,-6.0465486448757775e-07,-0.014695174897981484,-7.1805862801057141e-08,-6.0465486436821959e-07,-0.01469517489798953,-7.1805875194629667e-08
0.0032000000000000002,9.3326058880309231e-16,1.2850606910512926e-10,-2.6868656596252257e-05,0.99999999963903763,0,1.872892109263467e-07,-0.033585820670910302,0.0015999991216933984,1.0273557148365597e-08,5.2459815080274977e-06,0.99999871998682588,0.99999999855587973,-5.3742353622754819e-05,-2.5740356047546078e-10,1,2.0219004387053553e-05,0.006557457591300264,0.0015999991216930837,1.0258932577125451e-08,5.2384954895750591e-06,0.99999871998686507,1,2.0190204034034176e-05,0.0065481000955372086,0.0015999991216976788,1.0273558251823345e-08,5.2459815074433e-06,0.99999871998682588,0.9999999985558794,-5.3742353623532503e-05,-2.5740192695535892e-10,1.0000000000000198,2.0219004370235176e-05,0.0065574575913072549,-1.8051503571703211e-06,-0.033588970909947391,-1.8757447437369236e-07,-9.025751775605051e-07,-0.016794485454964914,-9.3787223511119248e-08,-9.0257517881651361e-07,-0.016794485454973706,-9.3787237195763307e-08
0.0036000000000000003,1.5057767203293348e-15,1.8111150722895478e-10,-3.4005643323627229e-05,0.99999999942180806,0,2.3703785140020168e-07,-0.037784047975231078,0.00179999876213766,1.447915137886748e-08,6.6394402687044437e-06,0.99999837997887475,0.99999999768679859,-6.8017665873176499e-05,-3.6277466962374537e-10,1,2.5589654519718573e-05,0.0073771273206420657,0.001799998762137387,1.4458540076254574e-08,6.6299657832913227e-06,0.99999837997893759,1,2.5553204101390561e-05,0.0073666001547595464,0.0017999987621423969,1.4479152591971579e-08,6.6394402680501777e-06,0.99999837997887475,0.99999999768679815,-6.8017665874041543e-05,-3.6277286939634742e-10,1.0000000000000222,2.5589654501384528e-05,0.0073771273206494816,-2.570223811878053e-06,-0.037787591926977268,-2.3739888308837658e-07,-1.2851119039356725e-06,-0.018893795963479044,-1.1869942646900349e-07,-1.2851119063110305e-06,-0.018893795963488631,-1.1869944151640814e-07
