"Time","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
3.477,-0.3507829,0.26293805
3.4779999,-0.25236204,0.35846683
3.4790001,-0.12923822,0.41890639
3.48,0.0065363464,0.43834046
3.4809999,0.14167108,0.41486669
3.4820001,0.26293808,0.3507829
3.483,0.35846683,0.25236204
3.484,0.41890639,0.12923822
3.4849999,0.43834046,-0.0065363483
3.4860001,0.41486672,-0.14167109
3.487,0.3507829,-0.26293808
3.4879999,0.25236204,-0.35846686
3.4890001,0.12923822,-0.41890639
3.49,-0.0065363436,-0.43834046
3.4909999,-0.14167108,-0.41486672
3.4920001,-0.26293805,-0.3507829
3.493,-0.35846683,-0.25236204
3.494,-0.41890639,-0.12923822
3.4949999,-0.43834046,0.0065363403
3.4960001,-0.41486672,0.14167108
3.497,-0.3507829,0.26293805
3.4979999,-0.25236204,0.35846683
3.4990001,-0.12923822,0.41890639
3.5,0.006536345,0.43834046
3.5009999,0.14167108,0.41486669
3.5020001,0.26293805,0.3507829
3.503,0.35846683,0.25236204
3.5039999,0.41890639,0.12923822
3.5050001,0.43834046,-0.0065363487
3.506,0.41486672,-0.14167109
3.507,0.3507829,-0.26293808
3.5079999,0.25236204,-0.35846686
3.5090001,0.12923822,-0.41890639
3.51,-0.0065363445,-0.43834046
3.5109999,-0.14167108,-0.41486672
3.5120001,-0.26293808,-0.3507829
3.513,-0.35846683,-0.25236204
3.5139999,-0.41890639,-0.12923822
3.5150001,-0.43834046,0.0065363408
3.516,-0.41486672,0.14167108
3.517,-0.35078293,0.26293808
3.5179999,-0.25236204,0.35846683
3.5190001,-0.12923822,0.41890639
3.52,0.0065363436,0.43834046
3.5209999,0.14167108,0.41486669
3.5220001,0.26293805,0.3507829
3.523,0.35846683,0.25236204
3.5239999,0.41890639,0.1292382
3.5250001,0.43834046,-0.0065363492
3.526,0.41486672,-0.14167109
3.527,0.3507829,-0.26293808
3.5280001,0.25236204,-0.35846686
3.529,0.12923822,-0.41890639
3.53,-0.0065363455,-0.43834046
3.5309999,-0.14167109,-0.41486672
3.5320001,-0.26293808,-0.3507829
3.533,-0.35846683,-0.25236204
3.5339999,-0.41890639,-0.12923822
3.5350001,-0.43834046,0.0065363413
3.536,-0.41486672,0.14167108
3.5369999,-0.35078293,0.26293808
3.5380001,-0.25236204,0.35846683
3.539,-0.12923822,0.41890639
3.54,0.0065363422,0.43834046
3.5409999,0.14167108,0.41486669
3.5420001,0.26293805,0.3507829
3.543,0.35846683,0.25236204
3.5439999,0.41890639,0.12923822
3.5450001,0.43834046,-0.0065363487
3.546,0.41486672,-0.14167109
3.5469999,0.3507829,-0.26293808
3.5480001,0.25236204,-0.35846686
3.549,0.12923822,-0.41890639
3.55,-0.0065363464,-0.43834046
3.5510001,-0.14167109,-0.41486672
3.552,-0.26293808,-0.3507829
3.553,-0.35846683,-0.25236204
3.5539999,-0.41890639,-0.12923822
3.5550001,-0.43834046,0.0065363417
3.556,-0.41486672,0.14167108
3.5569999,-0.35078293,0.26293808
3.5580001,-0.25236204,0.35846683
3.559,-0.12923822,0.41890639
3.5599999,0.0065363413,0.43834046
3.5610001,0.14167108,0.41486672
3.562,0.26293805,0.3507829
3.563,0.35846683,0.25236204
3.5639999,0.41890639,0.12923822
3.5650001,0.43834046,-0.0065363483
3.566,0.41486669,-0.14167109
3.5669999,0.3507829,-0.26293808
3.5680001,0.25236204,-0.35846686
3.569,0.12923822,-0.41890639
3.5699999,-0.0065363473,-0.43834046
3.5710001,-0.14167109,-0.41486672
3.572,-0.26293808,-0.3507829
3.573,-0.35846683,-0.25236204
3.5739999,-0.41890639,-0.12923822
3.575,-0.43834046,0.0065363427
3.576,-0.41486672,0.14167108
3.5769999,-0.35078293,0.26293808
3.5780001,-0.25236204,0.35846683
3.579,-0.12923822,0.41890639
3.5799999,0.0065363403,0.43834046
3.5810001,0.14167108,0.41486672
3.582,0.26293805,0.3507829
3.5829999,0.35846683,0.25236204
3.5840001,0.41890639,0.12923822
3.585,0.43834046,-0.0065363473
3.586,0.41486669,-0.14167109
3.5869999,0.3507829,-0.26293808
3.5880001,0.25236204,-0.35846686
3.589,0.12923822,-0.41890639
3.5899999,-0.0065363478,-0.43834046
3.5910001,-0.14167109,-0.41486672
3.592,-0.26293808,-0.3507829
3.5929999,-0.35846683,-0.25236204
3.5940001,-0.41890639,-0.12923822
3.595,-0.43834046,0.0065363436
3.596,-0.41486672,0.14167108
3.5969999,-0.35078293,0.26293808
3.598,-0.25236204,0.35846686
3.599,-0.12923822,0.41890639
3.5999999,0.0065363394,0.43834046
3.6010001,0.14167108,0.41486672
3.602,0.26293805,0.3507829
3.6029999,0.35846683,0.25236204
3.6040001,0.41890639,0.12923822
3.605,0.43834046,-0.0065363459
3.6059999,0.41486669,-0.14167108
3.6070001,0.3507829,-0.26293808
3.608,0.25236204,-0.35846683
3.609,0.12923822,-0.41890639
3.6099999,-0.0065363478,-0.43834046
3.6110001,-0.14167109,-0.41486672
3.612,-0.26293808,-0.3507829
3.6129999,-0.35846683,-0.25236204
3.6140001,-0.41890639,-0.12923822
3.615,-0.43834046,0.0065363445
3.6159999,-0.41486672,0.14167108
3.6170001,-0.35078293,0.26293808
3.618,-0.25236204,0.35846683
3.619,-0.12923822,0.41890639
3.6199999,0.0065363389,0.43834046
3.6210001,0.14167108,0.41486672
3.622,0.26293805,0.3507829
3.6229999,0.35846683,0.25236204
3.6240001,0.41890639,0.12923822
3.625,0.43834046,-0.0065363445
3.6259999,0.41486669,-0.14167108
3.6270001,0.3507829,-0.26293805
3.628,0.25236204,-0.35846683
3.6289999,0.12923822,-0.41890639
3.6300001,-0.0065363478,-0.43834046
3.631,-0.14167109,-0.41486672
3.632,-0.26293808,-0.3507829
3.6329999,-0.35846686,-0.25236204
3.6340001,-0.41890639,-0.12923822
3.635,-0.43834046,0.0065363455
3.6359999,-0.41486672,0.14167108
3.6370001,-0.3507829,0.26293808
3.638,-0.25236204,0.35846683
3.6389999,-0.12923823,0.41890639
3.6400001,0.0065363385,0.43834046
3.641,0.14167108,0.41486672
3.642,0.26293805,0.3507829
3.6429999,0.35846683,0.25236204
3.6440001,0.41890639,0.12923822
3.645,0.43834046,-0.0065363436
3.6459999,0.41486669,-0.14167108
3.6470001,0.3507829,-0.26293805
3.648,0.25236204,-0.35846683
3.6489999,0.12923822,-0.41890639
3.6500001,-0.0065363478,-0.43834046
3.651,-0.14167109,-0.41486672
3.652,-0.26293808,-0.3507829
3.6530001,-0.35846686,-0.25236204
3.654,-0.41890639,-0.12923822
3.655,-0.43834046,0.0065363469
3.6559999,-0.41486672,0.14167109
3.6570001,-0.3507829,0.26293808
3.658,-0.25236204,0.35846683
3.6589999,-0.12923822,0.41890639
3.6600001,0.0065363385,0.43834046
3.661,0.14167108,0.41486672
3.6619999,0.26293805,0.35078293
3.6630001,0.35846683,0.25236204
3.664,0.41890639,0.12923822
3.665,0.43834046,-0.0065363422
3.6659999,0.41486669,-0.14167108
3.6670001,0.3507829,-0.26293805
3.668,0.25236204,-0.35846683
3.6689999,0.12923822,-0.41890639
3.6700001,-0.0065363473,-0.43834046
3.671,-0.14167109,-0.41486672
3.6719999,-0.26293808,-0.3507829
3.6730001,-0.35846686,-0.25236204
3.674,-0.41890639,-0.12923822
3.675,-0.43834046,0.0065363478
3.6760001,-0.41486672,0.14167109
3.677,-0.3507829,0.26293808
3.678,-0.25236204,0.35846683
3.6789999,-0.12923822,0.41890639
3.6800001,0.0065363389,0.43834046
3.681,0.14167108,0.41486672
3.6819999,0.26293808,0.35078293
3.6830001,0.35846683,0.25236204
3.684,0.41890639,0.12923822
3.6849999,0.43834046,-0.0065363408
3.6860001,0.41486669,-0.14167108
3.687,0.3507829,-0.26293805
3.688,0.25236204,-0.35846683
3.6889999,0.12923822,-0.41890639
3.6900001,-0.0065363469,-0.43834046
3.691,-0.14167109,-0.41486672
3.6919999,-0.26293808,-0.3507829
3.6930001,-0.35846686,-0.25236204
3.694,-0.41890639,-0.12923822
3.6949999,-0.43834046,0.0065363483
3.6960001,-0.41486672,0.14167109
3.697,-0.3507829,0.26293808
3.698,-0.25236204,0.35846683
3.6989999,-0.12923822,0.41890639
3.7,0.0065363403,0.43834046
3.701,0.14167108,0.41486672
3.7019999,0.26293808,0.35078293
3.7030001,0.35846683,0.25236204
3.704,0.41890639,0.12923822
3.7049999,0.43834046,-0.0065363399
3.7060001,0.41486669,-0.14167108
3.707,0.3507829,-0.26293805
3.7079999,0.25236204,-0.35846683
3.7090001,0.12923822,-0.41890639
3.71,-0.0065363464,-0.43834046
3.711,-0.14167109,-0.41486672
3.7119999,-0.26293808,-0.3507829
3.7130001,-0.35846683,-0.25236204
3.714,-0.41890639,-0.12923822
3.7149999,-0.43834046,0.0065363487
3.7160001,-0.41486672,0.14167109
3.717,-0.3507829,0.26293808
3.7179999,-0.25236204,0.35846683
3.7190001,-0.12923822,0.41890639
3.72,0.0065363422,0.43834046
3.721,0.14167108,0.41486672
3.7219999,0.26293808,0.35078293
3.723,0.35846683,0.25236204
3.724,0.41890639,0.12923822
3.7249999,0.43834046,-0.0065363389
3.7260001,0.41486672,-0.14167108
3.727,0.3507829,-0.26293805
3.7279999,0.25236204,-0.35846683
3.7290001,0.12923822,-0.41890639
3.73,-0.0065363459,-0.43834046
3.7309999,-0.14167109,-0.41486672
3.7320001,-0.26293808,-0.3507829
3.733,-0.35846683,-0.25236204
3.734,-0.41890639,-0.12923822
3.7349999,-0.43834046,0.0065363492
3.7360001,-0.41486672,0.14167109
3.737,-0.3507829,0.26293808
3.7379999,-0.25236204,0.35846683
3.7390001,-0.12923822,0.41890639
3.74,0.0065363436,0.43834046
3.7409999,0.14167108,0.41486672
3.7420001,0.26293808,0.35078293
3.743,0.35846683,0.25236204
3.744,0.41890639,0.12923822
3.7449999,0.43834046,-0.0065363385
3.7460001,0.41486672,-0.14167108
3.747,0.3507829,-0.26293805
3.7479999,0.25236204,-0.35846683
3.7490001,0.12923822,-0.41890639
3.75,-0.006536345,-0.43834046
3.7509999,-0.14167108,-0.41486672
3.7520001,-0.26293808,-0.3507829
3.753,-0.35846683,-0.25236204
3.7539999,-0.41890639,-0.12923822
3.7550001,-0.43834046,0.0065363492
3.756,-0.41486672,0.14167109
3.757,-0.3507829,0.26293808
3.7579999,-0.25236204,0.35846683
3.7590001,-0.12923822,0.41890639
3.76,0.006536345,0.43834046
3.7609999,0.14167109,0.41486672
3.7620001,0.26293808,0.35078293
3.763,0.35846686,0.25236204
3.7639999,0.41890639,0.12923822
3.7650001,0.43834046,-0.0065363385
3.766,0.41486672,-0.14167108
3.767,0.3507829,-0.26293805
3.7679999,0.25236204,-0.35846683
3.7690001,0.12923822,-0.41890639
3.77,-0.0065363441,-0.43834046
3.7709999,-0.14167108,-0.41486669
3.7720001,-0.26293808,-0.3507829
3.773,-0.35846683,-0.25236204
3.7739999,-0.41890639,-0.12923822
3.7750001,-0.43834046,0.0065363492
3.776,-0.41486672,0.14167109
3.777,-0.3507829,0.26293808
3.7780001,-0.25236204,0.35846683
3.779,-0.12923822,0.41890639
3.78,0.0065363464,0.43834046
3.7809999,0.14167109,0.41486672
3.7820001,0.26293808,0.35078293
3.783,0.35846686,0.25236204
3.7839999,0.41890639,0.12923822
3.7850001,0.43834046,-0.0065363385
3.786,0.41486672,-0.14167108
3.7869999,0.3507829,-0.26293805
3.7880001,0.25236204,-0.35846683
3.789,0.12923822,-0.41890639
3.79,-0.0065363431,-0.43834046
3.7909999,-0.14167108,-0.41486669
3.7920001,-0.26293808,-0.3507829
3.793,-0.35846683,-0.25236204
3.7939999,-0.41890639,-0.12923822
3.7950001,-0.43834046,0.0065363487
3.796,-0.41486672,0.14167109
3.7969999,-0.3507829,0.26293808
3.7980001,-0.25236204,0.35846683
3.799,-0.12923822,0.41890639
3.8,0.0065363478,0.43834046
3.8010001,0.14167109,0.41486672
3.802,0.26293808,0.35078293
3.803,0.35846686,0.25236204
3.8039999,0.41890639,0.12923822
3.8050001,0.43834046,-0.0065363389
3.806,0.41486672,-0.14167108
3.8069999,0.3507829,-0.26293805
3.8080001,0.25236204,-0.35846683
3.809,0.12923822,-0.41890639
3.8099999,-0.0065363422,-0.43834046
3.8110001,-0.14167108,-0.41486669
3.812,-0.26293805,-0.3507829
3.813,-0.35846683,-0.25236204
3.8139999,-0.41890639,-0.12923822
3.8150001,-0.43834046,0.0065363478
3.816,-0.41486672,0.14167109
3.8169999,-0.3507829,0.26293808
3.8180001,-0.25236204,0.35846683
3.819,-0.12923822,0.41890639
3.8199999,0.0065363487,0.43834046
3.8210001,0.14167109,0.41486672
3.822,0.26293808,0.3507829
3.823,0.35846686,0.25236204
3.8239999,0.41890639,0.12923822
3.825,0.43834046,-0.0065363399
3.826,0.41486672,-0.14167108
3.8269999,0.3507829,-0.26293805
3.8280001,0.25236204,-0.35846683
3.829,0.12923822,-0.41890639
3.8299999,-0.0065363413,-0.43834046
3.8310001,-0.14167108,-0.41486669
3.832,-0.26293805,-0.3507829
3.8329999,-0.35846683,-0.25236204
3.8340001,-0.41890639,-0.12923822
3.835,-0.43834046,0.0065363469
3.836,-0.41486672,0.14167109
3.8369999,-0.3507829,0.26293808
3.8380001,-0.25236204,0.35846683
3.839,-0.12923822,0.41890639
3.8399999,0.0065363492,0.43834046
3.8410001,0.14167109,0.41486672
3.842,0.26293808,0.3507829
3.8429999,0.35846686,0.25236204
3.8440001,0.41890639,0.12923822
3.845,0.43834046,-0.0065363408
3.846,0.41486672,-0.14167108
3.8469999,0.35078293,-0.26293805
3.848,0.25236204,-0.35846683
3.849,0.12923822,-0.41890639
3.8499999,-0.0065363408,-0.43834046
3.8510001,-0.14167108,-0.41486669
3.852,-0.26293805,-0.3507829
3.8529999,-0.35846683,-0.25236204
3.8540001,-0.41890639,-0.12923822
3.855,-0.43834046,0.0065363459
3.8559999,-0.41486672,0.14167109
3.8570001,-0.3507829,0.26293808
3.858,-0.25236204,0.35846683
3.859,-0.12923822,0.41890639
3.8599999,0.0065363497,0.43834046
3.8610001,0.14167109,0.41486672
3.862,0.26293808,0.3507829
3.8629999,0.35846686,0.25236204
3.8640001,0.41890639,0.12923822
3.865,0.43834046,-0.0065363417
3.8659999,0.41486672,-0.14167108
3.8670001,0.35078293,-0.26293808
3.868,0.25236204,-0.35846683
3.869,0.12923822,-0.41890639
3.8699999,-0.0065363403,-0.43834046
3.8710001,-0.14167108,-0.41486669
3.872,-0.26293805,-0.3507829
3.8729999,-0.35846683,-0.25236204
3.8740001,-0.41890639,-0.12923822
3.875,-0.43834046,0.0065363445
3.8759999,-0.41486672,0.14167109
3.8770001,-0.3507829,0.26293808
3.878,-0.25236204,0.35846683
3.8789999,-0.12923822,0.41890639
3.8800001,0.0065363501,0.43834046
3.881,0.14167109,0.41486669
3.882,0.26293808,0.3507829
3.8829999,0.35846683,0.25236204
3.8840001,0.41890639,0.12923822
3.885,0.43834046,-0.0065363431
3.8859999,0.41486672,-0.14167108
3.8870001,0.35078293,-0.26293808
3.888,0.25236204,-0.35846683
3.8889999,0.12923822,-0.41890639
3.8900001,-0.0065363399,-0.43834046
3.891,-0.14167108,-0.41486672
3.892,-0.26293805,-0.3507829
3.8929999,-0.35846683,-0.25236204
3.8940001,-0.41890639,-0.12923822
3.895,-0.43834046,0.0065363431
3.8959999,-0.41486672,0.14167108
3.8970001,-0.3507829,0.26293808
3.898,-0.25236204,0.35846683
3.8989999,-0.12923822,0.41890639
3.9000001,0.0065363497,0.43834046
3.901,0.14167109,0.41486669
3.902,0.26293808,0.3507829
3.9030001,0.35846683,0.25236204
3.904,0.41890639,0.12923822
3.905,0.43834046,-0.0065363445
3.9059999,0.41486672,-0.14167109
3.9070001,0.35078293,-0.26293808
3.908,0.25236204,-0.35846683
3.9089999,0.12923822,-0.41890639
3.9100001,-0.0065363403,-0.43834046
3.911,-0.14167108,-0.41486672
3.9119999,-0.26293805,-0.3507829
3.9130001,-0.35846683,-0.25236204
3.914,-0.41890639,-0.12923822
3.915,-0.43834046,0.0065363427
3.9159999,-0.41486672,0.14167108
3.9170001,-0.3507829,0.26293808
3.918,-0.25236204,0.35846683
3.9189999,-0.12923822,0.41890639
3.9200001,0.0065363492,0.43834046
3.921,0.14167109,0.41486669
3.9219999,0.26293808,0.3507829
3.9230001,0.35846683,0.25236204
3.924,0.41890639,0.12923822
3.925,0.43834046,-0.0065363459
3.9260001,0.41486672,-0.14167109
3.927,0.35078293,-0.26293808
3.928,0.25236204,-0.35846686
3.9289999,0.12923822,-0.41890639
3.9300001,-0.0065363408,-0.43834046
3.931,-0.14167108,-0.41486672
3.9319999,-0.26293805,-0.3507829
3.9330001,-0.35846683,-0.25236204
3.934,-0.41890639,-0.12923822
3.9349999,-0.43834046,0.0065363422
3.9360001,-0.41486672,0.14167108
3.937,-0.3507829,0.26293808
3.938,-0.25236204,0.35846683
3.9389999,-0.12923822,0.41890639
3.9400001,0.0065363487,0.43834046
3.941,0.14167109,0.41486669
3.9419999,0.26293808,0.3507829
3.9430001,0.35846683,0.25236204
3.944,0.41890639,0.12923822
3.9449999,0.43834046,-0.0065363473
3.9460001,0.41486672,-0.14167109
3.947,0.35078293,-0.26293808
3.948,0.25236204,-0.35846686
3.9489999,0.12923822,-0.41890639
3.95,-0.0065363413,-0.43834046
3.951,-0.14167108,-0.41486672
3.9519999,-0.26293805,-0.3507829
3.9530001,-0.35846683,-0.25236204
3.954,-0.41890639,-0.12923822
3.9549999,-0.43834046,0.0065363417
3.9560001,-0.41486672,0.14167108
3.957,-0.3507829,0.26293808
3.9579999,-0.25236204,0.35846683
3.9590001,-0.12923822,0.41890639
3.96,0.0065363473,0.43834046
3.961,0.14167109,0.41486669
3.9619999,0.26293808,0.3507829
3.9630001,0.35846683,0.25236204
3.964,0.41890639,0.12923822
3.9649999,0.43834046,-0.0065363487
3.9660001,0.41486672,-0.14167109
3.967,0.35078293,-0.26293808
3.9679999,0.25236204,-0.35846686
3.9690001,0.12923822,-0.41890639
3.97,-0.0065363422,-0.43834046
3.971,-0.14167108,-0.41486672
3.9719999,-0.26293805,-0.3507829
3.973,-0.35846683,-0.25236204
3.974,-0.41890639,-0.12923822
3.9749999,-0.43834046,0.0065363413
3.9760001,-0.41486672,0.14167108
3.977,-0.3507829,0.26293808
3.9779999,-0.25236204,0.35846683
3.9790001,-0.12923822,0.41890639
3.98,0.0065363464,0.43834046
3.9809999,0.14167109,0.41486669
3.9820001,0.26293808,0.3507829
3.983,0.35846683,0.25236204
3.984,0.41890639,0.1292382
3.9849999,0.43834046,-0.0065363492
3.9860001,0.41486672,-0.14167109
3.987,0.35078293,-0.26293808
3.9879999,0.25236204,-0.35846686
3.9890001,0.12923822,-0.41890639
3.99,-0.0065363431,-0.43834046
3.9909999,-0.14167108,-0.41486672
3.9920001,-0.26293808,-0.3507829
3.993,-0.35846683,-0.25236204
3.994,-0.41890639,-0.12923822
3.9949999,-0.43834046,0.0065363413
3.9960001,-0.41486672,0.14167108
3.997,-0.3507829,0.26293808
3.9979999,-0.25236204,0.35846683
3.9990001,-0.12923822,0.41890639
4,0.0065363394,0.43834049
4,0.0065363394,0.43834049
4,0.0065363534,0.43834049
4,0.0065363534,0.43834049
4.0009999,0.14160439,0.41489074
4.0019999,0.26271808,0.35094857
4.0029998,0.35811666,0.25286046
4.0040002,0.41859546,0.13026436
4.0050001,0.43838409,-0.0048756292
4.006,0.41567683,-0.13943739
4.007,0.35278195,-0.26041585
4.0079999,0.25587183,-0.35617566
4.0089998,0.13436431,-0.41756189
4.0100002,-2.9099351e-06,-0.43876261
4.0110002,-0.134312,-0.41784436
4.0120001,-0.25570822,-0.35691217
4.013,-0.35262668,-0.26188266
4.0139999,-0.41588604,-0.14189602
4.0149999,-0.43954647,-0.0084265331
4.0159998,-0.421453,0.12582147
4.0170002,-0.36341578,0.24812466
4.0180001,-0.27101409,0.34694386
4.0190001,-0.15304612,0.41300541
4.02,-0.020680396,0.44016039
4.0209999,0.11360891,0.42594311
4.0219998,0.23722029,0.37177923
4.0229998,0.33860549,0.28282818
4.0240002,0.40834203,0.16747768
4.0250001,0.43999866,0.036541261
4.026,0.43071496,-0.097763225
4.027,0.38144511,-0.22295728
4.0279999,0.29684502,-0.32746023
4.0289998,0.18481857,-0.40165487
4.0300002,0.055767335,-0.43876317
4.0310001,-0.078383751,-0.43545279
4.0320001,-0.20529261,-0.39212167
4.033,-0.31333536,-0.31283793
4.0339999,-0.3926664,-0.20494358
4.0349998,-0.43610686,-0.078362741
4.0359998,-0.43978238,0.055320397
4.0370002,-0.40345445,0.18392675
4.0380001,-0.33051845,0.29579264
4.039,-0.22767229,0.38082385
4.04,-0.10428878,0.43139872
4.0409999,0.028448222,0.44304007
4.0419998,0.15856341,0.41479781
4.0430002,0.2743721,0.34931111
4.0440001,0.3655268,0.25254774
4.0450001,0.42393488,0.13324726
4.046,0.44446665,0.002121682
4.0469999,0.42539278,-0.12911327
4.0479999,0.36851528,-0.24878748
4.0489998,0.27898329,-0.34631258
4.0500002,0.16481414,-0.41311279
4.0510001,0.036164384,-0.44336969
4.052,-0.095581077,-0.43451652
4.053,-0.21882018,-0.3874419
4.0539999,-0.32275483,-0.3063876
4.0549998,-0.39833218,-0.19855317
4.0560002,-0.43902475,-0.073445231
4.0570002,-0.44138247,0.057969019
4.0580001,-0.40531182,0.18422775
4.059,-0.3340601,0.29437479
4.0599999,-0.23390973,0.37890667
4.0609999,-0.11361277,0.43058521
4.0619998,0.016383165,0.44504663
4.0630002,0.14484785,0.42115721
4.0640001,0.26074037,0.3610875
4.0650001,0.35415572,0.27010199
4.066,0.41716501,0.1560856
4.0669999,0.44447911,0.028850524
4.0679998,0.43388036,-0.10071491
4.0689998,0.38638893,-0.22158106
4.0700002,0.30615234,-0.32351485
4.0710001,0.20007078,-0.39794126
4.072,0.077193223,-0.43865639
4.073,-0.05206228,-0.44233343
4.0739999,-0.17679612,-0.40878141
4.0749998,-0.28654671,-0.34093797
4.0760002,-0.37216434,-0.24459955
4.0770001,-0.42656708,-0.12791504
4.0780001,-0.44531649,-0.00068776822
4.079,-0.42696756,0.12645371
4.0799999,-0.37316614,0.24294539
4.0809999,-0.28848931,0.33916366
4.0819998,-0.18004416,0.40721473
4.0830002,-0.056861665,0.4415735
4.0840001,0.070862122,0.43952098
4.085,0.19261348,0.4013465
4.086,0.29842618,0.33030099
4.0869999,0.37969324,0.23230839
4.0879998,0.42985979,0.11546104
4.0890002,0.4449417,-0.010656482
4.0900002,0.42383003,-0.13575847
4.0910001,0.36835888,-0.24969839
4.092,0.28313431,-0.34328943
4.0929999,0.17514075,-0.40903971
4.0939999,0.053159531,-0.44174317
4.0949998,-0.072951563,-0.43888083
4.0960002,-0.19305797,-0.4008024
4.0970001,-0.2975623,-0.33067593
4.098,-0.37816736,-0.23421291
4.099,-0.42852777,-0.11919292
4.0999999,-0.44473976,0.0051713604
4.1009998,-0.42563224,0.12897688
4.1020002,-0.37283832,0.24242015
4.1030002,-0.29064435,0.33657143
4.1040001,-0.18563125,0.40407234
4.105,-0.066138618,0.43970272
4.1059999,0.058403846,0.44077384
4.1069999,0.17822376,0.40731937
4.1079998,0.28397268,0.34207144
4.1090002,0.36745214,0.25022647
4.1100001,0.42224267,0.13902131
4.1110001,0.44418839,0.017155284
4.112,0.43170142,-0.1058953
4.1129999,0.38586435,-0.22061601
4.1139998,0.31032574,-0.31818849
4.1149998,0.21099928,-0.39116371
4.1160002,0.095591627,-0.43402338
4.1170001,-0.027002128,-0.44358739
4.118,-0.14738792,-0.41923869
4.119,-0.25639328,-0.36295003
4.1199999,-0.34576359,-0.27911338
4.1209998,-0.4087818,-0.17418733
4.1220002,-0.44076514,-0.056191374
4.1230001,-0.43940303,0.065912731
4.1240001,-0.4049125,0.18290432
4.125,-0.34000194,0.28599983
4.1259999,-0.24964786,0.36750883
4.1269999,-0.1407041,0.42140141
4.1279998,-0.021374557,0.44374579
4.1290002,0.09940926,0.43298474
4.1300001,0.2126587,0.39003259
4.131,0.30999562,0.31818759
4.132,0.38426816,0.22286865
4.1329999,0.4300693,0.11119793
4.1339998,0.44412172,-0.0085379453
4.1350002,0.42550176,-0.12750669
4.1360002,0.37568831,-0.23698302
4.1370001,0.29843539,-0.32898661
4.138,0.19947946,-0.39685929
4.1389999,0.086105496,-0.43573949
4.1399999,-0.033395305,-0.44290149
4.1409998,-0.1503351,-0.41793475
4.1420002,-0.25626126,-0.36275807
4.1430001,-0.3435654,-0.28146029
4.1440001,-0.40602466,-0.17998706
4.145,-0.43923742,-0.065699875
4.1459999,-0.44092494,0.053163443
4.1469998,-0.41107652,0.16808592
4.1479998,-0.35193208,0.27088112
4.1490002,-0.26780424,0.35427356
4.1500001,-0.16475563,0.41240856
4.151,-0.05015409,0.44125542
4.152,0.067858674,0.43887761
4.1529999,0.1809478,0.4055523
4.1539998,0.28117365,0.34373325
4.1550002,0.36154625,0.25786003
4.1560001,0.41650704,0.15403102
4.1570001,0.44230562,0.039563484
4.158,0.43724698,-0.077526443
4.1589999,0.40179199,-0.18908758
4.1599998,0.33850771,-0.28740031
4.1609998,0.25187245,-0.36570743
4.1620002,0.14795089,-0.4186734
4.1630001,0.033962578,-0.4427399
4.164,-0.082223766,-0.43635592
4.165,-0.19263525,-0.40006745
4.1659999,-0.28974128,-0.33646303
4.1669998,-0.36696404,-0.2499799
4.1680002,-0.41911843,-0.14658628
4.1690001,-0.44275257,-0.033363421
4.1700001,-0.43636784,0.081983522
4.171,-0.40050346,0.19165193
4.1719999,-0.3376832,0.28826872
4.1729999,-0.25222898,0.36538273
4.1739998,-0.14995594,0.41789043
4.1750002,-0.037770178,0.44236615
4.1760001,0.076801717,0.43727681
4.177,0.18611938,0.40306833
4.178,0.28293762,0.34211934
4.1789999,0.3608838,0.25856721
4.1799998,0.41487193,0.15801923
4.1810002,0.4414275,0.047170192
4.1820002,0.43890283,-0.066647433
4.1830001,0.4075698,-0.17595075
4.184,0.34958553,-0.27359802
4.1849999,0.26883554,-0.3532525
4.1859999,0.17066583,-0.40978879
4.1869998,0.061522551,-0.4396162
4.1880002,-0.051475737,-0.44089839
4.1890001,-0.16100444,-0.41365722
4.1900001,-0.26000768,-0.35975569
4.191,-0.34215063,-0.28276241
4.1919999,-0.40222028,-0.18770696
4.1929998,-0.43644997,-0.080745645
4.1939998,-0.44274777,0.031242168
4.1950002,-0.42081594,0.14109884
4.1960001,-0.37215379,0.2418465
4.197,-0.29994747,0.32712829
4.198,-0.20885338,0.39160529
4.1989999,-0.10469192,0.43128544
4.1999998,0.0059298808,0.44376281
4.2010002,0.11604012,0.42835531
4.2020001,0.21874216,0.38613248
4.2030001,0.30764544,0.31983364
4.204,0.37725955,0.23368204
4.2049999,0.4233281,0.13310947
4.2059999,0.44308195,0.024408456
4.2069998,0.43539813,-0.085664615
4.2080002,0.40085435,-0.1903111
4.2090001,0.34167856,-0.2831091
4.21,0.26159778,-0.35840473
4.211,0.16559663,-0.41165212
4.2119999,0.059601102,-0.43968141
4.2129998,-0.04989085,-0.44088009
4.2140002,-0.15620962,-0.41527709
4.2150002,-0.25292021,-0.3645272
4.2160001,-0.33420965,-0.29179582
4.217,-0.39523247,-0.20155489
4.2179999,-0.43239367,-0.099301912
4.2189999,-0.44355401,0.0087791886
4.2199998,-0.42814496,0.11619487
4.2210002,-0.38718861,0.21653271
4.2220001,-0.32322282,0.30384281
4.223,-0.24013685,0.3729876
4.224,-0.14292845,0.41993922
4.2249999,-0.037398405,0.44200775
4.2259998,0.070198908,0.43798807
4.2270002,0.17352758,0.40821752
4.2280002,0.26654294,0.35454217
