"time","junction.medium.T","junction.medium.p"
0,292.65336661516039,499669.72481983143
0.000202,292.64773064342859,499662.29657522775
0.00040400000000000001,292.64203173646041,499654.79142166086
0.00060599999999999998,292.63634016140759,499647.17524237983
0.00080800000000000002,292.63064894362913,499639.55365303729
0.00101,292.62496678309469,499631.79387498728
0.001212,292.61928557332067,499624.01959094044
0.0014140000000000001,292.61361292169465,499616.11520632409
0.001616,292.60794169809094,499608.189112978
0.001818,292.6022760487291,499600.17783187202
0.0020200000000000001,292.59661607821505,499592.07976437634
0.002222,292.59096093114266,499583.90798314329
0.0024239999999999999,292.5853106075121,499575.66248817276
0.0026259999999999999,292.57966499378836,499567.34506078588
0.0028280000000000002,292.574024101085,499558.9555266159
0.0030300000000000001,292.56838796559941,499550.49331773794
0.0032320000000000001,292.56275658733165,499541.95843415213
0.003434,292.55712996628176,499533.35087585839
0.0036359999999999999,292.55150810244959,499524.6706428568
0.0038380000000000003,292.54589099583529,499515.91773514723
0.0040400000000000002,292.54027864643871,499507.09215272981
0.0042420000000000001,292.53467067418177,499498.19795396389
0.004444,292.52906698235489,499489.23617148557
0.004646,292.52346788029098,499480.20350233041
0.0048479999999999999,292.51787336799015,499471.09994649852
0.0050499999999999998,292.51228344545228,499461.92550398962
0.0052519999999999997,292.5066981126775,499452.680174804
0.0054540000000000005,292.50111736966585,499443.36395894154
0.0056560000000000004,292.49554121641711,499433.97685640212
0.0058580000000000004,292.48996965293151,499424.51886718598
0.0060600000000000003,292.48440267920887,499414.98999129294
0.0062620000000000002,292.47884029524937,499405.39022872318
0.0064640000000000001,292.47328250105289,499395.71957947651
0.0066660000000000001,292.46772929661938,499385.9780435529
0.006868,292.46218068194895,499376.16562095261
0.0070699999999999999,292.4566366570416,499366.28231167537
0.0072719999999999998,292.45109722189727,499356.32811572129
0.0074739999999999997,292.44556213424192,499346.30577471573
0.0076760000000000005,292.44002998849487,499336.23119451839
0.0078779999999999996,292.43450221842897,499326.08815024135
0.0080800000000000004,292.42897882404424,499315.87664188468
0.0082819999999999994,292.42345980534066,499305.59666944819
0.0084840000000000002,292.41794516231829,499295.24823293212
0.008686000000000001,292.41243489497703,499284.83133233641
0.0088880000000000001,292.40692900331692,499274.34596766095
0.0090900000000000009,292.40142748733808,499263.79213890585
0.0092919999999999999,292.39593034704035,499253.16984607105
0.0094940000000000007,292.39043758242383,499242.47908915661
0.0096959999999999998,292.38494919348847,499231.71986816247
0.0098980000000000005,292.37946518023426,499220.89218308858
0.0101,292.37398554266127,499209.99603393517
0.010302,292.36851028076939,499199.031420702
0.010503999999999999,292.36303939455871,499187.99834338913
0.010706,292.3575728840292,499176.89680199669
0.010908000000000001,292.35210918832189,499165.74442317366
0.01111,292.34664914426185,499154.5317567254
0.011312000000000001,292.34119323396743,499143.25335813005
0.011514,292.33574145743853,499131.90922738775
0.011716000000000001,292.3302938146752,499120.4993644983
0.011918,292.3248503056775,499109.02376946184
0.012120000000000001,292.31941093044526,499097.4824422783
0.012322,292.31397568897864,499085.87538294762
0.012524,292.30854458127772,499074.20259147004
0.012725999999999999,292.30311760734219,499062.46406784531
0.012928,292.29769476717229,499050.65981207357
0.013130000000000001,292.29227606076802,499038.78982415481
0.013332,292.2868614881292,499026.85410408897
0.013534000000000001,292.28145104925602,499014.85265187605
0.013736,292.27604474414841,499002.78546751605
0.013938000000000001,292.27064257280637,498990.65255100903
0.01414,292.26524382364158,498978.4619026006
0.014342000000000001,292.25984783382273,498966.22097437212
0.014544,292.25445574755111,498953.91690229508
0.014746,292.24906756482682,498941.54968636954
0.014947999999999999,292.24368328564975,498929.11932659551
0.01515,292.23830291002002,498916.6258229728
0.015352000000000001,292.23292643793746,498904.06917550159
0.015554,292.22755386940224,498891.44938418182
0.015755999999999999,292.2221852044143,498878.76644901343
0.015958,292.21682044297359,498866.02036999649
0.016160000000000001,292.21145958508015,498853.21114713105
0.016362000000000002,292.20610263073399,498840.33878041711
0.016563999999999999,292.20074957993512,498827.40326985449
0.016766,292.19540043268353,498814.40461544343
0.016968,292.19005518897927,498801.3428171837
0.017170000000000001,292.18471384882224,498788.21787507547
0.017372000000000002,292.17937641221249,498775.02978911874
0.017573999999999999,292.17404160610818,498761.79278729163
0.017776,292.16871045607763,498748.49540747073
0.017978000000000001,292.16338296662241,498735.1375993432
0.018180000000000002,292.15805912451543,498721.71951074211
0.018381999999999999,292.15273891652919,498708.24128950044
0.018584,292.14742232943655,498694.70308345061
0.018786000000000001,292.14210935001023,498681.1050404259
0.018988000000000001,292.13679996502293,498667.44730825908
0.019189999999999999,292.1314941612473,498653.73003478284
0.019392,292.12619192545617,498639.95336783049
0.019594,292.12089324442229,498626.1174552344
0.019796000000000001,292.11559810491821,498612.22244482778
0.019998000000000002,292.11030649371679,498598.26848444325
0.020199999999999999,292.10501839759064,498584.255721914
0.020402,292.09973380331269,498570.18430507265
0.020604000000000001,292.09445269765541,498556.0543817521
0.020806000000000002,292.08917506739175,498541.86609978537
0.021007999999999999,292.08390089929424,498527.61960700515
0.02121,292.07863018013569,498513.31505124434
0.021412,292.07336289668888,498498.95258033613
0.021614000000000001,292.06809903572645,498484.53234211297
0.021816000000000002,292.06283858402116,498470.05448440782
0.022017999999999999,292.05758152834562,498455.51915505377
0.02222,292.0523278554727,498440.92650188348
0.022422000000000001,292.0470775521751,498426.27667273005
0.022624000000000002,292.04183060522547,498411.56981542608
0.022825999999999999,292.03658700139658,498396.80607780447
0.023028,292.03134672746108,498381.98560769833
0.023230000000000001,292.02610977019185,498367.10855294031
0.023432000000000001,292.02087611636148,498352.17506136338
0.023633999999999999,292.01564575274273,498337.18528080056
0.023836,292.01041866610831,498322.13935908448
0.024038,292.00519497124969,498307.03611774638
0.024240000000000001,291.99997502560046,498291.87186449213
0.024442000000000002,291.99475837925485,498276.65127123834
0.024643999999999999,291.98954502115924,498261.37446329807
0.024846,291.98433494026011,498246.04156598449
0.025048000000000001,291.97912812550373,498230.65270461066
0.025250000000000002,291.97392456583663,498215.20800448977
0.025451999999999999,291.96872425020507,498199.707590935
0.025654,291.96352716755564,498184.15158925945
0.025856000000000001,291.9583333068345,498168.54012477619
0.026058000000000001,291.95314265698812,498152.87332279858
0.026260000000000002,291.947955206963,498137.15130863967
0.026461999999999999,291.94277094570549,498121.37420761253
0.026664,291.93758986216187,498105.54214503046
0.026866000000000001,291.93241194527877,498089.65524620638
0.027068000000000002,291.92723718400225,498073.71363645367
0.027269999999999999,291.92206556727899,498057.71744108549
0.027472,291.91689708405534,498041.6667854148
0.027674000000000001,291.91173172327763,498025.56179475487
0.027876000000000001,291.9065694738922,498009.40259441873
0.028078000000000002,291.90141032484559,497993.18930971966
0.02828,291.89625426508405,497976.92206597095
0.028482,291.89110128355401,497960.60098848544
0.028684000000000001,291.88595136920196,497944.22620257625
0.028886000000000002,291.88080451097426,497927.79783355689
0.029087999999999999,291.8756606978173,497911.31600674021
0.02929,291.87051991867742,497894.78084743948
0.029492000000000001,291.86538216250096,497878.1924809679
0.029694000000000002,291.86024741823451,497861.55103263841
0.029895999999999999,291.85511567482433,497844.85662776447
0.030098,291.8499869212169,497828.10939165892
0.030300000000000001,291.84486114635848,497811.3094496351
0.030502000000000001,291.83973833919561,497794.45692700613
0.030704000000000002,291.8346186344429,497777.55016241508
0.030905999999999999,291.82950207566699,497760.58861169935
0.031108,291.82438848183489,497743.57448359561
0.031309999999999998,291.81927784278179,497726.50789252389
0.031511999999999998,291.81417014834267,497709.38895290444
0.031713999999999999,291.80906538835285,497692.21777915751
0.031916,291.80396355264713,497674.99448570341
0.032118000000000001,291.79886463106084,497657.71918696241
0.032320000000000002,291.79376861342905,497640.39199735457
0.032522000000000002,291.78867548958686,497623.01303130033
0.032724000000000003,291.78358524936937,497605.58240321977
0.032926000000000004,291.7784978826117,497588.10022753332
0.033127999999999998,291.77341337914885,497570.56661866105
0.033329999999999999,291.76833172881624,497552.98169102333
0.033531999999999999,291.76325292144861,497535.34555904038
0.033734,291.75817694688129,497517.65833713231
0.033936000000000001,291.75310379494931,497499.92013971962
0.034138000000000002,291.74803345548781,497482.13108122244
0.034340000000000002,291.74296591833195,497464.29127606086
0.034542000000000003,291.73790117331669,497446.40083865536
0.034744000000000004,291.73283921027723,497428.45988342614
0.034945999999999998,291.72778001904879,497410.46852479328
0.035147999999999999,291.72272358946634,497392.4268771772
0.035349999999999999,291.71766991136502,497374.33505499811
0.035552,291.71261897457987,497356.19317267626
0.035754000000000001,291.70757076894614,497338.00134463178
0.035956000000000002,291.70252528429887,497319.75968528504
0.036158000000000003,291.69748251047315,497301.4683090563
0.036360000000000003,291.69244243730412,497283.12733036571
0.036561999999999997,291.68740505462688,497264.73686363362
