"time","Spherical1.phi[1]","Spherical1.phi[2]","Spherical1.phi[3]","Spherical1.phi_d[1]","Spherical1.phi_d[2]","Spherical1.phi_d[3]","Spherical2.phi[1]","Spherical2.phi[2]","Spherical2.phi[3]","Spherical2.phi_d[1]","Spherical2.phi_d[2]","Spherical2.phi_d[3]","Spherical3.Q[1]","Spherical3.Q[2]","Spherical3.Q[3]","Spherical3.Q[4]","Spherical3.w_rel[1]","Spherical3.w_rel[2]","Spherical3.w_rel[3]","Spherical4.Q[1]","Spherical4.Q[2]","Spherical4.Q[3]","Spherical4.Q[4]","Spherical4.w_rel[1]","Spherical4.w_rel[2]","Spherical4.w_rel[3]","boxBody5.body.Q[1]","boxBody5.body.Q[2]","boxBody5.body.Q[3]","boxBody5.body.Q[4]","boxBody5.body.w_a[1]","boxBody5.body.w_a[2]","boxBody5.body.w_a[3]","boxBody6.body.Q[1]","boxBody6.body.Q[2]","boxBody6.body.Q[3]","boxBody6.body.Q[4]","boxBody6.body.w_a[1]","boxBody6.body.w_a[2]","boxBody6.body.w_a[3]"
0,0,0,0,0.05235987755982989,0.034906585039886591,0.017453292519943299,0,0,0,0,0,0,0,0,0,1,0.05235987755982989,0.034906585039886591,0.017453292519943299,0,0,0,1,0,0,0,0,0,0,1,0.05235987755982989,0.034906585039886591,0.017453292519943299,0,0,0,1,0.05235987755982989,0.034906585039886591,0.017453292519943299
0.00059999999999999995,2.8945987009037274e-05,2.1128272067437886e-05,7.1785442820846435e-06,0.04412677353989531,0.035520924338552327,0.006475227806116232,2.2941487728975734e-06,-3.1591943104587301e-07,3.9509656056454387e-06,0.0076470813806534003,-0.0010530422970708294,0.013169808330723108,1.4473026492948331e-05,1.056409076990784e-05,3.5894216469178663e-06,0.99999999983302379,0.044127027945199383,0.035520599898142699,0.0064761597004359796,1.1470736962378111e-06,-1.5796472787071232e-07,1.9754824020011014e-06,0.99999999999737832,0.007647076042955195,-0.0010530810597790406,0.013169805231003131,1.4473026492947937e-05,1.0564090769906961e-05,3.5894216469173344e-06,0.99999999983302379,0.044127027945196497,0.035520599898136274,0.0064761597004320531,1.5620127618632661e-05,1.0406095153791251e-05,5.5648856513134992e-06,0.99999999980837839,0.05177424607890671,0.03446736142919414,0.019645869838897698
0.0011999999999999999,5.2952259559385023e-05,4.2624789434934195e-05,7.7704594147283839e-06,0.035893987298924415,0.036134489398330853,-0.0045023861424984581,9.1761959527915413e-06,-1.2633468256880783e-06,1.5803547509708738e-05,0.015293384456323318,-0.0021054440546385686,0.026339003742484178,2.6476171692242263e-05,2.1312325599910842e-05,3.8857657720858147e-06,0.99999999941484896,0.035894263477500098,0.036134149110834977,-0.0045008595898297218,4.5880869391579322e-06,-6.3175359747706637e-07,7.9017673438740695e-06,0.99999999995805622,0.015293341776562509,-0.0021057541208950041,0.026338978952150812,2.6476171692229524e-05,2.1312325599881945e-05,3.8857657720687885e-06,0.99999999941484896,0.035894263477453392,0.036134149110729416,-0.004500859589892164,3.1064476665208097e-05,2.068033465595964e-05,1.1787387532216323e-05,0.99999999923418981,0.05118816823979918,0.03402780304986338,0.021837745143745958
0.0018,7.2018979165408315e-05,6.4489165973324818e-05,1.7759731985522314e-06,0.027661478161518125,0.036747399492279148,-0.015479610188771822,2.0645848548419087e-05,-2.8417679965986702e-06,3.5557587181164672e-05,0.022939251418124185,-0.0031568468945260735,0.039508024097338952,3.6009414931328385e-05,3.2244602398682577e-05,8.8907633223010074e-07,0.99999999883140855,0.027661532099448327,0.036747198915807411,-0.015477834760565478,1.0322879205890336e-05,-1.4212114666862692e-06,1.7778767410453175e-05,0.99999999978766685,0.022939115956201721,-0.0031578312902887026,0.039507945403768022,3.6009414931267155e-05,3.224460239854302e-05,8.8907633214839721e-07,0.99999999883140855,0.02766153209925731,0.036747198915371634,-0.015477834760820321,4.6332983840440685e-05,3.0822655107484099e-05,1.8667384423335696e-05,0.99999999827737363,0.050601904823138665,0.033588105487368285,0.024029280033815166
0.0023999999999999998,8.6146299443292859e-05,8.6721054793518191e-05,-1.0804700757739664e-05,0.019429198660018368,0.037359793629081643,-0.026456515322325177,3.67030608377824e-05,-5.0502729355773981e-06,6.3213278153047585e-05,0.030585081121543112,-0.0042068329580498649,0.052677379816470055,4.3072709858427875e-05,4.3360787496084589e-05,-5.4006251084329419e-06,0.99999999811770857,0.019428773106769825,0.037359709933595671,-0.026454846750803541,1.8351401153668268e-05,-2.5260760385215753e-06,3.1606563977872252e-05,0.99999999932893502,0.03058477022143043,-0.0042090934802686076,0.052677199169275893,4.3072709858242889e-05,4.3360787495657393e-05,-5.4006251086796775e-06,0.99999999811770857,0.019428773106312656,0.037359709932535304,-0.026454846751413259,6.1425688332129348e-05,4.0833067332900764e-05,2.6204891549624144e-05,0.9999999969364245,0.050015759858615436,0.033148496763975861,0.026220896046877329
0.0029999999999999996,9.5334272699800301e-05,0.0001093203457523927,-2.9971490968791953e-05,0.011197128921378856,0.037971729946895474,-0.037433131254034545,5.7347914046525723e-05,-7.8883757716468223e-06,9.8770829824594108e-05,0.038231040395359711,-0.0052552273807336862,0.065847284417571469,4.7666029439587277e-05,5.4660820015071669e-05,-1.4983339716311275e-05,0.99999999725782196,0.011195961096782734,0.037971665679492568,-0.037431929430786388,2.8673678898716874e-05,-3.9462100131143005e-06,4.9385253317960632e-05,0.99999999836167219,0.038230460061753124,-0.0052594490135066882,0.065846947157095034,4.766602943918493e-05,5.4660820014133766e-05,-1.4983339716847884e-05,0.99999999725782196,0.01119596109593112,0.037971665677491558,-0.037431929431922036,7.6342644792880366e-05,5.0711604550310823e-05,3.4399968316038504e-05,0.999999995208388,0.049429860546963814,0.032709072280236937,0.028412769520570865
0.0035999999999999999,9.9583052161858937e-05,0.00013228671594638224,-5.5724187986730664e-05,0.0029652108465316605,0.038583378414797358,-0.048409544844230844,8.2580643067338717e-05,-1.1354658742677645e-05,0.00014223085108795586,0.045877616969393846,-0.006301518942293507,0.079018362126532793,4.9789294836136957e-05,6.6144522106825691e-05,-2.7859070640273791e-05,0.99999999618490021,0.0029630218041541414,0.038583017960215446,-0.048409181820957908,4.1289787593790611e-05,-5.6812126969474718e-06,7.1115115288906757e-05,0.99999999660275884,0.045876640055096327,-0.0063086298691051182,0.079017794270283659,4.9789294835370013e-05,6.6144522105019411e-05,-2.7859070641296566e-05,0.99999999618490021,0.0029630218027609052,0.038583017956894235,-0.048409181822815721,9.1084012020339243e-05,6.0458363138261123e-05,4.3252787034989079e-05,0.9999999930888428,0.048844578763145276,0.032270110942372893,0.030605415983647317
0.0041999999999999997,9.8892701876952149e-05,0.0001556200712650044,-8.8062710660831762e-05,-0.0052665989124902803,0.039194865587788535,-0.059385820859186464,0.00011240184308548853,-1.5447624976148094e-05,0.00019359433340028294,0.053525174048383216,-0.0073453264602151317,0.092191077919745346,4.9442415298072345e-05,7.7811740500845176e-05,-4.402786289167948e-05,0.99999999478116397,-0.0052701001355039568,0.039193730816634367,-0.059386677740502103,5.6199979055400156e-05,-7.7306700796938876e-06,9.6796618989732503e-05,0.99999999370610682,0.053523648943675228,-0.0073564362498185557,0.09219019117103476,4.9442415296748561e-05,7.7811740497691449e-05,-4.4027862893444744e-05,0.99999999478116397,-0.0052701001375888958,0.039193730811588563,-0.059386677743282192,0.00010565006857182752,7.0073535063902085e-05,5.2763698179479775e-05,0.99999999057187738,0.048260191621893142,0.031831820586433794,0.032799219445503631
0.0047999999999999996,9.3263251181020608e-05,0.00017932037516637359,-0.0001269870228502836,-0.013498323311125002,0.03980625845441662,-0.070361993593020825,0.0001468118673007801,-2.0166441894445819e-05,0.00025286185045694066,0.061173903888570316,-0.0083864480567588696,0.10536567794534267,4.6625339866505912e-05,8.9662392159916895e-05,-6.3489744179043124e-05,0.99999999287789276,-0.01350343403904683,0.039803785200671807,-0.070364456278559695,7.3404404380826314e-05,-1.0094352474528982e-05,0.00012643003642740614,0.99999998926267164,0.061171666076333571,-0.0084027623570302242,0.10536437644421429,4.6625339864411667e-05,8.9662392154878323e-05,-6.3489744181835324e-05,0.99999999287789276,-0.013503434041970169,0.039803785193497573,-0.070364456282457202,0.00012004097648270952,7.955723287494918e-05,6.2932907448409465e-05,0.99999998765012987,0.047676845846654513,0.031394311255003346,0.03499438318983928
0.0053999999999999994,8.2694721590557412e-05,0.00020338769655512949,-0.00017249711303939029,-0.021730024081174998,0.040417736835139523,-0.081338155223430339,0.00018581214363855495,-2.5508369988980714e-05,0.00032003555675590904,0.068824322626274317,-0.0094243409409789248,0.11854282320382713,4.1337895103233613e-05,0.00010169623031624388,-8.6244837633935097e-05,0.99999999025544151,-0.021737058702982613,0.040413129862549441,-0.081342622497144218,9.2903692875318224e-05,-1.2771511094425012e-05,0.00016001639555884449,0.99999998280027258,0.06882117328776978,-0.0094473238341462908,0.11854099090213531,4.1337895100105101e-05,0.00010169623030863804,-8.6244837638103122e-05,0.99999999025544151,-0.021737058706851747,0.040413129852922211,-0.081342622502298553,0.00013425735389078905,8.8909896019193682e-05,7.3761220719981518e-05,0.99999998431463766,0.047094935638128339,0.030957878598593992,0.037191453099702815
