"time","dLATRAM.dataOut[1]","dLATRAM.dataOut[2]"
16.719999999999999,2,2
16.800000000000001,2,2
16.879999999999999,2,2
16.960000000000001,2,2
17.039999999999999,2,2
17.120000000000001,2,2
17.199999999999999,2,2
17.280000000000001,2,2
17.359999999999999,2,2
17.440000000000001,2,2
17.52,2,2
17.600000000000001,2,2
17.68,2,2
17.760000000000002,2,2
17.84,2,2
17.920000000000002,2,2
18,2,2
18.080000000000002,2,2
18.16,2,2
18.240000000000002,2,2
18.32,2,2
18.400000000000002,2,2
18.48,2,2
18.559999999999999,2,2
18.640000000000001,2,2
18.719999999999999,2,2
18.800000000000001,2,2
18.879999999999999,2,2
18.960000000000001,2,2
19.039999999999999,2,2
19.120000000000001,2,2
19.199999999999999,2,2
19.280000000000001,2,2
19.359999999999999,2,2
19.440000000000001,2,2
19.52,2,2
19.600000000000001,2,2
19.68,2,2
19.760000000000002,2,2
19.84,2,2
19.920000000000002,2,2
20,2,2
20,2,2
20.080000000000002,2,2
20.16,2,2
20.240000000000002,2,2
20.32,2,2
20.400000000000002,2,2
20.48,2,2
20.559999999999999,2,2
20.640000000000001,2,2
20.719999999999999,2,2
20.800000000000001,2,2
20.879999999999999,2,2
20.960000000000001,2,2
21.039999999999999,2,2
21.120000000000001,2,2
21.199999999999999,2,2
21.280000000000001,2,2
21.359999999999999,2,2
21.440000000000001,2,2
21.52,2,2
21.600000000000001,2,2
21.68,2,2
21.760000000000002,2,2
21.84,2,2
21.920000000000002,2,2
22,2,2
22.080000000000002,2,2
22.16,2,2
22.240000000000002,2,2
22.32,2,2
22.400000000000002,2,2
22.48,2,2
22.559999999999999,2,2
22.640000000000001,2,2
22.719999999999999,2,2
22.800000000000001,2,2
22.879999999999999,2,2
22.960000000000001,2,2
23.039999999999999,2,2
23.120000000000001,2,2
23.199999999999999,2,2
23.280000000000001,2,2
23.359999999999999,2,2
23.440000000000001,2,2
23.52,2,2
23.600000000000001,2,2
23.68,2,2
23.760000000000002,2,2
23.84,2,2
23.920000000000002,2,2
24,2,2
24.080000000000002,2,2
24.16,2,2
24.240000000000002,2,2
24.32,2,2
24.400000000000002,2,2
24.48,2,2
24.560000000000002,2,2
24.640000000000001,2,2
24.719999999999999,2,2
24.800000000000001,2,2
24.879999999999999,2,2
24.960000000000001,2,2
25,2,2
25,2,2
25.039999999999999,2,2
25.120000000000001,2,2
25.199999999999999,2,2
25.280000000000001,2,2
25.359999999999999,2,2
25.440000000000001,2,2
25.52,2,2
25.600000000000001,2,2
25.68,2,2
25.760000000000002,2,2
25.84,2,2
25.920000000000002,2,2
26,2,2
26.080000000000002,2,2
26.16,2,2
26.240000000000002,2,2
26.32,2,2
26.400000000000002,2,2
26.48,2,2
26.560000000000002,2,2
26.640000000000001,2,2
26.719999999999999,2,2
26.800000000000001,2,2
26.879999999999999,2,2
26.960000000000001,2,2
27.039999999999999,2,2
27.120000000000001,2,2
27.199999999999999,2,2
27.280000000000001,2,2
27.359999999999999,2,2
27.440000000000001,2,2
27.52,2,2
27.600000000000001,2,2
27.68,2,2
27.760000000000002,2,2
27.84,2,2
27.920000000000002,2,2
28,2,2
28.080000000000002,2,2
28.16,2,2
28.240000000000002,2,2
28.32,2,2
28.400000000000002,2,2
28.48,2,2
28.560000000000002,2,2
28.640000000000001,2,2
28.719999999999999,2,2
28.800000000000001,2,2
28.879999999999999,2,2
28.960000000000001,2,2
29.039999999999999,2,2
29.120000000000001,2,2
29.199999999999999,2,2
29.280000000000001,2,2
29.359999999999999,2,2
29.440000000000001,2,2
29.52,2,2
29.600000000000001,2,2
29.68,2,2
29.760000000000002,2,2
29.84,2,2
29.920000000000002,2,2
30,2,2
30,2,2
30.080000000000002,2,2
30.16,2,2
30.240000000000002,2,2
30.32,2,2
30.400000000000002,2,2
30.48,2,2
30.560000000000002,2,2
30.640000000000001,2,2
30.719999999999999,2,2
30.800000000000001,2,2
30.879999999999999,2,2
30.960000000000001,2,2
31.039999999999999,2,2
31.120000000000001,2,2
31.199999999999999,2,2
31.280000000000001,2,2
31.359999999999999,2,2
31.440000000000001,2,2
31.52,2,2
31.600000000000001,2,2
31.68,2,2
31.760000000000002,2,2
31.84,2,2
31.920000000000002,2,2
32,2,2
32.079999999999998,2,2
32.160000000000004,2,2
32.240000000000002,2,2
32.32,2,2
32.399999999999999,2,2
32.480000000000004,2,2
32.560000000000002,2,2
32.640000000000001,2,2
32.719999999999999,2,2
32.799999999999997,2,2
32.880000000000003,2,2
32.960000000000001,2,2
33.039999999999999,2,2
33.119999999999997,2,2
33.200000000000003,2,2
33.280000000000001,2,2
33.359999999999999,2,2
33.439999999999998,2,2
33.520000000000003,2,2
33.600000000000001,2,2
33.68,2,2
33.759999999999998,2,2
33.840000000000003,2,2
33.920000000000002,2,2
34,2,2
34.079999999999998,2,2
34.160000000000004,2,2
34.240000000000002,2,2
34.32,2,2
34.399999999999999,2,2
34.480000000000004,2,2
34.560000000000002,2,2
34.640000000000001,2,2
34.719999999999999,2,2
34.800000000000004,2,2
34.880000000000003,2,2
34.960000000000001,2,2
35,2,2
35,2,2
35.039999999999999,2,2
35.119999999999997,2,2
35.200000000000003,2,2
35.280000000000001,2,2
35.359999999999999,2,2
35.439999999999998,2,2
35.520000000000003,2,2
35.600000000000001,2,2
35.68,2,2
35.759999999999998,2,2
35.840000000000003,2,2
35.920000000000002,2,2
36,2,2
36.079999999999998,2,2
36.160000000000004,2,2
36.240000000000002,2,2
36.32,2,2
36.399999999999999,2,2
36.480000000000004,2,2
36.560000000000002,2,2
36.640000000000001,2,2
36.719999999999999,2,2
36.800000000000004,2,2
36.880000000000003,2,2
36.960000000000001,2,2
37.039999999999999,2,2
37.119999999999997,2,2
37.200000000000003,2,2
37.280000000000001,2,2
37.359999999999999,2,2
37.439999999999998,2,2
37.520000000000003,2,2
37.600000000000001,2,2
37.68,2,2
37.759999999999998,2,2
37.840000000000003,2,2
37.920000000000002,2,2
38,2,2
38.079999999999998,2,2
38.160000000000004,2,2
38.240000000000002,2,2
38.32,2,2
38.399999999999999,2,2
38.480000000000004,2,2
38.560000000000002,2,2
38.640000000000001,2,2
38.719999999999999,2,2
38.800000000000004,2,2
38.880000000000003,2,2
38.960000000000001,2,2
39.039999999999999,2,2
39.119999999999997,2,2
39.200000000000003,2,2
39.280000000000001,2,2
39.359999999999999,2,2
39.439999999999998,2,2
39.520000000000003,2,2
39.600000000000001,2,2
39.68,2,2
39.759999999999998,2,2
39.840000000000003,2,2
39.920000000000002,2,2
40,2,2
40,2,2
40.079999999999998,2,2
40.160000000000004,2,2
40.240000000000002,2,2
40.32,2,2
40.399999999999999,2,2
40.480000000000004,2,2
40.560000000000002,2,2
40.640000000000001,2,2
40.719999999999999,2,2
40.800000000000004,2,2
40.880000000000003,2,2
40.960000000000001,2,2
41.039999999999999,2,2
41.119999999999997,2,2
41.200000000000003,2,2
41.280000000000001,2,2
41.359999999999999,2,2
41.439999999999998,2,2
41.520000000000003,2,2
41.600000000000001,2,2
41.68,2,2
41.759999999999998,2,2
41.840000000000003,2,2
41.920000000000002,2,2
42,2,2
42.079999999999998,2,2
42.160000000000004,2,2
42.240000000000002,2,2
42.32,2,2
42.399999999999999,2,2
42.480000000000004,2,2
42.560000000000002,2,2
42.640000000000001,2,2
42.719999999999999,2,2
42.800000000000004,2,2
42.880000000000003,2,2
42.960000000000001,2,2
43.039999999999999,2,2
43.119999999999997,2,2
43.200000000000003,2,2
43.280000000000001,2,2
43.359999999999999,2,2
43.439999999999998,2,2
43.520000000000003,2,2
43.600000000000001,2,2
43.68,2,2
43.759999999999998,2,2
43.840000000000003,2,2
43.920000000000002,2,2
44,2,2
44.079999999999998,2,2
44.160000000000004,2,2
44.240000000000002,2,2
44.32,2,2
44.399999999999999,2,2
44.480000000000004,2,2
44.560000000000002,2,2
44.640000000000001,2,2
44.719999999999999,2,2
44.800000000000004,2,2
44.880000000000003,2,2
44.960000000000001,2,2
45,2,2
45,2,2
45.039999999999999,2,2
45.119999999999997,2,2
45.200000000000003,2,2
45.280000000000001,2,2
45.359999999999999,2,2
45.439999999999998,2,2
45.520000000000003,2,2
45.600000000000001,2,2
45.68,2,2
45.759999999999998,2,2
45.840000000000003,2,2
45.920000000000002,2,2
46,2,2
46.079999999999998,2,2
46.160000000000004,2,2
46.240000000000002,2,2
46.32,2,2
46.399999999999999,2,2
46.480000000000004,2,2
46.560000000000002,2,2
46.640000000000001,2,2
46.719999999999999,2,2
46.800000000000004,2,2
46.880000000000003,2,2
46.960000000000001,2,2
47.039999999999999,2,2
47.119999999999997,2,2
47.200000000000003,2,2
47.280000000000001,2,2
47.359999999999999,2,2
47.439999999999998,2,2
47.520000000000003,2,2
47.600000000000001,2,2
47.68,2,2
47.759999999999998,2,2
47.840000000000003,2,2
47.920000000000002,2,2
48,2,2
48.079999999999998,2,2
48.160000000000004,2,2
48.240000000000002,2,2
48.32,2,2
48.399999999999999,2,2
48.480000000000004,2,2
48.560000000000002,2,2
48.640000000000001,2,2
48.719999999999999,2,2
48.800000000000004,2,2
48.880000000000003,2,2
48.960000000000001,2,2
49.039999999999999,2,2
49.120000000000005,2,2
49.200000000000003,2,2
49.280000000000001,2,2
49.359999999999999,2,2
49.439999999999998,2,2
49.520000000000003,2,2
49.600000000000001,2,2
49.68,2,2
49.759999999999998,2,2
49.840000000000003,2,2
49.920000000000002,2,2
50,2,2
50,2,2
50.079999999999998,2,2
50.160000000000004,2,2
50.240000000000002,2,2
50.32,2,2
50.399999999999999,2,2
50.480000000000004,2,2
50.560000000000002,2,2
50.640000000000001,2,2
50.719999999999999,2,2
50.800000000000004,2,2
50.880000000000003,2,2
50.960000000000001,2,2
51.039999999999999,2,2
51.120000000000005,2,2
51.200000000000003,2,2
51.280000000000001,2,2
51.359999999999999,2,2
51.439999999999998,2,2
51.520000000000003,2,2
51.600000000000001,2,2
51.68,2,2
51.759999999999998,2,2
51.840000000000003,2,2
51.920000000000002,2,2
52,2,2
52.079999999999998,2,2
52.160000000000004,2,2
52.240000000000002,2,2
52.32,2,2
52.399999999999999,2,2
52.480000000000004,2,2
52.560000000000002,2,2
52.640000000000001,2,2
52.719999999999999,2,2
52.800000000000004,2,2
52.880000000000003,2,2
52.960000000000001,2,2
53.039999999999999,2,2
53.120000000000005,2,2
53.200000000000003,2,2
53.280000000000001,2,2
53.359999999999999,2,2
53.439999999999998,2,2
53.520000000000003,2,2
53.600000000000001,2,2
53.68,2,2
53.759999999999998,2,2
53.840000000000003,2,2
53.920000000000002,2,2
54,2,2
54.079999999999998,2,2
54.160000000000004,2,2
54.240000000000002,2,2
54.32,2,2
54.399999999999999,2,2
54.480000000000004,2,2
54.560000000000002,2,2
54.640000000000001,2,2
54.719999999999999,2,2
54.800000000000004,2,2
54.880000000000003,2,2
54.960000000000001,2,2
55,2,2
55,2,2
55.039999999999999,2,2
55.120000000000005,2,2
55.200000000000003,2,2
55.280000000000001,2,2
55.359999999999999,2,2
55.439999999999998,2,2
55.520000000000003,2,2
55.600000000000001,2,2
55.68,2,2
55.759999999999998,2,2
55.840000000000003,2,2
55.920000000000002,2,2
56,2,2
56.079999999999998,2,2
56.160000000000004,2,2
56.240000000000002,2,2
56.32,2,2
56.399999999999999,2,2
56.480000000000004,2,2
56.560000000000002,2,2
56.640000000000001,2,2
56.719999999999999,2,2
56.800000000000004,2,2
56.880000000000003,2,2
56.960000000000001,2,2
57.039999999999999,2,2
57.120000000000005,2,2
57.200000000000003,2,2
57.280000000000001,2,2
57.359999999999999,2,2
57.439999999999998,2,2
57.520000000000003,2,2
57.600000000000001,2,2
57.68,2,2
57.759999999999998,2,2
57.840000000000003,2,2
57.920000000000002,2,2
58,2,2
58.079999999999998,2,2
58.160000000000004,2,2
58.240000000000002,2,2
58.32,2,2
58.399999999999999,2,2
58.480000000000004,2,2
58.560000000000002,2,2
58.640000000000001,2,2
58.719999999999999,2,2
58.800000000000004,2,2
58.880000000000003,2,2
58.960000000000001,2,2
59.039999999999999,2,2
59.120000000000005,2,2
59.200000000000003,2,2
59.280000000000001,2,2
59.359999999999999,2,2
59.439999999999998,2,2
59.520000000000003,2,2
59.600000000000001,2,2
59.68,2,2
59.759999999999998,2,2
59.840000000000003,2,2
59.920000000000002,2,2
60,2,2
60,2,2
60.079999999999998,2,2
60.160000000000004,2,2
60.240000000000002,2,2
60.32,2,2
60.399999999999999,2,2
60.480000000000004,2,2
60.560000000000002,2,2
60.640000000000001,2,2
60.719999999999999,2,2
60.800000000000004,2,2
60.880000000000003,2,2
60.960000000000001,2,2
61.039999999999999,2,2
61.120000000000005,2,2
61.200000000000003,2,2
61.280000000000001,2,2
61.359999999999999,2,2
61.439999999999998,2,2
61.520000000000003,2,2
61.600000000000001,2,2
61.68,2,2
61.759999999999998,2,2
61.840000000000003,2,2
61.920000000000002,2,2
62,2,2
62.079999999999998,2,2
62.160000000000004,2,2
62.240000000000002,2,2
62.32,2,2
62.399999999999999,2,2
62.480000000000004,2,2
62.560000000000002,2,2
62.640000000000001,2,2
62.719999999999999,2,2
62.800000000000004,2,2
62.880000000000003,2,2
62.960000000000001,2,2
63.039999999999999,2,2
63.120000000000005,2,2
63.200000000000003,2,2
63.280000000000001,2,2
63.359999999999999,2,2
63.440000000000005,2,2
63.520000000000003,2,2
63.600000000000001,2,2
63.68,2,2
63.759999999999998,2,2
63.840000000000003,2,2
63.920000000000002,2,2
64,2,2
64.079999999999998,2,2
64.159999999999997,2,2
64.239999999999995,2,2
64.320000000000007,2,2
64.400000000000006,2,2
64.480000000000004,2,2
64.560000000000002,2,2
64.640000000000001,2,2
64.719999999999999,2,2
64.799999999999997,2,2
64.879999999999995,2,2
64.960000000000008,2,2
65,2,2
65,2,2
65.040000000000006,2,2
65.120000000000005,2,2
65.200000000000003,2,2
65.280000000000001,2,2
65.359999999999999,2,2
65.439999999999998,2,2
65.519999999999996,2,2
65.599999999999994,2,2
65.680000000000007,2,2
65.760000000000005,2,2
65.840000000000003,2,2
65.920000000000002,2,2
66,2,2
66.079999999999998,2,2
66.159999999999997,2,2
66.239999999999995,2,2
66.320000000000007,2,2
66.400000000000006,2,2
66.480000000000004,2,2
66.560000000000002,2,2
66.640000000000001,2,2
66.719999999999999,2,2
66.799999999999997,2,2
66.879999999999995,2,2
66.960000000000008,2,2
67.040000000000006,2,2
67.120000000000005,2,2
67.200000000000003,2,2
67.280000000000001,2,2
67.359999999999999,2,2
67.439999999999998,2,2
67.519999999999996,2,2
67.599999999999994,2,2
67.680000000000007,2,2
67.760000000000005,2,2
67.840000000000003,2,2
67.920000000000002,2,2
68,2,2
68.079999999999998,2,2
68.159999999999997,2,2
68.239999999999995,2,2
68.320000000000007,2,2
68.400000000000006,2,2
68.480000000000004,2,2
68.560000000000002,2,2
68.640000000000001,2,2
68.719999999999999,2,2
68.799999999999997,2,2
68.879999999999995,2,2
68.960000000000008,2,2
69.040000000000006,2,2
69.120000000000005,2,2
69.200000000000003,2,2
69.280000000000001,2,2
69.359999999999999,2,2
69.439999999999998,2,2
69.519999999999996,2,2
69.600000000000009,2,2
69.680000000000007,2,2
69.760000000000005,2,2
69.840000000000003,2,2
69.920000000000002,2,2
70,2,2
70,2,2
70.079999999999998,2,2
70.159999999999997,2,2
70.239999999999995,2,2
70.320000000000007,2,2
70.400000000000006,2,2
70.480000000000004,2,2
70.560000000000002,2,2
70.640000000000001,2,2
70.719999999999999,2,2
70.799999999999997,2,2
70.879999999999995,2,2
70.960000000000008,2,2
71.040000000000006,2,2
71.120000000000005,2,2
71.200000000000003,2,2
71.280000000000001,2,2
71.359999999999999,2,2
71.439999999999998,2,2
71.519999999999996,2,2
71.600000000000009,2,2
71.680000000000007,2,2
71.760000000000005,2,2
71.840000000000003,2,2
71.920000000000002,2,2
72,2,2
72.079999999999998,2,2
72.159999999999997,2,2
72.239999999999995,2,2
72.320000000000007,2,2
72.400000000000006,2,2
72.480000000000004,2,2
72.560000000000002,2,2
72.640000000000001,2,2
72.719999999999999,2,2
72.799999999999997,2,2
72.879999999999995,2,2
72.960000000000008,2,2
73.040000000000006,2,2
73.120000000000005,2,2
73.200000000000003,2,2
73.280000000000001,2,2
73.359999999999999,2,2
73.439999999999998,2,2
73.519999999999996,2,2
73.600000000000009,2,2
73.680000000000007,2,2
73.760000000000005,2,2
73.840000000000003,2,2
73.920000000000002,2,2
74,2,2
74.079999999999998,2,2
74.159999999999997,2,2
74.239999999999995,2,2
74.320000000000007,2,2
74.400000000000006,2,2
74.480000000000004,2,2
74.560000000000002,2,2
74.640000000000001,2,2
74.719999999999999,2,2
74.799999999999997,2,2
74.879999999999995,2,2
74.960000000000008,2,2
75,2,2
75,2,2
75.040000000000006,2,2
75.120000000000005,2,2
75.200000000000003,2,2
75.280000000000001,2,2
75.359999999999999,2,2
75.439999999999998,2,2
75.519999999999996,2,2
75.600000000000009,2,2
75.680000000000007,2,2
75.760000000000005,2,2
75.840000000000003,2,2
75.920000000000002,2,2
76,2,2
76.079999999999998,2,2
76.159999999999997,2,2
76.239999999999995,2,2
76.320000000000007,2,2
76.400000000000006,2,2
76.480000000000004,2,2
76.560000000000002,2,2
76.640000000000001,2,2
76.719999999999999,2,2
76.799999999999997,2,2
76.879999999999995,2,2
76.960000000000008,2,2
77.040000000000006,2,2
77.120000000000005,2,2
77.200000000000003,2,2
77.280000000000001,2,2
77.359999999999999,2,2
77.439999999999998,2,2
77.519999999999996,2,2
77.600000000000009,2,2
77.680000000000007,2,2
77.760000000000005,2,2
77.840000000000003,2,2
77.920000000000002,2,2
78,2,2
78.079999999999998,2,2
78.159999999999997,2,2
78.239999999999995,2,2
78.320000000000007,2,2
78.400000000000006,2,2
78.480000000000004,2,2
78.560000000000002,2,2
78.640000000000001,2,2
78.719999999999999,2,2
78.799999999999997,2,2
78.879999999999995,2,2
78.960000000000008,2,2
79.040000000000006,2,2
79.120000000000005,2,2
79.200000000000003,2,2
79.280000000000001,2,2
79.359999999999999,2,2
79.439999999999998,2,2
79.519999999999996,2,2
79.600000000000009,2,2
79.680000000000007,2,2
79.760000000000005,2,2
79.840000000000003,2,2
79.920000000000002,2,2
80,2,2
80,2,2
80.079999999999998,2,2
80.159999999999997,2,2
80.239999999999995,2,2
80.320000000000007,2,2
80.400000000000006,2,2
80.480000000000004,2,2
80.560000000000002,2,2
80.640000000000001,2,2
80.719999999999999,2,2
80.799999999999997,2,2
80.879999999999995,2,2
80.960000000000008,2,2
81.040000000000006,2,2
81.120000000000005,2,2
81.200000000000003,2,2
81.280000000000001,2,2
81.359999999999999,2,2
81.439999999999998,2,2
81.519999999999996,2,2
81.600000000000009,2,2
81.680000000000007,2,2
81.760000000000005,2,2
81.840000000000003,2,2
81.920000000000002,2,2
82,2,2
82.079999999999998,2,2
82.159999999999997,2,2
82.239999999999995,2,2
82.320000000000007,2,2
82.400000000000006,2,2
82.480000000000004,2,2
82.560000000000002,2,2
82.640000000000001,2,2
82.719999999999999,2,2
82.799999999999997,2,2
82.879999999999995,2,2
82.960000000000008,2,2
83.040000000000006,2,2
83.120000000000005,2,2
83.200000000000003,2,2
83.280000000000001,2,2
83.359999999999999,2,2
83.439999999999998,2,2
83.519999999999996,2,2
83.600000000000009,2,2
83.680000000000007,2,2
83.760000000000005,2,2
83.840000000000003,2,2
83.920000000000002,2,2
84,2,2
84.079999999999998,2,2
84.159999999999997,2,2
84.239999999999995,2,2
84.320000000000007,2,2
84.400000000000006,2,2
84.480000000000004,2,2
84.560000000000002,2,2
84.640000000000001,2,2
84.719999999999999,2,2
84.799999999999997,2,2
84.879999999999995,2,2
84.960000000000008,2,2
85,2,2
85,2,2
85.040000000000006,2,2
85.120000000000005,2,2
85.200000000000003,2,2
85.280000000000001,2,2
85.359999999999999,2,2
85.439999999999998,2,2
85.519999999999996,2,2
85.600000000000009,2,2
85.680000000000007,2,2
85.760000000000005,2,2
85.840000000000003,2,2
85.920000000000002,2,2
86,2,2
86.079999999999998,2,2
86.159999999999997,2,2
86.239999999999995,2,2
86.320000000000007,2,2
86.400000000000006,2,2
86.480000000000004,2,2
86.560000000000002,2,2
86.640000000000001,2,2
86.719999999999999,2,2
86.799999999999997,2,2
86.879999999999995,2,2
86.960000000000008,2,2
87.040000000000006,2,2
87.120000000000005,2,2
87.200000000000003,2,2
87.280000000000001,2,2
87.359999999999999,2,2
87.439999999999998,2,2
87.519999999999996,2,2
87.600000000000009,2,2
87.680000000000007,2,2
87.760000000000005,2,2
87.840000000000003,2,2
87.920000000000002,2,2
88,2,2
88.079999999999998,2,2
88.159999999999997,2,2
88.239999999999995,2,2
88.320000000000007,2,2
88.400000000000006,2,2
88.480000000000004,2,2
88.560000000000002,2,2
88.640000000000001,2,2
88.719999999999999,2,2
88.799999999999997,2,2
88.879999999999995,2,2
88.960000000000008,2,2
89.040000000000006,2,2
89.120000000000005,2,2
89.200000000000003,2,2
89.280000000000001,2,2
89.359999999999999,2,2
89.439999999999998,2,2
89.519999999999996,2,2
89.600000000000009,2,2
89.680000000000007,2,2
89.760000000000005,2,2
89.840000000000003,2,2
89.920000000000002,2,2
90,2,2
90,2,2
90.079999999999998,2,2
90.159999999999997,2,2
90.239999999999995,2,2
90.320000000000007,2,2
90.400000000000006,2,2
90.480000000000004,2,2
90.560000000000002,2,2
90.640000000000001,2,2
90.719999999999999,2,2
90.799999999999997,2,2
90.879999999999995,2,2
90.960000000000008,2,2
91.040000000000006,2,2
91.120000000000005,2,2
91.200000000000003,2,2
91.280000000000001,2,2
91.359999999999999,2,2
91.439999999999998,2,2
91.519999999999996,2,2
91.600000000000009,2,2
91.680000000000007,2,2
91.760000000000005,2,2
91.840000000000003,2,2
91.920000000000002,2,2
92,2,2
92.079999999999998,2,2
92.159999999999997,2,2
92.239999999999995,2,2
92.320000000000007,2,2
92.400000000000006,2,2
92.480000000000004,2,2
92.560000000000002,2,2
92.640000000000001,2,2
92.719999999999999,2,2
92.799999999999997,2,2
92.879999999999995,2,2
92.960000000000008,2,2
93.040000000000006,2,2
93.120000000000005,2,2
93.200000000000003,2,2
93.280000000000001,2,2
93.359999999999999,2,2
93.439999999999998,2,2
93.519999999999996,2,2
93.600000000000009,2,2
93.680000000000007,2,2
93.760000000000005,2,2
93.840000000000003,2,2
93.920000000000002,2,2
94,2,2
94.079999999999998,2,2
94.159999999999997,2,2
94.239999999999995,2,2
94.320000000000007,2,2
94.400000000000006,2,2
94.480000000000004,2,2
94.560000000000002,2,2
94.640000000000001,2,2
94.719999999999999,2,2
94.799999999999997,2,2
94.879999999999995,2,2
94.960000000000008,2,2
95,2,2
95,2,2
95.040000000000006,2,2
95.120000000000005,2,2
95.200000000000003,2,2
95.280000000000001,2,2
95.359999999999999,2,2
95.439999999999998,2,2
95.519999999999996,2,2
95.600000000000009,2,2
95.680000000000007,2,2
95.760000000000005,2,2
95.840000000000003,2,2
95.920000000000002,2,2
96,2,2
96.079999999999998,2,2
96.159999999999997,2,2
96.240000000000009,2,2
96.320000000000007,2,2
96.400000000000006,2,2
96.480000000000004,2,2
96.560000000000002,2,2
