"Time","currentSensor1.i","currentSensor2.i","integrator1.y","der1.y","integrator2.y","der2.y"
0,0,0,0,0,0,0
1e-07,0,0,0,0,0,0
2e-07,0,0,0,0,0,0
3.0000001e-07,0,0,0,0,0,0
4e-07,0,0,0,0,0,0
5e-07,0,0,0,0,0,0
6.0000002e-07,0,0,0,0,0,0
6.9999999e-07,0,0,0,0,0,0
8.0000001e-07,0,0,0,0,0,0
8.9999997e-07,0,0,0,0,0,0
1e-06,0,0,0,0,0,0
1.1e-06,0,0,0,0,0,0
1.2e-06,0,0,0,0,0,0
1.3e-06,0,0,0,0,0,0
1.4e-06,0,0,0,0,0,0
1.5000001e-06,0,0,0,0,0,0
1.6e-06,0,0,0,0,0,0
1.7e-06,0,0,0,0,0,0
1.7999999e-06,0,0,0,0,0,0
1.9e-06,0,0,0,0,0,0
2e-06,0,0,0,0,0,0
2.1000001e-06,0,0,0,0,0,0
2.1999999e-06,0,0,0,0,0,0
2.3e-06,0,0,0,0,0,0
2.4000001e-06,0,0,0,0,0,0
2.4999999e-06,0,0,0,0,0,0
2.6e-06,0,0,0,0,0,0
2.7000001e-06,0,0,0,0,0,0
2.7999999e-06,0,0,0,0,0,0
2.9e-06,0,0,0,0,0,0
3.0000001e-06,0,0,0,0,0,0
3.1e-06,0,0,0,0,0,0
3.2e-06,0,0,0,0,0,0
3.2999999e-06,0,0,0,0,0,0
3.4e-06,0,0,0,0,0,0
3.5e-06,0,0,0,0,0,0
3.5999999e-06,0,0,0,0,0,0
3.7e-06,0,0,0,0,0,0
3.8000001e-06,0,0,0,0,0,0
3.9000001e-06,0,0,0,0,0,0
4e-06,0,0,0,0,0,0
4.0999998e-06,0,0,0,0,0,0
4.2000001e-06,0,0,0,0,0,0
4.3e-06,0,0,0,0,0,0
4.3999999e-06,0,0,0,0,0,0
4.5000002e-06,0,0,0,0,0,0
4.6e-06,0,0,0,0,0,0
4.6999999e-06,0,0,0,0,0,0
4.8000002e-06,0,0,0,0,0,0
4.9e-06,0,0,0,0,0,0
4.9999999e-06,0,0,0,0,0,0
5.1000002e-06,0,0,0,0,0,0
5.2e-06,0,0,0,0,0,0
5.2999999e-06,0,0,0,0,0,0
5.4000002e-06,0,0,0,0,0,0
5.5e-06,0,0,0,0,0,0
5.5999999e-06,0,0,0,0,0,0
5.7000002e-06,0,0,0,0,0,0
5.8000001e-06,0,0,0,0,0,0
5.8999999e-06,0,0,0,0,0,0
6.0000002e-06,0,0,0,0,0,0
6.1000001e-06,0,0,0,0,0,0
6.1999999e-06,0,0,0,0,0,0
6.3000002e-06,0,0,0,0,0,0
6.4000001e-06,0,0,0,0,0,0
6.4999999e-06,0,0,0,0,0,0
6.5999998e-06,0,0,0,0,0,0
6.7000001e-06,0,0,0,0,0,0
6.7999999e-06,0,0,0,0,0,0
6.8999998e-06,0,0,0,0,0,0
7.0000001e-06,0,0,0,0,0,0
7.0999999e-06,0,0,0,0,0,0
7.1999998e-06,0,0,0,0,0,0
7.3000001e-06,0,0,0,0,0,0
7.4e-06,0,0,0,0,0,0
7.4999998e-06,0,0,0,0,0,0
7.6000001e-06,0,0,0,0,0,0
7.7000004e-06,0,0,0,0,0,0
7.8000003e-06,0,0,0,0,0,0
7.9000001e-06,0,0,0,0,0,0
8e-06,0,0,0,0,0,0
8.0999998e-06,0,0,0,0,0,0
8.1999997e-06,0,0,0,0,0,0
8.3000004e-06,0,0,0,0,0,0
8.4000003e-06,0,0,0,0,0,0
8.5000001e-06,0,0,0,0,0,0
8.6e-06,0,0,0,0,0,0
8.6999999e-06,0,0,0,0,0,0
8.7999997e-06,0,0,0,0,0,0
8.8999996e-06,0,0,0,0,0,0
9.0000003e-06,0,0,0,0,0,0
9.1000002e-06,0,0,0,0,0,0
9.2e-06,0,0,0,0,0,0
9.2999999e-06,0,0,0,0,0,0
9.3999997e-06,0,0,0,0,0,0
9.4999996e-06,0,0,0,0,0,0
9.6000003e-06,0,0,0,0,0,0
9.7000002e-06,0,0,0,0,0,0
9.8e-06,0,0,0,0,0,0
9.8999999e-06,0,0,0,0,0,0
9.9999997e-06,0,0,0,0,0,0
9.9999997e-06,0,0,0,2.5647397e+10,0,0
1.01e-05,2533.1716,1.2854424e-05,0.00012697247,2.5018616e+10,4.6536006e-13,642.69391
1.02e-05,5004.2324,0.00041125418,0.00050384126,2.4405117e+10,1.9356097e-11,10280.481
1.03e-05,7414.6924,0.003122298,0.0011248394,2.3806532e+10,1.9673978e-10,52031.668
1.04e-05,9766.0244,0.013154542,0.0019842652,2.3222497e+10,1.0301218e-09,164403.81
1.05e-05,12059.665,0.040135939,0.0030760623,2.265266e+10,3.7030035e-09,401273.97
1.06e-05,14297.018,0.09984979,0.0043944418,2.2096675e+10,1.0989433e-08,831868.69
1.07e-05,16479.451,0.21576867,0.0059339618,2.1554205e+10,2.8868493e-08,1540743.2
1.08e-05,18608.299,0.42058617,0.0076891007,2.1024922e+10,6.3689988e-08,2627759.8
1.09e-05,20684.863,0.75774652,0.0096544735,2.0508502e+10,1.2675841e-07,4208063
1.1e-05,22710.418,1.2829715,0.011824858,2.0004639e+10,2.329715e-07,6412054.5
1.11e-05,24686.199,2.0657842,0.014195275,1.9513022e+10,4.0460765e-07,9385357
1.12e-05,26613.42,3.19103,0.016760839,1.9033356e+10,6.7483779e-07,13288779
1.13e-05,28493.26,4.7603922,0.019516679,1.8565351e+10,1.0763229e-06,18298266
1.14e-05,30326.869,6.8939023,0.022458252,1.8108721e+10,1.6707097e-06,24604834
1.15e-05,32115.373,9.7314453,0.025580853,1.7663193e+10,2.5084469e-06,32414500
1.16e-05,33859.867,13.434253,0.028880136,1.7228495e+10,3.6791807e-06,41948180
1.17e-05,35561.426,18.186388,0.032351643,1.6804363e+10,5.2684009e-06,53441560
1.18e-05,37221.086,24.196217,0.035991207,1.6390541e+10,7.4076847e-06,67144952
1.19e-05,38839.867,31.697855,0.039794631,1.598678e+10,1.022549e-05,83323096
1.2e-05,40418.77,40.95261,0.043757871,1.5592833e+10,1.3877374e-05,1.0225492e+08
1.21e-05,41958.754,52.250374,0.047877021,1.5208463e+10,1.8579512e-05,1.2423324e+08
1.22e-05,43460.773,65.911003,0.052148253,1.4833437e+10,2.4530089e-05,1.4956442e+08
1.23e-05,44925.746,82.285652,0.05656784,1.4467528e+10,3.1963224e-05,1.7856794e+08
1.24e-05,46354.574,101.75806,0.061132096,1.4110513e+10,4.1198033e-05,2.1157586e+08
1.25e-05,47748.137,124.74576,0.065837428,1.3762177e+10,5.25797e-05,2.4893222e+08
1.26e-05,49107.293,151.70129,0.070680417,1.3422309e+10,6.6437671e-05,2.9099242e+08
1.27e-05,50432.875,183.11322,0.075657673,1.3090703e+10,8.3170547e-05,3.3812218e+08
1.28e-05,51725.703,219.5072,0.080765799,1.2767159e+10,0.00010335751,3.9069677e+08
1.29e-05,52986.57,261.44684,0.08600162,1.245148e+10,0.00012744665,4.4909971e+08
1.3e-05,54216.254,309.53445,0.091361992,1.2143475e+10,0.00015598509,5.1372166e+08
1.31e-05,55415.512,364.41168,0.096843809,1.1842957e+10,0.00018968197,5.8495885e+08
1.32e-05,56585.09,426.76004,0.10244404,1.1549746e+10,0.0002292748,6.6321126e+08
1.33e-05,57725.699,497.30118,0.10815979,1.1263662e+10,0.00027547724,7.4888115e+08
1.34e-05,58838.055,576.79694,0.11398821,1.0984533e+10,0.00032912137,8.423705e+08
1.35e-05,59922.832,666.04926,0.11992645,1.071219e+10,0.00039128045,9.4407891e+08
1.36e-05,60980.711,765.89984,0.12597181,1.0446467e+10,0.0004628757,1.0544012e+09
1.37e-05,62012.344,877.22949,0.13212167,1.0187205e+10,0.00054496987,1.1737239e+09
1.38e-05,63018.363,1000.9572,0.1383734,9.9342449e+09,0.00063880184,1.3024229e+09
1.39e-05,63999.395,1138.0387,0.14472447,9.6874353e+09,0.00074568496,1.4408596e+09
1.4e-05,64956.051,1289.4652,0.15117243,9.4466253e+09,0.00086696871,1.5893774e+09
1.41e-05,65888.914,1456.261,0.15771487,9.2116695e+09,0.0010041343,1.7482975e+09
1.42e-05,66798.57,1639.4813,0.16434944,8.9824256e+09,0.0011587825,1.9179151e+09
1.43e-05,67685.586,1840.2095,0.17107382,8.7587553e+09,0.0013326083,2.0984947e+09
1.44e-05,68550.508,2059.5532,0.17788582,8.540523e+09,0.0015274258,2.2902653e+09
1.45e-05,69393.867,2298.6418,0.18478322,8.327596e+09,0.001745144,2.4934162e+09
1.46e-05,70216.195,2558.6208,0.19176391,8.1198459e+09,0.0019877946,2.7080909e+09
1.47e-05,71018.008,2840.6475,0.19882579,7.9171461e+09,0.0022575413,2.9343826e+09
1.48e-05,71799.789,3145.8857,0.20596685,7.7193743e+09,0.0025566558,3.1723292e+09
1.49e-05,72562.039,3475.501,0.2131851,7.5264113e+09,0.0028874809,3.4219077e+09
1.5e-05,73305.227,3830.6521,0.22047862,7.3381391e+09,0.0032525382,3.683029e+09
1.51e-05,74029.82,4212.4863,0.22784553,7.1544443e+09,0.0036544518,3.9555331e+09
1.52e-05,74736.266,4622.1304,0.23528399,6.9752161e+09,0.0040959218,4.2391844e+09
1.53e-05,75425.008,5060.6846,0.2427922,6.8003451e+09,0.0045797783,4.5336673e+09
1.5400001e-05,76096.477,5529.2119,0.25036842,6.6297252e+09,0.0051089879,4.8385828e+09
1.55e-05,76751.094,6028.7324,0.25801092,6.463254e+09,0.0056866072,5.1534428e+09
1.5600001e-05,77389.266,6560.2129,0.26571807,6.3008307e+09,0.006315731,5.4776714e+09
1.5699999e-05,78011.391,7124.5566,0.27348825,6.142356e+09,0.0069996384,5.8105989e+09
1.58e-05,78617.867,7722.5972,0.28131986,5.987734e+09,0.0077416841,6.1514634e+09
1.5899999e-05,79209.062,8355.0859,0.2892113,5.8368717e+09,0.0085452283,6.4994099e+09
1.6e-05,79785.359,9022.6836,0.29716116,5.6896778e+09,0.009413749,6.8534922e+09
1.6100001e-05,80347.117,9725.9541,0.30516791,5.5460623e+09,0.010350825,7.212673e+09
1.62e-05,80894.688,10465.351,0.31323013,5.4059392e+09,0.011360061,7.57583e+09
1.63e-05,81428.422,11241.213,0.3213464,5.2692224e+09,0.012445007,7.9417595e+09
1.6399999e-05,81948.648,12053.753,0.32951537,5.1358305e+09,0.01360938,8.3091825e+09
1.65e-05,82455.695,12903.054,0.33773568,5.0056817e+09,0.014856883,8.6767534e+09
1.6600001e-05,82949.883,13789.062,0.34600607,4.8786975e+09,0.016191136,9.0430659e+09
1.67e-05,83431.539,14711.577,0.35432523,4.7548012e+09,0.017615799,9.4066678e+09
1.6800001e-05,83900.945,15670.255,0.36269197,4.6339169e+09,0.019134548,9.7660682e+09
1.69e-05,84358.414,16664.6,0.37110505,4.5159721e+09,0.020750983,1.0119751e+10
1.7e-05,84804.234,17693.963,0.37956327,4.4008955e+09,0.022468574,1.0466188e+10
1.7099999e-05,85238.688,18757.545,0.38806552,4.2886172e+09,0.024290832,1.0803856e+10
1.72e-05,85662.055,19854.393,0.39661065,4.1790689e+09,0.026221145,1.1131245e+10
1.7300001e-05,86074.594,20983.402,0.40519756,4.0721846e+09,0.02826276,1.1446875e+10
1.74e-05,86476.578,22143.328,0.41382521,3.9678994e+09,0.030418832,1.1749319e+10
1.75e-05,86868.258,23332.781,0.42249253,3.8661499e+09,0.032692395,1.2037201e+10
1.7599999e-05,87249.891,24550.238,0.43119854,3.7668749e+09,0.035086326,1.2309225e+10
1.77e-05,87621.711,25794.057,0.43994218,3.670014e+09,0.037603352,1.2564184e+10
1.7799999e-05,87983.969,27062.471,0.44872254,3.5755085e+09,0.040246006,1.2800965e+10
1.79e-05,88336.891,28353.609,0.45753866,3.4833011e+09,0.043016646,1.301857e+10
1.8000001e-05,88680.703,29665.516,0.46638963,3.3933361e+09,0.045917492,1.321612e+10
1.81e-05,89015.633,30996.141,0.47527453,3.305559e+09,0.048950508,1.3392864e+10
1.82e-05,89341.891,32343.373,0.48419246,3.2199165e+09,0.052117441,1.3548188e+10
1.8299999e-05,89659.68,33705.047,0.4931426,3.1363569e+09,0.055419806,1.3681613e+10
1.84e-05,89969.227,35078.953,0.50212413,3.0548296e+09,0.058859058,1.3792805e+10
1.8500001e-05,90270.719,36462.859,0.51113617,2.9752847e+09,0.062436242,1.3881572e+10
1.86e-05,90564.344,37854.52,0.52017802,2.8976745e+09,0.0661522,1.3947863e+10
1.8700001e-05,90850.312,39251.688,0.52924883,2.821952e+09,0.07000757,1.3991766e+10
1.8799999e-05,91128.797,40652.133,0.53834784,2.7480709e+09,0.074002966,1.4013501e+10
1.89e-05,91399.984,42053.66,0.54747432,2.6759869e+09,0.078138471,1.4013418e+10
1.8999999e-05,91664.055,43454.105,0.55662757,2.6056561e+09,0.082414038,1.3991988e+10
1.91e-05,91921.172,44851.367,0.56580693,2.5370358e+09,0.086829484,1.394979e+10
1.9200001e-05,92171.516,46243.395,0.57501161,2.4700846e+09,0.091384508,1.3887508e+10
1.93e-05,92415.25,47628.223,0.58424103,2.4047619e+09,0.096078366,1.3805919e+10
1.94e-05,92652.523,49003.965,0.59349447,2.3410281e+09,0.10091019,1.3705876e+10
1.9499999e-05,92883.508,50368.816,0.60277128,2.2788444e+09,0.10587908,1.3588307e+10
1.96e-05,93108.344,51721.074,0.61207098,2.2181734e+09,0.11098388,1.3454192e+10
1.9700001e-05,93327.188,53059.137,0.62139279,2.158978e+09,0.11622318,1.3304562e+10
1.98e-05,93540.188,54381.504,0.63073617,2.1012229e+09,0.12159543,1.3140481e+10
1.9900001e-05,93747.477,55686.785,0.6401006,2.0448726e+09,0.12709911,1.2963039e+10
1.9999999e-05,93949.203,56973.703,0.64948553,1.989893e+09,0.13273244,1.2773338e+10
2.01e-05,94145.5,58241.082,0.65889031,1.9362509e+09,0.13849343,1.2572487e+10
2.0199999e-05,94336.5,59487.867,0.66831446,1.8839139e+09,0.14438011,1.2361587e+10
2.03e-05,94522.328,60713.102,0.67775744,1.8328499e+09,0.1503904,1.2141729e+10
2.0400001e-05,94703.109,61915.949,0.68721873,1.7830284e+09,0.15652211,1.1913982e+10
2.05e-05,94878.977,63095.668,0.69669789,1.7344189e+09,0.16277292,1.1679388e+10
2.06e-05,95050.031,64251.633,0.70619434,1.6869921e+09,0.1691405,1.1438958e+10
2.0699999e-05,95216.414,65383.301,0.71570772,1.6407191e+09,0.17562246,1.1193663e+10
2.08e-05,95378.219,66490.234,0.72523749,1.5955721e+09,0.18221636,1.0944435e+10
2.0900001e-05,95535.562,67572.086,0.73478323,1.5515235e+09,0.18891968,1.0692158e+10
2.1e-05,95688.555,68628.594,0.74434447,1.5085467e+09,0.19572991,1.0437673e+10
2.1100001e-05,95837.305,69659.57,0.75392079,1.4666156e+09,0.20264448,1.0181768e+10
2.12e-05,95981.914,70664.922,0.76351178,1.4257047e+09,0.20966089,9.9251825e+09
2.13e-05,96122.477,71644.609,0.77311707,1.3857894e+09,0.21677655,9.6686029e+09
2.1399999e-05,96259.102,72598.664,0.78273618,1.3468454e+09,0.22398888,9.4126694e+09
2.15e-05,96391.883,73527.18,0.79236877,1.3088493e+09,0.23129532,9.1579668e+09
2.1600001e-05,96520.906,74430.32,0.80201441,1.2717777e+09,0.23869333,8.9050327e+09
2.17e-05,96646.266,75308.266,0.81167281,1.2356082e+09,0.24618043,8.6543565e+09
2.18e-05,96768.055,76161.281,0.82134354,1.2003191e+09,0.25375405,8.4063795e+09
2.1899999e-05,96886.359,76989.641,0.83102632,1.1658888e+09,0.26141173,8.1614986e+09
2.2e-05,97001.258,77793.695,0.84072071,1.1322966e+09,0.26915103,7.9200666e+09
2.2099999e-05,97112.844,78573.781,0.85042644,1.0995219e+09,0.27696955,7.6823951e+09
2.22e-05,97221.195,79330.305,0.86014318,1.067545e+09,0.28486487,7.4487578e+09
2.2300001e-05,97326.383,80063.68,0.8698706,1.0363464e+09,0.2928347,7.21939e+09
2.24e-05,97428.484,80774.336,0.87960833,1.0059073e+09,0.30087671,6.9944924e+09
2.25e-05,97527.586,81462.727,0.8893562,9.7620915e+08,0.30898872,6.7742341e+09
2.2599999e-05,97623.75,82129.336,0.89911377,9.4723398e+08,0.31716844,6.5587548e+09
2.27e-05,97717.055,82774.641,0.90888083,9.1896422e+08,0.32541373,6.3481641e+09
2.2800001e-05,97807.57,83399.141,0.91865706,8.9138272e+08,0.33372256,6.142548e+09
2.29e-05,97895.359,84003.32,0.92844224,8.644727e+08,0.34209281,5.9419674e+09
2.3000001e-05,97980.484,84587.703,0.93823606,8.3821792e+08,0.35052246,5.7464627e+09
2.3099999e-05,98063.023,85152.781,0.94803828,8.1260237e+08,0.35900959,5.5560545e+09
2.32e-05,98143.023,85699.078,0.95784861,7.8761056e+08,0.36755231,5.3707448e+09
2.3299999e-05,98220.562,86227.102,0.9676668,7.6322733e+08,0.37614876,5.1905213e+09
2.34e-05,98295.688,86737.352,0.97749263,7.3943789e+08,0.38479707,5.0153559e+09
2.3500001e-05,98368.469,87230.344,0.98732585,7.1622784e+08,0.39349556,4.8452081e+09
2.36e-05,98438.953,87706.562,0.99716628,6.9358298e+08,0.40224254,4.6800261e+09
2.37e-05,98507.203,88166.508,1.0070136,6.7148966e+08,0.41103628,4.5197486e+09
2.3799999e-05,98573.273,88610.672,1.0168676,6.4993453e+08,0.41987523,4.3643049e+09
2.39e-05,98637.211,89039.531,1.0267282,6.2890438e+08,0.42875785,4.2136174e+09
2.4000001e-05,98699.07,89453.555,1.036595,6.083865e+08,0.43768263,4.0676017e+09
2.41e-05,98758.906,89853.203,1.0464679,5.8836845e+08,0.44664806,3.9261678e+09
2.4200001e-05,98816.758,90238.938,1.0563467,5.6883814e+08,0.45565274,3.7892214e+09
2.4299999e-05,98872.688,90611.195,1.0662313,5.4978355e+08,0.46469536,3.6566648e+09
2.44e-05,98926.734,90970.414,1.0761212,5.3119331e+08,0.47377455,3.5283965e+09
2.4499999e-05,98978.938,91317.016,1.0860165,5.13056e+08,0.482889,3.4043136e+09
2.46e-05,99029.359,91651.406,1.0959169,4.9536064e+08,0.4920375,3.2843108e+09
2.4700001e-05,99078.023,91974.008,1.1058223,4.7809654e+08,0.50121886,3.1682821e+09
2.48e-05,99124.992,92285.195,1.1157324,4.6125315e+08,0.51043195,3.0561206e+09
2.49e-05,99170.289,92585.359,1.1256472,4.4482029e+08,0.51967555,2.9477197e+09
2.4999999e-05,99213.969,92874.859,1.1355665,4.2878794e+08,0.52894861,2.8429722e+09
2.51e-05,99256.062,93154.07,1.1454899,4.131464e+08,0.53825015,2.741772e+09
2.5200001e-05,99296.609,93423.328,1.1554177,3.9788614e+08,0.54757911,2.6440138e+09
2.53e-05,99335.648,93682.984,1.1653492,3.8299795e+08,0.55693448,2.5495936e+09
2.5400001e-05,99373.219,93933.359,1.1752847,3.684727e+08,0.56631541,2.4584082e+09
2.55e-05,99409.359,94174.766,1.1852238,3.5430166e+08,0.57572085,2.3703565e+09
2.56e-05,99444.094,94407.531,1.1951666,3.4047616e+08,0.58515006,2.2853386e+09
2.5699999e-05,99477.461,94631.938,1.2051126,3.2698781e+08,0.59460211,2.2032568e+09
2.58e-05,99509.5,94848.273,1.215062,3.1382842e+08,0.60407615,2.1240156e+09
2.5900001e-05,99540.242,95056.828,1.2250144,3.0098998e+08,0.61357152,2.0475212e+09
2.6e-05,99569.711,95257.867,1.23497,2.8846474e+08,0.62308729,1.9736819e+09
2.61e-05,99597.945,95451.648,1.2449284,2.7624502e+08,0.63262284,1.9024084e+09
2.6199999e-05,99624.969,95638.43,1.2548896,2.6432344e+08,0.6421774,1.833614e+09
2.63e-05,99650.82,95818.453,1.2648534,2.5269272e+08,0.65175033,1.7672136e+09
2.6399999e-05,99675.516,95991.953,1.2748197,2.4134582e+08,0.66134089,1.7031249e+09
2.65e-05,99699.094,96159.156,1.2847885,2.3027582e+08,0.67094857,1.6412677e+09
2.6600001e-05,99721.578,96320.273,1.2947595,2.1947602e+08,0.68057257,1.5815643e+09
2.67e-05,99743,96475.531,1.3047327,2.0893981e+08,0.69021249,1.5239393e+09
2.68e-05,99763.375,96625.133,1.3147081,1.986608e+08,0.69986761,1.4683194e+09
2.6899999e-05,99782.742,96769.266,1.3246853,1.8863275e+08,0.70953739,1.4146337e+09
2.7e-05,99801.109,96908.117,1.3346646,1.7884955e+08,0.71922135,1.3628136e+09
2.7100001e-05,99818.516,97041.883,1.3446456,1.6930525e+08,0.72891891,1.3127926e+09
2.72e-05,99834.984,97170.734,1.3546283,1.5999405e+08,0.7386297,1.2645065e+09
2.7300001e-05,99850.523,97294.844,1.3646126,1.5091026e+08,0.74835306,1.217893e+09
2.7399999e-05,99865.172,97414.367,1.3745984,1.4204838e+08,0.75808865,1.1728922e+09
2.75e-05,99878.945,97529.477,1.3845856,1.33403e+08,0.76783597,1.1294458e+09
2.7599999e-05,99891.859,97640.305,1.3945742,1.2496886e+08,0.77759457,1.0874981e+09
2.77e-05,99903.945,97747.023,1.4045639,1.1674083e+08,0.78736407,1.0469948e+09
2.7800001e-05,99915.211,97849.75,1.414555,1.087139e+08,0.79714394,1.0078836e+09
2.79e-05,99925.695,97948.641,1.424547,1.0088317e+08,0.806934,9.7011443e+08
2.8e-05,99935.398,98043.82,1.43454,93243888,0.81673378,9.336384e+08
2.8099999e-05,99944.344,98135.414,1.4445341,85791384,0.82654291,8.9840883e+08
2.82e-05,99952.562,98223.539,1.4545289,78521136,0.83636099,8.6438054e+08
2.8300001e-05,99960.055,98308.328,1.4645245,71428696,0.84618771,8.3150995e+08
2.84e-05,99966.852,98389.883,1.4745209,64509752,0.85602272,7.9975507e+08
2.8500001e-05,99972.969,98468.312,1.4845179,57760084,0.86586571,7.6907558e+08
2.8599999e-05,99978.414,98543.727,1.4945155,51175580,0.87571645,7.3943251e+08
2.87e-05,99983.203,98616.234,1.5045136,44752224,0.88557458,7.1078829e+08
2.8799999e-05,99987.367,98685.922,1.5145122,38486092,0.8954398,6.8310682e+08
2.89e-05,99990.906,98752.883,1.5245111,32373372,0.90531188,6.5635328e+08
2.9000001e-05,99993.844,98817.219,1.5345103,26410332,0.91519052,6.3049421e+08
2.91e-05,99996.195,98879.016,1.5445098,20593330,0.92507541,6.0549741e+08
2.92e-05,99997.969,98938.344,1.5545095,14918819,0.93496639,5.8133171e+08
2.9299999e-05,99999.18,98995.305,1.5645094,9383336,0.94486308,5.5796723e+08
2.94e-05,99999.852,99049.969,1.5745094,3983499.8,0.9547655,5.3537526e+08
2.9500001e-05,99999.984,99102.406,1.5845094,-1283986.2,0.96467322,5.1352806e+08
2.96e-05,99999.602,99152.695,1.5945094,-6422339,0.97458607,4.9239898e+08
2.9700001e-05,99998.703,99200.906,1.6045092,-11434698,0.98450387,4.7196234e+08
2.98e-05,99997.312,99247.109,1.6145091,-16324126,0.99442631,4.5219344e+08
2.99e-05,99995.445,99291.367,1.6245087,-21093610,1.0043533,4.3306848e+08
2.9999999e-05,99993.102,99333.742,1.6345081,-25746068,1.0142846,4.1456458e+08
3.01e-05,99990.297,99374.305,1.6445073,-30284342,1.0242201,3.9665974e+08
3.0200001e-05,99987.047,99413.094,1.6545062,-34711208,1.0341595,3.7933277e+08
3.03e-05,99983.359,99450.188,1.6645048,-39029376,1.0441028,3.625632e+08
3.04e-05,99979.242,99485.625,1.6745028,-43241488,1.0540496,3.4633146e+08
3.0499999e-05,99974.711,99519.469,1.6845006,-47350124,1.064,3.3061856e+08
3.06e-05,99969.781,99551.766,1.6944978,-51357792,1.0739536,3.154064e+08
3.0700001e-05,99964.445,99582.57,1.7044946,-55266952,1.0839103,3.0067741e+08
3.0800002e-05,99958.727,99611.922,1.7144907,-59080000,1.0938702,2.8641472e+08
3.0899999e-05,99952.633,99639.867,1.7244862,-62799268,1.1038327,2.7260211e+08
3.1e-05,99946.172,99666.453,1.7344812,-66427040,1.1137981,2.5922397e+08
3.11e-05,99939.352,99691.727,1.7444755,-69965536,1.1237661,2.4626522e+08
3.1200001e-05,99932.18,99715.719,1.754469,-73416928,1.1337365,2.3371139e+08
3.1299998e-05,99924.672,99738.477,1.764462,-76783336,1.1437093,2.2154853e+08
3.1399999e-05,99916.828,99760.039,1.774454,-80066824,1.1536843,2.0976322e+08
3.15e-05,99908.656,99780.445,1.7844453,-83269400,1.1636614,1.983425e+08
3.1600001e-05,99900.172,99799.727,1.7944357,-86393040,1.1736404,1.8727392e+08
3.1700001e-05,99891.383,99817.914,1.8044254,-89439664,1.1836213,1.765455e+08
3.1799998e-05,99882.289,99835.039,1.814414,-92411144,1.193604,1.6614568e+08
3.1899999e-05,99872.906,99851.148,1.8244017,-95309304,1.2035884,1.5606331e+08
3.2e-05,99863.234,99866.266,1.8343886,-98135920,1.2135743,1.4628768e+08
3.2100001e-05,99853.281,99880.422,1.8443744,-1.0089274e+08,1.2235616,1.3680846e+08
3.2200001e-05,99843.055,99893.641,1.8543593,-1.0358146e+08,1.2335504,1.276157e+08
3.2299999e-05,99832.562,99905.953,1.864343,-1.0620373e+08,1.2435404,1.1869981e+08
3.2399999e-05,99821.812,99917.383,1.8743258,-1.0876118e+08,1.2535316,1.1005154e+08
3.25e-05,99810.812,99927.969,1.8843074,-1.1125536e+08,1.2635239,1.01662e+08
3.2600001e-05,99799.57,99937.727,1.8942879,-1.1368782e+08,1.2735173,93522584
3.2700002e-05,99788.078,99946.68,1.9042673,-1.1606008e+08,1.2835115,85625040
3.2799999e-05,99776.359,99954.859,1.9142455,-1.1837358e+08,1.2935066,77961384
3.2899999e-05,99764.406,99962.281,1.9242226,-1.2062975e+08,1.3035024,70523928
3.3e-05,99752.234,99968.969,1.9341984,-1.2282999e+08,1.3134991,63305252
3.3100001e-05,99739.844,99974.953,1.944173,-1.2497566e+08,1.3234962,56298224
3.3200002e-05,99727.242,99980.234,1.9541464,-1.270681e+08,1.3334941,49495940
3.3299999e-05,99714.43,99984.859,1.9641185,-1.2910857e+08,1.3434924,42891760
3.34e-05,99701.422,99988.82,1.9740893,-1.3109836e+08,1.3534911,36479268
3.35e-05,99688.211,99992.156,1.9840587,-1.330387e+08,1.3634901,30252282
3.3600001e-05,99674.812,99994.883,1.9940269,-1.3493077e+08,1.3734895,24204838
3.3699998e-05,99661.227,99997.008,2.0039937,-1.3677578e+08,1.3834891,18331180
3.3799999e-05,99647.461,99998.555,2.0139592,-1.3857485e+08,1.3934889,12625755
3.39e-05,99633.516,99999.531,2.0239232,-1.4032909e+08,1.4034889,7083203.5
3.4000001e-05,99619.398,99999.977,2.033886,-1.4203962e+08,1.4134889,1698356.1
3.4100001e-05,99605.109,99999.883,2.0438471,-1.4370746e+08,1.4234889,-3533778.8
3.4199998e-05,99590.656,99999.273,2.0538068,-1.4533368e+08,1.4334888,-8618019
3.4299999e-05,99576.039,99998.164,2.0637653,-1.469193e+08,1.4434887,-13559014
3.44e-05,99561.273,99996.562,2.0737221,-1.4846528e+08,1.4534885,-18361254
3.4500001e-05,99546.352,99994.492,2.0836775,-1.4997259e+08,1.463488,-23029074
3.4600002e-05,99531.281,99991.961,2.0936313,-1.5144218e+08,1.4734874,-27566660
3.4699999e-05,99516.062,99988.984,2.1035838,-1.5287496e+08,1.4834864,-31978054
3.4799999e-05,99500.703,99985.57,2.1135345,-1.5427182e+08,1.4934851,-36267160
3.49e-05,99485.211,99981.734,2.1234839,-1.5563365e+08,1.5034835,-40437752
3.5000001e-05,99469.578,99977.484,2.1334317,-1.569613e+08,1.5134815,-44493468
3.5100002e-05,99453.82,99972.836,2.1433778,-1.5825557e+08,1.523479,-48437832
3.5199999e-05,99437.93,99967.805,2.1533225,-1.5951731e+08,1.5334761,-52274244
3.53e-05,99421.914,99962.391,2.1632652,-1.607473e+08,1.5434726,-56005992
