"time","delta[1]","delta[2]","delta[3]","R_0[1]","R_0[2]","eta","rho","input_mdot_1[1]","input_mdot_1[2]","input_dp_1[1]","input_dp_1[2]","M_FLOW_1[1]","M_FLOW_1[2]","DP_1[1]","DP_1[2]","input_mdot_2[1]","input_mdot_2[2]","input_mdot_2[3]","input_dp_2[1]","input_dp_2[2]","input_dp_2[3]","M_FLOW_2[1]","M_FLOW_2[2]","M_FLOW_2[3]","DP_2[1]","DP_2[2]","DP_2[3]","frac_RD[1]","frac_RD[2]","velocity_1[1]","velocity_1[2]","Re_1[1]","Re_1[2]","velocity_2[1]","velocity_2[2]","velocity_2[3]","Re_2[1]","Re_2[2]","Re_2[3]","DP_plot_1[1]","DP_plot_1[2]","DP_plot_2[1]","DP_plot_2[2]","DP_plot_2[3]","zeta_TOT_1[1]","zeta_TOT_1[2]","zeta_TOT_2[1]","zeta_TOT_2[2]","zeta_TOT_2[3]","input_DP.y"
0,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,0.0018260460064070769,0.0018399808579668234,0.001,0.001,0.0018370536294851129,0.0018449325500235552,0.001,0.001,0.0018447811337038962,0.0018421477478752506,0.0018370536294851129,0.001,0.001,0.001,0.0018447811337038962,0.0018421477478752506,0.0018370536294851129,0.001,0.001,0.001,2.2599999999999998,11.710000000000001,0.00023249939858632085,0.0002342736389919092,23.249939858632086,23.427363899190922,0.0002348848290813166,0.00023454953598395892,0.00023390093268597031,23.488482908131662,23.454953598395893,23.390093268597031,0.001,0.001,0.001,0.001,0.001,36.99868834671576,36.440401098728273,36.251005851126088,36.354722958739011,36.556624559725357,0.001
0.000202,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,0.66205565505809982,0.92818250063107088,2.4249999999999998,2.4249999999999998,1.0016429128101683,1.1743076999591213,2.4249999999999998,2.4249999999999998,1.4865351135095624,1.2763983390829423,1.0016429128101683,2.4249999999999998,2.4249999999999998,2.4249999999999998,1.4865351135095624,1.2763983390829423,1.0016429128101683,2.4249999999999998,2.4249999999999998,2.4249999999999998,2.2599999999999998,11.710000000000001,0.084295544083551485,0.11817986645346494,8429.5544083551486,11817.986645346495,0.18927152911577486,0.16251608401546833,0.12753313662936208,18927.152911577487,16251.608401546835,12753.313662936209,2.4249999999999998,2.4249999999999998,2.4249999999999998,2.4249999999999998,2.4249999999999998,0.68254690596406931,0.34725999035205801,0.13538518945318512,0.18363228593699249,0.2981917723745291,2.4249999999999998
0.00040400000000000001,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,0.98079943627083366,1.3106906364710196,4.8490000000000002,4.8490000000000002,1.4513144426500502,1.6434497027198627,4.8490000000000002,4.8490000000000002,2.1066424107329902,1.8168188601163404,1.4513144426500502,4.8490000000000002,4.8490000000000002,4.8490000000000002,2.1066424107329902,1.8168188601163404,1.4513144426500502,4.8490000000000002,4.8490000000000002,4.8490000000000002,2.2599999999999998,11.710000000000001,0.12487926277139803,0.16688231492690014,12487.926277139804,16688.231492690014,0.26822604239614578,0.23132456183207864,0.18478709402273161,26822.604239614579,23132.456183207865,18478.709402273162,4.8490000000000002,4.8490000000000002,4.8490000000000002,4.8490000000000002,4.8490000000000002,0.62187275089824379,0.34822628430835351,0.13479702157142912,0.18123358583301277,0.28401345056624105,4.8490000000000002
0.00060599999999999998,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.2110079747901599,1.5579621975378564,7.2730000000000006,7.2730000000000006,1.7494238599893635,1.9879816928040552,7.2730000000000006,7.2730000000000006,2.5554527118682784,2.1638480994587872,1.7494238599893635,7.2730000000000006,7.2730000000000006,7.2730000000000006,2.5554527118682784,2.1638480994587872,1.7494238599893635,7.2730000000000006,7.2730000000000006,7.2730000000000006,2.2599999999999998,11.710000000000001,0.15419032424924745,0.19836590791076936,15419.032424924744,19836.590791076938,0.32537034474514032,0.27550969690309529,0.2227435639041688,32537.034474514032,27550.969690309532,22274.356390416884,7.2730000000000006,7.2730000000000006,7.2730000000000006,7.2730000000000006,7.2730000000000006,0.61182798790686799,0.36966600536976563,0.13740028966545517,0.19163278235908357,0.29317926722232629,7.2730000000000006
0.00080800000000000002,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.3872641206195748,1.7367331883659447,9.6969999999999992,9.6969999999999992,1.9693212496325365,2.3304031472768569,9.6969999999999992,9.6969999999999992,3.0114760292351668,2.4508854876783381,1.9693212496325365,9.6969999999999992,9.6969999999999992,9.6969999999999992,3.0114760292351668,2.4508854876783381,1.9693212496325365,9.6969999999999992,9.6969999999999992,9.6969999999999992,2.2599999999999998,11.710000000000001,0.17663195373650931,0.22112773740815028,17663.195373650931,22112.773740815028,0.38343303684442387,0.31205643225295843,0.25074176913194124,38343.303684442384,31205.643225295844,25074.176913194126,9.6969999999999992,9.6969999999999992,9.6969999999999992,9.6969999999999992,9.6969999999999992,0.62162553474451621,0.39662578699049034,0.13191322339397851,0.19915953953332449,0.30847077159247338,9.6969999999999992
0.00101,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.5289201282003706,1.9065349742872482,12.121,12.121,2.1400335584309822,2.6361344274363674,12.121,12.121,3.4200085520825261,2.782382387711166,2.1400335584309822,12.121,12.121,12.121,3.4200085520825261,2.782382387711166,2.1400335584309822,12.121,12.121,12.121,2.2599999999999998,11.710000000000001,0.19466815679662663,0.24274757226831609,19466.815679662664,24274.757226831611,0.43544901318439183,0.35426392846084998,0.27247753536546337,43544.901318439188,35426.392846085,27247.753536546337,12.121,12.121,12.121,12.121,12.121,0.63970333267966617,0.41139466601130631,0.12784796674060245,0.19315883545664289,0.32651793577028521,12.121
0.001212,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.6467360861644946,2.1073431878871633,14.545,14.545,2.3001759396117678,2.9154849135394714,14.545,14.545,3.7942537345445597,3.0878068730292672,2.3001759396117678,14.545,14.545,14.545,3.7942537345445597,3.0878068730292672,2.3001759396117678,14.545,14.545,14.545,2.2599999999999998,11.710000000000001,0.20966895046470446,0.26831526811461981,20966.895046470447,26831.526811461983,0.48309938975812056,0.39315178172458903,0.2928674966162062,48309.93897581206,39315.178172458909,29286.749661620619,14.545,14.545,14.545,14.545,14.545,0.66172185529980421,0.40406659565074193,0.1246438179796349,0.18820156256039255,0.33915745784684354,14.545
0.0014140000000000001,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.7465286706370424,2.2946692064041359,16.969000000000001,16.969000000000001,2.5028861840102774,3.1746482923563879,16.969000000000001,16.969000000000001,4.1421801876331896,3.3718107291037969,2.5028861840102774,16.969000000000001,16.969000000000001,16.969000000000001,4.1421801876331896,3.3718107291037969,2.5028861840102774,16.969000000000001,16.969000000000001,16.969000000000001,2.2599999999999998,11.710000000000001,0.22237493694688165,0.29216635756797987,22237.493694688164,29216.63575679799,0.52739876163130928,0.4293122757657255,0.31867736654531742,52739.876163130932,42931.227576572557,31867.736654531742,16.969000000000001,16.969000000000001,16.969000000000001,16.969000000000001,16.969000000000001,0.68630090160429036,0.39758119327052338,0.12201354178474857,0.18413639297718773,0.33418257883009478,16.969000000000001
0.001616,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.8319234481861721,2.470347617863609,19.393000000000001,19.393000000000001,2.7026504461566856,3.4176973415993817,19.393000000000001,19.393000000000001,4.4690444125486106,3.6386678061177697,2.7026504461566856,19.393000000000001,19.393000000000001,19.393000000000001,4.4690444125486106,3.6386678061177697,2.7026504461566856,19.393000000000001,19.393000000000001,19.393000000000001,2.2599999999999998,11.710000000000001,0.23324773771582311,0.3145344276306255,23324.773771582313,31453.442763062551,0.56901640732346148,0.46328957409038818,0.34411214236428223,56901.640732346154,46328.95740903882,34411.214236428226,19.393000000000001,19.393000000000001,19.393000000000001,19.393000000000001,19.393000000000001,0.71291887441206681,0.39204743447823104,0.11979133768337076,0.18070490425834537,0.32754803489372414,19.393000000000001
0.001818,0.52359877559829882,0.78539816339744828,1.5707963267948966,0.22599999999999998,1.171,0.001,1000,1.9067730701961676,2.6364391809732259,21.817,21.817,2.8919105715970699,3.6474830970926653,21.817,21.817,4.77853569599006,3.8913785102318639,2.8919105715970699,21.817,21.817,21.817,4.77853569599006,3.8913785102318639,2.8919105715970699,21.817,21.817,21.817,2.2599999999999998,11.710000000000001,0.24277788758098368,0.33568186225042951,24277.78875809837,33568.186225042955,0.60842206140631072,0.49546570027598136,0.3682094899595057,60842.206140631082,49546.570027598136,36820.948995950566,21.817,21.817,21.817,21.817,21.817,0.7402983317661922,0.38723024915087045,0.11787321277180238,0.17774518204539758,0.3218363337828265,21.817
