"time","Capacitor1.v","Capacitor2.v","Inductor2.i","Inductor3.i"
0,282.84271247461902,282.84271247461902,0,0
5.0000000000000004e-06,282.75923774352441,282.75923774352441,-0.56618545190604108,0.56518403741832046
1.0000000000000001e-05,282.67576306616877,282.67576306616877,-0.56669634338318031,0.56466889215975002
1.5000000000000002e-05,282.59228842703425,282.59228842703425,-0.56720597469877621,0.56415249124377143
2.0000000000000002e-05,282.50881382423688,282.50881382423688,-0.5677141421114944,0.563634634337847
2.5000000000000001e-05,282.42533926032519,282.42533926032519,-0.56822090758917354,0.56311538634345559
2.9683347060713217e-05,282.34715122801515,282.34715122801515,-0.56869430245603048,0.56262775705544177
2.9683347060713217e-05,282.34715122801515,282.34715122801515,-0.56869430245603048,0.56262775705544177
3.0000000000000004e-05,282.34186473867362,282.34186473867362,-0.56875430204439814,0.56260875871229898
3.5000000000000004e-05,282.25839036598131,282.25839036598131,-0.57056041474958663,0.56273778580391853
4.0000000000000003e-05,282.17491624627678,282.17491624627678,-0.57240205349526285,0.5628839005425238
4.5000000000000003e-05,282.09144232098902,282.09144232098902,-0.57423973638359893,0.56302739089373233
5.0000000000000002e-05,282.00796856929156,282.00796856929156,-0.57607311350842927,0.56316802620244266
5.5000000000000002e-05,281.92449502545179,281.92449502545179,-0.5779022206042379,0.56330584625461855
6.0000000000000008e-05,281.84102168735927,281.84102168735927,-0.57972706347213177,0.56344085412048561
6.5000000000000008e-05,281.75754855268059,281.75754855268059,-0.58154766228290256,0.5635730640605251
7.0000000000000007e-05,281.67407561962989,281.67407561962989,-0.58336403860539743,0.56370249183173493
7.5000000000000007e-05,281.59060288933063,281.59060288933063,-0.58517617887078544,0.56382912752148329
8.0000000000000007e-05,281.50713036598944,281.50713036598944,-0.58698406502823874,0.563952972936831
8.5000000000000006e-05,281.42365804802853,281.42365804802853,-0.58878770384852941,0.56407402739995882
9.0000000000000006e-05,281.34018593533699,281.34018593533699,-0.59058709580750979,0.56419229086322953
9.5000000000000005e-05,281.25671402791471,281.25671402791471,-0.59238224090517966,0.56430776332664301
0.0001,281.17324232576192,281.17324232576192,-0.59417313914153913,0.56442044479019926
0.000105,281.08977082247048,281.08977082247048,-0.59595973037934225,0.56453033750109738
0.00011,281.00629952200643,281.00629952200643,-0.59774205183752704,0.56463744006854588
0.000115,280.92282842457871,280.92282842457871,-0.59952010547810741,0.56474175241922875
