"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","velocity[1]","velocity[2]","velocity[3]","kc[1]","kc[2]","kc[3]","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","input_Nu.y"
0,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,25000,25000,25000,402.79855129693135,5.0634257616454557,69.400080910579845,642.25,14962.5,9675,0.71497391981315694,7.0103632414369255,996.99922480620171,26234905.643681705,5046288.1684625698,631783.63656946353,25000
0.000202,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,25202,25202,25202,406.92130985098811,5.1111329682874427,70.024499751083923,647.43938000000003,15083.397000000001,9753.1740000000009,0.71497391981315694,7.0103632414369255,996.99922480620171,26503427.417926192,5093833.9060245678,637468.03348399233,25202
0.00040400000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,25404,25404,25404,411.05279071994141,5.1589046982095441,70.649485506011828,652.62876000000006,15204.294000000002,9831.348,0.71497391981315694,7.0103632414369255,996.99922480620171,26772517.290311966,5141443.9484821772,643157.59130397858,25404
0.00060599999999999998,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,25606,25606,25606,415.19294228228534,5.2067405365264712,71.275034185218502,657.81813999999997,15325.191000000001,9909.5220000000008,0.71497391981315694,7.0103632414369255,996.99922480620171,27042171.898648843,5189117.882354321,648852.2737051365,25606
0.00080800000000000002,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,25808,25808,25808,419.34171362681258,5.2546400742909389,71.901141857929872,663.00752,15446.088000000002,9987.6959999999999,0.71497391981315694,7.0103632414369255,996.99922480620171,27312387.927009497,5236855.3000778332,654552.0449036645,25808
0.00101,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,26010,26010,26010,423.49905453735556,5.3026029083627453,72.527804651401681,668.19690000000003,15566.985000000001,10065.870000000001,0.71497391981315694,7.0103632414369255,996.99922480620171,27583162.10473565,5284655.7998769721,660256.86964403512,26010
0.001212,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,26212,26212,26212,427.66491547797091,5.3506286412816904,73.155018749618193,673.38628000000006,15687.882000000001,10144.044,0.71497391981315694,7.0103632414369255,996.99922480620171,27854491.205473099,5332518.9856367763,665966.71318714914,26212
0.0014140000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,26414,26414,26414,431.83924757855129,5.3987168811442894,73.78278039203029,678.57565999999997,15808.779,10222.218000000001,0.71497391981315694,7.0103632414369255,996.99922480620171,28126372.046234585,5380444.4667801922,671681.54129884765,26414
0.001616,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,26616,26616,26616,436.02200262085006,5.4468672414840587,74.411085872330872,683.76504,15929.676000000001,10300.392,0.71497391981315694,7.0103632414369255,996.99922480620171,28398801.486489568,5428431.8581487639,677401.32023876393,26616
0.001818,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,26818,26818,26818,440.2131330249029,5.4950793411552548,75.039931537266511,688.95442000000003,16050.573,10378.566000000001,0.71497391981315694,7.0103632414369255,996.99922480620171,28671776.427279852,5476480.7798867673,683126.01674950554,26818
0.0020200000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,27020,27020,27020,444.41259183583196,5.5433528042200066,75.669313785483837,694.14380000000006,16171.470000000001,10456.74,0.71497391981315694,7.0103632414369255,996.99922480620171,28945293.8103601,5524590.857328726,688855.59804615192,27020
0.002222,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,27222,27222,27222,448.6203327110203,5.5916872598386131,76.299229066409495,699.33318000000008,16292.367,10534.914000000001,0.71497391981315694,7.0103632414369255,996.99922480620171,29219350.617362499,5572761.7208900768,694590.03180605872,27222
0.0024239999999999999,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,27424,27424,27424,452.8363099076422,5.6400823421630104,76.929673879162195,704.52256,16413.263999999999,10613.088,0.71497391981315694,7.0103632414369255,996.99922480620171,29493943.868984584,5620993.005961,700329.28615895286,27424
0.0026259999999999999,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,27626,27626,27626,457.06047827053789,5.6885376902331686,77.560644771496442,709.71194000000003,16534.161,10691.262000000001,0.71497391981315694,7.0103632414369255,996.99922480620171,29769070.624199498,5669284.3528031651,706073.32967731776,27626
0.0028280000000000002,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,27828,27828,27828,461.29279322041947,5.7370529478764363,78.19213833877555,714.90132000000006,16655.058000000001,10769.436,0.71497391981315694,7.0103632414369255,996.99922480620171,30044727.97948784,5717635.4064494176,711822.13136704313,27828
0.0030300000000000001,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,28030,28030,28030,465.53321074239966,5.7856277636096616,78.824151222974365,720.09070000000008,16775.955000000002,10847.610000000001,0.71497391981315694,7.0103632414369255,996.99922480620171,30320913.068090498,5766045.8166062292,717575.66065834695,28030
