"time","body.Q[1]","body.Q[2]","body.Q[3]","body.Q[4]","body.frame_a.r_0[1]","body.frame_a.r_0[2]","body.frame_a.r_0[3]","body.v_0[1]","body.v_0[2]","body.v_0[3]","body.w_a[1]","body.w_a[2]","body.w_a[3]","bodyBox.body.Q[1]","bodyBox.body.Q[2]","bodyBox.body.Q[3]","bodyBox.body.Q[4]","bodyBox.body.frame_a.r_0[1]","bodyBox.body.frame_a.r_0[2]","bodyBox.body.frame_a.r_0[3]","bodyBox.body.w_a[1]","bodyBox.body.w_a[2]","bodyBox.body.w_a[3]","bodyBox.v_0[1]","bodyBox.v_0[2]","bodyBox.v_0[3]","bodyCylinder.body.Q[1]","bodyCylinder.body.Q[2]","bodyCylinder.body.Q[3]","bodyCylinder.body.Q[4]","bodyCylinder.body.frame_a.r_0[1]","bodyCylinder.body.frame_a.r_0[2]","bodyCylinder.body.frame_a.r_0[3]","bodyCylinder.body.w_a[1]","bodyCylinder.body.w_a[2]","bodyCylinder.body.w_a[3]","bodyCylinder.v_0[1]","bodyCylinder.v_0[2]","bodyCylinder.v_0[3]","bodyShape.body.Q[1]","bodyShape.body.Q[2]","bodyShape.body.Q[3]","bodyShape.body.Q[4]","bodyShape.body.frame_a.r_0[1]","bodyShape.body.frame_a.r_0[2]","bodyShape.body.frame_a.r_0[3]","bodyShape.body.w_a[1]","bodyShape.body.w_a[2]","bodyShape.body.w_a[3]","bodyShape.v_0[1]","bodyShape.v_0[2]","bodyShape.v_0[3]","pointMass.r_0[1]","pointMass.r_0[2]","pointMass.r_0[3]","pointMass.v_0[1]","pointMass.v_0[2]","pointMass.v_0[3]"
0,0,0,0,1,0.20000000000000001,-0.5,0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,0,0,0,1,0.20000000000000001,-0.5,0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,0,0,0,0,0,0,1,0.20000000000000001,-0.5,0.10000000000000001,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,0,0,0,0.094060914913212348,0.078926479011874218,0.094060914913212348,0.98796543435596318,0.20000000000000001,-0.5,0.10000000000000001,0,0,0,0,0,0,0.20000000000000001,-0.5,0.10000000000000001,0,0,0
0.002,-0.00010599283167975806,-9.9999344935077208e-05,-8.8002325875848592e-05,0.99999998551062053,0.19978481083294083,-0.50019962174881172,0.099792412494588811,-0.11518726525969228,-0.099620459915344961,-0.10758502926101052,-0.11197900648923582,-0.10000000000000001,-0.076005988193468391,-0.0001336826091806407,-9.9996320560123743e-05,-3.2589725094300462e-05,0.99999998553380276,0.19997285482157837,-0.50000230332040341,0.099986432910733197,-0.16733946888324214,-0.10000000000000001,0.034826667238822766,-0.027145045162342476,-0.0023039367702375716,-0.013564996139269659,-0.00014317388270658357,-9.9995283682651934e-05,-1.3591736640220669e-05,0.99999998465872353,0.19996526329868813,-0.49999757277469853,0.099982638688031714,-0.1863130624610167,-0.10000000000000001,0.072821129856687039,-0.034735998229880778,0.0024258800557879867,-0.017358351058075479,0.094060923989273321,0.078925981498818423,0.094060322000240684,0.98796552968610363,0.20000040642129144,-0.49998257573846594,0.099994040602040021,0,-0.0011113458267924996,-0.0010944619865030202,0.00040641606346661065,0.017424065651553376,-0.0059593318868615963,0.1999920000708372,-0.49999961330342396,0.0999960000354186,-0.0079998835509817144,0.00038669437114557508,-0.0039999417754908572
0.0040000000000000001,-0.00022394534488112962,-0.00019999510302942257,-0.00015201945534380764,0.99999994337026166,0.19953926215229231,-0.50039847546267813,0.099569673587332194,-0.13035905491191629,-0.09923207361181216,-0.11515111193255667,-0.12391396315711456,-0.10000000000000001,-0.052028088915223092,-0.00033463072084034329,-0.00019997247549610132,6.9631394305531949e-05,0.99999992159237627,0.19989142794184869,-0.50000922616795718,0.09994575483424363,-0.23449560767255984,-0.10000000000000001,0.16961979164732746,-0.05427915170432069,-0.0046220026011834061,-0.027109632265442874,-0.00037255576539234765,-0.00019996471874669591,0.00014559742500553727,0.99999990000884642,0.19986107191049676,-0.49999031553130274,0.099930588399269854,-0.27236779708639913,-0.10000000000000001,0.24555367011659338,-0.069450482820369849,0.0048258821292807208,-0.034686771506747718,0.094060951216997341,0.078924488965647563,0.094058543268472239,0.98796581567171537,0.20000162561059168,-0.49993030574780395,0.099976163350576033,0,-0.0022226778943697924,-0.0021889104228242527,0.00081275890969510951,0.034845388251421465,-0.011917738524887082,0.19996800093355305,-0.49999845324512548,0.099984000466776524,-0.015999128836470602,0.00077335789013288885,-0.0079995644182353012
0.0060000000000000001,-0.00035381473971024058,-0.00029998372627019441,-0.00019207168459651282,0.999999873966673,0.19926338766528351,-0.50059654491800742,0.099331822313463006,-0.14551223755643777,-0.098836140270862294,-0.12269667973269666,-0.13580165541414105,-0.10000000000000001,-0.028072761743336561,-0.00060264528459350562,-0.00029990846268295102,0.00030656139279061244,0.99999972644680635,0.19975576147742488,-0.50002081617432004,0.099878016296561331,-0.30140561162296059,-0.10000000000000001,0.30425321454616672,-0.081381539531022951,-0.0069741541398124106,-0.040623514506105123,-0.00068785624671099976,-0.0002998826643348899,0.00047736928511754313,0.99999960452129044,0.19968750200994634,-0.4999783122249149,0.099843925165157651,-0.35806110863733043,-0.10000000000000001,0.417990489059064,-0.10410934257942302,0.0071667924953713403,-0.051968200280181273,0.09406099659503149,0.078922001429709177,0.094055578738580975,0.98796629229849187,0.20000365735147574,-0.49984319813627776,0.099946370980576585,0,-0.0033339825534300879,-0.003283331867025487,0.0012189559176575993,0.052261247068143793,-0.017874302193840605,0.19992800447482337,-0.49999651991630167,0.099964002237411684,-0.023997102733973569,0.0011599599534034338,-0.011998551366986784
0.0080000000000000002,-0.00049555363482607065,-0.00039996160418537236,-0.0002081870996599664,0.9999997755576957,0.19895722893845549,-0.5007938164993313,0.099078902116444365,-0.1606436186904304,-0.098433979694316595,-0.13022013387311634,-0.14763881288928149,-0.10000000000000001,-0.004146601281807623,-0.00093745136328626832,-0.000399783852071315,0.0006779522590029352,0.99999925086899322,0.19956594588070103,-0.50003716726778535,0.099783292636648091,-0.36800559240877556,-0.10000000000000001,0.43859815629467558,-0.10843095979224,-0.009380572932633861,-0.054096009447589292,-0.001088662163045169,-0.00039972292732546005,0.00098128521545004163,0.99999884605713529,0.19944470927859306,-0.49996172383734577,0.099722765602515959,-0.44328819415073156,-0.10000000000000001,0.58992027195680097,-0.13867768728357399,0.0094151240237109173,-0.069185180137440766,0.094061060120970041,0.078918518922019371,0.094051428447530422,0.98796695954219704,0.20000650125725675,-0.49972126739104039,0.099904668378651709,0,-0.0044452458632847757,-0.0043777125902086317,0.0016249329434018748,0.069668864275338291,-0.023828085914628438,0.19987201406589292,-0.49999381347990995,0.099936007032946458,-0.031993158712295404,0.0015464693092555597,-0.015996579356147702
0.01,-0.00064911230191314734,-0.00049992515877552194,-0.00020039891629154875,0.99999964428410149,0.19862083242676845,-0.50099027879250457,0.098810958746884031,-0.17575002639742635,-0.098026896754150175,-0.13771988767382221,-0.15942219513648001,-0.10000000000000001,0.019743841575477102,-0.0013387241525292166,-0.00049957833703856295,0.0011834537575307628,0.99999827883668502,0.19932210531976419,-0.50005840503676524,0.09966167588560125,-0.43423227005286552,-0.10000000000000001,0.57252674141228654,-0.13540626166420533,-0.01186108145304972,-0.067516529427519067,-0.0015744783104608797,-0.00049945946981522086,0.0016567390254845749,0.99999726338330019,0.1991329047266534,-0.49994076371923962,0.099567253779662898,-0.52794532341975997,-0.10000000000000001,0.7611333216350058,-0.17312077764185599,0.011538098533573321,-0.086320325404746906,0.094061141791682679,0.078914041482991859,0.094046092443483775,0.98796781736946138,0.20001015682420648,-0.49956453238428844,0.099851061910516029,0,-0.0055564539688635001,-0.0054720389477931151,0.0020306163281424371,0.087065480180345448,-0.029778158824374883,0.19980003409877348,-0.49999033414824928,0.099900017049386738,-0.039986654327629691,0.0019328549035617772,-0.019993327163814845
0.012,-0.00081443704642381086,-0.00059987084738912053,-0.00016874867047828287,0.99999947418543678,0.19825425258291837,-0.50118592381475813,0.098528041842416772,-0.19082830978663395,-0.097616176993393713,-0.14519436627559124,-0.17114859442226985,-0.10000000000000001,0.043592055303748545,-0.0018060580228776671,-0.00059927170937752153,0.0018225512548991595,0.9999965286613548,0.19902441833168444,-0.50008470541265737,0.09951328514592879,-0.50002306235602967,-0.10000000000000001,0.70591198613337902,-0.16228633460929623,-0.014434929308135372,-0.080874502208453283,-0.0021446767567394735,-0.00059906637552132171,0.0025028549856179966,0.99999438858325995,0.1987523886518171,-0.49991572820643843,0.099377578262593233,-0.61193005576159321,-0.10000000000000001,0.93142166931564263,-0.2074039225497637,0.013504110784317042,-0.10335626936860821,0.094061241602868717,0.078908569168191792,0.094039570792660995,0.98796886573671316,0.20001462335994749,-0.49937301905621823,0.099785560325968678,0,-0.006667593084946335,-0.0065662973639874726,0.0024359328428751655,0.10444835110711917,-0.035723595461920193,0.19971207061111879,-0.49998608221316487,0.099856035305559393,-0.047976950603708851,0.0023190858498067526,-0.023988475301854426
0.014,-0.00099147233043642732,-0.00069979513356387612,-0.00011328158974072853,0.99999925721805938,0.19785754744491538,-0.50138074501710628,0.098230202843741524,-0.20587531892847585,-0.097203099350340938,-0.15264199588085756,-0.18281480917884266,-0.10000000000000001,0.067391529202919215,-0.0023390116334636051,-0.00069884374422309254,0.002594658013858196,0.99999365417576069,0.19867308747570875,-0.50011626560228839,0.099338251570900454,-0.56531556176654085,-0.10000000000000001,0.83862703449349629,-0.18905001993577969,-0.017121079813742873,-0.094159330005927425,-0.0027985711376557641,-0.0006985177040581029,0.0035186392567587059,0.99998964957162706,0.19830350084256865,-0.49988694829381503,0.099153947411524848,-0.69514032968052275,-0.10000000000000001,1.1005777315087959,-0.24149234526870397,0.015282166070135338,-0.12027560151794567,0.094061359549709692,0.078902102039864169,0.094031863569242771,0.9879701045917566,0.2000199000890367,-0.49914675645936091,0.099708173424622251,0,-0.0077786494191726041,-0.00766047425596813,0.0028408092583740926,0.12181473331773611,-0.041663470344718269,0.19960813036576558,-0.49998105800155507,0.09980406518288279,-0.055963408380979331,0.0027051312526155634,-0.027981704190489665
0.016,-0.0011801592879453441,-0.00079969449598722795,-3.4049633620027376e-05,0.99999898327617842,0.19743078157457652,-0.50157473849468615,0.097917496448843122,-0.2208879089425263,-0.096788929555761863,-0.1600612062818737,-0.1944176524441818,-0.10000000000000001,0.0911357607757423,-0.0029370784785644694,-0.00079827421022412085,0.0034990554719445252,0.99998924641173026,0.19826835919852318,-0.50015332180326588,0.099136728295914869,-0.63004773844041206,-0.10000000000000001,0.97054538125629664,-0.21567609403429661,-0.019937965493916628,-0.10736037986514939,-0.0035353684043450935,-0.00079778750251033325,0.0047028820609977739,0.9999823736474891,0.19778665322477876,-0.49985481855213942,0.098896605700679624,-0.77747486693505219,-0.10000000000000001,1.2683948094619897,-0.27535115027617851,0.016842391958538785,-0.13706085009175109,0.094061495626442365,0.07889464017245508,0.094022970861950578,0.98797153387274694,0.20002598608429617,-0.49888577933147271,0.099618912923757186,0,-0.0088896091809138218,-0.0087545560426175451,0.003245172421147257,0.13916188581645822,-0.047596858914273718,0.19948822145013612,-0.49997526190434582,0.099744110725068058,-0.063945388840722275,0.0030909602330883852,-0.031972694420361138
0.018000000000000002,-0.0013804344110927974,-0.00089956543613074075,6.8885831899993894e-05,0.99999864021787799,0.19697402864774949,-0.50176790400059068,0.097589981903346348,-0.23586294241288244,-0.096374911831471469,-0.16745043254028463,-0.20595395862579299,-0.10000000000000001,0.11481826088867046,-0.0035996610992982325,-0.00089754287451956026,0.0045348407680593983,0.99998283589068004,0.19781054158862199,-0.50019616301380421,0.098908899335082151,-0.6941581383454084,-0.10000000000000001,1.1015411075756392,-0.24214322108998576,-0.022903116021735628,-0.12046696065850132,-0.0043541267663133104,-0.00089684981535372509,0.0060540720174493022,0.99997179232842326,0.19720235908333822,-0.49981981880955378,0.098605848345625302,-0.85883360269819997,-0.10000000000000001,1.4346676807624477,-0.3089452431091208,0.018156817380700952,-0.15369444477248553,0.094061649825983987,0.07888618365748222,0.094012892779850837,0.98797315350728854,0.20003288020647672,-0.49859013035654765,0.099517793220980824,0,-0.010000458582127761,-0.0098485291453647983,0.0036489493005105911,0.15648707204842013,-0.053522838108543178,0.19935235380393745,-0.4999686944019977,0.099676176901968727,-0.071922253711068806,0.0034765419387587583,-0.035961126855534403
