"Time","signalExtrema1.y_min","signalExtrema1.y_max","signalExtrema1.t_min","signalExtrema1.t_max","signalExtrema2.y_min","signalExtrema2.y_max","signalExtrema2.t_min","signalExtrema2.t_max"
0,0,0,0,0,0,0,0,0
9.9999997e-06,0,0,0,0,0,0,0,0
1.9999999e-05,0,0,0,0,0,0,0,0
2.9999999e-05,0,0,0,0,0,0,0,0
3.9999999e-05,0,0,0,0,0,0,0,0
4.9999999e-05,0,0,0,0,0,0,0,0
5.9999998e-05,0,0,0,0,0,0,0,0
7.0000002e-05,0,0,0,0,0,0,0,0
7.9999998e-05,0,0,0,0,0,0,0,0
9.0000001e-05,0,0,0,0,0,0,0,0
9.9999997e-05,0,0,0,0,0,0,0,0
9.9999997e-05,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00011,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00012,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00013,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00014,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00015000001,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00016,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00017,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00018,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00019000001,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00019999999,0,0,0,0,0,0.19330738,0,9.9999997e-05
0.00019999999,0,0,0,0,0,0.39554498,0,0.00019999999
0.00021,0,0,0,0,0,0.39554498,0,0.00019999999
0.00022,0,0,0,0,0,0.39554498,0,0.00019999999
0.00023000001,0,0,0,0,0,0.39554498,0,0.00019999999
0.00023999999,0,0,0,0,0,0.39554498,0,0.00019999999
0.00025000001,0,0,0,0,0,0.39554498,0,0.00019999999
0.00026,0,0,0,0,0,0.39554498,0,0.00019999999
0.00026999999,0,0,0,0,0,0.39554498,0,0.00019999999
0.00028000001,0,0,0,0,0,0.39554498,0,0.00019999999
0.00029,0,0,0,0,0,0.39554498,0,0.00019999999
0.00030000001,0,0,0,0,0,0.39554498,0,0.00019999999
0.00030000001,0,0,0,0,0,0.60559177,0,0.00030000001
0.00031,0,0,0,0,0,0.60559177,0,0.00030000001
0.00031999999,0,0,0,0,0,0.60559177,0,0.00030000001
0.00033000001,0,0,0,0,0,0.60559177,0,0.00030000001
0.00034,0,0,0,0,0,0.60559177,0,0.00030000001
0.00034999999,0,0,0,0,0,0.60559177,0,0.00030000001
0.00036000001,0,0,0,0,0,0.60559177,0,0.00030000001
0.00036999999,0,0,0,0,0,0.60559177,0,0.00030000001
0.00038000001,0,0,0,0,0,0.60559177,0,0.00030000001
0.00039,0,0,0,0,0,0.60559177,0,0.00030000001
0.00039999999,0,0,0,0,0,0.60559177,0,0.00030000001
0.00039999999,0,0,0,0,0,0.82222486,0,0.00039999999
0.00041000001,0,0,0,0,0,0.82222486,0,0.00039999999
0.00042,0,0,0,0,0,0.82222486,0,0.00039999999
0.00042999999,0,0,0,0,0,0.82222486,0,0.00039999999
0.00044,0,0,0,0,0,0.82222486,0,0.00039999999
0.00044999999,0,0,0,0,0,0.82222486,0,0.00039999999
0.00046000001,0,0,0,0,0,0.82222486,0,0.00039999999
0.00047,0,0,0,0,0,0.82222486,0,0.00039999999
0.00047999999,0,0,0,0,0,0.82222486,0,0.00039999999
0.00049000001,0,0,0,0,0,0.82222486,0,0.00039999999
0.00050000002,0,0,0,0,0,0.82222486,0,0.00039999999
0.00050000002,0,0,0,0,0,1.0441318,0,0.00050000002
0.00050999998,0,0,0,0,0,1.0441318,0,0.00050000002
0.00052,0,0,0,0,0,1.0441318,0,0.00050000002
0.00053000002,0,0,0,0,0,1.0441318,0,0.00050000002
0.00053999998,0,0,0,0,0,1.0441318,0,0.00050000002
0.00055,0,0,0,0,0,1.0441318,0,0.00050000002
0.00056000001,0,0,0,0,0,1.0441318,0,0.00050000002
0.00056999997,0,0,0,0,0,1.0441318,0,0.00050000002
0.00057999999,0,0,0,0,0,1.0441318,0,0.00050000002
0.00059000001,0,0,0,0,0,1.0441318,0,0.00050000002
0.00060000003,0,0,0,0,0,1.0441318,0,0.00050000002
0.00060000003,0,0,0,0,0,1.2699323,0,0.00060000003
0.00060999999,0,0,0,0,0,1.2699323,0,0.00060000003
0.00062000001,0,0,0,0,0,1.2699323,0,0.00060000003
0.00063000002,0,0,0,0,0,1.2699323,0,0.00060000003
0.00063999998,0,0,0,0,0,1.2699323,0,0.00060000003
0.00065,0,0,0,0,0,1.2699323,0,0.00060000003
0.00066000002,0,0,0,0,0,1.2699323,0,0.00060000003
0.00066999998,0,0,0,0,0,1.2699323,0,0.00060000003
0.00068,0,0,0,0,0,1.2699323,0,0.00060000003
0.00069000002,0,0,0,0,0,1.2699323,0,0.00060000003
0.00069999998,0,0,0,0,0,1.2699323,0,0.00060000003
0.00069999998,0,0,0,0,0,1.4981986,0,0.00069999998
0.00070999999,0,0,0,0,0,1.4981986,0,0.00069999998
0.00072000001,0,0,0,0,0,1.4981986,0,0.00069999998
0.00073000003,0,0,0,0,0,1.4981986,0,0.00069999998
0.00073999999,0,0,0,0,0,1.4981986,0,0.00069999998
0.00075000001,0,0,0,0,0,1.4981986,0,0.00069999998
0.00076000002,0,0,0,0,0,1.4981986,0,0.00069999998
0.00076999998,0,0,0,0,0,1.4981986,0,0.00069999998
0.00078,0,0,0,0,0,1.4981986,0,0.00069999998
0.00079000002,0,0,0,0,0,1.4981986,0,0.00069999998
0.00079999998,0,0,0,0,0,1.4981986,0,0.00069999998
0.00079999998,0,0,0,0,0,1.727477,0,0.00079999998
0.00081,0,0,0,0,0,1.727477,0,0.00079999998
0.00082000002,0,0,0,0,0,1.727477,0,0.00079999998
0.00082999998,0,0,0,0,0,1.727477,0,0.00079999998
0.00083999999,0,0,0,0,0,1.727477,0,0.00079999998
0.00085000001,0,0,0,0,0,1.727477,0,0.00079999998
0.00085999997,0,0,0,0,0,1.727477,0,0.00079999998
0.00086999999,0,0,0,0,0,1.727477,0,0.00079999998
0.00088000001,0,0,0,0,0,1.727477,0,0.00079999998
0.00089000002,0,0,0,0,0,1.727477,0,0.00079999998
0.00089999998,0,0,0,0,0,1.727477,0,0.00079999998
0.00089999998,0,0,0,0,0,1.9563069,0,0.00089999998
0.00091,0,0,0,0,0,1.9563069,0,0.00089999998
0.00092000002,0,0,0,0,0,1.9563069,0,0.00089999998
0.00092999998,0,0,0,0,0,1.9563069,0,0.00089999998
0.00094,0,0,0,0,0,1.9563069,0,0.00089999998
0.00095000002,0,0,0,0,0,1.9563069,0,0.00089999998
0.00095999998,0,0,0,0,0,1.9563069,0,0.00089999998
0.00096999999,0,0,0,0,0,1.9563069,0,0.00089999998
0.00098000001,0,0,0,0,0,1.9563069,0,0.00089999998
0.00098999997,0,0,0,0,0,1.9563069,0,0.00089999998
0.001,0,0,0,0,0,1.9563069,0,0.00089999998
0.001,0,0,0,0,0,2.1832428,0,0.001
0.00101,0,0,0,0,0,2.1832428,0,0.001
0.00102,0,0,0,0,0,2.1832428,0,0.001
0.00103,0,0,0,0,0,2.1832428,0,0.001
0.00104,0,0,0,0,0,2.1832428,0,0.001
0.00105,0,0,0,0,0,2.1832428,0,0.001
0.00106,0,0,0,0,0,2.1832428,0,0.001
0.00107,0,0,0,0,0,2.1832428,0,0.001
0.00108,0,0,0,0,0,2.1832428,0,0.001
0.00109,0,0,0,0,0,2.1832428,0,0.001
0.0011,0,0,0,0,0,2.1832428,0,0.001
0.0011,0,0,0,0,0,2.4068732,0,0.0011
0.00111,0,0,0,0,0,2.4068732,0,0.0011
0.00112,0,0,0,0,0,2.4068732,0,0.0011
0.00113,0,0,0,0,0,2.4068732,0,0.0011
0.0011399999,0,0,0,0,0,2.4068732,0,0.0011
0.00115,0,0,0,0,0,2.4068732,0,0.0011
0.00116,0,0,0,0,0,2.4068732,0,0.0011
0.0011699999,0,0,0,0,0,2.4068732,0,0.0011
0.00118,0,0,0,0,0,2.4068732,0,0.0011
0.00119,0,0,0,0,0,2.4068732,0,0.0011
0.0012000001,0,0,0,0,0,2.4068732,0,0.0011
0.0012000001,0,0,0,0,0,2.6258409,0,0.0012000001
0.00121,0,0,0,0,0,2.6258409,0,0.0012000001
0.00122,0,0,0,0,0,2.6258409,0,0.0012000001
0.0012300001,0,0,0,0,0,2.6258409,0,0.0012000001
0.00124,0,0,0,0,0,2.6258409,0,0.0012000001
0.00125,0,0,0,0,0,2.6258409,0,0.0012000001
0.00126,0,0,0,0,0,2.6258409,0,0.0012000001
0.00127,0,0,0,0,0,2.6258409,0,0.0012000001
0.00128,0,0,0,0,0,2.6258409,0,0.0012000001
0.00129,0,0,0,0,0,2.6258409,0,0.0012000001
0.0013,0,0,0,0,0,2.6258409,0,0.0012000001
0.0013,0,0,0,0,0,2.8388598,0,0.0013
0.00131,0,0,0,0,0,2.8388598,0,0.0013
0.00132,0,0,0,0,0,2.8388598,0,0.0013
0.00133,0,0,0,0,0,2.8388598,0,0.0013
0.00134,0,0,0,0,0,2.8388598,0,0.0013
0.00135,0,0,0,0,0,2.8388598,0,0.0013
0.00136,0,0,0,0,0,2.8388598,0,0.0013
0.00137,0,0,0,0,0,2.8388598,0,0.0013
0.00138,0,0,0,0,0,2.8388598,0,0.0013
0.00139,0,0,0,0,0,2.8388598,0,0.0013
0.0014,0,0,0,0,0,2.8388598,0,0.0013
0.0014,0,0,0,0,0,3.0447316,0,0.0014
0.00141,0,0,0,0,0,3.0447316,0,0.0014
0.00142,0,0,0,0,0,3.0447316,0,0.0014
0.0014299999,0,0,0,0,0,3.0447316,0,0.0014
0.00144,0,0,0,0,0,3.0447316,0,0.0014
0.00145,0,0,0,0,0,3.0447316,0,0.0014
0.0014600001,0,0,0,0,0,3.0447316,0,0.0014
0.00147,0,0,0,0,0,3.0447316,0,0.0014
0.00148,0,0,0,0,0,3.0447316,0,0.0014
0.0014900001,0,0,0,0,0,3.0447316,0,0.0014
0.0015,0,0,0,0,0,3.0447316,0,0.0014
0.0015,0,0,0,0,0,3.2423582,0,0.0015
0.00151,0,0,0,0,0,3.2423582,0,0.0015
0.00152,0,0,0,0,0,3.2423582,0,0.0015
0.00153,0,0,0,0,0,3.2423582,0,0.0015
0.00154,0,0,0,0,0,3.2423582,0,0.0015
0.00155,0,0,0,0,0,3.2423582,0,0.0015
0.00156,0,0,0,0,0,3.2423582,0,0.0015
0.00157,0,0,0,0,0,3.2423582,0,0.0015
0.00158,0,0,0,0,0,3.2423582,0,0.0015
0.00159,0,0,0,0,0,3.2423582,0,0.0015
0.0016,0,0,0,0,0,3.2423582,0,0.0015
0.0016,0,0,0,0,0,3.4307551,0,0.0016
0.00161,0,0,0,0,0,3.4307551,0,0.0016
0.00162,0,0,0,0,0,3.4307551,0,0.0016
0.00163,0,0,0,0,0,3.4307551,0,0.0016
0.00164,0,0,0,0,0,3.4307551,0,0.0016
0.00165,0,0,0,0,0,3.4307551,0,0.0016
0.00166,0,0,0,0,0,3.4307551,0,0.0016
0.00167,0,0,0,0,0,3.4307551,0,0.0016
0.00168,0,0,0,0,0,3.4307551,0,0.0016
0.0016899999,0,0,0,0,0,3.4307551,0,0.0016
0.0017,0,0,0,0,0,3.4307551,0,0.0016
0.0017,0,0,0,0,0,3.6090598,0,0.0017
0.00171,0,0,0,0,0,3.6090598,0,0.0017
0.0017199999,0,0,0,0,0,3.6090598,0,0.0017
0.00173,0,0,0,0,0,3.6090598,0,0.0017
0.00174,0,0,0,0,0,3.6090598,0,0.0017
0.0017500001,0,0,0,0,0,3.6090598,0,0.0017
0.00176,0,0,0,0,0,3.6090598,0,0.0017
0.00177,0,0,0,0,0,3.6090598,0,0.0017
0.00178,0,0,0,0,0,3.6090598,0,0.0017
0.00179,0,0,0,0,0,3.6090598,0,0.0017
0.0018,0,0,0,0,0,3.6090598,0,0.0017
0.0018,0,0,0,0,0,3.7765377,0,0.0018
0.00181,0,0,0,0,0,3.7765377,0,0.0018
0.00182,0,0,0,0,0,3.7765377,0,0.0018
0.00183,0,0,0,0,0,3.7765377,0,0.0018
0.00184,0,0,0,0,0,3.7765377,0,0.0018
0.00185,0,0,0,0,0,3.7765377,0,0.0018
0.00186,0,0,0,0,0,3.7765377,0,0.0018
0.00187,0,0,0,0,0,3.7765377,0,0.0018
0.00188,0,0,0,0,0,3.7765377,0,0.0018
0.00189,0,0,0,0,0,3.7765377,0,0.0018
0.0019,0,0,0,0,0,3.7765377,0,0.0018
0.0019,0,0,0,0,0,3.9325869,0,0.0019
0.00191,0,0,0,0,0,3.9325869,0,0.0019
0.00192,0,0,0,0,0,3.9325869,0,0.0019
0.00193,0,0,0,0,0,3.9325869,0,0.0019
0.00194,0,0,0,0,0,3.9325869,0,0.0019
0.0019499999,0,0,0,0,0,3.9325869,0,0.0019
0.00196,0,0,0,0,0,3.9325869,0,0.0019
0.0019700001,0,0,0,0,0,3.9325869,0,0.0019
0.0019799999,0,0,0,0,0,3.9325869,0,0.0019
0.00199,0,0,0,0,0,3.9325869,0,0.0019
0.0020000001,0,0,0,0,0,3.9325869,0,0.0019
0.0020000001,0,0,0,0,0,4.0767403,0,0.0020000001
0.0020099999,0,0,0,0,0,4.0767403,0,0.0020000001
0.00202,0,0,0,0,0,4.0767403,0,0.0020000001
0.0020300001,0,0,0,0,0,4.0767403,0,0.0020000001
