"time","inertiaIn.phi","inertiaIn.w","oneWayClutch.phi_rel","oneWayClutch.w_rel"
0,0,-0.5,0,0.5
0.00050000000000000001,-0.00024995971107553673,-0.49983429209551739,0.00024992221107553647,0.49968429209551757
0.001,-0.00049982882845401515,-0.49963716899732996,0.00049967882845401517,0.49933716899733016
0.0015,-0.00074959161507594978,-0.49940863259872842,0.00074925411507594983,0.49895863259872858
0.002,-0.00099923227862562546,-0.49914868605810475,0.00099863227862562556,0.49854868605810493
0.0025000000000000001,-0.0012487351160002083,-0.49885733418901462,0.0012477976160002082,0.49810733418901482
0.0030000000000000001,-0.0014980844354836912,-0.49853458241244997,0.0014967344354836916,0.49763458241245012
0.0035000000000000001,-0.0017472645142759097,-0.49818043742817303,0.00174542701427591,0.4971304374281732
0.0040000000000000001,-0.0019962596729168362,-0.49779490849502134,0.001993859672916837,0.49659490849502153
0.0045000000000000005,-0.002245054239188317,-0.49737800672605237,0.0022420167391883176,0.49602800672605252
0.0050000000000000001,-0.0024936325227038775,-0.49692974073150037,0.0024898825227038786,0.49542974073150059
0.0054999999999999997,-0.002741978843271751,-0.49645012187559101,0.0027374413432717519,0.49480012187559119
0.0060000000000000001,-0.0029900775324542567,-0.49593916648346953,0.002984677532454258,0.49413916648346973
0.0065000000000000006,-0.0032379129036971752,-0.49539688323403069,0.0032315754036971764,0.49344688323403091
0.0070000000000000001,-0.0034854692768493223,-0.49482328350862903,0.0034781192768493234,0.49272328350862926
0.0074999999999999997,-0.0037327311939375522,-0.49421841279159662,0.0037242936939375542,0.49196841279159675
0.0080000000000000002,-0.0039796829439558562,-0.4935822777282598,0.0039700829439558586,0.49118227772825995
0.0085000000000000006,-0.0042263088813957158,-0.4929148950174117,0.0042154713813957164,0.49036489501741187
0.0090000000000000011,-0.0044725933687046462,-0.49221628257904815,0.0044604433687046481,0.48951628257904833
0.0094999999999999998,-0.0047185207683301629,-0.4914864583331649,0.0047049832683301639,0.4886364583331651
0.01,-0.0049640754427197828,-0.49072544019975783,0.0049490754427197843,0.48772544019975805
0.010500000000000001,-0.0052092418380554929,-0.48993325534558629,0.0051927043380554962,0.48678325534558647
0.010999999999999999,-0.0054540046118087071,-0.48910995427001491,0.00543585461180871,0.48580995427001505
0.0115,-0.0056983479488671692,-0.48825553528518617,0.0056785104488671712,0.48480553528518633
0.012,-0.005942256241133868,-0.48737001956385201,0.0059206562411338723,0.48377001956385218
0.012500000000000001,-0.0061857138805117961,-0.48645342827876431,0.0061622763805118004,0.4827034282787645
0.013000000000000001,-0.0064287052589039441,-0.48550578260267491,0.0064033552589039472,0.48160578260267506
0.0135,-0.0066712151979241756,-0.48452714747062559,0.0066438776979241779,0.48047714747062575
0.014,-0.0069132285512342158,-0.48351759108145187,0.0068838285512342187,0.479317591081452
0.014500000000000001,-0.0071547293633673834,-0.48247709923134607,0.0071231918633673863,0.47812709923134622
0.014999999999999999,-0.0073957020983572933,-0.48140570043893305,0.007361952098357296,0.47690570043893321
0.0155,-0.007636131220237566,-0.48030342322283726,0.0076000937202375688,0.47565342322283743
0.016,-0.0078760011930418157,-0.47917029610168327,0.0078376011930418182,0.47437029610168341
0.016500000000000001,-0.0081152973230624228,-0.47800641368897762,0.0080744598230624281,0.47305641368897777
0.017000000000000001,-0.0083540042273007806,-0.4768118165072413,0.008310654227300783,0.47171181650724148
0.017500000000000002,-0.0085921061120870345,-0.47558651285223974,0.0085461686120870389,0.47033651285223993
0.018000000000000002,-0.0088295875405509962,-0.47433053901900951,0.0087809875405509986,0.46893053901900966
0.018499999999999999,-0.009066433075822472,-0.47304393130258721,0.0090150955758224773,0.46749393130258732
