"time","filter_fac3.x[1]","filter_fac3.x[2]","filter_fac4.x[1]","filter_fac4.x[2]","filter_fac5.x[1]","filter_fac5.x[2]"
0,0,0,0,0,0,0
0.00080000000000000004,0,0,0,0,0,0
0.0016000000000000001,0,0,0,0,0,0
0.0024000000000000002,0,0,0,0,0,0
0.0032000000000000002,0,0,0,0,0,0
0.0040000000000000001,0,0,0,0,0,0
0.0048000000000000004,0,0,0,0,0,0
0.0055999999999999999,0,0,0,0,0,0
0.0064000000000000003,0,0,0,0,0,0
0.0072000000000000007,0,0,0,0,0,0
0.0080000000000000002,0,0,0,0,0,0
0.0088000000000000005,0,0,0,0,0,0
0.0096000000000000009,0,0,0,0,0,0
0.010400000000000001,0,0,0,0,0,0
0.0112,0,0,0,0,0,0
0.012,0,0,0,0,0,0
0.012800000000000001,0,0,0,0,0,0
0.013600000000000001,0,0,0,0,0,0
0.014400000000000001,0,0,0,0,0,0
0.0152,0,0,0,0,0,0
0.016,0,0,0,0,0,0
0.016800000000000002,0,0,0,0,0,0
0.017600000000000001,0,0,0,0,0,0
0.0184,0,0,0,0,0,0
0.019200000000000002,0,0,0,0,0,0
0.02,0,0,0,0,0,0
0.020800000000000003,0,0,0,0,0,0
0.021600000000000001,0,0,0,0,0,0
0.0224,0,0,0,0,0,0
0.023200000000000002,0,0,0,0,0,0
0.024,0,0,0,0,0,0
0.024800000000000003,0,0,0,0,0,0
0.025600000000000001,0,0,0,0,0,0
0.0264,0,0,0,0,0,0
0.027200000000000002,0,0,0,0,0,0
0.028000000000000001,0,0,0,0,0,0
0.028800000000000003,0,0,0,0,0,0
0.029600000000000001,0,0,0,0,0,0
0.0304,0,0,0,0,0,0
0.031200000000000002,0,0,0,0,0,0
0.032000000000000001,0,0,0,0,0,0
0.032800000000000003,0,0,0,0,0,0
0.033600000000000005,0,0,0,0,0,0
0.0344,0,0,0,0,0,0
0.035200000000000002,0,0,0,0,0,0
0.036000000000000004,0,0,0,0,0,0
0.036799999999999999,0,0,0,0,0,0
0.037600000000000001,0,0,0,0,0,0
0.038400000000000004,0,0,0,0,0,0
0.039199999999999999,0,0,0,0,0,0
0.040000000000000001,0,0,0,0,0,0
0.040800000000000003,0,0,0,0,0,0
0.041600000000000005,0,0,0,0,0,0
0.0424,0,0,0,0,0,0
0.043200000000000002,0,0,0,0,0,0
0.044000000000000004,0,0,0,0,0,0
0.0448,0,0,0,0,0,0
0.045600000000000002,0,0,0,0,0,0
0.046400000000000004,0,0,0,0,0,0
0.047199999999999999,0,0,0,0,0,0
0.048000000000000001,0,0,0,0,0,0
0.048800000000000003,0,0,0,0,0,0
0.049600000000000005,0,0,0,0,0,0
0.0504,0,0,0,0,0,0
0.051200000000000002,0,0,0,0,0,0
0.052000000000000005,0,0,0,0,0,0
0.0528,0,0,0,0,0,0
0.053600000000000002,0,0,0,0,0,0
0.054400000000000004,0,0,0,0,0,0
0.055200000000000006,0,0,0,0,0,0
0.056000000000000001,0,0,0,0,0,0
0.056800000000000003,0,0,0,0,0,0
0.057600000000000005,0,0,0,0,0,0
0.058400000000000001,0,0,0,0,0,0
0.059200000000000003,0,0,0,0,0,0
0.060000000000000005,0,0,0,0,0,0
0.0608,0,0,0,0,0,0
0.061600000000000002,0,0,0,0,0,0
0.062400000000000004,0,0,0,0,0,0
0.063200000000000006,0,0,0,0,0,0
0.064000000000000001,0,0,0,0,0,0
0.064799999999999996,0,0,0,0,0,0
0.065600000000000006,0,0,0,0,0,0
0.066400000000000001,0,0,0,0,0,0
0.06720000000000001,0,0,0,0,0,0
0.068000000000000005,0,0,0,0,0,0
0.0688,0,0,0,0,0,0
0.069600000000000009,0,0,0,0,0,0
0.070400000000000004,0,0,0,0,0,0
0.071199999999999999,0,0,0,0,0,0
0.072000000000000008,0,0,0,0,0,0
0.072800000000000004,0,0,0,0,0,0
0.073599999999999999,0,0,0,0,0,0
0.074400000000000008,0,0,0,0,0,0
0.075200000000000003,0,0,0,0,0,0
0.075999999999999998,0,0,0,0,0,0
