"Time","tank1.level","tank2.level","tank2.ports[1].m_flow"
0.69999999,0.97336453,0.027635464,37.757145
0.70999998,0.97298533,0.02801469,37.753502
0.72000003,0.97260612,0.02839388,37.749859
0.73000002,0.97222698,0.028773032,37.746216
0.74000001,0.97184783,0.029152149,37.742573
0.75,0.97146875,0.029531229,37.738926
0.75999999,0.97108972,0.029910272,37.735283
0.76999998,0.97071069,0.030289279,37.73164
0.77999997,0.97033173,0.030668249,37.727997
0.79000002,0.96995282,0.031047182,37.72435
0.80000001,0.96957392,0.03142608,37.720707
0.81,0.96919507,0.031804942,37.717064
0.81999999,0.96881622,0.032183763,37.713421
0.82999998,0.96843743,0.03256255,37.709774
0.83999997,0.96805871,0.0329413,37.706131
0.85000002,0.96767998,0.033320017,37.702488
0.86000001,0.96730131,0.033698693,37.698845
0.87,0.96692264,0.034077335,37.695202
0.88,0.96654403,0.03445594,37.691555
0.88999999,0.96616548,0.034834508,37.687912
0.89999998,0.96578693,0.035213038,37.684269
0.91000003,0.96540844,0.035591535,37.680626
0.92000002,0.96503001,0.035969991,37.676979
0.93000001,0.96465158,0.036348414,37.673336
0.94,0.96427321,0.036726799,37.669693
0.94999999,0.96389484,0.037105147,37.66605
0.95999998,0.96351653,0.037483461,37.662403
0.97000003,0.96313828,0.037861735,37.65876
0.98000002,0.96276003,0.038239975,37.655117
0.99000001,0.96238184,0.038618173,37.651474
1,0.96200365,0.038996339,37.647831
1.01,0.96162552,0.039374471,37.644184
1.02,0.96124744,0.039752562,37.640541
1.03,0.96086937,0.040130615,37.636898
1.04,0.96049136,0.040508635,37.633255
1.05,0.96011341,0.040886618,37.629608
1.0599999,0.95973545,0.041264564,37.625965
1.0700001,0.9593575,0.041642472,37.622322
1.08,0.95897967,0.042020343,37.618679
1.09,0.95860183,0.042398181,37.615036
1.1,0.958224,0.042775977,37.611389
1.11,0.95784628,0.04315374,37.607746
1.12,0.95746851,0.043531466,37.604103
1.13,0.95709085,0.043909159,37.60046
1.14,0.9567132,0.04428681,37.596813
1.15,0.95633554,0.044664428,37.59317
1.16,0.95595801,0.045042004,37.589527
1.17,0.95558047,0.045419548,37.585884
1.1799999,0.95520294,0.045797054,37.582241
1.1900001,0.95482546,0.046174526,37.578594
1.2,0.95444804,0.046551958,37.574951
1.21,0.95407063,0.046929356,37.571308
1.22,0.95369327,0.047306716,37.567665
1.23,0.95331597,0.04768404,37.564022
1.24,0.95293868,0.048061326,37.560375
1.25,0.95256144,0.048438575,37.556732
1.26,0.9521842,0.048815791,37.553089
1.27,0.95180702,0.049192965,37.549446
1.28,0.9514299,0.049570106,37.545803
1.29,0.95105278,0.04994721,37.542156
1.3,0.95067573,0.05032428,37.538513
1.3099999,0.95029867,0.050701309,37.53487
1.3200001,0.94992167,0.051078305,37.531227
1.33,0.94954473,0.051455259,37.52758
1.34,0.94916785,0.05183218,37.523937
1.35,0.94879091,0.052209064,37.520294
1.36,0.94841409,0.052585915,37.516651
1.37,0.94803727,0.052962724,37.513008
1.38,0.94766051,0.0533395,37.509361
1.39,0.94728374,0.053716239,37.505718
1.4,0.94690704,0.05409294,37.502075
1.41,0.9465304,0.054469604,37.498432
1.42,0.94615376,0.054846231,37.494789
1.4299999,0.94577718,0.055222824,37.491142
1.4400001,0.9454006,0.055599377,37.487499
1.45,0.94502413,0.055975895,37.483856
1.46,0.94464761,0.056352377,37.480213
1.47,0.94427115,0.056728825,37.47657
1.48,0.94389474,0.057105232,37.472923
1.49,0.9435184,0.057481606,37.46928
1.5,0.94314206,0.057857938,37.465637
1.51,0.94276577,0.058234237,37.461994
1.52,0.94238949,0.058610499,37.458351
1.53,0.94201326,0.058986727,37.454704
1.54,0.9416371,0.059362914,37.451061
1.55,0.94126093,0.059739068,37.447418
1.5599999,0.94088483,0.060115185,37.443775
1.5700001,0.94050872,0.060491264,37.440132
1.58,0.94013268,0.060867306,37.436485
1.59,0.93975669,0.061243311,37.432842
1.6,0.93938071,0.061619282,37.429199
1.61,0.93900478,0.061995212,37.425556
1.62,0.93862891,0.062371109,37.421913
1.63,0.93825305,0.062746972,37.418266
1.64,0.93787718,0.063122794,37.414623
1.65,0.93750143,0.063498579,37.41098
1.66,0.93712568,0.063874327,37.407337
1.67,0.93674994,0.064250045,37.403694
1.6799999,0.93637431,0.064625718,37.400047
1.6900001,0.93599862,0.065001361,37.396404
1.7,0.93562305,0.06537696,37.392761
1.71,0.93524748,0.065752529,37.389118
1.72,0.93487191,0.06612806,37.385475
1.73,0.93449646,0.066503555,37.381832
1.74,0.93412101,0.066879012,37.378185
1.75,0.93374556,0.067254432,37.374542
1.76,0.93337017,0.067629814,37.370899
1.77,0.93299484,0.068005159,37.367256
1.78,0.93261951,0.068380475,37.363613
1.79,0.93224424,0.068755746,37.359966
1.8,0.93186903,0.069130987,37.356323
1.8099999,0.93149382,0.069506183,37.35268
1.8200001,0.93111867,0.06988135,37.349037
1.83,0.93074352,0.070256479,37.345394
1.84,0.93036842,0.070631571,37.341747
1.85,0.92999339,0.071006626,37.338104
1.86,0.92961836,0.071381643,37.334461
1.87,0.92924339,0.071756624,37.330818
1.88,0.92886841,0.072131567,37.327175
1.89,0.9284935,0.07250648,37.323532
1.9,0.92811865,0.072881348,37.319885
1.91,0.92774379,0.07325618,37.316242
1.92,0.927369,0.073630981,37.312599
1.9299999,0.92699426,0.074005745,37.308956
1.9400001,0.92661953,0.074380472,37.305313
1.95,0.92624485,0.074755155,37.301666
1.96,0.92587018,0.075129807,37.298023
1.97,0.92549556,0.075504422,37.29438
1.98,0.92512101,0.075879008,37.290737
1.99,0.92474645,0.076253548,37.287094
2,0.92437196,0.076628052,37.283451
2.01,0.92399746,0.077002518,37.279804
2.02,0.92362303,0.077376954,37.276161
2.03,0.92324865,0.077751346,37.272518
2.04,0.92287427,0.078125708,37.268875
2.05,0.92249995,0.078500032,37.265232
2.0599999,0.9221257,0.07887432,37.261589
2.0699999,0.92175144,0.07924857,37.257942
2.0799999,0.92137724,0.079622783,37.254299
2.0899999,0.92100304,0.079996958,37.250656
2.0999999,0.92062891,0.080371097,37.247013
2.1099999,0.92025483,0.080745198,37.24337
2.1199999,0.91988075,0.081119269,37.239727
2.1300001,0.91950673,0.081493296,37.23608
2.1400001,0.91913271,0.081867293,37.232437
2.1500001,0.91875875,0.082241245,37.228794
2.1600001,0.91838485,0.082615167,37.225151
2.1700001,0.91801095,0.082989052,37.221508
2.1800001,0.91763711,0.0833629,37.217865
2.1900001,0.91726327,0.08373671,37.214218
2.2,0.91688955,0.084110484,37.210575
2.21,0.91651577,0.08448422,37.206932
2.22,0.91614211,0.084857918,37.203289
2.23,0.91576844,0.08523158,37.199646
2.24,0.91539478,0.085605212,37.196003
2.25,0.91502118,0.085978799,37.192356
2.26,0.91464764,0.086352356,37.188713
2.27,0.91427416,0.086725876,37.18507
2.28,0.91390067,0.087099351,37.181427
2.29,0.91352719,0.087472796,37.177784
2.3,0.91315377,0.087846205,37.174141
2.3099999,0.9127804,0.088219576,37.170494
2.3199999,0.9124071,0.088592909,37.166851
2.3299999,0.9120338,0.088966206,37.163208
2.3399999,0.91166055,0.089339472,37.159565
2.3499999,0.91128731,0.089712694,37.155922
2.3599999,0.91091412,0.090085886,37.152279
2.3699999,0.91054094,0.090459034,37.148632
2.3800001,0.91016787,0.090832151,37.144989
2.3900001,0.90979475,0.091205232,37.141346
2.4000001,0.90942174,0.091578268,37.137703
2.4100001,0.90904874,0.091951273,37.13406
2.4200001,0.90867573,0.092324242,37.130417
2.4300001,0.90830284,0.092697173,37.12677
2.4400001,0.90792996,0.093070075,37.123127
2.45,0.90755707,0.093442932,37.119484
2.46,0.90718424,0.093815751,37.115841
2.47,0.90681148,0.094188541,37.112198
2.48,0.90643871,0.094561286,37.108555
2.49,0.906066,0.094934002,37.104912
2.5,0.90569335,0.095306672,37.101265
2.51,0.9053207,0.095679313,37.097622
2.52,0.90494806,0.096051916,37.093979
2.53,0.90457553,0.096424483,37.090336
2.54,0.904203,0.096797012,37.086693
2.55,0.90383047,0.097169504,37.08305
2.5599999,0.90345806,0.097541966,37.079403
2.5699999,0.90308559,0.097914383,37.07576
2.5799999,0.90271324,0.098286763,37.072117
2.5899999,0.90234089,0.098659113,37.068474
2.5999999,0.9019686,0.099031419,37.064831
2.6099999,0.90159631,0.099403694,37.061188
2.6199999,0.90122408,0.099775933,37.057545
2.6300001,0.90085185,0.10014813,37.053898
2.6400001,0.90047973,0.1005203,37.050255
2.6500001,0.90010756,0.10089242,37.046612
2.6600001,0.89973551,0.10126451,37.042969
2.6700001,0.89936346,0.10163657,37.039326
2.6800001,0.89899141,0.10200858,37.035683
2.6900001,0.89861941,0.10238057,37.03204
2.7,0.89824748,0.10275251,37.028393
2.71,0.89787561,0.10312442,37.02475
2.72,0.89750373,0.10349628,37.021107
2.73,0.89713186,0.10386812,37.017464
2.74,0.89676011,0.10423992,37.013821
2.75,0.89638835,0.10461168,37.010178
2.76,0.8960166,0.1049834,37.006535
2.77,0.8956449,0.10535509,37.002888
2.78,0.89527327,0.10572674,36.999245
2.79,0.89490163,0.10609835,36.995602
2.8,0.89453006,0.10646994,36.991959
2.8099999,0.89415854,0.10684147,36.988316
2.8199999,0.89378703,0.10721298,36.984673
2.8299999,0.89341557,0.10758445,36.98103
2.8399999,0.89304411,0.10795588,36.977383
2.8499999,0.89267272,0.10832728,36.97374
2.8599999,0.89230138,0.10869863,36.970097
2.8699999,0.89193004,0.10906995,36.966454
2.8800001,0.89155877,0.10944124,36.962811
2.8900001,0.89118749,0.10981249,36.959167
2.9000001,0.89081627,0.1101837,36.955524
2.9100001,0.89044511,0.11055487,36.951881
2.9200001,0.89007401,0.11092602,36.948235
2.9300001,0.88970286,0.11129712,36.944592
2.9400001,0.88933182,0.11166818,36.940948
2.95,0.88896078,0.11203921,36.937305
2.96,0.8885898,0.1124102,36.933662
2.97,0.88821882,0.11278116,36.930019
2.98,0.8878479,0.11315208,36.926376
2.99,0.88747704,0.11352296,36.922729
3,0.88710618,0.11389381,36.919086
3.01,0.88673538,0.11426461,36.915443
3.02,0.88636464,0.11463539,36.9118
3.03,0.8859939,0.11500613,36.908157
3.04,0.88562316,0.11537682,36.904514
3.05,0.88525254,0.11574749,36.900871
3.0599999,0.88488191,0.11611811,36.897228
3.0699999,0.88451129,0.1164887,36.893581
3.0799999,0.88414073,0.11685926,36.889938
3.0899999,0.88377023,0.11722977,36.886295
3.0999999,0.88339972,0.11760025,36.882652
3.1099999,0.88302928,0.1179707,36.879009
3.1199999,0.8826589,0.1183411,36.875366
3.1300001,0.88228852,0.11871147,36.871723
3.1400001,0.88191819,0.11908181,36.86808
3.1500001,0.88154787,0.1194521,36.864433
3.1600001,0.88117766,0.11982237,36.86079
3.1700001,0.8808074,0.12019259,36.857147
3.1800001,0.8804372,0.12056278,36.853504
3.1900001,0.88006705,0.12093293,36.849861
3.2,0.87969697,0.12130304,36.846218
3.21,0.87932688,0.12167312,36.842575
3.22,0.87895685,0.12204316,36.838932
3.23,0.87858683,0.12241317,36.835289
3.24,0.87821686,0.12278313,36.831642
3.25,0.87784696,0.12315306,36.827999
3.26,0.87747705,0.12352296,36.824356
3.27,0.8771072,0.12389281,36.820713
3.28,0.87673736,0.12426264,36.81707
3.29,0.87636757,0.12463242,36.813427
3.3,0.87599784,0.12500218,36.809784
3.3099999,0.87562811,0.12537187,36.806141
3.3199999,0.87525845,0.12574156,36.802494
3.3299999,0.87488878,0.12611119,36.798851
3.3399999,0.87451923,0.1264808,36.795208
3.3499999,0.87414962,0.12685037,36.791565
3.3599999,0.87378013,0.12721989,36.787922
3.3699999,0.87341064,0.12758937,36.784279
3.3800001,0.87304115,0.12795883,36.780636
3.3900001,0.87267172,0.12832825,36.776993
3.4000001,0.87230235,0.12869763,36.77335
3.4100001,0.87193304,0.12906699,36.769703
3.4200001,0.87156373,0.1294363,36.76606
3.4300001,0.87119442,0.12980556,36.762417
3.4400001,0.87082517,0.1301748,36.758774
3.45,0.87045598,0.13054399,36.755131
3.46,0.87008685,0.13091317,36.751488
3.47,0.86971772,0.13128228,36.747845
3.48,0.86934865,0.13165137,36.744202
3.49,0.86897957,0.13202043,36.740559
3.5,0.86861056,0.13238944,36.736916
3.51,0.86824155,0.13275842,36.733269
3.52,0.86787266,0.13312736,36.729626
3.53,0.8675037,0.13349627,36.725983
3.54,0.86713487,0.13386515,36.72234
3.55,0.86676604,0.13423398,36.718697
3.5599999,0.8663972,0.13460277,36.715054
3.5699999,0.86602849,0.13497153,36.711411
3.5799999,0.86565971,0.13534026,36.707767
3.5899999,0.86529106,0.13570894,36.704124
3.5999999,0.8649224,0.1360776,36.700478
3.6099999,0.86455381,0.13644621,36.696835
3.6199999,0.86418521,0.13681479,36.693192
3.6300001,0.86381668,0.13718332,36.689548
3.6400001,0.86344814,0.13755183,36.685905
3.6500001,0.86307973,0.13792029,36.682262
3.6600001,0.86271125,0.13828872,36.678619
3.6700001,0.86234289,0.13865712,36.674976
3.6800001,0.86197454,0.13902548,36.671333
3.6900001,0.86160618,0.13939381,36.66769
3.7,0.86123794,0.13976209,36.664047
3.71,0.86086965,0.14013033,36.6604
3.72,0.86050147,0.14049855,36.656757
3.73,0.86013329,0.14086671,36.653114
3.74,0.85976517,0.14123486,36.649471
3.75,0.85939705,0.14160296,36.645828
3.76,0.859029,0.14197102,36.642185
3.77,0.85866094,0.14233905,36.638542
3.78,0.85829294,0.14270705,36.634899
3.79,0.857925,0.143075,36.631256
3.8,0.85755706,0.14344291,36.627613
3.8099999,0.85718918,0.14381079,36.62397
3.8199999,0.85682136,0.14417864,36.620323
3.8299999,0.85645354,0.14454645,36.61668
3.8399999,0.85608578,0.14491422,36.613037
3.8499999,0.85571802,0.14528196,36.609394
3.8599999,0.85535032,0.14564966,36.605751
3.8699999,0.85498267,0.14601731,36.602108
3.8800001,0.85461503,0.14638494,36.598465
3.8900001,0.85424745,0.14675254,36.594822
3.9000001,0.85387993,0.14712009,36.591179
3.9100001,0.85351241,0.14748761,36.587536
3.9200001,0.85314494,0.14785509,36.583893
3.9300001,0.85277748,0.14822252,36.580246
3.9400001,0.85241008,0.14858992,36.576603
3.95,0.85204268,0.1489573,36.57296
3.96,0.85167539,0.14932464,36.569317
3.97,0.85130805,0.14969192,36.565674
3.98,0.85094082,0.15005919,36.562031
3.99,0.8505736,0.15042642,36.558388
4,0.85020638,0.1507936,36.554745
4.0100002,0.84983927,0.15116075,36.551102
4.02,0.84947217,0.15152787,36.547459
4.0300002,0.84910506,0.15189494,36.543816
4.04,0.84873801,0.15226197,36.540173
4.0500002,0.84837103,0.15262899,36.53653
4.0599999,0.84800404,0.15299594,36.532883
4.0700002,0.84763712,0.15336289,36.52924
4.0799999,0.84727025,0.15372977,36.525597
4.0900002,0.84690338,0.15409663,36.521954
4.0999999,0.84653658,0.15446346,36.518311
4.1100001,0.84616977,0.15483023,36.514668
4.1199999,0.84580302,0.15519698,36.511024
4.1300001,0.84543633,0.1555637,36.507381
4.1399999,0.84506965,0.15593037,36.503738
4.1500001,0.84470302,0.156297,36.500095
4.1599998,0.84433639,0.15666361,36.496452
4.1700001,0.84396982,0.15703017,36.492809
4.1799998,0.84360331,0.1573967,36.489166
4.1900001,0.8432368,0.15776318,36.485519
4.1999998,0.84287035,0.15812965,36.481876
4.21,0.84250396,0.15849607,36.478233
4.2199998,0.84213758,0.15886244,36.47459
4.23,0.84177119,0.15922879,36.470947
4.2399998,0.84140491,0.1595951,36.467304
4.25,0.84103864,0.15996137,36.463661
4.2600002,0.84067237,0.1603276,36.460018
4.27,0.84030622,0.16069381,36.456375
4.2800002,0.83994001,0.16105996,36.452732
4.29,0.83957392,0.16142608,36.449089
4.3000002,0.83920783,0.16179217,36.445446
4.3099999,0.8388418,0.16215824,36.441803
4.3200002,0.83847576,0.16252424,36.43816
4.3299999,0.83810979,0.16289023,36.434517
4.3400002,0.83774382,0.16325617,36.43087
4.3499999,0.83737791,0.16362207,36.427227
4.3600001,0.83701205,0.16398793,36.423584
4.3699999,0.8366462,0.16435377,36.419941
4.3800001,0.83628041,0.16471957,36.416298
4.3899999,0.83591467,0.16508533,36.412655
4.4000001,0.83554894,0.16545105,36.409012
4.4099998,0.83518326,0.16581674,36.405369
4.4200001,0.83481759,0.16618238,36.401726
4.4299998,0.83445197,0.166548,36.398083
4.4400001,0.83408642,0.16691358,36.39444
4.4499998,0.83372086,0.16727911,36.390797
4.46,0.83335537,0.16764462,36.387154
4.4699998,0.83298993,0.16801009,36.383511
4.48,0.8326245,0.16837552,36.379868
4.4899998,0.83225912,0.16874091,36.376225
4.5,0.83189374,0.16910626,36.372581
4.5100002,0.83152843,0.16947159,36.368935
4.52,0.83116311,0.16983686,36.365292
4.5300002,0.83079791,0.17020212,36.361649
4.54,0.83043265,0.17056733,36.358006
4.5500002,0.83006752,0.1709325,36.354362
4.5599999,0.82970238,0.17129764,36.350719
4.5700002,0.82933724,0.17166273,36.347076
4.5799999,0.82897222,0.1720278,36.343433
4.5900002,0.82860714,0.17239283,36.33979
4.5999999,0.82824218,0.17275782,36.336147
4.6100001,0.82787722,0.17312278,36.332504
4.6199999,0.82751232,0.17348769,36.328861
4.6300001,0.82714742,0.17385258,36.325218
4.6399999,0.82678258,0.17421742,36.321575
4.6500001,0.8264178,0.17458223,36.317932
4.6599998,0.82605302,0.17494699,36.314289
4.6700001,0.82568824,0.17531173,36.310646
4.6799998,0.82532358,0.17567644,36.307003
4.6900001,0.82495892,0.1760411,36.30336
4.6999998,0.82459426,0.17640571,36.299717
4.71,0.82422972,0.1767703,36.29607
4.7199998,0.82386512,0.17713486,36.292427
4.73,0.82350063,0.17749937,36.288784
4.7399998,0.82313615,0.17786385,36.285141
4.75,0.82277173,0.17822829,36.281498
4.7600002,0.82240731,0.1785927,36.277855
4.77,0.82204294,0.17895706,36.274212
4.7800002,0.82167858,0.17932139,36.270569
4.79,0.82131433,0.1796857,36.266926
4.8000002,0.82095003,0.18004996,36.263283
4.8099999,0.82058585,0.18041417,36.25964
4.8200002,0.82022166,0.18077835,36.255997
4.8299999,0.81985748,0.18114251,36.252354
4.8400002,0.81949335,0.18150662,36.248711
4.8499999,0.81912929,0.1818707,36.245068
4.8600001,0.81876528,0.18223473,36.241425
4.8699999,0.81840128,0.18259874,36.237782
4.8800001,0.81803727,0.1829627,36.234138
4.8899999,0.81767339,0.18332663,36.230495
4.9000001,0.8173095,0.18369053,36.226852
4.9099998,0.81694561,0.18405439,36.223209
4.9200001,0.81658179,0.1844182,36.219566
4.9299998,0.81621802,0.18478198,36.215923
4.9400001,0.81585425,0.18514574,36.21228
4.9499998,0.81549054,0.18550944,36.208637
4.96,0.8151269,0.18587312,36.20499
4.9699998,0.81476325,0.18623675,36.201347
4.98,0.81439966,0.18660036,36.197704
4.9899998,0.81403607,0.18696392,36.194061
5,0.81367254,0.18732744,36.190418
5.0100002,0.81330907,0.18769094,36.186775
5.02,0.8129456,0.1880544,36.183132
5.0300002,0.81258219,0.18841781,36.179489
5.04,0.81221879,0.18878119,36.175846
5.0500002,0.81185544,0.18914454,36.172203
5.0599999,0.81149215,0.18950784,36.16856
5.0700002,0.81112891,0.18987112,36.164917
5.0799999,0.81076562,0.19023435,36.161274
5.0900002,0.81040245,0.19059755,36.157631
5.0999999,0.81003928,0.19096071,36.153988
5.1100001,0.80967617,0.19132383,36.150345
5.1199999,0.80931306,0.19168693,36.146702
5.1300001,0.80895001,0.19204998,36.143059
5.1399999,0.80858701,0.19241299,36.139416
5.1500001,0.80822402,0.19277596,36.135773
5.1599998,0.80786109,0.19313891,36.13213
5.1700001,0.80749816,0.19350182,36.128487
5.1799998,0.80713534,0.19386469,36.124844
5.1900001,0.80677247,0.19422752,36.121201
5.1999998,0.80640972,0.19459032,36.117558
5.21,0.8060469,0.19495307,36.113914
5.2199998,0.80568421,0.19531579,36.110271
5.23,0.80532151,0.19567847,36.106628
5.2399998,0.80495888,0.19604112,36.102985
5.25,0.80459625,0.19640374,36.099342
5.2600002,0.80423367,0.19676632,36.095699
5.27,0.80387115,0.19712885,36.092056
5.2800002,0.80350864,0.19749136,36.088413
5.29,0.80314618,0.19785382,36.08477
5.3000002,0.80278373,0.19821624,36.081127
5.3099999,0.80242133,0.19857864,36.077484
5.3200002,0.80205899,0.19894101,36.073841
5.3299999,0.80169666,0.19930331,36.070198
5.3400002,0.80133438,0.19966561,36.066555
5.3499999,0.80097216,0.20002785,36.062912
5.3600001,0.80060995,0.20039006,36.059269
5.3699999,0.80024779,0.20075223,36.055626
5.3800001,0.79988563,0.20111437,36.051983
5.3899999,0.79952353,0.20147647,36.04834
5.4000001,0.79916149,0.20183854,36.044697
5.4099998,0.79879946,0.20220056,36.041054
5.4200001,0.79843748,0.20256256,36.037411
5.4299998,0.7980755,0.2029245,36.033768
5.4400001,0.79771358,0.20328642,36.030121
5.4499998,0.79735172,0.2036483,36.026478
5.46,0.79698986,0.20401014,36.022835
5.4699998,0.79662806,0.20437196,36.019192
5.48,0.79626626,0.20473373,36.015549
5.4899998,0.79590452,0.20509546,36.011906
5.5,0.79554284,0.20545717,36.008263
5.5100002,0.79518116,0.20581882,36.00462
5.52,0.79481953,0.20618044,36.000977
5.5300002,0.79445797,0.20654203,35.997334
5.54,0.79409641,0.20690358,35.99369
5.5500002,0.79373491,0.20726509,35.990047
5.5599999,0.79337341,0.20762658,35.986404
5.5700002,0.79301196,0.20798802,35.982761
5.5799999,0.79265058,0.20834942,35.979118
5.5900002,0.7922892,0.20871079,35.975475
5.5999999,0.79192787,0.20907213,35.971832
5.6100001,0.79156661,0.20943342,35.968189
5.6199999,0.79120535,0.20979467,35.964546
5.6300001,0.79084408,0.2101559,35.960903
5.6399999,0.79048294,0.21051708,35.95726
5.6500001,0.79012179,0.21087824,35.953617
5.6599998,0.78976065,0.21123935,35.949974
5.6700001,0.78939956,0.21160042,35.946331
5.6799998,0.78903854,0.21196146,35.942688
5.6900001,0.78867751,0.21232246,35.939045
5.6999998,0.78831655,0.21268342,35.935402
5.71,0.78795564,0.21304436,35.931759
5.7199998,0.78759474,0.21340525,35.928116
5.73,0.78723389,0.21376611,35.924473
5.7399998,0.7868731,0.21412693,35.92083
5.75,0.78651232,0.21448772,35.917187
5.7600002,0.78615153,0.21484846,35.913544
5.77,0.78579086,0.21520917,35.909901
5.7800002,0.78543013,0.21556984,35.906258
5.79,0.78506953,0.21593048,35.902615
5.8000002,0.78470892,0.21629107,35.898975
5.8099999,0.78434837,0.21665163,35.895332
5.8200002,0.78398782,0.21701217,35.891689
5.8299999,0.78362733,0.21737266,35.888046
5.8400002,0.7832669,0.21773311,35.884403
5.8499999,0.78290647,0.21809353,35.88076
5.8600001,0.7825461,0.21845391,35.877117
5.8699999,0.78218573,0.21881425,35.873474
5.8800001,0.78182542,0.21917456,35.869831
5.8899999,0.78146517,0.21953483,35.866188
5.9000001,0.78110492,0.21989506,35.862545
5.9099998,0.78074473,0.22025526,35.858902
5.9200001,0.7803846,0.22061542,35.855259
5.9299998,0.78002447,0.22097555,35.851616
5.9400001,0.77966434,0.22133563,35.847973
5.9499998,0.77930433,0.22169569,35.84433
5.96,0.77894431,0.2220557,35.840687
5.9699998,0.7785843,0.22241567,35.837044
5.98,0.77822441,0.22277562,35.833401
5.9899998,0.77786446,0.22313553,35.829758
6,0.77750462,0.22349539,35.826115
6.0100002,0.77714479,0.22385523,35.822472
6.02,0.77678496,0.22421502,35.818829
6.0300002,0.77642524,0.22457477,35.815186
6.04,0.77606553,0.2249345,35.811543
6.0500002,0.77570581,0.22529419,35.807899
6.0599999,0.77534616,0.22565383,35.804256
6.0700002,0.77498657,0.22601345,35.800613
6.0799999,0.77462697,0.22637302,35.79697
6.0900002,0.77426744,0.22673255,35.793327
6.0999999,0.77390796,0.22709206,35.789684
6.1100001,0.77354848,0.22745153,35.786041
6.1199999,0.77318907,0.22781095,35.782398
6.1300001,0.77282965,0.22817035,35.778755
6.1399999,0.7724703,0.22852971,35.775112
6.1500001,0.772111,0.22888902,35.771469
6.1599998,0.7717517,0.2292483,35.767826
6.1700001,0.77139246,0.22960755,35.764183
6.1799998,0.77103323,0.22996676,35.76054
6.1900001,0.77067405,0.23032594,35.756897
6.1999998,0.77031493,0.23068507,35.753254
6.21,0.76995581,0.23104417,35.749611
6.2199998,0.76959676,0.23140323,35.745968
6.23,0.76923776,0.23176226,35.742325
6.2399998,0.76887876,0.23212124,35.738682
6.25,0.76851982,0.2324802,35.735039
6.2600002,0.76816088,0.23283912,35.731396
6.27,0.767802,0.233198,35.727757
