"Time","pipe1.mediums[1].p","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].T","pipe1.mediums[2].p","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].T","pipe1.mediums[3].p","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].T","pipe1.mediums[4].p","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].T","pipe1.mediums[5].p","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].T","pipe2.mediums[1].p","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].T","pipe2.mediums[2].p","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].T","pipe2.mediums[3].p","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].T","pipe2.mediums[4].p","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].T","pipe2.mediums[5].p","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].T","pipe3.mediums[1].p","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].T","pipe3.mediums[2].p","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].T","pipe3.mediums[3].p","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].T","pipe3.mediums[4].p","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].T","pipe3.mediums[5].p","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].T","pipe4.mediums[1].p","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].T","pipe4.mediums[2].p","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].T","pipe4.mediums[3].p","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].T","pipe4.mediums[4].p","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].T","pipe4.mediums[5].p","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].T"
1.952,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.954,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.956,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.9579999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.96,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.962,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.964,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.966,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.9680001,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.97,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.972,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.974,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.976,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.978,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.98,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.982,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.984,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.9859999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.988,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.99,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.992,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.994,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.9960001,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
1.998,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
2,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
2,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.91,0.0099999998,300.78503,118201.45,0.0099999998,300.68826,113280.22,0.0099999998,300.59152,108158.3,0.0099999998,300.49475,102807.48,0.0099999998,300.39798
2.0020001,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.9,0.0099999998,314.423,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.13,0.0099999998,291.82907,122944.92,0.0099999998,300.78503,118201.9,0.0099999998,300.6886,113298.7,0.0099999998,300.60547,108796.35,0.0099999998,301.00195,110755.26,0.0099999998,305.92133
2.0039999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.57,0.0099999998,310.39423,125275.91,0.0099999998,314.42303,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.19,0.0099999998,291.87747,125735.14,0.0099999998,291.82907,122945.19,0.0099999998,300.78522,118208.73,0.0099999998,300.69354,113433.49,0.0099999998,300.70706,110426.73,0.0099999998,302.31177,117281.63,0.0099999998,309.88153
2.006,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.15,0.0099999998,306.15588,126676.59,0.0099999998,310.39423,125276.06,0.0099999998,314.42313,129355.99,0.0099999998,292.02267,128458.51,0.0099999998,291.97427,127555.95,0.0099999998,291.92587,126648.2,0.0099999998,291.87747,125735.19,0.0099999998,291.8291,122946.84,0.0099999998,300.78638,118235.13,0.0099999998,300.71262,113746.36,0.0099999998,300.94214,112286.3,0.0099999998,303.81485,123105.66,0.0099999998,313.03622
2.0079999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.16,0.0099999998,306.15591,126676.63,0.0099999998,310.39426,125276.66,0.0099999998,314.42355,129355.99,0.0099999998,292.02267,128458.52,0.0099999998,291.97427,127555.96,0.0099999998,291.92587,126648.27,0.0099999998,291.87753,125735.45,0.0099999998,291.82928,122952.1,0.0099999998,300.78998,118298.54,0.0099999998,300.75836,114312.3,0.0099999998,301.36557,114153.76,0.0099999998,305.33688,128371.98,0.0099999998,315.59869
2.01,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.33,0.0099999998,301.69708,127592.18,0.0099999998,306.15591,126676.82,0.0099999998,310.39441,125278.33,0.0099999998,314.42474,129356,0.0099999998,292.02267,128458.53,0.0099999998,291.9743,127556.03,0.0099999998,291.92593,126648.5,0.0099999998,291.87769,125736.24,0.0099999998,291.8298,122964.75,0.0099999998,300.79865,118427.57,0.0099999998,300.85129,115247.49,0.0099999998,302.06696,115824.26,0.0099999998,306.72174,133151.72,0.0099999998,317.69266
2.0120001,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.52,0.0099999998,297.00623,128489.34,0.0099999998,301.69708,127592.26,0.0099999998,306.15598,126677.31,0.0099999998,310.39474,125282.2,0.0099999998,314.42752,129356.02,0.0099999998,292.02271,128458.59,0.0099999998,291.97433,127556.23,0.0099999998,291.92606,126649.16,0.0099999998,291.87811,125738.23,0.0099999998,291.83112,122990.42,0.0099999998,300.81619,118645.52,0.0099999998,301.0079,116293.3,0.0099999998,302.85101,117490.34,0.0099999998,308.10907,137494.56,0.0099999998,319.40399
2.0139999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.66,0.0099999998,292.07108,129803.55,0.0099999998,297.00623,128489.38,0.0099999998,301.69711,127592.48,0.0099999998,306.15613,126678.46,0.0099999998,310.39554,125289.98,0.0099999998,314.43311,129356.06,0.0099999998,292.02274,128458.77,0.0099999998,291.97446,127556.77,0.0099999998,291.92642,126650.72,0.0099999998,291.87912,125742.54,0.0099999998,291.83395,123035.18,0.0099999998,300.84668,118953.47,0.0099999998,301.22842,117344.01,0.0099999998,303.63846,119209.71,0.0099999998,309.53455,141452.53,0.0099999998,320.80679
2.016,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.67,0.0099999998,292.07111,129803.6,0.0099999998,297.00629,128489.49,0.0099999998,301.69717,127592.96,0.0099999998,306.15646,126680.74,0.0099999998,310.39716,125303.47,0.0099999998,314.44278,129356.2,0.0099999998,292.0228,128459.2,0.0099999998,291.97473,127557.98,0.0099999998,291.92719,126653.88,0.0099999998,291.8812,125750.49,0.0099999998,291.83917,123103.7,0.0099999998,300.89316,119351.59,0.0099999998,301.51251,118384.42,0.0099999998,304.41992,120961.02,0.0099999998,310.97586,145065.48,0.0099999998,321.9534
2.0179999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16788,131956.69,0.0099999998,292.07111,129803.73,0.0099999998,297.00635,128489.72,0.0099999998,301.69733,127593.9,0.0099999998,306.1571,126684.7,0.0099999998,310.39993,125324.54,0.0099999998,314.45792,129356.48,0.0099999998,292.02298,128460.06,0.0099999998,291.97528,127560.23,0.0099999998,291.92865,126659.43,0.0099999998,291.88483,125763.53,0.0099999998,291.84775,123200.51,0.0099999998,300.95862,119844.51,0.0099999998,301.86295,119395.1,0.0099999998,305.18311,122728.73,0.0099999998,312.4166,148365.67,0.0099999998,322.88278
2.02,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.56,0.0099999998,292.16791,131956.75,0.0099999998,292.07114,129803.99,0.0099999998,297.00653,128490.15,0.0099999998,301.69763,127595.53,0.0099999998,306.15823,126691.08,0.0099999998,310.40442,125355.48,0.0099999998,314.48013,129357.02,0.0099999998,292.02335,128461.63,0.0099999998,291.97629,127564.09,0.0099999998,291.93115,126668.38,0.0099999998,291.89066,125783.4,0.0099999998,291.86081,123332.03,0.0099999998,301.04724,120458.09,0.0099999998,302.29788,120335.51,0.0099999998,305.90112,124495.95,0.0099999998,313.84021,151383.66,0.0099999998,323.6297
2.0220001,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.58,0.0099999998,292.16791,131956.86,0.0099999998,292.0712,129804.48,0.0099999998,297.00684,128490.91,0.0099999998,301.69812,127598.19,0.0099999998,306.16006,126700.73,0.0099999998,310.41122,125399.2,0.0099999998,314.51154,129357.96,0.0099999998,292.02393,128464.24,0.0099999998,291.97797,127570.2,0.0099999998,291.93512,126681.95,0.0099999998,291.89954,125812.23,0.0099999998,291.87976,123507.12,0.0099999998,301.16492,121187.69,0.0099999998,302.8147,121195.55,0.0099999998,306.56784,126245.91,0.0099999998,315.23163,154145.2,0.0099999998,324.2211
2.0239999,148079,0.0099999998,292.98672,144193.83,0.0099999998,292.69107,140217.2,0.0099999998,292.38174,136141.61,0.0099999998,292.16791,131957.06,0.0099999998,292.07135,129805.32,0.0099999998,297.00735,128492.19,0.0099999998,301.69901,127602.32,0.0099999998,306.1629,126714.89,0.0099999998,310.4212,125459.17,0.0099999998,314.55463,129359.53,0.0099999998,292.02493,128468.38,0.0099999998,291.98062,127579.52,0.0099999998,291.94116,126701.83,0.0099999998,291.91248,125852.9,0.0099999998,291.90646,123727.98,0.0099999998,301.31274,121919.85,0.0099999998,303.33234,122071.84,0.0099999998,307.25174,127969.05,0.0099999998,316.58167,156676.3,0.0099999998,324.68256
