"Time","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","idealthyristor.off"
4.9549999,25.337706,0.50373632,3115.8154,61.832031,1.2668853,0.025186816,4.9400001,4.9499998,1
4.9552002,25.337706,0.50373012,3115.8154,61.832031,1.2668853,0.025186507,4.9400001,4.9499998,1
4.9554,25.337706,0.50372398,3115.8154,61.832031,1.2668853,0.0251862,4.9400001,4.9499998,1
4.9555998,25.337706,0.5037179,3115.8154,61.832031,1.2668853,0.025185896,4.9400001,4.9499998,1
4.9558001,25.337706,0.50371206,3115.8154,61.832031,1.2668853,0.025185604,4.9400001,4.9499998,1
4.9559999,25.337706,0.50370646,3115.8154,61.832031,1.2668853,0.025185324,4.9400001,4.9499998,1
4.9562001,25.337706,0.50370085,3115.8154,61.832031,1.2668853,0.025185045,4.9400001,4.9499998,1
4.9563999,25.337706,0.50369525,3115.8154,61.832031,1.2668853,0.025184764,4.9400001,4.9499998,1
4.9566002,25.337706,0.5036903,3115.8154,61.832031,1.2668853,0.025184516,4.9400001,4.9499998,1
4.9568,25.337706,0.50368547,3115.8154,61.832031,1.2668853,0.025184274,4.9400001,4.9499998,1
4.9569998,25.337706,0.50368065,3115.8154,61.832031,1.2668853,0.025184033,4.9400001,4.9499998,1
4.9572001,25.337706,0.503676,3115.8154,61.832031,1.2668853,0.025183799,4.9400001,4.9499998,1
4.9573998,25.337706,0.50367206,3115.8154,61.832031,1.2668853,0.025183603,4.9400001,4.9499998,1
4.9576001,25.337706,0.50366813,3115.8154,61.832031,1.2668853,0.025183408,4.9400001,4.9499998,1
4.9577999,25.337706,0.5036642,3115.8154,61.832031,1.2668853,0.02518321,4.9400001,4.9499998,1
4.9580002,25.337706,0.5036611,3115.8154,61.832031,1.2668853,0.025183056,4.9400001,4.9499998,1
4.9582,25.337706,0.50365818,3115.8154,61.832031,1.2668853,0.025182907,4.9400001,4.9499998,1
4.9583998,25.337706,0.5036552,3115.8154,61.832031,1.2668853,0.025182759,4.9400001,4.9499998,1
4.9586,25.337706,0.50365305,3115.8154,61.832031,1.2668853,0.025182651,4.9400001,4.9499998,1
4.9587998,25.337706,0.50365102,3115.8154,61.832031,1.2668853,0.025182553,4.9400001,4.9499998,1
4.9590001,25.337706,0.50364918,3115.8154,61.832031,1.2668853,0.02518246,4.9400001,4.9499998,1
4.9591999,25.337706,0.50364822,3115.8154,61.832031,1.2668853,0.025182411,4.9400001,4.9499998,1
4.9594002,25.337706,0.50364721,3115.8154,61.832031,1.2668853,0.025182361,4.9400001,4.9499998,1
4.9596,25.337706,0.50364667,3115.8154,61.832031,1.2668853,0.025182333,4.9400001,4.9499998,1
4.9597998,25.337706,0.50364661,3115.8154,61.832031,1.2668853,0.025182331,4.9400001,4.9499998,1
4.96,25.337706,0.50364655,3115.8154,61.832031,1.2668853,0.025182327,4.9400001,4.9499998,1
4.96,25.182327,0,3091.6016,0,1.2591164,0,4.96,4.9499998,1
4.9601998,25.182327,1.9535595e-07,3091.6016,3.0602876e-10,1.2591164,9.7677981e-09,4.96,4.9499998,1
4.9604001,25.182327,7.8027114e-07,3091.6016,2.4393361e-09,1.2591164,3.9013557e-08,4.96,4.9499998,1
4.9605999,25.182327,1.749568e-06,3091.6016,8.6957774e-09,1.2591164,8.7478405e-08,4.96,4.9499998,1
4.9608002,25.182327,3.1028414e-06,3091.6016,1.9237332e-08,1.2591164,1.5514206e-07,4.96,4.9499998,1
4.961,25.182327,4.8133224e-06,3091.6016,3.879239e-08,1.2591164,2.4066611e-07,4.96,4.9499998,1
4.9612002,25.182327,6.8859099e-06,3091.6016,6.6490742e-08,1.2591164,3.442955e-07,4.96,4.9499998,1
4.9614,25.182327,9.3224708e-06,3091.6016,1.020008e-07,1.2591164,4.6612354e-07,4.96,4.9499998,1
4.9615998,25.182327,1.2123004e-05,3091.6016,1.4532259e-07,1.2591164,6.0615019e-07,4.96,4.9499998,1
4.9618001,25.182327,1.522195e-05,3091.6016,2.0080115e-07,1.2591164,7.6109751e-07,4.96,4.9499998,1
4.9619999,25.182327,1.8639503e-05,3091.6016,2.670981e-07,1.2591164,9.3197514e-07,4.96,4.9499998,1
4.9622002,25.182327,2.2387985e-05,3091.6016,3.4339672e-07,1.2591164,1.1193993e-06,4.96,4.9499998,1
4.9624,25.182327,2.6467398e-05,3091.6016,4.2969705e-07,1.2591164,1.3233699e-06,4.96,4.9499998,1
4.9626002,25.182327,3.0776217e-05,3091.6016,5.2794849e-07,1.2591164,1.5388108e-06,4.96,4.9499998,1
4.9628,25.182327,3.5324378e-05,3091.6016,6.3796017e-07,1.2591164,1.7662188e-06,4.96,4.9499998,1
4.9629998,25.182327,4.0144248e-05,3091.6016,7.5911061e-07,1.2591164,2.0072125e-06,4.96,4.9499998,1
4.9632001,25.182327,4.5235833e-05,3091.6016,8.9139979e-07,1.2591164,2.2617917e-06,4.96,4.9499998,1
4.9633999,25.182327,5.0487321e-05,3091.6016,1.032597e-06,1.2591164,2.524366e-06,4.96,4.9499998,1
4.9636002,25.182327,5.5878947e-05,3091.6016,1.1823078e-06,1.2591164,2.7939473e-06,4.96,4.9499998,1
4.9638,25.182327,6.1465384e-05,3091.6016,1.3416229e-06,1.2591164,3.0732692e-06,4.96,4.9499998,1
4.9640002,25.182327,6.7246641e-05,3091.6016,1.5105426e-06,1.2591164,3.3623319e-06,4.96,4.9499998,1
4.9642,25.182327,7.3160118e-05,3091.6016,1.686324e-06,1.2591164,3.6580059e-06,4.96,4.9499998,1
4.9643998,25.182327,7.9145771e-05,3091.6016,1.8663362e-06,1.2591164,3.9572888e-06,4.96,4.9499998,1
4.9646001,25.182327,8.5225598e-05,3091.6016,2.0515427e-06,1.2591164,4.2612801e-06,4.96,4.9499998,1
4.9647999,25.182327,9.1381677e-05,3091.6016,2.241158e-06,1.2591164,4.569084e-06,4.96,4.9499998,1
4.9649649,25.182327,9.6491989e-05,3091.6016,2.399333e-06,1.2591164,4.8245993e-06,4.96,4.9499998,1
4.9649649,25.182327,9.6491989e-05,3091.6016,2.399333e-06,1.2591164,4.8245993e-06,4.96,4.9499998,0
4.9650002,25.182327,0.0055465493,3091.6016,0.84781438,1.2591164,0.00027732746,4.96,4.9499998,0
4.9651999,25.182327,0.036638767,3091.6016,5.681447,1.2591164,0.0018319384,4.96,4.9499998,0
4.9654002,25.182327,0.067608282,3091.6016,10.477022,1.2591164,0.0033804141,4.96,4.9499998,0
4.9656,25.182327,0.098332874,3091.6016,15.197071,1.2591164,0.0049166437,4.96,4.9499998,0
4.9657998,25.182327,0.12869127,3091.6016,19.805311,1.2591164,0.0064345635,4.96,4.9499998,0
4.9660001,25.182327,0.15856367,3091.6016,24.267241,1.2591164,0.0079281833,4.96,4.9499998,0
4.9661999,25.182327,0.18783218,3091.6016,28.550653,1.2591164,0.0093916096,4.96,4.9499998,0
4.9664001,25.182327,0.2163813,3091.6016,32.62616,1.2591164,0.010819064,4.96,4.9499998,0
4.9665999,25.182327,0.24409834,3091.6016,36.467655,1.2591164,0.012204917,4.96,4.9499998,0
4.9668002,25.182327,0.27087393,3091.6016,40.052723,1.2591164,0.013543696,4.96,4.9499998,0
4.967,25.182327,0.2966024,3091.6016,43.362988,1.2591164,0.014830119,4.96,4.9499998,0
4.9671998,25.182327,0.32118219,3091.6016,46.384407,1.2591164,0.01605911,4.96,4.9499998,0
4.9674001,25.182327,0.34451631,3091.6016,49.107502,1.2591164,0.017225815,4.96,4.9499998,0
4.9675999,25.182327,0.36651269,3091.6016,51.527493,1.2591164,0.018325634,4.96,4.9499998,0
4.9678001,25.182327,0.38708448,3091.6016,53.644371,1.2591164,0.019354224,4.96,4.9499998,0
4.9679999,25.182327,0.40615052,3091.6016,55.462929,1.2591164,0.020307526,4.96,4.9499998,0
4.9682002,25.182327,0.42363557,3091.6016,56.992641,1.2591164,0.021181779,4.96,4.9499998,0
4.9684,25.182327,0.43947059,3091.6016,58.247555,1.2591164,0.02197353,4.96,4.9499998,0
4.9685998,25.182327,0.45359313,3091.6016,59.24604,1.2591164,0.022679657,4.96,4.9499998,0
4.9688001,25.182327,0.46594742,3091.6016,60.010517,1.2591164,0.023297371,4.96,4.9499998,0
4.9689999,25.182327,0.47648475,3091.6016,60.567093,1.2591164,0.023824237,4.96,4.9499998,0
4.9692001,25.182327,0.48516348,3091.6016,60.945156,1.2591164,0.024258174,4.96,4.9499998,0
4.9693999,25.182327,0.49194938,3091.6016,61.176907,1.2591164,0.024597468,4.96,4.9499998,0
4.9696002,25.182327,0.49681565,3091.6016,61.29686,1.2591164,0.024840783,4.96,4.9499998,0
4.9698,25.182327,0.49974313,3091.6016,61.341286,1.2591164,0.024987157,4.96,4.9499998,0
4.9699998,25.182327,0.50072026,3091.6016,61.347649,1.2591164,0.025036013,4.96,4.9499998,0
4.9699998,25.182327,0.50072026,3091.6016,61.347649,1.2591164,0.025036013,4.96,4.9699998,1
4.9702001,25.182327,0.50072008,3091.6016,61.347649,1.2591164,0.025036003,4.96,4.9699998,1
4.9703999,25.182327,0.50071949,3091.6016,61.347649,1.2591164,0.025035974,4.96,4.9699998,1
4.9706001,25.182327,0.50071847,3091.6016,61.347649,1.2591164,0.025035925,4.96,4.9699998,1
4.9707999,25.182327,0.50071716,3091.6016,61.347649,1.2591164,0.025035858,4.96,4.9699998,1
4.9710002,25.182327,0.50071543,3091.6016,61.347649,1.2591164,0.025035772,4.96,4.9699998,1
4.9712,25.182327,0.50071335,3091.6016,61.347649,1.2591164,0.025035668,4.96,4.9699998,1
4.9713998,25.182327,0.5007109,3091.6016,61.347649,1.2591164,0.025035547,4.96,4.9699998,1
4.9716001,25.182327,0.5007081,3091.6016,61.347649,1.2591164,0.025035406,4.96,4.9699998,1
4.9717999,25.182327,0.500705,3091.6016,61.347649,1.2591164,0.025035251,4.96,4.9699998,1
4.9720001,25.182327,0.50070161,3091.6016,61.347649,1.2591164,0.025035081,4.96,4.9699998,1
4.9721999,25.182327,0.50069785,3091.6016,61.347649,1.2591164,0.025034893,4.96,4.9699998,1
4.9724002,25.182327,0.5006938,3091.6016,61.347649,1.2591164,0.025034688,4.96,4.9699998,1
4.9726,25.182327,0.50068945,3091.6016,61.347649,1.2591164,0.025034474,4.96,4.9699998,1
4.9727998,25.182327,0.50068492,3091.6016,61.347649,1.2591164,0.025034247,4.96,4.9699998,1
4.973,25.182327,0.50068009,3091.6016,61.347649,1.2591164,0.025034005,4.96,4.9699998,1
4.9731998,25.182327,0.50067502,3091.6016,61.347649,1.2591164,0.025033752,4.96,4.9699998,1
4.9734001,25.182327,0.50066978,3091.6016,61.347649,1.2591164,0.025033489,4.96,4.9699998,1
4.9735999,25.182327,0.50066435,3091.6016,61.347649,1.2591164,0.025033219,4.96,4.9699998,1
4.9738002,25.182327,0.50065881,3091.6016,61.347649,1.2591164,0.025032939,4.96,4.9699998,1
4.974,25.182327,0.50065303,3091.6016,61.347649,1.2591164,0.025032651,4.96,4.9699998,1
4.9741998,25.182327,0.50064713,3091.6016,61.347649,1.2591164,0.025032355,4.96,4.9699998,1
4.9744,25.182327,0.50064117,3091.6016,61.347649,1.2591164,0.025032056,4.96,4.9699998,1
4.9745998,25.182327,0.50063515,3091.6016,61.347649,1.2591164,0.025031757,4.96,4.9699998,1
4.9748001,25.182327,0.50062901,3091.6016,61.347649,1.2591164,0.025031451,4.96,4.9699998,1
4.9749751,25.182327,0.5006237,3091.6016,61.347649,1.2591164,0.025031185,4.96,4.9699998,1
4.9749751,25.182327,0.5006237,3091.6016,61.347649,1.2591164,0.025031185,4.96,4.9699998,1
4.9749999,25.182327,0.50062293,3091.6016,61.347649,1.2591164,0.025031146,4.96,4.9699998,1
4.9752002,25.182327,0.50061667,3091.6016,61.347649,1.2591164,0.025030835,4.96,4.9699998,1
4.9754,25.182327,0.50061053,3091.6016,61.347649,1.2591164,0.025030525,4.96,4.9699998,1
4.9755998,25.182327,0.50060451,3091.6016,61.347649,1.2591164,0.025030226,4.96,4.9699998,1
4.9758,25.182327,0.50059849,3091.6016,61.347649,1.2591164,0.025029924,4.96,4.9699998,1
4.9759998,25.182327,0.50059307,3091.6016,61.347649,1.2591164,0.025029652,4.96,4.9699998,1
4.9762001,25.182327,0.50058758,3091.6016,61.347649,1.2591164,0.02502938,4.96,4.9699998,1
4.9763999,25.182327,0.50058216,3091.6016,61.347649,1.2591164,0.025029108,4.96,4.9699998,1
4.9766002,25.182327,0.50057673,3091.6016,61.347649,1.2591164,0.025028836,4.96,4.9699998,1
4.9768,25.182327,0.50057209,3091.6016,61.347652,1.2591164,0.025028603,4.96,4.9699998,1
4.9770002,25.182327,0.50056744,3091.6016,61.347652,1.2591164,0.025028372,4.96,4.9699998,1
4.9772,25.182327,0.50056285,3091.6016,61.347652,1.2591164,0.025028143,4.96,4.9699998,1
4.9773998,25.182327,0.5005585,3091.6016,61.347652,1.2591164,0.025027925,4.96,4.9699998,1
4.9776001,25.182327,0.50055486,3091.6016,61.347652,1.2591164,0.025027743,4.96,4.9699998,1
4.9777999,25.182327,0.50055116,3091.6016,61.347652,1.2591164,0.02502756,4.96,4.9699998,1
4.9780002,25.182327,0.50054753,3091.6016,61.347652,1.2591164,0.025027378,4.96,4.9699998,1
4.9782,25.182327,0.50054485,3091.6016,61.347652,1.2591164,0.025027242,4.96,4.9699998,1
4.9784002,25.182327,0.50054216,3091.6016,61.347652,1.2591164,0.025027107,4.96,4.9699998,1
4.9786,25.182327,0.50053948,3091.6016,61.347652,1.2591164,0.025026975,4.96,4.9699998,1
4.9787998,25.182327,0.50053775,3091.6016,61.347652,1.2591164,0.025026888,4.96,4.9699998,1
4.9790001,25.182327,0.50053608,3091.6016,61.347652,1.2591164,0.025026804,4.96,4.9699998,1
4.9791999,25.182327,0.50053465,3091.6016,61.347652,1.2591164,0.025026733,4.96,4.9699998,1
4.9794002,25.182327,0.500534,3091.6016,61.347652,1.2591164,0.0250267,4.96,4.9699998,1
4.9796,25.182327,0.50053328,3091.6016,61.347652,1.2591164,0.025026666,4.96,4.9699998,1
4.9798002,25.182327,0.50053304,3091.6016,61.347652,1.2591164,0.025026653,4.96,4.9699998,1
4.98,25.182327,0.50053304,3091.6016,61.347652,1.2591164,0.025026653,4.96,4.9699998,1
4.98,25.026651,0,3067.3826,0,1.2513326,0,4.98,4.9699998,1
4.9801998,25.026651,1.9535595e-07,3067.3826,3.0602876e-10,1.2513326,9.7677981e-09,4.98,4.9699998,1
4.9804001,25.026651,7.8027114e-07,3067.3826,2.4393361e-09,1.2513326,3.9013557e-08,4.98,4.9699998,1
4.9805999,25.026651,1.749568e-06,3067.3826,8.6957774e-09,1.2513326,8.7478405e-08,4.98,4.9699998,1
4.9808002,25.026651,3.1028414e-06,3067.3826,1.9237332e-08,1.2513326,1.5514206e-07,4.98,4.9699998,1
4.9809999,25.026651,4.8133224e-06,3067.3826,3.879239e-08,1.2513326,2.4066611e-07,4.98,4.9699998,1
4.9812002,25.026651,6.8859099e-06,3067.3826,6.6490742e-08,1.2513326,3.442955e-07,4.98,4.9699998,1
4.9814,25.026651,9.3224708e-06,3067.3826,1.020008e-07,1.2513326,4.6612354e-07,4.98,4.9699998,1
4.9815998,25.026651,1.2123004e-05,3067.3826,1.4532259e-07,1.2513326,6.0615019e-07,4.98,4.9699998,1
4.9818001,25.026651,1.522195e-05,3067.3826,2.0080115e-07,1.2513326,7.6109751e-07,4.98,4.9699998,1
4.9819999,25.026651,1.8639503e-05,3067.3826,2.670981e-07,1.2513326,9.3197514e-07,4.98,4.9699998,1
4.9822001,25.026651,2.2387985e-05,3067.3826,3.4339672e-07,1.2513326,1.1193993e-06,4.98,4.9699998,1
4.9823999,25.026651,2.6467398e-05,3067.3826,4.2969705e-07,1.2513326,1.3233699e-06,4.98,4.9699998,1
4.9826002,25.026651,3.0776217e-05,3067.3826,5.2794849e-07,1.2513326,1.5388108e-06,4.98,4.9699998,1
4.9828,25.026651,3.5324378e-05,3067.3826,6.3796017e-07,1.2513326,1.7662188e-06,4.98,4.9699998,1
4.9829998,25.026651,4.0144248e-05,3067.3826,7.5911061e-07,1.2513326,2.0072125e-06,4.98,4.9699998,1
4.9832001,25.026651,4.5235833e-05,3067.3826,8.9139979e-07,1.2513326,2.2617917e-06,4.98,4.9699998,1
4.9833999,25.026651,5.0487321e-05,3067.3826,1.032597e-06,1.2513326,2.524366e-06,4.98,4.9699998,1
4.9836001,25.026651,5.5878947e-05,3067.3826,1.1823078e-06,1.2513326,2.7939473e-06,4.98,4.9699998,1
4.9837999,25.026651,6.1465384e-05,3067.3826,1.3416229e-06,1.2513326,3.0732692e-06,4.98,4.9699998,1
4.9840002,25.026651,6.7246641e-05,3067.3826,1.5105426e-06,1.2513326,3.3623319e-06,4.98,4.9699998,1
4.9842,25.026651,7.3160118e-05,3067.3826,1.686324e-06,1.2513326,3.6580059e-06,4.98,4.9699998,1
4.9843998,25.026651,7.9145771e-05,3067.3826,1.8663362e-06,1.2513326,3.9572888e-06,4.98,4.9699998,1
4.9846001,25.026651,8.5225598e-05,3067.3826,2.0515427e-06,1.2513326,4.2612801e-06,4.98,4.9699998,1
4.9847999,25.026651,9.1381677e-05,3067.3826,2.241158e-06,1.2513326,4.569084e-06,4.98,4.9699998,1
4.9849849,25.026651,9.7110424e-05,3067.3826,2.4183514e-06,1.2513326,4.8555212e-06,4.98,4.9699998,1
4.9849849,25.026651,9.7110424e-05,3067.3826,2.4183514e-06,1.2513326,4.8555212e-06,4.98,4.9699998,0
4.9850001,25.026651,0.0024328874,3067.3826,0.36336234,1.2513326,0.00012164437,4.98,4.9699998,0
4.9851999,25.026651,0.03352502,3067.3826,5.1969681,1.2513326,0.0016762511,4.98,4.9699998,0
4.9854002,25.026651,0.064494535,3067.3826,9.9925404,1.2513326,0.003224727,4.98,4.9699998,0
4.9856,25.026651,0.095219128,3067.3826,14.712588,1.2513326,0.0047609564,4.98,4.9699998,0
4.9857998,25.026651,0.12557752,3067.3826,19.320831,1.2513326,0.0062788762,4.98,4.9699998,0
4.9860001,25.026651,0.15544993,3067.3826,23.782764,1.2513326,0.0077724964,4.98,4.9699998,0
4.9861999,25.026651,0.18471844,3067.3826,28.066187,1.2513326,0.0092359222,4.98,4.9699998,0
4.9864001,25.026651,0.21326758,3067.3826,32.141712,1.2513326,0.010663379,4.98,4.9699998,0
4.9865999,25.026651,0.24098463,3067.3826,35.983219,1.2513326,0.012049232,4.98,4.9699998,0
4.9868002,25.026651,0.26776022,3067.3826,39.568298,1.2513326,0.013388012,4.98,4.9699998,0
4.987,25.026651,0.29348868,3067.3826,42.878571,1.2513326,0.014674434,4.98,4.9699998,0
4.9871998,25.026651,0.31806847,3067.3826,45.900002,1.2513326,0.015903424,4.98,4.9699998,0
4.9874001,25.026651,0.34140262,3067.3826,48.623104,1.2513326,0.017070131,4.98,4.9699998,0
4.9875998,25.026651,0.363399,3067.3826,51.043091,1.2513326,0.018169949,4.98,4.9699998,0
4.9878001,25.026651,0.3839708,3067.3826,53.159966,1.2513326,0.019198539,4.98,4.9699998,0
4.9879999,25.026651,0.40303683,3067.3826,54.978504,1.2513326,0.020151841,4.98,4.9699998,0
4.9882002,25.026651,0.42052186,3067.3826,56.508205,1.2513326,0.021026094,4.98,4.9699998,0
4.9884,25.026651,0.4363569,3067.3826,57.763111,1.2513326,0.021817844,4.98,4.9699998,0
4.9885998,25.026651,0.45047942,3067.3826,58.761597,1.2513326,0.022523971,4.98,4.9699998,0
4.9888,25.026651,0.46283373,3067.3826,59.526077,1.2513326,0.023141686,4.98,4.9699998,0
4.9889998,25.026651,0.47337103,3067.3826,60.082653,1.2513326,0.023668552,4.98,4.9699998,0
4.9892001,25.026651,0.48204976,3067.3826,60.460712,1.2513326,0.024102489,4.98,4.9699998,0
4.9893999,25.026651,0.48883566,3067.3826,60.692467,1.2513326,0.024441784,4.98,4.9699998,0
4.9896002,25.026651,0.49370196,3067.3826,60.81242,1.2513326,0.024685098,4.98,4.9699998,0
4.9898,25.026651,0.49662945,3067.3826,60.856846,1.2513326,0.024831472,4.98,4.9699998,0
4.9899998,25.026651,0.49760655,3067.3826,60.863209,1.2513326,0.024880327,4.98,4.9699998,0
4.9899998,25.026651,0.49760655,3067.3826,60.863209,1.2513326,0.024880327,4.98,4.9699998,0
4.9899998,25.026651,0.49760655,3067.3826,60.863209,1.2513326,0.024880327,4.98,4.9899998,1
4.9902,25.026651,0.49760634,3067.3826,60.863209,1.2513326,0.024880318,4.98,4.9899998,1
4.9903998,25.026651,0.49760577,3067.3826,60.863209,1.2513326,0.024880288,4.98,4.9899998,1
4.9906001,25.026651,0.49760479,3067.3826,60.863209,1.2513326,0.02488024,4.98,4.9899998,1
4.9907999,25.026651,0.49760345,3067.3826,60.863209,1.2513326,0.024880173,4.98,4.9899998,1
4.9910002,25.026651,0.49760175,3067.3826,60.863209,1.2513326,0.024880087,4.98,4.9899998,1
4.9912,25.026651,0.49759966,3067.3826,60.863209,1.2513326,0.024879983,4.98,4.9899998,1
4.9913998,25.026651,0.49759722,3067.3826,60.863209,1.2513326,0.024879862,4.98,4.9899998,1
4.9916,25.026651,0.49759442,3067.3826,60.863209,1.2513326,0.024879722,4.98,4.9899998,1
4.9917998,25.026651,0.49759132,3067.3826,60.863209,1.2513326,0.024879565,4.98,4.9899998,1
4.9920001,25.026651,0.49758792,3067.3826,60.863213,1.2513326,0.024879396,4.98,4.9899998,1
4.9921999,25.026651,0.49758416,3067.3826,60.863213,1.2513326,0.024879208,4.98,4.9899998,1
4.9924002,25.026651,0.49758008,3067.3826,60.863213,1.2513326,0.024879005,4.98,4.9899998,1
4.9926,25.026651,0.49757576,3067.3826,60.863213,1.2513326,0.024878789,4.98,4.9899998,1
4.9928002,25.026651,0.49757123,3067.3826,60.863213,1.2513326,0.024878561,4.98,4.9899998,1
4.993,25.026651,0.4975664,3067.3826,60.863213,1.2513326,0.024878319,4.98,4.9899998,1
4.9931998,25.026651,0.49756131,3067.3826,60.863213,1.2513326,0.024878066,4.98,4.9899998,1
4.9934001,25.026651,0.49755606,3067.3826,60.863213,1.2513326,0.024877803,4.98,4.9899998,1
4.9935999,25.026651,0.49755067,3067.3826,60.863213,1.2513326,0.024877533,4.98,4.9899998,1
4.9938002,25.026651,0.49754509,3067.3826,60.863213,1.2513326,0.024877254,4.98,4.9899998,1
4.994,25.026651,0.49753931,3067.3826,60.863213,1.2513326,0.024876965,4.98,4.9899998,1
4.9942002,25.026651,0.49753341,3067.3826,60.863213,1.2513326,0.024876669,4.98,4.9899998,1
4.9944,25.026651,0.49752745,3067.3826,60.863213,1.2513326,0.024876373,4.98,4.9899998,1
4.9945998,25.026651,0.4975214,3067.3826,60.863213,1.2513326,0.024876071,4.98,4.9899998,1
4.9948001,25.026651,0.49751532,3067.3826,60.863213,1.2513326,0.024875766,4.98,4.9899998,1
4.9949951,25.026651,0.49750936,3067.3826,60.863213,1.2513326,0.024875468,4.98,4.9899998,1
4.9949951,25.026651,0.49750936,3067.3826,60.863213,1.2513326,0.024875468,4.98,4.9899998,1
4.9949999,25.026651,0.49750921,3067.3826,60.863213,1.2513326,0.02487546,4.98,4.9899998,1
4.9952002,25.026651,0.49750298,3067.3826,60.863213,1.2513326,0.024875149,4.98,4.9899998,1
4.9954,25.026651,0.49749684,3067.3826,60.863213,1.2513326,0.024874842,4.98,4.9899998,1
4.9956002,25.026651,0.49749076,3067.3826,60.863213,1.2513326,0.024874538,4.98,4.9899998,1
4.9958,25.026651,0.49748495,3067.3826,60.863213,1.2513326,0.024874248,4.98,4.9899998,1
4.9959998,25.026651,0.49747923,3067.3826,60.863213,1.2513326,0.024873963,4.98,4.9899998,1
4.9962001,25.026651,0.49747354,3067.3826,60.863213,1.2513326,0.024873678,4.98,4.9899998,1
4.9963999,25.026651,0.49746811,3067.3826,60.863213,1.2513326,0.024873406,4.98,4.9899998,1
4.9966002,25.026651,0.49746305,3067.3826,60.863213,1.2513326,0.024873152,4.98,4.9899998,1
4.9967999,25.026651,0.49745798,3067.3826,60.863213,1.2513326,0.024872899,4.98,4.9899998,1
4.9970002,25.026651,0.49745306,3067.3826,60.863213,1.2513326,0.024872653,4.98,4.9899998,1
4.9972,25.026651,0.49744883,3067.3826,60.863216,1.2513326,0.024872441,4.98,4.9899998,1
