"Time","Hw.x_scaled[1]","Hw.x_scaled[2]"
0.41999999,-0.17815882,-0.056832898
0.42500001,-0.17022656,-0.057703853
0.42500001,-0.17022656,-0.057703853
0.43000001,-0.17383654,-0.058564015
0.43000001,-0.17383654,-0.058564015
0.435,-0.16529007,-0.05941182
0.435,-0.16529007,-0.05941182
0.44,-0.16850007,-0.0602463
0.44,-0.16850007,-0.0602463
0.44499999,-0.18310927,-0.061125338
0.44499999,-0.18310927,-0.061125338
0.44999999,-0.16910085,-0.062005848
0.44999999,-0.16910085,-0.062005848
0.45500001,-0.16231237,-0.062834375
0.45500001,-0.16231237,-0.062834375
0.46000001,-0.16556348,-0.063654065
0.46000001,-0.16556348,-0.063654065
0.465,-0.15081123,-0.064444989
0.465,-0.15081123,-0.064444989
0.47,-0.16052079,-0.065223329
0.47,-0.16052079,-0.065223329
0.47499999,-0.14676382,-0.065991528
0.47499999,-0.14676382,-0.065991528
0.47999999,-0.14450827,-0.066719703
0.47999999,-0.14450827,-0.066719703
0.48500001,-0.13558175,-0.067419916
0.48500001,-0.13558175,-0.067419916
0.49000001,-0.12714219,-0.068076722
0.49000001,-0.12714219,-0.068076722
0.495,-0.14295702,-0.068751983
0.495,-0.14295702,-0.068751983
0.5,-0.14200833,-0.0694644
0.5,-0.14200833,-0.0694644
0.505,-0.14947385,-0.070193112
0.505,-0.14947385,-0.070193112
0.50999999,-0.13851722,-0.070913076
0.50999999,-0.13851722,-0.070913076
0.51499999,-0.13511559,-0.071597159
0.51499999,-0.13511559,-0.071597159
0.51999998,-0.11252041,-0.07221622
0.51999998,-0.11252041,-0.07221622
0.52499998,-0.10662196,-0.072764069
0.52499998,-0.10662196,-0.072764069
0.52999997,-0.10861254,-0.073302157
0.52999997,-0.10861254,-0.073302157
0.53500003,-0.11720753,-0.073866718
0.53500003,-0.11720753,-0.073866718
0.54000002,-0.12643823,-0.074475847
0.54000002,-0.12643823,-0.074475847
0.54500002,-0.1344198,-0.075128004
0.54500002,-0.1344198,-0.075128004
0.55000001,-0.14296021,-0.075821459
0.55000001,-0.14296021,-0.075821459
0.55500001,-0.15365362,-0.076563008
0.55500001,-0.15365362,-0.076563008
0.56,-0.1285551,-0.077268504
0.56,-0.1285551,-0.077268504
0.565,-0.12071356,-0.077891663
0.565,-0.12071356,-0.077891663
0.56999999,-0.1164581,-0.078484587
0.56999999,-0.1164581,-0.078484587
0.57499999,-0.1084052,-0.079046741
0.57499999,-0.1084052,-0.079046741
0.57999998,-0.11565409,-0.079606898
0.57999998,-0.11565409,-0.079606898
0.58499998,-0.12164195,-0.080200143
0.58499998,-0.12164195,-0.080200143
0.58999997,-0.11181781,-0.080783777
0.58999997,-0.11181781,-0.080783777
0.59500003,-0.11561564,-0.081352368
0.59500003,-0.11561564,-0.081352368
0.60000002,-0.11852489,-0.081937723
0.60000002,-0.11852489,-0.081937723
0.60500002,-0.10980797,-0.082508542
0.60500002,-0.10980797,-0.082508542
0.61000001,-0.12313996,-0.083090931
0.61000001,-0.12313996,-0.083090931
0.61500001,-0.12870654,-0.08372055
0.61500001,-0.12870654,-0.08372055
0.62,-0.12519732,-0.08435531
0.62,-0.12519732,-0.08435531
0.625,-0.13865623,-0.085014954
0.625,-0.13865623,-0.085014954
0.63,-0.14047083,-0.085712776
0.63,-0.14047083,-0.085712776
0.63499999,-0.13468976,-0.086400673
0.63499999,-0.13468976,-0.086400673
0.63999999,-0.13363752,-0.087071486
0.63999999,-0.13363752,-0.087071486
0.64499998,-0.1254409,-0.087719172
0.64499998,-0.1254409,-0.087719172
0.64999998,-0.13004065,-0.088357881
0.64999998,-0.13004065,-0.088357881
0.65499997,-0.13892099,-0.089030296
0.65499997,-0.13892099,-0.089030296
0.66000003,-0.1290729,-0.089700274
0.66000003,-0.1290729,-0.089700274
0.66500002,-0.1300205,-0.090348005
0.66500002,-0.1300205,-0.090348005
0.67000002,-0.14654875,-0.091039449
0.67000002,-0.14654875,-0.091039449
0.67500001,-0.14826143,-0.091776475
0.67500001,-0.14826143,-0.091776475
0.68000001,-0.16204445,-0.09255226
0.68000001,-0.16204445,-0.09255226
0.685,-0.1805526,-0.093408771
0.685,-0.1805526,-0.093408771
0.69,-0.17932402,-0.094308466
0.69,-0.17932402,-0.094308466
0.69499999,-0.17258707,-0.09518823
0.69499999,-0.17258707,-0.09518823
0.69999999,-0.16855133,-0.096041076
0.69999999,-0.16855133,-0.096041076
0.70499998,-0.15895881,-0.096859843
0.70499998,-0.15895881,-0.096859843
0.70999998,-0.16889557,-0.097679488
0.70999998,-0.16889557,-0.097679488
0.71499997,-0.17709206,-0.098544464
0.71499997,-0.17709206,-0.098544464
0.72000003,-0.16574492,-0.099401549
0.72000003,-0.16574492,-0.099401549
0.72500002,-0.15796541,-0.10021082
0.72500002,-0.15796541,-0.10021082
0.73000002,-0.1570729,-0.10099841
0.73000002,-0.1570729,-0.10099841
0.73500001,-0.14040561,-0.10174208
0.73500001,-0.14040561,-0.10174208
0.74000001,-0.15828735,-0.10248884
0.74000001,-0.15828735,-0.10248884
0.745,-0.1603568,-0.10328545
0.745,-0.1603568,-0.10328545
0.75,-0.18402579,-0.10414644
0.75,-0.18402579,-0.10414644
0.755,-0.17885804,-0.10505364
0.755,-0.17885804,-0.10505364
0.75999999,-0.1839762,-0.10596073
0.75999999,-0.1839762,-0.10596073
0.76499999,-0.20033053,-0.10692152
0.76499999,-0.20033053,-0.10692152
0.76999998,-0.19942529,-0.10792091
0.76999998,-0.19942529,-0.10792091
0.77499998,-0.19525568,-0.1089076
0.77499998,-0.19525568,-0.1089076
0.77999997,-0.20623592,-0.10991134
0.77999997,-0.20623592,-0.10991134
0.78500003,-0.20692095,-0.11094424
0.78500003,-0.20692095,-0.11094424
0.79000002,-0.21272217,-0.11199336
0.79000002,-0.21272217,-0.11199336
0.79500002,-0.22563909,-0.11308927
0.79500002,-0.22563909,-0.11308927
0.80000001,-0.23834629,-0.11424925
0.80000001,-0.23834629,-0.11424925
0.80500001,-0.25511318,-0.11548292
0.80500001,-0.25511318,-0.11548292
0.81,-0.25097522,-0.11674814
0.81,-0.25097522,-0.11674814
0.815,-0.24599427,-0.11799055
0.815,-0.24599427,-0.11799055
0.81999999,-0.24377114,-0.11921497
0.81999999,-0.24377114,-0.11921497
0.82499999,-0.23045963,-0.12040053
0.82499999,-0.23045963,-0.12040053
0.82999998,-0.2266781,-0.12154337
0.82999998,-0.2266781,-0.12154337
0.83499998,-0.22574332,-0.12267442
0.83499998,-0.22574332,-0.12267442
0.83999997,-0.23642556,-0.12382986
0.83999997,-0.23642556,-0.12382986
0.84500003,-0.22337858,-0.12497935
0.84500003,-0.22337858,-0.12497935
0.85000002,-0.23747739,-0.1261315
0.85000002,-0.23747739,-0.1261315
0.85500002,-0.22607008,-0.12729037
0.85500002,-0.22607008,-0.12729037
0.86000001,-0.23319146,-0.12843853
0.86000001,-0.23319146,-0.12843853
0.86500001,-0.22379766,-0.12958099
0.86500001,-0.22379766,-0.12958099
0.87,-0.20826414,-0.13066113
0.87,-0.20826414,-0.13066113
0.875,-0.2242216,-0.13174236
0.875,-0.2242216,-0.13174236
0.88,-0.20665859,-0.13281953
0.88,-0.20665859,-0.13281953
0.88499999,-0.2151873,-0.13387416
0.88499999,-0.2151873,-0.13387416
0.88999999,-0.21544358,-0.13495074
0.88999999,-0.21544358,-0.13495074
0.89499998,-0.19413975,-0.13597468
0.89499998,-0.19413975,-0.13597468
0.89999998,-0.21080607,-0.13698706
0.89999998,-0.21080607,-0.13698706
0.90499997,-0.17567459,-0.13795322
0.90499997,-0.17567459,-0.13795322
0.91000003,-0.17758235,-0.13883635
0.91000003,-0.17758235,-0.13883635
0.91500002,-0.18830013,-0.13975108
0.91500002,-0.18830013,-0.13975108
0.92000002,-0.17832738,-0.14066763
0.92000002,-0.17832738,-0.14066763
0.92500001,-0.17700113,-0.14155595
0.92500001,-0.17700113,-0.14155595
0.93000001,-0.18962502,-0.14247254
0.93000001,-0.18962502,-0.14247254
0.935,-0.18426664,-0.14340726
0.935,-0.18426664,-0.14340726
0.94,-0.18861096,-0.14433946
0.94,-0.18861096,-0.14433946
0.94499999,-0.1916049,-0.14529
0.94499999,-0.1916049,-0.14529
0.94999999,-0.21545759,-0.14630769
0.94999999,-0.21545759,-0.14630769
0.95499998,-0.22605559,-0.14741148
0.95499998,-0.22605559,-0.14741148
0.95999998,-0.2335569,-0.14856052
0.95999998,-0.2335569,-0.14856052
0.96499997,-0.23704068,-0.14973702
0.96499997,-0.23704068,-0.14973702
0.97000003,-0.23994389,-0.15092948
0.97000003,-0.23994389,-0.15092948
0.97500002,-0.24619341,-0.15214483
0.97500002,-0.24619341,-0.15214483
0.98000002,-0.2427998,-0.15336731
0.98000002,-0.2427998,-0.15336731
0.98500001,-0.24124967,-0.15457743
0.98500001,-0.24124967,-0.15457743
0.99000001,-0.24407998,-0.15579076
0.99000001,-0.24407998,-0.15579076
0.995,-0.24567002,-0.15701514
0.995,-0.24567002,-0.15701514
1,-0.24284104,-0.15823641
1,-0.24284104,-0.15823641
1.005,-0.26822829,-0.15951411
1.005,-0.26822829,-0.15951411
1.01,-0.25548956,-0.1608234
1.01,-0.25548956,-0.1608234
1.015,-0.25945479,-0.16211076
1.015,-0.25945479,-0.16211076
1.02,-0.26626134,-0.16342506
1.02,-0.26626134,-0.16342506
1.025,-0.26798815,-0.16476069
1.025,-0.26798815,-0.16476069
1.03,-0.27043277,-0.16610675
1.03,-0.27043277,-0.16610675
1.035,-0.27717564,-0.16747577
1.035,-0.27717564,-0.16747577
1.04,-0.27434304,-0.16885456
1.04,-0.27434304,-0.16885456
1.045,-0.28597701,-0.17025538
1.045,-0.28597701,-0.17025538
1.05,-0.27034256,-0.17164616
1.05,-0.27034256,-0.17164616
1.0549999,-0.28590694,-0.1730368
1.0549999,-0.28590694,-0.1730368
1.0599999,-0.29137358,-0.17448002
1.0599999,-0.29137358,-0.17448002
1.0650001,-0.273435,-0.17589201
1.0650001,-0.273435,-0.17589201
1.0700001,-0.2935234,-0.17730944
1.0700001,-0.2935234,-0.17730944
1.075,-0.28968057,-0.17876744
1.075,-0.28968057,-0.17876744
1.08,-0.27605155,-0.18018176
1.08,-0.27605155,-0.18018176
1.085,-0.29029131,-0.18159764
1.085,-0.29029131,-0.18159764
1.09,-0.29567885,-0.18306257
1.09,-0.29567885,-0.18306257
1.095,-0.29497361,-0.1845392
1.095,-0.29497361,-0.1845392
1.1,-0.30247402,-0.18603282
1.1,-0.30247402,-0.18603282
1.105,-0.30283412,-0.18754609
1.105,-0.30283412,-0.18754609
1.11,-0.29581073,-0.1890427
1.11,-0.29581073,-0.1890427
1.115,-0.29770169,-0.19052649
1.115,-0.29770169,-0.19052649
1.12,-0.31158122,-0.1920497
1.12,-0.31158122,-0.1920497
1.125,-0.32272735,-0.19363549
1.125,-0.32272735,-0.19363549
1.13,-0.31831476,-0.19523808
1.13,-0.31831476,-0.19523808
1.135,-0.30686671,-0.19680102
1.135,-0.30686671,-0.19680102
1.14,-0.30039039,-0.19831917
1.14,-0.30039039,-0.19831917
1.145,-0.32173452,-0.19987451
1.145,-0.32173452,-0.19987451
1.15,-0.32315484,-0.20148672
1.15,-0.32315484,-0.20148672
1.155,-0.32775462,-0.203114
1.155,-0.32775462,-0.203114
1.16,-0.31916654,-0.2047313
1.16,-0.31916654,-0.2047313
1.165,-0.31792063,-0.20632401
1.165,-0.31792063,-0.20632401
1.17,-0.33003104,-0.20794392
1.17,-0.33003104,-0.20794392
1.175,-0.3123458,-0.20954983
1.175,-0.3123458,-0.20954983
1.1799999,-0.29902011,-0.21107823
1.1799999,-0.29902011,-0.21107823
1.1849999,-0.27785566,-0.21252039
1.1849999,-0.27785566,-0.21252039
1.1900001,-0.27101347,-0.21389256
1.1900001,-0.27101347,-0.21389256
1.1950001,-0.26999485,-0.21524508
1.1950001,-0.26999485,-0.21524508
1.2,-0.2816475,-0.2166242
1.2,-0.2816475,-0.2166242
1.205,-0.28538075,-0.21804178
1.205,-0.28538075,-0.21804178
1.21,-0.28065681,-0.21945687
1.21,-0.28065681,-0.21945687
1.215,-0.28162235,-0.22086257
1.215,-0.28162235,-0.22086257
1.22,-0.29270905,-0.22229841
1.22,-0.29270905,-0.22229841
1.225,-0.28394893,-0.22374004
1.225,-0.28394893,-0.22374004
1.23,-0.26943657,-0.22512349
1.23,-0.26943657,-0.22512349
1.235,-0.26727203,-0.22646526
1.235,-0.26727203,-0.22646526
1.24,-0.27056348,-0.22780985
1.24,-0.27056348,-0.22780985
1.245,-0.25632134,-0.22912705
1.245,-0.25632134,-0.22912705
1.25,-0.25842151,-0.23041391
1.25,-0.25842151,-0.23041391
1.255,-0.25609607,-0.2317002
1.255,-0.25609607,-0.2317002
1.26,-0.25039294,-0.23296642
1.26,-0.25039294,-0.23296642
1.265,-0.23097402,-0.23416981
1.265,-0.23097402,-0.23416981
1.27,-0.23850116,-0.2353435
1.27,-0.23850116,-0.2353435
1.275,-0.22707674,-0.23650745
1.275,-0.22707674,-0.23650745
1.28,-0.23031162,-0.23765092
1.28,-0.23031162,-0.23765092
1.285,-0.24059056,-0.23882818
1.285,-0.24059056,-0.23882818
1.29,-0.24172427,-0.24003397
1.29,-0.24172427,-0.24003397
1.295,-0.23074891,-0.24121514
1.295,-0.23074891,-0.24121514
1.3,-0.22575465,-0.24235639
1.3,-0.22575465,-0.24235639
1.3049999,-0.23842056,-0.24351685
1.3049999,-0.23842056,-0.24351685
1.3099999,-0.23870166,-0.24470966
1.3099999,-0.23870166,-0.24470966
1.3150001,-0.24715401,-0.24592431
1.3150001,-0.24715401,-0.24592431
1.3200001,-0.2382786,-0.24713787
1.3200001,-0.2382786,-0.24713787
1.325,-0.25217262,-0.24836402
1.325,-0.25217262,-0.24836402
1.33,-0.25677273,-0.24963638
1.33,-0.25677273,-0.24963638
1.335,-0.24681449,-0.25089535
1.335,-0.24681449,-0.25089535
1.34,-0.24157806,-0.25211632
1.34,-0.24157806,-0.25211632
1.345,-0.23305744,-0.2533029
1.345,-0.23305744,-0.2533029
1.35,-0.22281709,-0.25444257
1.35,-0.22281709,-0.25444257
1.355,-0.20828885,-0.25552031
1.355,-0.20828885,-0.25552031
1.36,-0.19289793,-0.25652328
1.36,-0.19289793,-0.25652328
1.365,-0.18852577,-0.25747684
1.365,-0.18852577,-0.25747684
1.37,-0.18861641,-0.25841966
1.37,-0.18861641,-0.25841966
1.375,-0.17903538,-0.2593388
1.375,-0.17903538,-0.2593388
1.38,-0.1541103,-0.26017162
1.38,-0.1541103,-0.26017162
1.385,-0.17435749,-0.26099283
1.385,-0.17435749,-0.26099283
1.39,-0.18058944,-0.26188019
1.39,-0.18058944,-0.26188019
1.395,-0.18515377,-0.26279455
1.395,-0.18515377,-0.26279455
1.4,-0.18169688,-0.26371169
1.4,-0.18169688,-0.26371169
1.405,-0.17401762,-0.26460096
1.405,-0.17401762,-0.26460096
1.41,-0.1900374,-0.26551113
1.41,-0.1900374,-0.26551113
1.415,-0.18994617,-0.26646107
1.415,-0.18994617,-0.26646107
1.42,-0.19287395,-0.26741815
1.42,-0.19287395,-0.26741815
1.425,-0.21049035,-0.26842657
1.425,-0.21049035,-0.26842657
1.4299999,-0.20088281,-0.26945499
1.4299999,-0.20088281,-0.26945499
1.4349999,-0.19641912,-0.27044824
1.4349999,-0.19641912,-0.27044824
1.4400001,-0.19535197,-0.27142766
1.4400001,-0.19535197,-0.27142766
1.4450001,-0.17891744,-0.27236331
1.4450001,-0.17891744,-0.27236331
1.45,-0.1939353,-0.27329546
1.45,-0.1939353,-0.27329546
1.455,-0.20019768,-0.27428082
1.455,-0.20019768,-0.27428082
1.46,-0.2296578,-0.27535549
1.46,-0.2296578,-0.27535549
1.465,-0.22983415,-0.27650422
1.465,-0.22983415,-0.27650422
1.47,-0.23405556,-0.27766395
1.47,-0.23405556,-0.27766395
1.475,-0.224723,-0.27881089
1.475,-0.224723,-0.27881089
1.48,-0.21737525,-0.27991611
1.48,-0.21737525,-0.27991611
1.485,-0.21078189,-0.28098649
1.485,-0.21078189,-0.28098649
1.49,-0.21391401,-0.28204826
1.49,-0.21391401,-0.28204826
1.495,-0.21307528,-0.28311571
1.495,-0.21307528,-0.28311571
1.5,-0.21092799,-0.28417572
1.5,-0.21092799,-0.28417572
1.505,-0.21109745,-0.28523079
1.505,-0.21109745,-0.28523079
1.51,-0.21647675,-0.28629974
1.51,-0.21647675,-0.28629974
1.515,-0.21464691,-0.28737754
1.515,-0.21464691,-0.28737754
1.52,-0.20560907,-0.28842816
1.52,-0.20560907,-0.28842816
1.525,-0.19627728,-0.28943285
1.525,-0.19627728,-0.28943285
1.53,-0.20645353,-0.2904397
1.53,-0.20645353,-0.2904397
1.535,-0.20855686,-0.29147723
1.535,-0.20855686,-0.29147723
1.54,-0.19640255,-0.29248962
1.54,-0.19640255,-0.29248962
1.545,-0.21029225,-0.29350638
1.545,-0.21029225,-0.29350638
1.55,-0.20786053,-0.29455176
1.55,-0.20786053,-0.29455176
1.5549999,-0.19720146,-0.29556438
1.5549999,-0.19720146,-0.29556438
1.5599999,-0.20455731,-0.29656881
1.5599999,-0.20455731,-0.29656881
1.5650001,-0.18665437,-0.2975468
1.5650001,-0.18665437,-0.2975468
1.5700001,-0.17311294,-0.29844621
1.5700001,-0.17311294,-0.29844621
1.575,-0.17887495,-0.29932618
1.575,-0.17887495,-0.29932618
1.58,-0.16733314,-0.3001917
1.58,-0.16733314,-0.3001917
1.585,-0.15489565,-0.30099726
1.585,-0.15489565,-0.30099726
1.59,-0.1295779,-0.3017084
1.59,-0.1295779,-0.3017084
1.595,-0.13005289,-0.30235749
1.595,-0.13005289,-0.30235749
1.6,-0.11740123,-0.3029761
1.6,-0.11740123,-0.3029761
1.605,-0.11587907,-0.3035593
1.605,-0.11587907,-0.3035593
1.61,-0.10990071,-0.30412376
1.61,-0.10990071,-0.30412376
1.615,-0.11268434,-0.30468023
1.615,-0.11268434,-0.30468023
1.62,-0.10925101,-0.30523506
1.62,-0.10925101,-0.30523506
1.625,-0.11601364,-0.30579823
1.625,-0.11601364,-0.30579823
1.63,-0.10872629,-0.30636007
1.63,-0.10872629,-0.30636007
1.635,-0.11305636,-0.30691454
1.635,-0.11305636,-0.30691454
1.64,-0.098483376,-0.30744335
1.64,-0.098483376,-0.30744335
1.645,-0.083503708,-0.30789831
1.645,-0.083503708,-0.30789831
1.65,-0.088406689,-0.30832809
1.65,-0.088406689,-0.30832809
1.655,-0.078755565,-0.30874598
1.655,-0.078755565,-0.30874598
1.66,-0.07596159,-0.30913278
1.66,-0.07596159,-0.30913278
1.665,-0.063800618,-0.30948216
1.665,-0.063800618,-0.30948216
1.67,-0.061684217,-0.30979589
1.67,-0.061684217,-0.30979589
1.675,-0.060021244,-0.31010014
1.675,-0.060021244,-0.31010014
1.6799999,-0.059011471,-0.31039771
1.6799999,-0.059011471,-0.31039771
1.6849999,-0.0553528,-0.31068364
1.6849999,-0.0553528,-0.31068364
1.6900001,-0.052523967,-0.31095332
1.6900001,-0.052523967,-0.31095332
1.6950001,-0.048047315,-0.31120473
1.6950001,-0.048047315,-0.31120473
1.7,-0.038160361,-0.31142023
1.7,-0.038160361,-0.31142023
1.705,-0.044380557,-0.31162661
1.705,-0.044380557,-0.31162661
1.71,-0.036554173,-0.31182894
1.71,-0.036554173,-0.31182894
1.715,-0.029563321,-0.31199422
1.715,-0.029563321,-0.31199422
1.72,-0.030916881,-0.31214541
1.72,-0.030916881,-0.31214541
1.725,-0.023720618,-0.312282
1.725,-0.023720618,-0.312282
1.73,-0.042154852,-0.31244671
1.73,-0.042154852,-0.31244671
1.735,-0.039676514,-0.31265128
1.735,-0.039676514,-0.31265128
1.74,-0.046814498,-0.31286752
1.74,-0.046814498,-0.31286752
1.745,-0.044750553,-0.31309643
1.745,-0.044750553,-0.31309643
1.75,-0.039698794,-0.31330755
1.75,-0.039698794,-0.31330755
1.755,-0.035732083,-0.31349611
1.755,-0.035732083,-0.31349611
1.76,-0.046807129,-0.31370249
1.76,-0.046807129,-0.31370249
1.765,-0.035703585,-0.31390876
1.765,-0.035703585,-0.31390876
1.77,-0.048634797,-0.31411961
1.77,-0.048634797,-0.31411961
1.775,-0.022262277,-0.31429681
1.775,-0.022262277,-0.31429681
1.78,-0.026125919,-0.31441781
1.78,-0.026125919,-0.31441781
1.785,-0.041895796,-0.31458786
1.785,-0.041895796,-0.31458786
1.79,-0.070888691,-0.31486988
1.79,-0.070888691,-0.31486988
1.795,-0.048389159,-0.31516802
1.795,-0.048389159,-0.31516802
1.8,-0.043734752,-0.31539834
1.8,-0.043734752,-0.31539834
1.8049999,-0.038381413,-0.31560361
1.8049999,-0.038381413,-0.31560361
1.8099999,-0.030430628,-0.31577563
1.8099999,-0.030430628,-0.31577563
1.8150001,-0.043350417,-0.31596011
1.8150001,-0.043350417,-0.31596011
1.8200001,-0.035990342,-0.31615844
1.8200001,-0.035990342,-0.31615844
1.825,-0.031798173,-0.31632793
1.825,-0.031798173,-0.31632793
1.83,-0.030698249,-0.31648415
1.83,-0.030698249,-0.31648415
1.835,-0.033104014,-0.31664369
1.835,-0.033104014,-0.31664369
1.84,-0.021543615,-0.31678027
1.84,-0.021543615,-0.31678027
