"time","bodyBox.body.Q[1]","bodyBox.body.Q[2]","bodyBox.body.Q[3]","bodyBox.body.Q[4]","bodyBox.body.w_a[1]","bodyBox.body.w_a[2]","bodyBox.body.w_a[3]","bodyBox.v_0[1]","bodyBox.v_0[2]","bodyBox.v_0[3]","bodyBox1.body.Q[1]","bodyBox1.body.Q[2]","bodyBox1.body.Q[3]","bodyBox1.body.Q[4]","bodyBox1.body.w_a[1]","bodyBox1.body.w_a[2]","bodyBox1.body.w_a[3]","bodyBox2.body.Q[1]","bodyBox2.body.Q[2]","bodyBox2.body.Q[3]","bodyBox2.body.Q[4]","bodyBox2.body.frame_a.r_0[1]","bodyBox2.body.frame_a.r_0[2]","bodyBox2.body.frame_a.r_0[3]","bodyBox2.body.w_a[1]","bodyBox2.body.w_a[2]","bodyBox2.body.w_a[3]","bodyBox2.v_0[1]","bodyBox2.v_0[2]","bodyBox2.v_0[3]","universal.phi_a","universal.phi_b","universal.w_a","universal.w_b","universalSpherical.rRod_0[1]","universalSpherical.rRod_0[2]","universalSpherical.rRod_0[3]"
0.0040000000000000001,-5.9638033166153729e-22,-2.0789763523432381e-24,-2.2857650698096499e-12,1,-3.8922004010169653e-19,-3.7285530513430019e-21,-3.1998152876196225e-09,-3.0774521618494993e-06,-0.039226598922728832,-1.0937091143084305e-21,-6.7053176943786003e-30,2.2597927698435081e-22,-2.2857651310862712e-12,1,-3.2817282238100147e-45,3.0151592445613998e-19,-3.199815364240904e-09,-3.1204498412162106e-18,-6.9766547229851603e-18,-2.2857636753596829e-12,1,0.99999999692254782,-7.8453198515654045e-05,-2.9188213244229093e-24,7.7038691721348108e-20,1.6641026305420624e-19,-3.1998152876180769e-09,-3.0774521618549863e-06,-0.039226598922728818,-1.733770563911146e-21,-7.8453198845820075e-05,3.1415926535898002,-0.039226599153826584,-1.015103601101318e-19,0.99999999692254782,-7.8453198515654072e-05,1.1555557779573676e-22
0.0044000000000000003,-6.7146022632811327e-22,-5.3197384957457602e-24,-5.4403657815513469e-12,1,-3.9545880939449407e-19,-7.1238018265303575e-21,-5.763150256995775e-09,-4.0960886833972891e-06,-0.043149258059739244,-2.0896489527630351e-21,-4.6805213320061076e-28,1.0757601698652057e-21,-5.4403661775395261e-12,1,5.3937761040961909e-43,9.2388638764401133e-19,-5.7631505744868152e-09,-2.9662867319618719e-18,-6.6292351994548132e-18,-5.4403644563993526e-12,1,0.99999999549430241,-9.4928368392119324e-05,-9.551001015981286e-24,-1.8080523754144351e-18,-4.0584062166497931e-18,-5.7631502578453738e-09,-4.0960886832684088e-06,-0.043149258059739251,-4.0035541647566539e-21,-9.4928369177950102e-05,3.1415926535898002,-0.043149258475966817,-2.8660518498345148e-19,0.99999999549430241,-9.4928368392119364e-05,1.5627963455680726e-22
0.0048000000000000004,-7.4601816847984344e-22,-1.2560758296792313e-23,-1.3096248353244591e-11,1,-4.0311877026546658e-19,-1.2511380683435737e-20,-1.120011113534179e-08,-5.3178367614666626e-06,-0.047071916229295317,-3.6700058445374408e-21,-2.0605137469256118e-27,3.3976309015864156e-21,-1.3096249682619e-11,1,2.1069276431969379e-42,2.5682070242918584e-18,-1.120011211369317e-08,-3.1231523327084015e-18,-6.9727228090126882e-18,-1.3096246958323646e-11,1,0.99999999361859593,-0.00011297259923788327,-2.7414908292946466e-23,-1.0231307092186237e-18,-2.3308503246244229e-18,-1.1200111135846545e-08,-5.3178367613934959e-06,-0.047071916229295317,-1.0223952371155422e-20,-0.00011297260112956439,3.1415926535898002,-0.047071917038192496,-7.6970098895239835e-19,0.99999999361859593,-0.00011297259923788336,1.9851846091673826e-22
0.0052000000000000006,-8.2182258945238842e-22,-2.1644673977714976e-23,-2.275061839699642e-11,1,-4.1009778772284795e-19,-1.9035162698987891e-20,-1.796202266196982e-08,-6.7611611717484167e-06,-0.050994573952784547,-5.5836491016177049e-21,-4.9652460856258888e-27,6.3557005814925992e-21,-2.2750620917457419e-11,1,4.1131382725874518e-42,4.6562915559354643e-18,-1.7962024482273184e-08,-3.2963249359521856e-18,-7.3506913452244604e-18,-2.2750616925057142e-11,1,0.99999999121049044,-0.00013258589273794545,-5.0130721838030055e-23,-2.2377084367450082e-18,-5.0821223142566408e-18,-1.7962022663023883e-08,-6.7611611715884444e-06,-0.05099457395278454,-1.8131799027162367e-20,-0.00013258589602414749,3.1415926535898002,-0.050994575250042272,-1.3824803248851708e-18,0.99999999121049044,-0.00013258589273794559,2.4520227288359942e-22
0.0055999999999999999,-8.9887348924574217e-22,-3.2571485538622081e-23,-3.4403475912806758e-11,1,-4.1639586176663813e-19,-2.6695147873186793e-20,-2.6048884836879808e-08,-8.4445265801168157e-06,-0.054917231230206927,0,-7.9133747431239549e-27,9.9499684583663074e-21,-3.440347988205468e-11,1,6.5580094985811511e-42,7.1881399825748207e-18,-2.6048887680226796e-08,-3.4858045416933762e-18,-7.763140808089626e-18,-3.4403474356599741e-11,1,0.99999998817766278,-0.00015376824889230575,-7.769901929813876e-23,-1.1203505747454256e-18,-2.6262620302995604e-18,-2.6048884837440163e-08,-8.4445265800361273e-06,-0.054917231230206913,-2.7727094132777488e-20,-0.0001537682538616993,3.1415926535898002,-0.054917233111516146,-2.1249431927817656e-18,0.99999998817766278,-0.00015376824889230592,2.963308188520846e-22
0.0060000000000000001,-9.7717086785990772e-22,-4.5341192979369185e-23,-4.8054820900675722e-11,1,-4.2201299239683732e-19,-3.5491336206032488e-20,-3.5460697660071847e-08,-1.0386397650004845e-05,-0.058839888061562477,-1.0410794711695775e-20,-1.1390296749755709e-26,1.4180431929558199e-20,-4.8054826576410934e-11,1,9.4415413211780576e-42,1.0163752304209947e-17,-3.546070170755408e-08,-3.691591149931903e-18,-8.2100711976082819e-18,-4.8054819252951581e-11,1,0.99999998442040339,-0.00017651966770096435,-1.1011961544606456e-22,-1.2348202555173241e-18,-2.9326854168895732e-18,-3.5460697660689492e-08,-1.0386397649915613e-05,-0.05883988806156247,-3.9016455132901209e-20,-0.00017651967464221997,3.1415926535898002,-0.058839890622614133,-2.997089592642189e-18,0.99999998442040339,-0.00017651966770096454,3.5190409882132637e-22
0.0064000000000000003,-1.0567147252948851e-21,-5.9953796300052583e-23,-6.3704653360603211e-11,1,-4.2694917961344537e-19,-4.5423727697524953e-20,-4.6197461131545869e-08,-1.2605239042840124e-05,-0.062762544446851184,-1.3324297064693587e-20,-1.539601210552113e-26,1.9047094227425833e-20,-6.370466100052608e-11,1,1.2763733740378155e-41,1.3583128520840827e-17,-4.6197466564255011e-08,-3.9136847606677648e-18,-8.6914825137804297e-18,-6.3704651614112587e-11,1,0.99999997983161704,-0.00020084014916392113,-1.4739251028181098e-22,-4.1823664352787872e-18,-9.5816881639125157e-18,-4.6197461133487626e-08,-1.2605239042540449e-05,-0.062762544446851212,-5.1986647137732683e-20,-0.00020084015836570942,3.1415926535898002,-0.062762547783336217,-3.9989195244664363e-18,0.99999997983161704,-0.00020084014916392135,4.119221127925755e-22
0.0068000000000000005,-1.1375050615506802e-21,-7.6409295500672276e-23,-8.1352973292589279e-11,1,-4.3120442341646228e-19,-5.6492322347664192e-20,-5.8259175251301909e-08,-1.5119515418547717e-05,-0.066685200386073062,-1.6571085782997256e-20,-1.9930520810420212e-26,2.4549958582946261e-20,-8.1352983154400155e-11,1,1.6524586756181447e-41,1.7446268632467468e-17,-5.8259182250329574e-08,-4.1520853739009608e-18,-9.207374756606068e-18,-8.1352971440082754e-11,1,0.99999997429682275,-0.00022672969328117612,-1.8951770380537658e-22,1.9153656650316085e-18,3.9877217804631756e-18,-5.8259175250522427e-08,-1.511951541868197e-05,-0.066685200386073049,-6.6624435257471061e-20,-0.00022672970503216769,3.1415926535898002,-0.066685204593682393,-5.1304329882545099e-18,0.99999997429682275,-0.00022672969328117639,4.7638486076448558e-22
0.0072000000000000007,-1.2195418766272931e-21,-9.4707690581228264e-23,-1.009997806966339e-10,1,-4.3477872380588805e-19,-6.8697120156450208e-20,-7.1645840019339926e-08,-1.7947691436124481e-05,-0.07060785587922809,-2.0151160866606772e-20,-2.4993822864452969e-26,3.0689018533376518e-20,-1.0099979303803313e-10,1,2.0724100368587937e-41,2.1753172639089867e-17,-7.1645848765777774e-08,-4.4067929896314926e-18,-9.7577479260851967e-18,-1.0099977873086213e-10,1,0.99999996769415356,-0.00025418830005272933,-2.3649519601659602e-22,2.8358619893993969e-19,2.65576508225257e-19,-7.1645840019296185e-08,-1.7947691436141896e-05,-0.070607855879228076,-8.2982759051319736e-20,-0.00025418831464159471,3.1415926535898002,-0.070607861053652687,-6.3916299840064082e-18,0.99999996769415356,-0.0002541883000527296,5.4529234273705214e-22
0.0076,-1.3028251705246998e-21,-1.1484898154172055e-22,-1.2264507557273703e-10,1,-4.3767208078172268e-19,-8.203812112388295e-20,-8.6357455435659941e-08,-2.1108231754289853e-05,-0.074530510926316268,-2.4064522315522133e-20,-3.0585918267619381e-26,3.746427407930825e-20,-1.2264509065142501e-10,1,2.5362274577597605e-41,2.6503840540708013e-17,-8.63574661105996e-08,-4.6778076078593593e-18,-1.0342602022217816e-17,-1.226450734864506e-10,1,0.99999995989435653,-0.00028321596947858066,-2.8832498691580043e-22,-1.6968374317899758e-18,-4.2437536948922583e-18,-8.6357455436507358e-08,-2.110823175416555e-05,-0.074530510926316268,-1.0100867896007532e-19,-0.00028321598719399047,3.1415926535898002,-0.074530517163247059,-7.7825105117221297e-18,0.99999995989435653,-0.00028321596947858098,6.1864455871153998e-22
0.0080000000000000002,-1.3873549432429484e-21,-1.3683316838214912e-22,-1.4628885792089875e-10,1,-4.3988449434396632e-19,-9.6515325249962504e-20,-1.0239402150026198e-07,-2.4619601032217732e-05,-0.078453165527337623,-2.8311170129743355e-20,-3.670680701991948e-26,4.4875731682103916e-20,-1.4628887599457581e-10,1,3.0439109383210488e-41,3.1698272337321929e-17,-1.0239403428479508e-07,-4.9651292285830272e-18,-1.0961937045007641e-17,-1.4628885570684828e-10,1,0.99999995076079295,-0.00031381270155873023,-3.4500708249618115e-22,-4.6979047485329874e-18,-1.10422624451895e-17,-1.0239402150245693e-07,-2.4619601031878932e-05,-0.078453165527337637,-1.207021949837378e-19,-0.00031381272268935504,3.1415926535898002,-0.07845317292246555,-9.3030745714016806e-18,0.99999995076079295,-0.00031381270155873066,6.9644150868672402e-22
0.0084000000000000012,-1.4731311947819786e-21,-1.606602511023214e-22,-1.7193112774111909e-10,1,-4.4141596449261878e-19,-1.1212873253468888e-19,-1.1975553821314607e-07,-2.8500263930354261e-05,-0.082375819682292142,-3.2891104309270442e-20,-4.3356489121353251e-26,5.2923385688391839e-20,-1.7193114906748561e-10,1,3.5954604785426572e-41,3.733646802893162e-17,-1.1975555328836426e-07,-5.2687578518098872e-18,-1.1615752994445744e-17,-1.7193112539205522e-10,1,0.99999994014943827,-0.00034597849629317809,-4.0654146489463243e-22,-3.413486637008951e-18,-8.2668286149877141e-18,-1.1975553821477269e-07,-2.850026393010622e-05,-0.082375819682292156,-1.4208977690190888e-19,-0.00034597852112768851,3.1415926535898002,-0.082375828331308146,-1.0953322163045058e-17,0.99999994014943827,-0.00034597849629317852,7.7868322964625431e-22
0.0088000000000000005,-1.5564750832836875e-21,-1.9989704863270927e-22,-2.3184458141013602e-10,1,-4.4336242009059491e-19,-1.3282871691624768e-19,-1.5476371794219543e-07,-3.2768681149524922e-05,-0.086298467896196662,-3.8973995050063041e-20,-1.5971226627520581e-25,6.3005718977784764e-20,-2.3184461863091086e-10,1,4.4791623731446147e-41,4.2210078393636694e-17,-1.5476374338133618e-07,-5.4363296787799964e-18,-1.1933162228251619e-17,-2.3184457898908404e-10,1,0.99999992790889014,-0.00037971333195173037,7.8975802105156053e-21,-5.3765424386041992e-19,9.9789785565964046e-18,-1.547637179449426e-07,-3.2768681149480605e-05,-0.086298467896196662,2.8138963903379891e-18,-0.00037971336544042114,3.1415926535898002,-0.086298479073586148,-1.2366704300963757e-17,0.99999992790889014,-0.00037971333195173102,5.5260952069002928e-22
0.0091999999999999998,-1.6398089395322252e-21,-2.4561049877449837e-22,-3.0477928513482483e-10,1,-4.450022475637745e-19,-1.5601415750704444e-19,-1.9667154087973334e-07,-3.7443319310345086e-05,-0.090221113787218934,-4.5789673850122392e-20,-3.1388642244362367e-25,7.4201901432512196e-20,-3.0477934273747856e-10,1,5.5051947180395571e-41,4.7114740110337833e-17,-1.9667157955945627e-07,-5.5681685435601736e-18,-1.2158375448585834e-17,-3.0477928265853787e-10,1,0.9999999138803487,-0.00041501722284261779,1.905580231743308e-20,-4.884208206560835e-18,1.6136435369422224e-17,-1.9667154088765157e-07,-3.7443319309989738e-05,-0.090221113787218976,6.7856868195726068e-18,-0.00041501726686634066,3.1415926535898002,-0.090221127991290936,-1.3784574902007197e-17,0.9999999138803487,-0.00041501722284261855,2.2415714977900095e-22
0.0096000000000000009,-1.7236471563933635e-21,-2.9590362548522501e-22,-3.8622271964520709e-10,1,-4.4618220901549413e-19,-1.8113269455654612e-19,-2.4319682890468385e-07,-4.2542643395347701e-05,-0.094143758123693189,-5.317459195488605e-20,-4.9061327694008536e-25,8.6316402998034363e-20,-3.862228003856193e-10,1,6.6332479758709317e-41,5.2219410215814245e-17,-2.4319688259813176e-07,-5.6855786647320093e-18,-1.2343251899383705e-17,-3.8622271712061195e-10,1,0.999999897897631,-0.00045189017200425756,3.189772234322462e-20,-2.3829099428242467e-18,4.0002903476949416e-17,-2.4319682891519611e-07,-4.2542643395169024e-05,-0.094143758123693203,1.1356753058989642e-17,-0.00045189022779205408,3.1415926535898002,-0.094143775687932169,-1.5258186558831467e-17,0.999999897897631,-0.00045189017200425848,-1.6294234225879368e-22
0.01,-1.8079897338670784e-21,-3.5077642876488921e-22,-4.7617488494128224e-10,1,-4.4690230444575378e-19,-2.0818432806475253e-19,-2.9433958201704648e-07,-4.8085117866008801e-05,-0.098066400905619383,0,-6.8989282976458981e-25,9.9349204295194268e-20,-4.761749915753321e-10,1,7.8633221466387296e-41,5.75240887100659e-17,-2.9433965249736248e-07,-5.7885600422929451e-18,-1.2487791580620373e-17,-4.7617488237530584e-10,1,0.99999987978716964,-0.00049033217943664947,4.6423339252731848e-20,-3.202050729409332e-18,5.8841348618063373e-17,-2.9433958203212075e-07,-4.808511786577012e-05,-0.098066400905619411,1.6527095108589095e-17,-0.00049033224821756131,3.1415926535898002,-0.098066422163509831,-1.6787539271436562e-17,0.99999987978716964,-0.00049033217943665066,-6.0868895541325597e-22
0.010400000000000001,-1.8928366719534661e-21,-4.1022890861310577e-22,-5.7463578102305089e-10,1,-4.4716253385455347e-19,-2.3716905803166386e-19,-3.500998002168217e-07,-5.4089207180185981e-05,-0.10198904213299755,-6.9652146078526176e-20,-9.1172508091713822e-25,1.1330030531689216e-19,-5.7463591630661811e-10,1,9.1954172303429591e-41,6.3028775593092841e-17,-3.5009988925714873e-07,-5.8771126762441158e-18,-1.2591994492302615e-17,-5.7463577842262014e-10,1,0.99999985936801128,-0.00053034324513979373,6.263265338162292e-20,2.5142241849604057e-18,9.4690672780025561e-17,-3.5009980023402039e-07,-5.408920718035282e-05,-0.10198904213299752,2.2296765907930168e-17,-0.00053034332814286245,3.1415926535898002,-0.10198906741802397,-1.8372633039822485e-17,0.99999985936801128,-0.00053034324513979514,-1.113082689710957e-21
0.010800000000000001,-1.9781879706524304e-21,-4.7426106503064507e-22,-6.8160540789051243e-10,1,-4.4696289724189319e-19,-2.6808688445727995e-19,-4.104774835040091e-07,-6.0573375793551833e-05,-0.10591168180582768,0,-1.1561100303977293e-24,1.2816974484195242e-19,-6.8160557457947619e-10,1,1.0629533226983612e-40,6.8733470864895018e-17,-4.1047759287749009e-07,-5.9512365665855198e-18,-1.2655860634430431e-17,-6.8160540526255415e-10,1,0.99999983645181656,-0.00057192336911369036,8.0525664729897742e-20,-5.6445983429349749e-18,1.0190977694986893e-16,-4.1047748353002074e-07,-6.0573375793135485e-05,-0.10591168180582769,2.8665606638335252e-17,-0.00057192346756795734,3.1415926535898002,-0.10591171145147452,-2.0013467863989237e-17,0.99999983645181656,-0.00057192336911369177,-1.6761235451247593e-21
0.0112,-2.0640436299640194e-21,-5.4287289801750711e-22,-7.9708376554366707e-10,1,-4.4630339460777304e-19,-3.0093780734160084e-19,-4.7547263187860882e-07,-6.7556088161146801e-05,-0.10983431992410976,-8.8406657420983388e-20,-1.4230476782063636e-24,1.4395747117000905e-19,-7.9708396639390675e-10,1,1.2165670136560693e-40,7.4638174525472444e-17,-4.7547276335838681e-07,-6.0109317133171579e-18,-1.2679390007003822e-17,-7.9708376289510826e-10,1,0.99999981084286038,-0.00061507255135833901,1.0010237329755537e-19,-4.8007397780212912e-18,1.3165745662842369e-16,-4.7547263190989287e-07,-6.755608816078854e-05,-0.10983431992410977,3.5633829058041161e-17,-0.00061507266649284598,3.1415926535898002,-0.10983435426386151,-2.1710043743936806e-17,0.99999981084286038,-0.00061507255135834053,-2.297811521668708e-21
0.011600000000000001,-2.1504036498882331e-21,-6.160644075729215e-22,-9.2107085398251552e-10,1,-4.4518402595219293e-19,-3.3572182668462668e-19,-5.4508524534062131e-07,-7.5055808739056334e-05,-0.11375695648784383,-9.863777204926845e-20,-1.7125380243430425e-24,1.6066351014808959e-19,-9.2107109174991041e-10,1,1.3803827959074212e-40,8.074288657482518e-17,-5.4508540069983912e-07,-6.0561981164390301e-18,-1.2662582610022786e-17,-9.210708513202829e-10,1,0.99999978233803188,-0.00065979079187374013,1.2136277908459772e-19,-5.4684733748365667e-18,1.6042070079810591e-16,-5.4508524537833756e-07,-7.5055808738648321e-05,-0.11375695648784384,4.320122140881108e-17,-0.00065979092491752879,3.1415926535898002,-0.11375699585518498,-2.3462360679665214e-17,0.99999978233803188,-0.00065979079187374198,-2.9781466193353567e-21
0.012,-2.2372680304249752e-21,-6.938355936961179e-22,-1.0535666732070565e-09,1,-4.4360479127515284e-19,-3.7243894248635723e-19,-6.1931532389004585e-07,-8.3091001986216402e-05,-0.11767959149702982,-1.0943812598225775e-19,-2.0245810688077635e-24,1.7828784885623016e-19,-1.0535669506474861e-09,1,1.5544006694524146e-40,8.7047607012953127e-17,-6.1931550490184653e-07,-6.0870357759612621e-18,-1.2605438443485191e-17,-1.053566670538077e-09,1,0.99999975072683389,-0.00070607809065989318,1.4430688170998077e-19,-1.0826776507709768e-18,2.0288125358405192e-16,-6.1931532393241942e-07,-8.3091001986118539e-05,-0.11767959149702983,5.1367889569763417e-17,-0.00070607824284200503,3.1415926535898002,-0.11767963622544486,-2.527041867117444e-17,0.99999975072683389,-0.00070607809065989535,-3.7171288381262806e-21
