"time","heatCapacitor.T","pipe.T","speed.phi"
0,293.14999999999998,293.14999999999998,0
0.00050000000000000001,293.19987549717843,293.15012446266269,0.00025000000000000001
0.001,293.24950397714355,293.15049570288443,0.00050000000000000001
0.0015,293.29888925249998,293.1511096016078,0.00075000000000000002
0.002,293.34803159341033,293.15196586696686,0.001
0.0025000000000000001,293.39693990908887,293.1530548748546,0.00125
0.0030000000000000001,293.44561256177735,293.15437839444758,0.0015
0.0035000000000000001,293.49404892744036,293.15593709985541,0.00175
0.0040000000000000001,293.54224900607807,293.1577309910781,0.002
0.0045000000000000005,293.5902254949836,293.15974635318696,0.0022500000000000003
0.0050000000000000001,293.6379744830665,293.16198741073021,0.0025000000000000001
0.0054999999999999997,293.68549358373554,293.16445674157438,0.0027499999999999998
0.0060000000000000001,293.7327827969907,293.16715434571961,0.0030000000000000001
0.0065000000000000006,293.77986824549095,293.17005201185543,0.0032500000000000003
0.0070000000000000001,293.82674737218753,293.17315250148107,0.0035000000000000001
0.0074999999999999997,293.8734118485965,293.17646480898861,0.0037499999999999999
0.0080000000000000002,293.91986167471811,293.17998893437812,0.0040000000000000001
0.0085000000000000006,293.96609685055216,293.18372487764952,0.0042500000000000003
0.0090000000000000011,294.01211737609879,293.18767263880289,0.0045000000000000005
0.0094999999999999998,294.05792325135786,293.19183221783817,0.0047499999999999999
0.01,294.10351447632951,293.19620361475535,0.0050000000000000001
0.010500000000000001,294.14891280037773,293.20076334650997,0.0052500000000000003
0.010999999999999999,294.19412375755695,293.20550543791836,0.0054999999999999997
0.0115,294.23912964677862,293.21044900105414,0.0057499999999999999
0.012,294.2839304680428,293.21559403591732,0.0060000000000000001
0.012500000000000001,294.32852622134948,293.22094054250795,0.0062500000000000003
0.013000000000000001,294.37291690669866,293.22648852082597,0.0065000000000000006
0.0135,294.4171025240903,293.23223797087138,0.0067499999999999999
0.014,294.4610998926475,293.23817073560889,0.0069999999999999993
0.014500000000000001,294.50493968316897,293.2442537044667,0.0072500000000000004
0.014999999999999999,294.54858897509257,293.250522416742,0.0074999999999999997
0.0155,294.59204776841824,293.25697687243496,0.0077499999999999999
0.016,294.63531606314609,293.26361707154547,0.0080000000000000002
0.016500000000000001,294.67839385927613,293.27044301407352,0.0082500000000000004
0.017000000000000001,294.72128115680817,293.27745470001912,0.0085000000000000006
0.017500000000000002,294.76398238988048,293.28464734383635,0.0087500000000000008
0.018000000000000002,294.80654351844981,293.29197134321788,0.0090000000000000011
0.018499999999999999,294.84892720283187,293.29946699703737,0.0092499999999999995
0.019,294.89113344302677,293.30713430529482,0.0094999999999999998
0.0195,294.93316223903452,293.31497326799035,0.00975
0.02,294.97501359085499,293.32298388512379,0.01
0.020500000000000001,295.0166874984883,293.33116615669519,0.01025
0.021000000000000001,295.05818396193439,293.33952008270467,0.010500000000000001
0.021500000000000002,295.09954614989323,293.3479990871985,0.010750000000000001
0.021999999999999999,295.1407482413909,293.35663102916925,0.010999999999999999
0.022499999999999999,295.18178502606162,293.36542153023038,0.01125
0.023,295.22265650390534,293.374370590382,0.0115
0.0235,295.26336267492212,293.38347820962412,0.01175
0.024,295.30390353911201,293.39274438795667,0.012
0.024500000000000001,295.34427909647496,293.40216912537977,0.01225
0.025000000000000001,295.38450748277739,293.41173286436128,0.012500000000000001
0.025500000000000002,295.42458885477276,293.42143543585917,0.012750000000000001
0.026000000000000002,295.4645171385842,293.43128338991579,0.013000000000000001
0.026499999999999999,295.50429371034693,293.44127524251292,0.01325
0.027,295.54391994619618,293.4514095096323,0.0135
0.0275,295.58339722226719,293.46168470725564,0.01375
0.028000000000000001,295.62272691469525,293.47209935136476,0.014
0.028500000000000001,295.66191039961541,293.48265195794136,0.014250000000000001
0.029000000000000001,295.70094905316296,293.49334104296713,0.014500000000000001
0.029500000000000002,295.73984425147319,293.50416512242379,0.014750000000000001
0.029999999999999999,295.77859737068127,293.51512271229325,0.014999999999999999
0.030499999999999999,295.81720978692226,293.52621232855716,0.01525
0.031,295.85568287633163,293.53743248719729,0.0155
0.0315,295.89401801504442,293.54878170419533,0.01575
0.032000000000000001,295.93221768308393,293.56025731062255,0.016
0.032500000000000001,295.97028638271291,293.57185446688317,0.016250000000000001
0.033000000000000002,296.00822241546399,293.58357498922965,0.016500000000000001
0.033500000000000002,296.04602724460585,293.59541730011478,0.016750000000000001
0.034000000000000002,296.08370233340725,293.60737982199157,0.017000000000000001
0.034500000000000003,296.12124914513669,293.61946097731294,0.017250000000000001
0.035000000000000003,296.15866914306292,293.63165918853173,0.017500000000000002
0.035500000000000004,296.19596379045464,293.64397287810101,0.017750000000000002
0.036000000000000004,296.23313455058047,293.65640046847352,0.018000000000000002
0.036499999999999998,296.27018288670911,293.66894038210222,0.018249999999999999
0.036999999999999998,296.30711026210923,293.68159104144019,0.018499999999999999
0.037499999999999999,296.34391814004948,293.69435086894021,0.018749999999999999
0.037999999999999999,296.38060798379848,293.70721828705518,0.019
0.0385,296.41717839072095,293.72019482301073,0.01925
0.039,296.45362353810344,293.73328679251728,0.0195
0.0395,296.48995229519528,293.74648459476992,0.01975
0.040000000000000001,296.52616593869539,293.75978685434183,0.02
0.040500000000000001,296.56226574530251,293.77319219580585,0.020250000000000001
0.041000000000000002,296.59825299171558,293.78669924373514,0.020500000000000001
0.041500000000000002,296.63412895463358,293.80030662270264,0.020750000000000001
0.042000000000000003,296.6698949107552,293.81401295728153,0.021000000000000001
0.042500000000000003,296.70555213677943,293.82781687204465,0.021250000000000002
0.043000000000000003,296.74110190940496,293.84171699156508,0.021500000000000002
