"time","rho_a","rho_b","mu_a","mu_b","dp","m_flow1","m_flow2","der_m_flow1"
0,0.10000000000000001,0.20000000000000001,0.010000000000000002,0.080000000000000016,-1,-0.0078250460331209248,-0.00017453097054345924,-0.0058687845248406919
0.00059999999999999995,0.10060000000000001,0.20030000000000001,0.010060000000000001,0.080120000000000011,-0.99939999999999996,-0.0078285629922182423,-0.00017460025462345415,-0.0058544156945244076
0.0011999999999999999,0.10120000000000001,0.2006,0.010120000000000002,0.080240000000000006,-0.99880000000000002,-0.0078320713358200986,-0.00017466863716223256,-0.0058400661929486012
0.0018,0.1018,0.20090000000000002,0.010180000000000002,0.080360000000000015,-0.99819999999999998,-0.0078355710754991464,-0.00017473612353671245,-0.0058257359382125392
0.0023999999999999998,0.1024,0.20120000000000002,0.010240000000000001,0.08048000000000001,-0.99760000000000004,-0.0078390622227790183,-0.00017480271908112374,-0.0058114248488096961
0.0029999999999999996,0.10300000000000001,0.20150000000000001,0.010300000000000002,0.080600000000000005,-0.997,-0.0078425447891345597,-0.00017486842908743128,-0.0057971328436250778
0.0035999999999999999,0.10360000000000001,0.20180000000000001,0.010360000000000001,0.080720000000000014,-0.99639999999999995,-0.0078460187859920646,-0.00017493325880575271,-0.0057828598419325606
0.0041999999999999997,0.1042,0.2021,0.01042,0.080840000000000009,-0.99580000000000002,-0.0078494842247295062,-0.00017499721344477171,-0.005768605763392263
0.0047999999999999996,0.1048,0.20240000000000002,0.010480000000000001,0.080960000000000018,-0.99519999999999997,-0.0078529411166767728,-0.00017506029817214506,-0.0057543705280479231
0.0053999999999999994,0.10540000000000001,0.20270000000000002,0.010540000000000001,0.081080000000000013,-0.99460000000000004,-0.0078563894731158868,-0.00017512251811490728,-0.0057401540563243262
0.0059999999999999993,0.10600000000000001,0.20300000000000001,0.010600000000000002,0.081200000000000008,-0.99399999999999999,-0.0078598293052812435,-0.00017518387835986814,-0.0057259562690247009
0.0065999999999999991,0.1066,0.20330000000000001,0.010660000000000001,0.081320000000000003,-0.99339999999999995,-0.0078632606243598316,-0.00017524438395400679,-0.0057117770873282006
0.0071999999999999998,0.1072,0.2036,0.01072,0.081440000000000012,-0.99280000000000002,-0.0078666834414914642,-0.00017530403990486111,-0.0056976164327873381
0.0077999999999999996,0.10780000000000001,0.2039,0.010780000000000001,0.081560000000000007,-0.99219999999999997,-0.007870097767768992,-0.00017536285118091222,-0.0056834742273255126
0.0083999999999999995,0.10840000000000001,0.20420000000000002,0.010840000000000002,0.081680000000000016,-0.99160000000000004,-0.0078735036142385268,-0.00017542082271196452,-0.005669350393234498
0.0089999999999999993,0.109,0.20450000000000002,0.0109,0.081800000000000012,-0.99099999999999999,-0.0078769009918996744,-0.00017547795938952155,-0.0056552448531719595
0.0095999999999999992,0.1096,0.20480000000000001,0.010960000000000001,0.081920000000000007,-0.99039999999999995,-0.0078802899117057408,-0.00017553426606715735,-0.0056411575301590234
0.010199999999999999,0.11020000000000001,0.2051,0.011020000000000002,0.082040000000000002,-0.98980000000000001,-0.0078836703845639507,-0.00017558974756088353,-0.0056270883475778473
0.010799999999999999,0.11080000000000001,0.2054,0.011080000000000001,0.082160000000000011,-0.98919999999999997,-0.0078870424213356681,-0.00017564440864951177,-0.0056130372291691693
0.011399999999999999,0.1114,0.20570000000000002,0.011140000000000001,0.08228000000000002,-0.98860000000000003,-0.0078904060328366058,-0.00017569825407501275,-0.005599004099029972
0.011999999999999999,0.112,0.20600000000000002,0.011200000000000002,0.082400000000000015,-0.98799999999999999,-0.0078937612298370461,-0.00017575128854287056,-0.0055849888816110523
0.012599999999999998,0.11260000000000001,0.20630000000000001,0.011260000000000001,0.08252000000000001,-0.98740000000000006,-0.0078971080230620418,-0.00017580351672243278,-0.0055709915017146984
0.013199999999999998,0.11320000000000001,0.20660000000000001,0.011320000000000002,0.082640000000000005,-0.98680000000000001,-0.0079004464231916365,-0.00017585494324725699,-0.0055570118844923359
0.013799999999999998,0.1138,0.2069,0.011380000000000001,0.08276,-0.98619999999999997,-0.0079037764408610624,-0.0001759055727154532,-0.0055430499554422214
0.0144,0.1144,0.20720000000000002,0.011440000000000001,0.082880000000000009,-0.98560000000000003,-0.0079070980866609679,-0.00017595540969002213,-0.0055291056404071217
0.014999999999999999,0.115,0.20750000000000002,0.011500000000000002,0.083000000000000018,-0.98499999999999999,-0.0079104113711375903,-0.00017600445869918988,-0.0055151788655720445
0.015599999999999999,0.11560000000000001,0.20780000000000001,0.011560000000000001,0.083120000000000013,-0.98440000000000005,-0.0079137163047929959,-0.00017605272423673845,-0.0055012695574619686
0.016199999999999999,0.1162,0.20810000000000001,0.01162,0.083240000000000008,-0.98380000000000001,-0.00791701289808526,-0.00017610021076233309,-0.0054873776429395912
0.016799999999999999,0.1168,0.2084,0.011680000000000001,0.083360000000000004,-0.98319999999999996,-0.0079203011614286788,-0.00017614692270184518,-0.0054735030492031019
0.017399999999999999,0.1174,0.2087,0.01174,0.083479999999999999,-0.98260000000000003,-0.0079235811051939654,-0.0001761928644476719,-0.0054596457037839677
0.017999999999999999,0.11800000000000001,0.20900000000000002,0.011800000000000001,0.083600000000000008,-0.98199999999999998,-0.0079268527397084541,-0.00017623804035905242,-0.005445805534544732
0.018599999999999998,0.11860000000000001,0.20930000000000001,0.011860000000000002,0.083720000000000017,-0.98140000000000005,-0.0079301160752562917,-0.00017628245476238003,-0.0054319824696768392
0.019199999999999998,0.1192,0.20960000000000001,0.01192,0.083840000000000012,-0.98080000000000001,-0.0079333711220786404,-0.00017632611195151108,-0.0054181764376984715
0.019799999999999998,0.1198,0.2099,0.011980000000000001,0.083960000000000007,-0.98019999999999996,-0.0079366178903738718,-0.00017636901618807037,-0.0054043873674524028
0.020399999999999998,0.12040000000000001,0.2102,0.012040000000000002,0.084080000000000002,-0.97960000000000003,-0.0079398563902977615,-0.0001764111717017532,-0.0053906151881038594
0.020999999999999998,0.121,0.21050000000000002,0.0121,0.084200000000000011,-0.97899999999999998,-0.0079430866319636726,-0.00017645258269062363,-0.0053768598291384249
0.021599999999999998,0.1216,0.21080000000000002,0.012160000000000001,0.084320000000000006,-0.97840000000000005,-0.0079463086254427627,-0.00017649325332140997,-0.0053631212203599276
0.022199999999999998,0.1222,0.21110000000000001,0.012220000000000002,0.084440000000000015,-0.9778,-0.0079495223807641638,-0.00017653318772979662,-0.0053493992918883645
0.022799999999999997,0.12280000000000001,0.2114,0.012280000000000001,0.08456000000000001,-0.97719999999999996,-0.0079527279079151733,-0.00017657239002071291,-0.0053356939741578315
0.023399999999999997,0.12340000000000001,0.2117,0.012340000000000002,0.084680000000000005,-0.97660000000000002,-0.0079559252168414467,-0.00017661086426861799,-0.0053220051979144881
0.023999999999999997,0.124,0.21200000000000002,0.012400000000000001,0.084800000000000014,-0.97599999999999998,-0.0079591143174471777,-0.0001766486145177837,-0.0053083328942145
0.024599999999999997,0.1246,0.21230000000000002,0.012460000000000001,0.084920000000000009,-0.97540000000000004,-0.0079622952195952858,-0.00017668564478257349,-0.0052946769944220403
0.025199999999999997,0.12520000000000001,0.21260000000000001,0.012520000000000002,0.085040000000000004,-0.9748,-0.0079654679331075985,-0.00017672195904771818,-0.005281037430207281
0.025799999999999997,0.1258,0.21290000000000001,0.012580000000000001,0.085160000000000013,-0.97419999999999995,-0.00796863246776504,-0.0001767575612685894,-0.0052674141335443975
0.026399999999999996,0.12640000000000001,0.2132,0.012640000000000002,0.085280000000000009,-0.97360000000000002,-0.0079717888333078156,-0.00017679245537146951,-0.0052538070367096051
0.026999999999999996,0.127,0.21350000000000002,0.012700000000000001,0.085400000000000018,-0.97299999999999998,-0.0079749370394355725,-0.00017682664525381803,-0.0052402160722791989
0.027599999999999996,0.12759999999999999,0.21380000000000002,0.012760000000000001,0.085520000000000013,-0.97240000000000004,-0.0079780770958076033,-0.00017686013478453649,-0.0052266411731275997
0.028199999999999996,0.12820000000000001,0.21410000000000001,0.012820000000000002,0.085640000000000008,-0.9718,-0.0079812090120430137,-0.00017689292780422909,-0.0052130822724254398
