"time","analysatorAC.iH1[1].mean1.x","analysatorAC.iH1[1].mean2.x","analysatorAC.iH1[2].mean1.x","analysatorAC.iH1[2].mean2.x","analysatorAC.iH1[3].mean1.x","analysatorAC.iH1[3].mean2.x","analysatorAC.iH1[4].mean1.x","analysatorAC.iH1[4].mean2.x","analysatorAC.iH1[5].mean1.x","analysatorAC.iH1[5].mean2.x","analysatorAC.iH1[6].mean1.x","analysatorAC.iH1[6].mean2.x","analysatorAC.powerTotal.x","analysatorAC.vH1[1].mean1.x","analysatorAC.vH1[1].mean2.x","analysatorAC.vH1[2].mean1.x","analysatorAC.vH1[2].mean2.x","analysatorAC.vH1[3].mean1.x","analysatorAC.vH1[3].mean2.x","analysatorAC.vH1[4].mean1.x","analysatorAC.vH1[4].mean2.x","analysatorAC.vH1[5].mean1.x","analysatorAC.vH1[5].mean2.x","analysatorAC.vH1[6].mean1.x","analysatorAC.vH1[6].mean2.x","analysatorAC.voltageLine2Line[1].mean1.x","analysatorAC.voltageLine2Line[1].mean2.x","analysatorAC.voltageLine2Line[2].mean1.x","analysatorAC.voltageLine2Line[2].mean2.x","analysatorAC.voltageLine2Line[3].mean1.x","analysatorAC.voltageLine2Line[3].mean2.x","analysatorAC.voltageLine2Line[4].mean1.x","analysatorAC.voltageLine2Line[4].mean2.x","analysatorAC.voltageLine2Line[5].mean1.x","analysatorAC.voltageLine2Line[5].mean2.x","analysatorAC.voltageLine2Line[6].mean1.x","analysatorAC.voltageLine2Line[6].mean2.x","analysatorDC[1].meanCurrent.x","analysatorDC[1].meanVoltage.x","analysatorDC[1].powerTotal.x","analysatorDC[2].meanCurrent.x","analysatorDC[2].meanVoltage.x","analysatorDC[2].powerTotal.x","analysatorDCload.meanCurrent.x","analysatorDCload.meanVoltage.x","analysatorDCload.powerTotal.x","inductorDC1[1].i","inductorDC1[2].i","inductorDC2[1].i","inductorDC2[2].i"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7571875293659398e-15,1.176366373099213e-26,8.357034563941876e-35,-2.3949876428578927e-18,-1.701425250603471e-26,2.3950000137588312e-18,1.7014340390271177e-26,3.3938730250370839e-15,2.4110442821604379e-23,-2.4897694713320543e-18,-1.7687592916568634e-26,-3.3913873872562942e-15,-2.4092784580488158e-23,7.8808811097683157e-16,3.9178287431486139e-21,2.7832681187350488e-29,-4.7755889064395801e-13,-3.3926302610199349e-21,4.7755888672643063e-13,3.392630233194099e-21,2.7571875633010631e-13,1.9587360105396373e-21,-5.5143750587071416e-13,-3.9174719728478259e-21,2.7571874954515734e-13,1.958735962335922e-21,4.7755889456148539e-13,3.3926302888519337e-21,-9.5511777737038864e-13,-6.7852604942201968e-21,4.7755888280890325e-13,3.3926302053621002e-21,8.271562622037156e-13,5.8762079833967077e-21,-8.2715625541669868e-13,-5.8762079351837479e-21,-6.7852604139166219e-21,-4.8203227413747084e-29,5.0951118054481224e-21,6.7537025720922066e-13,1.2480424105736707e-18,2.9479320383386609e-21,5.8488779970502962e-13,6.2535082043685899e-19,8.0430438437713759e-21,9.4994387193675046e-21,2.7710992198190727e-26,2.2531701772210193e-10,1.3036401961096876e-10,2.2492981407989564e-10,2.5956117385687345e-10
2.7571875293659398e-15,1.176366373099213e-26,8.357034563941876e-35,-2.3949876428578927e-18,-1.701425250603471e-26,2.3950000137588312e-18,1.7014340390271177e-26,3.3938730250370839e-15,2.4110442821604379e-23,-2.4897694713320543e-18,-1.7687592916568634e-26,-3.3913873872562942e-15,-2.4092784580488158e-23,7.8808811097683157e-16,3.9178287431486139e-21,2.7832681187350488e-29,-4.7755889064395801e-13,-3.3926302610199349e-21,4.7755888672643063e-13,3.392630233194099e-21,2.7571875633010631e-13,1.9587360105396373e-21,-5.5143750587071416e-13,-3.9174719728478259e-21,2.7571874954515734e-13,1.958735962335922e-21,4.7755889456148539e-13,3.3926302888519337e-21,-9.5511777737038864e-13,-6.7852604942201968e-21,4.7755888280890325e-13,3.3926302053621002e-21,8.271562622037156e-13,5.8762079833967077e-21,-8.2715625541669868e-13,-5.8762079351837479e-21,-6.7852604139166219e-21,-4.8203227413747084e-29,5.0951118054481224e-21,6.7537025720922066e-13,1.2480424105736707e-18,2.9479320383386609e-21,5.8488779970502962e-13,6.2535082043685899e-19,8.0430438437713759e-21,9.4994387193675046e-21,2.7710992198190727e-26,2.2531701772210193e-10,1.3036401961096876e-10,2.2492981407989564e-10,2.5956117385687345e-10
2.5000000000000001e-05,5.8918492560412587e-11,3.2701576087238288e-13,-3.5914643651341612e-05,-1.9915278153583104e-07,3.5918655888739165e-05,1.9916830030927344e-07,3.1120567602466744e-05,1.7259718162007946e-07,-3.1136258103213039e-05,-1.7265859400846032e-07,7.4488081885836944e-09,2.9176042321279353e-11,0.010905916939224752,1.9639497518460765e-05,1.0900525361492147e-07,-0.0043398523663626485,-1.706280639535776e-05,0.0043202128688441888,1.6953801141742849e-05,0.002516953801141746,9.914150078007942e-06,-0.0049998909947463798,-1.9639497518462856e-05,0.0024829371936046481,9.7253474404549812e-06,0.0043594918638811108,1.7171811648972677e-05,-0.0086600652352068347,-3.4016607537100605e-05,0.0043005733713257274,1.6844795888127924e-05,0.0075168447958881262,2.9553647596470803e-05,-0.0074828281883510305,-2.9364844958917842e-05,-3.4016607537097989e-05,-1.8880263755296823e-07,2.5383482088700266e-05,0.0061236575536464726,0.0062175488054158727,2.1995295675231934e-05,0.005315269903579182,0.0046807671485038487,4.7378777763932203e-05,4.7380252287396652e-05,0.00012669644629711036,2.0254735782528637,1.7558405649037738,2.0253610346247179,1.756071203817692
5.0000000000000002e-05,2.3561442599434993e-10,2.5042618613417629e-12,-0.00014286564340989895,-1.5163004875125705e-06,0.0001428733637305667,1.5163594452486355e-06,0.00012389486215529617,1.3152416161021072e-06,-0.00012392596252906176,-1.3154843512803933e-06,1.4794696398432624e-08,1.1563845859702438e-10,0.043447693552190553,7.8538141991178431e-05,8.3475395371335725e-07,-0.0086988001907101486,-6.8433403107246178e-05,0.008620262048718989,6.7598649153532874e-05,0.0050675986491535482,3.9991989125414303e-05,-0.0099991652460462641,-7.8538141991177875e-05,0.0049315665968927809,3.8546152865763884e-05,0.0087773383327013326,6.9268157060959509e-05,-0.017319062239429139,-0.00013603205226077905,0.0085417239067278085,6.6763895199819517e-05,0.015066763895199814,0.00011853013111659217,-0.014930731842939053,-0.00011708429485694175,-0.00013603205226077005,-1.445836259650482e-06,0.00010100261809245503,0.01224693731176324,0.024738912983181857,8.7591068517182849e-05,0.010654256490862813,0.018693571084408132,0.00018859368660963785,0.00018859663881269067,0.00096014674197926204,4.0194668381412164,3.4884113051237278,4.0193596106223914,3.488636865020561
7.5000000000000007e-05,5.300595363978453e-10,8.3633102665324408e-12,-0.0003197485302817783,-5.034706221171153e-06,0.00031975965242939439,5.0348317823383091e-06,0.0002775012391832132,4.3708193384252311e-06,-0.00027754746484957399,-4.3713589107997571e-06,2.2036769928598355e-08,2.577869290304426e-10,0.097392439789716664,0.00017668651212073499,2.7877700886718485e-06,-0.013076310033110255,-0.00015440889304696218,0.012899623520989523,0.00015162112295829023,0.0076516211229583032,9.0757535777069288e-05,-0.014997212229911315,-0.00017668651212073789,0.0073455911069530587,8.5928976343668884e-05,0.01325299654523099,0.00015719666313563407,-0.025975933554099769,-0.00030603001600525246,0.012722937008868784,0.00014883335286961839,0.022648833352869619,0.00026744404789780712,-0.022342803336864378,-0.00026261548846440673,-0.00030603001600524411,-4.8285594334004411e-06,0.00022609012209684652,0.01836946531999873,0.05537279259906594,0.00019621823066547179,0.016016636761573562,0.041996821269583783,0.0004223083527623182,0.00042231278556392011,0.0031725803007419699,5.9823597685419436,5.1979323495922145,5.9822578637465567,5.198152816558534
0.0001,9.4218131018457314e-10,1.9772169776336404e-11,-0.00056542599322929714,-1.1834323437838644e-05,0.0005654402106166133,1.1834533904443882e-05,0.00049109432268626928,1.0282638747678633e-05,-0.00049115538726586788,-1.0283586142097252e-05,2.9174157573283956e-08,4.5396745375574553e-10,0.1724980544264566,0.00031406043671352928,6.5907232585232416e-06,-0.017471830560274355,-0.00027527967814681628,0.017157770123560824,0.00026868895488829279,0.010268688954888312,0.00016273795212796071,-0.019993409276741456,-0.00031406043671353281,0.0097247203218532099,0.00015132248458557255,0.017785890996987883,0.00028187040140533945,-0.034629600683835179,-0.00054396863303510907,0.016843709686847293,0.00026209823162976962,0.030262098231629769,0.00047679838884149336,-0.029718129598594677,-0.00046538292129910533,-0.00054396863303509844,-1.1415467542388228e-05,0.00039986442325083417,0.024490860047729986,0.097922199632126783,0.00034729872405922231,0.021402076600595336,0.07454540403440435,0.00074716314731005653,0.00074716906353690881,0.0074208254927544378,7.9144786629364416,6.8847457288010059,7.9143820871504715,6.8849610892373763
0.000125,1.471878208749263e-09,3.8580393798755777e-11,-0.00087877032020487874,-2.295891395174724e-05,0.00087878732599408677,2.2959222803114176e-05,0.00076383773198875624,1.9965995446202348e-05,-0.00076391334739197333,-1.9967457131311351e-05,3.6206022490778467e-08,7.025275032433886e-10,0.26852302216377844,0.00049062606957484759,1.2860131266125611e-05,-0.021884810929025927,-0.00043132470564379553,0.021394184859451097,0.00041846457437766957,0.012918464574377692,0.0002564502351598931,-0.024987139868733837,-0.00049062606957485085,0.012068675294356242,0.00023417583441495834,0.02237543699860078,0.00044418483690992111,-0.043278995788477027,-0.0008497892800214651,0.020903558789876247,0.00040560444311154399,0.037905604443111536,0.00074707630473474368,-0.037055815163090096,-0.0007248019039898094,-0.0008497892800214522,-2.2274400744934816e-05,0.0006215593015108813,0.030610743519251086,0.15219180868367002,0.00054026837752100848,0.026810243486856955,0.11629312904938986,0.0011618276790318902,0.0011618350814190995,0.014326195064053165,9.8161412487646214,8.5491842540635208,9.8160500079452948,8.5493944946854938
0.00015000000000000001,2.1190192992200036e-09,6.6630015010175868e-11,-0.0012586566291731887,-3.942283592555423e-05,0.0012586761163542062,3.9423251829653408e-05,0.00109489896734802,3.431415009435138e-05,-0.0010949888438529837,-3.43162280094962e-05,4.3131557055985278e-08,1.0018063639389805e-09,0.38522499174898567,0.00070633976639575778,2.2210005003087448e-05,-0.026314697568180195,-0.00062281318390343962,0.025608357801784453,0.00060060317890035157,0.015600603178900376,0.00037240431174873431,-0.029977789994996878,-0.00070633976639576136,0.014377186816096598,0.00033393545464702765,0.027021037334575955,0.00064502318890652692,-0.051923055369964638,-0.0012234163628037911,0.024902018035388686,0.00057839317389726417,0.045578393173897259,0.0010787440781444952,-0.044354976811093495,-0.0010402752210427893,-0.0012234163628037774,-3.846885710170663e-05,0.00089041897828136642,0.036728739017973001,0.2179867845554711,0.00077457321850750926,0.032240804487922818,0.16719247986249869,0.0016649921967888759,0.0016650010879800626,0.024479301309983676,11.687658789664315,10.191573716144363,11.687572889439817,10.191778823983302
0.000175,2.8834448799270397e-09,1.0576558196915607e-10,-0.001703956711865937,-6.2218257344644868e-05,0.0017039783733302843,6.2218784143580559e-05,0.0014834446842663456,5.4204572298288991e-05,-0.0014835485305848563,-5.4207363817149656e-05,4.9949977300327492e-08,1.3501267590979383e-09,0.52235954156685205,0.00096114829328661244,3.525519398888681e-05,-0.030760931385488941,-0.00085000643578471142,0.029799783092202343,0.00081475124179582377,0.018314751241795851,0.00051110604025303387,-0.034964744806011083,-0.00096114829328661808,0.016649993564215326,0.00045004225303358475,0.031722079678775557,0.00088526162977359832,-0.060560714477691291,-0.0016647576775805355,0.028838634798915724,0.00077949604780693719,0.053279496047806935,0.0014722543335396513,-0.051614738370226419,-0.0014111905463202027,-0.0016647576775805216,-6.1063787219449195e-05,0.0012056932822068363,0.042844468964817015,0.29511171595533342,0.0010496657554372967,0.037693424453195026,0.22719444578038464,0.0022553590376441337,0.0022553694201910344,0.038445724191186158,13.52933823050736,11.812235134859421,13.52925767617641,11.812435097263311
0.00020000000000000001,3.7649663046336087e-09,1.5782775389434977e-10,-0.0022135428187386339,-9.2311719842435392e-05,0.0022135663473555438,9.2312356554487439e-05,0.0019286434397369342,8.0496066290190605e-05,-0.0019287609630875683,-8.0499664199500619e-05,5.6660526266575425e-08,1.7458003079856593e-09,0.67968099822599981,0.001254988768188476,5.2609251297616577e-05,-0.035222949587373979,-0.0011131567803641775,0.03396796081918551,0.0010605475290665595,0.021060547529066585,0.00067305533219205857,-0.039947390748702349,-0.0012549887681884853,0.018886843219635862,0.00058193343599642719,0.036477938355562456,0.0011657660316617938,-0.069190910406559503,-0.0021737043094307369,0.032712972050997019,0.0010079382777689432,0.061007938277768944,0.0019280441003805436,-0.058834233968338222,-0.0018369222041849126,-0.0021737043094307235,-9.1121896195631415e-05,0.0015666400220347475,0.048957556128796459,0.38337127107036678,0.0013650067120092942,0.043167767050607077,0.29624868488221262,0.0029316467340440417,0.0029316586104064036,0.056764654462968245,15.341481231075338,13.411483735001863,15.341406027606915,13.411678539636076
0.00022500000000000002,4.7633661077520301e-09,2.2465405938165583e-10,-0.0027862871684350538,-0.00013064493510836221,0.0027863122571270518,0.00013064567592809584,0.0024296652825419652,0.00011402947520451546,-0.0024297961887220798,-0.00011403396768110403,6.3262473521198268e-08,2.1871269313403964e-09,0.85694235113252004,0.0015877887025555386,7.4884686460782379e-05,-0.039700185480748058,-0.0014125076954854315,0.038112396778192517,0.0013376230090246476,0.023837623009024672,0.00085874639210724529,-0.044925115313539196,-0.0015877887025555492,0.021087492304514607,0.00072904231044830427,0.0412879741833036,0.0014873923819462142,-0.077812582258940555,-0.0027501307045100791,0.036524608075636962,0.0012627383225638654,0.068762738322563868,0.0024465350946627942,-0.066012607618053804,-0.0023168310130038542,-0.0027501307045100674,-0.00012970408165894105,0.0019725244781411779,0.055067623438546376,0.48257011260333116,0.0017200646171961708,0.048663494609049777,0.37430352355611762,0.0036925890953373487,0.0036926024678827752,0.079949773405406321,17.124384409565973,14.98962920011439,17.124314561598972,14.989818834962469
0.00025000000000000001,5.8783979356133109e-09,3.080798262031514e-10,-0.0034210613152204873,-0.00017813560273262068,0.0034210876570388835,0.00017813643702856689,0.0029856812310956266,0.00015562843576506191,-0.0029858252245525498,-0.00015563390635060741,6.9755114748755997e-08,2.6723940119001149e-09,1.0538951299606463,0.001959465978531914,0.00010269327540368948,-0.044192068193190485,-0.0017482939529618279,0.042232602214658556,0.0016456006775581367,0.026645600677558161,0.0010686679745633913,-0.049897306724596295,-0.0019594659785319274,0.023251706047038207,0.00089079800396853648,0.046151534171722401,0.0018509872283655178,-0.086424670407849027,-0.003393894630519965,0.040273136236126626,0.0015429074021544478,0.076542907402154456,0.0030281339530953185,-0.073149012771634506,-0.0028502639825004647,-0.0033938946305199559,-0.00017786997059485464,0.0024226188068655085,0.061174293742537585,0.59251278820854958,0.0021143153382035332,0.054180267905517908,0.46130594353315685,0.004536934145069043,0.0045369490160727839,0.10849015272102995,18.878339617098344,16.546975955929263,18.878275128941322,16.547160409293628
0.00027500000000000002,7.1097866755823135e-09,4.0993556271115131e-10,-0.0041167376679005609,-0.00023567640534375141,0.0041167649561013406,0.00023567731766291152,0.0035958643257087324,0.00020609855542079236,-0.0035960211096134013,-0.00020610508300295411,7.6137772949637777e-08,3.1998787265965789e-09,1.2702897543143117,0.002369928891893336,0.00013664518757591551,-0.048698023450345192,-0.0021207412193303072,0.046328094558451827,0.0019840960317543893,0.02948409603175442,0.0013033026496923105,-0.054863354812424076,-0.0023699288918933533,0.025379258780669732,0.0010666262422010437,0.051067952342238536,0.0022573864069062232,-0.095026118008797011,-0.0041048372510846974,0.043958165666558482,0.0018474508441784743,0.084347450844178509,0.0036732315415856638,-0.080242613593093801,-0.0034365551340943966,-0.0041048372510846887,-0.00023667640749126687,0.002916202804903983,0.06727719026996537,0.71300399357571098,0.0025472425992454349,0.059717746568683533,0.55720166846467889,0.0054634454041494179,0.005463461775794271,0.14285035730629772,20.603633663364658,18.083822876996717,20.603574538995559,18.084002137499418
