"time","wheelSet.der_theta1","wheelSet.der_theta2","wheelSet.phi","wheelSet.theta1","wheelSet.theta2","wheelSet.x","wheelSet.y"
0,0,0,0,0,0,0.10000000000000001,0.10000000000000001
0.00059999999999999995,0.0019933554817275776,0.0019933554817275767,-6.422232028624739e-23,5.9800937092395374e-07,5.9800937092395332e-07,0.10000005980093711,0.10000000000000001
0.0011999999999999999,0.0039867109634551569,0.0039867109634551534,-3.3810995412138669e-22,2.3920296452250397e-06,2.392029645225038e-06,0.10000023920296455,0.10000000000000001
0.0018,0.0059800664451827336,0.0059800664451827301,-8.3216404125772305e-22,5.3820631105691832e-06,5.3820631105691789e-06,0.10000053820631109,0.10000000000000001
0.0023999999999999998,0.0079734219269103138,0.0079734219269103068,-1.5335410760482768e-21,9.568109770791551e-06,9.5681097707915442e-06,0.10000095681097709,0.10000000000000001
0.0029999999999999996,0.0099667774086378905,0.0099667774086378818,-2.3372093286819669e-21,1.4950169717103409e-05,1.4950169717103399e-05,0.10000149501697174,0.10000000000000001
0.0035999999999999999,0.011960132890365467,0.01196013289036546,-3.2801358956296224e-21,2.1528242917401934e-05,2.152824291740192e-05,0.10000215282429177,0.10000000000000001
0.0041999999999999997,0.013953488372093046,0.013953488372093035,-4.3623207768912422e-21,2.9302329371687109e-05,2.9302329371687095e-05,0.10000293023293719,0.10000000000000001
0.0047999999999999996,0.015946843853820617,0.01594684385382061,-5.5515843402820337e-21,3.8272429097618137e-05,3.8272429097618137e-05,0.10000382724290979,0.10000000000000001
0.0053999999999999994,0.017940199335548194,0.017940199335548183,-6.7765927357012314e-21,4.8438542134340945e-05,4.8438542134340952e-05,0.10000484385421346,0.10000000000000001
0.0059999999999999993,0.019933554817275771,0.01993355481727576,-8.0912300198546835e-21,5.9800668452285579e-05,5.9800668452285566e-05,0.10000598006684525,0.10000000000000001
0.0065999999999999991,0.021926910299003347,0.021926910299003337,-9.4954961927423823e-21,7.2358808051451991e-05,7.2358808051451991e-05,0.10000723588080516,0.10000000000000001
0.0071999999999999998,0.023920265780730927,0.023920265780730917,-1.0989391254364334e-20,8.6112960931840235e-05,8.6112960931840235e-05,0.1000086112960932,0.10000000000000001
0.0077999999999999996,0.025913621262458504,0.02591362126245849,-1.2572915204720537e-20,0.00010106312709345028,0.00010106312709345026,0.10001010631270936,0.10000000000000001
0.0083999999999999995,0.027906976744186081,0.027906976744186067,-1.4246068043810984e-20,0.00011720930653628212,0.0001172093065362821,0.10001172093065366,0.10000000000000001
0.0089999999999999993,0.029900332225913658,0.029900332225913644,-1.6008849771635687e-20,0.00013455149926033574,0.00013455149926033572,0.10001345514992606,0.10000000000000001
0.0095999999999999992,0.031893687707641241,0.03189368770764122,-1.7944925282929175e-20,0.00015308970527969188,0.00015308970527969182,0.100015308970528,0.10000000000000001
0.010199999999999999,0.033887043189368818,0.033887043189368804,-2.0047346674020656e-20,0.00017282392459318097,0.00017282392459318094,0.10001728239245936,0.10000000000000001
0.010799999999999999,0.035880398671096395,0.035880398671096374,-2.227168135098377e-20,0.0001937541571933252,0.00019375415719332512,0.10001937541571936,0.10000000000000001
0.011399999999999999,0.037873754152823978,0.03787375415282395,-2.4617929313818523e-20,0.00021588040308012467,0.00021588040308012459,0.10002158804030804,0.10000000000000001
0.011999999999999999,0.039867109634551548,0.039867109634551527,-2.7086090562524899e-20,0.00023920266225357925,0.00023920266225357917,0.10002392026622539,0.10000000000000001
0.012599999999999998,0.041860465116279125,0.041860465116279097,-2.9676165097102905e-20,0.00026372093471368899,0.00026372093471368894,0.10002637209347139,0.10000000000000001
0.013199999999999998,0.043853820598006708,0.043853820598006674,-3.2388152917552556e-20,0.00028943522046045398,0.00028943522046045387,0.10002894352204607,0.10000000000000001
0.013799999999999998,0.045847176079734285,0.04584717607973425,-3.5222054023873828e-20,0.00031634551949387413,0.00031634551949387402,0.10003163455194941,0.10000000000000001
0.0144,0.047840531561461869,0.047840531561461834,-3.8177868416066745e-20,0.00034445183181394949,0.00034445183181394938,0.10003444518318141,0.10000000000000001
0.014999999999999999,0.049833887043189445,0.049833887043189411,-4.1255596094131282e-20,0.00037375415742068002,0.00037375415742067991,0.10003737541574209,0.10000000000000001
0.015599999999999999,0.051827242524917022,0.051827242524916987,-4.4455237058067453e-20,0.00040425249631406571,0.00040425249631406555,0.10004042524963143,0.10000000000000001
0.016199999999999999,0.053820598006644599,0.053820598006644564,-4.7776791307875256e-20,0.00043594684849410656,0.0004359468484941064,0.10004359468484943,0.10000000000000001
0.016799999999999999,0.055813953488372176,0.055813953488372141,-5.1220258843554692e-20,0.00046883721396080258,0.00046883721396080236,0.1000468837213961,0.10000000000000001
0.017399999999999999,0.057807308970099752,0.057807308970099718,-5.4785639665105761e-20,0.00050292359271415386,0.00050292359271415365,0.10005029235927144,0.10000000000000001
0.017999999999999999,0.059800664451827329,0.059800664451827287,-5.8472933772528462e-20,0.00053820598475416009,0.00053820598475415999,0.10005382059847544,0.10000000000000001
0.018599999999999998,0.061794019933554899,0.061794019933554864,-6.2488409958642401e-20,0.00057468439008431847,0.00057468439008431826,0.10005746843900845,0.10000000000000001
0.019199999999999998,0.063787375415282482,0.063787375415282441,-6.7322578294191103e-20,0.00061235880871294407,0.00061235880871294386,0.10006123588087133,0.10000000000000001
0.019799999999999998,0.065780730897010059,0.065780730897010004,-7.2385718274459753e-20,0.00065122924063004,0.00065122924063003957,0.10006512292406303,0.10000000000000001
0.020399999999999998,0.067774086378737636,0.06777408637873758,-7.7677829899448471e-20,0.00069129568583560573,0.00069129568583560562,0.10006912956858359,0.10000000000000001
0.020999999999999998,0.069767441860465199,0.069767441860465157,-8.3198913169157209e-20,0.0007325581443296419,0.00073255814432964146,0.10007325581443299,0.10000000000000001
0.021599999999999998,0.071760797342192789,0.071760797342192734,-8.8948968083585979e-20,0.00077501661611214807,0.00077501661611214774,0.10007750166161125,0.10000000000000001
0.022199999999999998,0.073754152823920366,0.07375415282392031,-9.4927994642734733e-20,0.00081867110118312436,0.00081867110118312404,0.10008186711011834,0.10000000000000001
0.022799999999999997,0.075747508305647943,0.075747508305647887,-1.0113599284660351e-19,0.00086352159954257055,0.00086352159954257023,0.10008635215995429,0.10000000000000001
0.023399999999999997,0.077740863787375519,0.077740863787375464,-1.0757296269519229e-19,0.00090956811119048697,0.00090956811119048643,0.10009095681111908,0.10000000000000001
0.023999999999999997,0.079734219269103096,0.07973421926910304,-1.1423890418850111e-19,0.00095681063612687361,0.00095681063612687329,0.10009568106361272,0.10000000000000001
0.024599999999999997,0.081727574750830673,0.081727574750830617,-1.2113381732652992e-19,0.0010052491743517303,0.0010052491743517298,0.10010052491743521,0.10000000000000001
0.025199999999999997,0.083720930232558249,0.083720930232558194,-1.2825770210927872e-19,0.0010548837258650568,0.0010548837258650564,0.10010548837258654,0.10000000000000001
0.025799999999999997,0.085714285714285826,0.085714285714285771,-1.3561055853674754e-19,0.0011057142906668537,0.0011057142906668533,0.10011057142906672,0.10000000000000001
0.026399999999999996,0.087707641196013403,0.087707641196013347,-1.431923866089364e-19,0.0011577408687571205,0.0011577408687571198,0.10011577408687573,0.10000000000000001
0.026999999999999996,0.08970099667774098,0.089700996677740924,-1.5100318632584529e-19,0.0012109634601358576,0.0012109634601358569,0.10012109634601361,0.10000000000000001
0.027599999999999996,0.091694352159468556,0.091694352159468501,-1.5904295768747417e-19,0.0012653820648030646,0.0012653820648030642,0.10012653820648033,0.10000000000000001
0.028199999999999996,0.093687707641196133,0.093687707641196077,-1.6731170069382305e-19,0.0013209966827587415,0.0013209966827587411,0.10013209966827591,0.10000000000000001
0.028799999999999999,0.09568106312292371,0.095681063122923668,-1.7580941534489199e-19,0.0013778073140028894,0.0013778073140028888,0.10013778073140031,0.10000000000000001
0.029399999999999999,0.0976744186046513,0.097674418604651245,-1.8453610164068091e-19,0.0014358139585355068,0.0014358139585355062,0.10014358139585358,0.10000000000000001
0.029999999999999999,0.099667774086378877,0.099667774086378808,-1.9349175958118984e-19,0.0014950166163565943,0.0014950166163565934,0.10014950166163569,0.10000000000000001
0.030599999999999999,0.10166112956810644,0.10166112956810638,-2.0267638916641877e-19,0.0015554152874661517,0.0015554152874661508,0.10015554152874664,0.10000000000000001
0.031199999999999999,0.10365448504983403,0.10365448504983396,-2.1208999039636772e-19,0.0016170099718641794,0.0016170099718641787,0.10016170099718645,0.10000000000000001
0.031799999999999995,0.10564784053156159,0.10564784053156154,-2.2173256327103665e-19,0.001679800669550677,0.0016798006695506759,0.1001679800669551,0.10000000000000001
0.032399999999999998,0.10764119601328918,0.10764119601328911,-2.3160410779042566e-19,0.0017437873805256452,0.0017437873805256441,0.1001743787380526,0.10000000000000001
