"time","cDC1.v","cDC2.v","transformer1.l2sigma.inductor[1].i","transformer1.l2sigma.inductor[2].i","transformer1.l2sigma.inductor[3].i","realFFT.iTick"
0,70.710678118654741,70.710678118654741,0,0,0,0
2.0919175922934444e-09,70.710604157793867,70.710604157793867,0.00070710551216338535,0.00070710657099273811,-0.0014142120831561235,0
2.0919175922934444e-09,70.710604157793867,70.710604157793867,0.00070710551216338535,0.00070710657099273811,-0.0014142120831561235,0
5.0000000000000002e-05,68.964958136845411,68.964958136845411,0.0010476730316473202,0.001092099099055848,-0.0021397721307031682,0
0.0001,67.262166394005064,67.262166394005064,0.0010586144395381494,0.0011474565532887009,-0.0022060709928268503,0
0.00015000000000000001,65.601438270253055,65.601438270253055,0.0010681214617689957,0.0012013576931012529,-0.0022694791548702486,0
0.00020000000000000001,63.981728645653931,63.981728645653931,0.001076220845372299,0.0012538183201874513,-0.0023300391655597503,0
0.00021547875435510173,63.488462040524318,63.488462040524318,0.0010784470020771442,0.0012697692408108131,-0.0023482162428879573,0
0.00021547875435510173,63.488462040524318,63.488462040524318,0.0010784470020771442,0.0012697692408108131,-0.0023482162428879573,0
0.00025000000000000001,62.402553187638844,62.402553187638844,0.0010545334933295598,0.47397329823873957,-0.47502783173206914,0
0.00030000000000000003,60.869143110848206,60.869143110848206,0.0010196765197728389,2.8039807653982591,-2.8050004419180321,0
0.00035,59.389799803108886,59.389799803108886,0.00098456795629236495,7.0178495657240552,-7.0188341336803477,0
0.00040000000000000002,57.972302748116839,57.972302748116839,0.00094921646540076731,13.038535933846882,-13.039485150312283,0
0.00045000000000000004,56.623841476911728,56.623841476911728,0.00091363076955020581,20.781943289684868,-20.782856920454417,0
0.00050000000000000001,55.350996452722853,55.350996452722853,0.00087781964897986286,30.157530678765436,-30.158408498414417,0
0.00055000000000000003,54.159723927501254,54.159723927501254,0.00084179193954482577,41.06892984012692,-41.069771632066463,0
0.00060000000000000006,53.055343711096555,53.055343711096555,0.0008055565305447413,53.414577319581547,-53.415382876112091,0
0.00065000000000000008,52.042531309335153,52.042531309335153,0.00076912236252458025,67.088341090394351,-67.089110212756879,0
0.00069999999999999999,51.125312719387857,51.125312719387857,0.00073249842507000615,81.980166228252386,-81.980898726677452,0
0.00075000000000000002,50.307064328649801,50.307064328649801,0.00069569375458818116,97.976713069889598,-97.977408763644192,0
0.00080000000000000004,49.590513149955143,49.590513149955143,0.00065871743208479824,114.9619982351648,-114.96265695259689,0
0.00085000000000000006,48.977738894800467,48.977738894800467,0.00062157858090679296,132.81802305969262,-132.81864463827353,0
0.00090000000000000008,48.470178045978734,48.470178045978734,0.00058428636452137071,151.42541262489044,-151.42599691125497,0
0.00095,48.068651869586766,48.068651869586766,0.00054684998421042461,170.66401728347972,-170.66456413346393,0
0.001,47.773354155645343,47.773354155645343,0.00050927867685815031,190.41354810031839,-190.41405737899524,0
0.0010500000000000002,47.58388847509692,47.58388847509692,0.00047158171260702861,210.55412131587138,-210.554592897584,0
0.0011000000000000001,47.499274593859823,47.499274593859823,0.00043376839262735235,230.96686272830672,-230.96729649669936,0
0.00115,47.517977495790255,47.517977495790255,0.00039584804679005482,251.53443602910014,-251.53483187714693,0
0.0012000000000000001,47.637927611978057,47.637927611978057,0.00035783003136230024,272.14152934753224,-272.1418871775636,0
0.00125,47.856537232873308,47.856537232873315,0.00031972372673625484,292.67546880759971,-292.67578853132648,0
0.0013000000000000002,48.170739020080774,48.170739020080774,0.00028153853505960541,313.02654494391186,-313.02682648244689,0
0.0013500000000000001,48.577002835786253,48.577002835786253,0.00024328387796512756,333.08859865443077,-333.08884193830875,0
0.0014,49.071373291939928,49.071373291939928,0.00020496919421440017,352.75934904220821,-352.75955401140243,0
0.0014500000000000001,49.649498701740598,49.649498701740598,0.00016660393737897287,371.94078836274042,-371.94095496667779,0
0.0015,50.30665930597138,50.30665930597138,0.00012819757351842839,390.53963148225682,-390.53975967983035,0
0.0015500000000000002,51.037807505721936,51.037807505721943,8.9759578821814405e-05,408.46747261126393,-408.46756237084276,0
0.0016000000000000001,51.837593747248533,51.837593747248533,5.1299437294445674e-05,425.64126459514131,-425.64131589457861,0
0.00165,52.70040606459451,52.70040606459451,1.2826638397751811e-05,441.98341558912364,-441.98342841576203,0
0.0017000000000000001,53.620401225127104,53.620401225127104,-2.5649325280273279e-05,457.4220986846276,-457.42207303530233,0
0.00175,54.591539968182069,54.591539968182069,-6.4118960370410853e-05,471.89146198761665,-471.89139786865627,0
0.0018000000000000002,55.607622501059026,55.607622501059026,-0.00010257277506725063,485.33166543477552,-485.33156286200045,0
0.0018500000000000001,56.662321426262231,56.662321426262231,-0.0001410012814662079,497.68919144182468,-497.68905044054321,0
0.0019,57.749217275206206,57.749217275206206,-0.00017939499790905155,508.91673641154784,-508.91655701654992,0
0.0019500000000000001,58.861831061875336,58.861831061875336,-0.00021774445132012433,518.97341206901945,-518.97319432456811,0
0.002,59.993658338877459,59.993658338877459,-0.00025604017954711732,527.82471878853971,-527.82446274836013,0
0.0020500000000000002,61.138199242338736,61.138199242338736,-0.00029427273368904061,535.44247764807096,-535.44218337533732,0
0.0021000000000000003,62.288993357678002,62.288993357678002,-0.00033243268043924978,541.80495516394581,-541.80462273126534,0
0.00215,63.4396455128132,63.4396455128132,-0.00037051060439830604,546.8965937882291,-546.8962232776247,0
0.0022000000000000001,64.583858870606591,64.583858870606591,-0.00040849711041046779,550.70808959351814,-550.70768109640778,0
0.0022500000000000003,65.715460721148318,65.715460721148318,-0.00044638282587515857,553.23617196316036,-553.23572558033447,0
0.0023,66.828427354011211,66.828427354011211,-0.00048415840305209782,554.48344785798656,-554.48296369958348,0
0.0023500000000000001,67.916915201370514,67.916915201370514,-0.00052181452139259815,554.45834814744717,-554.45782633292572,0
0.0024000000000000002,68.975275669534852,68.975275669534852,-0.00055934188980386241,553.17475806948312,-553.17419872759331,0
0.0024499999999999999,69.998085556731922,69.998085556731922,-0.00059673124897635156,550.65196413379476,-550.65136740254582,0
