"Time","iRMS.y","vRMS.y"
0.94999999,2.2000043e-07,3.060306e-05
0.94999999,2.2000043e-07,3.060306e-05
0.94999999,2.2000043e-07,3.060306e-05
0.94999999,2.2000043e-07,3.060306e-05
0.94999999,2.2000043e-07,3.060306e-05
0.94999999,2.2000043e-07,3.060306e-05
0.95020002,2.2000043e-07,3.060306e-05
0.95039999,2.2000043e-07,3.060306e-05
0.95060003,2.2000043e-07,3.060306e-05
0.9508,2.2000043e-07,3.060306e-05
0.95099998,2.2000043e-07,3.060306e-05
0.95120001,2.2000043e-07,3.060306e-05
0.95139998,2.2000043e-07,3.060306e-05
0.95160002,2.2000043e-07,3.060306e-05
0.95179999,2.2000043e-07,3.060306e-05
0.95200002,2.2000043e-07,3.060306e-05
0.9522,2.2000043e-07,3.060306e-05
0.95240003,2.2000043e-07,3.060306e-05
0.9526,2.2000043e-07,3.060306e-05
0.95279998,2.2000043e-07,3.060306e-05
0.95300001,2.2000043e-07,3.060306e-05
0.95319998,2.2000043e-07,3.060306e-05
0.95340002,2.2000043e-07,3.060306e-05
0.95359999,2.2000043e-07,3.060306e-05
0.95380002,2.2000043e-07,3.060306e-05
0.954,2.2000043e-07,3.060306e-05
0.95420003,2.2000043e-07,3.060306e-05
0.9544,2.2000043e-07,3.060306e-05
0.95459998,2.2000043e-07,3.060306e-05
0.95480001,2.2000043e-07,3.060306e-05
0.95499998,2.2000043e-07,3.060306e-05
0.95520002,2.2000043e-07,3.060306e-05
0.95539999,2.2000043e-07,3.060306e-05
0.95560002,2.2000043e-07,3.060306e-05
0.9558,2.2000043e-07,3.060306e-05
0.95599997,2.2000043e-07,3.060306e-05
0.9562,2.2000043e-07,3.060306e-05
0.95639998,2.2000043e-07,3.060306e-05
0.95660001,2.2000043e-07,3.060306e-05
0.95679998,2.2000043e-07,3.060306e-05
0.95700002,2.2000043e-07,3.060306e-05
0.95719999,2.2000043e-07,3.060306e-05
0.95740002,2.2000043e-07,3.060306e-05
0.9576,2.2000043e-07,3.060306e-05
0.95779997,2.2000043e-07,3.060306e-05
0.958,2.2000043e-07,3.060306e-05
0.95819998,2.2000043e-07,3.060306e-05
0.95840001,2.2000043e-07,3.060306e-05
0.95859998,2.2000043e-07,3.060306e-05
0.95880002,2.2000043e-07,3.060306e-05
0.95899999,2.2000043e-07,3.060306e-05
0.95920002,2.2000043e-07,3.060306e-05
0.9594,2.2000043e-07,3.060306e-05
0.95959997,2.2000043e-07,3.060306e-05
0.9598,2.2000043e-07,3.060306e-05
0.95999998,2.2000043e-07,3.060306e-05
0.95999998,2.2000043e-07,3.060306e-05
0.95999998,2.2000043e-07,3.060306e-05
0.95999998,2.2000043e-07,3.0525898e-05
0.95999998,2.2000043e-07,3.0525898e-05
0.96020001,2.2000043e-07,3.0525898e-05
0.96039999,2.2000043e-07,3.0525898e-05
0.96060002,2.2000043e-07,3.0525898e-05
0.96079999,2.2000043e-07,3.0525898e-05
0.96100003,2.2000043e-07,3.0525898e-05
0.9612,2.2000043e-07,3.0525898e-05
0.96139997,2.2000043e-07,3.0525898e-05
0.96160001,2.2000043e-07,3.0525898e-05
0.96179998,2.2000043e-07,3.0525898e-05
0.96200001,2.2000043e-07,3.0525898e-05
0.96219999,2.2000043e-07,3.0525898e-05
0.96240002,2.2000043e-07,3.0525898e-05
0.96259999,2.2000043e-07,3.0525898e-05
0.96280003,2.2000043e-07,3.0525898e-05
0.963,2.2000043e-07,3.0525898e-05
0.96319997,2.2000043e-07,3.0525898e-05
0.96340001,2.2000043e-07,3.0525898e-05
0.96359998,2.2000043e-07,3.0525898e-05
0.96380001,2.2000043e-07,3.0525898e-05
0.96399999,2.2000043e-07,3.0525898e-05
0.96420002,2.2000043e-07,3.0525898e-05
0.96439999,2.2000043e-07,3.0525898e-05
0.96460003,2.2000043e-07,3.0525898e-05
0.9648,2.2000043e-07,3.0525898e-05
0.96499997,2.2000043e-07,3.0525898e-05
0.96520001,2.2000043e-07,3.0525898e-05
0.96539998,2.2000043e-07,3.0525898e-05
0.96560001,2.2000043e-07,3.0525898e-05
0.96579999,2.2000043e-07,3.0525898e-05
0.96600002,2.2000043e-07,3.0525898e-05
0.96619999,2.2000043e-07,3.0525898e-05
0.96640003,2.2000043e-07,3.0525898e-05
0.9666,2.2000043e-07,3.0525898e-05
0.96679997,2.2000043e-07,3.0525898e-05
0.96700001,2.2000043e-07,3.0525898e-05
0.96719998,2.2000043e-07,3.0525898e-05
0.96740001,2.2000043e-07,3.0525898e-05
0.96759999,2.2000043e-07,3.0525898e-05
0.96780002,2.2000043e-07,3.0525898e-05
0.96799999,2.2000043e-07,3.0525898e-05
0.96820003,2.2000043e-07,3.0525898e-05
0.9684,2.2000043e-07,3.0525898e-05
0.96859998,2.2000043e-07,3.0525898e-05
0.96880001,2.2000043e-07,3.0525898e-05
0.96899998,2.2000043e-07,3.0525898e-05
0.96920002,2.2000043e-07,3.0525898e-05
0.96939999,2.2000043e-07,3.0525898e-05
0.96960002,2.2000043e-07,3.0525898e-05
0.9698,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.97000003,2.2000043e-07,3.0525898e-05
0.9702,2.2000043e-07,3.0525898e-05
0.97039998,2.2000043e-07,3.0525898e-05
0.97060001,2.2000043e-07,3.0525898e-05
0.97079998,2.2000043e-07,3.0525898e-05
0.97100002,2.2000043e-07,3.0525898e-05
0.97119999,2.2000043e-07,3.0525898e-05
0.97140002,2.2000043e-07,3.0525898e-05
0.9716,2.2000043e-07,3.0525898e-05
0.97180003,2.2000043e-07,3.0525898e-05
0.972,2.2000043e-07,3.0525898e-05
0.97219998,2.2000043e-07,3.0525898e-05
0.97240001,2.2000043e-07,3.0525898e-05
0.97259998,2.2000043e-07,3.0525898e-05
0.97280002,2.2000043e-07,3.0525898e-05
0.97299999,2.2000043e-07,3.0525898e-05
0.97320002,2.2000043e-07,3.0525898e-05
0.9734,2.2000043e-07,3.0525898e-05
0.97359997,2.2000043e-07,3.0525898e-05
0.9738,2.2000043e-07,3.0525898e-05
0.97399998,2.2000043e-07,3.0525898e-05
0.97420001,2.2000043e-07,3.0525898e-05
0.97439998,2.2000043e-07,3.0525898e-05
0.97460002,2.2000043e-07,3.0525898e-05
0.97479999,2.2000043e-07,3.0525898e-05
0.97500002,2.2000043e-07,3.0525898e-05
0.9752,2.2000043e-07,3.0525898e-05
0.97539997,2.2000043e-07,3.0525898e-05
0.9756,2.2000043e-07,3.0525898e-05
0.97579998,2.2000043e-07,3.0525898e-05
0.97600001,2.2000043e-07,3.0525898e-05
0.97619998,2.2000043e-07,3.0525898e-05
0.97640002,2.2000043e-07,3.0525898e-05
0.97659999,2.2000043e-07,3.0525898e-05
0.97680002,2.2000043e-07,3.0525898e-05
0.977,2.2000043e-07,3.0525898e-05
0.97719997,2.2000043e-07,3.0525898e-05
0.9774,2.2000043e-07,3.0525898e-05
0.97759998,2.2000043e-07,3.0525898e-05
0.97780001,2.2000043e-07,3.0525898e-05
0.97799999,2.2000043e-07,3.0525898e-05
0.97820002,2.2000043e-07,3.0525898e-05
0.97839999,2.2000043e-07,3.0525898e-05
0.97860003,2.2000043e-07,3.0525898e-05
0.9788,2.2000043e-07,3.0525898e-05
0.97899997,2.2000043e-07,3.0525898e-05
0.97920001,2.2000043e-07,3.0525898e-05
0.97939998,2.2000043e-07,3.0525898e-05
0.97960001,2.2000043e-07,3.0525898e-05
0.97979999,2.2000043e-07,3.0525898e-05
0.98000002,2.2000043e-07,3.0525898e-05
0.98000002,2.2000043e-07,3.0525898e-05
0.98000002,2.2000043e-07,3.0525898e-05
0.98000002,2.2000043e-07,2.6793308e-05
0.98000002,2.2000043e-07,2.6793308e-05
0.98000002,2.2000043e-07,2.6793308e-05
0.98000002,2.2000043e-07,2.6793308e-05
0.98000002,2.2000043e-07,2.6793308e-05
0.98000002,2.2000043e-07,2.6793308e-05
0.98019999,2.2000043e-07,2.6793308e-05
0.98040003,2.2000043e-07,2.6793308e-05
0.9806,2.2000043e-07,2.6793308e-05
0.98079997,2.2000043e-07,2.6793308e-05
0.98100001,2.2000043e-07,2.6793308e-05
0.98119998,2.2000043e-07,2.6793308e-05
0.98140001,2.2000043e-07,2.6793308e-05
0.98159999,2.2000043e-07,2.6793308e-05
0.98180002,2.2000043e-07,2.6793308e-05
0.98199999,2.2000043e-07,2.6793308e-05
0.98220003,2.2000043e-07,2.6793308e-05
0.9824,2.2000043e-07,2.6793308e-05
0.98259997,2.2000043e-07,2.6793308e-05
0.98280001,2.2000043e-07,2.6793308e-05
0.98299998,2.2000043e-07,2.6793308e-05
0.98320001,2.2000043e-07,2.6793308e-05
0.98339999,2.2000043e-07,2.6793308e-05
0.98360002,2.2000043e-07,2.6793308e-05
0.98379999,2.2000043e-07,2.6793308e-05
0.98400003,2.2000043e-07,2.6793308e-05
0.9842,2.2000043e-07,2.6793308e-05
0.98439997,2.2000043e-07,2.6793308e-05
0.98460001,2.2000043e-07,2.6793308e-05
0.98479998,2.2000043e-07,2.6793308e-05
0.98500001,2.2000043e-07,2.6793308e-05
0.98519999,2.2000043e-07,2.6793308e-05
0.98540002,2.2000043e-07,2.6793308e-05
0.98559999,2.2000043e-07,2.6793308e-05
0.98580003,2.2000043e-07,2.6793308e-05
0.986,2.2000043e-07,2.6793308e-05
0.98619998,2.2000043e-07,2.6793308e-05
0.98640001,2.2000043e-07,2.6793308e-05
0.98659998,2.2000043e-07,2.6793308e-05
0.98680001,2.2000043e-07,2.6793308e-05
0.98699999,2.2000043e-07,2.6793308e-05
0.98720002,2.2000043e-07,2.6793308e-05
0.9874,2.2000043e-07,2.6793308e-05
0.98760003,2.2000043e-07,2.6793308e-05
0.9878,2.2000043e-07,2.6793308e-05
0.98799998,2.2000043e-07,2.6793308e-05
0.98820001,2.2000043e-07,2.6793308e-05
0.98839998,2.2000043e-07,2.6793308e-05
0.98860002,2.2000043e-07,2.6793308e-05
0.98879999,2.2000043e-07,2.6793308e-05
0.98900002,2.2000043e-07,2.6793308e-05
0.9892,2.2000043e-07,2.6793308e-05
0.98940003,2.2000043e-07,2.6793308e-05
0.9896,2.2000043e-07,2.6793308e-05
0.98979998,2.2000043e-07,2.6793308e-05
0.99000001,2.2000043e-07,2.6793308e-05
0.99000001,2.2000043e-07,2.6793308e-05
0.99000001,2.2000043e-07,2.6793308e-05
0.99000001,2.2000043e-07,2.6793308e-05
0.99019998,2.2000043e-07,2.6793308e-05
0.99040002,2.2000043e-07,2.6793308e-05
0.99059999,2.2000043e-07,2.6793308e-05
0.99080002,2.2000043e-07,2.6793308e-05
0.991,2.2000043e-07,2.6793308e-05
0.99119997,2.2000043e-07,2.6793308e-05
0.9914,2.2000043e-07,2.6793308e-05
0.99159998,2.2000043e-07,2.6793308e-05
0.99180001,2.2000043e-07,2.6793308e-05
0.99199998,2.2000043e-07,2.6793308e-05
0.99220002,2.2000043e-07,2.6793308e-05
0.99239999,2.2000043e-07,2.6793308e-05
0.99260002,2.2000043e-07,2.6793308e-05
0.9928,2.2000043e-07,2.6793308e-05
0.99299997,2.2000043e-07,2.6793308e-05
0.9932,2.2000043e-07,2.6793308e-05
0.99339998,2.2000043e-07,2.6793308e-05
0.99360001,2.2000043e-07,2.6793308e-05
0.99379998,2.2000043e-07,2.6793308e-05
0.99400002,2.2000043e-07,2.6793308e-05
0.99419999,2.2000043e-07,2.6793308e-05
0.99440002,2.2000043e-07,2.6793308e-05
0.9946,2.2000043e-07,2.6793308e-05
0.99479997,2.2000043e-07,2.6793308e-05
0.995,2.2000043e-07,2.6793308e-05
0.99519998,2.2000043e-07,2.6793308e-05
0.99540001,2.2000043e-07,2.6793308e-05
0.99559999,2.2000043e-07,2.6793308e-05
0.99580002,2.2000043e-07,2.6793308e-05
0.99599999,2.2000043e-07,2.6793308e-05
0.99620003,2.2000043e-07,2.6793308e-05
0.9964,2.2000043e-07,2.6793308e-05
0.99659997,2.2000043e-07,2.6793308e-05
0.99680001,2.2000043e-07,2.6793308e-05
0.99699998,2.2000043e-07,2.6793308e-05
0.99720001,2.2000043e-07,2.6793308e-05
0.99739999,2.2000043e-07,2.6793308e-05
0.99760002,2.2000043e-07,2.6793308e-05
0.99779999,2.2000043e-07,2.6793308e-05
0.99800003,2.2000043e-07,2.6793308e-05
0.9982,2.2000043e-07,2.6793308e-05
0.99839997,2.2000043e-07,2.6793308e-05
0.99860001,2.2000043e-07,2.6793308e-05
0.99879998,2.2000043e-07,2.6793308e-05
0.99900001,2.2000043e-07,2.6793308e-05
0.99919999,2.2000043e-07,2.6793308e-05
0.99940002,2.2000043e-07,2.6793308e-05
0.99959999,2.2000043e-07,2.6793308e-05
0.99980003,2.2000043e-07,2.6793308e-05
1,2.2000043e-07,2.6793308e-05
1,2.2000043e-07,2.6793308e-05
1,2.2000043e-07,2.6793308e-05
1,2.2000043e-07,3.0501418e-05
1,2.2000043e-07,3.0501418e-05
1,2.2000043e-07,3.0501418e-05
1,2.2000043e-07,3.0501418e-05
1,2.2000043e-07,3.0501418e-05
1.0002,2.2000043e-07,3.0501418e-05
1.0003999,2.2000043e-07,3.0501418e-05
1.0006,2.2000043e-07,3.0501418e-05
1.0008,2.2000043e-07,3.0501418e-05
1.001,2.2000043e-07,3.0501418e-05
1.0012,2.2000043e-07,3.0501418e-05
1.0014,2.2000043e-07,3.0501418e-05
1.0016,2.2000043e-07,3.0501418e-05
1.0017999,2.2000043e-07,3.0501418e-05
1.002,2.2000043e-07,3.0501418e-05
1.0022,2.2000043e-07,3.0501418e-05
1.0024,2.2000043e-07,3.0501418e-05
1.0026,2.2000043e-07,3.0501418e-05
1.0028,2.2000043e-07,3.0501418e-05
1.003,2.2000043e-07,3.0501418e-05
1.0032001,2.2000043e-07,3.0501418e-05
1.0034,2.2000043e-07,3.0501418e-05
1.0036,2.2000043e-07,3.0501418e-05
1.0038,2.2000043e-07,3.0501418e-05
1.0039999,2.2000043e-07,3.0501418e-05
1.0042,2.2000043e-07,3.0501418e-05
1.0044,2.2000043e-07,3.0501418e-05
1.0046,2.2000043e-07,3.0501418e-05
1.0048,2.2000043e-07,3.0501418e-05
1.005,2.2000043e-07,3.0501418e-05
1.0052,2.2000043e-07,3.0501418e-05
1.0053999,2.2000043e-07,3.0501418e-05
1.0056,2.2000043e-07,3.0501418e-05
1.0058,2.2000043e-07,3.0501418e-05
1.006,2.2000043e-07,3.0501418e-05
1.0062,2.2000043e-07,3.0501418e-05
1.0064,2.2000043e-07,3.0501418e-05
1.0066,2.2000043e-07,3.0501418e-05
1.0068001,2.2000043e-07,3.0501418e-05
1.007,2.2000043e-07,3.0501418e-05
1.0072,2.2000043e-07,3.0501418e-05
1.0074,2.2000043e-07,3.0501418e-05
1.0075999,2.2000043e-07,3.0501418e-05
1.0078,2.2000043e-07,3.0501418e-05
1.008,2.2000043e-07,3.0501418e-05
1.0082,2.2000043e-07,3.0501418e-05
1.0084,2.2000043e-07,3.0501418e-05
1.0086,2.2000043e-07,3.0501418e-05
1.0088,2.2000043e-07,3.0501418e-05
1.0089999,2.2000043e-07,3.0501418e-05
1.0092,2.2000043e-07,3.0501418e-05
1.0094,2.2000043e-07,3.0501418e-05
1.0096,2.2000043e-07,3.0501418e-05
1.0098,2.2000043e-07,3.0501418e-05
1.0098459,2.2000043e-07,3.0501418e-05
1.0098459,2.2000043e-07,3.0501418e-05
1.01,2.2000043e-07,3.0501418e-05
1.01,2.2000043e-07,3.0501418e-05
1.01,2.2000043e-07,3.0501418e-05
1.0101459,2.2000043e-07,3.0501418e-05
1.0101459,2.2000043e-07,3.0501418e-05
1.0102,2.2000043e-07,3.0501418e-05
1.0104001,2.2000043e-07,3.0501418e-05
1.0106,2.2000043e-07,3.0501418e-05
1.0108,2.2000043e-07,3.0501418e-05
1.011,2.2000043e-07,3.0501418e-05
1.0112,2.2000043e-07,3.0501418e-05
1.0114,2.2000043e-07,3.0501418e-05
1.0116,2.2000043e-07,3.0501418e-05
1.0118001,2.2000043e-07,3.0501418e-05
1.012,2.2000043e-07,3.0501418e-05
1.0122,2.2000043e-07,3.0501418e-05
1.0124,2.2000043e-07,3.0501418e-05
1.0125999,2.2000043e-07,3.0501418e-05
1.0128,2.2000043e-07,3.0501418e-05
1.013,2.2000043e-07,3.0501418e-05
1.0132,2.2000043e-07,3.0501418e-05
1.0134,2.2000043e-07,3.0501418e-05
1.0136,2.2000043e-07,3.0501418e-05
1.0138,2.2000043e-07,3.0501418e-05
1.0140001,2.2000043e-07,3.0501418e-05
1.0142,2.2000043e-07,3.0501418e-05
1.0144,2.2000043e-07,3.0501418e-05
1.0146,2.2000043e-07,3.0501418e-05
1.0148,2.2000043e-07,3.0501418e-05
1.015,2.2000043e-07,3.0501418e-05
1.0152,2.2000043e-07,3.0501418e-05
1.0154001,2.2000043e-07,3.0501418e-05
1.0156,2.2000043e-07,3.0501418e-05
1.0158,2.2000043e-07,3.0501418e-05
1.016,2.2000043e-07,3.0501418e-05
1.0161999,2.2000043e-07,3.0501418e-05
1.0164,2.2000043e-07,3.0501418e-05
1.0166,2.2000043e-07,3.0501418e-05
1.0168,2.2000043e-07,3.0501418e-05
1.017,2.2000043e-07,3.0501418e-05
1.0172,2.2000043e-07,3.0501418e-05
1.0174,2.2000043e-07,3.0501418e-05
1.0176001,2.2000043e-07,3.0501418e-05
1.0178,2.2000043e-07,3.0501418e-05
1.018,2.2000043e-07,3.0501418e-05
1.0182,2.2000043e-07,3.0501418e-05
1.0184,2.2000043e-07,3.0501418e-05
1.0186,2.2000043e-07,3.0501418e-05
1.0188,2.2000043e-07,3.0501418e-05
1.0190001,2.2000043e-07,3.0501418e-05
1.0192,2.2000043e-07,3.0501418e-05
1.0194,2.2000043e-07,3.0501418e-05
1.0196,2.2000043e-07,3.0501418e-05
1.0197544,2.2000043e-07,3.0501418e-05
1.0197544,2.2000043e-07,3.0501418e-05
1.0197999,2.2000043e-07,3.0501418e-05
1.02,2.2000043e-07,3.0501418e-05
1.02,0.0064633042,0.92653489
1.02,0.0064633042,0.92653489
1.02,0.0064633042,0.92653489
1.0202,0.0064633042,0.92653489
1.020225,0.0064633042,0.92653489
1.020225,0.0064633042,0.92653489
1.0204,0.0064633042,0.92653489
1.0206,0.0064633042,0.92653489
1.0208,0.0064633042,0.92653489
1.021,0.0064633042,0.92653489
1.0211999,0.0064633042,0.92653489
1.0214,0.0064633042,0.92653489
1.0216,0.0064633042,0.92653489
1.0218,0.0064633042,0.92653489
1.022,0.0064633042,0.92653489
1.0222,0.0064633042,0.92653489
1.0224,0.0064633042,0.92653489
1.0226001,0.0064633042,0.92653489
1.0228,0.0064633042,0.92653489
1.023,0.0064633042,0.92653489
1.0232,0.0064633042,0.92653489
1.0233999,0.0064633042,0.92653489
1.0236,0.0064633042,0.92653489
1.0238,0.0064633042,0.92653489
1.024,0.0064633042,0.92653489
1.0242,0.0064633042,0.92653489
1.0244,0.0064633042,0.92653489
1.0246,0.0064633042,0.92653489
1.0247999,0.0064633042,0.92653489
1.025,0.0064633042,0.92653489
1.0252,0.0064633042,0.92653489
1.0254,0.0064633042,0.92653489
1.0256,0.0064633042,0.92653489
1.0258,0.0064633042,0.92653489
1.026,0.0064633042,0.92653489
1.0262001,0.0064633042,0.92653489
1.0264,0.0064633042,0.92653489
1.0266,0.0064633042,0.92653489
1.0268,0.0064633042,0.92653489
1.027,0.0064633042,0.92653489
1.0272,0.0064633042,0.92653489
1.0274,0.0064633042,0.92653489
1.0276,0.0064633042,0.92653489
1.0278,0.0064633042,0.92653489
1.028,0.0064633042,0.92653489
1.0282,0.0064633042,0.92653489
1.0283999,0.0064633042,0.92653489
1.0286,0.0064633042,0.92653489
1.0288,0.0064633042,0.92653489
1.029,0.0064633042,0.92653489
1.0292,0.0064633042,0.92653489
1.0294,0.0064633042,0.92653489
1.0296,0.0064633042,0.92653489
1.0296862,0.0064633042,0.92653489
1.0296862,0.0064633042,0.92653489
1.0298001,0.0064633042,0.92653489
1.03,0.0064633042,0.92653489
1.03,0.0064633042,0.92653489
1.03,0.0064633042,0.92653489
1.0302,0.0064633042,0.92653489
1.0302811,0.0064633042,0.92653489
1.0302811,0.0064633042,0.92653489
1.0304,0.0064633042,0.92653489
1.0306,0.0064633042,0.92653489
1.0308,0.0064633042,0.92653489
1.031,0.0064633042,0.92653489
1.0312001,0.0064633042,0.92653489
1.0314,0.0064633042,0.92653489
1.0316,0.0064633042,0.92653489
1.0318,0.0064633042,0.92653489
1.0319999,0.0064633042,0.92653489
1.0322,0.0064633042,0.92653489
1.0324,0.0064633042,0.92653489
1.0326,0.0064633042,0.92653489
1.0328,0.0064633042,0.92653489
1.033,0.0064633042,0.92653489
1.0332,0.0064633042,0.92653489
1.0334001,0.0064633042,0.92653489
1.0336,0.0064633042,0.92653489
1.0338,0.0064633042,0.92653489
1.034,0.0064633042,0.92653489
1.0342,0.0064633042,0.92653489
1.0344,0.0064633042,0.92653489
1.0346,0.0064633042,0.92653489
1.0348001,0.0064633042,0.92653489
1.035,0.0064633042,0.92653489
1.0352,0.0064633042,0.92653489
1.0354,0.0064633042,0.92653489
1.0355999,0.0064633042,0.92653489
1.0358,0.0064633042,0.92653489
1.036,0.0064633042,0.92653489
1.0362,0.0064633042,0.92653489
1.0364,0.0064633042,0.92653489
1.0366,0.0064633042,0.92653489
1.0368,0.0064633042,0.92653489
1.0369999,0.0064633042,0.92653489
1.0372,0.0064633042,0.92653489
1.0374,0.0064633042,0.92653489
1.0376,0.0064633042,0.92653489
1.0378,0.0064633042,0.92653489
1.038,0.0064633042,0.92653489
1.0382,0.0064633042,0.92653489
1.0384001,0.0064633042,0.92653489
1.0386,0.0064633042,0.92653489
1.0388,0.0064633042,0.92653489
1.039,0.0064633042,0.92653489
1.0391999,0.0064633042,0.92653489
1.0394,0.0064633042,0.92653489
1.0396,0.0064633042,0.92653489
1.0396191,0.0064633042,0.92653489
1.0396191,0.0064633042,0.92653489
1.0398,0.0064633042,0.92653489
1.04,0.0064633042,0.92653489
1.04,0.0064633042,0.92653489
1.04,0.0064633042,0.92653489
1.04,0.022981098,2.1812711
1.0402,0.022981098,2.1812711
1.0403339,0.022981098,2.1812711
1.0403339,0.022981098,2.1812711
1.0404,0.022981098,2.1812711
1.0405999,0.022981098,2.1812711
1.0408,0.022981098,2.1812711
1.041,0.022981098,2.1812711
1.0412,0.022981098,2.1812711
1.0414,0.022981098,2.1812711
1.0416,0.022981098,2.1812711
1.0418,0.022981098,2.1812711
1.0420001,0.022981098,2.1812711
1.0422,0.022981098,2.1812711
1.0424,0.022981098,2.1812711
1.0426,0.022981098,2.1812711
1.0427999,0.022981098,2.1812711
1.043,0.022981098,2.1812711
1.0432,0.022981098,2.1812711
1.0434,0.022981098,2.1812711
1.0436,0.022981098,2.1812711
1.0438,0.022981098,2.1812711
1.044,0.022981098,2.1812711
1.0441999,0.022981098,2.1812711
1.0444,0.022981098,2.1812711
1.0446,0.022981098,2.1812711
1.0448,0.022981098,2.1812711
1.045,0.022981098,2.1812711
1.0452,0.022981098,2.1812711
1.0454,0.022981098,2.1812711
1.0456001,0.022981098,2.1812711
1.0458,0.022981098,2.1812711
1.046,0.022981098,2.1812711
1.0462,0.022981098,2.1812711
1.0464,0.022981098,2.1812711
1.0466,0.022981098,2.1812711
1.0468,0.022981098,2.1812711
1.0470001,0.022981098,2.1812711
1.0472,0.022981098,2.1812711
1.0474,0.022981098,2.1812711
1.0476,0.022981098,2.1812711
1.0477999,0.022981098,2.1812711
1.048,0.022981098,2.1812711
1.0482,0.022981098,2.1812711
1.0484,0.022981098,2.1812711
1.0486,0.022981098,2.1812711
1.0488,0.022981098,2.1812711
1.049,0.022981098,2.1812711
1.0492001,0.022981098,2.1812711
1.0494,0.022981098,2.1812711
1.0495518,0.022981098,2.1812711
1.0495518,0.022981098,2.1812711
1.0496,0.022981098,2.1812711
1.0498,0.022981098,2.1812711
1.05,0.022981098,2.1812711
1.05,0.022981098,2.1812711
1.05,0.022981098,2.1812711
1.0502,0.022981098,2.1812711
1.0503843,0.022981098,2.1812711
1.0503843,0.022981098,2.1812711
1.0504,0.022981098,2.1812711
1.0506001,0.022981098,2.1812711
1.0508,0.022981098,2.1812711
1.051,0.022981098,2.1812711
1.0512,0.022981098,2.1812711
1.0513999,0.022981098,2.1812711
1.0516,0.022981098,2.1812711
1.0518,0.022981098,2.1812711
1.052,0.022981098,2.1812711
1.0522,0.022981098,2.1812711
1.0524,0.022981098,2.1812711
1.0526,0.022981098,2.1812711
1.0528001,0.022981098,2.1812711
1.053,0.022981098,2.1812711
1.0532,0.022981098,2.1812711
1.0534,0.022981098,2.1812711
1.0536,0.022981098,2.1812711
1.0538,0.022981098,2.1812711
1.054,0.022981098,2.1812711
1.0542001,0.022981098,2.1812711
1.0544,0.022981098,2.1812711
1.0546,0.022981098,2.1812711
1.0548,0.022981098,2.1812711
1.0549999,0.022981098,2.1812711
1.0552,0.022981098,2.1812711
1.0554,0.022981098,2.1812711
1.0556,0.022981098,2.1812711
1.0558,0.022981098,2.1812711
1.056,0.022981098,2.1812711
1.0562,0.022981098,2.1812711
1.0563999,0.022981098,2.1812711
1.0566,0.022981098,2.1812711
1.0568,0.022981098,2.1812711
1.057,0.022981098,2.1812711
1.0572,0.022981098,2.1812711
1.0574,0.022981098,2.1812711
1.0576,0.022981098,2.1812711
1.0578001,0.022981098,2.1812711
1.058,0.022981098,2.1812711
1.0582,0.022981098,2.1812711
1.0584,0.022981098,2.1812711
1.0585999,0.022981098,2.1812711
1.0588,0.022981098,2.1812711
1.059,0.022981098,2.1812711
1.0592,0.022981098,2.1812711
1.0594,0.022981098,2.1812711
1.0594881,0.022981098,2.1812711
1.0594881,0.022981098,2.1812711
1.0596,0.022981098,2.1812711
1.0598,0.022981098,2.1812711
1.0599999,0.022981098,2.1812711
1.0599999,0.050359543,3.5515115
1.0599999,0.050359543,3.5515115
1.0599999,0.050359543,3.5515115
1.0602,0.050359543,3.5515115
1.0604,0.050359543,3.5515115
1.0604302,0.050359543,3.5515115
1.0604302,0.050359543,3.5515115
1.0606,0.050359543,3.5515115
1.0608,0.050359543,3.5515115
1.061,0.050359543,3.5515115
1.0612,0.050359543,3.5515115
1.0614001,0.050359543,3.5515115
1.0616,0.050359543,3.5515115
1.0618,0.050359543,3.5515115
1.062,0.050359543,3.5515115
1.0622,0.050359543,3.5515115
1.0624,0.050359543,3.5515115
1.0626,0.050359543,3.5515115
1.0628,0.050359543,3.5515115
1.063,0.050359543,3.5515115
1.0632,0.050359543,3.5515115
1.0634,0.050359543,3.5515115
1.0635999,0.050359543,3.5515115
1.0638,0.050359543,3.5515115
1.064,0.050359543,3.5515115
1.0642,0.050359543,3.5515115
1.0644,0.050359543,3.5515115
1.0646,0.050359543,3.5515115
1.0648,0.050359543,3.5515115
1.0650001,0.050359543,3.5515115
1.0652,0.050359543,3.5515115
1.0654,0.050359543,3.5515115
1.0656,0.050359543,3.5515115
1.0658,0.050359543,3.5515115
1.066,0.050359543,3.5515115
1.0662,0.050359543,3.5515115
1.0664001,0.050359543,3.5515115
1.0666,0.050359543,3.5515115
1.0668,0.050359543,3.5515115
1.067,0.050359543,3.5515115
1.0671999,0.050359543,3.5515115
1.0674,0.050359543,3.5515115
1.0676,0.050359543,3.5515115
1.0678,0.050359543,3.5515115
1.068,0.050359543,3.5515115
1.0682,0.050359543,3.5515115
1.0684,0.050359543,3.5515115
