"time","engine.cylinderAirCharge.integrator.y","engine.inertia.phi","engine.inertia.w","engine.intakeManifold.P_m","engine.throttleBody.m_ai","engine.torque.tau","engine.angleSensor.phi","engine.speedSensor.w"
0,0,0,209,0.54300000000000004,0,24.91065299999994,0,209
0.00022000000000000001,0.0022262020706077636,0.045979984555841506,208.99985959873263,0.54299206710757064,0.0022070071121550348,24.910654477861556,0.045979984555841506,208.99985959873263
0.00044000000000000002,0.0044523752506139564,0.091959938223802704,208.99971919978753,0.5429841474069369,0.0044140172534619286,24.910655955694551,0.091959938223802704,208.99971919978753
0.00066,0.0066785195847620981,0.1379398610043939,208.99957880316475,0.5429762408772949,0.0066210304183252815,24.910657433498841,0.1379398610043939,208.99957880316475
0.00088000000000000003,0.0089046351676081228,0.18391975289869805,208.99943840886411,0.54296834747468259,0.0088280465949279706,24.91065891127451,0.18391975289869805,208.99943840886411
0.0011000000000000001,0.0111307220127867,0.22989961390687125,208.99929801688566,0.54296046719276092,0.011035065781565975,24.910660389021473,0.22989961390687125,208.99929801688566
0.00132,0.013356780107794739,0.27587944402877029,208.99915762722941,0.54295260003734291,0.013242087979801892,24.910661866739815,0.27587944402877029,208.99915762722941
0.0015400000000000001,0.015582809692506182,0.32185924326716048,208.99901723989504,0.54294474589691843,0.015449113159692079,24.910663344429452,0.32185924326716048,208.99901723989504
0.0017600000000000001,0.017808810822443261,0.3678390116226819,208.99887685488255,0.5429369047456768,0.017656141314305651,24.910664822090467,0.3678390116226819,208.99887685488255
0.00198,0.020034783398247612,0.41381874909418909,208.99873647219206,0.54292907662980661,0.019863172456045592,24.910666299722806,0.41381874909418909,208.99873647219206
0.0022000000000000001,0.022260727419919239,0.45979845568168209,208.99859609182354,0.54292126154930809,0.022070206584911899,24.910667777326523,0.45979845568168209,208.99859609182354
0.0024200000000000003,0.024486642887458141,0.50577813138516103,208.99845571377699,0.54291345950418102,0.024277243700904574,24.910669254901592,0.50577813138516103,208.99845571377699
0.00264,0.026712529800864311,0.55175777620462563,208.99831533805246,0.54290567049442551,0.026484283804023609,24.910670732447926,0.55175777620462563,208.99831533805246
0.0028600000000000001,0.028938388521243173,0.59773739014429439,208.99817496464951,0.54289789435221791,0.028691326849296605,24.910672209965668,0.59773739014429439,208.99817496464951
0.0030800000000000003,0.031164219858608712,0.64371697321363019,208.99803459356733,0.54289013070110359,0.030898372735843657,24.910673687454761,0.64371697321363019,208.99803459356733
0.0033,0.033390023028682742,0.68969652540347071,208.99789422480671,0.54288237990557631,0.033105421561339506,24.910675164915176,0.68969652540347071,208.99789422480671
0.0035200000000000001,0.035615798031465286,0.73567604671381626,208.9977538583677,0.54287464196563606,0.035312473325784154,24.910676642346942,0.73567604671381626,208.9977538583677
0.0037400000000000003,0.037841544866956338,0.78165553714466651,208.99761349425029,0.54286691688128275,0.037519528029177594,24.91067811975006,0.78165553714466651,208.99761349425029
0.00396,0.040067263535155884,0.82763499669602181,208.99747313245442,0.54285920465251636,0.039726585671519828,24.910679597124556,0.82763499669602181,208.99747313245442
0.0041800000000000006,0.042292954036063944,0.87361442536788225,208.99733277298014,0.54285150527933701,0.041933646252810874,24.910681074470318,0.87361442536788225,208.99733277298014
0.0044000000000000003,0.044518616369680492,0.91959382316024718,208.99719241582744,0.5428438187617447,0.0441407097730507,24.910682551787545,0.91959382316024718,208.99719241582744
0.00462,0.046744250536005547,0.96557319007311704,208.99705206099631,0.54283614509973932,0.046347776232239318,24.910684029076009,0.96557319007311704,208.99705206099631
0.0048400000000000006,0.048969856535039116,1.0115525261064919,208.99691170848675,0.54282848429332109,0.04855484563037675,24.910685506335909,1.0115525261064919,208.99691170848675
0.0050600000000000003,0.051195434366781173,1.0575318312603719,208.99677135829882,0.54282083634248968,0.050761917967462961,24.910686983567132,1.0575318312603719,208.99677135829882
0.00528,0.053420984031231744,1.1035111055347564,208.99663101043242,0.5428132012472453,0.052968993243497978,24.910688460769677,1.1035111055347564,208.99663101043242
0.0055000000000000005,0.055646505528390816,1.149490348929646,208.99649066488763,0.54280557900758797,0.055176071458481794,24.910689937943602,1.149490348929646,208.99649066488763
0.0057200000000000003,0.0578720016708563,1.1954695614787749,208.99635032166142,0.54279796831702121,0.057383152263726034,24.910691415088905,1.1954695614787749,208.99635032166142
0.00594,0.060097472424173015,1.2414487431817303,208.99620998075386,0.54279036919154988,0.059590235663502245,24.91069289220556,1.2414487431817303,208.99620998075386
0.0061600000000000005,0.062322915763494718,1.2874278940142261,208.9960696421671,0.5427827825717475,0.06179732190883825,24.910694369293594,1.2874278940142261,208.9960696421671
0.0063800000000000003,0.064548331688821389,1.3334070139762617,208.99592930590111,0.54277520845761396,0.064004410999734043,24.910695846352951,1.3334070139762617,208.99592930590111
0.0066,0.066773720200153042,1.3793861030678372,208.9957889719559,0.54276764684914913,0.066211502936189617,24.910697323383744,1.3793861030678372,208.9957889719559
0.0068200000000000005,0.068999081297489703,1.4253651612889531,208.9956486403315,0.54276009774635314,0.068418597718204993,24.910698800385859,1.4253651612889531,208.9956486403315
0.0070400000000000003,0.071224414980831319,1.471344188639609,208.99550831102783,0.54275256114922599,0.070625695345780171,24.910700277359297,1.471344188639609,208.99550831102783
0.00726,0.073449721250177916,1.5173231851198046,208.995367984045,0.54274503705776767,0.072832795818915108,24.910701754304142,1.5173231851198046,208.995367984045
0.0074800000000000005,0.075675000105529522,1.5633021507295406,208.99522765938292,0.54273752547197807,0.075039899137609861,24.910703231220339,1.5633021507295406,208.99522765938292
0.0077000000000000002,0.077900251546886082,1.6092810854688164,208.99508733704164,0.54273002639185741,0.077247005301864416,24.910704708107886,1.6092810854688164,208.99508733704164
0.00792,0.080125475574247651,1.6552599893376323,208.99494701702113,0.54272253981740548,0.079454114311678745,24.910706184966784,1.6552599893376323,208.99494701702113
