"Time","vC","iLL","iL","vCC"
0.24600001,1.6512778,0.096382901,0.015339815,0.096382901
0.2462,1.6482388,0.096560612,0.015368098,0.096560612
0.2464,1.6452054,0.096738644,0.015396434,0.096738644
0.2466,1.6421776,0.096917011,0.015424821,0.096917011
0.24680001,1.6391554,0.097095698,0.01545326,0.097095698
0.24699999,1.6361388,0.097274721,0.015481753,0.097274721
0.2472,1.6331277,0.097454071,0.015510297,0.097454071
0.2474,1.6301221,0.097633757,0.015538895,0.097633757
0.2476,1.627122,0.09781377,0.015567545,0.09781377
0.24779999,1.6241275,0.097994119,0.015596248,0.097994119
0.248,1.6211386,0.098174796,0.015625004,0.098174796
0.2482,1.618155,0.098355807,0.015653813,0.098355807
0.2484,1.615177,0.098537147,0.015682675,0.098537147
0.24860001,1.6122046,0.098718829,0.015711591,0.098718829
0.24879999,1.6092374,0.098900847,0.015740559,0.098900847
0.249,1.6062758,0.099083193,0.01576958,0.099083193
0.2492,1.6033198,0.099265881,0.015798656,0.099265881
0.2494,1.600369,0.099448904,0.015827784,0.099448904
0.24959999,1.5974237,0.099632263,0.015856968,0.099632263
0.2498,1.5944839,0.099815965,0.015886204,0.099815965
0.25,1.5915494,0.1,0.015915494,0.1
0.2502,1.5886204,0.10018437,0.015944839,0.10018437
0.25040001,1.5856967,0.1003691,0.015974237,0.1003691
0.25060001,1.5827785,0.10055415,0.016003691,0.10055415
0.25080001,1.5798656,0.10073955,0.016033197,0.10073955
0.25099999,1.5769581,0.10092529,0.016062759,0.10092529
0.25119999,1.5740558,0.10111137,0.016092375,0.10111137
0.25139999,1.571159,0.1012978,0.016122045,0.1012978
0.2516,1.5682675,0.10148457,0.016151771,0.10148457
0.2518,1.5653813,0.10167168,0.016181551,0.10167168
0.252,1.5625004,0.10185914,0.016211385,0.10185914
0.25220001,1.5596248,0.10204694,0.016241275,0.10204694
0.25240001,1.5567545,0.10223509,0.016271221,0.10223509
0.25260001,1.5538895,0.10242359,0.01630122,0.10242359
0.25279999,1.5510298,0.10261244,0.016331276,0.10261244
0.25299999,1.5481753,0.10280163,0.016361387,0.10280163
0.25319999,1.5453261,0.10299117,0.016391555,0.10299117
0.2534,1.5424821,0.10318106,0.016421776,0.10318106
0.2536,1.5396434,0.10337131,0.016452054,0.10337131
0.2538,1.5368098,0.1035619,0.016482389,0.1035619
0.25400001,1.5339816,0.10375284,0.016512778,0.10375284
0.25420001,1.5311584,0.10394414,0.016543223,0.10394414
0.25440001,1.5283406,0.10413579,0.016573725,0.10413579
0.25459999,1.5255278,0.10432779,0.016604284,0.10432779
0.25479999,1.5227203,0.10452014,0.016634898,0.10452014
0.255,1.519918,0.10471285,0.016665569,0.10471285
0.2552,1.5171207,0.10490592,0.016696297,0.10490592
0.2554,1.5143286,0.10509934,0.016727081,0.10509934
0.25560001,1.5115417,0.10529312,0.01675792,0.10529312
0.25580001,1.5087599,0.10548726,0.016788818,0.10548726
0.25600001,1.5059832,0.10568175,0.016819773,0.10568175
0.25619999,1.5032116,0.1058766,0.016850784,0.1058766
0.25639999,1.5004451,0.10607181,0.016881853,0.10607181
0.25659999,1.4976838,0.10626739,0.01691298,0.10626739
0.2568,1.4949275,0.10646332,0.016944163,0.10646332
0.257,1.4921763,0.10665961,0.016975405,0.10665961
0.2572,1.4894301,0.10685626,0.017006703,0.10685626
0.25740001,1.486689,0.10705329,0.01703806,0.10705329
0.25760001,1.483953,0.10725067,0.017069474,0.10725067
0.25780001,1.4812219,0.10744841,0.017100945,0.10744841
0.25799999,1.478496,0.10764652,0.017132476,0.10764652
0.25819999,1.4757749,0.10784499,0.017164065,0.10784499
0.25839999,1.4730589,0.10804383,0.017195711,0.10804383
0.2586,1.470348,0.10824305,0.017227415,0.10824305
0.2588,1.4676419,0.10844262,0.017259179,0.10844262
0.259,1.464941,0.10864256,0.017291,0.10864256
0.25920001,1.462245,0.10884287,0.017322881,0.10884287
0.25940001,1.4595538,0.10904355,0.01735482,0.10904355
0.25960001,1.4568678,0.10924461,0.017386818,0.10924461
0.25979999,1.4541866,0.10944603,0.017418876,0.10944603
0.25999999,1.4515103,0.10964782,0.017450992,0.10964782
0.26019999,1.4488391,0.10984998,0.017483167,0.10984998
0.2604,1.4461726,0.11005252,0.017515402,0.11005252
0.2606,1.4435111,0.11025544,0.017547697,0.11025544
0.2608,1.4408545,0.11045872,0.017580051,0.11045872
0.26100001,1.4382029,0.11066238,0.017612465,0.11066238
0.26120001,1.4355559,0.11086641,0.017644938,0.11086641
0.26140001,1.432914,0.11107083,0.017677471,0.11107083
0.26159999,1.4302769,0.11127561,0.017710064,0.11127561
0.26179999,1.4276447,0.11148078,0.017742718,0.11148078
0.26199999,1.4250172,0.11168633,0.017775431,0.11168633
0.2622,1.4223948,0.11189225,0.017808205,0.11189225
0.2624,1.419777,0.11209855,0.017841039,0.11209855
0.2626,1.4171641,0.11230523,0.017873934,0.11230523
0.26280001,1.4145559,0.1125123,0.017906889,0.1125123
0.26300001,1.4119526,0.11271974,0.017939905,0.11271974
0.26320001,1.4093541,0.11292757,0.017972982,0.11292757
0.26339999,1.4067603,0.11313578,0.01800612,0.11313578
0.26359999,1.4041715,0.11334438,0.018039318,0.11334438
0.2638,1.4015872,0.11355336,0.018072579,0.11355336
0.264,1.3990078,0.11376273,0.0181059,0.11376273
0.2642,1.3964331,0.11397248,0.018139284,0.11397248
0.26440001,1.3938631,0.11418262,0.018172728,0.11418262
0.26460001,1.3912979,0.11439314,0.018206235,0.11439314
0.26480001,1.3887374,0.11460406,0.018239802,0.11460406
0.26499999,1.3861816,0.11481536,0.018273432,0.11481536
0.26519999,1.3836305,0.11502706,0.018307125,0.11502706
0.26539999,1.3810841,0.11523914,0.018340878,0.11523914
0.2656,1.3785424,0.11545161,0.018374695,0.11545161
0.2658,1.3760054,0.11566447,0.018408574,0.11566447
0.266,1.373473,0.11587773,0.018442515,0.11587773
0.26620001,1.3709453,0.11609139,0.018476518,0.11609139
0.26640001,1.3684223,0.11630543,0.018510584,0.11630543
0.26660001,1.3659039,0.11651988,0.018544713,0.11651988
0.26679999,1.3633901,0.11673471,0.018578906,0.11673471
0.26699999,1.360881,0.11694994,0.018613162,0.11694994
0.26719999,1.3583764,0.11716557,0.018647479,0.11716557
0.2674,1.3558764,0.1173816,0.018681861,0.1173816
0.2676,1.3533812,0.11759802,0.018716305,0.11759802
0.2678,1.3508904,0.11781484,0.018750815,0.11781484
0.26800001,1.3484043,0.11803206,0.018785387,0.11803206
0.26820001,1.3459227,0.11824968,0.018820021,0.11824968
0.26840001,1.3434458,0.11846771,0.018854722,0.11846771
0.26859999,1.3409733,0.11868614,0.018889485,0.11868614
0.26879999,1.3385054,0.11890497,0.018924313,0.11890497
0.26899999,1.336042,0.1191242,0.018959206,0.1191242
0.2692,1.3335832,0.11934384,0.018994162,0.11934384
0.2694,1.331129,0.11956388,0.019029183,0.11956388
0.2696,1.3286792,0.11978433,0.019064268,0.11978433
0.26980001,1.3262339,0.12000518,0.019099418,0.12000518
0.27000001,1.3237932,0.12022644,0.019134633,0.12022644
0.27020001,1.3213569,0.12044811,0.019169912,0.12044811
0.27039999,1.3189251,0.12067019,0.019205257,0.12067019
0.27059999,1.3164978,0.12089268,0.019240668,0.12089268
0.27079999,1.314075,0.12111557,0.019276142,0.12111557
0.271,1.3116566,0.12133888,0.019311683,0.12133888
0.2712,1.3092426,0.12156261,0.01934729,0.12156261
0.2714,1.3068331,0.12178674,0.019382961,0.12178674
0.27160001,1.3044281,0.12201128,0.0194187,0.12201128
0.27180001,1.3020275,0.12223624,0.019454503,0.12223624
0.27200001,1.2996312,0.12246162,0.019490372,0.12246162
0.27219999,1.2972394,0.12268741,0.019526308,0.12268741
0.27239999,1.294852,0.12291361,0.01956231,0.12291361
0.2726,1.292469,0.12314024,0.019598378,0.12314024
0.2728,1.2900903,0.12336728,0.019634513,0.12336728
0.273,1.2877162,0.12359475,0.019670714,0.12359475
0.27320001,1.2853463,0.12382262,0.019706983,0.12382262
0.27340001,1.2829807,0.12405092,0.019743318,0.12405092
0.27360001,1.2806196,0.12427964,0.019779719,0.12427964
0.27379999,1.2782627,0.12450878,0.019816188,0.12450878
0.27399999,1.2759103,0.12473835,0.019852726,0.12473835
0.27419999,1.2735621,0.12496834,0.019889329,0.12496834
0.2744,1.2712183,0.12519875,0.019926,0.12519875
0.2746,1.2688788,0.12542959,0.019962739,0.12542959
0.2748,1.2665435,0.12566085,0.019999545,0.12566085
0.27500001,1.2642126,0.12589253,0.02003642,0.12589253
0.27520001,1.261886,0.12612465,0.020073364,0.12612465
0.27540001,1.2595637,0.1263572,0.020110372,0.1263572
0.27559999,1.2572457,0.12659018,0.020147452,0.12659018
0.27579999,1.2549318,0.12682357,0.020184599,0.12682357
0.27599999,1.2526222,0.1270574,0.020221815,0.1270574
0.2762,1.250317,0.12729168,0.020259099,0.12729168
0.2764,1.2480159,0.12752637,0.020296453,0.12752637
0.2766,1.2457191,0.1277615,0.020333875,0.1277615
0.27680001,1.2434266,0.12799706,0.020371364,0.12799706
0.27700001,1.2411382,0.12823306,0.020408925,0.12823306
0.27720001,1.2388541,0.1284695,0.020446554,0.1284695
0.27739999,1.2365741,0.12870635,0.020484254,0.12870635
0.27759999,1.2342983,0.12894367,0.020522021,0.12894367
0.27779999,1.2320267,0.1291814,0.020559859,0.1291814
0.278,1.2297593,0.12941958,0.020597767,0.12941958
0.2782,1.2274961,0.12965821,0.020635745,0.12965821
0.2784,1.2252371,0.12989727,0.020673791,0.12989727
0.27860001,1.2229822,0.13013676,0.02071191,0.13013676
0.27880001,1.2207315,0.13037671,0.020750098,0.13037671
0.27900001,1.2184849,0.13061708,0.020788355,0.13061708
0.27919999,1.2162424,0.13085791,0.020826684,0.13085791
0.27939999,1.214004,0.13109919,0.020865085,0.13109919
0.27959999,1.2117698,0.13134091,0.020903554,0.13134091
0.2798,1.2095398,0.13158306,0.020942096,0.13158306
0.28,1.2073137,0.13182567,0.020980708,0.13182567
0.2802,1.2050918,0.13206872,0.021019392,0.13206872
0.28040001,1.2028739,0.13231224,0.021058146,0.13231224
0.28060001,1.2006602,0.13255619,0.021096973,0.13255619
0.28080001,1.1984506,0.13280059,0.02113587,0.13280059
0.28099999,1.196245,0.13304543,0.021174841,0.13304543
0.28119999,1.1940434,0.13329075,0.021213882,0.13329075
0.2814,1.191846,0.1335365,0.021252995,0.1335365
0.2816,1.1896526,0.13378271,0.02129218,0.13378271
0.2818,1.1874632,0.13402937,0.021331439,0.13402937
0.28200001,1.1852777,0.13427649,0.021370769,0.13427649
0.28220001,1.1830964,0.13452408,0.021410171,0.13452408
0.28240001,1.1809191,0.13477211,0.021449646,0.13477211
0.28259999,1.1787457,0.13502058,0.021489194,0.13502058
0.28279999,1.1765764,0.13526954,0.021528816,0.13526954
0.28299999,1.1744111,0.13551894,0.021568509,0.13551894
0.2832,1.1722497,0.1357688,0.021608276,0.1357688
0.2834,1.1700923,0.13601913,0.021648116,0.13601913
0.2836,1.1679389,0.13626993,0.021688031,0.13626993
0.28380001,1.1657895,0.13652118,0.021728018,0.13652118
0.28400001,1.163644,0.13677289,0.02176808,0.13677289
0.28420001,1.1615025,0.13702506,0.021808216,0.13702506
0.28439999,1.1593648,0.13727771,0.021848425,0.13727771
0.28459999,1.1572312,0.1375308,0.021888709,0.1375308
0.28479999,1.1551014,0.13778439,0.021929067,0.13778439
0.285,1.1529757,0.13803843,0.021969497,0.13803843
0.2852,1.1508538,0.13829294,0.022010004,0.13829294
0.2854,1.1487358,0.13854791,0.022050586,0.13854791
0.28560001,1.1466216,0.13880336,0.022091242,0.13880336
0.28580001,1.1445115,0.13905929,0.022131974,0.13905929
0.28600001,1.1424052,0.13931568,0.022172779,0.13931568
0.28619999,1.1403027,0.13957255,0.02221366,0.13957255
0.28639999,1.1382041,0.13982989,0.022254618,0.13982989
0.28659999,1.1361094,0.14008769,0.02229565,0.14008769
0.2868,1.1340184,0.14034599,0.022336757,0.14034599
0.287,1.1319314,0.14060475,0.022377942,0.14060475
0.2872,1.1298482,0.140864,0.022419201,0.140864
0.28740001,1.127769,0.14112371,0.022460537,0.14112371
0.28760001,1.1256934,0.14138392,0.022501949,0.14138392
0.28780001,1.1236217,0.1416446,0.022543438,0.1416446
0.28799999,1.1215539,0.14190575,0.022585003,0.14190575
0.28819999,1.1194898,0.14216739,0.022626644,0.14216739
0.28839999,1.1174295,0.14242952,0.022668362,0.14242952
0.2886,1.115373,0.14269212,0.022710158,0.14269212
0.2888,1.1133204,0.14295521,0.02275203,0.14295521
0.289,1.1112714,0.14321879,0.022793978,0.14321879
0.28920001,1.1092262,0.14348285,0.022836005,0.14348285
0.28940001,1.1071849,0.1437474,0.022878109,0.1437474
0.28960001,1.1051472,0.14401244,0.022920292,0.14401244
0.28979999,1.1031133,0.14427796,0.022962552,0.14427796
0.28999999,1.1010832,0.14454398,0.023004888,0.14454398
0.2902,1.0990568,0.14481048,0.023047304,0.14481048
0.2904,1.0970341,0.14507748,0.023089798,0.14507748
0.2906,1.0950152,0.14534497,0.023132371,0.14534497
0.29080001,1.0929999,0.14561296,0.023175022,0.14561296
0.29100001,1.0909884,0.14588143,0.023217751,0.14588143
0.29120001,1.0889806,0.1461504,0.023260558,0.1461504
0.29139999,1.0869764,0.14641987,0.023303445,0.14641987
0.29159999,1.084976,0.14668983,0.023346411,0.14668983
0.29179999,1.0829792,0.14696029,0.023389457,0.14696029
0.292,1.0809861,0.14723125,0.023432581,0.14723125
0.2922,1.0789968,0.14750271,0.023475785,0.14750271
0.2924,1.077011,0.14777467,0.023519069,0.14777467
0.29260001,1.0750289,0.14804713,0.023562433,0.14804713
0.29280001,1.0730504,0.14832009,0.023605876,0.14832009
0.29300001,1.0710756,0.14859356,0.0236494,0.14859356
0.29319999,1.0691044,0.14886753,0.023693005,0.14886753
0.29339999,1.0671369,0.14914201,0.023736689,0.14914201
0.29359999,1.0651729,0.149417,0.023780454,0.149417
0.2938,1.0632126,0.14969249,0.023824299,0.14969249
0.294,1.0612559,0.14996849,0.023868226,0.14996849
0.2942,1.0593028,0.150245,0.023912232,0.150245
0.29440001,1.0573533,0.15052201,0.023956321,0.15052201
0.29460001,1.0554074,0.15079953,0.024000492,0.15079953
0.29480001,1.053465,0.15107757,0.024044743,0.15107757
0.29499999,1.0515263,0.15135613,0.024089076,0.15135613
0.29519999,1.0495911,0.15163518,0.02413349,0.15163518
0.29539999,1.0476594,0.15191478,0.024177987,0.15191478
0.2956,1.0457313,0.15219487,0.024222566,0.15219487
0.2958,1.0438068,0.15247548,0.024267226,0.15247548
0.296,1.0418859,0.1527566,0.024311969,0.1527566
0.29620001,1.0399684,0.15303825,0.024356794,0.15303825
0.29640001,1.0380545,0.15332042,0.024401702,0.15332042
0.29660001,1.036144,0.15360311,0.024446694,0.15360311
0.29679999,1.0342371,0.15388632,0.024491768,0.15388632
0.29699999,1.0323337,0.15417005,0.024536924,0.15417005
0.29719999,1.0304339,0.15445431,0.024582164,0.15445431
0.2974,1.0285375,0.15473908,0.024627488,0.15473908
0.2976,1.0266446,0.15502438,0.024672896,0.15502438
0.2978,1.0247552,0.15531021,0.024718387,0.15531021
0.29800001,1.0228692,0.15559657,0.024763962,0.15559657
0.29820001,1.0209868,0.15588345,0.024809621,0.15588345
0.29840001,1.0191078,0.15617086,0.024855364,0.15617086
0.29859999,1.0172323,0.1564588,0.024901191,0.1564588
0.29879999,1.0153602,0.15674728,0.024947103,0.15674728
0.29899999,1.0134915,0.15703627,0.024993101,0.15703627
0.2992,1.0116264,0.15732582,0.025039181,0.15732582
0.2994,1.0097646,0.15761589,0.025085349,0.15761589
0.29960001,1.0079062,0.1579065,0.0251316,0.1579065
0.29980001,1.0060513,0.15819764,0.025177937,0.15819764
0.30000001,1.0041997,0.15848932,0.025224358,0.15848932
0.30019999,1.0023516,0.15878154,0.025270866,0.15878154
0.30039999,1.000507,0.15907429,0.02531746,0.15907429
0.30059999,0.99866569,0.15936759,0.02536414,0.15936759
0.3008,0.99682778,0.15966143,0.025410905,0.15966143
0.301,0.99499327,0.1599558,0.025457757,0.1599558
0.3012,0.9931621,0.16025072,0.025504695,0.16025072
0.30140001,0.99133432,0.16054618,0.02555172,0.16054618
0.30160001,0.98950988,0.1608422,0.025598831,0.1608422
0.30180001,0.98768878,0.16113876,0.025646029,0.16113876
0.30199999,0.98587108,0.16143586,0.025693314,0.16143586
0.30219999,0.98405671,0.16173351,0.025740687,0.16173351
0.30239999,0.98224568,0.16203171,0.025788147,0.16203171
0.3026,0.98043799,0.16233045,0.025835695,0.16233045
0.3028,0.97863364,0.16262975,0.025883328,0.16262975
0.303,0.97683257,0.16292961,0.025931051,0.16292961
0.30320001,0.97503483,0.16323,0.025978863,0.16323
0.30340001,0.97324044,0.16353096,0.026026761,0.16353096
0.30360001,0.97144926,0.16383247,0.026074748,0.16383247
0.30379999,0.96966147,0.16413455,0.026122825,0.16413455
0.30399999,0.96787691,0.16443717,0.026170989,0.16443717
0.30419999,0.96609569,0.16474035,0.026219241,0.16474035
0.3044,0.96431768,0.1650441,0.026267584,0.1650441
0.3046,0.96254301,0.1653484,0.026316015,0.1653484
0.3048,0.96077156,0.16565326,0.026364535,0.16565326
0.30500001,0.95900339,0.16595869,0.026413146,0.16595869
0.30520001,0.95723844,0.16626468,0.026461845,0.16626468
0.30540001,0.95547676,0.16657123,0.026510635,0.16657123
0.30559999,0.9537183,0.16687836,0.026559515,0.16687836
0.30579999,0.95196313,0.16718604,0.026608484,0.16718604
0.30599999,0.95021117,0.16749428,0.026657544,0.16749428
0.3062,0.94846243,0.16780311,0.026706694,0.16780311
0.3064,0.9467169,0.1681125,0.026755935,0.1681125
0.3066,0.9449746,0.16842246,0.026805267,0.16842246
0.30680001,0.94323552,0.16873299,0.02685469,0.16873299
0.30700001,0.94149959,0.16904409,0.026904203,0.16904409
0.30720001,0.93976688,0.16935576,0.026953809,0.16935576
0.30739999,0.93803734,0.16966802,0.027003504,0.16966802
0.30759999,0.93631101,0.16998085,0.027053293,0.16998085
0.30779999,0.93458784,0.17029426,0.027103173,0.17029426
0.308,0.93286788,0.17060824,0.027153144,0.17060824
0.3082,0.93115103,0.1709228,0.027203208,0.1709228
0.30840001,0.9294374,0.17123795,0.027253365,0.17123795
0.30860001,0.92772686,0.17155367,0.027303614,0.17155367
0.30880001,0.92601949,0.17186996,0.027353955,0.17186996
0.30899999,0.92431527,0.17218685,0.02740439,0.17218685
0.30919999,0.92261422,0.17250434,0.027454916,0.17250434
0.30939999,0.92091626,0.17282239,0.027505537,0.17282239
0.3096,0.9192214,0.17314103,0.027556252,0.17314103
0.3098,0.9175297,0.17346026,0.027607059,0.17346026
0.31,0.9158411,0.17378008,0.02765796,0.17378008
0.31020001,0.9141556,0.17410049,0.027708953,0.17410049
0.31040001,0.9124732,0.17442149,0.027760044,0.17442149
0.31060001,0.91079396,0.17474309,0.027811226,0.17474309
0.31079999,0.90911776,0.17506526,0.027862504,0.17506526
0.31099999,0.9074446,0.17538805,0.027913876,0.17538805
0.31119999,0.90577459,0.17571142,0.027965343,0.17571142
0.3114,0.90410763,0.17603539,0.028016903,0.17603539
0.3116,0.90244371,0.17635997,0.028068559,0.17635997
0.3118,0.90078288,0.17668512,0.028120311,0.17668512
0.31200001,0.8991251,0.17701089,0.02817216,0.17701089
0.31220001,0.89747041,0.17733726,0.028224101,0.17733726
0.31240001,0.89581871,0.17766424,0.02827614,0.17766424
0.31259999,0.89417005,0.17799181,0.028328275,0.17799181
0.31279999,0.89252448,0.17831998,0.028380506,0.17831998
0.31299999,0.8908819,0.17864875,0.028432833,0.17864875
0.3132,0.88924235,0.17897815,0.028485257,0.17897815
0.3134,0.88760579,0.17930813,0.028537776,0.17930813
0.3136,0.88597226,0.17963874,0.028590394,0.17963874
0.31380001,0.88434178,0.17996995,0.028643107,0.17996995
0.31400001,0.88271421,0.18030177,0.028695919,0.18030177
0.31420001,0.88108969,0.18063422,0.028748827,0.18063422
0.31439999,0.8794682,0.18096726,0.028801832,0.18096726
0.31459999,0.87784964,0.18130092,0.028854936,0.18130092
0.31479999,0.87623405,0.18163519,0.028908139,0.18163519
0.315,0.87462145,0.18197009,0.028961439,0.18197009
0.3152,0.87301183,0.18230559,0.029014837,0.18230559
0.3154,0.87140518,0.18264173,0.029068334,0.18264173
0.31560001,0.86980146,0.18297847,0.029121928,0.18297847
0.31580001,0.86820072,0.18331584,0.029175622,0.18331584
0.31600001,0.8666029,0.18365383,0.029229416,0.18365383
0.31619999,0.865008,0.18399245,0.029283307,0.18399245
0.31639999,0.86341608,0.18433169,0.0293373,0.18433169
0.31659999,0.86182708,0.18467155,0.029391391,0.18467155
0.3168,0.860241,0.18501204,0.029445581,0.18501204
0.317,0.85865784,0.18535316,0.029499872,0.18535316
0.31720001,0.8570776,0.1856949,0.029554263,0.1856949
0.31740001,0.85550022,0.18603729,0.029608754,0.18603729
0.31760001,0.85392576,0.1863803,0.029663345,0.1863803
0.31779999,0.85235423,0.18672393,0.029718038,0.18672393
0.31799999,0.85078561,0.18706821,0.029772831,0.18706821
0.31819999,0.84921986,0.18741313,0.029827725,0.18741313
0.3184,0.84765697,0.18775867,0.02988272,0.18775867
0.3186,0.84609693,0.18810485,0.029937817,0.18810485
0.3188,0.84453982,0.18845168,0.029993016,0.18845168
0.31900001,0.84298557,0.18879913,0.030048316,0.18879913
0.31920001,0.84143412,0.18914723,0.030103717,0.18914723
0.31940001,0.83988559,0.18949598,0.030159222,0.18949598
0.31959999,0.83833987,0.18984537,0.030214828,0.18984537
0.31979999,0.83679706,0.1901954,0.030270537,0.1901954
0.31999999,0.83525699,0.19054607,0.03032635,0.19054607
0.3202,0.83371985,0.19089739,0.030382264,0.19089739
0.3204,0.83218545,0.19124937,0.030438282,0.19124937
0.3206,0.83065397,0.19160198,0.030494403,0.19160198
0.32080001,0.82912523,0.19195525,0.030550627,0.19195525
0.32100001,0.82759935,0.19230917,0.030606955,0.19230917
0.32120001,0.82607627,0.19266374,0.030663388,0.19266374
0.32139999,0.82455593,0.19301897,0.030719923,0.19301897
0.32159999,0.82303846,0.19337486,0.030776564,0.19337486
0.32179999,0.82152379,0.1937314,0.03083331,0.1937314
0.322,0.82001185,0.19408859,0.030890157,0.19408859
0.3222,0.81850272,0.19444644,0.030947112,0.19444644
0.3224,0.8169964,0.19480495,0.031004172,0.19480495
0.32260001,0.81549281,0.19516413,0.031061336,0.19516413
0.32280001,0.81399196,0.19552396,0.031118605,0.19552396
0.32300001,0.81249392,0.19588447,0.03117598,0.19588447
0.32319999,0.81099868,0.19624563,0.031233462,0.19624563
0.32339999,0.80950612,0.19660747,0.031291049,0.19660747
0.32359999,0.8080163,0.19696996,0.031348743,0.19696996
0.3238,0.80652928,0.19733313,0.031406544,0.19733313
0.324,0.80504495,0.19769697,0.03146445,0.19769697
0.3242,0.80356336,0.19806147,0.03152246,0.19806147
0.32440001,0.80208451,0.19842665,0.031580582,0.19842665
0.32460001,0.8006084,0.1987925,0.031638809,0.1987925
0.32480001,0.79913497,0.19915903,0.031697143,0.19915903
0.32499999,0.79766428,0.19952624,0.031755585,0.19952624
0.32519999,0.79619628,0.19989412,0.031814136,0.19989412
0.32539999,0.79473096,0.20026267,0.031872794,0.20026267
0.3256,0.79326838,0.2006319,0.03193156,0.2006319
0.3258,0.79180843,0.20100182,0.031990435,0.20100182
0.32600001,0.79035121,0.20137243,0.032049417,0.20137243
0.32620001,0.78889668,0.20174371,0.032108508,0.20174371
0.32640001,0.78744483,0.20211567,0.03216771,0.20211567
0.32659999,0.7859956,0.20248833,0.032227017,0.20248833
0.32679999,0.78454912,0.20286167,0.032286439,0.20286167
0.32699999,0.78310525,0.2032357,0.032345966,0.2032357
0.3272,0.78166401,0.20361042,0.032405604,0.20361042
0.3274,0.78022546,0.20398583,0.032465354,0.20398583
0.3276,0.77878958,0.20436193,0.032525212,0.20436193
0.32780001,0.77735633,0.20473872,0.032585181,0.20473872
0.32800001,0.7759257,0.20511621,0.032645259,0.20511621
0.32820001,0.77449769,0.2054944,0.032705449,0.2054944
0.32839999,0.77307236,0.20587328,0.03276575,0.20587328
0.32859999,0.7716496,0.20625287,0.032826163,0.20625287
0.32879999,0.77022946,0.20663315,0.032886688,0.20663315
0.329,0.76881194,0.20701413,0.032947324,0.20701413
0.3292,0.76739705,0.20739582,0.033008069,0.20739582
0.3294,0.76598477,0.20777822,0.033068929,0.20777822
0.32960001,0.76457506,0.20816131,0.033129901,0.20816131
0.32980001,0.76316798,0.2085451,0.033190984,0.2085451
0.33000001,0.76176345,0.20892961,0.03325218,0.20892961
0.33019999,0.76036155,0.20931482,0.03331349,0.20931482
0.33039999,0.75896215,0.20970076,0.033374913,0.20970076
0.33059999,0.75756538,0.2100874,0.033436447,0.2100874
0.3308,0.75617123,0.21047474,0.033498097,0.21047474
0.331,0.75477958,0.21086282,0.033559859,0.21086282
0.3312,0.75339049,0.2112516,0.033621736,0.2112516
0.33140001,0.75200397,0.21164109,0.033683725,0.21164109
0.33160001,0.75062001,0.2120313,0.033745833,0.2120313
0.33180001,0.74923855,0.21242225,0.033808053,0.21242225
0.33199999,0.74785972,0.2128139,0.033870384,0.2128139
0.33219999,0.74648339,0.21320628,0.033932835,0.21320628
0.33239999,0.74510956,0.21359938,0.033995397,0.21359938
0.3326,0.74373829,0.21399321,0.034058079,0.21399321
0.3328,0.74236953,0.21438776,0.034120873,0.21438776
0.333,0.74100327,0.21478304,0.034183785,0.21478304
0.33320001,0.73963958,0.21517906,0.03424681,0.21517906
0.33340001,0.73827833,0.2155758,0.034309953,0.2155758
0.33360001,0.73691964,0.21597327,0.034373213,0.21597327
0.33379999,0.73556346,0.21637148,0.034436591,0.21637148
0.33399999,0.73420972,0.21677041,0.034500081,0.21677041
0.33419999,0.73285848,0.21717009,0.034563694,0.21717009
0.3344,0.73150975,0.2175705,0.034627419,0.2175705
0.3346,0.73016351,0.21797164,0.034691263,0.21797164
0.3348,0.72881973,0.21837354,0.034755226,0.21837354
0.33500001,0.72747844,0.21877617,0.034819309,0.21877617
0.33520001,0.72613961,0.21917954,0.034883507,0.21917954
0.33539999,0.72480327,0.21958365,0.034947824,0.21958365
0.33559999,0.72346932,0.21998851,0.03501226,0.21998851
0.33579999,0.72213787,0.22039412,0.035076812,0.22039412
0.336,0.72080886,0.22080047,0.035141487,0.22080047
0.3362,0.7194823,0.22120757,0.035206281,0.22120757
0.3364,0.71815819,0.22161543,0.03527119,0.22161543
0.33660001,0.71683651,0.22202404,0.035336222,0.22202404
0.33680001,0.71551728,0.2224334,0.035401374,0.2224334
0.33700001,0.7142005,0.22284351,0.035466649,0.22284351
0.33719999,0.7128861,0.22325438,0.035532039,0.22325438
0.33739999,0.71157408,0.22366601,0.035597552,0.22366601
0.33759999,0.71026456,0.2240784,0.035663184,0.2240784
0.3378,0.70895737,0.22449155,0.035728939,0.22449155
0.338,0.70765263,0.22490546,0.035794817,0.22490546
0.3382,0.70635027,0.22532013,0.035860814,0.22532013
0.33840001,0.70505035,0.22573557,0.035926931,0.22573557
0.33860001,0.70375282,0.22615178,0.035993174,0.22615178
0.33880001,0.70245761,0.22656874,0.036059536,0.22656874
0.33899999,0.70116484,0.22698648,0.036126021,0.22698648
0.33919999,0.69987446,0.227405,0.036192629,0.227405
0.33939999,0.6985864,0.22782427,0.036259361,0.22782427
0.3396,0.69730073,0.22824433,0.036326215,0.22824433
0.3398,0.69601744,0.22866516,0.036393192,0.22866516
0.34,0.69473654,0.22908677,0.036460292,0.22908677
0.34020001,0.69345796,0.22950915,0.036527514,0.22950915
0.34040001,0.69218171,0.22993231,0.036594864,0.22993231
0.34060001,0.69090784,0.23035625,0.036662336,0.23035625
