"time","dimlesslength","abscissa[1]","abscissa[2]","abscissa[3]","length","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","velocity[1]","velocity[2]","velocity[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","m_flow[1]","m_flow[2]","m_flow[3]"
0,0.01,0.010000000000000002,0.010000000000000002,0.01,1,0.71497391981315694,7.0103632414369255,996.99922480620171,139865.24155473086,14264.596078120312,100.30098069478254,21.474259309413227,0.14313039773039046,0.1101784815672901,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,39.687465527389833,39.687465527389833,39.687465527389833,39.753799165149616,39.753799165149623,39.753799165149616,74.185031629594576,56.042956206362319,41.613281530907635,74.204043391068893,56.076257883970584,41.673630883280175,0.12755710029791459,0.71437097159226548,0.57171558996026051
0.000202,0.010199979999999999,0.010199980000000001,0.010199980000000001,0.010199979999999999,1,0.71497391981315694,7.0103632414369255,996.99922480620171,134434.63095683148,13710.738194807098,96.406549435907948,20.640468591351908,0.13757300944609643,0.10590053214248142,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,39.167985030052726,39.167985030052719,39.167985030052719,39.236085308269189,39.236085308269189,39.236085308269189,72.805003002268421,55.074437902906318,41.032865128415267,72.824742042562733,55.108920041484993,41.094929991967128,0.12260438343263035,0.68663376879593974,0.54951733178467543
0.00040400000000000001,0.01039996,0.010399960000000001,0.010399960000000001,0.01039996,1,0.71497391981315694,7.0103632414369255,996.99922480620171,129314.27278791739,13188.522380191846,92.734608214903062,19.854312589660047,0.13233311643842632,0.10186698326457194,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,38.665232065568993,38.665232065568986,38.665232065568986,38.735110044600859,38.735110044600852,38.735110044600852,71.477914620411553,54.142593700341131,40.472201017945515,71.498393116363616,54.178271819850401,40.535993312130543,0.11793461678258069,0.66048120080000783,0.5285872668249475
0.00060599999999999998,0.01059994,0.010599940000000002,0.010599940000000002,0.01059994,1,0.71497391981315694,7.0103632414369255,996.99922480620171,124480.97628005325,12695.583450947637,89.268526332523876,19.112230701583936,0.12738698655061714,0.098059566466220563,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,38.178362547276045,38.178362547276045,38.178362547276052,38.25002912170612,38.250029121706113,38.250029121706113,70.200771107999344,53.245354952967588,39.930242263585129,70.222001163317827,53.282244380628704,39.995773714897823,0.1135266503674086,0.63579481922345782,0.50883060009538617
0.00080800000000000002,0.010799919999999999,0.010799920000000001,0.010799919999999999,0.010799919999999999,1,0.71497391981315694,7.0103632414369255,996.99922480620171,119913.67768810602,12229.773154850589,85.993198432568519,18.410988897567798,0.12271306430408782,0.094461688836786434,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,37.706589875705568,37.706589875705568,37.706589875705568,37.780055778994992,37.780055778994999,37.780055778994999,68.970798940706004,52.380806107094564,39.40601643081915,68.992792586565486,52.418921981198487,39.473298578863123,0.10936127405155273,0.61246703959491766,0.49016123106564063
0.00101,0.0109999,0.010999900000000002,0.010999900000000002,0.0109999,1,0.71497391981315694,7.0103632414369255,996.99922480620171,115593.21040809961,11789.136725577984,82.894879647806036,17.747644426294084,0.11829173565020296,0.091058251933658532,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,37.24918004629582,37.24918004629582,37.24918004629582,37.324455855205649,37.324455855205642,37.324455855205649,67.785426279483545,51.547170787990083,38.898618990917804,67.80819547511004,51.586528061590968,38.967663194145352,0.10542100789218688,0.59039996721694565,0.47250081399249449
0.001212,0.011199880000000001,0.011199880000000002,0.011199880000000004,0.011199880000000001,1,0.71497391981315694,7.0103632414369255,996.99922480620171,111502.10356761674,11371.892341317674,79.961041163946604,17.119514891189645,0.11410512185876504,0.087835493122366798,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,36.805447253618475,36.805447253618475,36.805447253618475,36.882543392414007,36.882543392414014,36.882543392414014,66.642264964634848,50.742799377284769,38.407207419081075,66.665821597881973,50.783412821782548,38.478024860227556,0.10168991845366651,0.56950436845318941,0.45577793463449573
0.0014140000000000001,0.011399860000000001,0.011399860000000003,0.011399860000000005,0.011399860000000001,1,0.71497391981315694,7.0103632414369255,996.99922480620171,107624.40512823033,10976.41308331375,77.180243361821567,16.524151090394962,0.11013689849076901,0.084780846225980741,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,36.374749933878746,36.374749933878746,36.374749933878739,36.453676678331298,36.453676678331306,36.453676678331298,65.539094405079922,49.966157897808962,37.930995902268471,65.563450292995896,50.008042106425187,38.003597593502995,0.098153457476946093,0.54969876721235278,0.43992738716238294
0.001616,0.01159984,0.011599840000000002,0.011599840000000004,0.01159984,1,0.71497391981315694,7.0103632414369255,996.99922480620171,103945.52614896809,10601.211052586707,74.542024134687622,15.959313105700154,0.10637213602619534,0.081882818844057376,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,35.956487195168663,35.956487195168656,35.956487195168663,36.037254676367674,36.03725467636766,36.037254676367667,64.473847134105014,49.215818048087129,37.46925058412382,64.499014023490716,49.258987439237991,37.543647371935855,0.094798319847858928,0.53090864951354244,0.42488953756771952
0.001818,0.011799820000000001,0.011799820000000001,0.011799820000000003,0.011799820000000001,1,0.71497391981315694,7.0103632414369255,996.99922480620171,100452.10336651493,10244.923354743656,72.03680034093729,15.42294920374775,0.10279715923614517,0.079130884100551774,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,35.550095591536511,35.550095591536511,35.550095591536511,35.632713799524154,35.632713799524154,35.632713799524154,63.444595833893132,48.490448250104279,37.021285284148838,63.47058540185138,48.534917070674567,37.097487853988923,0.091612318270261645,0.5130657616055625,0.4106097619433427
