"time","fundamentalWaveCurrent[1].mean1.y","fundamentalWaveCurrent[1].mean2.y","fundamentalWaveCurrent[2].mean1.y","fundamentalWaveCurrent[2].mean2.y","fundamentalWaveCurrent[3].mean1.y","fundamentalWaveCurrent[3].mean2.y","fundamentalWaveVoltage[1].mean1.y","fundamentalWaveVoltage[1].mean2.y","fundamentalWaveVoltage[2].mean1.y","fundamentalWaveVoltage[2].mean2.y","fundamentalWaveVoltage[3].mean1.y","fundamentalWaveVoltage[3].mean2.y","inverter.ac.pin[1].v","inverter.ac.pin[1].i","inverter.ac.pin[2].v","inverter.ac.pin[2].i","inverter.ac.pin[3].v","inverter.ac.pin[3].i","currentSensor.i[1]","currentSensor.i[2]","currentSensor.i[3]","voltageSensor.v[1]","voltageSensor.v[2]","voltageSensor.v[3]"
0,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
1.0000000000000001e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
2.0000000000000002e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
3.0000000000000004e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
4.0000000000000003e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
5.0000000000000002e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
6.0000000000000008e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
6.6987298107842178e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999999980000069,1.2673889715486553e-14,49.99999997999997,-1.4697444650213498e-14,49.999999980000041,2.0235549347269455e-15,-1.2673889715486553e-14,1.4697444650213498e-14,-2.0235549347269455e-15,1.5631940186722204e-12,1.4637180356658064e-12,1.5347723092418164e-12
6.6987298107842178e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999996646667043,-0.33333329986664945,-49.999993313334002,0.66666659973331999,49.999996646666986,-0.33333329986667054,0.33333329986664945,-0.66666659973331999,0.33333329986667054,33.333329986669042,-66.666659973332003,33.333329986668986
7.0000000000000007e-05,0,0,0,0,0,0,0,0,0,0,0,0,49.999996646667043,-0.33333329986664945,-49.999993313334002,0.66666659973331999,49.999996646666986,-0.33333329986667054,0.33333329986664945,-0.66666659973331999,0.33333329986667054,33.333329986669042,-66.666659973332003,33.333329986668986
