"time","bodyOfConstraint.r_0[1]","bodyOfConstraint.r_0[2]","bodyOfConstraint.r_0[3]","bodyOfConstraint.v_0[1]","bodyOfConstraint.v_0[2]","bodyOfConstraint.v_0[3]","jointPrismatic_x.s","jointPrismatic_x.v","jointPrismatic_y.s","jointPrismatic_y.v"
0.036000000000000004,0.20064200561994447,-0.3067296027364137,0.19788236608448434,0.035592349764065875,-0.37308454463124979,-0.11740016699513003,-0.0060664347094738858,-0.3363189655865701,-0.0036582055238563098,-0.20280839679442239
0.037999999999999999,0.20071513839513053,-0.30749619185763638,0.19764114008854516,0.037551153348221532,-0.3936170283829854,-0.12386121464764285,-0.0067574803826050455,-0.35482807778560638,-0.0040749226270235944,-0.2139698350577327
0.040000000000000001,0.20079218658813161,-0.30830382299722248,0.19738699921880848,0.039506953542802745,-0.41411803013819226,-0.13031235572079447,-0.0074855235925148896,-0.37330881037830549,-0.00451395013158719,-0.22511415973824861
0.042000000000000003,0.20087313957674838,-0.30915238481162394,0.19711997851224217,0.041459595217393549,-0.43458592379572769,-0.13675307852213231,-0.0082504639679941549,-0.39175969750749867,-0.0049752275113023152,-0.23624048688896526
0.043999999999999997,0.20095799329605635,-0.31004183469167113,0.19684009137686229,0.043408920899758313,-0.455019058707132,-0.14318286363479055,-0.0090522630987897573,-0.41017925118771353,-0.0054587316038657817,-0.24734791921898011
0.045999999999999999,0.20104674377262258,-0.31097213098722415,0.19654735091890302,0.045354773084986748,-0.47541578388144506,-0.14960119153412735,-0.0098908834391703421,-0.42856598312472854,-0.0059644397683017289,-0.2584355592512077
0.048000000000000001,0.20113938567282522,-0.31194321779042788,0.19624177473113688,0.04729699475393713,-0.49577445341960735,-0.15600754429779187,-0.010766274590714997,-0.4469184096144419,-0.0064923216131544479,-0.26950251227651473
0.050000000000000003,0.20123591366304242,-0.31295503919342754,0.19592338040633625,0.049235428887467646,-0.5160934214225591,-0.162401404003433,-0.011678386155002806,-0.46523504695275181,-0.0070423467469682291,-0.28054788358576793
0.052000000000000005,0.20133630858322632,-0.31400739435762459,0.19559223114327309,0.051169929894453139,-0.53637116178148669,-0.16878229042362752,-0.01262703708505461,-0.48351451942108464,-0.0076144059940754924,-0.29157084358769575
0.053999999999999999,0.20144056496751153,-0.31510022598896725,0.19524834497092031,0.053100340865055544,-0.55660602974307016,-0.17514968599655928,-0.013612175732855537,-0.50175534434817104,-0.0082084682094854238,-0.30257049819598753
0.056000000000000001,0.20154867962424014,-0.31623350063199857,0.19489173241685512,0.055026503009726266,-0.57679636085057062,-0.18150306696025023,-0.014633771939813061,-0.51995602130099483,-0.0088245152068439133,-0.31354594261357377
0.058000000000000003,0.20166064555305729,-0.3174071449079145,0.1945224165715107,0.056948260686935349,-0.59694052364526839,-0.18784191993635529,-0.015691759558230194,-0.53811507959277272,-0.0094625070975043277,-0.3244962899810761
0.059999999999999998,0.201776455753609,-0.31862108543791118,0.19414042052532066,0.058865458255152728,-0.61703688666844503,-0.19416573154652952,-0.01678607244040994,-0.55623104853672156,-0.010122403992820016,-0.33542065343911637
0.062,0.20189609078370743,-0.31987511842595912,0.19374580840768454,0.06077795240925301,-0.63708394777349231,-0.20047402910364301,-0.017916526873381775,-0.57430257401512008,-0.010804095109466703,-0.34631821642225474
0.064000000000000001,0.20201954201977951,-0.32116915347841868,0.19333860866316971,0.062685589117170648,-0.65708009237234866,-0.2067663045381152,-0.019083041371338427,-0.59232820054932556,-0.011507531309549641,-0.35718810124198608
0.066000000000000003,0.20214680481315497,-0.32250314186720697,0.19291883662525774,0.064588210405618698,-0.67702366456445584,-0.21304203678037942,-0.020285572008101327,-0.61030643541933383,-0.012232686104530379,-0.36802940775237214
0.068000000000000005,0.20227787042379849,-0.32387699197791742,0.19248652112266004,0.066485662358006237,-0.69691305097217515,-0.21930071814174423,-0.021524036197396065,-0.6282358242376439,-0.012979509692906097,-0.3788412589228925
0.070000000000000007,0.20241273011167546,-0.32529061219614297,0.19204169098408808,0.068377791057742401,-0.71674663821786744,-0.22554184093351834,-0.022798351352948207,-0.6461149126167548,-0.013747952273173979,-0.38962277772302667
0.072000000000000008,0.20255136474497462,-0.3267438019792685,0.19158440931517529,0.070264455302547754,-0.73652294619728409,-0.2317649394047385,-0.02410833669459456,-0.66394236630914205,-0.014537904830562857,-0.40037315956953962
0.073999999999999996,0.20269376306871065,-0.32823644335078306,0.19111471324011312,0.072145504252867226,-0.7562403937867539,-0.23796951601621244,-0.025453885871807826,-0.68171676000280823,-0.015349303233155876,-0.41109154496513645
0.075999999999999998,0.20283991885047742,-0.32976847098164119,0.19063262331628181,0.074020780924031651,-0.77589733544856487,-0.24415505295929593,-0.026834939993386316,-0.69943661031939042,-0.016182111968146978,-0.42177703939711231
0.078,0.20298982179695099,-0.33133977697561712,0.19013817349586501,0.075890133299895607,-0.7954921777258418,-0.25032104881385292,-0.028251401795727313,-0.71710048082906142,-0.017036272383252598,-0.43242877666385465
0.080000000000000002,0.20314346161480684,-0.33295025343648543,0.18963139773104593,0.077753409364313492,-0.81502332716171089,-0.25646700215974705,-0.029703174015228102,-0.73470693510199492,-0.0179117258261892,-0.44304589056375104
0.082000000000000003,0.20330081857767443,-0.33459969358935937,0.18911236108859469,0.079610470864348151,-0.83448933456738528,-0.26259245697432099,-0.031190070253612329,-0.75225466675956831,-0.018808359894328733,-0.45362759331918223
0.084000000000000005,0.20346187892862422,-0.33628795323196781,0.18858110894527882,0.081461170837397956,-0.85388865945802517,-0.2686969285063831,-0.032711960519007287,-0.76974228712386517,-0.019726096199456439,-0.46417304752408239
0.086000000000000007,0.20362663520290378,-0.33801495411761284,0.18803766592333365,0.08330535314031369,-0.87321966511685856,-0.27477990172301403,-0.034268774275528012,-0.78716832076820431,-0.020664892206743172,-0.47468136346080109
0.087999999999999995,0.20379507559472018,-0.3397805724961373,0.18748207096376937,0.085142867963704544,-0.89248078121855767,-0.28084088248298372,-0.035860399967964404,-0.80453135211480975,-0.021624680645723579,-0.48515168750201237
0.089999999999999997,0.20396718829828045,-0.34158468461738473,0.18691436300759628,0.086973565498179847,-0.91167043743779519,-0.28687937664506236,-0.037486726041106387,-0.82182996558590604,-0.022605394245932359,-0.49558316602039054
0.091999999999999998,0.20414295552284364,-0.34342710399604232,0.18633460073697408,0.088797305972747625,-0.93078716867329947,-0.29289492317934046,-0.039147584386817855,-0.83906284045847956,-0.023606931634134388,-0.50597500258830463
0.094,0.20432236108047708,-0.34530766094768139,0.1857428375472539,0.090613946928067346,-0.9498294816441113,-0.29888705218848083,-0.040842822042205129,-0.85622863060679288,-0.024629200570038735,-0.51632638545967247
0.096000000000000002,0.20450539390839836,-0.34722623951049697,0.18513910992865082,0.092423337308515804,-0.96879579296170104,-0.30485526542059788,-0.042572334472907591,-0.87332590867718085,-0.025672138016920563,-0.52663645390602465
0.098000000000000004,0.20469203966264282,-0.3491826893288224,0.18452346519424884,0.094225331561912276,-0.98768457692547518,-0.31079908277672513,-0.044335986140042694,-0.89035329931906182,-0.026735662241585249,-0.53690437855799744
0.10000000000000001,0.20488228373588571,-0.35117685728640635,0.18389595152581734,0.096019784577803191,-1.0064943124650985,-0.31671802561491896,-0.046133639016184703,-0.90730943135582365,-0.027819690010186977,-0.54712933256323082
0.10200000000000001,0.20507610995802161,-0.35320857388568927,0.18325662225990424,0.097806555148280003,-1.0252235194173138,-0.32261162816564853,-0.047965140306894062,-0.92419297048675031,-0.028924129184016642,-0.55731051130641385
0.10400000000000001,0.20527350202002473,-0.35527766817292827,0.18260553119128164,0.099585502175732879,-1.0438707187750387,-0.32847942502320016,-0.049830335905047658,-0.94100258345336252,-0.03004888683278558,-0.56744711080072918
0.106,0.20547444475494706,-0.35738398116581649,0.18194272834761654,0.10135648126109953,-1.0624343969248458,-0.33432093989212963,-0.051729082495233766,-0.95773690580111814,-0.031193876533865648,-0.57753830824738639
0.108,0.20567892190689999,-0.35952734246760026,0.18126826734841051,0.10311935064585886,-1.080913067931875,-0.3401357051867292,-0.053661226472429803,-0.97439459802645711,-0.032359005659746802,-0.58758329589363445
0.11,0.20588691689463892,-0.36170757827109651,0.18058220288634011,0.1048739691783325,-1.0993052522222857,-0.34592325532294199,-0.055626611157264215,-0.99097432635999716,-0.033544179729012864,-0.59758126944456968
0.112,0.20609841316787839,-0.36392451509363921,0.17988458955196465,0.10662019731000948,-1.1176094870268891,-0.35168313000470464,-0.057625080162902631,-1.0074747721809896,-0.034749304436654575,-0.60753143374027718
0.114,0.20631339388735517,-0.36617797642345212,0.17917548288902693,0.10835789620094201,-1.1358243170037599,-0.35741487127312432,-0.059656474371904557,-1.023894623564034,-0.035974283831041759,-0.6174329976582984
0.11600000000000001,0.20653184141083331,-0.36846777733187408,0.17845494108984836,0.11008692628251668,-1.1539482791729931,-0.36311801876583105,-0.061720627079384791,-1.040232561698434,-0.037219017385133238,-0.62728516592417438
0.11800000000000001,0.20675373803276412,-0.3707937322265934,0.17772302255558398,0.11180714932568689,-1.1719799245962266,-0.36879211653896971,-0.063817370982207702,-1.0564872804313135,-0.038483404211128454,-0.63708715089641688
0.12,0.2069790657407683,-0.37315565229904718,0.17697978669946113,0.11351842776004743,-1.1899178112390814,-0.37443671082119157,-0.065946535877930965,-1.0726574798334265,-0.039767341672875489,-0.64683816868653499
0.122,0.20720780683316728,-0.37555335199748868,0.17622529190987005,0.11522062491807541,-1.207760506531333,-0.38005135081927555,-0.068107954499986592,-1.0887418685070369,-0.041070728904624945,-0.65653744055074326
0.124,0.20743994350654532,-0.37798664470374665,0.17545959691077798,0.11691360487200647,-1.2255065856570186,-0.3856355881800686,-0.070301458620471685,-1.1047391620445293,-0.042393464460919461,-0.66618419196046619
0.126,0.2076754566372048,-0.38045532996024706,0.17468276478105785,0.1185972319518863,-1.2431546265025819,-0.39118897540079595,-0.072526867535884304,-1.120648078474384,-0.043735439373216466,-0.6757776498561523
0.128,0.20791432732055001,-0.38295920960607893,0.17389485787688169,0.12027137135441476,-1.2607032160388689,-0.39671106783731142,-0.074784002613060327,-1.1364673440142636,-0.045096545921436693,-0.68531704611652344
0.13,0.20815653638034284,-0.38549808263293467,0.17309593945042451,0.12193588894885056,-1.2781509482865934,-0.40220142306388279,-0.077072682652035679,-1.1521956912369704,-0.046476674837659,-0.69480161645260285
0.13200000000000001,0.20840206457268959,-0.38807174732332511,0.17228607297702248,0.12359065193870578,-1.2954964312523198,-0.40765960305576682,-0.079392725813550974,-1.1678318653229218,-0.047875716468451825,-0.70423060417810834
0.13400000000000001,0.20865089250503904,-0.39068000040151446,0.17146532242235232,0.12523552859899326,-1.312738284174249,-0.41308517332252953,-0.081743948853657392,-1.1833746215773524,-0.049293560313322229,-0.71360325871226471
0.13600000000000001,0.20890300010627316,-0.39332263147892366,0.1706337539903203,0.12687038655729499,-1.3298751195041152,-0.41847769723820882,-0.084126162116497399,-1.1988227091878001,-0.050730092005242651,-0.72291882578517885
0.13800000000000001,0.20915836723525086,-0.39599942943297806,0.1697914341158028,0.12849509476776738,-1.3469055635990075,-0.42383674255250259,-0.086539175284549075,-1.214174889876857,-0.052185196778186053,-0.73217655868589648
0.14000000000000001,0.20941697349201582,-0.39871018042816286,0.16893843008736889,0.13010952289873501,-1.3638282503020371,-0.42916187937076877,-0.08898279559469735,-1.2294299321154289,-0.053658758391374066,-0.74137571477285757
0.14200000000000002,0.2096787982035298,-0.40145466776647981,0.16807481009433778,0.13171354224769941,-1.380641830533603,-0.43445268317215069,-0.091456827703426127,-1.2445866197688285,-0.055150659047984711,-0.75051556068769854
0.14400000000000002,0.20994382042472287,-0.40423267189844575,0.16720064322331854,0.1333070256740356,-1.3973449715859045,-0.43970873458757892,-0.093961073696734149,-1.2596437514608121,-0.056660779401131851,-0.75959537197175109
0.14599999999999999,0.21021201898619488,-0.40704397092311922,0.16631599930086349,0.13488984453951511,-1.4139363250530301,-0.44492960930818937,-0.0964953335408862,-1.2746001116639925,-0.058188998825678913,-0.76861441563286814
0.14799999999999999,0.2104833724433014,-0.40988834005440139,0.16542094906141075,0.13646187197381973,-1.4304145610605747,-0.45011488885651002,-0.099059404601306689,-1.2894545015563048,-0.059735195128120304,-0.77757196875261292
0.14999999999999999,0.21075785909158479,-0.4127655517827919,0.16451556409638307,0.13802298188480863,-1.4467783578911138,-0.45526415732186121,-0.1016530817883963,-1.3042057296688356,-0.06129924463451223,-0.78646731284667426
0.152,0.21103545698123138,-0.41567537602693311,0.16359991680650049,0.13957304956359567,-1.4630264083267088,-0.46037700335618176,-0.10427615769414184,-1.3188526176033071,-0.062881022272851833,-0.79529973731264847
0.154,0.21131614392544834,-0.4186175802214091,0.16267408037415329,0.14111195203510868,-1.4791574233235327,-0.46545302133033789,-0.10692842267126304,-1.3333940033445877,-0.064480401620804498,-0.80406854142756057
0.156,0.21159989743767219,-0.42159192865856726,0.16173812897051315,0.14263956543014195,-1.4951701044653087,-0.47049180266592583,-0.10960966423989382,-1.3478287164287015,-0.066097254547918455,-0.81277301937358126
0.158,0.21188669479217678,-0.42459818312381331,0.16079213755562199,0.14415576752194001,-1.511063170552184,-0.47549294420211019,-0.11231966766027365,-1.3621556019115069,-0.067731451560971462,-0.82141247469171197
0.16,0.21217651300686619,-0.42763610271524255,0.15983618193514973,0.14566043700602369,-1.5268353500517406,-0.48045604582015045,-0.1150582157701517,-1.3763735135636213,-0.069382861705921534,-0.82998621617816415
0.16200000000000001,0.21246932893044179,-0.43070544475734313,0.15887033847287518,0.14715345348564976,-1.5424853809466001,-0.48538071039544495,-0.11782508980845012,-1.3904813137330405,-0.071051353064595701,-0.83849355780151247
0.16400000000000001,0.21276511933762357,-0.43380596579911834,0.15789468377660229,0.14863469745485083,-1.5580120105566253,-0.49026654374158429,-0.12062007031502632,-1.4044778731848679,-0.072736793297268162,-0.84693381860605066
0.16600000000000001,0.21306386045496753,-0.43693741664363051,0.1569092962622356,0.1501040504527317,-1.5734139971562964,-0.49511315511929577,-0.12344293265002997,-1.4183620725593,-0.074439046940725298,-0.85530632359098846
0.16800000000000001,0.21336552839990899,-0.44009954695012604,0.15591425470560979,0.15156139494309787,-1.5886901087129459,-0.49992015683940033,-0.12629345114251167,-1.4321328012342038,-0.076157977909975902,-0.86361040302456271
0.17000000000000001,0.21367009905839437,-0.44329210395134355,0.15490963864611887,0.15300661436293825,-1.6038391233949649,-0.5046871644227312,-0.12917139793413454,-1.4457889577832452,-0.077893448800981771,-0.87184539272029526
0.17200000000000001,0.21397754808705388,-0.44651483247629659,0.15389552837954812,0.15443959313344946,-1.618859829687366,-0.50941379663649822,-0.13207654299971142,-1.4593294500800587,-0.079645320903042077,-0.88001063409981317
0.17400000000000002,0.21428785091537536,-0.4497674749730558,0.15287200495090425,0.15586021667106062,-1.6337510265073403,-0.5140996755306515,-0.1350086541677423,-1.472753195402422,-0.081413454211177835,-0.88810547425566644
0.17599999999999999,0.21460098274787773,-0.45304977153153203,0.15183915014724705,0.15726837139845762,-1.6485115233198229,-0.5187444264742459,-0.13796749714095127,-1.4860591205364266,-0.083197707438516302,-0.89612926601414677
0.17799999999999999,0.21491691856628395,-0.45636145990625754,0.15079704649051986,0.1586639447556078,-1.6631401402530483,-0.52334767819180461,-0.14095283551682414,-1.4992461618806541,-0.084997938028675529,-0.90408136799810757
0.17999999999999999,0.2152356331316953,-0.45970227553916898,0.14974577723038104,0.16004682521078456,-1.6776357082141162,-0.52790906279968375,-0.14396443080814542,-1.5123132655503446,-0.086814002168148816,-0.91196114468978062
0.182,0.2155571008549618,-0.46307195020081665,0.14868542677178001,0.16141690199045036,-1.6919970660575774,-0.53242821491509984,-0.14700204121810953,-1.5252593848250133,-0.088645754047667225,-0.91976796489162582
0.184,0.21588129558110278,-0.46647020973062997,0.14761608138603852,0.16277406462580243,-1.7062230558322706,-0.53690477016042792,-0.15006541960327177,-1.5380834758636772,-0.090493044633810332,-0.92750119914251372
0.186,0.216208191667805,-0.46989678534189211,0.14653782565346402,0.16411820525965454,-1.7203125469623959,-0.54133837277237207,-0.15315432366447543,-1.550784519503017,-0.092355727814379465,-0.93516023286253602
0.188,0.21653776292085372,-0.47335140246277108,0.14545074597479146,0.16544921638204413,-1.7342644125118076,-0.54572866813294074,-0.15626850588754237,-1.5633614998606959,-0.09423365433239303,-0.94274445345029645
0.19,0.21686998292298443,-0.47683378418339012,0.14435492948647902,0.166766991538078,-1.7480775366037602,-0.55007530510425406,-0.15940771665065173,-1.575813411023931,-0.0961266736599104,-0.95025325431627783
0.192,0.21720482503524191,-0.48034365127008305,0.14325046405622185,0.16807142533722136,-1.7617508145182832,-0.55437793605918262,-0.16257170423719081,-1.5881392571372701,-0.098034634005781204,-0.95768603493577475
0.19400000000000001,0.21754226239834151,-0.48388072217964906,0.14213743827846662,0.16936241346258757,-1.7752831527895521,-0.55863621691198972,-0.16576021484860554,-1.6003380524903685,-0.099957382323394559,-0.96504220090182513
0.19600000000000001,0.21788226793402821,-0.48744471307360915,0.14101594146992524,0.17063985268022785,-1.7886734693032611,-0.56284980714897137,-0.16897299261725121,-1.6124088216057653,-0.10189476431842835,-0.97232116397814139
0.19800000000000001,0.21822481434643687,-0.49103533783246106,0.13988606366508963,0.17190364084842025,-1.801920693393994,-0.56701836985909704,-0.17220977961924322,-1.6243505993266625,-0.10384662445659849,-0.97952234215204104
0.20000000000000001,0.21856987412345216,-0.49465230806993432,0.13874789561174536,0.17315367692695796,-1.8150237659425996,-0.57114157176464919,-0.17547031588730749,-1.636162430904698,-0.1058128059714081,-0.98664515968738042
0.20200000000000001,0.21891741976783421,-0.49829533555568101,0.13760152800861336,0.17438986087895028,-1.8279816383468313,-0.57521908289731205,-0.17875434159472656,-1.6478433710720288,-0.10779315218111923,-0.99368904656499513
0.20400000000000001,0.21926742470369071,-0.50196414171707027,0.13644704851537803,0.17561209325667451,-1.8407932681801953,-0.57925057523212131,-0.18206160562078133,-1.6593924801279762,-0.10978751165391978,-1.0006534361228532
0.20600000000000002,0.21961985997480402,-0.50565842303052455,0.1352845526431484,0.17682027675611364,-1.8534576354868535,-0.58323572781505373,-0.18539183435259518,-1.6708088386281468,-0.11179571939468741,-1.0075377739139497
0.20800000000000002,0.21997469739127204,-0.50937788400510509,0.13411413337536748,0.17801431475479804,-1.8659737274550579,-0.58717422194014779,-0.18874476141835461,-1.6820915335682256,-0.11381761477483443,-1.0143415093748005
0.20999999999999999,0.22033190857442286,-0.51312222717116385,0.13293588431812819,0.17919411176854605,-1.8783405432047693,-0.59106574265604661,-0.19212011866252696,-1.6932396626997961,-0.11585303609014785,-1.0210640984279868
0.21199999999999999,0.22069146495924771,-0.51689115310583289,0.1317498996921507,0.18035957346025211,-1.8905570938797771,-0.59490997879498375,-0.19551763616884221,-1.7042523346133835,-0.11790182057464767,-1.0277050035322304
0.214,0.22105333779683187,-0.52068436045852184,0.13055627432476122,0.18151060664867352,-1.9026224027398069,-0.59870662300176902,-0.19893704228327291,-1.7151286688214864,-0.11996380441444469,-1.0342636937324654
0.216,0.22141749815678799,-0.52450154597640886,0.12935510364186889,0.18264711931721905,-1.9145355052526412,-0.60245537176277486,-0.20237806363701608,-1.7258677958416182,-0.12203882276159886,-1.0407396447099135
0.218,0.22178391692968688,-0.52834240452993331,0.12814648365994458,0.18376902062273651,-1.9262954491862323,-0.60615592543492336,-0.20584042516947357,-1.7364688572793425,-0.12412670974797714,-1.0471323388321565
0.22,0.22215256482949078,-0.53220662913829109,0.12693051097799848,0.18487622090430056,-1.9379012947008196,-0.60980798827467153,-0.20932385015123345,-1.7469310059113128,-0.12622729849911174,-1.0534412652032112
0.222,0.22252341236997253,-0.53609391072226709,0.1257072828553569,0.18596863157247029,-1.9493521131881089,-0.61341126807273283,-0.21282805996126086,-1.7572534046388479,-0.128340420999841,-1.05966591903251
0.224,0.22289642958709127,-0.54000393519412337,0.12447689812740015,0.18704616383114994,-1.9606469738736159,-0.61696547193817541,-0.21635277146356308,-1.7674352144105405,-0.13046590651237533,-1.065805794351945
0.22600000000000001,0.22327158687815474,-0.54393639225383628,0.12323945443761186,0.18810873253134541,-1.9717849842123469,-0.62047031900991045,-0.21989770493660041,-1.777475630637154,-0.1326035863579223,-1.0718604059749226
0.22800000000000001,0.22364885424234085,-0.54789096742812649,0.1219950507426925,0.18915625267880104,-1.9827652532812945,-0.62392552893724762,-0.22346257689683149,-1.7873738501915988,-0.13475328958911215,-1.0778292695965599
0.23000000000000001,0.22402820151080721,-0.55186734448249564,0.12074378655355292,0.19018864048901327,-1.9935869028382651,-0.62733082535982354,-0.22704710227305488,-1.7971290813779719,-0.13691484430117817,-1.083711907805252
0.23200000000000001,0.22440959834895455,-0.55586520544495543,0.11948576192784778,0.19120581339524564,-2.0042490674058913,-0.63068593593403943,-0.23065099442780065,-1.8067405440072848,-0.13908807764485606,-1.0895078501283402
0.23400000000000001,0.22479301425869028,-0.55988423062975901,0.11822107746250776,0.1922076900565437,-2.0147508943556374,-0.63399059235949573,-0.23427396517872112,-1.816207469473196,-0.14127281583928342,-1.0952166330777799
0.23600000000000002,0.22517841858069268,-0.56392409866112869,0.11694983428627319,0.19319419036574897,-2.0250915439918149,-0.63724453040542917,-0.23791572481998238,-1.8255291008277443,-0.14346888418489903,-1.100837800195809
0.23800000000000002,0.22556578049667442,-0.56798448649698574,0.11567213405222632,0.19416523545751468,-2.0352701896355923,-0.64044748993714828,-0.24157598214365525,-1.8347046928570809,-0.14567610707634218,-1.1063709021006154
0.23999999999999999,0.22595506903164694,-0.57206506945268076,0.1143880789303247,0.1951207477163191,-2.045286017709004,-0.64359921494246919,-0.2452544444611065,-1.8437335121571989,-0.14789430801535228,-1.1118154965320057
0.24199999999999999,0.22634625305537273,-0.576165521216224,0.11309777160260821,0.19606065077462009,-2.0551382277155978,-0.64669945352562563,-0.24895081761672871,-1.8526148371164899,-0.15012330961904785,-1.1171711483408848
0.24399999999999999,0.22673930116170748,-0.58028551258353023,0.11180131566118534,0.1969848680258888,-2.064826016653829,-0.64974795300256316,-0.25266480484781989,-1.8613479438651137,-0.15236293293240716,-1.1224374210163912
0.246,0.22713418199235877,-0.58442471485209957,0.11049881454032828,0.19789332654265357,-2.0743486200865964,-0.65274447282447201,-0.25639610984383548,-1.869932143297349,-0.15461299927307021,-1.1276138990112581
0.248,0.22753086395771355,-0.5885827968946975,0.10919037243731132,0.19878595366168098,-2.0837052763465884,-0.65568877331412334,-0.26014443410844079,-1.8783667488043121,-0.15687332864059322,-1.1327001682838735
0.25,0.22792931532166943,-0.59275942604856346,0.10787609403259947,0.19966267799617421,-2.0928952371463048,-0.65858061900457354,-0.26390947776109391,-1.8866510858384191,-0.159143740199822,-1.1376958220658766
0.252,0.22832950420384848,-0.59695426813861818,0.10655608448254596,0.20052342944318158,-2.1019177676557019,-0.66141977866359625,-0.26769093955796508,-1.8947844919833794,-0.16142405229350737,-1.1426004609043692
0.254,0.22873139858181077,-0.60116698750066844,0.10523044941208992,0.20136813919100255,-2.1107721465798353,-0.66420602531811479,-0.27148851691285536,-1.9027663170241864,-0.16371408245491934,-1.1474136927041172
0.25600000000000001,0.22913496629326882,-0.60539724700461384,0.10389929490745405,0.20219673972659516,-2.1194576662365039,-0.6669391362786351,-0.27530190591811643,-1.9105959230171103,-0.16601364742046221,-1.1521351327697633
0.25800000000000001,0.22954017503830082,-0.6096447080776527,0.10256272750884217,0.20300916484298356,-2.1279736326338914,-0.6696188931636764,-0.27913080136556934,-1.9182726843596902,-0.16832256314228916,-1.1567644038480289
0.26000000000000001,0.22994699238156491,-0.61390903072748837,0.10122085420313703,0.20380534964666575,-2.1363193655482124,-0.67224508192420673,-0.28297489676742399,-1.9257959878607247,-0.17064064480091726,-1.1613011361699235
