"Time","rectifier.thyristor_p.off","rectifier.thyristor_n.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","inductor.i"
4.9907999,0,1,0.4671236,-0.01555684,12100.035,0.40250793,6.1009426,0.0050126272,4.98,4.9899998,6.253324
4.9910002,0,1,0.4671236,-0.024235591,12100.035,0.78057903,6.1009426,0.0062623555,4.98,4.9899998,6.2436504
4.9912,0,1,0.4671236,-0.034772921,12100.035,1.3371655,6.1009426,0.0075099664,4.98,4.9899998,6.232161
4.9913998,0,1,0.4671236,-0.047127243,12100.035,2.1016533,6.1009426,0.0087551018,4.98,4.9899998,6.218904
4.9916,0,1,0.4671236,-0.061249804,12100.035,3.1001513,6.1009426,0.0099974135,4.98,4.9899998,6.2039351
4.9917998,0,1,0.4671236,-0.077084862,12100.035,4.3550768,6.1009426,0.011236566,4.98,4.9899998,6.1873169
4.9920001,0,1,0.4671236,-0.094569929,12100.035,5.8848042,6.1009426,0.012472236,4.98,4.9899998,6.1691184
4.9921999,0,1,0.4671236,-0.11363599,12100.035,7.7033734,6.1009426,0.013704113,4.98,4.9899998,6.149415
4.9924002,0,1,0.4671236,-0.13420781,12100.035,9.8202705,6.1009426,0.014931906,4.98,4.9899998,6.1282873
4.9926,0,1,0.4671236,-0.15620421,12100.035,12.240273,6.1009426,0.016155338,4.98,4.9899998,6.1058221
4.9928002,0,1,0.4671236,-0.17953837,12100.035,14.963384,6.1009426,0.017374152,4.98,4.9899998,6.0821118
4.993,0,1,0.4671236,-0.20411819,12100.035,17.984821,6.1009426,0.018588107,4.98,4.9899998,6.0572529
4.9931998,0,1,0.4671236,-0.22984669,12100.035,21.295101,6.1009426,0.019796984,4.98,4.9899998,6.0313468
4.9934001,0,1,0.4671236,-0.25662228,12100.035,24.88018,6.1009426,0.021000583,4.98,4.9899998,6.0044994
4.9935999,0,1,0.4671236,-0.28433937,12100.035,28.721689,6.1009426,0.022198727,4.98,4.9899998,5.9768195
4.9938002,0,1,0.4671236,-0.3128885,12100.035,32.797207,6.1009426,0.023391264,4.98,4.9899998,5.9484196
4.994,0,1,0.4671236,-0.34215704,12100.035,37.080627,6.1009426,0.024578055,4.98,4.9899998,5.919415
4.9942002,0,1,0.4671236,-0.37202945,12100.035,41.542561,6.1009426,0.025758997,4.98,4.9899998,5.889924
4.9944,0,1,0.4671236,-0.40238789,12100.035,46.150806,6.1009426,0.026934,4.98,4.9899998,5.8600655
4.9945998,0,1,0.4671236,-0.4331125,12100.035,50.870857,6.1009426,0.028103005,4.98,4.9899998,5.8299608
4.9948001,0,1,0.4671236,-0.46408203,12100.035,55.666447,6.1009426,0.029265976,4.98,4.9899998,5.7997317
4.9949951,0,1,0.4671236,-0.49439567,12100.035,60.378979,6.1009426,0.03039402,4.98,4.9899998,5.7702565
4.9949951,1,0,0.4671236,-0.49439567,12100.035,60.378979,6.1009426,0.03039402,4.98,4.9899998,5.7702565
4.9949999,1,0,0.4671236,-0.49361709,12100.035,60.500099,6.1009426,0.030422902,4.98,4.9899998,5.7710581
4.9952002,1,0,0.4671236,-0.46252507,12100.035,65.333672,6.1009426,0.03158031,4.98,4.9899998,5.8030019
4.9954,1,0,0.4671236,-0.43155548,12100.035,70.129265,6.1009426,0.032744087,4.98,4.9899998,5.8346958
4.9956002,1,0,0.4671236,-0.40083086,12100.035,74.849342,6.1009426,0.033914164,4.98,4.9899998,5.8660192
4.9958,1,0,0.4671236,-0.3704724,12100.035,79.457649,6.1009426,0.035090458,4.98,4.9899998,5.8968515
4.9959998,1,0,0.4671236,-0.34059995,12100.035,83.91964,6.1009426,0.036272861,4.98,4.9899998,5.9270759
4.9962001,1,0,0.4671236,-0.31133142,12100.035,88.203079,6.1009426,0.03746124,4.98,4.9899998,5.9565768
4.9963999,1,0,0.4671236,-0.28278229,12100.035,92.27861,6.1009426,0.038655438,4.98,4.9899998,5.9852424
4.9966002,1,0,0.4671236,-0.2550652,12100.035,96.120155,6.1009426,0.039855275,4.98,4.9899998,6.0129623
4.9967999,1,0,0.4671236,-0.22828954,12100.035,99.705276,6.1009426,0.041060552,4.98,4.9899998,6.0396328
4.9970002,1,0,0.4671236,-0.20256104,12100.035,103.01559,6.1009426,0.042271052,4.98,4.9899998,6.0651512
4.9972,1,0,0.4671236,-0.1779812,12100.035,106.03704,6.1009426,0.043486532,4.98,4.9899998,6.0894213
4.9973998,1,0,0.4671236,-0.15464702,12100.035,108.76017,6.1009426,0.044706732,4.98,4.9899998,6.1123514
4.9976001,1,0,0.4671236,-0.13265064,12100.035,111.18017,6.1009426,0.045931377,4.98,4.9899998,6.1338549
4.9977999,1,0,0.4671236,-0.11207885,12100.035,113.29705,6.1009426,0.047160171,4.98,4.9899998,6.153851
4.9980001,1,0,0.4671236,-0.09301281,12100.035,115.11561,6.1009426,0.04839281,4.98,4.9899998,6.1722641
4.9981999,1,0,0.4671236,-0.075527765,12100.035,116.64532,6.1009426,0.049628969,4.98,4.9899998,6.1890264
4.9984002,1,0,0.4671236,-0.059692729,12100.035,117.90025,6.1009426,0.050868306,4.98,4.9899998,6.2040744
4.9986,1,0,0.4671236,-0.045570198,12100.035,118.89873,6.1009426,0.052110478,4.98,4.9899998,6.2173533
4.9987998,1,0,0.4671236,-0.033215906,12100.035,119.66321,6.1009426,0.053355128,4.98,4.9899998,6.2288146
4.9990001,1,0,0.4671236,-0.022678602,12100.035,120.21979,6.1009426,0.054601882,4.98,4.9899998,6.2384171
4.9991999,1,0,0.4671236,-0.013999878,12100.035,120.59785,6.1009426,0.055850368,4.98,4.9899998,6.2461262
4.9994001,1,0,0.4671236,-0.0072139842,12100.035,120.82961,6.1009426,0.057100203,4.98,4.9899998,6.251915
4.9995999,1,0,0.4671236,-0.0023477015,12100.035,120.94956,6.1009426,0.058351003,4.98,4.9899998,6.2557654
4.9998002,1,0,0.4671236,0.00057976594,12100.035,120.99399,6.1009426,0.05960238,4.98,4.9899998,6.2576656
5,1,0,0.4671236,0.0015568644,12100.035,121.00035,6.1009426,0.06085394,4.98,4.9899998,6.2576113
5,1,0,0.15568644,0,12100.035,0,6.0853939,0,5,4.9899998,6.2576113
5.0001998,1,0,0.15568644,-0.00097712362,12100.035,0.0063644079,6.0853939,0.0012513542,5,4.9899998,6.2556071
5.0004001,1,0,0.15568644,-0.0039046081,12100.035,0.050792433,6.0853939,0.0025021136,5,4.9899998,6.2516646
5.0005999,1,0,0.15568644,-0.0087709185,12100.035,0.17074931,6.0853939,0.0037518921,5,4.9899998,6.2458024
5.0008001,1,0,0.15568644,-0.01555684,12100.035,0.40250793,6.0853939,0.0050003086,5,4.9899998,6.2380481
5.0009999,1,0,0.15568644,-0.024235591,12100.035,0.78057897,6.0853939,0.0062469877,5,4.9899998,6.228436
5.0012002,1,0,0.15568644,-0.034772921,12100.035,1.3371655,6.0853939,0.0074915616,5,4.9899998,6.2170072
5.0014,1,0,0.15568644,-0.047127243,12100.035,2.1016533,6.0853939,0.0087336721,5,4.9899998,6.2038107
5.0015998,1,0,0.15568644,-0.061249804,12100.035,3.1001511,6.0853939,0.0099729719,5,4.9899998,6.1889019
5.0018001,1,0,0.15568644,-0.077084862,12100.035,4.3550768,6.0853939,0.011209124,5,4.9899998,6.1723442
5.0019999,1,0,0.15568644,-0.094569929,12100.035,5.8848042,6.0853939,0.012441804,5,4.9899998,6.1542053
5.0022001,1,0,0.15568644,-0.11363599,12100.035,7.7033734,6.0853939,0.013670705,5,4.9899998,6.1345611
5.0023999,1,0,0.15568644,-0.13420781,12100.035,9.8202705,6.0853939,0.014895533,5,4.9899998,6.113493
5.0026002,1,0,0.15568644,-0.15620421,12100.035,12.240273,6.0853939,0.016116014,5,4.9899998,6.0910869
5.0028,1,0,0.15568644,-0.17953837,12100.035,14.963384,6.0853939,0.017331885,5,4.9899998,6.0674353
5.0029998,1,0,0.15568644,-0.20411819,12100.035,17.984821,6.0853939,0.01854291,5,4.9899998,6.042635
5.0032001,1,0,0.15568644,-0.22984669,12100.035,21.295101,6.0853939,0.01974887,5,4.9899998,6.0167871
5.0033998,1,0,0.15568644,-0.25662228,12100.035,24.88018,6.0853939,0.020949563,5,4.9899998,5.9899979
5.0036001,1,0,0.15568644,-0.28433937,12100.035,28.721689,6.0853939,0.022144813,5,4.9899998,5.9623756
5.0037999,1,0,0.15568644,-0.3128885,12100.035,32.797207,6.0853939,0.023334464,5,4.9899998,5.9340334
5.0040002,1,0,0.15568644,-0.34215704,12100.035,37.080627,6.0853939,0.024518386,5,4.9899998,5.9050865
5.0042,1,0,0.15568644,-0.37202945,12100.035,41.542561,6.0853939,0.025696468,5,4.9899998,5.8756523
5.0043998,1,0,0.15568644,-0.40238789,12100.035,46.150806,6.0853939,0.026868623,5,4.9899998,5.8458509
5.0046,1,0,0.15568644,-0.4331125,12100.035,50.870857,6.0853939,0.028034791,5,4.9899998,5.8158031
5.0047998,1,0,0.15568644,-0.46408203,12100.035,55.666447,6.0853939,0.029194936,5,4.9899998,5.7856307
5.0050001,1,0,0.15568644,-0.49517429,12100.035,60.500099,6.0853939,0.030349042,5,4.9899998,5.755456
5.0050049,1,0,0.15568644,-0.49595287,12100.035,60.62122,6.0853939,0.030377848,5,4.9899998,5.7547021
5.0050049,0,1,0.15568644,-0.49595287,12100.035,60.62122,6.0853939,0.030377848,5,4.9899998,5.7547021
5.0051999,0,1,0.15568644,-0.46563944,12100.035,65.333672,6.0853939,0.031503033,5,4.9899998,5.7859111
5.0054002,0,1,0.15568644,-0.43466988,12100.035,70.129257,6.0853939,0.032663394,5,4.9899998,5.8176737
5.0056,0,1,0.15568644,-0.40394524,12100.035,74.849342,6.0853939,0.033830076,5,4.9899998,5.8490644
5.0057998,0,1,0.15568644,-0.3735868,12100.035,79.457649,6.0853939,0.035002984,5,4.9899998,5.8799648
5.006,0,1,0.15568644,-0.34371436,12100.035,83.91964,6.0853939,0.03618202,5,4.9899998,5.9102564
5.0061998,0,1,0.15568644,-0.31444579,12100.035,88.203079,6.0853939,0.037367038,5,4.9899998,5.9398246
5.0064001,0,1,0.15568644,-0.28589666,12100.035,92.27861,6.0853939,0.038557891,5,4.9899998,5.9685569
5.0065999,0,1,0.15568644,-0.25817958,12100.035,96.120155,6.0853939,0.039754398,5,4.9899998,5.9963436
5.0068002,0,1,0.15568644,-0.23140393,12100.035,99.705276,6.0853939,0.040956359,5,4.9899998,6.0230803
5.007,0,1,0.15568644,-0.20567542,12100.035,103.01559,6.0853939,0.042163555,5,4.9899998,6.0486646
5.0071998,0,1,0.15568644,-0.18109559,12100.035,106.03704,6.0853939,0.043375742,5,4.9899998,6.0730009
5.0074,0,1,0.15568644,-0.15776141,12100.035,108.76016,6.0853939,0.044592667,5,4.9899998,6.0959964
5.0075998,0,1,0.15568644,-0.13576503,12100.035,111.18016,6.0853939,0.045814045,5,4.9899998,6.1175652
5.0078001,0,1,0.15568644,-0.11519323,12100.035,113.29704,6.0853939,0.047039591,5,4.9899998,6.1376262
5.0079999,0,1,0.15568644,-0.096127197,12100.035,115.1156,6.0853939,0.048268992,5,4.9899998,6.1561041
5.0082002,0,1,0.15568644,-0.078642152,12100.035,116.64532,6.0853939,0.049501922,5,4.9899998,6.1729307
5.0084,0,1,0.15568644,-0.062807113,12100.035,117.90024,6.0853939,0.050738048,5,4.9899998,6.1880431
5.0086002,0,1,0.15568644,-0.048684586,12100.035,118.89873,6.0853939,0.051977023,5,4.9899998,6.2013865
5.0088,0,1,0.15568644,-0.03633029,12100.035,119.66321,6.0853939,0.053218484,5,4.9899998,6.2129116
5.0089998,0,1,0.15568644,-0.025792988,12100.035,120.21979,6.0853939,0.054462064,5,4.9899998,6.2225771
5.0092001,0,1,0.15568644,-0.017114263,12100.035,120.59785,6.0853939,0.055707388,5,4.9899998,6.2303495
5.0093999,0,1,0.15568644,-0.01032837,12100.035,120.82961,6.0853939,0.056954075,5,4.9899998,6.2362013
5.0096002,0,1,0.15568644,-0.0054620868,12100.035,120.94955,6.0853939,0.058201738,5,4.9899998,6.2401147
5.0098,0,1,0.15568644,-0.0025346195,12100.035,120.99399,6.0853939,0.059449989,5,4.9899998,6.2420769
5.0100002,0,1,0.15568644,-0.0015575216,12100.035,121.00034,6.0853939,0.060698438,5,4.9899998,6.242085
5.0100002,0,1,-0.15575217,0,12100.035,0,6.0698438,0,5,5.0100002,6.242085
5.0102,0,1,-0.15575217,-0.00097712362,12100.035,0.0063644107,6.0698438,0.0012482553,5,5.0100002,6.2401428
5.0103998,0,1,-0.15575217,-0.0039046078,12100.035,0.050792422,6.0698438,0.0024959277,5,5.0100002,6.2362618
5.0106001,0,1,-0.15575217,-0.0087709185,12100.035,0.17074929,6.0698438,0.003742632,5,5.0100002,6.2304616
5.0107999,0,1,-0.15575217,-0.015556839,12100.035,0.40250793,6.0698438,0.0049879863,5,5.0100002,6.2227683
5.0110002,0,1,-0.15575217,-0.024235591,12100.035,0.78057897,6.0698438,0.0062316153,5,5.0100002,6.2132173
5.0112,0,1,-0.15575217,-0.034772921,12100.035,1.3371655,6.0698438,0.0074731521,5,5.0100002,6.201849
5.0114002,0,1,-0.15575217,-0.047127243,12100.035,2.1016533,6.0698438,0.0087122368,5,5.0100002,6.1887131
5.0116,0,1,-0.15575217,-0.061249804,12100.035,3.1001511,6.0698438,0.0099485228,5,5.0100002,6.1738648
5.0117998,0,1,-0.15575217,-0.077084862,12100.035,4.3550768,6.0698438,0.011181673,5,5.0100002,6.1573668
5.0120001,0,1,-0.15575217,-0.094569929,12100.035,5.8848042,6.0698438,0.012411364,5,5.0100002,6.1392879
5.0121999,0,1,-0.15575217,-0.11363599,12100.035,7.7033734,6.0698438,0.013637288,5,5.0100002,6.1197033
5.0124002,0,1,-0.15575217,-0.13420781,12100.035,9.8202705,6.0698438,0.01485915,5,5.0100002,6.0986943
5.0125999,0,1,-0.15575217,-0.15620421,12100.035,12.240273,6.0698438,0.016076677,5,5.0100002,6.0763474
5.0128002,0,1,-0.15575217,-0.17953837,12100.035,14.963384,6.0698438,0.017289607,5,5.0100002,6.0527544
5.013,0,1,-0.15575217,-0.20411819,12100.035,17.984821,6.0698438,0.018497702,5,5.0100002,6.0280128
5.0131998,0,1,-0.15575217,-0.22984669,12100.035,21.295101,6.0698438,0.019700741,5,5.0100002,6.0022235
5.0134001,0,1,-0.15575217,-0.25662228,12100.035,24.88018,6.0698438,0.020898528,5,5.0100002,5.975492
5.0135999,0,1,-0.15575217,-0.28433937,12100.035,28.721689,6.0698438,0.022090884,5,5.0100002,5.947928
5.0138001,0,1,-0.15575217,-0.3128885,12100.035,32.797207,6.0698438,0.023277652,5,5.0100002,5.9196434
5.0139999,0,1,-0.15575217,-0.34215704,12100.035,37.080627,6.0698438,0.024458701,5,5.0100002,5.8907537
5.0142002,0,1,-0.15575217,-0.37202945,12100.035,41.542561,6.0698438,0.02563392,5,5.0100002,5.8613772
5.0144,0,1,-0.15575217,-0.40238789,12100.035,46.150806,6.0698438,0.026803227,5,5.0100002,5.8316326
5.0145998,0,1,-0.15575217,-0.4331125,12100.035,50.870857,6.0698438,0.027966557,5,5.0100002,5.8016415
5.0148001,0,1,-0.15575217,-0.46408203,12100.035,55.666447,6.0698438,0.029123874,5,5.0100002,5.7715254
5.0149999,0,1,-0.15575217,-0.49517429,12100.035,60.500095,6.0698438,0.030275166,5,5.0100002,5.7414074
5.0150151,0,1,-0.15575217,-0.49751005,12100.035,60.863461,6.0698438,0.030361358,5,5.0100002,5.7391496
5.0150151,1,0,-0.15575217,-0.49751005,12100.035,60.863461,6.0698438,0.030361358,5,5.0100002,5.7391496
5.0152001,1,0,-0.15575217,-0.46875381,12100.035,65.333672,6.0698438,0.031425759,5,5.0100002,5.768816
5.0153999,1,0,-0.15575217,-0.43778425,12100.035,70.129257,6.0698438,0.032582711,5,5.0100002,5.8006463
5.0156002,1,0,-0.15575217,-0.40705961,12100.035,74.849342,6.0698438,0.033745993,5,5.0100002,5.8321056
5.0158,1,0,-0.15575217,-0.37670118,12100.035,79.457642,6.0698438,0.034915518,5,5.0100002,5.8630733
5.0159998,1,0,-0.15575217,-0.34682873,12100.035,83.919632,6.0698438,0.036091179,5,5.0100002,5.8934326
5.0162001,1,0,-0.15575217,-0.31756017,12100.035,88.203072,6.0698438,0.037272844,5,5.0100002,5.923068
5.0163999,1,0,-0.15575217,-0.28901103,12100.035,92.27861,6.0698438,0.038460352,5,5.0100002,5.9518671
5.0166001,1,0,-0.15575217,-0.26129395,12100.035,96.120148,6.0698438,0.039653528,5,5.0100002,5.9797206
5.0167999,1,0,-0.15575217,-0.2345183,12100.035,99.705269,6.0698438,0.04085217,5,5.0100002,6.0065231
5.0170002,1,0,-0.15575217,-0.2087898,12100.035,103.01558,6.0698438,0.042056061,5,5.0100002,6.0321741
5.0172,1,0,-0.15575217,-0.18420996,12100.035,106.03703,6.0698438,0.043264955,5,5.0100002,6.0565758
5.0173998,1,0,-0.15575217,-0.16087578,12100.035,108.76015,6.0698438,0.044478603,5,5.0100002,6.0796371
5.0176001,1,0,-0.15575217,-0.1388794,12100.035,111.18016,6.0698438,0.045696717,5,5.0100002,6.1012712
5.0177999,1,0,-0.15575217,-0.1183076,12100.035,113.29704,6.0698438,0.046919011,5,5.0100002,6.121397
5.0180001,1,0,-0.15575217,-0.099241562,12100.035,115.1156,6.0698438,0.048145171,5,5.0100002,6.1399403
5.0181999,1,0,-0.15575217,-0.081756525,12100.035,116.64532,6.0698438,0.049374875,5,5.0100002,6.1568308
5.0184002,1,0,-0.15575217,-0.065921485,12100.035,117.90024,6.0698438,0.050607789,5,5.0100002,6.1720076
5.0186,1,0,-0.15575217,-0.051798955,12100.035,118.89872,6.0698438,0.051843561,5,5.0100002,6.1854148
5.0187998,1,0,-0.15575217,-0.039444663,12100.035,119.6632,6.0698438,0.053081833,5,5.0100002,6.1970038
5.0190001,1,0,-0.15575217,-0.028907359,12100.035,120.21978,6.0698438,0.054322239,5,5.0100002,6.2067327
5.0191998,1,0,-0.15575217,-0.020228634,12100.035,120.59785,6.0698438,0.0555644,5,5.0100002,6.2145686
5.0194001,1,0,-0.15575217,-0.01344274,12100.035,120.8296,6.0698438,0.056807935,5,5.0100002,6.2204833
5.0195999,1,0,-0.15575217,-0.0085764565,12100.035,120.94955,6.0698438,0.058052465,5,5.0100002,6.2244592
5.0198002,1,0,-0.15575217,-0.0056489892,12100.035,120.99398,6.0698438,0.059297591,5,5.0100002,6.2264843
5.02,1,0,-0.15575217,-0.0046718912,12100.035,121.00034,6.0698438,0.060542926,5,5.0100002,6.2265544
5.02,1,0,-0.46718913,0,12100.034,0,6.0542927,0,5.02,5.0100002,6.2265544
5.0201998,1,0,-0.46718913,-0.00097712362,12100.034,0.0063644131,6.0542927,0.0012451553,5.02,5.0100002,6.2246742
5.0204,1,0,-0.46718913,-0.0039046076,12100.034,0.050792411,6.0542927,0.0024897405,5.02,5.0100002,6.2208552
5.0205998,1,0,-0.46718913,-0.0087709185,12100.034,0.17074929,6.0542927,0.0037333693,5.02,5.0100002,6.2151165
5.0208001,1,0,-0.46718913,-0.015556839,12100.034,0.4025079,6.0542927,0.0049756607,5.02,5.0100002,6.2074847
5.0209999,1,0,-0.46718913,-0.024235589,12100.034,0.78057891,6.0542927,0.0062162392,5.02,5.0100002,6.1979942
5.0212002,1,0,-0.46718913,-0.034772921,12100.034,1.3371654,6.0542927,0.0074547371,5.02,5.0100002,6.186687
5.0214,1,0,-0.46718913,-0.047127243,12100.034,2.1016533,6.0542927,0.0086907959,5.02,5.0100002,6.1736116
5.0215998,1,0,-0.46718913,-0.0612498,12100.034,3.1001511,6.0542927,0.0099240681,5.02,5.0100002,6.1588235
5.0218,1,0,-0.46718913,-0.077084862,12100.034,4.3550768,6.0542927,0.011154216,5.02,5.0100002,6.1423855
5.0219998,1,0,-0.46718913,-0.094569929,12100.034,5.8848042,6.0542927,0.012380917,5.02,5.0100002,6.1243663
5.0222001,1,0,-0.46718913,-0.11363599,12100.034,7.7033734,6.0542927,0.013603861,5.02,5.0100002,6.1048412
5.0223999,1,0,-0.46718913,-0.13420781,12100.034,9.8202705,6.0542927,0.014822758,5.02,5.0100002,6.0838914
5.0226002,1,0,-0.46718913,-0.15620421,12100.034,12.240273,6.0542927,0.016037328,5.02,5.0100002,6.061604
5.0228,1,0,-0.46718913,-0.17953837,12100.034,14.963384,6.0542927,0.017247315,5.02,5.0100002,6.0380697
5.0229998,1,0,-0.46718913,-0.20411819,12100.034,17.984821,6.0542927,0.01845248,5.02,5.0100002,6.0133867
5.0232,1,0,-0.46718913,-0.22984667,12100.034,21.295101,6.0542927,0.019652601,5.02,5.0100002,5.9876561
5.0233998,1,0,-0.46718913,-0.25662228,12100.034,24.88018,6.0542927,0.020847481,5.02,5.0100002,5.9609828
5.0236001,1,0,-0.46718913,-0.28433937,12100.034,28.721689,6.0542927,0.022036938,5.02,5.0100002,5.9334764
5.0237999,1,0,-0.46718913,-0.3128885,12100.034,32.797207,6.0542927,0.023220822,5.02,5.0100002,5.9052496
5.0240002,1,0,-0.46718913,-0.34215704,12100.034,37.080627,6.0542927,0.024398997,5.02,5.0100002,5.8764176
5.0242,1,0,-0.46718913,-0.37202945,12100.034,41.542561,6.0542927,0.025571357,5.02,5.0100002,5.8470979
5.0244002,1,0,-0.46718913,-0.40238789,12100.034,46.150806,6.0542927,0.026737813,5.02,5.0100002,5.8174105
5.0246,1,0,-0.46718913,-0.4331125,12100.034,50.870857,6.0542927,0.027898304,5.02,5.0100002,5.7874761
5.0247998,1,0,-0.46718913,-0.46408203,12100.034,55.666443,6.0542927,0.029052796,5.02,5.0100002,5.7574167
5.0250001,1,0,-0.46718913,-0.49517429,12100.034,60.500095,6.0542927,0.030201271,5.02,5.0100002,5.727355
5.0250249,1,0,-0.46718913,-0.49906722,12100.034,61.105694,6.0542927,0.030344551,5.02,5.0100002,5.7235994
5.0250249,0,1,-0.46718913,-0.49906722,12100.034,61.105694,6.0542927,0.030344551,5.02,5.0100002,5.7235994
5.0251999,0,1,-0.46718913,-0.47186813,12100.034,65.333672,6.0542927,0.0313485,5.02,5.0100002,5.7517166
5.0254002,0,1,-0.46718913,-0.44089857,12100.034,70.129257,6.0542927,0.032502037,5.02,5.0100002,5.7836151
5.0256,0,1,-0.46718913,-0.41017395,12100.034,74.849342,6.0542927,0.033661921,5.02,5.0100002,5.8151422
5.0258002,0,1,-0.46718913,-0.37981549,12100.034,79.457642,6.0542927,0.034828059,5.02,5.0100002,5.8461781
5.026,0,1,-0.46718913,-0.34994304,12100.034,83.919632,6.0542927,0.036000349,5.02,5.0100002,5.8766046
5.0261998,0,1,-0.46718913,-0.32067451,12100.034,88.203072,6.0542927,0.037178654,5.02,5.0100002,5.9063072
5.0264001,0,1,-0.46718913,-0.29212537,12100.034,92.278603,6.0542927,0.038362816,5.02,5.0100002,5.935173
5.0265999,0,1,-0.46718913,-0.26440829,12100.034,96.120148,6.0542927,0.039552659,5.02,5.0100002,5.9630933
5.0268002,0,1,-0.46718913,-0.23763263,12100.034,99.705269,6.0542927,0.040747985,5.02,5.0100002,5.9899621
5.027,0,1,-0.46718913,-0.21190412,12100.034,103.01558,6.0542927,0.041948568,5.02,5.0100002,6.0156789
5.0272002,0,1,-0.46718913,-0.18732429,12100.034,106.03703,6.0542927,0.043154173,5.02,5.0100002,6.0401468
5.0274,0,1,-0.46718913,-0.16399011,12100.034,108.76015,6.0542927,0.044364538,5.02,5.0100002,6.0632739
5.0275998,0,1,-0.46718913,-0.14199372,12100.034,111.18015,6.0542927,0.045579385,5.02,5.0100002,6.0849733
5.0278001,0,1,-0.46718913,-0.12142193,12100.034,113.29704,6.0542927,0.046798427,5.02,5.0100002,6.1051641
5.0279999,0,1,-0.46718913,-0.10235589,12100.034,115.11559,6.0542927,0.048021346,5.02,5.0100002,6.1237717
5.0282001,0,1,-0.46718913,-0.084870845,12100.034,116.64532,6.0542927,0.049247824,5.02,5.0100002,6.140727
5.0283999,0,1,-0.46718913,-0.069035813,12100.034,117.90023,6.0542927,0.050477523,5.02,5.0100002,6.1559682
5.0286002,0,1,-0.46718913,-0.054913279,12100.034,118.89872,6.0542927,0.051710095,5.02,5.0100002,6.1694393
5.0288,0,1,-0.46718913,-0.042558987,12100.034,119.6632,6.0542927,0.052945178,5.02,5.0100002,6.1810923
5.0289998,0,1,-0.46718913,-0.032021683,12100.034,120.21978,6.0542927,0.054182407,5.02,5.0100002,6.1908846
5.0292001,0,1,-0.46718913,-0.023342958,12100.034,120.59784,6.0542927,0.055421405,5.02,5.0100002,6.1987834
5.0293999,0,1,-0.46718913,-0.016557064,12100.034,120.8296,6.0542927,0.056661792,5.02,5.0100002,6.2047615
5.0296001,0,1,-0.46718913,-0.011690781,12100.034,120.94955,6.0542927,0.057903182,5.02,5.0100002,6.2088003
5.0297999,0,1,-0.46718913,-0.0087633142,12100.034,120.99398,6.0542927,0.059145182,5.02,5.0100002,6.2108874
5.0300002,0,1,-0.46718913,-0.0077862153,12100.034,121.00034,6.0542927,0.060387406,5.02,5.0100002,6.2110205
5.0300002,0,1,-0.77862155,0,12100.034,0,6.0387406,0,5.02,5.0300002,6.2110205
5.0302,0,1,-0.77862155,-0.00097712374,12100.034,0.0063644098,6.0387406,0.0012420546,5.02,5.0300002,6.2092018
5.0303998,0,1,-0.77862155,-0.0039045983,12100.034,0.050791424,6.0387406,0.0024835516,5.02,5.0300002,6.2054448
5.0306001,0,1,-0.77862155,-0.0087709064,12100.034,0.17074864,6.0387406,0.0037241045,5.02,5.0300002,6.1997671
5.0307999,0,1,-0.77862155,-0.015556827,12100.034,0.40250823,6.0387406,0.0049633323,5.02,5.0300002,6.1921968
5.0310001,0,1,-0.77862155,-0.02423558,12100.034,0.78058022,6.0387406,0.0062008593,5.02,5.0300002,6.1827674
5.0311999,0,1,-0.77862155,-0.03477291,12100.034,1.3371662,6.0387406,0.0074363179,5.02,5.0300002,6.1715212
5.0314002,0,1,-0.77862155,-0.047127232,12100.034,2.1016538,6.0387406,0.0086693494,5.02,5.0300002,6.1585059
5.0316,0,1,-0.77862155,-0.061249789,12100.034,3.1001513,6.0387406,0.009899606,5.02,5.0300002,6.1437783
5.0317998,0,1,-0.77862155,-0.077084847,12100.034,4.3550763,6.0387406,0.011126751,5.02,5.0300002,6.1274004
5.0320001,0,1,-0.77862155,-0.094569914,12100.034,5.8848033,6.0387406,0.012350461,5.02,5.0300002,6.1094413
5.0321999,0,1,-0.77862155,-0.11363599,12100.034,7.7033725,6.0387406,0.013570427,5.02,5.0300002,6.0899758
5.0324001,0,1,-0.77862155,-0.13420781,12100.034,9.8202686,6.0387406,0.014786356,5.02,5.0300002,6.0690851
5.0325999,0,1,-0.77862155,-0.15620421,12100.034,12.240273,6.0387406,0.015997972,5.02,5.0300002,6.0468564
5.0328002,0,1,-0.77862155,-0.17953835,12100.034,14.963388,6.0387406,0.017205017,5.02,5.0300002,6.0233817
5.033,0,1,-0.77862155,-0.20411818,12100.034,17.984833,6.0387406,0.018407248,5.02,5.0300002,5.9987569
5.0331998,0,1,-0.77862155,-0.22984667,12100.034,21.295116,6.0387406,0.019604448,5.02,5.0300002,5.9730844
5.0334001,0,1,-0.77862155,-0.25662228,12100.034,24.880201,6.0387406,0.020796418,5.02,5.0300002,5.9464698
5.0335999,0,1,-0.77862155,-0.28433937,12100.034,28.721716,6.0387406,0.021982981,5.02,5.0300002,5.9190211
5.0338001,0,1,-0.77862155,-0.3128885,12100.034,32.797237,6.0387406,0.02316398,5.02,5.0300002,5.890852
