"time","Inertia2.phi","Inertia2.w","gear.mode"
0,0,10,1
0.00050000000000000001,0.0049374999981344064,9.7499999999999805,1
0.001,0.0097499999979406005,9.4999999999999609,1
0.0015,0.014437499997805582,9.2499999999999432,1
0.002,0.018999999997729028,8.9999999999999236,1
0.0025000000000000001,0.023437499997648718,8.7499999999999059,1
0.0030000000000000001,0.027749999997585512,8.4999999999998863,1
0.0035000000000000001,0.03193749999753942,8.2499999999998668,1
0.0040000000000000001,0.035999999997509517,7.999999999999849,1
0.0045000000000000005,0.039937499997465119,7.7499999999998304,1
0.0050000000000000001,0.043749999997424939,7.4999999999998117,1
0.0054999999999999997,0.047437499997388992,7.2499999999997931,1
0.0060000000000000001,0.050999999997357277,6.9999999999997735,1
0.0065000000000000006,0.054437499997329795,6.7499999999997549,1
0.0070000000000000001,0.057749999997306539,6.4999999999997362,1
0.0074999999999999997,0.060937499997287509,6.2499999999997176,1
0.0080000000000000002,0.063999999997271878,5.999999999999698,1
0.0085000000000000006,0.066937499997247407,5.7499999999996785,1
0.0090000000000000011,0.069749999997224144,5.4999999999996607,1
0.0094999999999999998,0.072437499997202032,5.2499999999996421,1
0.01,0.074999999997181099,4.9999999999996234,1
0.010500000000000001,0.077437499997161333,4.7499999999996039,1
0.010999999999999999,0.079749999997142759,4.4999999999995852,1
0.0115,0.081937499997125351,4.2499999999995666,1
0.012,0.083999999997109137,3.999999999999547,1
0.012500000000000001,0.085937499997094088,3.7499999999995279,1
0.013000000000000001,0.087749999997080233,3.4999999999995088,1
0.0135,0.089437499997067529,3.2499999999994906,1
0.014,0.090999999997056019,2.9999999999994715,1
0.014500000000000001,0.092437499997045675,2.7499999999994524,1
0.014999999999999999,0.093749999997036509,2.4999999999994342,1
0.0155,0.094937499997028524,2.2499999999994151,1
0.016,0.095999999997020746,1.999999999999396,1
0.016500000000000001,0.096937499997007501,1.7499999999993765,1
0.017000000000000001,0.097749999996994547,1.4999999999993578,1
0.017500000000000002,0.098437499996981884,1.2499999999993383,1
0.018000000000000002,0.098999999996969526,0.99999999999931877,1
0.018499999999999999,0.099437499996957446,0.74999999999930189,1
0.019,0.099749999996945671,0.49999999999928324,1
0.0195,0.099937499996934187,0.24999999999926459,1
0.02,0.099999999996922967,-7.5495165674510645e-13,1
0.020000000001998492,0.099999999996922967,-1.0000009709187907e-09,1
0.020000000001998492,0.099999999996922967,-1.0000009709187907e-09,0
0.020500000000000001,0.099999999996422978,-1.0000009709187907e-09,0
0.021000000000000001,0.099999999995922961,-1.0000009709187907e-09,0
0.021500000000000002,0.099999999995422972,-1.0000009709187907e-09,0
0.021999999999999999,0.09999999999492297,-1.0000009709187907e-09,0
0.022499999999999999,0.099999999994422967,-1.0000009709187907e-09,0
0.023,0.099999999993922964,-1.0000009709187907e-09,0
0.0235,0.099999999993422961,-1.0000009709187907e-09,0
0.024,0.099999999992922972,-1.0000009709187907e-09,0
0.024500000000000001,0.099999999992422969,-1.0000009709187907e-09,0
0.025000000000000001,0.099999999991922967,-1.0000009709187907e-09,0
0.025500000000000002,0.099999999991422964,-1.0000009709187907e-09,0
0.026000000000000002,0.099999999990922961,-1.0000009709187907e-09,0
0.026499999999999999,0.099999999990422972,-1.0000009709187907e-09,0
0.027,0.099999999989922969,-1.0000009709187907e-09,0
0.0275,0.099999999989422966,-1.0000009709187907e-09,0
0.028000000000000001,0.099999999988922963,-1.0000009709187907e-09,0
0.028500000000000001,0.099999999988422975,-1.0000009709187907e-09,0
0.029000000000000001,0.099999999987922972,-1.0000009709187907e-09,0
0.029500000000000002,0.099999999987422969,-1.0000009709187907e-09,0
0.029999999999999999,0.099999999986922966,-1.0000009709187907e-09,0
0.030499999999999999,0.099999999986422963,-1.0000009709187907e-09,0
0.031,0.09999999998592296,-1.0000009709187907e-09,0
0.0315,0.099999999985422972,-1.0000009709187907e-09,0
0.032000000000000001,0.099999999984922969,-1.0000009709187907e-09,0
0.032500000000000001,0.099999999984422966,-1.0000009709187907e-09,0
0.033000000000000002,0.099999999983922963,-1.0000009709187907e-09,0
0.033500000000000002,0.09999999998342296,-1.0000009709187907e-09,0
0.034000000000000002,0.099999999982922957,-1.0000009709187907e-09,0
0.034500000000000003,0.099999999982422969,-1.0000009709187907e-09,0
0.035000000000000003,0.099999999981922966,-1.0000009709187907e-09,0
0.035500000000000004,0.099999999981422963,-1.0000009709187907e-09,0
0.036000000000000004,0.09999999998092296,-1.0000009709187907e-09,0
0.036499999999999998,0.099999999980422957,-1.0000009709187907e-09,0
0.036999999999999998,0.099999999979922954,-1.0000009709187907e-09,0
0.037499999999999999,0.099999999979422952,-1.0000009709187907e-09,0
0.037999999999999999,0.099999999978922963,-1.0000009709187907e-09,0
0.0385,0.09999999997842296,-1.0000009709187907e-09,0
0.039,0.099999999977922957,-1.0000009709187907e-09,0
0.0395,0.099999999977422954,-1.0000009709187907e-09,0
0.040000000000000001,0.099999999976922951,-1.0000009709187907e-09,0
0.040500000000000001,0.099999999976422949,-1.0000009709187907e-09,0
0.041000000000000002,0.09999999997592296,-1.0000009709187907e-09,0
0.041500000000000002,0.099999999975422957,-1.0000009709187907e-09,0
0.042000000000000003,0.099999999974922954,-1.0000009709187907e-09,0
0.042500000000000003,0.099999999974422951,-1.0000009709187907e-09,0
