"Time","aimc.idq_rr[2]","loadInertia.w","aimc.idq_sr[1]","capacitor.v","inductor.inductor[2].i","loadInertia.phi","aimc.is[1]","inductor.inductor[3].i","aimc.idq_rr[1]","aimc.is[2]","vfController.x","aimc.idq_sr[2]"
0.00030000001,-4.449498e-15,-8.0081752e-38,-8.4345228e-15,540.38995,-7.4063091,-2.0076403e-41,-8.8671e-15,7.3970933,8.1388101e-15,7.7786076e-15,1.1782312e-05,4.6117848e-15
0.00034999999,-5.2352608e-15,2.3123232e-37,-1.0769318e-14,540.46497,-8.5143919,-1.3116154e-41,-1.2115103e-14,8.5036449,1.0392053e-14,8.738218e-15,1.6036553e-05,5.4263345e-15
0.000375,-5.64542e-15,4.7534968e-37,-1.2225678e-14,540.50659,-9.0486956,-2.1916308e-42,-1.4283117e-14,9.0371847,1.1797612e-14,9.1230005e-15,1.840911e-05,5.8515611e-15
0.000375,-5.64542e-15,4.7534968e-37,-1.2225678e-14,540.50659,-9.0486956,-2.1916308e-42,-1.4283117e-14,9.0371847,1.1797612e-14,9.1230005e-15,1.840911e-05,5.8515611e-15
0.00039999999,-5.8419862e-15,7.6167867e-37,-1.2481552e-14,540.55078,-9.5685978,1.329552e-41,-1.4443668e-14,9.5563221,1.2043553e-14,9.5230119e-15,2.094529e-05,6.055655e-15
0.00044999999,-6.1067802e-15,1.2360358e-36,-1.2547852e-14,540.64685,-10.561543,6.3882394e-41,-1.4107343e-14,10.547743,1.210508e-14,1.0197279e-14,2.6508527e-05,6.3310432e-15
0.00050000002,-6.5439915e-15,1.6053449e-36,-1.3130336e-14,540.75244,-11.48588,1.3539486e-40,-1.4490409e-14,11.470557,1.2665214e-14,1.1081059e-14,3.2726264e-05,6.784977e-15
0.00050000002,-6.5439915e-15,1.6053449e-36,-1.3130336e-14,540.75244,-11.48588,1.3539486e-40,-1.4490409e-14,11.470557,1.2665214e-14,1.1081059e-14,3.2726264e-05,6.784977e-15
0.00055,-6.9190649e-15,1.8523241e-36,-1.3581628e-14,540.86694,-12.33428,2.2227677e-40,-1.4722576e-14,12.317439,1.3098497e-14,1.1863324e-14,3.9598497e-05,7.174685e-15
0.00060000003,-7.9094293e-15,1.879229e-36,-1.477e-14,540.9895,-13.099582,3.1690645e-40,-1.533142e-14,13.081226,1.4243703e-14,1.3926225e-14,4.7125228e-05,8.2014304e-15
0.00062499999,-8.3052826e-15,1.7946758e-36,-1.536401e-14,541.05353,-13.448818,3.6298255e-40,-1.5810332e-14,13.429708,1.4816043e-14,1.469395e-14,5.1134026e-05,8.6120626e-15
0.00062499999,-8.3052826e-15,1.7946758e-36,-1.536401e-14,541.05353,-13.448818,3.6298255e-40,-1.5810332e-14,13.429708,1.4816043e-14,1.469395e-14,5.1134026e-05,8.6120626e-15
0.00062499999,2.3310693e-06,9.7115468e-34,-1.5364017e-14,541.05353,-13.448819,3.6299796e-40,-1.5810336e-14,13.429708,1.4816048e-14,-2.0896578e-06,5.1134033e-05,-2.412929e-06
0.00062499999,2.3310693e-06,9.7115468e-34,-1.5364017e-14,541.05353,-13.448819,3.6299796e-40,-1.5810336e-14,13.429708,1.4816048e-14,-2.0896578e-06,5.1134033e-05,-2.412929e-06
0.00062500004,3.4967361e-06,1.3741167e-32,2.0898947e-06,541.05353,-13.448819,3.6323478e-40,2.0898947e-06,13.429709,-2.0189941e-06,-4.1795524e-06,5.113404e-05,-3.6195304e-06
0.00062500004,3.4967361e-06,1.3741167e-32,2.0898947e-06,541.05353,-13.448819,3.6323478e-40,2.0898947e-06,13.429709,-2.0189941e-06,-4.1795524e-06,5.113404e-05,-3.6195304e-06
0.00065,3.4871391e-06,1.6573142e-26,2.0843775e-06,541.11926,-13.774572,2.0723378e-31,2.0843775e-06,13.754708,-2.0134528e-06,-4.1685184e-06,5.530646e-05,-3.6099748e-06
0.00069999998,3.4680229e-06,4.9585193e-26,2.0733876e-06,541.25525,-14.352138,1.8618781e-30,2.0733876e-06,14.330769,-2.0024152e-06,-4.14654e-06,6.4142187e-05,-3.5909413e-06
0.00075000001,3.4490097e-06,8.2413038e-26,2.0624568e-06,541.39655,-14.825383,5.1625771e-30,2.0624568e-06,14.802514,-1.9914371e-06,-4.1246799e-06,7.3632415e-05,-3.5720102e-06
0.00079999998,3.430099e-06,1.1505473e-25,2.0515852e-06,541.54193,-15.18733,1.0100051e-29,2.0515852e-06,15.162969,-1.9805182e-06,-4.1029375e-06,8.3777144e-05,-3.5531812e-06
0.00085000001,3.4112904e-06,1.4753322e-25,2.040772e-06,541.69043,-15.431124,1.6665474e-29,2.040772e-06,15.405274,-1.9696583e-06,-4.0813125e-06,9.4576368e-05,-3.5344535e-06
0.00087499997,3.4019242e-06,1.6373958e-25,2.0353873e-06,541.76538,-15.506601,2.0556522e-29,2.0353873e-06,15.480011,-1.9642503e-06,-4.0705436e-06,0.00010022141,-3.5251276e-06
0.00087499997,3.4019242e-06,1.6373958e-25,2.0353873e-06,541.76538,-15.506601,2.0556522e-29,2.0353873e-06,15.480011,-1.9642503e-06,-4.0705436e-06,0.00010022141,-3.5251276e-06
0.00087500003,4.5691245e-06,2.3945752e-25,4.1280318e-06,541.76538,-15.506602,2.0556529e-29,4.1280318e-06,15.480011,-3.9859005e-06,-6.1631881e-06,0.00010022142,-4.7333165e-06
0.00087500003,4.5691245e-06,2.3945752e-25,4.1280318e-06,541.76538,-15.506602,2.0556529e-29,4.1280318e-06,15.480011,-3.9859005e-06,-6.1631881e-06,0.00010022142,-4.7333165e-06
0.00087500003,6.9032608e-06,3.1516418e-25,4.1280318e-06,541.76538,-15.506602,2.0556541e-29,4.1280318e-06,15.480011,-3.9859005e-06,-8.2555953e-06,0.00010022143,-7.1494201e-06
0.00087500003,6.9032608e-06,3.1516418e-25,4.1280318e-06,541.76538,-15.506602,2.0556541e-29,4.1280318e-06,15.480011,-3.9859005e-06,-8.2555953e-06,0.00010022143,-7.1494201e-06
0.00089999998,6.8843101e-06,3.1790816e-25,4.117137e-06,541.8407,-15.550001,2.8469966e-29,4.117137e-06,15.52267,-3.9749589e-06,-8.2338074e-06,0.00010603009,-7.1305512e-06
0.00095000002,6.8465624e-06,3.2333705e-25,4.0954355e-06,541.99146,-15.537322,4.4501557e-29,4.0954355e-06,15.508516,-3.9531633e-06,-8.1904072e-06,0.00011813831,-7.0929664e-06
0.001,6.8090185e-06,3.2864295e-25,4.073851e-06,542.14148,-15.386601,6.0801554e-29,4.073851e-06,15.356329,-3.9314855e-06,-8.1472408e-06,0.00013090104,-7.0555839e-06
0.001,6.8090185e-06,3.2864295e-25,4.073851e-06,542.14148,-15.386601,6.0801554e-29,4.073851e-06,15.356329,-3.9314855e-06,-8.1472408e-06,0.00013090104,-7.0555839e-06
0.00105,6.7716765e-06,3.3382838e-25,4.0523832e-06,542.28918,-15.091307,7.7364136e-29,4.0523832e-06,15.059574,-3.9099245e-06,-8.1043072e-06,0.00014431826,-7.0184028e-06
0.0011,6.7345359e-06,3.3882799e-25,4.0310306e-06,542.43323,-14.645215,9.418102e-29,4.0310306e-06,14.61203,-3.88848e-06,-8.0616046e-06,0.00015838997,-6.9814223e-06
0.0011249998,6.7160413e-06,3.4125001e-25,4.0203977e-06,542.50336,-14.36367,1.0268195e-28,4.0203977e-06,14.329762,-3.8778012e-06,-8.0403397e-06,0.00016567121,-6.9630069e-06
0.0011249998,6.7160413e-06,3.4125001e-25,4.0203977e-06,542.50336,-14.36367,1.0268195e-28,4.0203977e-06,14.329762,-3.8778012e-06,-8.0403397e-06,0.00016567121,-6.9630069e-06
0.001125,1.6063714e-05,-3.2652187e-24,4.0203977e-06,542.50336,-14.363668,1.0268179e-28,4.0203977e-06,14.329761,-3.8778012e-06,-1.6419945e-05,0.00016567127,-1.663894e-05
0.001125,1.6063714e-05,-3.2652187e-24,4.0203977e-06,542.50336,-14.363668,1.0268179e-28,4.0203977e-06,14.329761,-3.8778012e-06,-1.6419945e-05,0.00016567127,-1.663894e-05
0.0011250002,2.073967e-05,-6.8719646e-24,1.2403802e-05,542.50336,-14.363667,1.0268093e-28,1.2403802e-05,14.329759,-1.1976796e-05,-2.4803348e-05,0.00016567131,-2.1479102e-05
0.0011250002,2.073967e-05,-6.8719646e-24,1.2403802e-05,542.50336,-14.363667,1.0268093e-28,1.2403802e-05,14.329759,-1.1976796e-05,-2.4803348e-05,0.00016567131,-2.1479102e-05
0.00115,2.0682737e-05,3.8372976e-22,1.2371067e-05,542.57202,-14.042078,4.8152501e-27,1.2371067e-05,14.007449,-1.1943917e-05,-2.4737888e-05,0.00017311619,-2.1422415e-05
0.0012000001,2.056933e-05,1.1617252e-21,1.2305859e-05,542.70398,-13.275811,4.3469219e-26,1.2305859e-05,13.239747,-1.1878427e-05,-2.4607494e-05,0.0001884969,-2.1309497e-05
0.00125,2.0456535e-05,1.9354558e-21,1.2241003e-05,542.82739,-12.340471,1.2091661e-25,1.2241003e-05,12.30298,-1.181329e-05,-2.4477804e-05,0.00020453212,-2.1197187e-05
0.0013,2.0344349e-05,2.704941e-21,1.2176495e-05,542.94055,-11.230219,2.3694414e-25,1.2176495e-05,11.191311,-1.1748504e-05,-2.4348812e-05,0.00022122182,-2.1085483e-05
0.00135,2.0232766e-05,3.4702036e-21,1.2112336e-05,543.04175,-9.9393625,3.9134016e-25,1.2112336e-05,9.8990469,-1.1684067e-05,-2.4220515e-05,0.00023856603,-2.0974383e-05
0.0013749999,2.0177202e-05,3.851256e-21,1.2080386e-05,543.08728,-9.2244701,4.8285999e-25,1.2080386e-05,9.1834545,-1.165198e-05,-2.4156627e-05,0.00024748352,-2.0919057e-05
0.0013749999,2.0177202e-05,3.851256e-21,1.2080386e-05,543.08728,-9.2244701,4.8285999e-25,1.2080386e-05,9.1834545,-1.165198e-05,-2.4156627e-05,0.00024748352,-2.0919057e-05
0.001375,2.4858191e-05,3.8620768e-21,2.0472815e-05,543.08728,-9.2244654,4.8286058e-25,2.0472815e-05,9.1834497,-1.9759691e-05,-3.2549055e-05,0.00024748358,-2.5764426e-05
0.001375,2.4858191e-05,3.8620768e-21,2.0472815e-05,543.08728,-9.2244654,4.8286058e-25,2.0472815e-05,9.1834497,-1.9759691e-05,-3.2549055e-05,0.00024748358,-2.5764426e-05
0.0013750001,3.4215926e-05,3.872894e-21,2.0472815e-05,543.08728,-9.2244606,4.8286117e-25,2.0472815e-05,9.183445,-1.9759691e-05,-4.0937677e-05,0.00024748364,-3.5450776e-05
0.0013750001,3.4215926e-05,3.872894e-21,2.0472815e-05,543.08728,-9.2244606,4.8286117e-25,2.0472815e-05,9.183445,-1.9759691e-05,-4.0937677e-05,0.00024748364,-3.5450776e-05
0.0014,3.4121982e-05,4.8924866e-21,2.0418795e-05,543.12909,-8.4623356,5.9243247e-25,2.0418795e-05,8.4206219,-1.9705438e-05,-4.0829662e-05,0.00025656473,-3.5357236e-05
0.00145,3.3934852e-05,6.9232965e-21,2.0311192e-05,543.20068,-6.793746,8.8787271e-25,2.0311192e-05,6.7506452,-1.959737e-05,-4.0614497e-05,0.00027521796,-3.517091e-05
0.0015,3.3748729e-05,8.9429743e-21,2.020417e-05,543.25464,-4.928349,1.2845762e-24,2.020417e-05,4.8838716,-1.9489886e-05,-4.0400497e-05,0.00029452564,-3.4985591e-05
0.0015,3.3748729e-05,8.9429743e-21,2.020417e-05,543.25464,-4.928349,1.2845762e-24,2.020417e-05,4.8838716,-1.9489886e-05,-4.0400497e-05,0.00029452564,-3.4985591e-05
0.00155,3.3563614e-05,1.0951581e-20,2.0097725e-05,543.28894,-2.8610017,1.7819847e-24,2.0097725e-05,2.8151584,-1.938298e-05,-4.0187646e-05,0.00031448784,-3.4801269e-05
0.0016,3.3379492e-05,1.2949175e-20,1.9991852e-05,543.30151,-0.58678699,2.3795496e-24,1.9991852e-05,0.53958917,-1.9276651e-05,-3.9975941e-05,0.00033510456,-3.461794e-05
0.001610101,3.3342418e-05,1.3351398e-20,1.9970534e-05,543.30121,-0.10180019,2.5123814e-24,1.9970534e-05,0.054330122,-1.9255242e-05,-3.9933315e-05,0.000339349,-3.4581026e-05
0.001610101,3.3342418e-05,1.3351398e-20,1.9970534e-05,543.30121,-0.10180019,2.5123814e-24,1.9970534e-05,0.054330122,-1.9255242e-05,-3.9933315e-05,0.000339349,-3.4581026e-05
0.0016249997,3.3287815e-05,1.3943771e-20,1.9939136e-05,543.30005,-0.087281607,2.7164214e-24,1.9939136e-05,0.044383045,-1.9223708e-05,-3.9870531e-05,0.00034566285,-3.4526656e-05
0.0016249997,3.3287815e-05,1.3943771e-20,1.9939136e-05,543.30005,-0.087281607,2.7164214e-24,1.9939136e-05,0.044383045,-1.9223708e-05,-3.9870531e-05,0.00034566285,-3.4526656e-05
0.001625,5.4344993e-05,1.382893e-20,1.9939136e-05,543.30005,-0.087281607,2.7164264e-24,1.9939136e-05,0.044383038,-1.9223706e-05,-5.8746969e-05,0.00034566302,-5.6323293e-05
0.001625,5.4344993e-05,1.382893e-20,1.9939136e-05,543.30005,-0.087281607,2.7164264e-24,1.9939136e-05,0.044383038,-1.9223706e-05,-5.8746969e-05,0.00034566302,-5.6323293e-05
0.0016250004,6.4884327e-05,1.3714055e-20,3.8834845e-05,543.30005,-0.087281607,2.7164313e-24,3.8834845e-05,0.04438303,-3.7478374e-05,-7.7642682e-05,0.00034566317,-6.7232737e-05
0.0016250004,6.4884327e-05,1.3714055e-20,3.8834845e-05,543.30005,-0.087281607,2.7164313e-24,3.8834845e-05,0.04438303,-3.7478374e-05,-7.7642682e-05,0.00034566317,-6.7232737e-05
0.00165,6.4706175e-05,2.5906823e-20,3.8732385e-05,543.2981,-0.087296247,3.2117294e-24,3.8732385e-05,0.043946091,-3.7375466e-05,-7.7437828e-05,0.00035638042,-6.7055349e-05
0.0017,6.4351298e-05,5.0192515e-20,3.8528284e-05,543.29419,-0.087289266,5.1137324e-24,3.8528284e-05,0.043054044,-3.7170485e-05,-7.702977e-05,0.00037830611,-6.6701999e-05
0.0017500001,6.3998334e-05,7.4345378e-20,3.8325281e-05,543.29028,-0.087233931,8.2240611e-24,3.8325281e-05,0.042137992,-3.6966605e-05,-7.662391e-05,0.00040088632,-6.6350556e-05
0.0018,6.3647261e-05,9.8366231e-20,3.8123369e-05,543.28638,-0.087130271,1.2535206e-23,3.8123369e-05,0.041198149,-3.6763824e-05,-7.6220225e-05,0.00042412101,-6.6000997e-05
0.00185,6.3298095e-05,1.2225514e-19,3.7922549e-05,543.28241,-0.086978294,1.8046665e-23,3.7922549e-05,0.040234633,-3.6562134e-05,-7.5818723e-05,0.00044801022,-6.5653323e-05
0.0018749996,6.3124222e-05,1.341501e-19,3.7822549e-05,543.28046,-0.086884201,2.1251053e-23,3.7822549e-05,0.039744128,-3.6461704e-05,-7.5618787e-05,0.00046020007,-6.5480199e-05
0.0018749996,6.3124222e-05,1.341501e-19,3.7822549e-05,543.28046,-0.086884201,2.1251053e-23,3.7822549e-05,0.039744128,-3.6461704e-05,-7.5618787e-05,0.00046020007,-6.5480199e-05
0.001875,7.3663177e-05,1.3437951e-19,5.6717578e-05,543.28046,-0.086884201,2.12511e-23,5.6717578e-05,0.03974412,-5.4715711e-05,-9.4513816e-05,0.00046020024,-7.6389246e-05
0.001875,7.3663177e-05,1.3437951e-19,5.6717578e-05,543.28046,-0.086884201,2.12511e-23,5.6717578e-05,0.03974412,-5.4715711e-05,-9.4513816e-05,0.00046020024,-7.6389246e-05
0.0018750003,9.4719595e-05,1.3460881e-19,5.6717578e-05,543.28046,-0.086884193,2.1251148e-23,5.6717578e-05,0.039744113,-5.4715707e-05,-0.00011338958,0.00046020042,-9.8185097e-05
0.0018750003,9.4719595e-05,1.3460881e-19,5.6717578e-05,543.28046,-0.086884193,2.1251148e-23,5.6717578e-05,0.039744113,-5.4715707e-05,-0.00011338958,0.00046020042,-9.8185097e-05
0.0019,9.4459479e-05,1.6283686e-19,5.6567962e-05,543.2785,-0.086778045,2.4969268e-23,5.6567962e-05,0.039247826,-5.4565451e-05,-0.00011309047,0.00047255392,-9.7926102e-05
0.0019499999,9.3941337e-05,2.190618e-19,5.6269942e-05,543.2746,-0.086529583,3.4515621e-23,5.6269942e-05,0.038237963,-5.4266144e-05,-0.00011249467,0.0004977521,-9.7410186e-05
0.0020000001,9.3425995e-05,2.7497859e-19,5.5973527e-05,543.27069,-0.08623296,4.6865349e-23,5.5973527e-05,0.037205238,-5.3968448e-05,-0.00011190207,0.0005236048,-9.6897056e-05
0.0020000001,9.3425995e-05,2.7497859e-19,5.5973527e-05,543.27069,-0.08623296,4.6865349e-23,5.5973527e-05,0.037205238,-5.3968448e-05,-0.00011190207,0.0005236048,-9.6897056e-05
0.00205,9.2913433e-05,3.3058863e-19,5.5678709e-05,543.26678,-0.085888252,6.2005313e-23,5.5678709e-05,0.036149938,-5.367236e-05,-0.00011131268,0.00055011199,-9.6386691e-05
0.0020999999,9.2403629e-05,3.8589418e-19,5.5385481e-05,543.26288,-0.085495546,7.9915049e-23,5.5385481e-05,0.035072319,-5.3377869e-05,-0.00011072645,0.00057727366,-9.5879077e-05
0.0021249994,9.2149763e-05,4.1343237e-19,5.5239463e-05,543.26093,-0.085281231,8.9905695e-23,5.5239463e-05,0.034525231,-5.3231222e-05,-0.00011043454,0.00059109961,-9.5626303e-05
0.0021249994,9.2149763e-05,4.1343237e-19,5.5239463e-05,543.26093,-0.085281231,8.9905695e-23,5.5239463e-05,0.034525231,-5.3231222e-05,-0.00011043454,0.00059109961,-9.5626303e-05
0.0021250001,0.00012956718,4.1218441e-19,5.5239459e-05,543.26093,-0.085281223,8.9905954e-23,5.5239456e-05,0.034525219,-5.3231219e-05,-0.00014397691,0.00059109996,-0.0001343577
0.0021250001,0.00012956718,4.1218441e-19,5.5239459e-05,543.26093,-0.085281223,8.9905954e-23,5.5239456e-05,0.034525219,-5.3231219e-05,-0.00014397691,0.00059109996,-0.0001343577
0.0021250006,0.00014830985,4.109357e-19,8.8842731e-05,543.26093,-0.085281216,8.9906212e-23,8.8842731e-05,0.034525204,-8.5694483e-05,-0.00017758018,0.00059110031,-0.00015375855
0.0021250006,0.00014830985,4.109357e-19,8.8842731e-05,543.26093,-0.085281216,8.9906212e-23,8.8842731e-05,0.034525204,-8.5694483e-05,-0.00017758018,0.00059110031,-0.00015375855
0.0021500001,0.00014790254,5.5539626e-19,8.8608394e-05,543.25897,-0.085054934,1.0198558e-22,8.8608394e-05,0.03397264,-8.5459142e-05,-0.00017711178,0.00060508988,-0.00015335299
0.0022,0.0001470912,8.431375e-19,8.8141613e-05,543.255,-0.084566541,1.3694324e-22,8.8141613e-05,0.032851186,-8.4990337e-05,-0.00017617877,0.00063356053,-0.00015254514
0.0022499999,0.00014628423,1.1293049e-18,8.7677334e-05,543.2511,-0.084030487,1.8621734e-22,8.7677334e-05,0.031708252,-8.4524065e-05,-0.00017525077,0.00066268572,-0.00015174162
0.0023000001,0.00014548159,1.4139083e-18,8.7215558e-05,543.24719,-0.08344689,2.4971893e-22,8.7215558e-05,0.0305441,-8.4060295e-05,-0.00017432775,0.0006924654,-0.00015094243
0.00235,0.00014468329,1.6969484e-18,8.675627e-05,543.24323,-0.082815841,3.2744208e-22,8.675627e-05,0.029358882,-8.3599036e-05,-0.00017340973,0.00072289957,-0.00015014755
0.0023749995,0.00014428578,1.8378803e-18,8.6527565e-05,543.24127,-0.082482606,3.7161882e-22,8.6527565e-05,0.028758541,-8.3369341e-05,-0.00017295258,0.00073836173,-0.00014975174
0.0023749995,0.00014428578,1.8378803e-18,8.6527565e-05,543.24127,-0.082482606,3.7161882e-22,8.6527565e-05,0.028758541,-8.3369341e-05,-0.00017295258,0.00073836173,-0.00014975174
0.0023749999,0.00016302777,1.8399617e-18,0.00012012962,543.24127,-0.082482599,3.7161998e-22,0.00012012962,0.028758526,-0.00011583143,-0.00020655464,0.00073836208,-0.00016915188
0.0023749999,0.00016302777,1.8399617e-18,0.00012012962,543.24127,-0.082482599,3.7161998e-22,0.00012012962,0.028758526,-0.00011583143,-0.00020655464,0.00073836208,-0.00016915188
0.0023750006,0.00020044383,1.8420413e-18,0.00012012961,543.24127,-0.082482591,3.7162114e-22,0.00012012961,0.028758511,-0.00011583143,-0.00024009579,0.00073836249,-0.00020788188
0.0023750006,0.00020044383,1.8420413e-18,0.00012012961,543.24127,-0.082482591,3.7162114e-22,0.00012012961,0.028758511,-0.00011583143,-0.00024009579,0.00073836249,-0.00020788188
0.0024000001,0.00019989326,2.1402271e-18,0.00011981282,543.23932,-0.082137577,4.2139932e-22,0.00011981282,0.028153069,-0.00011551327,-0.00023946264,0.00075398828,-0.00020733368
0.0024335657,0.00019915636,2.5393053e-18,0.00011938882,543.23669,-0.081655838,4.9992905e-22,0.00011938882,0.027332174,-0.00011508744,-0.0002386152,0.00077522575,-0.00020659994
0.0024335657,0.00019915636,2.5393053e-18,0.00011938882,543.23669,-0.081655838,4.9992905e-22,0.00011938882,0.027332174,-0.00011508744,-0.0002386152,0.00077522575,-0.00020659994
0.00245,0.00019879655,2.7341618e-18,0.00011918178,543.23535,-0.088035434,5.4326213e-22,0.00011918178,0.026846772,-0.00011487951,-0.00023820142,0.00078573142,-0.00020624168
0.0024999999,0.00019770575,3.3248397e-18,0.00011855414,543.23193,-0.18738788,6.9475058e-22,0.00011855414,0.025363367,-0.00011424917,-0.00023694699,0.00081812911,-0.00020515555
0.0024999999,0.00019770575,3.3248397e-18,0.00011855414,543.23193,-0.18738788,6.9475058e-22,0.00011855414,0.025363367,-0.00011424917,-0.00023694699,0.00081812911,-0.00020515555
0.0025500001,0.00019662085,3.9122802e-18,0.00011792988,543.23004,-0.40170592,8.7569205e-22,0.00011792988,0.023873705,-0.00011362223,-0.00023569932,0.00085118128,-0.00020407529
0.0026,0.00019554178,4.4965e-18,0.00011730898,543.23083,-0.72401381,1.085925e-21,0.00011730898,0.022378152,-0.00011299866,-0.00023445838,0.00088488794,-0.00020300085
0.002624999,0.00019500445,4.7873967e-18,0.00011699981,543.23254,-0.92345554,1.2019708e-21,0.00011699981,0.021628313,-0.00011268815,-0.00023384044,0.00090198603,-0.00020246582
0.002624999,0.00019500445,4.7873967e-18,0.00011699981,543.23254,-0.92345554,1.2019708e-21,0.00011699981,0.021628313,-0.00011268815,-0.00023384044,0.00090198603,-0.00020246582
0.002625,0.00025343624,4.7796402e-18,0.00011699979,543.23254,-0.92346388,1.2019754e-21,0.00011699979,0.021628283,-0.00011268815,-0.00028622089,0.00090198673,-0.00026294956
0.002625,0.00025343624,4.7796402e-18,0.00011699979,543.23254,-0.92346388,1.2019754e-21,0.00011699979,0.021628283,-0.00011268815,-0.00028622089,0.00090198673,-0.00026294956
0.0026250009,0.00028273504,4.7718759e-18,0.00016952891,543.23254,-0.92347223,1.2019802e-21,0.00016952891,0.021628253,-0.00016343518,-0.00033874999,0.00090198743,-0.00029327723
0.0026250009,0.00028273504,4.7718759e-18,0.00016952891,543.23254,-0.92347223,1.2019802e-21,0.00016952891,0.021628253,-0.00016343518,-0.00033874999,0.00090198743,-0.00029327723
0.0026499999,0.0002819584,5.7747476e-18,0.00016908189,543.23535,-1.1472605,1.3338133e-21,0.00016908189,0.020877078,-0.00016298624,-0.00033785676,0.00091924914,-0.00029250392
0.0027000001,0.00028041133,7.7723206e-18,0.00016819144,543.24463,-1.6643355,1.6725359e-21,0.00016819144,0.019370852,-0.00016209196,-0.00033607747,0.00095426477,-0.00029096348
0.00275,0.00027887261,9.7589445e-18,0.0001673058,543.25952,-2.268054,2.1108631e-21,0.0001673058,0.017859848,-0.00016120249,-0.00033430778,0.00098993501,-0.00028943134
0.0027999999,0.00027734219,1.1734678e-17,0.00016642491,543.28082,-2.9511802,2.648249e-21,0.00016642491,0.016344437,-0.00016031784,-0.00033254761,0.0010262596,-0.00028790746
0.00285,0.00027582,1.3699582e-17,0.00016554879,543.30939,-3.7064261,3.2841506e-21,0.00016554879,0.014824992,-0.00015943794,-0.00033079696,0.0010632388,-0.00028639179
0.0028749991,0.00027506202,1.4677953e-17,0.00016511251,543.3266,-4.1087871,3.6388612e-21,0.00016511251,0.014063905,-0.00015899978,-0.00032992518,0.0010819731,-0.00028563704
0.0028749991,0.00027506202,1.4677953e-17,0.00016511251,543.3266,-4.1087871,3.6388612e-21,0.00016511251,0.014063905,-0.00015899978,-0.00032992518,0.0010819731,-0.00028563704
0.002875,0.00030436588,1.4689642e-17,0.0002176507,543.3266,-4.1088033,3.6388758e-21,0.0002176507,0.014063875,-0.0002097556,-0.00038246336,0.0010819738,-0.00031596998
0.002875,0.00030436588,1.4689642e-17,0.0002176507,543.3266,-4.1088033,3.6388758e-21,0.0002176507,0.014063875,-0.0002097556,-0.00038246336,0.0010819738,-0.00031596998
0.0028750009,0.00036280777,1.4701317e-17,0.00021765068,543.3266,-4.1088195,3.6388903e-21,0.00021765068,0.014063845,-0.00020975558,-0.00043485287,0.0010819746,-0.00037646416
0.0028750009,0.00036280777,1.4701317e-17,0.00021765068,543.3266,-4.1088195,3.6388903e-21,0.00021765068,0.014063845,-0.00020975558,-0.00043485287,0.0010819746,-0.00037646416
