"time","relative_a1.r_rel[3]","relative_a1.v_rel[3]","relative_a1.a_rel[3]","relative_a1.angles[3]","relative_a1.w_rel[3]","relative_a2.r_rel[3]","relative_a2.v_rel[3]","relative_a2.a_rel[3]","relative_a2.angles[3]","relative_a2.w_rel[3]","relative_a2.z_rel[3]","relative_b2.r_rel[3]","relative_b2.v_rel[3]","relative_b2.angles[3]","relative_b2.w_rel[3]","relative_b2.z_rel[3]","relative_b1.r_rel[3]","relative_b1.v_rel[3]","relative_b1.a_rel[3]","relative_b1.angles[3]","relative_b1.w_rel[3]","relative_b1.z_rel[3]","relativeSensor.r_rel[3]","relativeSensor.angles[3]","relative_a1.r_rel[2]","relative_a1.v_rel[2]","relative_a1.a_rel[2]","relative_a1.angles[2]","relative_a1.w_rel[2]","relative_a2.r_rel[2]","relative_a2.v_rel[2]","relative_a2.a_rel[2]","relative_a2.angles[2]","relative_a2.w_rel[2]","relative_a2.z_rel[2]","relative_b2.r_rel[2]","relative_b2.v_rel[2]","relative_b2.angles[2]","relative_b2.w_rel[2]","relative_b2.z_rel[2]","relative_b1.r_rel[2]","relative_b1.v_rel[2]","relative_b1.a_rel[2]","relative_b1.angles[2]","relative_b1.w_rel[2]","relative_b1.z_rel[2]","relativeSensor.r_rel[2]","relativeSensor.angles[2]","relative_a1.r_rel[1]","relative_a1.v_rel[1]","relative_a1.a_rel[1]","relative_a1.angles[1]","relative_a1.w_rel[1]","relative_a2.r_rel[1]","relative_a2.v_rel[1]","relative_a2.a_rel[1]","relative_a2.angles[1]","relative_a2.w_rel[1]","relative_a2.z_rel[1]","relative_b2.r_rel[1]","relative_b2.v_rel[1]","relative_b2.angles[1]","relative_b2.w_rel[1]","relative_b2.z_rel[1]","relative_b1.r_rel[1]","relative_b1.v_rel[1]","relative_b1.a_rel[1]","relative_b1.angles[1]","relative_b1.w_rel[1]","relative_b1.z_rel[1]","relativeSensor.r_rel[1]","relativeSensor.angles[1]"
0,-0.29999999999999999,0,0,-0.78539816339744828,0,-0.29999999999999999,0,0,-0.78539816339744828,0,-6.1510868941417556,-0.29999999999999999,0,-0.78539816339744828,0,-6.1510868941417556,-0.29999999999999999,0,0,-0.78539816339744828,0,-6.1510868941417556,0,0,-1.131370849898476,0,6.4058732556306488,0,0,-1.131370849898476,0,6.4058732556306488,0,0,0,-0.49497474683058318,0,0,0,0,-0.49497474683058318,0,15.856379189422029,0,0,0,0,0,0.43137084989847613,0,6.4058732556306461,0,0,0.43137084989847613,0,6.4058732556306461,0,0,0,1.1050252531694167,0,0,0,0,1.1050252531694167,0,3.044632678160732,0,0,0,0,0
0.00040000000000000002,-0.29999999999999999,0,0,-0.78539865548400856,-0.002460431748421729,-0.29999999999999999,0,0,-0.78539865548400856,-0.002460431748421729,-6.151069252221502,-0.29999999999999999,0,-0.78539865548400856,-0.002460431748421729,-6.151069252221502,-0.29999999999999999,0,0,-0.78539865548400856,-0.002460431748421729,-6.151069252221502,0,0,-1.1313703374273893,0.0025623577969915881,6.4059313915256704,0,0,-1.1313703374273893,0.0025623577969915881,6.4059313915256704,0,0,0,-0.49497347831960598,0.0063425537645357931,0,0,0,-0.49497347831960598,0.0063425537645357931,15.856392416228054,0,0,0,0,0,0.43137136236854495,0.0025623476166205619,6.4058550387435256,0,0,0.43137136236854495,0.0025623476166205619,6.4058550387435256,0,0,0,1.105025496738627,0.0012178394788939729,0,0,0,1.105025496738627,0.0012178394788939729,3.0445331743050432,0,0,0,0,-1.6800903754695114e-06
0.00080000000000000004,-0.29999999999999999,0,0,-0.78540013173711065,-0.0049208454422164354,-0.29999999999999999,0,0,-0.78540013173711065,-0.0049208454422164354,-6.1510163261516553,-0.29999999999999999,0,-0.78540013173711065,-0.0049208454422164354,-6.1510163261516553,-0.29999999999999999,0,0,-0.78540013173711065,-0.0049208454422164354,-6.1510163261516553,0,0,-1.1313688000013715,0.0051247665614289088,6.4061057992799224,0,0,-1.1313688000013715,0.0051247665614289088,6.4061057992799224,0,0,0,-0.49496967278382153,0.012685120060850777,0,0,0,-0.49496967278382153,0.012685120060850777,15.856432094741002,0,0,0,0,0,0.43137289977929222,0.0051246851183381218,6.4058003875035743,0,0,0.43137289977929222,0.0051246851183381218,6.4058003875035743,0,0,0,1.1050262274284783,0.0024355974039352093,0,0,0,1.1050262274284783,0.0024355974039352093,3.0442346624269176,0,0,0,0,-6.7203602543434127e-06
0.0012000000000000001,-0.29999999999999999,0,0,-0.7854025921452773,-0.0073812269226664166,-0.29999999999999999,0,0,-0.7854025921452773,-0.0073812269226664166,-6.1509281150665487,-0.29999999999999999,0,-0.7854025921452773,-0.0073812269226664166,-6.1509281150665487,-0.29999999999999999,0,0,-0.7854025921452773,-0.0073812269226664166,-6.1509281150665487,0,0,-1.1313662375888796,0.0076872728528410792,6.4063964789573316,0,0,-1.1313662375888796,0.0076872728528410792,6.4063964789573316,0,0,0,-0.49496333021506217,0.019027709490718338,0,0,0,-0.49496333021506217,0.019027709490718338,15.85649821926868,0,0,0,0,0,0.43137546212561129,0.0076869979817898526,6.4057093001793453,0,0,0.43137546212561129,0.0076869979817898526,6.4057093001793453,0,0,0,1.1050274451897188,0.0036531941495017888,0,0,0,1.1050274451897188,0.0036531941495017888,3.0437371415996779,0,0,0,0,-1.5120810003143304e-05
0.0016000000000000001,-0.29999999999999999,0,0,-0.78540603665628139,-0.0098415464450266853,-0.29999999999999999,0,0,-0.78540603665628139,-0.0098415464450266853,-6.1508046170409134,-0.29999999999999999,0,-0.78540603665628139,-0.0098415464450266853,-6.1508046170409134,-0.29999999999999999,0,0,-0.78540603665628139,-0.0098415464450266853,-6.1508046170409134,0,0,-1.1313626501002803,0.010249940862214986,6.4068034316959945,0,0,-1.1313626501002803,0.010249940862214986,6.4068034316959945,0,0,0,-0.49495445058387727,0.025370340364088105,0,0,0,-0.49495445058387727,0.025370340364088105,15.85659078032927,0,0,0,0,0,0.43137904943605238,0.010249289313116049,6.4055817739451282,0,0,0.43137904943605238,0.010249289313116049,6.4055817739451282,0,0,0,1.1050291499238805,0.0048705423747820026,0,0,0,1.1050291499238805,0.0048705423747820026,3.0430406098182754,0,0,0,0,-2.6881439627939344e-05
0.002,-0.29999999999999999,0,0,-0.78541046526207936,-0.01230179935557299,-0.29999999999999999,0,0,-0.78541046526207936,-0.01230179935557299,-6.1506458303458462,-0.29999999999999999,0,-0.78541046526207936,-0.01230179935557299,-6.1506458303458462,-0.29999999999999999,0,0,-0.78541046526207936,-0.01230179935557299,-6.1506458303458462,0,0,-1.1313580374837147,0.012812806395139723,6.4073266571035887,0,0,-1.1313580374837147,0.012812806395139723,6.4073266571035887,0,0,0,-0.49494303388125449,0.031713018570856052,0,0,0,-0.49494303388125449,0.031713018570856052,15.856709764593779,0,0,0,0,0,0.43138366167695669,0.012811533832270046,6.4054178046434362,0,0,0.43138366167695669,0.012811533832270046,6.4054178046434362,0,0,0,1.1050313415253166,0.0060875671581453947,0,0,0,1.1050313415253166,0.0060875671581453947,3.042145065178381,0,0,0,0,-4.2002249130350127e-05
0.0024000000000000002,-0.29999999999999999,0,0,-0.78541587796970391,-0.014761989722957884,-0.29999999999999999,0,0,-0.78541587796970391,-0.014761989722957884,-6.1504517530165526,-0.29999999999999999,0,-0.78541587796970391,-0.014761989722957884,-6.1504517530165526,-0.29999999999999999,0,0,-0.78541587796970391,-0.014761989722957884,-6.1504517530165526,0,0,-1.1313523996921664,0.015375895388726706,6.4079661537932013,0,0,-1.1313523996921664,0.015375895388726706,6.4079661537932013,0,0,0,-0.49492908010421227,0.038055745679557912,0,0,0,-0.49492908010421227,0.038055745679557912,15.856855155077753,0,0,0,0,0,0.43138929878538984,0.015373696390376316,6.4052173872272844,0,0,0.43138929878538984,0.015373696390376316,6.4052173872272844,0,0,0,1.1050340198667967,0.0073041978951640142,0,0,0,1.1050340198667967,0.0073041978951640142,3.0410505056404373,0,0,0,0,-6.0483238508960564e-05
0.0028,-0.29999999999999999,0,0,-0.78542227468334791,-0.017222080726048708,-0.29999999999999999,0,0,-0.78542227468334791,-0.017222080726048708,-6.1502223811015373,-0.29999999999999999,0,-0.78542227468334791,-0.017222080726048708,-6.1502223811015373,-0.29999999999999999,0,0,-0.78542227468334791,-0.017222080726048708,-6.1502223811015373,0,0,-1.1313457365500601,0.017939280033026667,6.4087219236744861,0,0,-1.1313457365500601,0.017939280033026667,6.4087219236744861,0,0,0,-0.49491258919744757,0.044398543475986395,0,0,0,-0.49491258919744757,0.044398543475986395,15.857026930909203,0,0,0,0,0,0.43139596080253784,0.017935788085299519,6.404980515429787,0,0,0.43139596080253784,0.017935788085299519,6.404980515429787,0,0,0,1.1050371847411387,0.0085203437404394802,0,0,0,1.1050371847411387,0.0085203437404394802,3.0397569270668852,0,0,0,0,-8.2324407749274293e-05
0.0032000000000000002,-0.29999999999999999,0,0,-0.78542965537764153,-0.019682062614624948,-0.29999999999999999,0,0,-0.78542965537764153,-0.019682062614624948,-6.1499577112353805,-0.29999999999999999,0,-0.78542965537764153,-0.019682062614624948,-6.1499577112353805,-0.29999999999999999,0,0,-0.78542965537764153,-0.019682062614624948,-6.1499577112353805,0,0,-1.1313380479492889,0.020503001896395881,6.4095939661955228,0,0,-1.1313380479492889,0.020503001896395881,6.4095939661955228,0,0,0,-0.4948935611390835,0.050741420349035164,0,0,0,-0.4948935611390835,0.050741420349035164,15.857225067408901,0,0,0,0,0,0.43140364767768274,0.020497789392876161,6.4047071817009682,0,0,0.43140364767768274,0.020497789392876161,6.4047071817009682,0,0,0,1.105040835946977,0.0097359272478071517,0,0,0,1.105040835946977,0.0097359272478071517,3.0382643258474569,0,0,0,0,-0.00010752575684745276
0.0036000000000000003,-0.29999999999999999,0,0,-0.7854380200940666,-0.022141951331233464,-0.29999999999999999,0,0,-0.7854380200940666,-0.022141951331233464,-6.1496577405854573,-0.29999999999999999,0,-0.7854380200940666,-0.022141951331233464,-6.1496577405854573,-0.29999999999999999,0,0,-0.7854380200940666,-0.022141951331233464,-6.1496577405854573,0,0,-1.1313293338451607,0.023067073482456478,6.4105822777962107,0,0,-1.1313293338451607,0.023067073482456478,6.4105822777962107,0,0,0,-0.4948719959388978,0.057084371971808351,0,0,0,-0.4948719959388978,0.057084371971808351,15.857449536405344,0,0,0,0,0,0.43141235927226063,0.023059651727002795,6.4043973778752949,0,0,0.43141235927226063,0.023059651727002795,6.4043973778752949,0,0,0,1.10504497328699,0.010950883688914408,0,0,0,1.10504497328699,0.010950883688914408,3.0365726991611846,0,0,0,0,-0.0001360872858097724
