"time","delta[1]","delta[2]","delta[3]","delta[4]","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","input_DP.y"
0,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,0.0029252595938405483,0.0019290915666362691,0.00084338605291754318,0.00048543350749907159,0.0001,0.0001,0.0001,0.0001,0.0029252595938405483,0.0019290915666362691,0.00084338605291754318,0.00048543350749907159,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00037245561934937062,0.00024561956680564049,0.00010738324740527185,6.1807313808731102e-05,37.245561934937065,24.561956680564052,10.738324740527185,6.1807313808731106,1.441720034901796,3.3151567928819934,17.344306069475678,19.999999999999996,0.0001
0.00020000000000000001,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,5.0698948390911367,3.4373709249854434,1.5735066247269323,0.9268983106363462,55.254100000000008,55.254100000000008,55.254100000000008,55.254100000000008,5.0698948390911367,3.4373709249854434,1.5735066247269323,0.9268983106363462,55.254100000000008,55.254100000000008,55.254100000000008,55.254100000000008,55.254100000000008,55.254100000000008,55.254100000000008,55.254100000000008,0.64551905967795498,0.43765965916143507,0.20034508585050814,0.11801635830504127,64551.905967795501,43765.965916143512,20034.508585050819,11801.635830504129,0.26520173767618416,0.57692780387423359,2.7531959139079705,7.9343268408555936,55.254100000000008
0.00040000000000000002,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,7.4527069688655363,4.9890047522933472,2.2975015515815103,1.3593567954931762,110.50810000000001,110.50810000000001,110.50810000000001,110.50810000000001,7.4527069688655363,4.9890047522933472,2.2975015515815103,1.3593567954931762,110.50810000000001,110.50810000000001,110.50810000000001,110.50810000000001,110.50810000000001,110.50810000000001,110.50810000000001,110.50810000000001,0.94890812280829295,0.63521981394915439,0.29252698295639717,0.17307868274263813,94890.812280829297,63521.981394915434,29252.698295639719,17307.868274263816,0.24545720187863748,0.54774198981991495,2.5828087183311195,7.3779710231158049,110.50810000000001
0.00060000000000000006,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,9.4169908900776491,6.2069616299331578,2.8627982119304081,1.6981420193529129,165.76210000000003,165.76210000000003,165.76210000000003,165.76210000000003,9.4169908900776491,6.2069616299331578,2.8627982119304081,1.6981420193529129,165.76210000000003,165.76210000000003,165.76210000000003,165.76210000000003,165.76210000000003,165.76210000000003,165.76210000000003,165.76210000000003,1.199008519365764,0.79029489998847169,0.36450278920269102,0.21621415716165523,119900.85193657641,79029.489998847173,36450.278920269098,21621.415716165524,0.23060605051818769,0.53080728799566901,2.4952468953152507,7.0916449092569662,165.76210000000003
0.00080000000000000004,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,11.166318890952198,7.3249878419337122,3.344336483332198,1.9872513563178216,221.01610000000002,221.01610000000002,221.01610000000002,221.01610000000002,11.166318890952198,7.3249878419337122,3.344336483332198,1.9872513563178216,221.01610000000002,221.01610000000002,221.01610000000002,221.01610000000002,221.01610000000002,221.01610000000002,221.01610000000002,221.01610000000002,1.4217398781083621,0.93264641850542807,0.42581414614790825,0.25302470121924375,142173.98781083623,93264.641850542801,42581.414614790825,25302.470121924376,0.21868229185605867,0.50818267294655139,2.437887925707579,6.9044337286011093,221.01610000000002
0.001,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,12.674828468837356,8.329107890994246,3.7717234251501144,2.2441448944684503,276.27009999999996,276.27009999999996,276.27009999999996,276.27009999999996,12.674828468837356,8.329107890994246,3.7717234251501144,2.2441448944684503,276.27009999999996,276.27009999999996,276.27009999999996,276.27009999999996,276.27009999999996,276.27009999999996,276.27009999999996,276.27009999999996,1.6138092829258754,1.0604949539179565,0.480230741670508,0.28573340237527495,161380.92829258755,106049.49539179564,48023.0741670508,28573.340237527493,0.21215802409214091,0.49129989100485455,2.3958739479199944,6.7677117873394526,276.27009999999996
0.0012000000000000001,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,13.950229513845315,9.2533204490217464,4.1603284267249441,2.4779145682138948,331.52410000000003,331.52410000000003,331.52410000000003,331.52410000000003,13.950229513845315,9.2533204490217464,4.1603284267249441,2.4779145682138948,331.52410000000003,331.52410000000003,331.52410000000003,331.52410000000003,331.52410000000003,331.52410000000003,331.52410000000003,331.52410000000003,1.7761983875159437,1.1781693515801019,0.52970946719920231,0.31549788167252862,177619.83875159439,117816.93515801021,52970.946719920234,31549.788167252864,0.21016585429586943,0.47767186109736376,2.3630321509014509,6.6611958856349336,331.52410000000003
0.0014,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,15.048988579755802,10.134555713659502,4.5193611769116657,2.6940214160234848,386.77809999999999,386.77809999999999,386.77809999999999,386.77809999999999,15.048988579755802,10.134555713659502,4.5193611769116657,2.6940214160234848,386.77809999999999,386.77809999999999,386.77809999999999,386.77809999999999,386.77809999999999,386.77809999999999,386.77809999999999,386.77809999999999,1.9160967368012938,1.2903717102952965,0.57542293673847777,0.343013460124452,191609.67368012937,129037.17102952965,57542.29367384778,34301.346012445203,0.21069634836853807,0.46458181360143602,2.3362404171378146,6.5746031947102948,386.77809999999999
0.0016000000000000001,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,16.086324988182156,10.971031958668648,4.854862672855262,2.8960543669601018,442.03210000000001,442.03210000000001,442.03210000000001,442.03210000000001,16.086324988182156,10.971031958668648,4.854862672855262,2.8960543669601018,442.03210000000001,442.03210000000001,442.03210000000001,442.03210000000001,442.03210000000001,442.03210000000001,442.03210000000001,442.03210000000001,2.0481745104414917,1.3968751736330189,0.61814031393379687,0.36873709437165597,204817.45104414917,139687.51736330191,61814.031393379686,36873.709437165599,0.21074141424220283,0.4530734430106319,2.3137139630165153,6.5020476213463709,442.03210000000001
0.0018000000000000002,0.52359877559829882,0.78539816339744828,1.5707963267948966,3.1415926535897931,0.001,1000,17.062124010830829,11.748939881882841,5.1710518556048761,3.0865238162065962,497.28610000000003,497.28610000000003,497.28610000000003,497.28610000000003,17.062124010830829,11.748939881882841,5.1710518556048761,3.0865238162065962,497.28610000000003,497.28610000000003,497.28610000000003,497.28610000000003,497.28610000000003,497.28610000000003,497.28610000000003,497.28610000000003,2.1724171007765132,1.4959214866329302,0.65839877104322697,0.39298841785611233,217241.71007765131,149592.14866329302,65839.877104322703,39298.841785611236,0.2107414142422028,0.4444457067722507,2.2943427255003286,6.4398657477430064,497.28610000000003
