"time","elastoBacklash.phi_rel","elastoBacklash.w_rel","springDamper.phi_rel","springDamper.w_rel"
0,1.570796326794897,0,1.570796326794897,0
0.00050000000000000001,1.5702083118712558,-2.3499210428813844,1.570012306896708,-3.1332280571751783
0.001,1.5684487752627123,-4.6857799812972436,1.5676662580853162,-6.2477066417296552
0.0015,1.5655253393827211,-7.0053158793350363,1.5637683435786622,-9.3404211724467103
0.002,1.5614466977950698,-9.3062962716647952,1.5583301547951267,-12.408395028886384
0.0025000000000000001,1.5562226726952897,-11.586518718319159,1.5513647879954204,-15.448691624425535
0.0030000000000000001,1.5498641602697689,-13.843811669088844,1.5428867714280592,-18.458415558785113
0.0035000000000000001,1.5423831511696424,-16.076038061596766,1.5329120926278907,-21.434717415462341
0.0040000000000000001,1.5337926848206478,-18.281096275704876,1.5214581374958971,-24.374795034273156
0.0045000000000000005,1.5241069087986829,-20.456922902973162,1.5085437694666108,-27.275897203964202
0.0050000000000000001,1.5133409368163668,-22.601493702142658,1.4941891401568563,-30.135324936190187
0.0054999999999999997,1.5015109099120041,-24.712824803349847,1.478415770951039,-32.950433071133105
0.0060000000000000001,1.488633936281913,-26.78897633227966,1.4612464727775847,-35.718635109706184
0.0065000000000000006,1.4747280725023659,-28.828053618330731,1.4427053210715219,-38.437404824440947
0.0070000000000000001,1.4598123308556397,-30.828206689405821,1.4228176655425535,-41.104275585874404
0.0074999999999999997,1.4439066208801241,-32.78763503438072,1.4016100522418655,-43.716846712507618
0.0080000000000000002,1.42703173718646,-34.70458741411155,1.3791102073169808,-46.272783218815377
0.0085000000000000006,1.4092093488778759,-36.577363026878665,1.3553470229055349,-48.76981736917152
0.0090000000000000011,1.3904619625680461,-38.404313787568768,1.3303505078257623,-51.205751716758328
0.0094999999999999998,1.3708128817900112,-40.18384659147933,1.3041517334550488,-53.578462121972407
0.01,1.3502862101148989,-41.914423580892453,1.2767828378882324,-55.885898107856576
0.010500000000000001,1.3289068047529324,-43.594563918527832,1.2482769640722775,-58.12608522470375
0.010999999999999999,1.3067002292224172,-45.222840739987035,1.2186681966982564,-60.297120986649354
0.0115,1.2836927707764114,-46.797890143829044,1.1879915854369159,-62.397186858438687
0.012,1.259911377533063,-48.318406985375034,1.1562830611124515,-64.42454264716666
0.012500000000000001,1.2353836119139279,-49.783145549120093,1.1235793736202713,-66.377527398826757
0.013000000000000001,1.2101376743419703,-51.190924328548697,1.0899181235243276,-68.254565771398234
0.0135,1.1842023304315108,-52.540623689426418,1.0553376649770481,-70.054164919235205
0.014,1.1576068709635146,-53.831185030682519,1.0198770523530538,-71.774913374243312
