"Time","ramp.y","oLine1.p2.v","oLine2.p2.v","oLine3.p2.v","oLine4.p2.v","tLine1.p2.v","tLine2.p2.v","tLine3.p2.v","tLine4.p2.v"
0.00047200001,1,0.023084771,1.6452842e-09,8.8429847e-20,6.0554104e-32,0,0,0,0
0.00047599999,1,0.040174842,6.7525319e-09,7.5854856e-19,1.0174299e-30,0,0,0,0
0.00047999999,1,0.066020235,2.5437423e-08,5.8374562e-18,1.5039375e-29,0.018861169,0,1.6948184e-32,-1.540744e-33
0.00048399999,1,0.10284589,8.8560846e-08,4.0624134e-17,1.9755789e-28,0.098861173,-1.9721523e-31,4.9303807e-32,-1.540744e-33
0.00048799999,1,0.15239289,2.86675e-07,2.5752062e-16,2.3267591e-27,0.17886117,-1.9445421e-28,-4.8968094e-27,7.7037198e-34
0.00049200002,1,0.21544507,8.6738225e-07,1.496246e-15,2.4718134e-26,0.25886118,0,-2.6963019e-32,-3.8518599e-34
0.00049599999,1,0.29142457,2.464524e-06,8.0153339e-15,2.3843424e-25,0.33886117,-1.9721523e-31,5.1768997e-31,-3.0814879e-33
0.00050000002,1,0.37818468,6.6031134e-06,3.980054e-14,2.1010046e-24,0.41886118,-1.9721523e-31,-3.1925748e-32,2.3111159e-33
0.000504,1,0.47210112,1.6743394e-05,1.840851e-13,1.7007614e-23,0.49886116,-1.9721523e-31,1.9952634e-31,-3.0814879e-33
0.00050800003,1,0.56849307,4.0310875e-05,7.9647053e-13,1.2702869e-22,0.57886118,-3.9443045e-31,-4.0059343e-32,-3.0814879e-33
0.000512,1,0.66231012,9.2413589e-05,3.2365636e-12,8.7949847e-22,0.65886116,9.2976773e-26,-1.4130776e-26,1.6497115e-27
0.00051599997,1,0.74893081,0.00020225435,1.2397697e-11,5.668886e-21,0.73886114,-3.6734198e-40,-3.1568452e-41,-2.8698593e-42
0.00052,1,0.82486558,0.00042354682,4.4913261e-11,3.4149709e-20,0.81886119,1.8367099e-40,-1.5066761e-41,5.7397185e-42
0.00052399997,1,0.88817334,0.0008504198,1.543401e-10,1.9291536e-19,0.89886117,5.9213053e-25,1.044613e-26,6.7465388e-27
0.000528,1,0.93848032,0.0016401622,5.0448717e-10,1.0254195e-18,0.97886115,-2.7550649e-40,-3.1568452e-41,-2.8698593e-42
0.00053199998,1,0.97662109,0.0030434858,1.5724627e-09,5.1444885e-18,1,1.9668533e-26,-5.6213743e-27,-9.7538972e-28
0.00053600001,1,1.0040501,0.0054415432,4.6845123e-09,2.4429388e-17,1,-1.1479437e-41,-2.8698593e-42,-3.5873241e-43
0.00053999998,1,1.0222527,0.0093865963,1.3366316e-08,1.10085e-16,1,-0,0,-0
0.00054400001,1,1.0323774,0.015640095,3.6598269e-08,4.7191234e-16,1,0,0,-0
0.00054799998,1,1.0352186,0.025198393,9.6333991e-08,1.9288924e-15,1,-0,-0,-0
0.00055200001,1,1.0315226,0.039293338,2.4415897e-07,7.5330757e-15,1,-0,0,-0
0.00055599998,1,1.0224446,0.059353571,5.9674346e-07,2.8164228e-14,1,0.0044467966,-3.8518599e-34,6.0715664e-33
0.00056000001,1,1.0098983,0.086914092,1.4083846e-06,1.009908e-13,1,0.037722338,-4.1323234e-32,3.7343833e-32
0.00056399999,1,0.99657166,0.12346753,3.213828e-06,3.4791064e-13,1,0.11772234,-4.5813895e-29,-1.75419e-27
0.00056800002,1,0.98551071,0.17026074,7.0989863e-06,1.1532805e-12,1,0.19772235,-1.4909613e-28,-5.6864341e-27
0.00057199999,1,0.97936678,0.22805437,1.519524e-05,3.6840344e-12,1,0.27772233,9.2835842e-31,1.5414792e-31
0.00057600002,1,0.97957224,0.29687825,3.1548938e-05,1.1356248e-11,1,0.35772234,7.7687199e-31,5.897308e-31
0.00057999999,1,0.98578209,0.37582755,6.3594896e-05,3.3824436e-11,1,0.43772233,-1.9604763e-31,3.4405092e-32
0.00058400002,1,0.99585539,0.46295103,0.00012456112,9.7460415e-11,1,0.51772237,-2.4659163e-31,2.1734919e-31
0.000588,1,1.0064589,0.55527627,0.00023724597,2.7196759e-10,1,0.59772235,2.2215597e-26,-5.0622968e-27
0.00059200003,1,1.0141343,0.64899993,0.00043972116,7.357927e-10,1,0.67772233,7.2013251e-26,-1.6409378e-26
0.000596,1,1.0164669,0.73983997,0.00079359428,1.9318473e-09,1,0.75772232,-2.3805539e-40,-4.205577e-41
0.00060000003,1,1.0129269,0.82351243,0.0013954649,4.9268238e-09,1,0.83772236,1.408361e-25,3.7422517e-27
0.000604,1,1.005051,0.89625931,0.0023920634,1.2215589e-08,1,0.91772234,4.5644118e-25,1.2130578e-26
0.00060799997,1,0.99587083,0.95533329,0.0039991969,2.9469126e-08,1,0.98384494,4.4625684e-27,-2.0138174e-27
0.000612,1,0.98878646,0.99934244,0.0065239752,6.9223873e-08,1,1,1.4473105e-26,-6.5278263e-27
0.00061599998,1,0.98630303,1.0283788,0.010388805,1.5844844e-07,1,1,-5.7397185e-42,-5.7397185e-42
0.00062000001,1,0.98911297,1.0439005,0.016154334,3.536336e-07,1,1,-0,0
0.00062399998,1,0.99588007,1.0483913,0.02453706,7.7005922e-07,1,1,-0,0
0.00062800001,1,1.0038078,1.0448757,0.036415815,1.6370196e-06,1,1,-0,0
0.00063199998,1,1.009765,1.0364031,0.052820306,3.3992278e-06,1,1,0.0010483974,-4.039056e-35
0.00063600001,1,1.01152,1.0256174,0.074894674,6.898043e-06,1,1,0.012291993,-1.4520711e-32
0.00063999998,1,1.0085899,1.0145041,0.10383017,1.3686703e-05,1,1,0.056583509,-1.6458896e-29
0.00064400001,1,1.0023738,1.0043458,0.14076398,2.6563976e-05,1,1,0.13658351,-1.0661343e-28
0.00064799999,1,0.99552834,0.99585539,0.18664595,5.0453273e-05,1,1,0.21658351,-1.7280575e-28
0.00065200002,1,0.99085134,0.98940414,0.2420816,9.3811497e-05,1,1,0.2965835,1.3579523e-30
0.00065599999,1,0.99014199,0.9852336,0.30716702,0.00017082422,1,1,0.37658352,8.3354963e-31
0.00066000002,1,0.99350178,0.98356211,0.38133851,0.00030472924,1,1,0.4565835,-3.1607781e-31
0.00066399999,1,0.99935466,0.98454547,0.4632642,0.00053270109,1,1,0.53658348,7.8525194e-27
0.00066800002,1,1.0051597,0.98812056,0.55080706,0.00091281038,1,1,0.61658353,5.0910365e-26
0.00067199999,1,1.0085015,0.99381989,0.64108253,0.001533619,1,1,0.69658351,8.2514013e-26
0.00067600003,1,1.0080935,1.0006709,0.73062551,0.0025269489,1,1,0.77658349,5.0020955e-26
0.00068,1,1.0042758,1.0072719,0.81566352,0.0040842276,1,1,0.85658354,3.2425846e-25
0.00068400003,1,0.99881232,1.012071,0.89247411,0.0064765057,1,1,0.9333117,5.2715872e-25
0.000688,1,0.99409205,1.0137885,0.95778561,0.010077719,1,1,0.98765373,1.0772501e-26
0.00069199997,1,0.99209243,1.01185,1.009163,0.015390001,1,1,1,1.7464046e-26
0.000696,1,0.99355131,1.0066644,1.0453166,0.023068812,1,1,1,0
0.00069999998,1,0.99769664,0.99961698,1.0662752,0.033944413,1,1,1,-0
0.00070400001,1,1.0026325,0.99273187,1.0733835,0.049034942,1,1,1,-0
0.00070799998,1,1.0061955,0.98808151,1.0691129,0.069545105,1,1,1,0.00037558089
0.00071200001,1,1.0068991,0.9871217,1.0567108,0.096843868,1,1,1,0.0056209713
0.00071599998,1,1.0045531,0.99017906,1.0397426,0.13241449,1,1,1,0.034544729
0.00072000001,1,1.0003005,0.99628758,1.0216074,0.17777163,1,1,1,0.11463773
0.00072399998,1,0.99607325,1.0034585,1.005115,0.23434283,1,1,1,0.23619723
0.00072800001,1,0.99372041,1.0093181,0.99219739,0.30331635,1,1,1,0.35775673
0.00073199999,1,0.99420232,1.0119094,0.98379958,0.3854627,1,1,1,0.47931626
0.00073600002,1,0.99719936,1.0103774,0.97995663,0.48094469,1,1,1,0.60087574
0.00073999999,1,1.0012959,1.0052891,0.98001707,0.58913696,1,1,1,0.7224353
0.00074400002,1,1.0046418,0.99845457,0.98294741,0.70848233,1,1,1,0.8439948
0.00074799999,1,1.0057834,0.99229842,0.98763537,0.83641446,1,1,1,0.9655543
0.00075200002,1,1.0042948,0.98899585,0.99312216,0.96937531,1,1,1,1.0871137
0.00075599999,1,1.0009316,0.98968565,0.99872214,1.1029489,1,1,1,1.2086734
0.00076000002,1,0.99725741,0.99405205,1.0040277,1.2321211,1,1,1,1.3290607
0.000764,1,0.99492162,1.000439,1.0088352,1.3516563,1,1,1,1.4376291
0.00076800003,1,0.99492109,1.0064631,1.0130502,1.4565634,1,1,1,1.5051568
0.000772,1,0.99717575,1.0099015,1.0166295,1.5426022,1,1,1,1.5194938
0.00077599997,1,1.0005988,1.0095237,1.019598,1.6067668,1,1,1,1.5194938
0.00078,1,1.0036148,1.0055497,1.022138,1.6476729,1,1,1,1.5194938
0.00078399997,1,1.0048817,0.99955642,1.0247114,1.6657819,1,1,1.0000303,1.5194938
0.000788,1,1.0038871,0.9938665,1.0281512,1.6634113,1,1,1.0005512,1.5194938
0.00079199998,1,1.0011526,0.99065137,1.0336568,1.6445082,1,1,1.0042531,1.5194938
0.00079600001,1,0.99796844,0.99109656,1.0426584,1.6142018,1,1,1.0182662,1.5194938
0.00079999998,1,0.99578756,0.99495399,1.0565568,1.5781862,1,1,1.0489913,1.5194938
0.00080400001,1,0.99556494,1.0006564,1.0764042,1.5420244,1,1,1.0905508,1.5194938
0.00080799998,1,0.9973402,1.0059485,1.1026173,1.5104765,1,1,1.1321104,1.5194938
0.00081200001,1,1.0002465,1.0087852,1.1348227,1.4869622,1,1,1.1736698,1.5194938
0.00081599999,1,1.00293,1.00814,1.1719017,1.4732454,1,1,1.2152294,1.5194938
0.00082000002,1,1.0041779,1.0044041,1.2122338,1.4693881,1,1,1.2567888,1.5194938
0.00082399999,1,1.0034655,0.99921894,1.2540762,1.4739749,1,1,1.2983483,1.5194938
0.00082800002,1,1.0011758,0.99481374,1.2959576,1.4845537,1,1,1.3399079,1.5194938
0.00083199999,1,0.99839872,0.99311924,1.3369484,1.4981989,1,1,1.3814673,1.5194938
0.00083600002,1,0.99641573,0.99501795,1.3767109,1.5120828,1,1,1.4229324,1.5194938
0.00083999999,1,0.9961096,1.0000349,1.4152974,1.5239432,1,1,1.4631385,1.5194938
0.00084400002,1,0.9975723,1.006593,1.4527643,1.5323673,1,1,1.4969485,1.5194938
0.000848,1,1.0000848,1.0127243,1.4887452,1.5368581,1,1,1.5157478,1.5194938
0.00085200003,1,1.0024673,1.0169449,1.5221545,1.5377009,1,1,1.5194938,1.5194938
0.000856,1,1.0036325,1.0189337,1.551167,1.5356984,1,1,1.5194938,1.5194938
0.00085999997,1,1.0030806,1.0197387,1.5735292,1.5318596,1,1.0000072,1.5194938,1.5194938
0.000864,1,1.0011135,1.0214314,1.5871396,1.5271355,1,1.0001531,1.5194938,1.5194938
0.00086799997,1,0.99867618,1.0263574,1.5907309,1.5222603,1,1.001424,1.5194938,1.5194938
0.000872,1,0.9969061,1.0362948,1.5844288,1.5177215,1,1.0075569,1.5194938,1.5194938
0.00087599998,1,0.99660707,1.0518698,1.5699778,1.5138302,1,1.0255101,1.5194938,1.5194938
0.00088000001,1,0.99788934,1.0724593,1.5505238,1.5108334,1,1.0587896,1.5194938,1.5194938
0.00088399998,1,1.0001385,1.0966094,1.529979,1.5089992,1,1.1003491,1.5194938,1.5194938
0.00088800001,1,1.0023201,1.1227723,1.512138,1.5086246,1,1.1419086,1.5194938,1.5194938
0.00089199998,1,1.0034705,1.1500399,1.4998051,1.5099473,1,1.1834681,1.5194938,1.5194938
0.00089600001,1,1.0031466,1.1785445,1.4941989,1.5129986,1,1.2250276,1.5194938,1.5194938
0.00089999998,1,1.0016264,1.2093529,1.4948163,1.5174577,1,1.2665871,1.5194938,1.5194938
0.00090400001,1,0.99977452,1.2438906,1.4997895,1.5225893,1,1.3081466,1.5194938,1.5194938
0.00090799999,1,0.99864662,1.2831383,1.5066055,1.527321,1,1.3497062,1.5194938,1.5194938
0.00091200002,1,0.99901837,1.3269395,1.5129431,1.5304693,1,1.3912433,1.5194938,1.5194938
0.00091599999,1,1.001063,1.3737175,1.5173435,1.5310696,1,1.4324116,1.5194938,1.5194938
0.00092000002,1,1.0043232,1.4207256,1.5195043,1.5287104,1,1.4711097,1.5194938,1.5194938
0.00092399999,1,1.0079859,1.4647356,1.5201254,1.523752,1,1.5013807,1.5194938,1.5194938
0.00092800002,1,1.0113276,1.5028934,1.5203999,1.5173358,1,1.516631,1.5194938,1.5194938
0.000932,1,1.0141206,1.5334059,1.5213709,1.5111418,1,1.5194938,1.5194938,1.5194938
0.00093600003,1,1.0168158,1.5558074,1.5234175,1.506941,1.0000017,1.5194938,1.5194938,1.5194938
0.00094,1,1.0204215,1.5707403,1.5260702,1.5060613,1.0000416,1.5194938,1.5194938,1.5194938
0.00094400003,1,1.0261405,1.5793877,1.528224,1.5089365,1.0004528,1.5194938,1.5194938,1.5194938
0.000948,1,1.0349388,1.5828402,1.5286486,1.5148947,1.00287,1.5194938,1.5194938,1.5194938
0.00095199997,1,1.0472438,1.581691,1.526583,1.5222822,1.0117897,1.5194938,1.5194938,1.5194938
0.000956,1,1.0629035,1.5760309,1.5221574,1.5289136,1.0333562,1.5194938,1.5194938,1.5194938
0.00095999998,1,1.0814152,1.5658259,1.5164596,1.5327291,1.0685878,1.5194938,1.5194938,1.5194938
0.00096400001,1,1.1023,1.5514741,1.5112015,1.5324583,1.1101474,1.5194938,1.5194938,1.5194938
0.00096799998,1,1.1254376,1.5342457,1.5081071,1.5280693,1.1517068,1.5194938,1.5194938,1.5194938
0.00097200001,1,1.1511898,1.5163605,1.5082583,1.520841,1.1932664,1.5194938,1.5194938,1.5194938
0.00097599998,1,1.1802503,1.5006068,1.5116591,1.5130074,1.2348258,1.5194938,1.5194938,1.5194938
0.00098000001,1,1.21328,1.4896209,1.5171968,1.5070682,1.2763854,1.5194938,1.5194938,1.5194938
0.00098400004,1,1.2504911,1.4850956,1.5230261,1.5049775,1.3179449,1.5194938,1.5194938,1.5194938
0.00098799996,1,1.2913655,1.4872382,1.5272355,1.507479,1.3594991,1.5194938,1.5194938,1.5194938
0.00099199999,1,1.3346307,1.4947037,1.5285376,1.513818,1.4009494,1.5194938,1.5194938,1.5194938
0.00099600002,1,1.3785027,1.5050408,1.526721,1.5219499,1.4415352,1.5194938,1.5194938,1.5194938
0.001,1,1.4210829,1.5154839,1.5226882,1.5291903,1.4782466,1.5194938,1.5194938,1.5194938
0.001004,1,1.460739,1.5237898,1.5180699,1.5331069,1.5049762,1.5194938,1.5194938,1.5194938
0.001008,1,1.4963188,1.5288088,1.5145746,1.5323527,1.517306,1.5194938,1.5194938,1.5194938
0.001012,1,1.5271286,1.5306031,1.5133348,1.5271496,1.5194938,1.5194938,1.5194938,1.5194938
0.0010160001,1,1.5527328,1.5301138,1.5145062,1.5192438,1.5194938,1.5194938,1.5194938,1.5194938
0.00102,1,1.5727096,1.5285648,1.5172776,1.511332,1.5194938,1.5194938,1.5194938,1.5194938
0.001024,1,1.5865176,1.5268807,1.5202695,1.5061411,1.5194938,1.5194938,1.5194938,1.5194938
0.001028,1,1.5935676,1.5253679,1.5221493,1.5054775,1.5194938,1.5194938,1.5194938,1.5194938
0.0010319999,1,1.5934871,1.5237651,1.5221982,1.5095823,1.5194938,1.5194938,1.5194938,1.5194938
0.001036,1,1.5864588,1.5215977,1.5205914,1.517024,1.5194938,1.5194938,1.5194938,1.5194938
0.00104,1,1.5734702,1.5186275,1.5182799,1.5251862,1.5194938,1.5194938,1.5194938,1.5194938
0.001044,1,1.5563352,1.515157,1.5165288,1.5311825,1.5194938,1.5194938,1.5194938,1.5194938
0.0010479999,1,1.5374416,1.5120252,1.5163196,1.5328846,1.5194938,1.5194938,1.5194938,1.5194938
0.001052,1,1.5192964,1.5102887,1.5178804,1.5296906,1.5194938,1.5194938,1.5194938,1.5194938
0.001056,1,1.5040213,1.5107348,1.5205573,1.522755,1.5194938,1.5194938,1.5194938,1.5194938
0.00106,1,1.4929734,1.5134629,1.523087,1.5145837,1.5194938,1.5194938,1.5194938,1.5194938
0.001064,1,1.4866065,1.5177418,1.524164,1.5081342,1.5194938,1.5194938,1.5194938,1.5194938
0.001068,1,1.4845862,1.5222301,1.5230508,1.5057416,1.5194938,1.5194938,1.5194938,1.5194938
0.001072,1,1.4860729,1.5254765,1.5199648,1.5082617,1.5194938,1.5194938,1.5194938,1.5194938
0.001076,1,1.4900305,1.5264894,1.516055,1.5147506,1.5194938,1.5194938,1.5194938,1.5194938
0.00108,1,1.4954337,1.5251261,1.5129595,1.5228057,1.5194938,1.5194938,1.5194938,1.5194938
0.001084,1,1.5013176,1.5221297,1.5121176,1.5294487,1.5194938,1.5194938,1.5194938,1.5194938
0.001088,1,1.5067055,1.5187958,1.5141242,1.5322287,1.5194938,1.5194938,1.5194938,1.5194938
0.001092,1,1.510515,1.5164171,1.5184077,1.5301354,1.519491,1.5194938,1.5194938,1.5194938
0.001096,1,1.5115516,1.5157475,1.5233914,1.5239785,1.5194527,1.5194938,1.5194938,1.5194938
0.0011,1,1.5086466,1.5167226,1.5270901,1.5160863,1.5191469,1.5194938,1.5194938,1.5194938
0.001104,1,1.5009087,1.5185502,1.5279155,1.5094318,1.5175399,1.5194938,1.5194938,1.5194938
0.0011080001,1,1.4879874,1.5201226,1.525357,1.5065113,1.5117151,1.5194938,1.5194938,1.5194938
0.001112,1,1.4702164,1.5205564,1.5202495,1.508401,1.4967754,1.5194938,1.5194938,1.5194938
0.001116,1,1.448547,1.5196087,1.5144972,1.514349,1.4691732,1.5194938,1.5194938,1.5194938
0.00112,1,1.424265,1.5177802,1.5103468,1.5220635,1.4313095,1.5194938,1.5194938,1.5194938
0.0011239999,1,1.3985835,1.5160598,1.5094925,1.5285897,1.38975,1.5194938,1.5194938,1.5194938
0.001128,1,1.3722625,1.5154288,1.5123746,1.5314417,1.3481904,1.5194938,1.5194938,1.5194938
0.001132,1,1.3454036,1.5163566,1.5179646,1.5295557,1.306631,1.5194938,1.5194938,1.5194938
0.001136,1,1.3175005,1.518522,1.5241369,1.5236963,1.2650715,1.5194938,1.5194938,1.5194938
0.0011399999,1,1.2877223,1.5208977,1.5284923,1.5161564,1.2235123,1.5194938,1.5194938,1.5194938
0.001144,1,1.2553157,1.5221648,1.5293071,1.5098659,1.1819607,1.5194938,1.5194938,1.5194938
0.001148,1,1.2199703,1.5212787,1.5262278,1.5072522,1.1404978,1.5194938,1.5194938,1.5194938
0.001152,1,1.1820154,1.5179315,1.5204277,1.5092982,1.0996224,1.5194938,1.5194938,1.5194938
0.001156,1,1.142393,1.5127008,1.5141546,1.515164,1.061203,1.5194938,1.5194938,1.5194938
0.00116,1,1.102448,1.5068091,1.5098472,1.5225226,1.029444,1.5194938,1.5194938,1.5194938
0.001164,1,1.0636444,1.5015883,1.5091715,1.5284777,1.0092676,1.5194938,1.5194938,1.5194938
0.001168,1,1.0273291,1.4978765,1.5123636,1.530704,1.0012778,1.5194931,1.5194938,1.5194938
0.001172,1,0.99462295,1.4956,1.5181407,1.5283606,1,1.5194819,1.5194938,1.5194938
0.001176,1,0.96644521,1.4937214,1.5242181,1.5224154,1,1.5193807,1.5194938,1.5194938
0.00118,1,0.9436034,1.4905723,1.5282186,1.5152537,1,1.5187681,1.5194938,1.5194938
0.0011840001,1,0.92685479,1.4844314,1.5286111,1.5097251,1,1.5161666,1.5194938,1.5194938
0.001188,1,0.91686416,1.4741064,1.5253003,1.5080091,1,1.5081928,1.5194938,1.5194938
0.001192,1,0.91404498,1.4592868,1.5196379,1.5107505,1,1.4902678,1.5194938,1.5194938
0.001196,1,0.91834277,1.4405335,1.5138586,1.5168114,1,1.4602462,1.5194938,1.5194938
0.0012000001,1,0.92905974,1.4189343,1.5101733,1.5237354,1,1.4215113,1.5194938,1.5194938
0.001204,1,0.94481629,1.3955843,1.509894,1.5287403,1,1.3799517,1.5194938,1.5194938
0.001208,1,0.96369225,1.3711219,1.5129317,1.5298363,1,1.3383923,1.5194938,1.5194938
0.001212,1,0.98351705,1.3455057,1.5178648,1.5266222,1,1.2968327,1.5194938,1.5194938
0.0012159999,1,1.0022179,1.3181132,1.5225322,1.5204368,1,1.2552732,1.5194938,1.5194938
0.00122,1,1.0181135,1.2880936,1.5248978,1.5138071,1,1.2137159,1.5194938,1.5194938
0.001224,1,1.0300736,1.2548149,1.5238349,1.5094185,1,1.1721852,1.5194938,1.5194938
0.001228,1,1.0375239,1.2182155,1.5195144,1.5090253,1,1.1308608,1.5194938,1.5194938
0.001232,1,1.0403445,1.1789327,1.5132583,1.5127443,1,1.0905645,1.5194938,1.5194938
0.001236,1,1.0387453,1.1381866,1.5069336,1.5190183,1,1.0537153,1.5194938,1.5194938
