"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w"
0,0,0,0,0,0,0
0.00022000000000000001,2.0440265994205992e-06,0.018582058783953841,2.0440265994205992e-06,0.018582058783953841,-3.5228858430819853e-07,-0.0031972623148129901
0.00044000000000000002,8.1761060128094007e-06,0.037164117567232001,8.1761060128094007e-06,0.037164117567232001,-1.3950507240785902e-06,-0.0063196935947677753
0.00066,1.839623835123539e-05,0.055746176348594439,1.839623835123539e-05,0.055746176348594439,-3.113641538399912e-06,-0.0093672951184354727
0.00088000000000000003,3.2704423613225502e-05,0.074328235112841937,3.2704423613225502e-05,0.074328235112841937,-5.4673790018970222e-06,-0.012340074490169047
0.0011000000000000001,5.1100661798830332e-05,0.092910293862261045,5.1100661798830332e-05,0.092910293862261045,-8.4625057611331501e-06,-0.015238030558427448
0.00132,7.358495290805645e-05,0.11149235259714819,7.358495290805645e-05,0.11149235259714819,-1.2099831057627665e-05,-0.01806116317393508
0.0015400000000000001,0.00010015729690043942,0.13007441125035007,0.00010015729690043942,0.13007441125035007,-1.6316156364251761e-05,-0.020809492518641771
0.0017600000000000001,0.00013081769379265273,0.14865646984953743,0.00013081769379265273,0.14865646984953743,-2.1137522877422317e-05,-0.023483010276497397
0.00198,0.00016556614358672692,0.16723852839808009,0.00016556614358672692,0.16723852839808009,-2.6567101954081088e-05,-0.026081715434754193
0.0022000000000000001,0.00020440264584192913,0.18582058651008929,0.00020440264584192913,0.18582058651008929,-3.2452545329066491e-05,-0.028605681955994926
0.0024200000000000003,0.00024732720071754711,0.20440264432503125,0.00024732720071754711,0.20440264432503125,-3.8848914034346371e-05,-0.031054883108992102
0.00264,0.00029433980824782356,0.22298470187288758,0.00029433980824782356,0.22298470187288758,-4.5768044787256992e-05,-0.033429313147213674
0.0028600000000000001,0.00034544046843275865,0.24156675915365833,0.00034544046843275865,0.24156675915365833,-5.3209937587798386e-05,-0.035728972070659677
0.0030800000000000003,0.00040062918127235227,0.26014881616734353,0.00040062918127235227,0.26014881616734353,-6.1174592435970555e-05,-0.037953859879330087
0.0033,0.00045990594676660428,0.27873087291394311,0.00045990594676660428,0.27873087291394311,-6.9662009331773471e-05,-0.040103976573224911
0.0035200000000000001,0.00052327076344881453,0.29731292828902012,0.00052327076344881453,0.29731292828902012,-7.8503093944562054e-05,-0.042179458086210916
0.0037400000000000003,0.00059072363204762694,0.31589498284124923,0.00059072363204762694,0.31589498284124923,-8.7781850864814917e-05,-0.044180236887527223
0.00396,0.00066226455279706341,0.33447703674685086,0.00066226455279706341,0.33447703674685086,-9.7525260243278139e-05,-0.046106291288000666
0.0041800000000000006,0.00073789352569712439,0.35305909000582508,0.00073789352569712439,0.35305909000582508,-0.00010773332207995179,-0.047957621287631265
0.0044000000000000003,0.00081761055074780899,0.37164114261817172,0.00081761055074780899,0.37164114261817172,-0.00011840603637483578,-0.049734226886418986
0.00462,0.00090141562605636932,0.39022319341694001,0.00090141562605636932,0.39022319341694001,-0.00012942414666976035,-0.051436223477545048
0.0048400000000000006,0.00098930875012469429,0.40880524147848751,0.00098930875012469429,0.40880524147848751,-0.00014069326142001978,-0.053063702394768555
0.0050600000000000003,0.0010812899248940351,0.42738728799966957,0.0010812899248940351,0.42738728799966957,-0.00015233569314745,-0.054616545287844903
0.00528,0.0011773591503643926,0.44596933298048602,0.0011773591503643926,0.44596933298048602,-0.00016435144185205101,-0.056094752156774078
0.0055000000000000005,0.0012775164265357666,0.46455137642093713,0.0012775164265357666,0.46455137642093713,-0.00017674050753382288,-0.057498323001556099
0.0057200000000000003,0.0013817617530156635,0.4831334181224069,0.0013817617530156635,0.4831334181224069,-0.00018949058964821492,-0.058827273225456798
0.00594,0.0014900951214309819,0.50171545384780025,0.0014900951214309819,0.50171545384780025,-0.00020233927911033519,-0.060081931428309823
0.0061600000000000005,0.0016025165377286084,0.5202974866064588,0.0016025165377286084,0.5202974866064588,-0.00021547294853930147,-0.061262064226382813
0.0063800000000000003,0.0017190260019085417,0.53887951639838205,0.0017190260019085417,0.53887951639838205,-0.00022889159793511353,-0.062367671619675755
0.0066,0.0018396235139707827,0.55746154322357044,0.0018396235139707827,0.55746154322357044,-0.0002425952272977715,-0.063398753608188654
0.0068200000000000005,0.0019643090739153318,0.57604356708202387,0.0019643090739153318,0.57604356708202387,-0.00025658383662727539,-0.064355310191921533
0.0070400000000000003,0.002093082673270939,0.59462558419666323,0.002093082673270939,0.59462558419666323,-0.00027069840035391109,-0.065237584329622886
0.00726,0.0022259443125167808,0.61320759478113895,0.0022259443125167808,0.61320759478113895,-0.00028494791375451966,-0.066045562278338008
0.0074800000000000005,0.0023628939953723167,0.63178960049384747,0.0023628939953723167,0.63178960049384747,-0.00029940219994235308,-0.066779137362541416
0.0077000000000000002,0.0025039317218375446,0.65037160133478855,0.0025039317218375446,0.65037160133478855,-0.00031406125891741108,-0.067438309582233125
0.00792,0.0026490574919124659,0.6689535973039622,0.0026490574919124659,0.6689535973039622,-0.00032892509067969388,-0.068023078937413106
