"Time","meanCurrent.y","meanVoltage.y"
1.001001e-12,0,0
0.00019999999,0,0
0.00039999999,0,0
0.00060000003,0,0
0.00079999998,0,0
0.001,0,0
0.0012000001,0,0
0.0014,0,0
0.0016,0,0
0.0016666666,0,0
0.0016666667,0,0
0.0016666667,0,0
0.0016683351,0,0
0.0016683351,0,0
0.0018,0,0
0.0020000001,0,0
0.0022,0,0
0.0024000001,0,0
0.0026,0,0
0.0027999999,0,0
0.003,0,0
0.0031999999,0,0
0.0034,0,0
0.0035999999,0,0
0.0038000001,0,0
0.0040000002,0,0
0.0041999999,0,0
0.0044,0,0
0.0046000001,0,0
0.0048000002,0,0
0.0049999999,0,0
0.0049999999,0,0
0.0050050048,0,0
0.0050050048,0,0
0.0052,0,0
0.0054000001,0,0
0.0055999998,0,0
0.0057999999,0,0
0.0060000001,0,0
0.0062000002,0,0
0.0063999998,0,0
0.0066,0,0
0.0066666668,0,0
0.0066666668,0.53881586,128.64996
0.0068000001,0.53881586,128.64996
0.0070000002,0.53881586,128.64996
0.0071999999,0.53881586,128.64996
0.0074,0.53881586,128.64996
0.0076000001,0.53881586,128.64996
0.0077999998,0.53881586,128.64996
0.0080000004,0.53881586,128.64996
0.0082,0.53881586,128.64996
0.0083333328,0.53881586,128.64996
0.0083333338,0.53881586,128.64996
0.0083333338,0.53881586,128.64996
0.0083416747,0.53881586,128.64996
0.0083416747,0.53881586,128.64996
0.0083999997,0.53881586,128.64996
0.0086000003,0.53881586,128.64996
0.0088,0.53881586,128.64996
0.0089999996,0.53881586,128.64996
0.0092000002,0.53881586,128.64996
0.0093999999,0.53881586,128.64996
0.0096000005,0.53881586,128.64996
0.0098000001,0.53881586,128.64996
0.0099999998,0.53881586,128.64996
0.0102,0.53881586,128.64996
0.0104,0.53881586,128.64996
0.0106,0.53881586,128.64996
0.0108,0.53881586,128.64996
0.011,0.53881586,128.64996
0.0112,0.53881586,128.64996
0.0114,0.53881586,128.64996
0.0116,0.53881586,128.64996
0.011666667,0.53881586,128.64996
0.011666667,0.53881586,128.64996
0.011678345,0.53881586,128.64996
0.011678345,0.53881586,128.64996
0.0118,0.53881586,128.64996
0.012,0.53881586,128.64996
0.0122,0.53881586,128.64996
0.0124,0.53881586,128.64996
0.0126,0.53881586,128.64996
0.0128,0.53881586,128.64996
0.013,0.53881586,128.64996
0.0132,0.53881586,128.64996
0.013333334,0.53881586,128.64996
0.013333334,1.5865692,128.64955
0.0134,1.5865692,128.64955
0.0136,1.5865692,128.64955
0.0138,1.5865692,128.64955
0.014,1.5865692,128.64955
0.0142,1.5865692,128.64955
0.0144,1.5865692,128.64955
0.0146,1.5865692,128.64955
0.0148,1.5865692,128.64955
0.015,1.5865692,128.64955
0.015,1.5865692,128.64955
0.015,1.5865692,128.64955
0.015015015,1.5865692,128.64955
0.015015015,1.5865692,128.64955
0.0152,1.5865692,128.64955
0.0154,1.5865692,128.64955
0.0156,1.5865692,128.64955
0.015799999,1.5865692,128.64955
0.016000001,1.5865692,128.64955
0.0162,1.5865692,128.64955
0.0164,1.5865692,128.64955
0.0166,1.5865692,128.64955
0.016799999,1.5865692,128.64955
0.017000001,1.5865692,128.64955
0.017200001,1.5865692,128.64955
0.0174,1.5865692,128.64955
0.0176,1.5865692,128.64955
0.0178,1.5865692,128.64955
0.017999999,1.5865692,128.64955
0.018200001,1.5865692,128.64955
0.018333333,1.5865692,128.64955
0.018333333,1.5865692,128.64955
0.018351685,1.5865692,128.64955
0.018351685,1.5865692,128.64955
0.0184,1.5865692,128.64955
0.0186,1.5865692,128.64955
0.0188,1.5865692,128.64955
0.018999999,1.5865692,128.64955
0.019200001,1.5865692,128.64955
0.019400001,1.5865692,128.64955
0.0196,1.5865692,128.64955
0.0198,1.5865692,128.64955
0.02,1.5865692,128.64955
0.02,2.5035298,128.64856
0.020199999,2.5035298,128.64856
0.020400001,2.5035298,128.64856
0.0206,2.5035298,128.64856
0.0208,2.5035298,128.64856
0.021,2.5035298,128.64856
0.021199999,2.5035298,128.64856
0.021400001,2.5035298,128.64856
0.021600001,2.5035298,128.64856
0.021666666,2.5035298,128.64856
0.021666666,2.5035298,128.64856
0.021666666,2.5035298,128.64856
0.021688355,2.5035298,128.64856
0.021688355,2.5035298,128.64856
0.0218,2.5035298,128.64856
0.022,2.5035298,128.64856
0.0222,2.5035298,128.64856
0.022399999,2.5035298,128.64856
0.022600001,2.5035298,128.64856
0.0228,2.5035298,128.64856
0.023,2.5035298,128.64856
0.0232,2.5035298,128.64856
0.023399999,2.5035298,128.64856
0.023600001,2.5035298,128.64856
0.023800001,2.5035298,128.64856
0.024,2.5035298,128.64856
0.0242,2.5035298,128.64856
0.0244,2.5035298,128.64856
0.024599999,2.5035298,128.64856
0.024800001,2.5035298,128.64856
0.025,2.5035298,128.64856
0.025,2.5035298,128.64856
0.025025025,2.5035298,128.64856
0.025025025,2.5035298,128.64856
0.0252,2.5035298,128.64856
0.0254,2.5035298,128.64856
0.025599999,2.5035298,128.64856
0.025800001,2.5035298,128.64856
0.026000001,2.5035298,128.64856
0.0262,2.5035298,128.64856
0.0264,2.5035298,128.64856
0.0266,2.5035298,128.64856
0.026666667,2.5035298,128.64856
0.026666667,3.3060205,128.64699
0.026799999,3.3060205,128.64699
0.027000001,3.3060205,128.64699
0.0272,3.3060205,128.64699
0.0274,3.3060205,128.64699
0.0276,3.3060205,128.64699
0.027799999,3.3060205,128.64699
0.028000001,3.3060205,128.64699
0.028200001,3.3060205,128.64699
0.028333332,3.3060205,128.64699
0.028333334,3.3060205,128.64699
0.028333334,3.3060205,128.64699
0.028361695,3.3060205,128.64699
0.028361695,3.3060205,128.64699
0.0284,3.3060205,128.64699
0.0286,3.3060205,128.64699
0.0288,3.3060205,128.64699
0.028999999,3.3060205,128.64699
0.029200001,3.3060205,128.64699
0.0294,3.3060205,128.64699
0.0296,3.3060205,128.64699
0.0298,3.3060205,128.64699
0.029999999,3.3060205,128.64699
0.030200001,3.3060205,128.64699
0.030400001,3.3060205,128.64699
0.0306,3.3060205,128.64699
0.0308,3.3060205,128.64699
0.030999999,3.3060205,128.64699
0.031199999,3.3060205,128.64699
0.031399999,3.3060205,128.64699
0.031599998,3.3060205,128.64699
0.031666666,3.3060205,128.64699
0.031666666,3.3060205,128.64699
0.031698365,3.3060205,128.64699
0.031698365,3.3060205,128.64699
0.031800002,3.3060205,128.64699
0.032000002,3.3060205,128.64699
0.032200001,3.3060205,128.64699
0.032400001,3.3060205,128.64699
0.032600001,3.3060205,128.64699
0.0328,3.3060205,128.64699
0.033,3.3060205,128.64699
0.033199999,3.3060205,128.64699
0.033333335,3.3060205,128.64699
0.033333335,4.0083265,128.64487
0.033399999,4.0083265,128.64487
0.033599999,4.0083265,128.64487
0.033799998,4.0083265,128.64487
0.034000002,4.0083265,128.64487
0.034200002,4.0083265,128.64487
0.034400001,4.0083265,128.64487
0.034600001,4.0083265,128.64487
0.0348,4.0083265,128.64487
0.035,4.0083265,128.64487
0.035,4.0083265,128.64487
0.035,4.0083265,128.64487
0.035035037,4.0083265,128.64487
