"time","energy.y","stack.cell[1, 1].cell.limIntegrator.y","stack.cell[1, 1].limIntegrator.y","stack.cell[1, 2].cell.limIntegrator.y","stack.cell[1, 2].limIntegrator.y","stack.cell[2, 1].cell.limIntegrator.y","stack.cell[2, 1].limIntegrator.y","stack.cell[2, 2].cell.limIntegrator.y","stack.cell[2, 2].limIntegrator.y","stack.cell[3, 1].cell.limIntegrator.y","stack.cell[3, 1].limIntegrator.y","stack.cell[3, 2].cell.limIntegrator.y","stack.cell[3, 2].limIntegrator.y"
0,0,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001,0.10000000000000001
0.050000000000000003,0.0099884143668006221,0.10000001717868924,0.10000001929257812,0.10000003646440511,0.10000003857829402,0.10000002682154716,0.10000002893543605,0.10000002682154716,0.10000002893543605,0.10000002682154716,0.10000002893543605,0.10000002682154716,0.10000002893543605
0.10000000000000001,0.039954058362495153,0.1000000729494567,0.10000007717723448,0.10000015007698475,0.10000015430476263,0.1000001115132207,0.10000011574099855,0.1000001115132207,0.10000011574099855,0.1000001115132207,0.10000011574099855,0.1000001115132207,0.10000011574099855
0.15000000000000002,0.08989796929020015,0.10000016732321285,0.10000017366487961,0.10000034082730323,0.10000034716897019,0.10000025407525802,0.1000002604169249,0.10000025407525802,0.1000002604169249,0.10000025407525802,0.1000002604169249,0.10000025407525802,0.1000002604169249
0.20000000000000001,0.15982111938966032,0.10000030031086546,0.10000030876642127,0.10000060870446224,0.10000061716001843,0.10000045450766382,0.10000046296321985,0.10000045450766382,0.10000046296321985,0.10000045450766382,0.10000046296321985,0.10000045450766382,0.10000046296321985
0.25,0.24972455831950943,0.10000047192418283,0.10000048249362785,0.10000095369669812,0.1000009642661438,0.10000071281044046,0.10000072337988582,0.10000071281044046,0.10000072337988582,0.10000071281044046,0.10000072337988582,0.10000071281044046,0.10000072337988582
0.30000000000000004,0.35960932233801712,0.10000068217476524,0.10000069485809958,0.10000137579241046,0.10000138847574587,0.10000102898358783,0.10000104166692272,0.10000102898358783,0.10000104166692272,0.10000102898358783,0.10000104166692272,0.10000102898358783,0.10000104166692272
0.35000000000000003,0.48947642926002555,0.10000093107397244,0.10000094587119625,0.10000187498023806,0.10000188977746356,0.10000140302710524,0.10000141782432991,0.10000140302710524,0.10000141782432991,0.10000140302710524,0.10000141782432991,0.10000140302710524,0.10000141782432991
0.40000000000000002,0.63932690458035502,0.10000121863325191,0.10000123554436539,0.10000245124873298,0.10000246815984898,0.10000183494099243,0.10000185185210719,0.10000183494099243,0.10000185185210719,0.10000183494099243,0.10000185185210719,0.10000183494099243,0.10000185185210719
0.45000000000000001,0.80916177718456361,0.10000154486405567,0.10000156388905906,0.10000310458644439,0.10000312361145133,0.10000232472525002,0.1000023437502552,0.10000232472525002,0.1000023437502552,0.10000232472525002,0.1000023437502552,0.10000232472525002,0.1000023437502552
0.5,0.99898207121087346,0.1000019097777799,0.10000193091667346,0.10000383498197565,0.10000385612087401,0.10000287237987773,0.10000289351877373,0.10000287237987773,0.10000289351877373,0.10000287237987773,0.10000289351877373,0.10000287237987773,0.10000289351877373
0.55000000000000004,1.2087888083395328,0.10000231338565167,0.10000233663843566,0.10000464242409911,0.10000466567688951,0.10000347790487536,0.1000035011576626,0.10000347790487536,0.1000035011576626,0.10000347790487536,0.1000035011576626,0.10000347790487536,0.1000035011576626
0.60000000000000009,1.4385830137628837,0.10000275569907006,0.10000278106574483,0.10000552690141568,0.10000555226809872,0.10000414130024285,0.10000416666692177,0.10000414130024285,0.10000416666692177,0.10000414130024285,0.10000416666692177,0.10000414130024285,0.10000416666692177
0.65000000000000002,1.6883657117003847,0.10000323672938653,0.10000326420995238,0.10000648840257374,0.10000651588315013,0.1000048625659801,0.10000489004655126,0.1000048625659801,0.10000489004655126,0.10000486256598011,0.10000489004655126,0.1000048625659801,0.10000489004655126
0.70000000000000007,1.9581379294708361,0.10000375648795651,0.10000378608241385,0.10000752691621773,0.10000755651068818,0.10000564170208708,0.10000567129655101,0.10000564170208708,0.10000567129655101,0.10000564170208708,0.10000567129655101,0.10000564170208708,0.10000567129655101
0.75,2.2479007132971924,0.10000431498615982,0.10000434669450903,0.10000864243096826,0.10000867413933358,0.10000647870856398,0.10000651041692131,0.10000647870856398,0.10000651041692131,0.10000647870856398,0.10000651041692131,0.10000647870856398,0.10000651041692131
0.80000000000000004,2.557655081490358,0.10000491223534028,0.1000049460575818,0.10000983493548113,0.10000986875774218,0.10000737358541066,0.10000740740766198,0.10000737358541066,0.10000740740766198,0.10000737358541066,0.10000740740766198,0.10000737358541066,0.10000740740766198
0.85000000000000009,2.8874020624622072,0.10000554824685474,0.10000558418298901,0.10001110441839946,0.10001114035455715,0.10000832633262706,0.10000836226877308,0.10000832633262706,0.10000836226877308,0.10000832633262706,0.10000836226877308,0.10000832633262706,0.10000836226877308
0.90000000000000002,3.2371426861709836,0.1000062230320469,0.10000626108207442,0.10001245086837947,0.10001248891843477,0.10000933695021316,0.1000093750002546,0.10000933695021315,0.1000093750002546,0.10000933695021316,0.1000093750002546,0.10000933695021316,0.1000093750002546
0.95000000000000007,3.6068780096954201,0.10000693660202975,0.10000697676595104,0.10001387427430791,0.10001391443826184,0.1000104054381688,0.10001044560210644,0.10001040543816879,0.10001044560210644,0.1000104054381688,0.10001044560210644,0.1000104054381688,0.10001044560210644
1,3.9966090514195804,0.10000768896824545,0.10000773124606105,0.10001537462474261,0.10001541690259627,0.100011531796494,0.10001157407432866,0.10001153179649398,0.10001157407432866,0.100011531796494,0.10001157407432866,0.100011531796494,0.10001157407432866
1.05,4.4063368436634534,0.10000848014201762,0.10000852453372808,0.10001695190835992,0.10001699630011442,0.10001271602518873,0.10001276041692127,0.10001271602518871,0.10001276041692127,0.10001271602518873,0.10001276041692127,0.10001271602518873,0.10001276041692127
1.1000000000000001,4.8360624187470309,0.10000931013466983,0.10000935664027577,0.10001860611383609,0.10001865261949264,0.10001395812425293,0.10001400462988422,0.10001395812425291,0.10001400462988422,0.10001395812425293,0.10001400462988422,0.10001395812425293,0.10001400462988422
1.1500000000000001,5.2857868487224762,0.10001017895731107,0.10001022757681312,0.10002033723006211,0.10002038584962197,0.10001525809368655,0.10001530671321755,0.10001525809368654,0.10001530671321755,0.10001525809368655,0.10001530671321755,0.10001525809368655,0.10001530671321755
1.2000000000000002,5.755511153699107,0.10001108662133092,0.1000111373547297,0.10002214524564831,0.10002219597911281,0.10001661593348959,0.10001666666692127,0.10001661593348958,0.10001666666692127,0.10001661593348959,0.10001666666692127,0.10001661593348959,0.10001666666692127
1.25,6.2452363704822735,0.10001203313802871,0.10001208598532496,0.10002403014929524,0.10002408299666572,0.10001803164366195,0.10001808449099535,0.10001803164366194,0.10001808449099535,0.10001803164366195,0.10001808449099535,0.10001803164366195,0.10001808449099535
1.3,6.754963536665799,0.10001301851869959,0.10001307347989401,0.10002599192970768,0.10002604689098556,0.10001950522420361,0.1000195601854398,0.10001950522420359,0.1000195601854398,0.10001950522420361,0.1000195601854398,0.10001950522420361,0.1000195601854398
1.3500000000000001,7.2846937249932937,0.10001404277445847,0.10001409984955179,0.10002803057577064,0.10002808765095743,0.10002103667511451,0.10002109375025461,0.1000210366751145,0.10002109375025461,0.10002103667511451,0.10002109375025461,0.10002103667511451,0.10002109375025461
