"time","x","y1","y1d","y1dd","y2","y2d","y2dd","y3","y3d","y3dd","y4","y4d","y4dd"
0,-1,0,0,0,-1,0.5,0.25,0,0,0,0,0,0
0.00020000000000000001,-0.99980000000000002,0,0,0,-0.9998999949995,0.50005000750125017,0.25007501875437593,0,0,0,0,0,0
0.00040000000000000002,-0.99960000000000004,0,0,0,-0.99979997999599901,0.50010003001000347,0.25015007503501574,0,0,0,0,0,0
0.00060000000000000006,-0.99939999999999996,0,0,0,-0.99969995498649489,0.50015006753376778,0.25022516886820484,0,0,0,0,0,0
0.00080000000000000004,-0.99919999999999998,0,0,0,-0.99959991996798403,0.50020012008005599,0.25030030028025219,0,0,0,0,0,0
0.001,-0.999,0,0,0,-0.99949987493746095,0.50025018765638685,0.25037546929749088,0,0,0,0,0,0
0.0012000000000000001,-0.99880000000000002,0,0,0,-0.99939981989191895,0.50030027027028379,0.2504506759462774,0,0,0,0,0,0
0.0014,-0.99860000000000004,0,0,0,-0.99929975482834976,0.5003503679292759,0.25052592025299214,0,0,0,0,0,0
0.0016000000000000001,-0.99839999999999995,0,0,0,-0.99919967974374369,0.50040048064089726,0.25060120224403909,0,0,0,0,0,0
0.0018000000000000002,-0.99819999999999998,0,0,0,-0.99909959463508946,0.50045060841268751,0.25067652194584628,0,0,0,0,0,0
0.002,-0.998,0,0,0,-0.99899949949937417,0.5005007512521914,0.25075187938486543,0,0,0,0,0,0
0.0022000000000000001,-0.99780000000000002,0,0,0,-0.99889939433358355,0.5005509091669591,0.2508272745875722,0,0,0,0,0,0
0.0024000000000000002,-0.99760000000000004,0,0,0,-0.99879927913470179,0.5006010821645458,0.25090270758046601,0,0,0,0,0,0
0.0026000000000000003,-0.99739999999999995,0,0,0,-0.99869915389971164,0.50065127025251244,0.25097817839007042,0,0,0,0,0,0
0.0028,-0.99719999999999998,0,0,0,-0.9985990186255943,0.50070147343842475,0.25105368704293257,0,0,0,0,0,0
0.0030000000000000001,-0.997,0,0,0,-0.99849887330932929,0.50075169172985423,0.251129233565624,0,0,0,0,0,0
0.0032000000000000002,-0.99680000000000002,0,0,0,-0.99839871794789481,0.50080192513437738,0.25120481798473987,0,0,0,0,0,0
0.0034000000000000002,-0.99660000000000004,0,0,0,-0.99829855253826749,0.50085217365957635,0.25128044032689961,0,0,0,0,0,0
0.0036000000000000003,-0.99639999999999995,0,0,0,-0.99819837707742243,0.50090243731303818,0.25135610061874658,0,0,0,0,0,0
