"Time","potentialSensor.phi[1]","potentialSensor.phi[2]","potentialSensor.phi[3]","harmonic.mean1.x","harmonic.mean2.x","harmonic.y_rms","harmonic.y_arg","integrator.y","filter[1].x[1]","filter[1].x[2]","filter[2].x[1]","filter[2].x[2]","toPolar.y[1]","toPolar.y[2]"
0.020500001,1.2247449,-1.2247449,-1.2247449,0.031167494,0.0040701241,0,0,0.25761059,0.25568134,1.182098,-0.017573422,-0.0013307856,1.1820989,-0.0011257821
0.021,1.2247449,-1.2247449,-1.2247449,0.032004233,0.0042933892,0,0,0.26389378,0.26213223,1.1775935,-0.019541791,-0.0014148657,1.1775943,-0.0012014885
0.021500001,1.2247449,-1.2247449,-1.2247449,0.032839552,0.0045219054,0,0,0.27017698,0.26853862,1.1731421,-0.021548837,-0.0015082594,1.1731431,-0.0012856572
0.022,1.2247449,-1.2247449,-1.2247449,0.033673406,0.0047556637,0,0,0.27646014,0.27490035,1.1687435,-0.02359427,-0.0016111198,1.1687447,-0.001378505
0.022500001,1.2247449,-1.2247449,-1.2247449,0.034505777,0.0049946569,0,0,0.28274333,0.28121737,1.1643974,-0.025677901,-0.0017235421,1.1643987,-0.0014801999
0.023,1.2247449,-1.2247449,-1.2247449,0.035336632,0.0052388762,0,0,0.28902653,0.28748959,1.1601032,-0.027799461,-0.0018456628,1.1601046,-0.0015909459
0.023499999,1.2247449,-1.2247449,-1.2247449,0.036165938,0.0054883105,0,0,0.29530972,0.29371697,1.1558603,-0.029958636,-0.0019776409,1.155862,-0.0017109672
0.023664458,1.2247449,-1.2247449,-1.2247449,0.036438365,0.005571492,0,0,0.29737633,0.29575542,1.154476,-0.030677034,-0.002023207,1.1544778,-0.0017524875
0.023664458,1.2247449,1.2247449,-1.2247449,0.036438365,0.005571492,0,0,0.29737633,0.29575542,1.154476,-0.030677034,-0.002023207,1.1544778,-0.0017524875
0.024,1.2247449,1.2247449,-1.2247449,0.036993675,0.0057429555,0,0,0.30159289,0.29871011,1.1516668,-0.026937747,-0.0021109737,1.1516688,-0.0018329705
0.024499999,1.2247449,1.2247449,-1.2247449,0.037819792,0.0060027954,0,0,0.30787608,0.30312333,1.1475158,-0.021419218,-0.0022186965,1.1475179,-0.0019334756
0.024907906,1.2247449,1.2247449,-1.2247449,0.038492523,0.0062186164,0,0,0.31300199,0.30673268,1.1441602,-0.016964469,-0.0022863813,1.1441625,-0.0019983025
0.024907906,1.2247449,1.2247449,1.2247449,0.038492523,0.0062186164,0,0,0.31300199,0.30673268,1.1441602,-0.016964469,-0.0022863813,1.1441625,-0.0019983025
0.025,1.2247449,1.2247449,1.2247449,0.038644258,0.00626782,0,0,0.31415927,0.30645648,1.143406,-0.016949194,-0.0022995921,1.1434083,-0.0020111746
0.025092093,1.2247449,1.2247449,1.2247449,0.038795933,0.0063171992,0,0,0.31531656,0.30618054,1.1426522,-0.016933931,-0.0023127771,1.1426545,-0.0020240401
0.025092093,1.2247449,1.2247449,-1.2247449,0.038795933,0.0063171992,0,0,0.31531656,0.30618054,1.1426522,-0.016933931,-0.0023127771,1.1426545,-0.0020240401
0.0255,1.2247449,1.2247449,-1.2247449,0.039467048,0.0065380218,0,0,0.32044244,0.30981016,1.1393282,-0.012533026,-0.0023622322,1.1393307,-0.0020733522
0.026000001,1.2247449,1.2247449,-1.2247449,0.040288121,0.006813386,0,0,0.32672563,0.31426969,1.1352917,-0.0071963882,-0.0023989032,1.1352942,-0.0021130249
0.026335543,1.2247449,1.2247449,-1.2247449,0.040838152,0.0070010694,0,0,0.33094218,0.31726876,1.132606,-0.0036507444,-0.0024088868,1.1326085,-0.0021268502
0.026335543,1.2247449,-1.2247449,-1.2247449,0.040838152,0.0070010694,0,0,0.33094218,0.31726876,1.132606,-0.0036507444,-0.0024088868,1.1326085,-0.0021268502
0.0265,1.2247449,-1.2247449,-1.2247449,0.041107446,0.0070939045,0,0,0.33300883,0.31924045,1.131297,-0.0045004054,-0.002411566,1.1312995,-0.0021316793
0.027000001,1.2247449,-1.2247449,-1.2247449,0.041924998,0.0073795659,0,0,0.33929202,0.32520464,1.1273493,-0.0071066734,-0.0024281172,1.1273519,-0.0021538255
0.0275,1.2247449,-1.2247449,-1.2247449,0.042740725,0.0076703546,0,0,0.34557518,0.33112305,1.1234496,-0.0097473264,-0.0024574294,1.1234523,-0.0021873927
0.028000001,1.2247449,-1.2247449,-1.2247449,0.043554604,0.0079662614,0,0,0.35185838,0.33699563,1.1195977,-0.012422166,-0.0024995788,1.1196004,-0.0022325651
0.0285,1.2247449,-1.2247449,-1.2247449,0.044366609,0.0082672751,0,0,0.35814157,0.34282228,1.1157931,-0.01513095,-0.002554656,1.115796,-0.0022895387
0.028999999,1.2247449,-1.2247449,-1.2247449,0.0451767,0.0085733831,0,0,0.36442474,0.34860295,1.1120353,-0.017873339,-0.002622786,1.1120384,-0.0023585414
0.0295,1.2247449,-1.2247449,-1.2247449,0.045984861,0.008884578,0,0,0.37070793,0.3543376,1.1083241,-0.020649198,-0.0027040185,1.1083274,-0.0024397315
0.029907906,1.2247449,-1.2247449,-1.2247449,0.046642713,0.0091422135,0,0,0.37583384,0.35898185,1.1053306,-0.022938361,-0.0027800675,1.105334,-0.0025151407
0.029907906,-1.2247449,-1.2247449,-1.2247449,0.046642713,0.0091422135,0,0,0.37583384,0.35898185,1.1053306,-0.022938361,-0.0027800675,1.105334,-0.0025151407
0.029999999,-1.2247449,-1.2247449,-1.2247449,0.046494368,0.0090835802,0,0,0.37699112,0.35865858,1.1046582,-0.022917707,-0.0027982108,1.1046618,-0.0025330952
0.029999999,-1.2247449,-1.2247449,-1.2247449,0.046494368,0.0090835802,0,0,0.37699112,0.35865858,1.1046582,-0.022917707,-0.0027982108,1.1046618,-0.0025330952
0.03002682,-1.2247449,-1.2247449,-1.2247449,0.046451181,0.0090664728,0,0,0.37732813,0.3585645,1.1044626,-0.022911694,-0.0028034877,1.1044662,-0.002538322
0.03002682,1.2247449,-1.2247449,-1.2247449,0.046451181,0.0090664728,0,0,0.37732813,0.3585645,1.1044626,-0.022911694,-0.0028034877,1.1044662,-0.002538322
0.0305,1.2247449,-1.2247449,-1.2247449,0.047212198,0.0093706967,0,0,0.38327432,0.36391118,1.1010302,-0.025605273,-0.0029025679,1.101034,-0.0026362229
0.030999999,1.2247449,-1.2247449,-1.2247449,0.048014358,0.0096970722,0,0,0.38955748,0.36951587,1.0974472,-0.028483115,-0.0030203825,1.0974513,-0.0027521823
0.031500001,1.2247449,-1.2247449,-1.2247449,0.048814442,0.010028479,0,0,0.39584067,0.37507418,1.0939088,-0.031393159,-0.0031517653,1.0939133,-0.0028811877
0.032000002,1.2247449,-1.2247449,-1.2247449,0.049612418,0.010364901,0,0,0.40212387,0.38058603,1.0904145,-0.034335118,-0.0032968093,1.0904194,-0.003023437
0.032499999,1.2247449,-1.2247449,-1.2247449,0.05040827,0.010706333,0,0,0.40840703,0.38605142,1.0869641,-0.037308846,-0.0034555586,1.0869696,-0.003179081
0.033,1.2247449,-1.2247449,-1.2247449,0.051201958,0.011052758,0,0,0.41469023,0.39147022,1.083557,-0.040313974,-0.0036281303,1.0835631,-0.0033483393
0.033132557,1.2247449,-1.2247449,-1.2247449,0.05141202,0.011145438,0,0,0.416356,0.39289904,1.082661,-0.041115966,-0.0036761938,1.0826674,-0.0033955036
0.033132557,1.2247449,1.2247449,-1.2247449,0.05141202,0.011145438,0,0,0.416356,0.39289904,1.082661,-0.041115966,-0.0036761938,1.0826674,-0.0033955036
0.033500001,1.2247449,1.2247449,-1.2247449,0.051993478,0.011404173,0,0,0.42097342,0.39622879,1.0801922,-0.03752346,-0.0038040755,1.0801989,-0.003521651
0.034000002,1.2247449,1.2247449,-1.2247449,0.05278277,0.011760551,0,0,0.42725661,0.40076596,1.0768659,-0.032690804,-0.003956872,1.0768732,-0.0036744166
0.034499999,1.2247449,1.2247449,-1.2247449,0.053569797,0.012121877,0,0,0.43353978,0.40531,1.0735781,-0.027922435,-0.0040856227,1.0735859,-0.0038055948
0.034973182,1.2247449,1.2247449,-1.2247449,0.054312509,0.012468373,0,0,0.43948594,0.4096165,1.0705018,-0.023468988,-0.0041855033,1.07051,-0.0039098319
0.034973182,1.2247449,1.2247449,1.2247449,0.054312509,0.012468373,0,0,0.43948594,0.4096165,1.0705018,-0.023468988,-0.0041855033,1.07051,-0.0039098319
0.035,1.2247449,1.2247449,1.2247449,0.054354545,0.012488144,0,0,0.43982297,0.40950906,1.0703285,-0.023462832,-0.0041905609,1.0703366,-0.0039151902
0.035026819,1.2247449,1.2247449,1.2247449,0.054396573,0.012507929,0,0,0.44015998,0.40940163,1.070155,-0.023456678,-0.0041956156,1.0701632,-0.0039205477
0.035026819,1.2247449,1.2247449,-1.2247449,0.054396573,0.012507929,0,0,0.44015998,0.40940163,1.070155,-0.023456678,-0.0041956156,1.0701632,-0.0039205477
0.035500001,1.2247449,1.2247449,-1.2247449,0.055136982,0.012859339,0,0,0.44610617,0.41371781,1.0671135,-0.019064879,-0.0042744125,1.0671221,-0.004005562
0.035999998,1.2247449,1.2247449,-1.2247449,0.055917066,0.013235438,0,0,0.45238933,0.41828442,1.0639366,-0.014486347,-0.0043355054,1.0639454,-0.0040749437
0.036499999,1.2247449,1.2247449,-1.2247449,0.056694765,0.013616429,0,0,0.45867252,0.42285678,1.0607973,-0.0099715972,-0.0043741879,1.0608064,-0.0041234675
0.036867443,1.2247449,1.2247449,-1.2247449,0.057264753,0.013899527,0,0,0.46328995,0.42622045,1.0585144,-0.0066943979,-0.0043884576,1.0585234,-0.0041458411
0.036867443,1.2247449,-1.2247449,-1.2247449,0.057264753,0.013899527,0,0,0.46328995,0.42622045,1.0585144,-0.0066943979,-0.0043884576,1.0585234,-0.0041458411
0.037,1.2247449,-1.2247449,-1.2247449,0.057470061,0.014002303,0,0,0.46495572,0.42756045,1.0576959,-0.0076330164,-0.0043920539,1.0577049,-0.0041524498
0.037500001,1.2247449,-1.2247449,-1.2247449,0.058242925,0.014393042,0,0,0.47123891,0.43258497,1.0546335,-0.011190765,-0.0044165477,1.0546427,-0.0041877315
0.037999999,1.2247449,-1.2247449,-1.2247449,0.059013303,0.014788624,0,0,0.47752208,0.43756223,1.0516104,-0.014775657,-0.004458365,1.0516198,-0.0042395345
0.0385,1.2247449,-1.2247449,-1.2247449,0.059781179,0.015189036,0,0,0.48380527,0.44249219,1.0486261,-0.018387491,-0.0045175403,1.0486357,-0.00430803
0.039000001,1.2247449,-1.2247449,-1.2247449,0.060546514,0.01559426,0,0,0.49008846,0.44737476,1.04568,-0.022025917,-0.0045941318,1.0456902,-0.0043934109
0.039500002,1.2247449,-1.2247449,-1.2247449,0.061309293,0.016004289,0,0,0.49637163,0.45220998,1.0427723,-0.025690831,-0.004688154,1.0427828,-0.0044958261
0.039973181,1.2247449,-1.2247449,-1.2247449,0.062028781,0.016396733,0,0,0.50231779,0.45674217,1.0400553,-0.029183289,-0.0047932309,1.0400664,-0.0046085985
0.039973181,-1.2247449,-1.2247449,-1.2247449,0.062028781,0.016396733,0,0,0.50231779,0.45674217,1.0400553,-0.029183289,-0.0047932309,1.0400664,-0.0046085985
0.039999999,-1.2247449,-1.2247449,-1.2247449,0.061988071,0.016374361,0,0,0.50265485,0.45662236,1.0399022,-0.029175634,-0.0047996282,1.0399133,-0.0046154279
0.039999999,-1.2247449,-1.2247449,-1.2247449,0.061988071,0.016374361,0,0,0.50265485,0.45662236,1.0399022,-0.029175634,-0.0047996282,1.0399133,-0.0046154279
0.040000547,-1.2247449,-1.2247449,-1.2247449,0.061987236,0.016373904,0,0,0.50266171,0.45661992,1.0398991,-0.029175477,-0.0047997585,1.0399102,-0.0046155676
0.040000547,1.2247449,-1.2247449,-1.2247449,0.061987236,0.016373904,0,0,0.50266171,0.45661992,1.0398991,-0.029175477,-0.0047997585,1.0399102,-0.0046155676
0.0405,1.2247449,-1.2247449,-1.2247449,0.062743992,0.016793037,0,0,0.50893801,0.46135688,1.0370678,-0.03288953,-0.0049276147,1.0370795,-0.0047514518
0.041000001,1.2247449,-1.2247449,-1.2247449,0.063498922,0.017217377,0,0,0.51522118,0.46605155,1.03427,-0.036633149,-0.0050731911,1.0342826,-0.0049050539
0.041499998,1.2247449,-1.2247449,-1.2247449,0.064251155,0.017646445,0,0,0.5215044,0.47069862,1.0315087,-0.040401969,-0.005236398,1.0315219,-0.0050764023
0.041999999,1.2247449,-1.2247449,-1.2247449,0.065000676,0.018080225,0,0,0.52778757,0.47529808,1.0287832,-0.044195745,-0.0054172659,1.0287975,-0.0052656536
0.0425,1.2247449,-1.2247449,-1.2247449,0.065747462,0.018518716,0,0,0.53407073,0.47984987,1.0260935,-0.048014361,-0.0056158095,1.0261089,-0.005472945
0.042590685,1.2247449,-1.2247449,-1.2247449,0.065882608,0.018598747,0,0,0.53521031,0.48067033,1.0256095,-0.048709586,-0.0056537129,1.0256251,-0.0055124839
0.042590685,1.2247449,1.2247449,-1.2247449,0.065882608,0.018598747,0,0,0.53521031,0.48067033,1.0256095,-0.048709586,-0.0056537129,1.0256251,-0.0055124839
0.043000001,1.2247449,1.2247449,-1.2247449,0.0664915,0.018961897,0,0,0.54035395,0.48444656,1.0234394,-0.045332611,-0.005819011,1.023456,-0.0056856791
0.043499999,1.2247449,1.2247449,-1.2247449,0.067232728,0.01940974,0,0,0.54663712,0.489061,1.0208207,-0.041265558,-0.0060019479,1.0208384,-0.0058794641
0.044,1.2247449,1.2247449,-1.2247449,0.06797111,0.019862225,0,0,0.55292028,0.49367681,1.0182372,-0.037262201,-0.0061644856,1.0182559,-0.0060540014
0.044500001,1.2247449,1.2247449,-1.2247449,0.068706639,0.020319337,0,0,0.55920351,0.49829382,1.0156889,-0.033322431,-0.0063068955,1.0157086,-0.0062093954
0.04499945,1.2247449,1.2247449,-1.2247449,0.06943848,0.020780558,0,0,0.56547982,0.5029068,1.0131783,-0.029450355,-0.0064293277,1.0131987,-0.0063456167
0.04499945,1.2247449,1.2247449,1.2247449,0.06943848,0.020780558,0,0,0.56547982,0.5029068,1.0131783,-0.029450355,-0.0064293277,1.0131987,-0.0063456167
0.045000002,1.2247449,1.2247449,1.2247449,0.069439285,0.020781066,0,0,0.56548667,0.50290406,1.0131756,-0.029450197,-0.0064294515,1.013196,-0.0063457559
0.045000549,1.2247449,1.2247449,1.2247449,0.069440089,0.020781575,0,0,0.56549358,0.50290138,1.0131729,-0.02945004,-0.0064295749,1.0131932,-0.0063458947
0.045000549,1.2247449,1.2247449,-1.2247449,0.069440089,0.020781575,0,0,0.56549358,0.50290138,1.0131729,-0.02945004,-0.0064295749,1.0131932,-0.0063458947
0.045499999,1.2247449,1.2247449,-1.2247449,0.070169032,0.0212474,0,0,0.57176983,0.50751525,1.0106971,-0.025641287,-0.0065324781,1.0107182,-0.0064632497
0.046,1.2247449,1.2247449,-1.2247449,0.070895821,0.021718303,0,0,0.57805306,0.51213443,1.0082531,-0.021891391,-0.0066166585,1.0082748,-0.0065624034
0.046500001,1.2247449,1.2247449,-1.2247449,0.07161963,0.022193758,0,0,0.58433622,0.51675361,1.0058436,-0.01820438,-0.006682443,1.0058658,-0.0066435225
0.046999998,1.2247449,1.2247449,-1.2247449,0.072340436,0.022673748,0,0,0.59061944,0.52137262,1.0034683,-0.014580143,-0.0067300946,1.0034909,-0.0067067328
0.047409318,1.2247449,1.2247449,-1.2247449,0.072928265,0.023070054,0,0,0.59576303,0.52515364,1.0015494,-0.011659888,-0.0067557539,1.0015721,-0.0067452011
