"time","dcpm.ia","dcpm.tauElectrical","dcee.ia","dcee.tauElectrical","dcse.ia","dcse.tauElectrical","loadInertia1.phi","loadInertia1.w","loadInertia2.phi","loadInertia2.w","loadInertia3.phi","loadInertia3.w"
0,100,63.661977236758148,100,63.661977236758148,100,63.66197723675814,0,149.22565104551515,0,149.22565104551515,0,147.65485471872029
0.00050000000000000001,99.999958323539602,63.661950704699414,99.999958323539602,63.661950704699414,99.99999790350293,63.661974567415186,0.074612826341924982,149.22565431877669,0.074612826341924982,149.22565431877669,0.073827428182738339,147.65485801189024
0.001,99.999917204322344,63.661924527392685,99.999917204322344,63.661924527392685,99.999995809835312,63.661971901674875,0.14922565430366463,149.22565754827247,0.14922565430366463,149.22565754827247,0.14765485801035336,147.65486130061586
0.0015,99.999876632916482,63.661898698833525,99.999876632916482,63.661898698833525,99.999993718992215,63.66196923953089,0.22383848385780405,149.22566073474323,0.22383848385780405,149.22566073474323,0.22148228948001367,147.65486458490486
0.002,99.999836600215133,63.661873213224304,99.999836600215133,63.661873213224304,99.99999163096895,63.661966580977293,0.29845131497787142,149.22566387890424,0.29845131497787142,149.22566387890424,0.29530972258895993,147.65486786476464
0.0025000000000000001,99.999797108153814,63.661848071797216,99.999797108153814,63.661848071797216,99.999989545766411,63.661963926015218,0.37306414766949114,149.22566698060348,0.37306414766949114,149.22566698060348,0.3691371573377728,147.65487114019371
0.0030000000000000001,99.999758114846884,63.661823247887035,99.999758114846884,63.661823247887035,99.999987463362004,63.661961274615877,0.44767698181090926,149.22567004313063,0.44767698181090926,149.22567004313063,0.44296459371325009,147.65487441122767
0.0035000000000000001,99.999719638329907,63.661798752975557,99.999719638329907,63.661798752975557,99.99998538376542,63.66195862679163,0.52228981745455061,149.22567306506923,0.52228981745455061,149.22567306506923,0.51679203172107646,147.6548776778512
0.0040000000000000001,99.999681678601462,63.661774587061871,99.999681678601462,63.661774587061871,99.999983306976716,63.661955982542544,0.59690265460041525,149.22567604641932,0.59690265460041525,149.22567604641932,0.5906194713612517,147.65488094006432
0.0045000000000000005,99.999644235662686,63.661750750146709,99.999644235662686,63.661750750146709,99.999981232995879,63.661953341868589,0.67151549324850324,149.22567898718086,0.67151549324850324,149.22567898718086,0.6644469126337762,147.65488419786695
0.0050000000000000001,99.999607306417033,63.661727240258749,99.999607306417033,63.661727240258749,99.999979161821074,63.661950704767442,0.7461283333898131,149.22568188759703,0.7461283333898131,149.22568188759703,0.73827435553759346,147.65488745126203
0.0054999999999999997,99.999570762709311,63.661703975811861,99.999570762709311,63.661703975811861,99.99997709337714,63.661948071143406,0.82074117465182028,149.22568475773312,0.82074117465182028,149.22568475773312,0.81210180002901089,147.65489070036759
0.0060000000000000001,99.999534691317251,63.661681012050458,99.999534691317251,63.661681012050458,99.999975027714996,63.661945441061313,0.89535401728677266,149.22568759077362,0.89535401728677266,149.22568759077362,0.88592924613761459,147.65489394510362
0.0065000000000000006,99.999499092240569,63.661658348974363,99.999499092240569,63.661658348974363,99.999972964834612,63.661942814521119,0.96996686129467014,149.22569038671858,0.96996686129467014,149.22569038671858,0.95975669386340412,147.65489718547025
0.0070000000000000001,99.999463965479833,63.661635986583939,99.999463965479833,63.661635986583939,99.999970904736003,63.661940191522838,1.0445797066755129,149.2256931455679,1.0445797066755129,149.2256931455679,1.0335841432063797,147.6549004214674
0.0074999999999999997,99.99942931103476,63.661613924879006,99.99942931103476,63.661613924879006,99.999968847419169,63.661937572066478,1.1191925534293008,149.22569586732166,1.1191925534293008,149.22569586732166,1.1074115941665412,147.65490365309506
0.0080000000000000002,99.99939512890478,63.661592163859197,99.99939512890478,63.661592163859197,99.999966792884109,63.661934956152038,1.1938054015560338,149.22569855197986,1.1938054015560338,149.22569855197986,1.1812390467438887,147.65490688035325
0.0085000000000000006,99.999361419091031,63.661570703525243,99.999361419091031,63.661570703525243,99.999964741130839,63.661932343779526,1.2684182510557123,149.22570119954244,1.2684182510557123,149.22570119954244,1.2550665009384225,147.65491010324197
