"time","energy.y","stack.cell[1, 1].cell.capacitor[1].v","stack.cell[1, 1].cell.capacitor[2].v","stack.cell[1, 1].cell.limIntegrator.y","stack.cell[1, 1].limIntegrator.y","stack.cell[1, 2].cell.capacitor[1].v","stack.cell[1, 2].cell.capacitor[2].v","stack.cell[1, 2].cell.limIntegrator.y","stack.cell[1, 2].limIntegrator.y","stack.cell[2, 1].cell.capacitor[1].v","stack.cell[2, 1].cell.capacitor[2].v","stack.cell[2, 1].cell.limIntegrator.y","stack.cell[2, 1].limIntegrator.y","stack.cell[2, 2].cell.capacitor[1].v","stack.cell[2, 2].cell.capacitor[2].v","stack.cell[2, 2].cell.limIntegrator.y","stack.cell[2, 2].limIntegrator.y","stack.cell[3, 1].cell.capacitor[1].v","stack.cell[3, 1].cell.capacitor[2].v","stack.cell[3, 1].cell.limIntegrator.y","stack.cell[3, 1].limIntegrator.y","stack.cell[3, 2].cell.capacitor[1].v","stack.cell[3, 2].cell.capacitor[2].v","stack.cell[3, 2].cell.limIntegrator.y","stack.cell[3, 2].limIntegrator.y"
0.5,0.99893290895644393,8.0906407701371626e-07,2.3935741261533e-06,0.10000191060954115,0.10000193174843476,8.0734421608896987e-07,2.3884696309627692e-06,0.10000383415048122,0.10000385528937969,6.0593812730679684e-07,1.7926283470458171e-06,0.1000028723800112,0.10000289351890725,6.0593812728888696e-07,1.792628346993422e-06,0.10000287238001113,0.10000289351890716,6.0593812724966351e-07,1.792628346878418e-06,0.10000287238001095,0.10000289351890698,6.0593812734602388e-07,1.7926283471605797e-06,0.10000287238001142,0.10000289351890744
0.55000000000000004,1.2087230726523419,9.7883517908277595e-07,2.8919277050382175e-06,0.10000231448326101,0.10000233773604507,9.7655312619049125e-07,2.885161332635114e-06,0.10000464132675654,0.10000466457954703,7.3298535787299138e-07,2.1655625925976172e-06,0.10000347790500877,0.10000350115779608,7.3298535785876768e-07,2.1655625925564561e-06,0.10000347790500873,0.10000350115779601,7.3298535782603134e-07,2.1655625924613398e-06,0.10000347790500856,0.10000350115779585,7.3298535790573015e-07,2.1655625926925323e-06,0.10000347790500896,0.10000350115779623
0.60000000000000009,1.4384974212247317,1.1647364753644185e-06,3.4365070378603623e-06,0.1000027571152049,0.10000278248187972,1.1617806099714254e-06,3.4277513669485892e-06,0.10000552548554795,0.10000555085223106,8.7207442383219712e-07,2.5730024429548034e-06,0.10000414130037641,0.10000416666705542,8.7207442382133646e-07,2.5730024429238423e-06,0.10000414130037638,0.10000416666705536,8.7207442379377634e-07,2.57300244284456e-06,0.10000414130037624,0.10000416666705524,8.7207442385975861e-07,2.5730024430339172e-06,0.10000414130037658,0.10000416666705554
0.65000000000000002,1.6882566832117303,1.3667613803150353e-06,4.027112695206593e-06,0.10000323852081143,0.10000326600137736,1.363010496957412e-06,4.0160135948220253e-06,0.10000648661141631,0.10000651409199277,1.0231955935609198e-06,3.0147849712222379e-06,0.10000486256611385,0.10000489004668507,1.0231955935539333e-06,3.0147849712029924e-06,0.10000486256611385,0.10000489004668503,1.0231955935330793e-06,3.014784971144105e-06,0.10000486256611373,0.10000489004668493,1.023195593581774e-06,3.0147849712809978e-06,0.10000486256611398,0.10000489004668515
0.70000000000000007,1.9580015998096447,1.5849031059517057e-06,4.6635312295992021e-06,0.10000375871627362,0.10000378831073105,1.5802258900088975e-06,4.6497055895580579e-06,0.10000752468816854,0.10000755428263906,1.1863387214940126e-06,3.4907356021828986e-06,0.10000564170222105,0.10000567129668506,1.1863387214906859e-06,3.4907356021747015e-06,0.10000564170222107,0.10000567129668503,1.1863387214766537e-06,3.4907356021365155e-06,0.10000564170222098,0.10000567129668497,1.1863387215080442e-06,3.4907356022209986e-06,0.10000564170222116,0.10000567129668511
0.75,2.247732908977075,1.8191549160713407e-06,5.3455527790945458e-06,0.10000431771759158,0.10000434942594086,1.8134100778524143e-06,5.3285890904982495e-06,0.10000863969980436,0.10000867140816977,1.3614937679441329e-06,4.0006827400221424e-06,0.10000647870869793,0.10000651041705531,1.3614937679439239e-06,4.000682740023352e-06,0.10000647870869796,0.1000065104170553,1.3614937679365046e-06,4.0006827400052119e-06,0.10000647870869792,0.10000651041705526,1.3614937679515508e-06,4.0006827400402376e-06,0.10000647870869799,0.10000651041705534
0.80000000000000004,2.5574513598937174,2.0695100116557291e-06,6.0729688096703842e-06,0.10000491554079799,0.10000494936303957,2.0625462895284976e-06,6.0524274997828369e-06,0.10000983163029116,0.10000986545255226,1.5486506476769577e-06,4.5444559523044208e-06,0.10000737358554451,0.1000074074077959,1.5486506476793993e-06,4.5444559523136086e-06,0.10000737358554457,0.10000740740779591,1.5486506476779068e-06,4.5444559523134019e-06,0.10000737358554455,0.10000740740779591,1.5486506476784477e-06,4.5444559523046216e-06,0.10000737358554457,0.1000074074077959
0.85000000000000009,2.8871577032667828,2.3359615851357117e-06,6.8455709680727812e-06,0.10000555220193005,0.10000558813806439,2.327617745952704e-06,6.820984445906785e-06,0.10001110046359185,0.10001113639974961,1.7477992692579082e-06,5.1218849649635442e-06,0.10000832633276088,0.10000836226890698,1.7477992692626628e-06,5.1218849649796547e-06,0.10000832633276095,0.100008362268907,1.7477992692659144e-06,5.1218849649937426e-06,0.10000832633276097,0.10000836226890703,1.7477992692546537e-06,5.1218849649494775e-06,0.10000832633276092,0.10000836226890696
0.90000000000000002,3.2368526757498244,2.6185029076137813e-06,7.6631492379169929e-06,0.100006227716984,0.1000062657670116,2.6086077427932169e-06,7.6340214748233625e-06,0.10001244618370997,0.10001248423376534,1.958929598296888e-06,5.7327980468805148e-06,0.10000933695034692,0.10000937500038845,1.9589295983032433e-06,5.7327980469013814e-06,0.10000933695034701,0.10000937500038848,1.9589295983097481e-06,5.732798046925222e-06,0.10000933695034701,0.10000937500038851,1.958929598290379e-06,5.7327980468567165e-06,0.10000933695034694,0.10000937500038841
0.95000000000000007,3.6065370202214848,2.9171272153447137e-06,8.5254943395044156e-06,0.10000694210197428,0.10000698226589562,2.9054995426064419e-06,8.4913010549506311e-06,0.10001386877463107,0.10001390893858506,2.1820315751358665e-06,6.3770241123399417e-06,0.10001040543830261,0.10001044560224033,2.1820315751429609e-06,6.3770241123629421e-06,0.10001040543830267,0.10001044560224036,2.182031575150837e-06,6.3770241123908137e-06,0.1000104054383027,0.1000104456022404,2.1820315751279862e-06,6.3770241123121193e-06,0.1000104054383026,0.10001044560224025
1,3.996211502319563,3.2318277905026132e-06,9.4324200766096182e-06,0.10000769537203746,0.10000773764985312,3.2182771546222796e-06,9.3926128919776979e-06,0.10001536822121831,0.10001541049907203,2.4170955249329238e-06,7.0544114651288076e-06,0.10001153179662783,0.10001157407446254,2.4170955249406966e-06,7.0544114651537519e-06,0.1000115317966279,0.10001157407446258,2.4170955249500745e-06,7.0544114651860298e-06,0.10001153179662793,0.10001157407446262,2.4170955249235407e-06,7.0544114650965848e-06,0.10001153179662781,0.10001157407446247
1.05,4.4058768645354949,3.5625978685610194e-06,1.0383716776809478e-05,0.10000848754320288,0.10000853193491344,3.5469238286938037e-06,1.0337718990928572e-05,0.10001694450744233,0.1000169888991969,2.6641113814830635e-06,7.7647886896535813e-06,0.10001271602532255,0.10001276041705513,2.6641113814912881e-06,7.7647886896797835e-06,0.10001271602532263,0.10001276041705516,2.6641113815018655e-06,7.7647886897155401e-06,0.10001271602532266,0.10001276041705523,2.664111381472481e-06,7.7647886896178891e-06,0.10001271602532252,0.10001276041705506
1.1000000000000001,4.8355338512778339,3.9094306888614898e-06,1.1379176712119834e-05,0.10000931863142594,0.10000936513703196,3.8914228775702111e-06,1.1326383651161846e-05,0.10001859761734769,0.1000186441230043,2.923069110996317e-06,8.5079860035976561e-06,0.10001395812438676,0.1000140046300181,2.9230691110046793e-06,8.5079860036241649e-06,0.10001395812438682,0.10001400463001814,2.9230691110159241e-06,8.5079860036617799e-06,0.10001395812438686,0.10001400463001818,2.9230691109850671e-06,8.5079860035601088e-06,0.10001395812438672,0.10001400463001803
1.1500000000000001,5.2851832199983404,4.2723194725171848e-06,1.2418599965707653e-05,0.10001018865240756,0.10001023727190969,4.251757814445559e-06,1.2358380433676306e-05,0.10002032753523334,0.10002037615479323,3.193958775347978e-06,9.2838402082520847e-06,0.10001525809382039,0.10001530671335143,3.1939587753562149e-06,9.2838402082781039e-06,0.10001525809382045,0.10001530671335147,3.1939587753676787e-06,9.2838402083162187e-06,0.1000152580938205,0.10001530671335153,3.1939587753365087e-06,9.2838402082140394e-06,0.10001525809382035,0.10001530671335136
1.2000000000000002,5.7548257922090693,4.6512572916182324e-06,1.3501817747901125e-05,0.10001109762093113,0.10001114835433005,4.6279128331539462e-06,1.3433519908340582e-05,0.10002213424631577,0.1000221849797803,3.4767707394775362e-06,1.009221439113296e-05,0.1000166159336234,0.10001666666705514,3.4767707394855682e-06,1.0092214391158244e-05,0.10001661593362347,0.10001666666705518,3.4767707394970065e-06,1.0092214391196098e-05,0.10001661593362353,0.10001666666705525,3.4767707394660915e-06,1.0092214391095171e-05,0.10001661593362338,0.10001666666705507
1.25,6.2444622941222638,5.0462374399500695e-06,1.4628614962457857e-05,0.10001204555314509,0.10001209840044145,5.0198711149698612e-06,1.4551557588481794e-05,0.10002401773444657,0.10002407058181705,3.7714949174686014e-06,1.0932932534843255e-05,0.10001803164379577,0.10001808449112923,3.7714949174763356e-06,1.0932932534867522e-05,0.10001803164379584,0.10001808449112927,3.7714949174875296e-06,1.093293253490445e-05,0.10001803164379588,0.10001808449112932,3.7714949174574015e-06,1.093293253480639e-05,0.10001803164379575,0.10001808449112916
1.3,6.754093486050218,5.4572531319714254e-06,1.5798793082488574e-05,0.10001303246470937,0.10001308742590391,5.4276162034804819e-06,1.5712268687682683e-05,0.10002597798396561,0.10002603294524351,4.0781213847294161e-06,1.1805832614451944e-05,0.10001950522433743,0.1000195601855737,4.0781213847368175e-06,1.1805832614475082e-05,0.1000195052243375,0.10001956018557372,4.0781213847476358e-06,1.1805832614510686e-05,0.10001950522433756,0.10001956018557379,4.078121384718591e-06,1.1805832614416398e-05,0.10001950522433742,0.10001956018557362
1.3500000000000001,7.2837201283052213,5.8842975821410281e-06,1.7012153581103993e-05,0.10001405837128398,0.10001411544637742,5.851131642272975e-06,1.6915428419526e-05,0.10002801497921288,0.10002807205439965,4.3966402166682181e-06,1.2710752605027986e-05,0.10002103667524836,0.10002109375038852,4.3966402166753078e-06,1.2710752605050062e-05,0.10002103667524843,0.10002109375038855,4.396640216685711e-06,1.2710752605084219e-05,0.10002103667524848,0.1000210937503886,4.3966402166578089e-06,1.2710752604993883e-05,0.10002103667524834,0.10002109375038844
1.4000000000000001,7.8333429811995625,6.3273640049176044e-06,1.8268497931414842e-05,0.10001512328852885,0.10001518247752202,6.290400974934514e-06,1.8160811997594467e-05,0.10003012870452826,0.10003018789362546,4.7270414886932469e-06,1.3647530481640343e-05,0.10002262599652852,0.10002268518557372,4.7270414887001044e-06,1.3647530481661594e-05,0.10002262599652857,0.10002268518557374,4.7270414887101392e-06,1.3647530481694457e-05,0.10002262599652861,0.10002268518557381,4.7270414886832061e-06,1.3647530481607536e-05,0.10002262599652847,0.10002268518557365
1.4500000000000002,8.4029628050455347,6.7864456147598813e-06,1.9567627606531826e-05,0.100016227232104,0.10001628853499768,6.745407745052269e-06,1.9448194635470841e-05,0.10003231914425174,0.10003238044726094,5.0693152762127423e-06,1.461600421935798e-05,0.10002427318817783,0.10002433449112928,5.0693152762195016e-06,1.4616004219378822e-05,0.10002427318817789,0.10002433449112931,5.069315276229306e-06,1.4616004219410805e-05,0.10002427318817793,0.10002433449112937,5.069315276202932e-06,1.4616004219326047e-05,0.10002427318817779,0.10002433449112923
1.5,8.9925803601554222,7.2615356261265841e-06,2.0909344079565674e-05,0.10001737021766939,0.10001743363446437,7.2161354962134085e-06,2.0777351546737844e-05,0.10003458628272323,0.10003464969964609,5.423451654634941e-06,1.5616011793249859e-05,0.10002597825019628,0.10002604166705523,5.4234516546417952e-06,1.5616011793270873e-05,0.10002597825019632,0.10002604166705525,5.4234516546515962e-06,1.5616011793302674e-05,0.10002597825019637,0.10002604166705531,5.423451654625134e-06,1.5616011793218106e-05,0.10002597825019625,0.10002604166705516
1.55,9.6021964898795833,7.7526270064058288e-06,2.2293481516456036e-05,0.10001855226003209,0.10001861779072926,7.7025683539897059e-06,2.214809689616892e-05,0.10003693010513559,0.10003699563597385,5.789440928592997e-06,1.6647418827188333e-05,0.10002774118258378,0.10002780671335153,5.7894409285996581e-06,1.6647418827208651e-05,0.10002774118258385,0.10002780671335154,5.7894409286087942e-06,1.6647418827238301e-05,0.10002774118258388,0.10002780671335161,5.7894409285838567e-06,1.6647418827158741e-05,0.10002774118258377,0.10002780671335146
1.6000000000000001,10.231811934605933,8.2597130293391143e-06,2.3719833545909956e-05,0.10001977337505673,0.10001984101965697,8.2046897223254125e-06,2.3560196551295277e-05,0.10003935059562412,0.1000394182403795,6.1672731184943152e-06,1.7710056662115485e-05,0.10002956198534035,0.1000296296300182,6.1672731185006832e-06,1.7710056662134811e-05,0.10002956198534041,0.10002962963001821,6.1672731185088173e-06,1.771005666216131e-05,0.10002956198534044,0.10002962963001827,6.1672731184861837e-06,1.7710056662089047e-05,0.10002956198534034,0.10002962963001814
1.6500000000000001,10.881427443335557,8.7827869430404219e-06,2.5188197187714748e-05,0.10002103357851942,0.10002110333702367,8.7224830655314206e-06,2.5013420419880156e-05,0.10004184773841254,0.10004191749708688,6.5569382685227779e-06,1.8803759506859578e-05,0.10003144065846593,0.10003151041705526,6.5569382685288799e-06,1.8803759506877993e-05,0.10003144065846599,0.10003151041705527,6.5569382685358967e-06,1.8803759506901022e-05,0.100031440658466,0.10003151041705531,6.5569382685157704e-06,1.8803759506836627e-05,0.10003144065846592,0.10003151041705521
1.7000000000000002,11.551043782910746,9.3218419425391849e-06,2.6698376485900317e-05,0.10002233288601312,0.10002240475842232,9.2559319729613766e-06,2.650754677857447e-05,0.10004442151790789,0.10004449339050306,6.9584264721125551e-06,1.9928367510753508e-05,0.10003337720196046,0.10003344907446268,6.958426472118436e-06,1.9928367510771157e-05,0.10003337720196051,0.10003344907446268,6.9584264721242323e-06,1.9928367510790429e-05,0.10003337720196052,0.10003344907446272,6.9584264721067783e-06,1.9928367510734332e-05,0.10003337720196044,0.10003344907446263
1.75,12.240661720173781,9.8768712228648336e-06,2.8250175484496548e-05,0.1000236713131307,0.10002374529944583,9.8050200339689196e-06,2.8042353904029095e-05,0.10004707191851718,0.10004714590503512,7.3717278226978175e-06,2.1083720823130173e-05,0.10003537161582389,0.10003544560224047,7.371727822703535e-06,2.1083720823147236e-05,0.10003537161582395,0.10003544560224047,7.3717278227080209e-06,2.1083720823162519e-05,0.10003537161582396,0.10003544560224051,7.371727822693363e-06,2.1083720823115008e-05,0.10003537161582388,0.10003544560224042
1.8,12.950282021966967,1.0447867979046807e-05,2.9843398227533356e-05,0.10002504887546508,0.10002512497568715,1.0369730837907687e-05,2.9617620072894944e-05,0.10004979892464741,0.10004987502509011,7.7968324137127403e-06,2.2269659593322475e-05,0.1000374239000562,0.10003750000038861,7.7968324137183663e-06,2.2269659593339186e-05,0.10003742390005624,0.10003750000038862,7.7968324137214647e-06,2.2269659593350278e-05,0.10003742390005624,0.10003750000038865,7.7968324137096893e-06,2.2269659593311535e-05,0.10003742390005621,0.10003750000038858
1.8500000000000001,13.679905489902868,1.1034825317175011e-05,3.1477863967958973e-05,0.10002646558817954,0.10002654380230956,1.0950048285497037e-05,3.1233141644764024e-05,0.10005260252113522,0.10005268073550473,8.2337304720394769e-06,2.3486036814363507e-05,0.10003953405465732,0.10003961226890712,8.2337304720450757e-06,2.3486036814380048e-05,0.10003953405465738,0.10003961226890713,8.2337304720466512e-06,2.34860368143866e-05,0.10003953405465736,0.10003961226890717,8.2337304720379624e-06,2.3486036814357147e-05,0.10003953405465732,0.1000396122689071
1.9000000000000001,14.429533107490544,1.1637735878063186e-05,3.3153471522304789e-05,0.10002792146418971,0.10002800179222879,1.1545957906327671e-05,3.2888809577907839e-05,0.10005548269506488,0.1000555630233633,8.6824129226768904e-06,2.4732772669522077e-05,0.10004170207962725,0.10004178240779601,8.6824129226823758e-06,2.4732772669538198e-05,0.1000417020796273,0.10004178240779603,8.6824129226819117e-06,2.4732772669538672e-05,0.10004170207962727,0.10004178240779604,8.6824129226774427e-06,2.4732772669521846e-05,0.10004170207962726,0.100041782407796
1.9500000000000002,15.199165503729487,1.2256593209331245e-05,3.4869964640599069e-05,0.10002941652079178,0.10002949896274099,1.2157442055379812e-05,3.458433046124392e-05,0.10005843942914014,0.10005852187136963,9.14286933002001e-06,2.6009656390763846e-05,0.10004392797496592,0.10004401041705528,9.1428693300254174e-06,2.6009656390779649e-05,0.10004392797496597,0.10004401041705528,9.1428693300226561e-06,2.6009656390773326e-05,0.10004392797496595,0.10004401041705531,9.1428693300228848e-06,2.600965639077047e-05,0.10004392797496595,0.10004401041705528
2,15.98880345959984,1.2891390469845157e-05,3.6627153550929249e-05,0.10003095077340397,0.1000310353292644,1.2784484448610669e-05,3.631948992407941e-05,0.10006147270794269,0.10006155726410548,9.6150898417639352e-06,2.7316533349764243e-05,0.10004621174067327,0.10004629629668492,9.6150898417693003e-06,2.7316533349779842e-05,0.10004621174067332,0.10004629629668493,9.6150898417639741e-06,2.7316533349765968e-05,0.10004621174067327,0.10004629629668492,9.6150898417694053e-06,2.7316533349778483e-05,0.10004621174067332,0.10004629629668492
2.0500000000000003,16.798447756081757,1.3542120818470907e-05,3.8424848481382793e-05,0.10003252423744445,0.10003261090721728,1.3427068801977476e-05,3.8094073595721482e-05,0.10006458251605425,0.1000646691861526,1.0099064605603773e-05,2.8653248918198707e-05,0.10004855337674928,0.10004864004668491,1.0099064605609136e-05,2.8653248918214228e-05,0.10004855337674934,0.10004864004668493,1.0099064605600965e-05,2.8653248918192012e-05,0.10004855337674928,0.1000486400466849,1.0099064605612123e-05,2.8653248918221367e-05,0.10004855337674935,0.10004864004668494
2.1000000000000001,17.628099174155363,1.4208777414074447e-05,4.0262859660047122e-05,0.10003413692833144,0.10003422571201785,1.4085178831437436e-05,3.9907867105477267e-05,0.10006776883805651,0.10006785762209276,1.0594783769234608e-05,3.001964846774265e-05,0.10005095288319392,0.10005104166705528,1.0594783769240019e-05,3.0019648467758239e-05,0.10005095288319397,0.10005104166705529,1.0594783769228706e-05,3.0019648467726848e-05,0.10005095288319389,0.10005104166705527,1.0594783769246143e-05,3.0019648467774576e-05,0.100050952883194,0.10005104166705533
2.1499999999999999,18.47775849480081,1.4891353415521763e-05,4.214099731500969e-05,0.10003578886148318,0.10003587975908439,1.475879825294777e-05,4.176065608265391e-05,0.10007103165853118,0.10007112255650773,1.1102237480351551e-05,3.1415577370071508e-05,0.10005341026000714,0.10005350115779603,1.1102237480357058e-05,3.1415577370087317e-05,0.10005341026000719,0.10005350115779604,1.1102237480342296e-05,3.1415577370045887e-05,0.10005341026000711,0.10005350115779599,1.1102237480366582e-05,3.1415577370113582e-05,0.10005341026000722,0.10005350115779608
2.2000000000000002,19.347426626676619,1.5589841667369995e-05,4.4059126504000891e-05,0.10003748005075601,0.10003757306227323,1.5447911926553137e-05,4.3652291272062264e-05,0.10007437096362183,0.10007446397554111,1.1621416380116231e-05,3.284092726202336e-05,0.10005592550718886,0.10005601851890714,1.162141638012185e-05,3.2840927262039434e-05,0.10005592550718892,0.10005601851890715,1.1621416380103569e-05,3.2840927261987799e-05,0.10005592550718882,0.10005601851890708,1.1621416380134821e-05,3.2840927262075734e-05,0.10005592550718898,0.10005601851890722
2.25,20.237104425145652,1.6304235145375348e-05,4.6017089397711127e-05,0.10003921051065826,0.10003930563609278,1.6152504234732148e-05,4.5582596237939709e-05,0.10007778673881999,0.10007788186468453,1.2152310903707013e-05,3.429557046838951e-05,0.10005849862473909,0.10005859375038861,1.2152310903712744e-05,3.4295570468405854e-05,0.10005849862473913,0.10005859375038864,1.2152310903691021e-05,3.4295570468344258e-05,0.10005849862473902,0.10005859375038856,1.2152310903729095e-05,3.4295570468451939e-05,0.10005849862473921,0.10005859375038872
2.3000000000000003,21.146792591381573,1.7034527204865372e-05,4.8014661952467163e-05,0.10004098025758439,0.10004107749693748,1.6872558178319907e-05,4.7551315908563109e-05,0.1000812789677312,0.10008137620754352,1.2694910890373328e-05,3.5779323442390049e-05,0.10006112961265774,0.10006122685224046,1.2694910890379193e-05,3.5779323442406732e-05,0.1000611296126578,0.10006122685224049,1.2694910890353921e-05,3.5779323442334924e-05,0.10006112961265766,0.10006122685224039,1.2694910890399003e-05,3.5779323442462813e-05,0.1000611296126579,0.10006122685224059
2.3500000000000001,22.076491921358659,1.7780710967794534e-05,5.0051660835384297e-05,0.10004278930676917,0.10004288866004218,1.7608057607631801e-05,4.9558243560207947e-05,0.10008484763512053,0.10008494698888327,1.324920654576148e-05,3.7292036988941547e-05,0.1000638184709448,0.10006391782446269,1.3249206545767507e-05,3.7292036988958644e-05,0.10006381847094485,0.10006391782446272,1.3249206545738598e-05,3.7292036988876407e-05,0.1000638184709447,0.1000639178244626,1.3249206545790838e-05,3.7292036989024848e-05,0.10006381847094496,0.10006391782446283
