"Time","meanCurrent.y","meanVoltage.y"
1.0020251e-12,0,0
0.00019999999,0,0
0.00039999999,0,0
0.00060000003,0,0
0.00079999998,0,0
0.001,0,0
0.0012000001,0,0
0.0014,0,0
0.0016,0,0
0.0018,0,0
0.0020000001,0,0
0.0022,0,0
0.0024000001,0,0
0.0026,0,0
0.0027999999,0,0
0.003,0,0
0.0031999999,0,0
0.0034,0,0
0.0035999999,0,0
0.0038000001,0,0
0.0040000002,0,0
0.0041999999,0,0
0.0044,0,0
0.0046000001,0,0
0.0048000002,0,0
0.0049999999,0,0
0.0052,0,0
0.0054000001,0,0
0.0055999998,0,0
0.0057999999,0,0
0.0060000001,0,0
0.0062000002,0,0
0.0063999998,0,0
0.0066,0,0
0.0068000001,0,0
0.0070000002,0,0
0.0071999999,0,0
0.0074,0,0
0.0076000001,0,0
0.0077999998,0,0
0.0080000004,0,0
0.0082,0,0
0.0083999997,0,0
0.0086000003,0,0
0.0088,0,0
0.0089999996,0,0
0.0092000002,0,0
0.0093999999,0,0
0.0096000005,0,0
0.0098000001,0,0
0.0099999998,0,0
0.0099999998,0,0
0.0099999998,1.0288978,99.034775
0.0099999998,1.0288978,99.034775
0.0099999998,1.0288978,99.034775
0.01001001,1.0288978,99.034775
0.01001001,1.0288978,99.034775
0.0102,1.0288978,99.034775
0.0104,1.0288978,99.034775
0.0106,1.0288978,99.034775
0.0108,1.0288978,99.034775
0.011,1.0288978,99.034775
0.0112,1.0288978,99.034775
0.0114,1.0288978,99.034775
0.0116,1.0288978,99.034775
0.0118,1.0288978,99.034775
0.012,1.0288978,99.034775
0.0122,1.0288978,99.034775
0.0124,1.0288978,99.034775
0.0126,1.0288978,99.034775
0.0128,1.0288978,99.034775
0.013,1.0288978,99.034775
0.0132,1.0288978,99.034775
0.0134,1.0288978,99.034775
0.0136,1.0288978,99.034775
0.0138,1.0288978,99.034775
0.014,1.0288978,99.034775
0.0142,1.0288978,99.034775
0.0144,1.0288978,99.034775
0.0146,1.0288978,99.034775
0.0148,1.0288978,99.034775
0.015,1.0288978,99.034775
0.0152,1.0288978,99.034775
0.0154,1.0288978,99.034775
0.0156,1.0288978,99.034775
0.015799999,1.0288978,99.034775
0.016000001,1.0288978,99.034775
0.0162,1.0288978,99.034775
0.0164,1.0288978,99.034775
0.0166,1.0288978,99.034775
0.016799999,1.0288978,99.034775
0.017000001,1.0288978,99.034775
0.017200001,1.0288978,99.034775
0.0174,1.0288978,99.034775
0.0176,1.0288978,99.034775
0.0178,1.0288978,99.034775
0.017999999,1.0288978,99.034775
0.018200001,1.0288978,99.034775
0.0184,1.0288978,99.034775
0.0186,1.0288978,99.034775
0.0188,1.0288978,99.034775
0.018999999,1.0288978,99.034775
0.019200001,1.0288978,99.034775
0.019400001,1.0288978,99.034775
0.0196,1.0288978,99.034775
0.0198,1.0288978,99.034775
0.02,1.0288978,99.034775
0.02,1.0288978,99.034775
0.02,2.8275993,99.034241
0.02,2.8275993,99.034241
0.02,2.8275993,99.034241
0.020020019,2.8275993,99.034241
0.020020019,2.8275993,99.034241
0.020199999,2.8275993,99.034241
0.020400001,2.8275993,99.034241
0.0206,2.8275993,99.034241
0.0208,2.8275993,99.034241
0.021,2.8275993,99.034241
0.021199999,2.8275993,99.034241
0.021400001,2.8275993,99.034241
0.021600001,2.8275993,99.034241
0.0218,2.8275993,99.034241
0.022,2.8275993,99.034241
0.0222,2.8275993,99.034241
0.022399999,2.8275993,99.034241
0.022600001,2.8275993,99.034241
0.0228,2.8275993,99.034241
0.023,2.8275993,99.034241
0.0232,2.8275993,99.034241
0.023399999,2.8275993,99.034241
0.023600001,2.8275993,99.034241
0.023800001,2.8275993,99.034241
0.024,2.8275993,99.034241
0.0242,2.8275993,99.034241
0.0244,2.8275993,99.034241
0.024599999,2.8275993,99.034241
0.024800001,2.8275993,99.034241
0.025,2.8275993,99.034241
0.0252,2.8275993,99.034241
0.0254,2.8275993,99.034241
0.025599999,2.8275993,99.034241
0.025800001,2.8275993,99.034241
0.026000001,2.8275993,99.034241
0.0262,2.8275993,99.034241
0.0264,2.8275993,99.034241
0.0266,2.8275993,99.034241
0.026799999,2.8275993,99.034241
0.027000001,2.8275993,99.034241
0.0272,2.8275993,99.034241
0.0274,2.8275993,99.034241
0.0276,2.8275993,99.034241
0.027799999,2.8275993,99.034241
0.028000001,2.8275993,99.034241
0.028200001,2.8275993,99.034241
0.0284,2.8275993,99.034241
0.0286,2.8275993,99.034241
0.0288,2.8275993,99.034241
0.028999999,2.8275993,99.034241
0.029200001,2.8275993,99.034241
0.0294,2.8275993,99.034241
0.0296,2.8275993,99.034241
0.0298,2.8275993,99.034241
0.029999999,2.8275993,99.034241
0.029999999,2.8275993,99.034241
0.029999999,4.3002377,99.032768
0.030030031,4.3002377,99.032768
0.030030031,4.3002377,99.032768
0.030200001,4.3002377,99.032768
0.030400001,4.3002377,99.032768
0.0306,4.3002377,99.032768
0.0308,4.3002377,99.032768
0.030999999,4.3002377,99.032768
0.031199999,4.3002377,99.032768
0.031399999,4.3002377,99.032768
0.031599998,4.3002377,99.032768
0.031800002,4.3002377,99.032768
0.032000002,4.3002377,99.032768
0.032200001,4.3002377,99.032768
0.032400001,4.3002377,99.032768
0.032600001,4.3002377,99.032768
0.0328,4.3002377,99.032768
0.033,4.3002377,99.032768
0.033199999,4.3002377,99.032768
0.033399999,4.3002377,99.032768
0.033599999,4.3002377,99.032768
0.033799998,4.3002377,99.032768
0.034000002,4.3002377,99.032768
0.034200002,4.3002377,99.032768
0.034400001,4.3002377,99.032768
0.034600001,4.3002377,99.032768
0.0348,4.3002377,99.032768
0.035,4.3002377,99.032768
0.0352,4.3002377,99.032768
0.035399999,4.3002377,99.032768
0.035599999,4.3002377,99.032768
0.035799999,4.3002377,99.032768
0.035999998,4.3002377,99.032768
0.036200002,4.3002377,99.032768
0.036400001,4.3002377,99.032768
0.036600001,4.3002377,99.032768
0.036800001,4.3002377,99.032768
0.037,4.3002377,99.032768
0.0372,4.3002377,99.032768
0.0374,4.3002377,99.032768
0.037599999,4.3002377,99.032768
0.037799999,4.3002377,99.032768
0.037999999,4.3002377,99.032768
0.038199998,4.3002377,99.032768
0.038400002,4.3002377,99.032768
0.038600001,4.3002377,99.032768
0.038800001,4.3002377,99.032768
0.039000001,4.3002377,99.032768
0.0392,4.3002377,99.032768
