"time","aims.ir[1]","aims.ir[2]","aims.idq_rr[1]","aims.idq_rr[2]","aims.is[1]","aims.is[2]","aims.idq_sr[1]","aims.idq_sr[2]","loadInertia.phi","loadInertia.w"
0,0,0,0,0,0,0,0,0,0,0
5.0000000000000002e-05,-0.00023362593201753726,0.00045487237163654455,-0.00023362593201753723,0.00039035737768256272,0.00024208173671257999,-0.00047133926772066013,0.00024208173671259569,-0.00040448975033940076,8.3001718239155058e-23,2.2455264005184856e-18
0.0001,-0.00023948317813404026,0.00045422538654675483,-0.00023948317813404028,0.00038622862102898628,0.00024840384635949384,-0.00047116200607857976,0.00024840384635950951,-0.00040063499451936473,7.1104171818207122e-22,1.3830239760600479e-17
0.00015000000000000001,-0.00024527734913948703,0.00045347067852618975,-0.00024527734913948698,0.00038201189308159519,0.00025466673762423292,-0.00047087245659963999,0.00025466673762424843,-0.00039668476962254312,2.6170480494233602e-21,4.1736450199240478e-17
0.00020000000000000001,-0.00025100961287397933,0.00045261151398797383,-0.00025100961287397928,0.00037771029131658583,0.00026087058663087849,-0.00047047400812928703,0.00026087058663089394,-0.00039264288706531173,6.7694356941993224e-21,9.2503461615146486e-17
0.00025000000000000001,-0.0002566706072221053,0.00045163292252477498,-0.0002566706072221053,0.00037331193461640535,0.00026700593226346609,-0.00046995103580276941,0.00026700593226348148,-0.00038849676718577867,1.4478141867453077e-20,1.7424627577178794e-16
0.00030000000000000003,-0.00026226030540090709,0.00045054381988017653,-0.00026226030540090709,0.00036882713345811724,0.00027307375775881141,-0.00046931227357853656,0.00027307375775882675,-0.0003842559274184275,3.2941569105343635e-20,3.1413596714570418e-16
0.00035,-0.00026777999141241272,0.00044934398165132099,-0.00026777999141241272,0.00036425488740470479,0.00027907502974242623,-0.00046855763657562347,0.00027907502974244152,-0.00037991971166966281,6.0187255517096186e-20,5.0441281209737184e-16
0.00040000000000000002,-0.00027322966525662214,0.00044803340783820849,-0.00027322966525662214,0.00035959519645616805,0.00028500974821431073,-0.00046768712479403009,0.00028500974821432586,-0.00037548811993948439,9.6215201102710794e-20,7.4507681062679126e-16
0.00045000000000000004,-0.00027860303259855714,0.00044661343338825465,-0.00027860303259855714,0.00035485323611300065,0.00029087101157275518,-0.00046670167317448315,0.00029087101157277025,-0.00037096621644605783,1.540738371229819e-19,1.0681579005455371e-15
0.00050000000000000001,-0.00028390189890309668,0.0004450836753856023,-0.00028390189890309652,0.00035002752183642226,0.00029666079947081867,-0.0004656010135389066,0.00029666079947083363,-0.0003663525485707875,2.3002035604599136e-19,1.4644686255156028e-15
0.00055000000000000003,-0.00028912713058196053,0.00044344395007547957,-0.00028912713058196047,0.00034511734122165925,0.00030238006191015017,-0.00046438501719322741,0.00030238006191016519,-0.00036164641922685053,3.2225864854283196e-19,1.9296000823548457e-15
