"time","n_nt[1]","n_nt[2]","n_nt[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Re","Pr[1]","Pr[2]","Pr[3]","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,0,0,0,0,0,0,3.6600000000000001,3.6600000000000001,3.6600000000000006,3.6600000000000001,3.6600000000000001,3.6600000000000006,3.6600000000000001,3.6600000000000001,3.6600000000000006,0,0.71497391981315694,7.0103632414369255,996.99922480620171,0,0,0
0.000202,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.2319999999999997e-06,0.00017747649122807016,0.020199999999999999,22.560911231272179,22.560911231272183,22.560911231272179,4.1187521108508296,4.6418870133226067,8.7852251550076552,4.1786794512548759,4.7701520956926151,9.4547394858341356,4.218632557746429,4.8556654600522764,9.9010996476030435,22.560911231272179,0.71497391981315694,7.0103632414369255,996.99922480620171,0.020199999999999999,0.12692030912951266,0.2017961173041205
0.00040400000000000001,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,6.4639999999999994e-06,0.00035495298245614033,0.040399999999999998,45.121822462544358,45.121822462544365,45.121822462544358,4.352887376279222,5.1430168632945312,11.401008109820461,4.4625152817339337,5.3776582177813825,12.625782199001684,4.5355858627439245,5.5340543473088974,13.442134148181498,45.121822462544358,0.71497391981315694,7.0103632414369255,996.99922480620171,0.040399999999999998,0.25384041380600131,0.40318501787864891
0.00060599999999999998,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,9.696e-06,0.00053242947368421052,0.060600000000000001,67.682733693816544,67.682733693816544,67.682733693816559,4.5419021652667713,5.5475734031839705,13.51270052119871,4.6959420215866192,5.8772715797744217,15.233649434153065,4.7988521159471391,6.0975345121999354,16.383371455796798,67.682733693816544,0.71497391981315694,7.0103632414369255,996.99922480620171,0.060600000000000001,0.3807601095767712,0.60416752347114411
0.00080800000000000002,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.2927999999999999e-05,0.00070990596491228065,0.080799999999999997,90.243644925088716,90.243644925088731,90.243644925088716,4.7065192526671868,5.8999104856001825,15.351819333587228,4.9016739777493559,6.3176085966591948,17.532107734341793,5.0323700711783719,6.5973431064185988,18.992257758417509,90.243644925088716,0.71497391981315694,7.0103632414369255,996.99922480620171,0.080799999999999997,0.50767919198978639,0.80474445417089147
0.00101,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.6160000000000001e-05,0.0008873824561403509,0.10100000000000001,112.80455615636092,112.80455615636092,112.8045561563609,4.8550871533283395,6.2178967984810916,17.011635002408887,5.0889940616835103,6.718537885918102,19.624866728816812,5.2459984138335498,7.0545811013386013,21.378935290142127,112.80455615636092,0.71497391981315694,7.0103632414369255,996.99922480620171,0.10100000000000001,0.63459745659399902,1.0049166284122668
0.001212,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,1.9392e-05,0.001064858947368421,0.1212,135.36546738763309,135.36546738763309,135.36546738763312,4.9920023232009791,6.510942266926941,18.54126517987433,5.2628383258720648,7.0906242944815068,21.567072497026768,5.4450066177702912,7.4805269801003025,23.602275147865701,135.36546738763309,0.71497391981315694,7.0103632414369255,996.99922480620171,0.1212,0.76151469893967827,1.2046848629781115
0.0014140000000000001,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2.2623999999999999e-05,0.0012423354385964912,0.1414,157.92637861890523,157.92637861890529,157.92637861890526,5.1199300042493876,6.7847514237566369,19.970486219784259,5.4262214351799587,7.440320240137555,23.392405180892005,5.6326258267924132,7.8820964997413467,25.69837599819073,157.92637861890523,0.71497391981315694,7.0103632414369255,996.99922480620171,0.1414,0.88843071457874079,1.4040499730029965
0.001616,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2.5855999999999998e-05,0.0014198119298245613,0.16159999999999999,180.48728985017743,180.48728985017746,180.48728985017743,5.2406357334496141,7.0431031242327906,21.319022880472676,5.5811525339290196,7.7719259815026787,25.123311144744576,5.8110164706907241,8.2639137217202219,27.691374382067227,180.48728985017743,0.71497391981315694,7.0103632414369255,996.99922480620171,0.16159999999999999,1.0153452990650784,1.6030127719765863
0.001818,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,2.9087999999999997e-05,0.0015972884210526312,0.18179999999999999,203.04820108144958,203.0482010814496,203.04820108144966,5.3553631617296631,7.2886592083043293,22.600769356362889,5.7290541518322424,8.0884862205373054,26.775683034953545,5.9817124100847598,8.62926163435883,29.598406746054422,203.04820108144958,0.71497391981315694,7.0103632414369255,996.99922480620171,0.18179999999999999,1.1422582479548888,1.8015740717469697
0.0020200000000000001,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.2320000000000002e-05,0.0017747649122807018,0.20200000000000001,225.60911231272183,225.60911231272183,225.60911231272181,5.4650288652817443,7.5233814636961718,23.825965729725187,5.8709793808749424,8.3922549356314065,28.361286102088823,6.1458518720945818,8.9805764344636074,31.432189479090628,225.60911231272183,0.71497391981315694,7.0103632414369255,996.99922480620171,0.20200000000000001,1.2691693568070048,1.9997346825239459
0.002222,1,5,10,1007,4189,3384.5500000000002,1.8240000000000002e-05,0.0010016000000000001,0.114,0.025690000000000001,0.59850000000000003,0.38700000000000001,1.1879999999999999,998.21000000000004,1037.799,3.5552000000000001e-05,0.0019522414035087719,0.22220000000000001,248.17002354399401,248.17002354399401,248.17002354399401,5.5703322666997286,7.7487668948808937,25.002426020783808,6.0077349883619249,8.6849588857919215,29.889133632382912,6.3043086905494086,9.3197284264286164,33.202485141427601,248.17002354399401,0.71497391981315694,7.0103632414369255,996.99922480620171,0.22220000000000001,1.3960784211832225,2.1974954128823443
